DLiP-ID,T004RE
ATS7p,154.94862406377206
ATS7s,341.5
ATS7v,20288.706112988762
ATS8Z,1216.0
ATS8d,253.0
ATS8i,18240.154134482564
ATS8m,4054.4177140000006
ATS8p,130.703289822866
ATS8s,257.00000000000006
ATS8v,16252.80019339195
C1SP1,0
C1SP2,1
C1SP3,4
C2SP1,0
C2SP2,11
C2SP3,2
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.2857142857142857
GGI10,0.02745026017753291
JGI10,0.003921465739647558
JGT10,0.34608217700540206
Kier1,18.367346938775512
Kier2,8.347140039447732
Kier3,3.84
MAXdO,12.75438240110859
MID_C,43.8714750118581
MID_N,4.3855852336711685
MID_O,3.713804808005212
MID_X,0.0
MID_h,8.099390041676381
MINdO,12.75438240110859
MPC10,182
MWC01,28.0
MWC02,4.90527477843843
MWC03,5.777652323222656
MWC04,6.675823221634848
MWC05,7.5740450053721995
MWC06,8.487352349405215
MWC07,9.397732385583243
MWC08,10.31860591767243
MWC09,11.235655662865756
MWC10,12.160724799778519
NaaCH,9
NaaNH,1
NaaSe,0
NaaaC,2
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,3.8304000000000027
SRW02,4.04305126783455
SRW03,0.0
SRW04,5.3612921657094255
SRW05,2.3978952727983707
SRW06,6.894670039433482
SRW07,4.844187086458591
SRW08,8.53089883847235
SRW09,7.065613363597717
SRW10,10.2232858338872
SaaCH,18.540621981817416
SaaNH,3.4787063807004284
SaaSe,0
SaaaC,2.300480704627531
SaasC,3.4408846686822883
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.17505810657596332
SdssS,0
SsCH3,1.855536895313681
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,2.2133333333333334
SsssP,0
VE1_A,4.06502768040805
VE1_D,4.913344598563682
VE2_A,0.16260110721632198
VE2_D,0.19653378394254728
VE3_A,2.3187112842992197
VE3_D,2.508245622752331
VR1_A,321.77609119778367
VR1_D,152.02818351026735
VR2_A,12.871043647911346
VR2_D,6.081127340410694
VR3_A,6.690146666586454
VR3_D,5.940356653363376
WPath,1421
Xc-3d,1.2925191405357548
Xc-4d,0.0
Xc-5d,0.3586363897051339
Xc-6d,0.0
Xp-0d,17.225403871315223
Xp-1d,12.275188245478668
Xp-2d,10.692280115422275
Xp-3d,9.314092754862983
Xp-4d,8.414194007865861
Xp-5d,6.895082065418686
Xp-6d,4.98212192463626
Xp-7d,3.9305227678207477
ZMIC0,82.52556665443853
ZMIC1,47.883155650299805
ZMIC2,31.86477270612321
ZMIC3,23.17574407823372
ZMIC4,22.047157383310978
ZMIC5,22.047157383310978
nAcid,0
nAtom,47
nBase,1
nRing,4
piPC1,3.6375861597263857
piPC2,4.230476736546681
piPC3,4.8432023497960515
piPC4,5.473058178634079
piPC5,5.988334654099054
piPC6,6.284221610605189
piPC7,6.725549340504127
piPC8,7.114937752291993
piPC9,7.237977556484666
AATS0Z,21.361702127659573
AATS0d,3.3191489361702127
AATS0i,160.090479141457
AATS0m,84.17506487234041
AATS0p,1.533080678865489
AATS0s,3.4243498817966906
AATS0v,223.34270669337178
AATS1Z,24.14
AATS1d,4.06
AATS1i,144.5484674114439
AATS1m,91.42665352000007
AATS1p,1.8619784562000012
AATS1s,2.878888888888889
AATS1v,269.600271311117
AATS2Z,20.272727272727273
AATS2d,3.784090909090909
AATS2i,152.1645731234379
AATS2m,75.08188230681816
AATS2p,1.6077359392720796
AATS2s,2.779356060606062
AATS2v,226.81641590021457
AATS3Z,17.217391304347824
AATS3d,3.3304347826086955
AATS3i,156.28644159071635
AATS3m,62.378003695652176
AATS3p,1.43092952515159
AATS3s,2.554589371980677
AATS3v,195.73633527024967
AATS4Z,16.264
AATS4d,3.152
AATS4i,157.77491582775025
AATS4m,58.293831136
AATS4p,1.3394804922318402
AATS4s,2.634888888888889
AATS4v,181.65368048502503
AATS5Z,15.464566929133857
AATS5d,2.8503937007874014
AATS5i,160.35302983361638
AATS5m,54.5201974015748
AATS5p,1.2817595573214884
AATS5s,2.802712160979878
AATS5v,175.5261393993141
AATS6Z,14.913385826771654
AATS6d,2.763779527559055
AATS6i,158.39850535231167
AATS6m,52.72810948818897
AATS6p,1.3042698645698902
AATS6s,2.621828521434822
AATS6v,174.46350107329098
AATS7Z,13.1953125
AATS7d,2.40625
AATS7i,160.375146228585
AATS7m,45.41731624218751
AATS7p,1.2105361254982192
AATS7s,2.66796875
AATS7v,158.5055165077247
AATS8Z,10.761061946902656
AATS8d,2.2389380530973453
AATS8i,161.4172932255094
AATS8m,35.87980277876107
AATS8p,1.156666281618283
AATS8s,2.2743362831858414
AATS8v,143.8300902070084
AMID_C,1.754859000474324
AMID_N,0.17542340934684675
AMID_O,0.1485521923202085
AMID_X,0.0
AMID_h,0.32397560166705525
ATS0dv,316.0
ATS0pe,285.18289999999985
ATS0se,353.2637479999999
ATS1dv,332.0
ATS1pe,319.6240000000001
ATS1se,382.5147119999997
ATS2dv,478.0
ATS2pe,554.5391
ATS2se,673.6960359999994
ATS3dv,495.0
ATS3pe,708.9588000000003
ATS3se,872.5060119999998
ATS4dv,473.0
ATS4pe,766.8046999999997
ATS4se,947.0275439999998
ATS5dv,444.0
ATS5pe,791.0239999999998
ATS5se,980.0014320000001
ATS6dv,411.0
ATS6pe,767.8720000000001
ATS6se,954.8077959999998
ATS7dv,344.0
ATS7pe,768.0524999999999
ATS7se,962.353756
ATS8dv,204.0
ATS8pe,650.9935000000002
ATS8se,827.3918160000002
ATSC0Z,329.87234042553195
ATSC0c,0.749926846204795
ATSC0d,26.55319148936169
ATSC0i,69.17512143929252
ATSC0m,1576.7372498297877
ATSC0p,11.056906596998939
ATSC0s,43.38179669030732
ATSC0v,2438.1502817710393
ATSC1Z,22.96559529198731
ATSC1c,-0.3509717620715063
ATSC1d,12.113626075147135
ATSC1i,-7.621627663428696
ATSC1m,108.55305584065235
ATSC1p,-0.25388530750984034
ATSC1s,-1.172124138624819
ATSC1v,49.748652089565375
ATSC2Z,5.047532820280671
ATSC2c,-0.1775075682368195
ATSC2d,6.134449977365325
ATSC2i,-3.728619252141106
ATSC2m,22.0985902123137
ATSC2p,0.21395674619384852
ATSC2s,5.784555605854832
ATSC2v,8.984149368601564
ATSC3Z,-6.283386147578065
ATSC3c,0.15999058360261342
ATSC3d,-3.9280217292892683
ATSC3i,1.1283362218899518
ATSC3m,-33.02951879628766
ATSC3p,-0.13773607047350042
ATSC3s,-1.9010864644635597
ATSC3v,-125.86691016449183
ATSC4Z,-14.362607514712526
ATSC4c,0.2541994427559989
ATSC4d,-10.194658216387506
ATSC4i,-24.515811387924444
ATSC4m,-83.45863073879552
ATSC4p,-4.043501127473338
ATSC4s,2.2865927267240047
ATSC4v,-645.8183307026559
ATSC5Z,-119.05930285196925
ATSC5c,-0.39307153784238474
ATSC5d,-8.47351742870077
ATSC5i,6.706744778327361
ATSC5m,-550.6205936889992
ATSC5p,0.5946656624388098
ATSC5s,-29.38981942558222
ATSC5v,-175.21316995883797
ATSC6Z,-37.569941149841554
ATSC6c,0.17013223738723793
ATSC6d,-11.175645088275237
ATSC6i,-9.594962183095065
ATSC6m,-181.27072839112705
ATSC6p,-2.17333998226338
ATSC6s,6.9464689904934325
ATSC6v,-346.4230865141326
ATSC7Z,-80.52467179719326
ATSC7c,0.02933251521855708
ATSC7d,-8.272521502942508
ATSC7i,-0.9749603870644035
ATSC7m,-380.12922213218644
ATSC7p,-1.4445776242669344
ATSC7s,-2.3211106081183055
ATSC7v,-374.3338661292284
ATSC8Z,-18.799456767768234
ATSC8c,-0.08763857512714576
ATSC8d,-3.3512901765504775
ATSC8i,11.934476170119346
ATSC8m,-79.2170071652335
ATSC8p,2.0885033022060857
ATSC8s,-6.514863437452844
ATSC8v,249.6619196710662
AXp-0d,0.6890161548526089
AXp-1d,0.4383995801956667
AXp-2d,0.2741610286005711
AXp-3d,0.16934714099750878
AXp-4d,0.10787428215212642
AXp-5d,0.06759884377861457
AXp-6d,0.042221372242680175
AXp-7d,0.02710705357117757
GATS1Z,0.8060087719298245
GATS1c,1.5107794542181883
GATS1d,0.6583012820512824
GATS1i,1.23650448078636
GATS1m,0.8107480450899472
GATS1p,1.0487002879285505
GATS1s,0.5882011389335443
GATS1v,0.9538164577233408
GATS2Z,0.9293884569377989
GATS2c,1.3057366190301503
GATS2d,1.13194747960373
GATS2i,1.1264557227882936
GATS2m,0.9301297230024455
GATS2p,0.9705597449097525
GATS2s,0.5845662181610114
GATS2v,0.9487526619747221
GATS3Z,0.9761351909184726
GATS3c,1.1406591400949937
GATS3d,1.2503205128205135
GATS3i,1.0387987915343437
GATS3m,0.9759712994451816
GATS3p,0.9742801584488806
GATS3s,0.8719735157080192
GATS3v,0.9764624344486977
GATS4Z,0.9973312693498451
GATS4c,1.1611625213805576
GATS4d,1.3512500000000005
GATS4i,1.1666640288049919
GATS4m,0.999286721093252
GATS4p,1.0943370705783309
GATS4s,1.1318674695512387
GATS4v,1.0503873311316139
GATS5Z,1.1798169433542167
GATS5c,1.5962214728262938
GATS5d,1.1731021603068852
GATS5i,0.9638020322147856
GATS5m,1.1672459758637321
GATS5p,0.9204895793450821
GATS5s,2.0739726459426224
GATS5v,0.9484868305775715
GATS6Z,1.0271928808821498
GATS6c,1.0476012494374807
GATS6d,1.13900035332122
GATS6i,1.0479418224256702
GATS6m,1.0263139844921971
GATS6p,1.041274059101251
GATS6s,0.9928629462991742
GATS6v,1.0171735850150971
GATS7Z,1.1046887093653248
GATS7c,1.0806636437469153
GATS7d,0.9947603665865389
GATS7i,0.9539641389117615
GATS7m,1.1001196829628344
GATS7p,1.0154376234069087
GATS7s,1.3538594614247572
GATS7v,1.0209370240508204
GATS8Z,1.0168589093765124
GATS8c,0.7586381113139595
GATS8d,0.9198434309053782
GATS8i,0.8254407797226
GATS8m,1.0148587808646847
GATS8p,0.9140735234507277
GATS8s,1.0872002474915083
GATS8v,0.9636411600162502
MATS1Z,0.06544246646026827
MATS1c,-0.43992751828639165
MATS1d,0.4288301282051287
MATS1i,-0.10356801483768013
MATS1m,0.06471583803910806
MATS1p,-0.02158399249967661
MATS1s,-0.02539767308792679
MATS1v,0.019180004331079588
MATS2Z,0.008172377802795762
MATS2c,-0.1264192353826329
MATS2d,0.12338833041958049
MATS2i,-0.028788119263044053
MATS2m,0.007485493310566623
MATS2p,0.010334929763431411
MATS2s,0.07121601219684374
MATS2v,0.001968029837848825
MATS3Z,-0.007784807286759066
MATS3c,0.08719177908894145
MATS3d,-0.06045847268673354
MATS3i,0.006666357766808703
MATS3m,-0.008561363490902847
MATS3p,-0.005091128577075807
MATS3s,-0.01790994914248281
MATS3v,-0.02109847753085428
MATS4Z,-0.016371001031991725
MATS4c,0.12745108534246852
MATS4d,-0.1443589743589744
MATS4i,-0.13325520635260726
MATS4m,-0.019902139789730156
MATS4p,-0.1375028730316515
MATS4s,0.019818424566088094
MATS4v,-0.09959504717970538
MATS5Z,-0.13357081332325724
MATS5c,-0.1939754794119584
MATS5d,-0.11809761760549167
MATS5i,0.03588029347081597
MATS5m,-0.12923711648163724
MATS5p,0.019903678957548607
MATS5s,-0.25071684845421416
MATS5v,-0.026595025615182507
MATS6Z,-0.042149143121815655
MATS6c,0.08395795455394088
MATS6d,-0.1557578740157481
MATS6i,-0.05133191590700307
MATS6m,-0.04254636769547939
MATS6p,-0.07274249045281951
MATS6s,0.0592585067625654
MATS6v,-0.05258241068121956
MATS7Z,-0.08963362277476776
MATS7c,0.014362111433029881
MATS7d,-0.11439553285256415
MATS7i,-0.005175173670484733
MATS7m,-0.08852375293773902
MATS7p,-0.04797280701950438
MATS7s,-0.01964609274951638
MATS7v,-0.05637499767630554
MATS8Z,-0.023703845767463965
MATS8c,-0.048606664685323556
MATS8d,-0.05249461084638081
MATS8i,0.07175841639047949
MATS8m,-0.020896738946581554
MATS8p,0.07856352113100434
MATS8s,-0.062462188462468655
MATS8v,0.04259035391681461
MAXssO,5.401569349962207
MINssO,5.401569349962207
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,33.17481789709166
SpAD_D,236.42642450160594
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.9012959813555055
SssNH2,0
SsssAs,0
SsssCH,-0.37842025699168613
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1117
TMWC10,129.5328664439733
TSRW10,74.3608938681917
VE1_Dt,4.977297108961002
VE2_Dt,0.19909188435844008
VE3_Dt,2.5211777263644337
VR1_Dt,143.79528501360824
VR2_Dt,5.751811400544329
VR3_Dt,5.8846813881229085
Xc-3dv,0.6645075185350258
Xc-4dv,0.0
Xc-5dv,0.1310349485417073
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.07856742013183861
Xch-6d,0.4529785493341727
Xch-7d,0.7062299065701938
Xp-0dv,14.365639993070136
Xp-1dv,8.817175550114818
Xp-2dv,6.423471469668409
Xp-3dv,4.872589711497914
Xp-4dv,3.7670901499520055
Xp-5dv,2.7509125254605236
Xp-6dv,1.7317419819365438
Xp-7dv,1.1706415761531157
Xpc-4d,3.489340194743903
Xpc-5d,6.528883350863295
Xpc-6d,10.565747090910111
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,50
nFRing,1
nHBAcc,3
nHBDon,1
nHRing,2
nSpiro,0
naRing,3
piPC10,7.548115451435234
AATS0dv,6.723404255319149
AATS0pe,6.067721276595742
AATS0se,7.5162499574468065
AATS1dv,6.64
AATS1pe,6.392480000000002
AATS1se,7.650294239999994
AATS2dv,5.431818181818182
AATS2pe,6.301580681818181
AATS2se,7.655636772727266
AATS3dv,4.304347826086956
AATS3pe,6.1648591304347855
AATS3se,7.587008799999999
AATS4dv,3.784
AATS4pe,6.134437599999997
AATS4se,7.576220351999998
AATS5dv,3.4960629921259843
AATS5pe,6.228535433070864
AATS5se,7.716546708661419
AATS6dv,3.236220472440945
AATS6pe,6.046236220472442
AATS6se,7.518171622047243
AATS7dv,2.6875
AATS7pe,6.000410156249999
AATS7se,7.51838871875
AATS8dv,1.8053097345132743
AATS8pe,5.761004424778762
AATS8se,7.32205146902655
AATSC0Z,7.018560434585786
AATSC0c,0.015955890344782873
AATSC0d,0.5649615210502488
AATSC0i,1.4718110944530325
AATSC0m,33.54760106020825
AATSC0p,0.23525333185104125
AATSC0s,0.9230169508576025
AATSC0v,51.87553791002211
AATSC1Z,0.4593119058397462
AATSC1c,-0.007019435241430127
AATSC1d,0.2422725215029427
AATSC1i,-0.1524325532685739
AATSC1m,2.171061116813047
AATSC1p,-0.005077706150196807
AATSC1s,-0.023442482772496376
AATSC1v,0.9949730417913075
AATSC2Z,0.05735832750318945
AATSC2c,-0.0020171314572365855
AATSC2d,0.06970965883369687
AATSC2i,-0.04237067331978529
AATSC2m,0.2511203433217466
AATSC2p,0.002431326661293733
AATSC2s,0.06573358643016855
AATSC2v,0.10209260646138141
AATSC3Z,-0.0546381404137223
AATSC3c,0.001391222466109682
AATSC3d,-0.034156710689471896
AATSC3i,0.00981161932078219
AATSC3m,-0.2872132069242405
AATSC3p,-0.0011977049606391342
AATSC3s,-0.016531186647509216
AATSC3v,-1.094494870995581
AATSC4Z,-0.1149008601177002
AATSC4c,0.002033595542047991
AATSC4d,-0.08155726573110005
AATSC4i,-0.19612649110339556
AATSC4m,-0.6676690459103641
AATSC4p,-0.032348009019786704
AATSC4s,0.01829274181379204
AATSC4v,-5.166546645621247
AATSC5Z,-0.9374748256060571
AATSC5c,-0.0030950514790738957
AATSC5d,-0.06672060967480921
AATSC5i,0.05280901400257765
AATSC5m,-4.335595225897631
