DLiP-ID,P0000E
ZMIC5,23.138119149580085
nAcid,0
nAtom,46
nBase,0
nRing,4
piPC1,3.7612001156935624
piPC2,4.409763389645481
piPC3,5.068117729509618
piPC4,5.737176953347659
piPC5,6.341130611131976
piPC6,6.729506666478184
piPC7,7.237682707494353
piPC8,7.710361012077183
piPC9,8.044819255211184
AATS0Z,23.652173913043477
AATS0d,3.5434782608695654
AATS0i,156.4630325814833
AATS0m,93.5104358913044
AATS0p,1.6463468954811082
AATS0s,4.363526570048309
AATS0v,243.99926931602204
AATS1Z,25.755102040816325
AATS1d,4.204081632653061
AATS1i,142.0818085295581
AATS1m,98.47958257142865
AATS1p,1.9508495013469398
AATS1s,3.3253968253968256
AATS1v,286.9818493312008
AATS2Z,22.9875
AATS2d,4.0375
AATS2i,146.8750610468811
AATS2m,86.75023702499996
AATS2p,1.7541089187674506
AATS2s,3.2166666666666672
AATS2v,254.52286242540345
AATS3Z,19.95049504950495
AATS3d,3.603960396039604
AATS3i,151.98457666120532
AATS3m,73.74302126732674
AATS3p,1.5781518942622768
AATS3s,3.132563256325631
AATS3v,224.5419756207438
AATS4Z,19.2
AATS4d,3.4095238095238094
AATS4i,151.26692443012755
AATS4m,70.39327233333331
AATS4p,1.5571522564156282
AATS4s,3.12116402116402
AATS4v,218.66403506830335
AATS5Z,17.839285714285715
AATS5d,3.1607142857142856
AATS5i,152.50026777200566
AATS5m,65.04741162500001
AATS5p,1.4776706546137055
AATS5s,3.0277777777777772
AATS5v,204.5420078244067
AATS6Z,16.81578947368421
AATS6d,2.956140350877193
AATS6i,155.2823346350463
AATS6m,60.60427181578948
AATS6p,1.4047196465125704
AATS6s,2.9961013645224157
AATS6v,192.61168552971407
AATS7Z,16.37037037037037
AATS7d,2.8055555555555554
AATS7i,156.70170966096788
AATS7m,58.981474398148144
AATS7p,1.3307397547683328
AATS7s,3.1000514403292176
AATS7v,182.37540029271565
AATS8Z,15.25
AATS8d,2.5729166666666665
AATS8i,158.27849449327897
AATS8m,53.27489419791666
AATS8p,1.276804852186313
AATS8s,3.5694444444444446
AATS8v,173.03885613758624
AMID_C,1.7766390837172654
AMID_N,0.08449870775875946
AMID_O,0.20510891552040644
AMID_X,0.0
AMID_h,0.28960762327916595
ATS0dv,372.0
ATS0pe,286.25989999999985
ATS0se,351.3394679999999
ATS1dv,393.0
ATS1pe,316.44950000000006
ATS1se,377.4681199999998
ATS2dv,552.0
ATS2pe,510.33300000000014
ATS2se,615.0479199999996
ATS3dv,576.0
ATS3pe,638.7101
ATS3se,778.7290079999999
ATS4dv,562.0
ATS4pe,658.1316000000002
ATS4se,803.731908
ATS5dv,534.0
ATS5pe,688.5885
ATS5se,846.8848959999999
ATS6dv,506.0
ATS6pe,701.2191000000001
ATS6se,865.2971399999998
ATS7dv,443.0
ATS7pe,662.4286
ATS7se,820.4326039999999
ATS8dv,347.0
ATS8pe,600.7887
ATS8se,745.0065
ATSC0Z,319.65217391304327
ATSC0c,0.7639645945295173
ATSC0d,27.326086956521745
ATSC0i,66.04983531015509
ATSC0m,1524.4975883695656
ATSC0p,10.959575900946458
ATSC0s,60.429951690821234
ATSC0v,2347.7387452237417
ATSC1Z,12.457466918714495
ATSC1c,-0.318484243116116
ATSC1d,12.196124763705102
ATSC1i,-3.6448782700995115
ATSC1m,60.843513997637224
ATSC1p,0.181551180903343
ATSC1s,-7.200745641671918
ATSC1v,77.12755127650777
ATSC2Z,11.9527410207939
ATSC2c,-0.07325542160006399
ATSC2d,4.237240075614363
ATSC2i,-11.615555275442894
ATSC2m,56.62362922684337
ATSC2p,-0.7650871844026601
ATSC2s,-3.6740705734089483
ATSC2v,-37.90542329409035
ATSC3Z,-33.45368620037811
ATSC3c,-0.030631197013962996
ATSC3d,-2.7377126654064305
ATSC3i,11.20804799608958
ATSC3m,-151.30273876795826
ATSC3p,1.2564744957261293
ATSC3s,-8.930739340474693
ATSC3v,93.59526415360278
ATSC4Z,-67.81474480151233
ATSC4c,0.09408159006341986
ATSC4d,-8.961720226843104
ATSC4i,-4.043987582650081
ATSC4m,-324.7013738870508
ATSC4p,-1.8015279676834317
ATSC4s,-6.063537072043691
ATSC4v,-457.5683990618211
ATSC5Z,-13.848771266540659
ATSC5c,-0.06552311883278872
ATSC5d,-6.0548204158790195
ATSC5i,-22.129721129778932
ATSC5m,-71.25319544328913
ATSC5p,-2.7304412578403485
ATSC5s,-1.8499789960092414
ATSC5v,-392.83039499206643
ATSC6Z,-36.920604914933854
ATSC6c,-0.062209994783069524
ATSC6d,-8.568998109640832
ATSC6i,-6.154644626236667
ATSC6m,-179.30471622022677
ATSC6p,-1.8098264608933918
ATSC6s,-8.73219911783239
ATSC6v,-353.28712164239914
ATSC7Z,28.55576559546314
ATSC7c,0.059554048776809074
ATSC7d,-12.178638941398862
ATSC7i,-9.240891113389337
ATSC7m,124.9853595018904
ATSC7p,-2.0287674740254844
ATSC7s,11.333543373240918
ATSC7v,-190.21529813019094
ATSC8Z,-128.49149338374292
ATSC8c,0.1603716989020857
ATSC8d,-3.96313799621928
ATSC8i,3.4994665024014573
ATSC8m,-609.6081913147448
ATSC8p,-0.2658677631826284
ATSC8s,9.665511447174959
ATSC8v,-532.2906376070141
AXp-0d,0.6963983015001795
AXp-1d,0.43896783651986737
AXp-2d,0.2778712686571716
AXp-3d,0.17237614401800125
AXp-4d,0.108519660846544
AXp-5d,0.06967389945642344
AXp-6d,0.042902766803875884
AXp-7d,0.02769573698388265
GATS1Z,0.7441123892429664
GATS1c,1.308508586202588
GATS1d,0.6217427305050897
GATS1i,1.0622363240461563
GATS1m,0.7468295762447352
GATS1p,0.9268794274144481
GATS1s,0.7467745672095685
GATS1v,0.8503992019803395
GATS2Z,0.8288305903155609
GATS2c,1.0676335431138146
GATS2d,1.1012828162291166
GATS2i,1.119263859497643
GATS2m,0.8306951024218372
GATS2p,0.9834340937465275
GATS2s,0.7300549854105047
GATS2v,0.9118284542331867
GATS3Z,0.9812646117712974
GATS3c,1.1749031616663932
GATS3d,1.1983978827477018
GATS3i,0.9336227791274346
GATS3m,0.9771197732035506
GATS3p,0.8997856616867964
GATS3s,0.9535629396339587
GATS3v,0.9044348795690672
GATS4Z,1.014272112544692
GATS4c,0.977457225946561
GATS4d,1.254688032730992
GATS4i,1.0232076433074548
GATS4m,1.0145326541015582
GATS4p,1.0305957653586577
GATS4s,0.9147742197046701
GATS4v,1.0200118005331966
GATS5Z,0.9565363652261781
GATS5c,0.939903163558516
GATS5d,1.132159904534606
GATS5i,1.1166220315015019
GATS5m,0.959367779630558
GATS5p,1.075302705597404
GATS5s,0.8962007176261664
GATS5v,1.0353726161620087
GATS6Z,1.0187882996391966
GATS6c,1.0403901156402582
GATS6d,1.1339655822132897
GATS6i,1.042415008275777
GATS6m,1.01952493977767
GATS6p,1.0309614952494743
GATS6s,1.0288118870202931
GATS6v,1.0257197322533633
GATS7Z,0.9665453844758802
GATS7c,1.0732061822211048
GATS7d,1.1969636701140278
GATS7i,1.0472090726537837
GATS7m,0.9683698675359644
GATS7p,1.0509278525895984
GATS7s,0.9056437698190639
GATS7v,1.0118044849426642
GATS8Z,1.250871361534277
GATS8c,1.2611045261969807
GATS8d,0.9691974940334126
GATS8i,0.9382533090141479
GATS8m,1.2425077172745498
GATS8p,0.9826621293189447
GATS8s,1.3279407576544893
GATS8v,1.061151652932109
MATS1Z,0.03658590748595397
MATS1c,-0.3913600315567251
MATS1d,0.4189924179695743
MATS1i,-0.051805162595437285
MATS1m,0.03746703263520974
MATS1p,0.015551313665884707
MATS1s,-0.11186313201433747
MATS1v,0.03084050831792817
MATS2Z,0.021500952121871524
MATS2c,-0.05513588943997762
MATS2d,0.08916070007955437
MATS2i,-0.10111977194215326
MATS2m,0.021356929032768104
MATS2p,-0.04014070754266486
MATS2s,-0.03495932928291632
MATS2v,-0.009283664308238354
MATS3Z,-0.0476653486893848
MATS3c,-0.018261110926182024
MATS3d,-0.04562962262813398
MATS3i,0.07728490917503707
MATS3m,-0.04520188078778922
MATS3p,0.052215132784048
MATS3s,-0.06730876541167591
MATS3v,0.018156852476399914
MATS4Z,-0.0929426395150009
MATS4c,0.053951055970853666
MATS4d,-0.14367541766109787
MATS4i,-0.02682295413086191
MATS4m,-0.09330951179465852
MATS4p,-0.0720138106684717
MATS4s,-0.043958445157581814
MATS4v,-0.08538366423421681
MATS5Z,-0.017793991916679654
MATS5c,-0.035225822167523645
MATS5d,-0.09100465962041143
MATS5i,-0.13760810400500828
MATS5m,-0.019196294893879886
MATS5p,-0.10232432723987696
MATS5s,-0.012573447118074989
MATS5v,-0.06872189480804063
MATS6Z,-0.046606246301281
MATS6c,-0.03285790830677992
MATS6d,-0.126533517564795
MATS6i,-0.037599686405507565
MATS6m,-0.04745893099157217
MATS6p,-0.06663404307260894
MATS6s,-0.05830749228976194
MATS6v,-0.06071989606277995
MATS7Z,0.03804961109096041
MATS7c,0.03320260330064303
MATS7d,-0.18982586405020763
MATS7i,-0.059590384826377726
MATS7m,0.03491937631069731
MATS7p,-0.07884471741174612
MATS7s,0.07988174440328893
MATS7v,-0.03450879155366011
MATS8Z,-0.19261198766775495
MATS8c,0.10058682423353282
MATS8d,-0.0694941660037125
MATS8i,0.025387310826641148
MATS8m,-0.1916066822495823
MATS8p,-0.011624078432390897
MATS8s,0.07664065206384736
MATS8v,-0.10863897485992229
MAXsOH,9.718815268718282
MAXssO,5.955990016376921
MINsOH,9.718815268718282
MINssO,5.955990016376921
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,35.687561493313666
SpAD_D,277.90059307705627
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,-0.06634508240343351
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1128
TMWC10,133.94901144702607
TSRW10,76.66108821307388
VE1_Dt,5.1506053103957585
VE2_Dt,0.19076315964428736
VE3_Dt,2.6323660167782905
VR1_Dt,163.7507052690996
VR2_Dt,6.064840935892578
VR3_Dt,6.091596954503237
Xc-3dv,0.6781936433276631
Xc-4dv,0.0
Xc-5dv,0.13255012915500405
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.07856742013183861
Xch-6d,0.4552697411296902
Xch-7d,0.7200044460192676
Xp-0dv,14.92358405257933
Xp-1dv,8.752308955573007
Xp-2dv,6.347501930403863
Xp-3dv,4.560431034870982
Xp-4dv,3.274522106078081
Xp-5dv,2.2690049810534503
Xp-6dv,1.288059536285783
Xp-7dv,0.8203330956937253
Xpc-4d,4.004420101343389
Xpc-5d,6.792127365721812
Xpc-6d,10.972586407575859
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,49
nFRing,1
nHBAcc,4
nHBDon,1
nHRing,2
nSpiro,0
naRing,4
piPC10,8.459069882067245
AATS0dv,8.08695652173913
AATS0pe,6.223041304347823
AATS0se,7.637814521739128
AATS1dv,8.020408163265307
AATS1pe,6.458153061224491
AATS1se,7.703431020408159
AATS2dv,6.9
AATS2pe,6.379162500000001
AATS2se,7.688098999999996
AATS3dv,5.702970297029703
AATS3pe,6.323862376237624
AATS3se,7.710188198019801
AATS4dv,5.352380952380952
AATS4pe,6.267920000000002
AATS4se,7.6545895999999995
AATS5dv,4.767857142857143
AATS5pe,6.148111607142857
AATS5se,7.561472285714285
AATS6dv,4.43859649122807
AATS6pe,6.151044736842106
AATS6se,7.590325789473682
AATS7dv,4.101851851851852
AATS7pe,6.133598148148148
AATS7se,7.596598185185184
AATS8dv,3.6145833333333335
AATS8pe,6.258215624999999
AATS8se,7.760484375
AATSC0Z,6.948960302457462
AATSC0c,0.016607925968032983
AATSC0d,0.594045368620038
AATSC0i,1.4358659850033715
AATSC0m,33.14125192107751
AATSC0p,0.23825165002057516
AATSC0s,1.3136946019743747
AATSC0v,51.03779880921178
AATSC1Z,0.2542340187492754
AATSC1c,-0.006499678430941143
AATSC1d,0.24890050538173678
AATSC1i,-0.07438527081835737
AATSC1m,1.241704367298719
AATSC1p,0.003705126140884551
AATSC1s,-0.14695399268718198
AATSC1v,1.5740316587042402
AATSC2Z,0.14940926275992375
AATSC2c,-0.0009156927700007998
AATSC2d,0.05296550094517953
AATSC2i,-0.14519444094303618
AATSC2m,0.7077953653355421
AATSC2p,-0.009563589805033251
AATSC2s,-0.045925882167611856
AATSC2v,-0.4738177911761293
AATSC3Z,-0.3312246158453278
AATSC3c,-0.0003032791783560693
AATSC3d,-0.027106065994123074
AATSC3i,0.11097077223851069
AATSC3m,-1.4980469184946363
AATSC3p,0.012440341541842865
AATSC3s,-0.08842316178687815
AATSC3v,0.9266857836990374
AATSC4Z,-0.6458547123953555
AATSC4c,0.0008960151434611415
AATSC4d,-0.0853497164461248
AATSC4i,-0.03851416745381029
AATSC4m,-3.0923940370195315
AATSC4p,-0.017157409216032683
AATSC4s,-0.05774797211470182
AATSC4v,-4.357794276779249
AATSC5Z,-0.12364974345125589
AATSC5c,-0.0005850278467213278
