DLiP-ID,T006NO
AATSC4v,1.5302229716745805
AATSC5Z,-0.0975609756097561
AATSC5c,-0.00011811298301063311
AATSC5d,0.02065704330512692
AATSC5i,0.012581709815378081
AATSC5m,0.39503050952657137
AATSC5p,0.023386440966658532
AATSC5s,-0.030127263581221773
AATSC5v,8.587499235906984
AATSC6Z,-4.46969696969697
AATSC6c,0.002578045867701296
AATSC6d,-0.009276437847866414
AATSC6i,0.4560358014283027
AATSC6m,-19.569266098381775
AATSC6p,-0.010123419744878796
AATSC6s,-0.08579159024669018
AATSC6v,-2.193470232078084
AATSC7Z,0.953125
AATSC7c,-0.006511432034488738
AATSC7d,-0.07684948979591837
AATSC7i,-0.07083544217440646
AATSC7m,3.4236851101544796
AATSC7p,0.011973723324109384
AATSC7s,-0.12711616032158174
AATSC7v,-3.7134073368669425
AATSC8Z,-0.171875
AATSC8c,0.007771254341554268
AATSC8d,0.07047193877551018
AATSC8i,-0.12773276470732786
AATSC8m,-1.1620424326282581
AATSC8p,-0.09614523130185931
AATSC8s,0.07569881983714839
AATSC8v,-9.431829048296194
ATS0are,263.75039999999996
ATS1are,281.9578
ATS2are,458.01300000000003
ATS3are,544.6844
ATS4are,574.613
ATS5are,504.64279999999985
ATS6are,414.8168999999999
ATS7are,385.8764
ATS8are,387.29539999999986
ATSC0dv,157.23809523809527
ATSC0pe,4.432707142857142
ATSC0se,2.8895789761904744
ATSC1dv,-3.0748299319727854
ATSC1pe,-0.2932408163265312
ATSC1se,0.10591628684807167
ATSC2dv,7.891156462585043
ATSC2pe,2.576883163265305
ATSC2se,2.0678604212018135
ATSC3dv,-25.81859410430838
ATSC3pe,-1.407293367346939
ATSC3se,-1.025333736394558
ATSC4dv,-6.743764172335608
ATSC4pe,0.05360102040816289
ATSC4se,0.0948091950113368
ATSC5dv,37.63038548752834
ATSC5pe,-0.28915918367347104
ATSC5se,-0.8350046439909297
ATSC6dv,-30.897959183673468
ATSC6pe,-0.9857183673469382
ATSC6se,-0.4931383435374153
ATSC7dv,-25.204081632653065
ATSC7pe,-0.6917561224489787
ATSC7se,-0.2815078922902484
ATSC8dv,6.95464852607709
ATSC8pe,1.7164224489795936
ATSC8se,1.6745654886621308
AXp-0dv,0.6235172108653351
AXp-1dv,0.3701596412461442
AXp-2dv,0.21532050143834597
AXp-3dv,0.1252744679125317
AXp-4dv,0.07356973650636497
AXp-5dv,0.04176423165228001
AXp-6dv,0.025246982968615304
AXp-7dv,0.014861740002377548
BertzCT,983.5019586174506
ECIndex,685
ETA_eta,18.04234138875472
GATS1dv,0.799373198979498
GATS1pe,0.7446208958232406
GATS1se,0.6459696926652809
GATS2dv,0.9079360069157117
GATS2pe,0.5454686580857506
GATS2se,0.49207388475231906
GATS3dv,1.0138653921575451
GATS3pe,1.1031642437439726
GATS3se,1.1316512859872996
GATS4dv,1.0496174913754508
GATS4pe,1.1508850570613685
GATS4se,1.1754991349759245
GATS5dv,0.9371845346254793
GATS5pe,1.1405727554429008
GATS5se,1.277351572811518
GATS6dv,1.1128012407539962
GATS6pe,1.1569841643974024
GATS6se,1.1271840081059998
GATS7dv,0.9843805206440539
GATS7pe,0.8676323592564362
GATS7se,0.7938709762613136
GATS8dv,0.8413295919139914
GATS8pe,0.5943623817435004
GATS8se,0.42257713593359464
LogEE_A,4.179981311085407
LogEE_D,158.61578371469426
MATS1dv,-0.018666372997081633
MATS1pe,-0.0631468940515816
MATS1se,0.034988457144178406
MATS2dv,0.02968751332952289
MATS2pe,0.3438876901623152
MATS2se,0.42332858385302924
MATS3dv,-0.07926926906020032
MATS3pe,-0.15326593502141583
MATS3se,-0.17130132258263595
MATS4dv,-0.01957970136676061
MATS4pe,0.0055203356024391146
MATS4se,0.014978811428505817
MATS5dv,0.12257907255026515
MATS5pe,-0.033412070450809336
MATS5se,-0.14800955744169172
MATS6dv,-0.12504818016629038
MATS6pe,-0.14151066254988556
MATS6se,-0.10860243381806907
MATS7dv,-0.10519192913385826
MATS7pe,-0.10241257559472675
MATS7se,-0.06393303517145257
MATS8dv,0.02902596910963049
MATS8pe,0.2541115836984497
MATS8se,0.38030924608377414
MAXaaCH,1.9861617602251969
MAXaasC,1.1644291733878884
MAXdssC,0.4216395928205996
MAXsCH3,2.0132214743387857
MAXssNH,3.0750219446708895
MDEC-12,1.6319139372682947
MDEC-13,1.07898214688259
MDEC-22,8.693129240926774
MDEC-23,14.380457530947723
MDEC-33,2.9842666851987905
MDEN-22,1.2034259748353637
MDEO-11,0.4999999999999999
MINaaCH,1.5067101284958428
MINaasC,0.1487612328882173
MINdssC,0.4216395928205996
MINsCH3,2.0132214743387857
MINssNH,2.433067694543476
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.9464285714285716
SM1_Dzi,0.986565227777817
SM1_Dzm,2.944607979424953
SM1_Dzp,-2.9649020083021282
SM1_Dzv,-1.6025508435753626
SddssSe,0
SpAD_Dt,436.10438797205444
SpAbs_A,32.91478913907781
SpAbs_D,317.23156742938863
SpMAD_A,1.2659534284260696
SpMAD_D,12.20121413189956
SpMax_A,2.3832577212952297
SpMax_D,158.61578371469426
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,151.82999999999998
TpiPC10,8.045538199421271
VAdjMat,5.807354922057604
VE1_DzZ,5.01787184535785
VE1_Dzi,5.0204036983554925
VE1_Dzm,5.017871436694199
VE1_Dzp,5.025272160512718
VE1_Dzv,5.022659367327822
VE2_DzZ,0.1929950709753019
VE2_Dzi,0.1930924499367497
VE2_Dzm,0.1929950552574692
VE2_Dzp,0.1932796984812584
VE2_Dzv,0.19317920643568548
VE3_DzZ,2.5685173536574686
VE3_Dzi,2.5690217934968222
VE3_Dzm,2.5685172722158374
VE3_Dzp,2.569991058801969
VE3_Dzv,2.569470992908497
VR1_DzZ,150.72276170552428
VR1_Dzi,151.455921820134
VR1_Dzm,150.72231346181556
VR1_Dzp,150.60993921923426
VR1_Dzv,151.03306392709786
VR2_DzZ,5.797029296366318
VR2_Dzi,5.825227762312846
VR2_Dzm,5.797012056223675
VR2_Dzp,5.7926899699705485
VR2_Dzv,5.808963997196072
VR3_DzZ,5.970953579105374
VR3_Dzi,5.975806082562505
VR3_Dzm,5.970950605139331
VR3_Dzp,5.970204755687167
VR3_Dzv,5.973010224277338
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.09128709291752768
Xch-6dv,0.10119910201431939
Xch-7dv,0.14547794586503887
Xpc-4dv,2.0341339038166377
Xpc-5dv,2.6149560014644733
Xpc-6dv,2.976665730790893
Zagreb1,134.0
Zagreb2,152.0
fragCpx,134.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,3
nBondsM,20
nBondsO,28
nBondsS,24
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,1
AATS0are,6.2797714285714274
AATS1are,6.408131818181818
AATS2are,6.450887323943663
AATS3are,6.260740229885057
AATS4are,6.24579347826087
AATS5are,6.154180487804876
AATS6are,6.285104545454544
AATS7are,6.02931875
AATS8are,6.051490624999998
AATSC0dv,3.7437641723356014
AATSC0pe,0.10554064625850337
AATSC0se,0.06879949943310654
AATSC1dv,-0.06988249845392694
AATSC1pe,-0.006664564007421164
AATSC1se,0.0024071883374561743
AATSC2dv,0.11114304876880342
AATSC2pe,0.03629412906007472
AATSC2se,0.029124794664814276
AATSC3dv,-0.296765449474809
AATSC3pe,-0.016175785831574013
AATSC3se,-0.011785445245914461
AATSC4dv,-0.07330178448190879
AATSC4pe,0.0005826197870452488
AATSC4se,0.0010305347283840957
AATSC5dv,0.45890714009180905
AATSC5pe,-0.0035263315082130616
AATSC5se,-0.01018298346330402
AATSC6dv,-0.4681508967223253
AATSC6pe,-0.014935126777983912
AATSC6se,-0.007471793083900232
AATSC7dv,-0.39381377551020413
AATSC7pe,-0.010808689413265292
AATSC7se,-0.0043985608170351315
AATSC8dv,0.10866638321995453
AATSC8pe,0.02681910076530615
AATSC8se,0.026165085760345794
AETA_eta,0.693936207259797
ATSC0are,4.7387333333333315
ATSC1are,-0.6041444444444447
ATSC2are,2.884222222222222
ATSC3are,-1.4005999999999992
ATSC4are,-0.13794444444444454
ATSC5are,-0.5582555555555558
ATSC6are,-0.5702666666666658
ATSC7are,-0.7206555555555552
ATSC8are,1.8903444444444437
BCUTZ-1h,16.01343430417579
BCUTZ-1l,5.692531388766036
BCUTc-1h,0.46277287242274556
BCUTc-1l,-0.3600143643891128
BCUTd-1h,4.0438180652874545
BCUTd-1l,0.9714736401827258
BCUTi-1h,14.551415803138356
BCUTi-1l,10.31166207160094
BCUTm-1h,32.06711723704646
BCUTm-1l,11.704021278334993
BCUTp-1h,2.9550162335651557
BCUTp-1l,0.7610425833061145
BCUTs-1h,7.014207310973697
BCUTs-1l,0.2989363075936714
BCUTv-1h,24.44345262130465
BCUTv-1l,14.702144393051602
BalabanJ,1.3590097958466216
Diameter,16
ETA_beta,37.75
GATS1are,0.8232769177545207
GATS2are,0.5564946140596196
GATS3are,1.1054352028695769
GATS4are,1.1849757823744254
GATS5are,1.1709194440145747
GATS6are,1.1092190279719294
GATS7are,0.8433432787066866
GATS8are,0.5641102338353428
HybRatio,0.058823529411764705
Lipinski,True
LogEE_Dt,218.05219398602722
MATS1are,-0.12169567113574664
MATS2are,0.3600455025421307
MATS3are,-0.14268617298671885
MATS4are,-0.013289339840708379
MATS5are,-0.06034012725434163
MATS6are,-0.07658100681552792
MATS7are,-0.0998009752957893
MATS8are,0.2617869490440483
MAXddssS,-3.659437529762204
MINddssS,-3.659437529762204
NsssssAs,0
RotRatio,0.17857142857142858
SM1_Dzpe,1.1970624235006126
SM1_Dzse,1.2721098853650803
SMR_VSA1,8.417796984328938
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,11.819220675208399
SMR_VSA6,15.355672072464749
SMR_VSA7,65.67129438146887
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,210.47427866373278
SpAD_Dzi,235.41190090139526
SpAD_Dzm,210.5046493531686
SpAD_Dzp,308.33309336526133
SpAD_Dzv,299.20317117576735
SpAbs_Dt,436.1043879720547
SpDiam_A,4.753798283651679
SpDiam_D,246.85813697351517
SpMAD_Dt,16.773245691232862
SpMax_Dt,218.05219398602722
SsssssAs,0
VE1_Dzpe,5.020594676019971
VE1_Dzse,5.0207342112211695
VE2_Dzpe,0.19309979523153734
VE2_Dzse,0.193105161970045
VE3_Dzpe,2.5690598330736414
VE3_Dzse,2.569087625251903
VMcGowan,279.82000000000016
VR1_Dzpe,151.26073393669404
VR1_Dzse,151.19030248365104
VR2_Dzpe,5.817720536026694
VR2_Dzse,5.815011633986578
VR3_Dzpe,5.974516507596755
VR3_Dzse,5.974050769703113
mZagreb1,8.479166666666668
mZagreb2,5.625000000000001
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,33
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.11282698412698408
AATSC1are,-0.013730555555555562
AATSC2are,0.040622848200312985
AATSC3are,-0.016098850574712633
AATSC4are,-0.0014993961352657015
AATSC5are,-0.006807994579945803
AATSC6are,-0.008640404040404028
AATSC7are,-0.01126024305555555
AATSC8are,0.029536631944444433
AETA_beta,1.4519230769230769
BCUTdv-1h,6.017554270784498
BCUTdv-1l,0.6440556823652941
BCUTpe-1h,3.5368056348914725
BCUTpe-1l,2.2415055087865206
BCUTse-1h,3.7681552095925768
BCUTse-1l,2.4376053063040617
ETA_alpha,13.266666666666667
ETA_dBeta,5.25
ETA_eta_B,0.49356014184781216
ETA_eta_F,26.992144984750865
ETA_eta_L,5.16373752721582
ETA_eta_R,45.03448637350559
ETA_psi_1,0.599397590361446
LabuteASA,160.9046297022203
LogEE_DzZ,104.83669677190375
LogEE_Dzi,117.74389526715062
LogEE_Dzm,104.85056864585039
LogEE_Dzp,153.3356937109527
LogEE_Dzv,149.29340273334995
PEOE_VSA1,10.633577208012662
PEOE_VSA2,4.722094864452088
PEOE_VSA3,13.401775505276145
PEOE_VSA4,0.0
PEOE_VSA5,11.336785877934737
PEOE_VSA6,17.696185628620217
PEOE_VSA7,55.539813053506975
PEOE_VSA8,22.951678891446118
PEOE_VSA9,4.895483475517775
SM1_Dzare,1.2403290893972798
SpAD_Dzpe,238.8870609283095
SpAD_Dzse,238.66187018549607
SpAbs_DzZ,208.43444349889765
SpAbs_Dzi,234.50122530652342
SpAbs_Dzm,208.46607459818205
SpAbs_Dzp,309.69274399861024
SpAbs_Dzv,300.18935631027534
SpDiam_Dt,314.2157278856426
SpMAD_DzZ,8.095164563989723
SpMAD_Dzi,9.054303880822895
SpMAD_Dzm,8.09633266742956
SpMAD_Dzp,11.858965129433129
SpMAD_Dzv,11.507814275991052
SpMax_DzZ,104.83669677190375
SpMax_Dzi,117.74389526715062
SpMax_Dzm,104.85056864585039
SpMax_Dzp,153.3356937109527
SpMax_Dzv,149.29340273334995
VE1_Dzare,5.020361737116292
VE2_Dzare,0.1930908360429343
VE3_Dzare,2.569013435321448
VR1_Dzare,151.30643168687433
VR2_Dzare,5.819478141802859
VR3_Dzare,5.9748185744150994
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5102564102564103
AETA_dBeta,0.20192307692307693
AETA_eta_B,0.018983082378762006
AETA_eta_F,1.0381594224904178
AETA_eta_L,0.19860528950830075
AETA_eta_R,1.7320956297502148
BCUTare-1h,3.5807727415284205
BCUTare-1l,2.187868768241408
ETA_beta_s,16.25
ETA_dPsi_A,0.11460240963855395
ETA_dPsi_B,0.0
ETA_eta_BR,0.7515601418478122
ETA_eta_FL,7.256915893309464
ETA_eta_RL,12.420653420525284
LogEE_Dzpe,119.48957132659707
LogEE_Dzse,119.37986239603131
PEOE_VSA10,0.0
PEOE_VSA11,10.24399536456409
PEOE_VSA12,0.0
PEOE_VSA13,10.023291153407584
SlogP_VSA1,15.355672072464749
SlogP_VSA2,18.514212390000903
SlogP_VSA3,10.023291153407584
SlogP_VSA4,6.923737199690624
SlogP_VSA5,5.563451491696996
SlogP_VSA6,65.00332636528964
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,237.28098791396454
SpAbs_Dzpe,237.78208022969363
SpAbs_Dzse,237.48761490669762
SpDiam_DzZ,167.58217301830786
SpDiam_Dzi,184.53910157676705
SpDiam_Dzm,167.607873456178
SpDiam_Dzp,246.05573256157876
SpDiam_Dzv,236.64972694995413
SpMAD_Dzpe,9.187963881858057
SpMAD_Dzse,9.179302699442157
SpMax_Dzpe,119.48957132659707
SpMax_Dzse,119.37986239603131
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,26
AETA_beta_s,0.625
AETA_eta_BR,0.02890615930183893
AETA_eta_FL,0.2791121497426717
AETA_eta_RL,0.47771743925097243
DetourIndex,2729
EState_VSA1,10.023291153407584
EState_VSA2,4.895483475517775
EState_VSA3,15.931381639247652
EState_VSA4,11.250837766380558
EState_VSA5,29.666363586471032
EState_VSA6,17.512796907389134
EState_VSA7,31.18920547353706
EState_VSA8,20.339650593411957
EState_VSA9,12.217873443046695
ETA_beta_ns,21.5
ETA_shape_p,0.1507537688442211
ETA_shape_x,0.06281407035175879
ETA_shape_y,0.22613065326633164
GhoseFilter,True
LogEE_Dzare,118.68819892195908
SlogP_VSA10,16.506331029206457
SlogP_VSA11,0.0
SpAbs_Dzare,236.13606875452098
SpDiam_Dzpe,187.81899567388655
SpDiam_Dzse,187.89894651335277
SpMAD_Dzare,9.12619184284479
SpMax_Dzare,118.68819892195908
TopoPSA(NO),83.11999999999999
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,24.597441068344054
VSA_EState9,35.485706815955446
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8269230769230769
EState_VSA10,8.417796984328938
ETA_dAlpha_A,0.010256410256410288
ETA_dAlpha_B,0.0
FilterItLogS,-5.352450764484406
SpDiam_Dzare,186.40374439748183
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6412698412698413
ETA_epsilon_2,0.851282051282051
ETA_epsilon_3,0.44054054054054076
ETA_epsilon_4,0.5559523809523812
ETA_epsilon_5,0.7942528735632182
AETA_beta_ns_d,0.057692307692307696
ETA_dEpsilon_A,0.20072930072930056
ETA_dEpsilon_B,0.08531746031746013
ETA_dEpsilon_C,-0.11541184041184044
ETA_dEpsilon_D,0.05702917771883287
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8461538461538461
MDEDescriptor,"0.0,1.6319139372682947,1.07898214688259,0.0,8.693129240926774,14.380457530947723,0.0,2.9842666851987905,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,1.2034259748353637,0.0,0.0"
APolDescriptor,55.29268799999998
BCUTDescriptor,"11.85000000000001,31.974074602932095,-0.24384955716706888,0.2466624587592398,5.972549687152526,11.91715264242886"
BPolDescriptor,30.687311999999995
TPSADescriptor,151.82999999999998
ALOGPDescriptor,"4.040900000000001,16.328872810000004,105.172"
XLogPDescriptor,2.9589999999999996
VAdjMaDescriptor,5.807354922057604
WeightDescriptor,404.04353888
ChiPathDescriptor,"18.570703332935967,12.420653420525285,11.763311056222816,8.848277476195879,7.1039097179346875,5.06880800991139,3.2453087346019793,2.2973435454643125,15.598692672469229,9.251402937526462,7.134909987555319,4.63483390451303,3.1753775614709383,1.8659214459371696,0.9962775661260613,0.6159946404538877"
ChiChainDescriptor,"0.0,0.0,0.14433756729740646,0.2687287392826324,0.2938821665057408,0.0,0.0,0.09128709291752768,0.10119910201431939,0.10048867628036362"
AtomCountDescriptor,42
BondCountDescriptor,28
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.3845370878347767,0.20412414523193154,0.348461712529338,0.10206207261596577,0.952275716920252,0.025499585890087693,0.05864037331538409,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,11,1,1,0,0,0"
ZagrebIndexDescriptor,134.0
LargestChainDescriptor,17
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"52.50278622738394,2.0193379318224594,26.111758681390377,4.97769056405102,12.109574732089698"
FractionalPSADescriptor,0.37577633445363207
WienerNumbersDescriptor,"1989.0,35.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.9656576783167634,5.794725455605119,7.061710115643234,1.4063954797873022,1.7546889710260454,1.7984970287585134"
FractionalCSP3Descriptor,0.058823529411764705
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,1,5,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,25
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"20.727040816326532,9.467455621301776,6.260869565217392"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1286.09
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.058823529411764705
AutocorrelationDescriptorMass,"47.37211839153784,43.068668524801694,58.395590287875436,53.574720322283895,55.40200904101584"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.3424499774826328,-0.23442168519087306,0.150918300925733,-0.15181656485223546,0.12390087060608211"
EccentricConnectivityIndexDescriptor,685
AutocorrelationDescriptorPolarizability,"2229.890804082602,2540.1305866973316,3428.8583093983784,3121.5436792691307,2865.5378984311133"
