DLiP-ID,C001QW
AATSC5Z,-0.38728724588807945
AATSC5c,0.0037516198307458613
AATSC5d,-0.046600706264117345
AATSC5i,0.2581182545290321
AATSC5m,-1.805411445213625
AATSC5p,0.017882169519689378
AATSC5s,0.06410371972838162
AATSC5v,1.5264671790778
AATSC6Z,-1.3855523870396773
AATSC6c,-0.0039735230458695404
AATSC6d,-0.1316989527508727
AATSC6i,0.0872443047006172
AATSC6m,-6.518188576503267
AATSC6p,-0.01545207278240363
AATSC6s,-0.1545655309176132
AATSC6v,-5.45486621017243
AATSC7Z,-1.1483070742129695
AATSC7c,0.0019728336327565605
AATSC7d,-0.09056276335886937
AATSC7i,-0.1489167956964958
AATSC7m,-5.554934100874247
AATSC7p,-0.03764662258893262
AATSC7s,0.03727008824358749
AATSC7v,-9.965366152668869
AATSC8Z,0.0062749646503809115
AATSC8c,-0.00315152585486423
AATSC8d,-0.026051203190262384
AATSC8i,-0.3675306081723485
AATSC8m,-0.09336191279558956
AATSC8p,-0.04025510566174278
AATSC8s,-0.0430535916878257
AATSC8v,-5.787864689963502
ATS0are,282.8895999999999
ATS1are,306.608
ATS2are,493.0779
ATS3are,587.0618999999999
ATS4are,548.5509
ATS5are,571.3678999999997
ATS6are,573.1578999999998
ATS7are,564.8289000000001
ATS8are,501.8159999999999
ATSC0dv,180.46511627906978
ATSC0pe,6.088651162790697
ATSC0se,4.276369860465114
ATSC1dv,38.130340724716035
ATSC1pe,-0.6440524067063301
ATSC1se,-0.6361472925905889
ATSC2dv,17.45538128718226
ATSC2pe,-0.21721130340724948
ATSC2se,-0.2507405040562462
ATSC3dv,15.561384532179552
ATSC3pe,-0.7168349918875075
ATSC3se,-0.5448374753921034
ATSC4dv,20.28826392644673
ATSC4pe,-0.1293057328285592
ATSC4se,-0.4385751260140613
ATSC5dv,-47.40778799350999
ATSC5pe,-0.41229415900487065
ATSC5se,0.1169156711736081
ATSC6dv,-88.23093564088695
ATSC6pe,-2.206439588967009
ATSC6se,-1.3373956214169813
ATSC7dv,-46.30989724175231
ATSC7pe,-0.15042920497565854
ATSC7se,0.1899630394807999
ATSC8dv,14.148729042725785
ATSC8pe,0.5629431043807503
ATSC8se,0.21032338561384428
AXp-0dv,0.5250648756655998
AXp-1dv,0.2765567592777466
AXp-2dv,0.13862010721705917
AXp-3dv,0.06961078935575701
AXp-4dv,0.035293333343230225
AXp-5dv,0.017614851821956917
AXp-6dv,0.008923417308971355
AXp-7dv,0.004616485093394923
BertzCT,1058.965390393493
ECIndex,644
ETA_eta,17.680095109393616
GATS1dv,0.5236469072164949
GATS1pe,0.8408683977683288
GATS1se,0.9301921243979454
GATS2dv,0.797264210086375
GATS2pe,0.8916187280660642
GATS2se,0.9444003870404456
GATS3dv,0.9800601374570447
GATS3pe,1.041234448128173
GATS3se,1.0249649764523892
GATS4dv,0.9309278350515464
GATS4pe,0.9486396888487443
GATS4se,0.9775935212079212
GATS5dv,1.1171134020618556
GATS5pe,1.039082066970372
GATS5se,1.0266962157626947
GATS6dv,1.1649821344892222
GATS6pe,1.1186372586227729
GATS6se,1.1398414213568144
GATS7dv,1.0050951625693894
GATS7pe,0.8329696352873286
GATS7se,0.7892443183147695
GATS8dv,0.9211138367904608
GATS8pe,0.8022757385553394
GATS8se,0.7441396871538074
LogEE_A,4.234949905719431
LogEE_D,148.74135125542796
MATS1dv,0.19750952487673673
MATS1pe,-0.09888051931057106
MATS1se,-0.13905706126593775
MATS2dv,0.05620472276400111
MATS2pe,-0.020729940939671808
MATS2se,-0.034071085505212075
MATS3dv,0.041198453608247414
MATS3pe,-0.05625019734262251
MATS3se,-0.06087201218244986
MATS4dv,0.05824276487392872
MATS4pe,-0.01100239038441849
MATS4se,-0.05313235920069553
MATS5dv,-0.13289417828987263
MATS5pe,-0.034255918705923954
MATS5se,0.01383079031021158
MATS6dv,-0.2388984887535145
MATS6pe,-0.17707478857139686
MATS6se,-0.15281656042756586
MATS7dv,-0.12125722215928404
MATS7pe,-0.011674495733285703
MATS7se,0.02099040958766273
MATS8dv,0.04061762513973416
MATS8pe,0.047899808176528745
MATS8se,0.025480190302408733
MAXaaCH,1.8092332168408176
MAXaaaC,0.6509467382632064
MAXaasC,0.5846136996421087
MAXdssC,-0.4075713492722872
MAXssNH,2.6943762597631644
MDEC-22,10.09001473432717
MDEC-23,21.138979515546687
MDEC-33,9.360812140857101
MDEN-22,1.4490370645106372
MDEO-11,0.19999999999999996
MDEO-12,0.3674668904964848
MDEO-22,0.19999999999999996
MINaaCH,1.5660718411794419
MINaaaC,0.5941336241286639
MINaasC,0.5456778113627863
MINdssC,-0.4075713492722872
MINssNH,2.5268120101065628
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.5714285714285716
SM1_Dzi,1.5935350853437962
SM1_Dzm,1.5670630303235251
SM1_Dzp,-6.40190433008388
SM1_Dzv,-2.873276425205818
SddssSe,0
SpAD_Dt,548.7211210855569
SpAbs_A,35.78987684401913
SpAbs_D,297.48270251085586
SpMAD_A,1.3255509942229309
SpMAD_D,11.017877870772441
SpMax_A,2.480558401008882
SpMax_D,148.74135125542796
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,113.42
TpiPC10,9.574530637818333
VAdjMat,5.906890595608519
VE1_DzZ,5.0794010487860675
VE1_Dzi,5.078858984498706
VE1_Dzm,5.0793878662138
VE1_Dzp,5.057533016711569
VE1_Dzv,5.06609889438133
VE2_DzZ,0.18812596476985435
VE2_Dzi,0.18810588831476688
VE2_Dzm,0.18812547652643705
VE2_Dzp,0.18731603765598404
VE2_Dzv,0.1876332923844937
VE3_DzZ,2.6184451238672066
VE3_Dzi,2.6183384000215675
VE3_Dzm,2.618442528563302
VE3_Dzp,2.6141305913159782
VE3_Dzv,2.6158228455957033
VR1_DzZ,170.72595561489368
VR1_Dzi,170.93317533556316
VR1_Dzm,170.7274354503922
VR1_Dzp,172.66207897081802
VR1_Dzv,171.88742910036504
VR2_DzZ,6.323183541292359
VR2_Dzi,6.330858345761599
VR2_Dzm,6.323238350014526
VR2_Dzp,6.3948918137340005
VR2_Dzv,6.366201077791298
VR3_DzZ,6.133311445234617
VR3_Dzi,6.1345244656242786
VR3_Dzm,6.13332011309698
VR3_Dzp,6.1445881565816
VR3_Dzv,6.140091553582293
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.07856742013183861
Xch-6dv,0.07583997128215371
Xch-7dv,0.09768852573957192
Xpc-4dv,0.9791183992201327
Xpc-5dv,1.3477484960093329
Xpc-6dv,1.6846735788169458
Zagreb1,142.0
Zagreb2,167.0
fragCpx,198.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,21
nBondsD,1
nBondsM,22
nBondsO,30
nBondsS,24
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,8
naHRing,3
AATS0are,6.578827906976742
AATS1are,6.665391304347827
AATS2are,6.663214864864865
AATS3are,6.5229099999999995
AATS4are,6.609046987951807
AATS5are,6.721975294117644
AATS6are,6.513157954545452
AATS7are,6.20691098901099
AATS8are,6.0459759036144565
AATSC0dv,4.196863169280692
AATSC0pe,0.1415965386695511
AATSC0se,0.09945046187128172
AATSC1dv,0.8289204505373051
AATSC1pe,-0.014001139276224569
AATSC1se,-0.013829288969360629
AATSC2dv,0.23588353090786837
AATSC2pe,-0.00293528788388175
AATSC2se,-0.003388385189949273
AATSC3dv,0.1729042725797728
AATSC3pe,-0.007964833243194528
AATSC3se,-0.006053749726578926
AATSC4dv,0.24443691477646665
AATSC4pe,-0.0015579003955248096
AATSC4se,-0.005284037662820015
AATSC5dv,-0.5577386822765882
AATSC5pe,-0.0048505195177043605
AATSC5se,0.0013754784843953893
AATSC6dv,-1.0026242686464426
AATSC6pe,-0.025073177147352375
AATSC6se,-0.01519767751610206
AATSC7dv,-0.5088999696895858
AATSC7pe,-0.001653068186545698
AATSC7se,0.0020875059283604384
AATSC8dv,0.17046661497259982
AATSC8pe,0.006782447040731932
AATSC8se,0.002534016694142702
AETA_eta,0.6548183373849488
ATSC0are,6.688660465116278
ATSC1are,-0.8594135208220663
ATSC2are,-0.22899940508382996
ATSC3are,-0.8023893455922122
ATSC4are,-0.3870771768523537
ATSC5are,-0.35744743104380794
ATSC6are,-2.2847911844240123
ATSC7are,0.16573948080043374
ATSC8are,0.5504367766360206
BCUTZ-1h,8.025258695663616
BCUTZ-1l,5.692588782872194
BCUTc-1h,0.4350095463460229
BCUTc-1l,-0.5308187014737296
BCUTd-1h,3.2336767845659935
BCUTd-1l,0.9779344084251255
BCUTi-1h,14.550614538365279
BCUTi-1l,10.958588925149055
BCUTm-1h,16.012868930237772
BCUTm-1l,11.707615218374213
BCUTp-1h,1.9936783422385242
BCUTp-1l,0.7505427553729687
BCUTs-1h,7.0082732539743535
BCUTs-1l,1.3940595721885511
BCUTv-1h,20.886786577568213
BCUTv-1l,14.701665711006887
BalabanJ,1.37162744645256
Diameter,14
ETA_beta,38.5
GATS1are,0.8854473257577994
GATS2are,0.9108144164516906
GATS3are,1.0468508659571003
GATS4are,0.9782330421499494
GATS5are,1.0533277629279991
GATS6are,1.12038128397802
GATS7are,0.7978934630292497
GATS8are,0.7783588867165652
HybRatio,0.10526315789473684
Lipinski,True
LogEE_Dt,274.36056054277844
MATS1are,-0.12010847570035839
MATS2are,-0.019894450102083783
MATS3are,-0.05731548199359047
MATS4are,-0.029981183846607033
MATS5are,-0.0270347625525759
MATS6are,-0.16691414698771995
MATS7are,0.011708840412679406
MATS8are,0.042634252761828674
MAXssCH2,0.17496918036094145
MINssCH2,-0.12631047513637128
NsssssAs,0
RotRatio,0.16666666666666666
SM1_Dzpe,1.679620563035496
SM1_Dzse,1.555031173324093
SMR_VSA1,18.73536645301922
SMR_VSA2,0.0
SMR_VSA3,15.284745645900749
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,18.468426974431825
SMR_VSA7,54.990895470509386
SMR_VSA8,0.0
SMR_VSA9,22.90835082744581
SpAD_DzZ,217.2542904643489
SpAD_Dzi,210.2375528988724
SpAD_Dzm,217.30894609094833
SpAD_Dzp,315.0267244364046
SpAD_Dzv,282.5918065201672
SpAbs_Dt,548.721121085557
SpDiam_A,4.936431553612495
SpDiam_D,217.95147364526156
SpMAD_Dt,20.323004484650255
SpMax_Dt,274.36056054277844
SsssssAs,0
VE1_Dzpe,5.0796806840619535
VE1_Dzse,5.079357554015324
VE2_Dzpe,0.1881363216319242
VE2_Dzse,0.1881243538524194
VE3_Dzpe,2.618500175156941
VE3_Dzse,2.6184365608581923
VMcGowan,255.5300000000002
VR1_Dzpe,170.7124332105553
VR1_Dzse,170.72846488417701
VR2_Dzpe,6.322682711502048
VR2_Dzse,6.323276477191741
VR3_Dzpe,6.133232236775417
VR3_Dzse,6.13332614277041
mZagreb1,7.138888888888889
mZagreb2,6.027777777777779
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,36
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.15555024337479717
AATSC1are,-0.01868290262656666
AATSC2are,-0.0030945865551868916
AATSC3are,-0.008915437173246802
AATSC4are,-0.004663580444004262
AATSC5are,-0.004205263894633034
AATSC6are,-0.025963536186636504
AATSC7are,0.0018213129758289422
AATSC8are,0.006631768393205068
AETA_beta,1.4259259259259258
BCUTdv-1h,6.023029719143342
BCUTdv-1l,1.895749662524021
BCUTpe-1h,3.4940163806619706
BCUTpe-1l,2.235443565528601
BCUTse-1h,3.706874294695032
BCUTse-1l,2.430325524801444
ETA_alpha,12.433333333333335
ETA_dBeta,1.5
ETA_eta_B,0.17269882170564266
ETA_eta_F,29.160986498936477
ETA_eta_L,5.259794637168124
ETA_eta_R,46.84108160833009
ETA_psi_1,0.5275813295615279
LabuteASA,153.4055171160526
LogEE_DzZ,108.64452612356874
LogEE_Dzi,105.07979385372103
LogEE_Dzm,108.67178051729279
LogEE_Dzp,156.56493194707872
LogEE_Dzv,140.87023267857163
PEOE_VSA1,24.57440647696006
PEOE_VSA2,0.0
PEOE_VSA3,14.76249422596624
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,42.46456947923127
PEOE_VSA8,12.232142680596137
PEOE_VSA9,30.166609391023556
SM1_Dzare,1.8855281526291297
SpAD_Dzpe,215.1041510333224
SpAD_Dzse,217.56487132370313
SpAbs_DzZ,215.91566612572473
SpAbs_Dzi,208.8800970854314
SpAbs_Dzm,215.9740405465986
SpAbs_Dzp,319.5317682242413
SpAbs_Dzv,284.61374178234905
SpDiam_Dt,353.4942990535124
SpMAD_DzZ,8.046455202383292
SpMAD_Dzi,7.7865760332915706
SpMAD_Dzm,8.048479484849938
SpMAD_Dzp,11.667656460607578
SpMAD_Dzv,10.466363204450637
SpMax_DzZ,108.64452612356874
SpMax_Dzi,105.07979385372103
SpMax_Dzm,108.67178051729279
SpMax_Dzp,156.56493194707872
SpMax_Dzv,140.87023267857163
VE1_Dzare,5.080259363029688
VE2_Dzare,0.18815775418628475
VE3_Dzare,2.618614089011881
VR1_Dzare,170.66105131996488
VR2_Dzare,6.320779678517218
VR3_Dzare,6.132931206418304
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,20
nAromBond,21
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4604938271604939
AETA_dBeta,0.05555555555555555
AETA_eta_B,0.006396252655764543
AETA_eta_F,1.0800365369976472
AETA_eta_L,0.1948072087840046
AETA_eta_R,1.734854874382596
BCUTare-1h,3.5483607373111017
BCUTare-1l,2.1872364465704752
ETA_beta_s,18.5
ETA_dPsi_A,0.18641867043847204
ETA_dPsi_B,0.0
ETA_eta_BR,0.5166988217056426
ETA_eta_FL,7.981720103499329
ETA_eta_RL,13.241514740667453
LogEE_Dzpe,107.56462189299313
LogEE_Dzse,108.80041808584014
PEOE_VSA10,11.387855989696922
PEOE_VSA11,11.520494837748885
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,10.633577208012662
SlogP_VSA2,34.257237319498685
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,63.82519734461608
SlogP_VSA7,0.0
SlogP_VSA8,33.94175226267833
SlogP_VSA9,0.0
SpAD_Dzare,211.8875707804521
SpAbs_Dzpe,213.67336314629216
SpAbs_Dzse,216.24021513901965
SpDiam_DzZ,158.59300819351046
SpDiam_Dzi,152.17475370537815
SpDiam_Dzm,158.63398134590068
SpDiam_Dzp,232.39373098799223
SpDiam_Dzv,208.53100658795893
SpMAD_Dzpe,7.966820408641571
SpMAD_Dzse,8.05795819717419
SpMax_Dzpe,107.56462189299313
SpMax_Dzse,108.80041808584014
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,27
AETA_beta_s,0.6851851851851852
AETA_eta_BR,0.01913699339650528
AETA_eta_FL,0.29561926309256775
AETA_eta_RL,0.49042647187657235
DetourIndex,3636
EState_VSA1,6.031114512338072
EState_VSA2,13.151638370425493
EState_VSA3,39.6291385373619
EState_VSA4,0.0
EState_VSA5,0.0
EState_VSA6,48.92452840204778
EState_VSA7,6.06636706846161
EState_VSA8,20.60153424990708
EState_VSA9,13.9408292689474
ETA_beta_ns,20.0
ETA_shape_p,0.05361930294906165
ETA_shape_x,0.0
ETA_shape_y,0.3217158176943699
GhoseFilter,True
LogEE_Dzare,105.9543699542772
SlogP_VSA10,10.481923458755384
SlogP_VSA11,0.0
SpAbs_Dzare,210.2813801319162
SpDiam_Dzpe,156.84409741850857
SpDiam_Dzse,158.84403602293892
SpMAD_Dzare,7.847687806683411
SpMax_Dzare,105.9543699542772
TopoPSA(NO),113.42
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,10.989912894516692
VSA_EState9,54.34342043881662
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7407407407407407
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.039506172839506096
FilterItLogS,-5.66490986010228
SpDiam_Dzare,154.32396561674733
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6596899224806202
ETA_epsilon_2,0.8728395061728391
ETA_epsilon_3,0.4440000000000002
ETA_epsilon_4,0.5713450292397662
ETA_epsilon_5,0.8155555555555553
AETA_beta_ns_d,0.018518518518518517
ETA_dEpsilon_A,0.21568992248062002
ETA_dEpsilon_B,0.08834489324085404
ETA_dEpsilon_C,-0.12734502923976598
ETA_dEpsilon_D,0.05728395061728386
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7407407407407407
MDEDescriptor,"0.0,0.0,0.0,0.0,10.09001473432717,21.138979515546687,0.0,9.360812140857101,0.0,0.0,0.19999999999999996,0.3674668904964848,0.19999999999999996,0.0,0.0,0.0,1.4490370645106372,0.0,0.0"
APolDescriptor,51.716687999999984
BCUTDescriptor,"11.85000000000002,15.997941903855528,-0.3944946327262523,0.27652927763856805,3.9529060049689155,10.441635630550527"
BPolDescriptor,26.241311999999997
TPSADescriptor,113.42
ALOGPDescriptor,"2.552900000000001,6.517298410000006,94.44289999999998"
XLogPDescriptor,0.6049999999999998
VAdjMaDescriptor,5.906890595608519
WeightDescriptor,364.11715512
ChiPathDescriptor,"18.63961743368832,13.241514740667455,11.570526898604296,9.745065043386564,8.380369100623165,6.37772112507735,4.892026806446674,3.8975669990673407,14.176751642971194,8.296702778332397,5.683424395899426,3.8285934145666354,2.6470000007422674,1.6381812194419934,1.0083461559137628,0.6370749428884995"
ChiChainDescriptor,"0.0,0.0,0.2886751345948129,0.2902636039661994,0.5011311924018991,0.0,0.0,0.07856742013183861,0.07583997128215372,0.09768852573957193"
AtomCountDescriptor,43
BondCountDescriptor,30
SmallRingDescriptor,"4,4,3,3,0,0,2,2,0,0,0"
ChiClusterDescriptor,"1.4316314734693198,0.0,0.27497165237684323,0.0,0.49311834358764417,0.0,0.055518980501403165,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,14,0,2,0,0,0"
ZagrebIndexDescriptor,142.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"55.740622777607356,2.064467510281754,23.446078448292134,11.030961703011934,12.415116745280157"
FractionalPSADescriptor,0.3114931510508502
WienerNumbersDescriptor,"1920.0,39.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.4199382458085252,5.795357495691219,8.335549554645489,0.9791183992201327,1.3477484960093329,1.5476216540602368"
FractionalCSP3Descriptor,0.10526315789473684
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,1,5,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,24
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"20.28,9.666864961332541,4.950743801652893"
AromaticAtomsCountDescriptor,20
AromaticBondsCountDescriptor,21
FragmentComplexityDescriptor,1414.08
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.10526315789473684
AutocorrelationDescriptorMass,"31.537797347269706,33.32200732823895,46.619548600322545,44.34291619917192,48.117822510635555"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.7219788587416636,-0.3791988576834047,-0.08804897395334546,0.16765993962604503,-0.0957518948935003"
EccentricConnectivityIndexDescriptor,644
AutocorrelationDescriptorPolarizability,"1682.073773509458,1995.4686896691749,2817.0566239544614,2795.6567812084804,2786.07064716729"
