DLiP-ID,J1005F
AATSC6c,0.0020496018772568608
AATSC6d,0.011022727272727292
AATSC6i,0.00796030136740331
AATSC6m,10.317288699090911
AATSC6p,0.026561338239704566
AATSC6s,0.12604324494949493
AATSC6v,9.994864241782752
AATSC7Z,-0.7422540983606556
AATSC7c,-0.0006015218671457701
AATSC7d,-0.0335655737704918
AATSC7i,-0.3551750955645767
AATSC7m,-3.571153697704918
AATSC7p,-0.03752291198009427
AATSC7s,-0.04514429644808744
AATSC7v,-7.112207630044233
AATSC8Z,-1.4092307692307686
AATSC8c,-0.0038165823029402916
AATSC8d,0.060192307692307725
AATSC8i,0.006436007200542798
AATSC8m,-6.60444326
AATSC8p,-0.00729672054803845
AATSC8s,-0.19438701923076926
AATSC8v,-4.006370567826684
ATS0are,240.4996
ATS1are,259.9699
ATS2are,427.8009999999999
ATS3are,500.50690000000014
ATS4are,516.1699
ATS5are,512.5369000000001
ATS6are,486.2949
ATS7are,365.72900000000004
ATS8are,314.65299999999985
ATSC0dv,155.1
ATSC0pe,3.7719374999999977
ATSC0se,2.0979899999999994
ATSC1dv,95.37249999999999
ATSC1pe,1.0334890625000002
ATSC1se,0.6374842499999983
ATSC2dv,66.125
ATSC2pe,0.8902343749999984
ATSC2se,0.07867549999999868
ATSC3dv,-51.44999999999998
ATSC3pe,-0.474
ATSC3se,-0.30817600000000256
ATSC4dv,-100.00999999999999
ATSC4pe,-2.0714187499999976
ATSC4se,-0.6598470000000015
ATSC5dv,29.525000000000002
ATSC5pe,-0.17912187499999913
ATSC5se,0.10081850000000225
ATSC6dv,64.97999999999998
ATSC6pe,2.4102874999999977
ATSC6se,0.994638000000003
ATSC7dv,-41.87749999999999
ATSC7pe,-0.6012796874999997
ATSC7se,-0.39854075000000033
ATSC8dv,-42.38000000000002
ATSC8pe,-1.470893749999999
ATSC8se,-0.7990550000000008
AXp-0dv,0.6210358655797648
AXp-1dv,0.32615056292950445
AXp-2dv,0.1629094740483113
AXp-3dv,0.08998491486991074
AXp-4dv,0.04993986319948965
AXp-5dv,0.02374836038577904
AXp-6dv,0.011708755380471109
AXp-7dv,0.006687991586470267
BertzCT,562.9210237184805
ECIndex,366
ETA_eta,15.683319398411188
GATS1dv,0.3526442421097325
GATS1pe,0.610623947468286
GATS1se,0.6153957115050538
GATS2dv,0.8208068527217464
GATS2pe,0.8315923277398649
GATS2se,0.9429175271841823
GATS3dv,1.3374032882011606
GATS3pe,1.2972083312621168
GATS3se,1.3779659817253656
GATS4dv,1.3350833563599522
GATS4pe,1.3202820642100852
GATS4se,1.2322688450782482
GATS5dv,0.6956802063185042
GATS5pe,0.6928680552103524
GATS5se,0.5288815167533368
GATS6dv,0.6429136627395815
GATS6pe,0.37977739315910986
GATS6se,0.33911133123522114
GATS7dv,1.2098487490883725
GATS7pe,1.1660513862755342
GATS7se,1.2342913697489846
GATS8dv,1.327369439071567
GATS8pe,1.5404881443555205
GATS8se,1.5750747143694677
LogEE_A,3.9029978308461075
LogEE_D,96.13904419003468
MATS1dv,0.599911937223821
MATS1pe,0.2673114313784687
MATS1se,0.29644366925416
MATS2dv,0.24362162660035
MATS2pe,0.13486579699235643
MATS2se,0.02142880975191866
MATS3dv,-0.1658607350096711
MATS3pe,-0.0628324302828454
MATS3se,-0.07344553596537702
MATS4dv,-0.30705228577569
MATS4pe,-0.2615074828128463
MATS4se,-0.14976851993711027
MATS5dv,0.08460491439214844
MATS5pe,-0.02110579038550397
MATS5se,0.02135769103867189
MATS6dv,0.19043432389660625
MATS6pe,0.29045688781235823
MATS6se,0.21549587072301743
MATS7dv,-0.17705129424696914
MATS7pe,-0.10453030101773479
MATS7se,-0.12456598778893692
MATS8dv,-0.21018697614442303
MATS8pe,-0.2999669879920414
MATS8se,-0.29297455769936614
MAXaaCH,2.0641725718065005
MAXaasC,1.2002674897119343
MAXsCH3,2.1473972395049237
MAXsssN,2.286919511631813
MDEC-11,0.7641925447241966
MDEC-12,4.857408064024413
MDEC-13,4.385886312415031
MDEC-22,5.814165998393336
MDEC-23,7.9285558157135485
MDEC-33,3.21533344673143
MDEN-22,1.3103706971044482
MDEN-23,0.46415888336127803
MINaaCH,1.9675907029478457
MINaasC,0.6861215414642545
MINsCH3,1.8311759854436622
MINsssN,2.286919511631813
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.8214285714285716
SM1_Dzi,1.0741325277088927
SM1_Dzm,0.8192662930274439
SM1_Dzp,-3.1550215370664243
SM1_Dzv,-1.6762929910317408
SddssSe,0
SpAD_Dt,277.5955389692881
SpAbs_A,25.546939363469388
SpAbs_D,192.27808838006933
SpMAD_A,1.2773469681734695
SpMAD_D,9.613904419003468
SpMax_A,2.3446707232596813
SpMax_D,96.13904419003468
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,53.99
TpiPC10,8.080721045379294
VAdjMat,5.392317422778761
VE1_DzZ,4.389971375227833
VE1_Dzi,4.3886415110968695
VE1_Dzm,4.38997613105046
VE1_Dzp,4.39502370558849
VE1_Dzv,4.394250532945263
VE2_DzZ,0.21949856876139165
VE2_Dzi,0.21943207555484348
VE2_Dzm,0.21949880655252302
VE2_Dzp,0.2197511852794245
VE2_Dzv,0.21971252664726312
VE3_DzZ,2.1724698871765264
VE3_Dzi,2.1721669089820534
VE3_Dzm,2.172470970513898
VE3_Dzp,2.173620105445563
VE3_Dzv,2.173444169953226
VR1_DzZ,102.42762703818099
VR1_Dzi,102.56143400984831
VR1_Dzm,102.42723094471341
VR1_Dzp,101.85819349157889
VR1_Dzv,101.98741868610651
VR2_DzZ,5.121381351909049
VR2_Dzi,5.1280717004924155
VR2_Dzm,5.12136154723567
VR2_Dzp,5.092909674578944
VR2_Dzv,5.099370934305325
VR3_DzZ,5.322303652071883
VR3_Dzi,5.323609155789863
VR3_Dzm,5.32229978500745
VR3_Dzp,5.316728766649815
VR3_Dzv,5.317996640021804
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02282177322938192
Xch-6dv,0.08362753149813819
Xch-7dv,0.07264374214844911
Xpc-4dv,1.142069971686754
Xpc-5dv,1.4082665878632583
Xpc-6dv,1.269673859232611
Zagreb1,98.0
Zagreb2,113.0
fragCpx,61.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,1
nBondsM,12
nBondsO,21
nBondsS,29
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,5
naHRing,1
AATS0are,6.01249
AATS1are,6.340729268292683
AATS2are,6.111442857142856
AATS3are,6.256336250000002
AATS4are,6.144879761904762
AATS5are,5.694854444444445
AATS6are,5.526078409090909
AATS7are,5.995557377049181
AATS8are,6.051019230769228
AATSC0dv,3.8775
AATSC0pe,0.09429843749999994
AATSC0se,0.05244974999999998
AATSC1dv,2.3261585365853654
AATSC1pe,0.02520705030487805
AATSC1se,0.015548396341463374
AATSC2dv,0.9446428571428571
AATSC2pe,0.012717633928571405
AATSC2se,0.0011239357142856954
AATSC3dv,-0.6431249999999997
AATSC3pe,-0.005925
AATSC3se,-0.003852200000000032
AATSC4dv,-1.190595238095238
AATSC4pe,-0.024659747023809495
AATSC4se,-0.007855321428571446
AATSC5dv,0.3280555555555556
AATSC5pe,-0.001990243055555546
AATSC5se,0.0011202055555555807
AATSC6dv,0.7384090909090907
AATSC6pe,0.027389630681818156
AATSC6se,0.01130270454545458
AATSC7dv,-0.6865163934426228
AATSC7pe,-0.009857044057377045
AATSC7se,-0.006533454918032792
AATSC8dv,-0.8150000000000003
AATSC8pe,-0.02828641826923075
AATSC8se,-0.015366442307692324
AETA_eta,0.7841659699205594
ATSC0are,3.9146399999999972
ATSC1are,1.161324000000001
ATSC2are,0.6201999999999998
ATSC3are,-0.5580599999999982
ATSC4are,-1.8266439999999968
ATSC5are,-0.03142000000000081
ATSC6are,2.317171999999996
ATSC7are,-0.6712559999999995
ATSC8are,-1.5702319999999987
BCUTZ-1h,8.033282419848348
BCUTZ-1l,5.6983483058602
BCUTc-1h,0.414981479153129
BCUTc-1l,-0.46298827145272037
BCUTd-1h,3.2310159016465447
BCUTd-1l,0.9872569003884847
BCUTi-1h,14.73710084157552
BCUTi-1l,10.960370409986163
BCUTm-1h,16.01588733501698
BCUTm-1l,11.710537556956702
BCUTp-1h,1.9790776191543613
BCUTp-1l,0.7157173977133213
BCUTs-1h,3.55379867058322
BCUTs-1l,1.4350545762314901
BCUTv-1h,20.8838970022128
BCUTv-1l,14.681777739467208
BalabanJ,1.692129377349426
Diameter,11
ETA_beta,25.0
GATS1are,0.5994934960844919
GATS2are,0.883206009091148
GATS3are,1.3479711735945068
GATS4are,1.303309955887204
GATS5are,0.6356693506086551
GATS6are,0.3498005389558636
GATS7are,1.1869950229705188
GATS8are,1.5832202961191835
HybRatio,0.4
Lipinski,True
LogEE_Dt,138.79776948464405
MATS1are,0.28942610926936974
MATS2are,0.09053195185253307
MATS3are,-0.07127858500398486
MATS4are,-0.22219935324588605
MATS5are,-0.0035672359257670726
MATS6are,0.2690566693233602
MATS7are,-0.11244146814329263
MATS8are,-0.3085521961740464
MAXssCH2,0.996471077807207
MINssCH2,0.996471077807207
NsssssAs,0
RotRatio,0.23809523809523808
SM1_Dzpe,0.9034577723378214
SM1_Dzse,0.8095467726672786
SMR_VSA1,4.523094936973348
SMR_VSA2,0.0
SMR_VSA3,5.156663257125445
SMR_VSA4,10.228500251258795
SMR_VSA5,27.694948798762496
SMR_VSA6,17.98942254267563
SMR_VSA7,35.719643687569345
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,140.8313832395321
SpAD_Dzi,133.75799117168611
SpAD_Dzm,140.86562938065097
SpAD_Dzp,209.23023470999976
SpAD_Dzv,186.95476032862052
SpAbs_Dt,277.59553896928793
SpDiam_A,4.637848966999725
SpDiam_D,149.61791375742064
SpMAD_Dt,13.879776948464405
SpMax_Dt,138.79776948464405
SsssssAs,0
VE1_Dzpe,4.389704082088319
VE1_Dzse,4.390008483118981
VE2_Dzpe,0.21948520410441597
VE2_Dzse,0.21950042415594906
VE3_Dzpe,2.172408998105878
VE3_Dzse,2.1724783400185026
VMcGowan,220.47999999999968
VR1_Dzpe,102.45268209250666
VR1_Dzse,102.42415494358376
VR2_Dzpe,5.122634104625333
VR2_Dzse,5.121207747179188
VR3_Dzpe,5.322548234428839
VR3_Dzse,5.322269753469059
mZagreb1,7.166666666666666
mZagreb2,4.666666666666666
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,35
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.09786599999999993
AATSC1are,0.02832497560975612
AATSC2are,0.008859999999999996
AATSC3are,-0.006975749999999978
AATSC4are,-0.02174576190476187
AATSC5are,-0.00034911111111112007
AATSC6are,0.026331499999999952
AATSC7are,-0.011004196721311468
AATSC8are,-0.030196769230769208
AETA_beta,1.25
BCUTdv-1h,6.033252133057308
BCUTdv-1l,0.9872569003884859
BCUTpe-1h,3.5151081280361387
BCUTpe-1l,2.246417580829257
BCUTse-1h,3.7232726621678274
BCUTse-1l,2.4421209599832436
ETA_alpha,9.433333333333334
ETA_dBeta,0.0
ETA_eta_B,0.26281655698211814
ETA_eta_F,15.565396416887294
ETA_eta_L,4.692090760192527
ETA_eta_R,31.248715815298482
ETA_psi_1,0.5763747454175154
LabuteASA,118.85009507742576
LogEE_DzZ,70.45676304833748
LogEE_Dzi,66.93270221222849
LogEE_Dzm,70.47377800497686
LogEE_Dzp,104.14186412443996
LogEE_Dzv,93.22593621565551
PEOE_VSA1,9.423004667823825
PEOE_VSA2,0.0
PEOE_VSA3,0.0
PEOE_VSA4,5.114250125629398
PEOE_VSA5,5.114250125629398
PEOE_VSA6,5.156663257125445
PEOE_VSA7,51.960417072608934
PEOE_VSA8,18.776899086508713
PEOE_VSA9,5.687386274683562
SM1_Dzare,1.0283852954862724
SpAD_Dzpe,139.1669663399383
SpAD_Dzse,141.0683829626979
SpAbs_DzZ,140.09209752524637
SpAbs_Dzi,132.79127189674813
SpAbs_Dzm,140.12828971692636
SpAbs_Dzp,211.4387497859463
SpAbs_Dzv,188.12816542234282
SpDiam_Dt,203.7172055415511
SpMAD_DzZ,7.041569161976605
SpMAD_Dzi,6.687899558584306
SpMAD_Dzm,7.043281469032548
SpMAD_Dzp,10.461511735499988
SpMAD_Dzv,9.347738016431027
SpMax_DzZ,70.45676304833748
SpMax_Dzi,66.93270221222849
SpMax_Dzm,70.47377800497686
SpMax_Dzp,104.14186412443996
SpMax_Dzv,93.22593621565551
VE1_Dzare,4.389343892907631
VE2_Dzare,0.21946719464538153
VE3_Dzare,2.1723269415589908
VR1_Dzare,102.48451748831626
VR2_Dzare,5.124225874415813
VR3_Dzare,5.3228589188349
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4716666666666667
AETA_dBeta,0.0
AETA_eta_B,0.013140827849105908
AETA_eta_F,0.7782698208443647
AETA_eta_L,0.23460453800962636
AETA_eta_R,1.562435790764924
BCUTare-1h,3.569519529943315
BCUTare-1l,2.1968912072512508
ETA_beta_s,12.5
ETA_dPsi_A,0.13762525458248454
ETA_dPsi_B,0.0
ETA_eta_BR,0.43481655698211813
ETA_eta_FL,4.959306245198451
ETA_eta_RL,9.651397005390978
LogEE_Dzpe,69.62865605858605
LogEE_Dzse,70.57466881998232
PEOE_VSA10,5.693927994848461
PEOE_VSA11,11.447633693558004
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,4.899909730850478
SlogP_VSA2,18.246176068950597
SlogP_VSA3,0.0
SlogP_VSA4,13.847474399381248
SlogP_VSA5,25.301649813104152
SlogP_VSA6,39.01706346207858
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,136.90715339039838
SpAbs_Dzpe,138.35385434483436
SpAbs_Dzse,140.33979086729732
SpDiam_DzZ,108.04509452666413
SpDiam_Dzi,102.32638170071749
SpDiam_Dzm,108.0715677710964
SpDiam_Dzp,161.3096708037198
SpDiam_Dzv,143.9550635193997
SpMAD_Dzpe,6.958348316996916
SpMAD_Dzse,7.053419148134895
SpMax_Dzpe,69.62865605858605
SpMax_Dzse,70.57466881998232
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,20
AETA_beta_s,0.625
AETA_eta_BR,0.021740827849105908
AETA_eta_FL,0.24796531225992252
AETA_eta_RL,0.4825698502695489
DetourIndex,1353
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,11.447633693558004
EState_VSA4,24.470827081357175
EState_VSA5,5.687386274683562
EState_VSA6,0.0
EState_VSA7,25.980208536304467
EState_VSA8,46.26528177553919
EState_VSA9,4.523094936973348
ETA_beta_ns,12.5
ETA_shape_p,0.21201413427561838
ETA_shape_x,0.0
ETA_shape_y,0.3074204946996466
GhoseFilter,True
LogEE_Dzare,68.50499595997351
SlogP_VSA10,17.062158824050687
SlogP_VSA11,0.0
SpAbs_Dzare,135.98160662446088
SpDiam_Dzpe,106.72737079493193
SpDiam_Dzse,108.23249043936228
SpMAD_Dzare,6.8453576695199185
SpMax_Dzare,68.50499595997351
TopoPSA(NO),53.99
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.052957752558221
VSA_EState9,36.780375580775114
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.625
EState_VSA10,0.0
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02833333333333332
FilterItLogS,-4.941725466350315
SpDiam_Dzare,104.95681103633441
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.5591666666666669
ETA_epsilon_2,0.8183333333333331
ETA_epsilon_3,0.43793103448275894
ETA_epsilon_4,0.5159722222222226
ETA_epsilon_5,0.8183333333333331
AETA_beta_ns_d,0.075
ETA_dEpsilon_A,0.12123563218390798
ETA_dEpsilon_B,0.04319444444444431
ETA_dEpsilon_C,-0.07804118773946367
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.65
MDEDescriptor,"0.7641925447241966,4.857408064024413,4.385886312415031,0.0,5.814165998393336,7.9285558157135485,0.0,3.21533344673143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3103706971044482,0.46415888336127803,0.0"
APolDescriptor,44.93786
BCUTDescriptor,"11.850000000000001,15.994920434000868,-0.2751707115652486,0.14192345232467643,5.708143554687506,9.510149512264272"
BPolDescriptor,27.080139999999993
TPSADescriptor,53.99
ALOGPDescriptor,"4.383800000000001,19.217702440000007,83.2414"
XLogPDescriptor,4.659
VAdjMaDescriptor,5.392317422778761
WeightDescriptor,272.16371142
ChiPathDescriptor,"14.535169427003234,9.651397005390978,8.130504751148688,7.054235114919095,5.415617840772124,3.4707502312176266,2.1670416610794763,1.5915033053059133,12.420717311595295,6.849161821519593,4.561465273352716,3.2394569353167886,2.047534391179075,0.9736827758169403,0.4683502152188444,0.28089564663175104"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.34382480480718575,0.3874584183167086,0.0,0.0,0.02282177322938192,0.08362753149813819,0.07264374214844913"
AtomCountDescriptor,40
BondCountDescriptor,21
SmallRingDescriptor,"2,2,2,2,0,0,1,1,0,0,0"
ChiClusterDescriptor,"1.1449447628442508,0.0,0.2757834230632086,0.0,0.5306417683034255,0.0,0.08508957285437842,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,9,0,6,0,0,0"
ZagrebIndexDescriptor,98.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.5599999999999996
WeightedPathDescriptor,"39.95836175434724,1.997918087717362,15.370320826826017,2.9655706605159287,12.404750166310086"
FractionalPSADescriptor,0.19837325012328053
WienerNumbersDescriptor,"930.0,28.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.973125671625397,4.3870414867021115,4.213598901130309,1.1420699716867535,1.4082665878632594,1.0433759830066338"
FractionalCSP3Descriptor,0.4
KierHallSmartsDescriptor,"0,0,0,0,0,0,4,0,2,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"16.3718820861678,7.8520408163265305,4.25"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,1301.05
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.4
AutocorrelationDescriptorMass,"22.214390240646868,23.242625474558334,31.15664106274349,31.07353514046057,23.91053349742577"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.2487646789976241,-0.019175142822455294,-0.15378739068887778,-0.002680055967174211,0.03991508168081096"
EccentricConnectivityIndexDescriptor,366
AutocorrelationDescriptorPolarizability,"1145.5343236180938,1284.3304577816668,1686.2133581686305,1589.3988027109172,1230.259266139185"
