DLiP-ID,T0080G
AATSC4d,-0.019238945578231276
AATSC4i,0.11626142885483788
AATSC4m,-4.715495797543126
AATSC4p,0.016339310605285543
AATSC4s,-0.42610745820410756
AATSC4v,-0.7706589984964093
AATSC5Z,-0.04113520408163243
AATSC5c,0.0016593917444093454
AATSC5d,-0.060250141723356
AATSC5i,0.14303153555732695
AATSC5m,-0.03911016188350426
AATSC5p,0.010677428969285283
AATSC5s,-0.13629550730400178
AATSC5v,1.7053566490729943
AATSC6Z,-1.8429705215419503
AATSC6c,-0.0012600571727646966
AATSC6d,-0.059010062358276646
AATSC6i,-0.16517026492338968
AATSC6m,-8.291303274730726
AATSC6p,-0.04379720185766673
AATSC6s,0.34001372477217323
AATSC6v,-5.337493101024572
AATSC7Z,-0.6428047246295779
AATSC7c,0.000852674416902106
AATSC7d,0.021827823595191496
AATSC7i,0.1317763023625852
AATSC7m,-3.054711018516739
AATSC7p,0.00882061874463351
AATSC7s,-0.25506225639725266
AATSC7v,-1.205198114682212
AATSC8Z,0.5391708210001557
AATSC8c,-0.0009655259279765793
AATSC8d,0.002733583891571888
AATSC8i,-0.1331894336444308
AATSC8m,2.403388659397395
AATSC8p,-0.005983575482804747
AATSC8s,-0.09410872034087164
AATSC8v,-0.37638423205997323
ATS0are,356.85170000000005
ATS1are,379.1247
ATS2are,659.0563999999999
ATS3are,822.5303
ATS4are,956.1800000000001
ATS5are,904.3206000000001
ATS6are,908.6945
ATS7are,919.5528000000002
ATS8are,791.7995000000002
ATSC0dv,239.35714285714286
ATSC0pe,7.118192857142854
ATSC0se,4.800644857142855
ATSC1dv,41.45904195011336
ATSC1pe,0.28329323979592
ATSC1se,0.3990564897959184
ATSC2dv,52.11139455782311
ATSC2pe,3.287988010204084
ATSC2se,2.335440653061225
ATSC3dv,-66.63818027210885
ATSC3pe,-0.5827692602040798
ATSC3se,-0.5678646530612234
ATSC4dv,-90.08630952380956
ATSC4pe,-3.576206249999996
ATSC4se,-2.3707685714285676
ATSC5dv,-5.259637188208608
ATSC5pe,-0.7333780612244893
ATSC5se,-0.7160922040816319
ATSC6dv,51.30385487528344
ATSC6pe,0.7951326530612247
ATSC6se,0.17550622448979739
ATSC7dv,-89.17318594104309
ATSC7pe,-2.485077806122445
ATSC7se,-1.114293591836733
ATSC8dv,-12.599348072562353
ATSC8pe,-0.11661900510204283
ATSC8se,-0.22468489795918567
AXp-0dv,0.5989745552149809
AXp-1dv,0.35251928224111007
AXp-2dv,0.2016972922307403
AXp-3dv,0.11685838234276358
AXp-4dv,0.0665123975630837
AXp-5dv,0.040035140949457496
AXp-6dv,0.02525559680745342
AXp-7dv,0.015243334582607602
BertzCT,1310.6177789990609
ECIndex,853
ETA_eta,29.3083413447455
GATS1dv,0.5874374290834845
GATS1pe,0.5787938293299645
GATS1se,0.5340778784175509
GATS2dv,0.8166277552501154
GATS2pe,0.5848831800520924
GATS2se,0.5565780807561373
GATS3dv,1.0663791980025248
GATS3pe,0.9575393290396078
GATS3se,0.9886893198082644
GATS4dv,1.2440020273502814
GATS4pe,1.4436828941764486
GATS4se,1.5114240873937923
GATS5dv,1.0070699367426712
GATS5pe,1.0691981565122146
GATS5se,1.1193664225602418
GATS6dv,0.8957248803563335
GATS6pe,0.9989041465736744
GATS6se,1.09388782508918
GATS7dv,1.165698510224577
GATS7pe,1.2402406674631061
GATS7se,1.2343515901195863
GATS8dv,0.9148409106038251
GATS8pe,0.8185444492504371
GATS8se,0.7779456656165414
LogEE_A,4.428157309595255
LogEE_D,203.87254301624665
MATS1dv,0.164402677110748
MATS1pe,0.03777482630574244
MATS1se,0.07889887569513303
MATS2dv,0.11952924012537469
MATS2pe,0.25359946326036387
MATS2se,0.2670896826656134
MATS3dv,-0.12085790272794501
MATS3pe,-0.03554063654667776
MATS3se,-0.05135036968706826
MATS4dv,-0.14337819082671371
MATS4pe,-0.19139187614834008
MATS4se,-0.1881309613288714
MATS5dv,-0.00854544985650127
MATS5pe,-0.04006671146580252
MATS5se,-0.05800893627299921
MATS6dv,0.0833545173543184
MATS6pe,0.04344055579471473
MATS6se,0.014217344266441369
MATS7dv,-0.14289698388495314
MATS7pe,-0.13390765711261243
MATS7se,-0.08902976465015196
MATS8dv,-0.022501859736273066
MATS8pe,-0.0070035190290700985
MATS8se,-0.020007417514942758
MAXaaCH,1.838971592589884
MAXaaNH,2.580225483393635
MAXaasC,0.9593119136438495
MAXdssC,-0.26510818216175336
MAXsCH3,1.8916227129462504
MAXsssN,1.5494038170823885
MDEC-11,0.0625
MDEC-12,2.946420601397939
MDEC-13,2.586100217295127
MDEC-22,15.457503675401597
MDEC-23,19.35300663122865
MDEC-33,5.577211666921176
MDEN-22,1.6509636244473134
MDEN-23,0.9621771287429169
MDEN-33,0.4999999999999999
MDEO-11,0.9563464848741
MINaaCH,1.5827969870727463
MINaaNH,2.580225483393635
MINaasC,0.18537969209953498
MINdssC,-0.26510818216175336
MINsCH3,1.5448359815708612
MINsssN,1.3642088424876124
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.9642857142857144
SM1_Dzi,1.6449836802618596
SM1_Dzm,2.960280613671589
SM1_Dzp,-6.071810286196733
SM1_Dzv,-2.8774433031063107
SddssSe,0
SpAD_Dt,646.4742762229653
SpAbs_A,42.4820631953839
SpAbs_D,407.7450860324932
SpMAD_A,1.2873352483449667
SpMAD_D,12.355911697954342
SpMax_A,2.527516229835438
SpMax_D,203.87254301624665
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,150.01000000000002
TpiPC10,8.324654618211682
VAdjMat,6.169925001442312
VE1_DzZ,5.649054739074417
VE1_Dzi,5.6552080586920015
VE1_Dzm,5.649063131584631
VE1_Dzp,5.670411636523422
VE1_Dzv,5.668427604650771
VE2_DzZ,0.171183476941649
VE2_Dzi,0.17136994117248489
VE2_Dzm,0.17118373126014033
VE2_Dzp,0.1718306556522249
VE2_Dzv,0.17177053347426577
VE3_DzZ,2.9254106968154194
VE3_Dzi,2.9264993693516854
VE3_Dzm,2.9254121824629067
VE3_Dzp,2.929184182611026
VE3_Dzv,2.928834229348492
VR1_DzZ,222.1978864888178
VR1_Dzi,221.81386413974207
VR1_Dzm,222.19702867359464
VR1_Dzp,220.09231044345142
VR1_Dzv,220.13873010937343
VR2_DzZ,6.733269287539933
VR2_Dzi,6.72163224665885
VR2_Dzm,6.733243293139232
VR2_Dzp,6.669463952831862
VR2_Dzv,6.670870609374952
VR3_DzZ,6.597490833881232
VR3_Dzi,6.595761048828082
VR3_Dzm,6.5974869732825
VR3_Dzp,6.587969519745081
VR3_Dzv,6.588180407491823
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.057735026918962574
Xch-6dv,0.20079849777037434
Xch-7dv,0.35699506339446563
Xpc-4dv,3.4682352263595146
Xpc-5dv,4.8544410069038655
Xpc-6dv,7.065401858651949
Zagreb1,176.0
Zagreb2,209.0
fragCpx,240.11
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,18
nBondsD,4
nBondsM,22
nBondsO,36
nBondsS,37
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,11
naHRing,1
AATS0are,6.372351785714287
AATS1are,6.425842372881356
AATS2are,6.46133725490196
AATS3are,6.376203875968993
AATS4are,6.504625850340137
AATS5are,6.280004166666668
AATS6are,6.310378472222222
AATS7are,6.29830684931507
AATS8are,6.044270992366414
AATSC0dv,4.274234693877551
AATSC0pe,0.12711058673469383
AATSC0se,0.08572580102040812
AATSC1dv,0.7026956262731078
AATSC1pe,0.004801580335524068
AATSC1se,0.006763669318574888
AATSC2dv,0.5108960250766972
AATSC2pe,0.03223517657062828
AATSC2se,0.022896476990796322
AATSC3dv,-0.5165750408690609
AATSC3pe,-0.004517591164372712
AATSC3se,-0.004402051574118011
AATSC4dv,-0.6128320375769358
AATSC4pe,-0.02432793367346936
AATSC4se,-0.016127677356656923
AATSC5dv,-0.03652525825144867
AATSC5pe,-0.005092903202947843
AATSC5se,-0.0049728625283446655
AATSC6dv,0.3562767699672461
AATSC6pe,0.005521754535147394
AATSC6se,0.0012187932256235929
AATSC7dv,-0.610775246171528
AATSC7pe,-0.017021080863852366
AATSC7se,-0.007632147889292691
AATSC8dv,-0.09617822956154469
AATSC8pe,-0.0008902214129926934
AATSC8se,-0.0017151518928182111
AETA_eta,0.8881315559013788
ATSC0are,7.701183928571426
ATSC1are,0.01284193239796086
ATSC2are,3.7040453443877563
ATSC3are,-0.8476861926020373
ATSC4are,-3.7435863839285624
ATSC5are,-0.8467890306122438
ATSC6are,1.2798431122448997
ATSC7are,-2.534197385204079
ATSC8are,-0.35662311862245366
BCUTZ-1h,16.013231437168926
BCUTZ-1l,5.693496725720741
BCUTc-1h,0.4703241070667
BCUTc-1l,-0.3964556193614685
BCUTd-1h,4.048547453809291
BCUTd-1l,0.9713271249478159
BCUTi-1h,14.691120741930561
BCUTi-1l,10.319744382983913
BCUTm-1h,32.066736085369676
BCUTm-1l,11.704562883197127
BCUTp-1h,2.9546900390710706
BCUTp-1l,0.7485322562435195
BCUTs-1h,7.015031418091114
BCUTs-1l,0.29758327584610555
BCUTv-1h,24.44200325524547
BCUTv-1l,14.700859638006177
BalabanJ,1.4278991857100882
Diameter,16
ETA_beta,44.25
GATS1are,0.6243531539011307
GATS2are,0.5864609479972231
GATS3are,0.9813164468874439
GATS4are,1.4680663056898344
GATS5are,1.0785023275255528
GATS6are,0.9883277004383498
GATS7are,1.2428226060077383
GATS8are,0.8111920674690267
HybRatio,0.2727272727272727
Lipinski,True
LogEE_Dt,323.23713811148264
MATS1are,0.0015827375241986047
MATS2are,0.26406245341892476
MATS3are,-0.04778327695501245
MATS4are,-0.18518297439534695
MATS5are,-0.0427605480264359
MATS6are,0.06462860392497381
MATS7are,-0.12621707569749055
MATS8are,-0.01979560270737124
MAXddssS,-3.833906025073278
MAXssCH2,0.25014075228857013
MAXsssCH,-0.7696721466364329
MINddssS,-3.833906025073278
MINssCH2,-0.0184188117778481
MINsssCH,-0.7696721466364329
NsssssAs,0
RotRatio,0.16666666666666666
SM1_Dzpe,1.8640605875153002
SM1_Dzse,1.8380063747554205
SMR_VSA1,13.212334168400758
SMR_VSA2,0.0
SMR_VSA3,24.386467859695994
SMR_VSA4,0.0
SMR_VSA5,30.065169968854256
SMR_VSA6,18.842366418571938
SMR_VSA7,81.77193867352078
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,267.07720140790457
SpAD_Dzi,326.0317328496027
SpAD_Dzm,267.0977271534382
SpAD_Dzp,392.29287403983403
SpAD_Dzv,389.38058665698463
SpAbs_Dt,646.4742762229654
SpDiam_A,4.973125922409508
SpDiam_D,293.8885861256906
SpMAD_Dt,19.5901295825141
SpMax_Dt,323.23713811148264
SsssssAs,0
VE1_Dzpe,5.656100059674018
VE1_Dzse,5.656393412185053
VE2_Dzpe,0.17139697150527328
VE2_Dzse,0.17140586097530464
VE3_Dzpe,2.9266570878002556
VE3_Dzse,2.9267089512575617
VMcGowan,340.48000000000116
VR1_Dzpe,221.4772859294332
VR1_Dzse,221.4221728595191
VR2_Dzpe,6.711432906952521
VR2_Dzse,6.709762813924821
VR3_Dzpe,6.594242506105383
VR3_Dzse,6.593993632149432
mZagreb1,11.173611111111112
mZagreb2,7.138888888888888
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,12
nBondsKS,47
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.13752114158163262
AATSC1are,0.000217659871151879
AATSC2are,0.03631417004301722
AATSC3are,-0.00657121079536463
AATSC4are,-0.025466574040330356
AATSC5are,-0.005880479379251693
AATSC6are,0.008887799390589582
AATSC7are,-0.01735751633701424
AATSC8are,-0.0027223138826141502
AETA_beta,1.3409090909090908
BCUTdv-1h,6.024155261122822
BCUTdv-1l,0.6448566361643306
BCUTpe-1h,3.5371711407815396
BCUTpe-1l,2.237486179073376
BCUTse-1h,3.7684294347308103
BCUTse-1l,2.4362171462937328
ETA_alpha,16.0
ETA_dBeta,1.75
ETA_eta_B,0.6453194832642186
ETA_eta_F,37.62810356606458
ETA_eta_L,7.247939276400968
ETA_eta_R,66.93644491081008
ETA_psi_1,0.5574912891986065
LabuteASA,195.44835014839086
LogEE_DzZ,133.16599689783004
LogEE_Dzi,162.99562215784462
LogEE_Dzm,133.17518115336122
LogEE_Dzp,194.98365762725862
LogEE_Dzv,194.2543170704459
PEOE_VSA1,4.899909730850478
PEOE_VSA2,14.573052889090853
PEOE_VSA3,8.417796984328938
PEOE_VSA4,4.305215991296234
PEOE_VSA5,10.197363616602075
PEOE_VSA6,59.78990592031938
PEOE_VSA7,31.54366002800146
PEOE_VSA8,13.08951281182515
PEOE_VSA9,10.648337082264565
SM1_Dzare,2.022015577203274
SpAD_Dzpe,325.6526876875278
SpAD_Dzse,322.9358819916189
SpAbs_DzZ,264.7919614331306
SpAbs_Dzi,324.5861411305847
SpAbs_Dzm,264.8153536132037
SpAbs_Dzp,396.03912554071394
SpAbs_Dzv,391.38607744399815
SpDiam_Dt,435.2435757790844
SpMAD_DzZ,8.093248527512259
SpMAD_Dzi,9.879749480290991
SpMAD_Dzm,8.093870519801158
SpMAD_Dzp,11.88766284969194
SpMAD_Dzv,11.799411716878323
SpMax_DzZ,133.16599689783004
SpMax_Dzi,162.99562215784462
SpMax_Dzm,133.17518115336122
SpMax_Dzp,194.98365762725862
SpMax_Dzv,194.2543170704459
VE1_Dzare,5.6554350261562245
VE2_Dzare,0.17137681897443105
VE3_Dzare,2.9265395027839847
VR1_Dzare,221.55565821900598
VR2_Dzare,6.713807824818363
VR3_Dzare,6.594596305033545
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48484848484848486
AETA_dBeta,0.05303030303030303
AETA_eta_B,0.019555135856491473
AETA_eta_F,1.1402455626080177
AETA_eta_L,0.21963452352730206
AETA_eta_R,2.0283771185093964
BCUTare-1h,3.58115065267747
BCUTare-1l,2.1841375180842775
ETA_beta_s,21.25
ETA_dPsi_A,0.1565087108013935
ETA_dPsi_B,0.0
ETA_eta_BR,0.9893194832642186
ETA_eta_FL,8.520954802707909
ETA_eta_RL,15.768894079108877
LogEE_Dzpe,162.8586578013736
LogEE_Dzse,161.51074442850006
PEOE_VSA10,11.859703606982988
PEOE_VSA11,5.156436481820707
PEOE_VSA12,15.930470882759089
PEOE_VSA13,5.559266895052007
SlogP_VSA1,5.559266895052007
SlogP_VSA2,57.55381099194838
SlogP_VSA3,14.817828337479405
SlogP_VSA4,13.847474399381248
SlogP_VSA5,22.98660659037698
SlogP_VSA6,69.44376075756479
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,325.22335363266797
SpAbs_Dzpe,324.0145738378932
SpAbs_Dzse,321.32066426834905
SpDiam_DzZ,193.27546557032974
SpDiam_Dzi,239.4680544407786
SpDiam_Dzm,193.2910597741885
SpDiam_Dzp,291.03569675657764
SpDiam_Dzv,289.3701246674272
SpMAD_Dzpe,9.868263263258418
SpMAD_Dzse,9.785935817927845
SpMax_Dzpe,162.8586578013736
SpMax_Dzse,161.51074442850006
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,33
AETA_beta_s,0.6439393939393939
AETA_eta_BR,0.029979378280733895
AETA_eta_FL,0.25821075159720935
AETA_eta_RL,0.4778452751245114
DetourIndex,5127
EState_VSA1,16.189066765542112
EState_VSA2,46.05466099516239
EState_VSA3,5.563451491696996
EState_VSA4,17.325336441088112
EState_VSA5,4.305215991296234
EState_VSA6,36.08911520438755
EState_VSA7,37.255572541998674
EState_VSA8,15.181342137549283
EState_VSA9,0.0
ETA_beta_ns,23.0
ETA_shape_p,0.14583333333333331
ETA_shape_x,0.052083333333333336
ETA_shape_y,0.3
GhoseFilter,False
LogEE_Dzare,162.6386323027682
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,323.4464308527015
SpDiam_Dzpe,239.544634848753
SpDiam_Dzse,237.47024373068777
SpMAD_Dzare,9.855253140383878
SpMax_Dzare,162.6386323027682
TopoPSA(NO),116.33000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,28.306465867766967
VSA_EState9,57.22360628740238
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.696969696969697
EState_VSA10,18.00687135247258
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.015151515151515152
FilterItLogS,-5.133106259995079
SpDiam_Dzare,239.1894941650639
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6357142857142851
ETA_epsilon_2,0.8696969696969693
ETA_epsilon_3,0.4419354838709669
ETA_epsilon_4,0.5764705882352931
ETA_epsilon_5,0.8529411764705879
AETA_beta_ns_d,0.030303030303030304
ETA_dEpsilon_A,0.1937788018433182
ETA_dEpsilon_B,0.05924369747899205
ETA_dEpsilon_C,-0.13453510436432614
ETA_dEpsilon_D,0.016755793226381432
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8181818181818182
MDEDescriptor,"0.0625,2.946420601397939,2.586100217295127,0.0,15.457503675401597,19.35300663122865,0.0,5.577211666921176,0.0,0.0,0.9563464848741,0.0,0.0,0.0,0.0,0.0,1.6509636244473134,0.9621771287429169,0.4999999999999999"
APolDescriptor,68.56423899999999
BCUTDescriptor,"11.849999999999996,31.97307426679199,-0.27956908143785425,0.2530229419320848,4.9544262063803615,13.515865867857178"
BPolDescriptor,41.755761
TPSADescriptor,150.01
ALOGPDescriptor,"2.998600000000002,8.991601960000011,123.45349999999998"
XLogPDescriptor,2.2169999999999996
VAdjMaDescriptor,6.169925001442312
WeightDescriptor,485.1191464000001
ChiPathDescriptor,"23.587211190881014,15.768894079108883,14.789581056693297,12.45581870138136,9.725136418670997,7.950798110007346,5.525185324790198,3.527087893373293,19.153405512064882,11.609972266575946,9.069457877820687,6.6616474852255205,4.673931883497559,3.4038821573955858,2.158796316259047,1.3176338314210867"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.4126604212368562,0.7531609299258659,0.0,0.0,0.05773502691896257,0.1654210823185982,0.25802243451310314"
AtomCountDescriptor,56
BondCountDescriptor,36
SmallRingDescriptor,"4,3,4,3,0,0,1,3,0,0,0"
ChiClusterDescriptor,"2.7866389022971476,0.16666666666666666,0.9680300259655161,0.15137471507731048,1.198308364048003,0.02280752297933222,0.23229746367504994,0.01691363992580506"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,11,2,6,0,0,0"
ZagrebIndexDescriptor,176.0
LargestChainDescriptor,17
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"67.04946544910625,2.03180198330625,32.767052714214515,10.119959381379504,16.05547561015887"
FractionalPSADescriptor,0.3092230045200293
WienerNumbersDescriptor,"3233.0,55.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.5173615713562185,9.495800765589808,14.04150031056985,2.4630183145417,3.333525466443064,4.275710310001421"
FractionalCSP3Descriptor,0.2727272727272727
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,3,0,0,9,1,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"26.074074074074073,11.372781065088757,6.049149338374291"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,2425.11
HBondAcceptorCountDescriptor,8
HybridizationRatioDescriptor,0.2727272727272727
AutocorrelationDescriptorMass,"50.1532837254462,50.755411442151185,71.44048176468469,79.13842010958277,75.10593721841309"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.6792341585515811,-0.3989547297759621,0.18461625286080252,-0.16784945748563077,0.010076084563059185"
EccentricConnectivityIndexDescriptor,853
AutocorrelationDescriptorPolarizability,"2856.26984365706,3399.4650484187982,4913.004173601788,5118.646410620429,4997.389487950878"
