DLiP-ID,P0000R
AATSC4v,-0.7171579186093756
AATSC5Z,-0.7210924824229312
AATSC5c,-0.0013897727504745576
AATSC5d,-0.003174689021092481
AATSC5i,-0.27129494303761975
AATSC5m,-3.4526064855260294
AATSC5p,-0.04038045924335048
AATSC5s,-0.10276624752118263
AATSC5v,-8.341842889971662
AATSC6Z,1.4797688440197903
AATSC6c,0.0023940187804022367
AATSC6d,-0.06525048574805203
AATSC6i,-0.07048111283542273
AATSC6m,6.865286930548298
AATSC6p,0.002967550232889026
AATSC6s,0.1371165761940054
AATSC6v,4.678014264665654
AATSC7Z,-2.8812933280888924
AATSC7c,-0.0016579904615797079
AATSC7d,-0.021166232361473032
AATSC7i,-0.44679836675127
AATSC7m,-13.522870813690217
AATSC7p,-0.061074471290472894
AATSC7s,-0.3816413356113868
AATSC7v,-17.127789911969966
AATSC8Z,1.3805491044443745
AATSC8c,-0.001476824848223784
AATSC8d,-0.008742404479368828
AATSC8i,0.03154463718578022
AATSC8m,6.755239393912043
AATSC8p,0.043830149694486155
AATSC8s,-0.22495360502232256
AATSC8v,12.37861149419374
ATS0are,280.0197999999999
ATS1are,291.64500000000004
ATS2are,521.1240000000003
ATS3are,673.283
ATS4are,715.9040000000003
ATS5are,602.1429999999998
ATS6are,648.3430000000002
ATS7are,561.0559
ATS8are,517.384
ATSC0dv,205.906976744186
ATSC0pe,8.559911627906974
ATSC0se,5.563185674418605
ATSC1dv,74.14386154678206
ATSC1pe,0.23096224986479025
ATSC1se,0.11464048025959966
ATSC2dv,20.24499729583559
ATSC2pe,2.435915305570577
ATSC2se,1.1736467063277447
ATSC3dv,-150.03082747431046
ATSC3pe,-5.554535100054083
ATSC3se,-3.105060235803137
ATSC4dv,-70.26068144943214
ATSC4pe,-1.5990243915630036
ATSC4se,-0.6857151216873981
ATSC5dv,8.681449432125474
ATSC5pe,0.09762412114656965
ATSC5se,0.13844838507301307
ATSC6dv,9.582477014602485
ATSC6pe,2.521426608977828
ATSC6se,1.3311349572742024
ATSC7dv,-100.57706868577613
ATSC7pe,-3.3431679826933474
ATSC7se,-1.8544696592752834
ATSC8dv,21.39318550567875
ATSC8pe,-0.6773555435370464
ATSC8se,-1.0191692633856138
AXp-0dv,0.5771044668036439
AXp-1dv,0.30813082707901546
AXp-2dv,0.16809201470318139
AXp-3dv,0.09540817257047167
AXp-4dv,0.052563441852190786
AXp-5dv,0.029569533128837356
AXp-6dv,0.015754772138297367
AXp-7dv,0.008405867006190244
BertzCT,683.114084457428
ECIndex,437
ETA_eta,21.236423080244563
GATS1dv,0.421549582109781
GATS1pe,0.5811313889171138
GATS1se,0.6196421861640614
GATS2dv,0.8738214157233812
GATS2pe,0.6397288266819631
GATS2se,0.6725399725458115
GATS3dv,1.287596001807093
GATS3pe,1.3131716941094933
GATS3se,1.2929931002274935
GATS4dv,1.0910936416815313
GATS4pe,0.966273067819971
GATS4se,0.9224507739570978
GATS5dv,0.7455308335215722
GATS5pe,0.5760413441564544
GATS5se,0.5655963227092602
GATS6dv,0.8772839645609016
GATS6pe,0.6575651998146036
GATS6se,0.6539356308134597
GATS7dv,1.1554754399655012
GATS7pe,1.1122855378612064
GATS7se,1.1490669051096527
GATS8dv,0.957485483463772
GATS8pe,1.0547356003042465
GATS8se,1.0771476247591474
LogEE_A,4.0734111220936216
LogEE_D,110.61939134073275
MATS1dv,0.3440805160253998
MATS1pe,0.02578265647771348
MATS1se,0.019691118401340392
MATS2dv,0.05219514371686649
MATS2pe,0.1510693427872533
MATS2se,0.11199464720446044
MATS3dv,-0.3012621414050148
MATS3pe,-0.2682956002045229
MATS3se,-0.23077119068924148
MATS4dv,-0.12648870956435046
MATS4pe,-0.069246252308063
MATS4se,-0.04569099736750668
MATS5dv,0.01812965891122657
MATS5pe,0.004904066060234466
MATS5se,0.010701207736989158
MATS6dv,0.018528976231709456
MATS6pe,0.1172794041217755
MATS6se,0.09526716331095238
MATS7dv,-0.23867871737478705
MATS7pe,-0.19084232607763882
MATS7se,-0.16288532574943068
MATS8dv,0.0525598267316866
MATS8pe,-0.04003104600112052
MATS8se,-0.0926770694312161
MAXaaCH,1.9573431594860167
MAXaasC,0.8937188208616782
MAXsCH3,1.8494765658023233
MAXsssN,1.9893809051398337
MDEC-11,0.25
MDEC-12,2.4816129576055994
MDEC-13,4.334900769061565
MDEC-14,0.19999999999999996
MDEC-22,9.097629834979577
MDEC-23,13.017503600451628
MDEC-24,2.787089583654816
MDEC-33,6.784436195379155
MDEC-34,0.8153819037640431
MDEN-23,0.14285714285714285
MDEO-12,0.16666666666666669
MINaaCH,1.6670516817838246
MINaasC,0.15262898137650138
MINsCH3,1.8251710102467678
MINsssN,1.9893809051398337
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.4523809523809526
SM1_Dzi,1.5041739297049808
SM1_Dzm,1.519109460996705
SM1_Dzp,-7.197361500769048
SM1_Dzv,-2.5299575432043238
SddssSe,0
SpAD_Dt,379.5362482822169
SpAbs_A,28.60420437669724
SpAbs_D,221.23878268146555
SpMAD_A,1.2436610598564017
SpMAD_D,9.619077507889807
SpMax_A,2.429642813664772
SpMax_D,110.61939134073275
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,49.50000000000001
TpiPC10,8.156763439142184
VAdjMat,5.643856189774724
VE1_DzZ,4.725164516562408
VE1_Dzi,4.724545539553809
VE1_Dzm,4.725811139347116
VE1_Dzp,4.682093843084406
VE1_Dzv,4.710739390294329
VE2_DzZ,0.20544193550271342
VE2_Dzi,0.20541502345886126
VE2_Dzm,0.20547004953683115
VE2_Dzp,0.20356929752540895
VE2_Dzv,0.20481475609975341
VE3_DzZ,2.385811501594753
VE3_Dzi,2.385680497150001
VE3_Dzm,2.3859483388503464
VE3_Dzp,2.3766545351785244
VE3_Dzv,2.3827540017202287
VR1_DzZ,128.90658899003608
VR1_Dzi,129.018139338525
VR1_Dzm,128.84819909175457
VR1_Dzp,132.68320150108985
VR1_Dzv,130.4044316602297
VR2_DzZ,5.6046343039146125
VR2_Dzi,5.609484319066304
VR2_Dzm,5.602095612684981
VR2_Dzp,5.768834847873472
VR2_Dzv,5.6697578982708565
VR3_DzZ,5.691997148641587
VR3_Dzi,5.692862132438735
VR3_Dzm,5.691544083154697
VR3_Dzp,5.720873466215532
VR3_Dzv,5.7035497569746365
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02282177322938192
Xch-6dv,0.13701239372718393
Xch-7dv,0.18040264998157252
Xpc-4dv,1.6088992923090004
Xpc-5dv,2.2023233059485623
Xpc-6dv,2.5441806831635394
Zagreb1,124.0
Zagreb2,144.0
fragCpx,119.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,11
nBondsD,0
nBondsM,11
nBondsO,25
nBondsS,34
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,1
AATS0are,6.512088372093022
AATS1are,6.481000000000001
AATS2are,6.433629629629633
AATS3are,6.4738750000000005
AATS4are,6.171586206896555
AATS5are,6.021429999999998
AATS6are,6.003175925925928
AATS7are,6.375635227272727
AATS8are,6.0868705882352945
AATSC0dv,4.788534342888047
AATSC0pe,0.19906771227690637
AATSC0se,0.12937641103299083
AATSC1dv,1.647641367706268
AATSC1pe,0.005132494441439784
AATSC1se,0.0025475662279911037
AATSC2dv,0.24993823822019245
AATSC2pe,0.03007302846383428
AATSC2se,0.01448946551021907
AATSC3dv,-1.4426041103299083
AATSC3pe,-0.05340899134667387
AATSC3se,-0.02985634842118401
AATSC4dv,-0.605695529736484
AATSC4pe,-0.013784693030715549
AATSC4se,-0.005911337255925846
AATSC5dv,0.08681449432125474
AATSC5pe,0.0009762412114656965
AATSC5se,0.0013844838507301308
AATSC6dv,0.08872663902409708
AATSC6pe,0.02334654267572063
AATSC6se,0.012325323678464837
AATSC7dv,-1.1429212350656377
AATSC7pe,-0.03799054525787895
AATSC7se,-0.021073518855400947
AATSC8dv,0.2516845353609265
AATSC8pe,-0.007968888747494664
AATSC8se,-0.011990226628066045
AETA_eta,0.9233227426193288
ATSC0are,9.567111627906973
ATSC1are,0.24079015684153568
ATSC2are,2.490003677663601
ATSC3are,-5.902535100054079
ATSC4are,-1.4897895078420755
ATSC5are,0.24707528393726402
ATSC6are,2.466552190373175
ATSC7are,-3.3089051919956725
ATSC8are,-1.2208346133044885
BCUTZ-1h,9.009090371412022
BCUTZ-1l,5.682049423722665
BCUTc-1h,0.39195642673094344
BCUTc-1l,-0.4660042225391113
BCUTd-1h,4.018009825052027
BCUTd-1l,0.9916498335271315
BCUTi-1h,17.427736594682372
BCUTi-1l,10.942769318911683
BCUTm-1h,19.002874852630388
BCUTm-1l,11.693625102461766
BCUTp-1h,1.9984001508994904
BCUTp-1l,0.5363451286764933
BCUTs-1h,8.004594284955814
BCUTs-1l,1.177734714812829
BCUTv-1h,20.904678130669183
BCUTv-1l,13.303454608876995
BalabanJ,1.5579870732436725
Diameter,11
ETA_beta,25.25
GATS1are,0.5855581305917705
GATS2are,0.6547337749085597
GATS3are,1.3143272362304714
GATS4are,0.9500254090710822
GATS5are,0.5482786450091374
GATS6are,0.6535935840382541
GATS7are,1.0860933310377665
GATS8are,1.0699094907133542
HybRatio,0.47058823529411764
Lipinski,True
LogEE_Dt,189.76812414110842
MATS1are,0.0240499307462727
MATS2are,0.13816644517201837
MATS3are,-0.25508965905371167
MATS4are,-0.05772374990697964
MATS5are,0.011104957925139889
MATS6are,0.1026488688647908
MATS7are,-0.16900099669768068
MATS8are,-0.06455435148566567
MAXssCH2,0.5425151171579743
MAXssssC,-2.544470854138513
MINssCH2,-0.10859155853699498
MINssssC,-2.544470854138513
NsssssAs,0
RotRatio,0.12
SM1_Dzpe,1.5584032463418687
SM1_Dzse,1.4045155866620465
SMR_VSA1,18.410452427163694
SMR_VSA2,0.0
SMR_VSA3,10.056572987975922
SMR_VSA4,0.0
SMR_VSA5,39.15640321924042
SMR_VSA6,13.08951281182515
SMR_VSA7,35.21672811080473
SMR_VSA8,0.0
SMR_VSA9,16.876414816677897
SpAD_DzZ,181.3546396399602
SpAD_Dzi,177.95918642540298
SpAD_Dzm,181.04031292545278
SpAD_Dzp,246.29304906178658
SpAD_Dzv,216.19228931719584
SpAbs_Dt,379.5362482822169
SpDiam_A,4.805925838498931
SpDiam_D,166.65717871937855
SpMAD_Dt,16.5015760122703
SpMax_Dt,189.76812414110842
SsssssAs,0
VE1_Dzpe,4.725487238402329
VE1_Dzse,4.724812959203364
VE2_Dzpe,0.20545596688705778
VE2_Dzse,0.20542665040014627
VE3_Dzpe,2.3858797978029753
VE3_Dzse,2.3857370977435037
VMcGowan,231.5299999999998
VR1_Dzpe,128.87165017792876
VR1_Dzse,128.9392929740947
VR2_Dzpe,5.603115225127337
VR2_Dzse,5.606056216264988
VR3_Dzpe,5.6917260721346326
VR3_Dzse,5.692250819431168
mZagreb1,8.340277777777779
mZagreb2,4.833333333333333
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,5
nBondsKS,40
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.22249096809085983
AATSC1are,0.0053508923742563485
AATSC2are,0.030740786143995075
AATSC3are,-0.056755145192827684
AATSC4are,-0.012843012998638582
AATSC5are,0.00247075283937264
AATSC6are,0.022838446207159028
AATSC7are,-0.037601195363587185
AATSC8are,-0.014362760156523394
AETA_beta,1.0978260869565217
BCUTdv-1h,7.009074868965955
BCUTdv-1l,0.9950380821601862
BCUTpe-1h,3.9979727462710812
BCUTpe-1l,2.231020650248538
BCUTse-1h,4.020358912983064
BCUTse-1l,2.4269937074954835
ETA_alpha,10.53809523809524
ETA_dBeta,-4.25
ETA_eta_B,0.5760764880513172
ETA_eta_F,18.486868093422956
ETA_eta_L,5.8260176951857785
ETA_eta_R,39.72329117366752
ETA_psi_1,0.5100253514634712
LabuteASA,133.25267486624915
LogEE_DzZ,90.7404668179097
LogEE_Dzi,89.0449920792104
LogEE_Dzm,90.58620470016103
LogEE_Dzp,122.1116578541881
LogEE_Dzv,107.76615019644083
PEOE_VSA1,9.629622331814055
PEOE_VSA2,4.899909730850478
PEOE_VSA3,8.78083009534964
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,5.156663257125445
PEOE_VSA7,43.173478588160066
PEOE_VSA8,38.03936395528674
PEOE_VSA9,5.693927994848461
SM1_Dzare,1.7232518811926134
SpAD_Dzpe,180.21038038068653
SpAD_Dzse,181.67638062682835
SpAbs_DzZ,180.05865332509802
SpAbs_Dzi,176.66512368025263
SpAbs_Dzm,179.68326573534603
SpAbs_Dzp,251.42067720914525
SpAbs_Dzv,218.06225793608587
SpDiam_Dt,274.45603968692177
SpMAD_DzZ,7.884984332172182
SpMAD_Dzi,7.73735593153926
SpMAD_Dzm,7.871317953280555
SpMAD_Dzp,10.708393437468981
SpMAD_Dzv,9.399664752921558
SpMax_DzZ,90.7404668179097
SpMax_Dzi,89.0449920792104
SpMax_Dzm,90.58620470016103
SpMax_Dzp,122.1116578541881
SpMax_Dzv,107.76615019644083
VE1_Dzare,4.725865914793683
VE2_Dzare,0.20547243107798624
VE3_Dzare,2.3859599294805074
VR1_Dzare,128.817921551437
VR2_Dzare,5.600779197888565
VR3_Dzare,5.691309069406041
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4581780538302278
AETA_dBeta,-0.18478260869565216
AETA_eta_B,0.02504680382831814
AETA_eta_F,0.803776873627085
AETA_eta_L,0.2533051171819904
AETA_eta_R,1.7270996162464138
BCUTare-1h,4.1161705632158405
BCUTare-1l,2.1812193621736813
ETA_beta_s,14.75
ETA_dPsi_A,0.2039746485365288
ETA_dPsi_B,0.0
ETA_eta_BR,0.8340764880513172
ETA_eta_FL,5.012119379136
ETA_eta_RL,10.838137074321779
LogEE_Dzpe,90.17294685322771
LogEE_Dzse,90.89925620848643
PEOE_VSA10,11.509759252158346
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.922529168094576
SlogP_VSA1,0.0
SlogP_VSA2,34.17514236273636
SlogP_VSA3,6.544756405912575
SlogP_VSA4,13.847474399381248
SlogP_VSA5,29.859270151271918
SlogP_VSA6,22.72219614235818
SlogP_VSA7,0.0
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,178.6135498747903
SpAbs_Dzpe,178.82634293743428
SpAbs_Dzse,180.4229493531528
SpDiam_DzZ,138.2064679204699
SpDiam_Dzi,135.14612191364023
SpDiam_Dzm,138.02319424549967
SpDiam_Dzp,183.80397959069748
SpDiam_Dzv,163.90511717376305
SpMAD_Dzpe,7.835233929595066
SpMAD_Dzse,7.898973070731667
SpMax_Dzpe,90.17294685322771
SpMax_Dzse,90.89925620848643
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,23
AETA_beta_s,0.6413043478260869
AETA_eta_BR,0.03626419513266597
AETA_eta_FL,0.21791823387547826
AETA_eta_RL,0.47122335105746865
DetourIndex,2132
EState_VSA1,5.922529168094576
EState_VSA2,18.591155079135923
EState_VSA3,25.39451663661217
EState_VSA4,22.384282469939446
EState_VSA5,0.0
EState_VSA6,12.13273413692322
EState_VSA7,24.813751198693335
EState_VSA8,5.156663257125445
EState_VSA9,4.523094936973348
ETA_beta_ns,10.5
ETA_shape_p,0.18075011296882057
ETA_shape_x,0.0474469046543154
ETA_shape_y,0.3226389516493447
GhoseFilter,True
LogEE_Dzare,89.38169893222961
SlogP_VSA10,8.78083009534964
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,177.09266797519726
SpDiam_Dzpe,137.31711815273306
SpDiam_Dzse,138.42721911758966
SpMAD_Dzare,7.76580651629523
SpMax_Dzare,89.38169893222961
TopoPSA(NO),49.50000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,31.647820785198583
VSA_EState9,27.602179214801414
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.45652173913043476
EState_VSA10,13.887357490190345
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.04182194616977219
FilterItLogS,-5.1554259137711105
SpDiam_Dzare,136.10469851804504
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6200442967884829
ETA_epsilon_2,0.8983436853002067
ETA_epsilon_3,0.44153846153846193
ETA_epsilon_4,0.56984126984127
ETA_epsilon_5,0.8734126984126981
AETA_beta_ns_d,0.021739130434782608
ETA_dEpsilon_A,0.178505835250021
ETA_dEpsilon_B,0.0502030269472129
ETA_dEpsilon_C,-0.1283028083028081
ETA_dEpsilon_D,0.02493098688750861
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.782608695652174
MDEDescriptor,"0.25,2.4816129576055994,4.334900769061565,0.19999999999999996,9.097629834979577,13.017503600451628,2.787089583654816,6.784436195379155,0.8153819037640431,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0"
APolDescriptor,48.17385999999998
BCUTDescriptor,"11.850000000000005,18.999410245196593,-0.360446061663218,0.2507882301027664,4.0360224609375015,10.411727742190916"
BPolDescriptor,28.166139999999995
TPSADescriptor,49.50000000000001
ALOGPDescriptor,"2.3731999999999975,5.632078239999989,82.2449"
XLogPDescriptor,3.7510000000000003
VAdjMaDescriptor,5.643856189774724
WeightDescriptor,322.14928448
ChiPathDescriptor,"16.61251969619286,10.838137074321782,10.890943358386721,8.138107889895519,6.876331004798227,5.214756019885627,3.483425553139836,2.2354075330457985,13.27340273648381,7.703270676975386,6.219404544017712,4.293367765671223,3.1012430692792576,2.0402977858897784,1.1185888218191131,0.6220341584580782"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.38821581067811123,0.6367097939556421,0.0,0.0,0.02282177322938192,0.13701239372718396,0.1804026499815725"
AtomCountDescriptor,43
BondCountDescriptor,25
SmallRingDescriptor,"3,2,3,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.653212504814033,0.25,0.21269039581923277,0.0,1.000196908240293,0.03571428571428571,0.07429970120607214,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,6,3,5,3,0,0"
ZagrebIndexDescriptor,124.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"46.5023166984692,2.0218398564551827,16.859893937525392,5.530064093285018,6.413973013861289"
FractionalPSADescriptor,0.15365547087866685
WienerNumbersDescriptor,"1233.0,34.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.099576239400203,6.545215509292771,8.148323126578369,1.608899292309,2.2023233059485596,2.3235601378268265"
FractionalCSP3Descriptor,0.47058823529411764
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,5,0,0,3,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,12
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"17.8112,7.086924762600439,4.345679012345679"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,1519.06
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.47058823529411764
AutocorrelationDescriptorMass,"28.27298695172015,28.045943507103843,43.48673606988876,38.4864180205331,34.014486056853514"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.40872654972862327,-0.12485198929007056,-0.05934805121386398,-0.0995895394928294,0.10654868984646686"
EccentricConnectivityIndexDescriptor,437
AutocorrelationDescriptorPolarizability,"1409.2233797899685,1656.9646745328257,2339.502324945032,2212.5691482180173,1933.560336673248"
