DLiP-ID,C001BS
GATS1dv,0.7901105489117667
GATS1pe,0.6824727805495303
GATS1se,0.5630134506651457
GATS2dv,1.110583784237558
GATS2pe,0.9698082580201818
GATS2se,0.8398719030919137
GATS3dv,0.904014177002529
GATS3pe,0.8175562667018177
GATS3se,0.7954891019495665
GATS4dv,1.1501804195057035
GATS4pe,1.2050648807419109
GATS4se,1.2321142768238158
GATS5dv,0.8819436168653539
GATS5pe,0.6750028433257145
GATS5se,0.5718226213523385
GATS6dv,0.9318390532664796
GATS6pe,0.604543633807975
GATS6se,0.49266646942883763
GATS7dv,1.0451018970750312
GATS7pe,0.7679200225805916
GATS7se,0.7444243819736485
GATS8dv,1.248304252324914
GATS8pe,1.097613767283213
GATS8se,1.107875548832726
MATS1dv,0.1370608930574741
MATS1pe,0.03567716686716744
MATS1se,0.10364834760545083
MATS2dv,0.11576282310562988
MATS2pe,0.057221869557443183
MATS2se,0.10973512844148213
MATS3dv,0.07490600551532553
MATS3pe,-0.019571467878871117
MATS3se,-0.0447691366927691
MATS4dv,-0.068366821022879
MATS4pe,-0.15672922975195094
MATS4se,-0.15687808074922913
MATS5dv,0.05591267020162795
MATS5pe,0.02833958753268438
MATS5se,0.019485246792882136
MATS6dv,0.007388178841171607
MATS6pe,0.09820912653144953
MATS6se,0.11368559342899553
MATS7dv,-0.008747891075893213
MATS7pe,0.061769164048199085
MATS7se,0.01654598986434533
MATS8dv,-0.17273678369649006
MATS8pe,-0.11235605551949503
MATS8se,-0.12368441246735683
MAXaaCH,2.1406005527210885
MAXaasC,1.221355576308679
MAXdsCH,2.2934183673469386
MAXdssC,1.1428552007222645
MAXsCH3,2.1728576869792597
MAXsssN,2.508310946292097
MDEC-11,0.4099138248797977
MDEC-12,5.685075228984029
MDEC-13,2.7056101071613625
MDEC-22,20.408444704248854
MDEC-23,22.704506000379087
MDEC-33,7.274116621114382
MDEN-33,0.4367902323681495
MDEO-11,0.4999999999999999
MINaaCH,1.7191977111092371
MINaasC,0.3437026200644533
MINdsCH,2.2934183673469386
MINdssC,1.1428552007222645
MINsCH3,1.5750305751912133
MINsssN,1.273217772837632
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SddssSe,0
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,77.54
TpiPC10,9.034225762169848
VAdjMat,6.044394119358453
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.14010731622499933
Xch-7dv,0.3147040490875991
Xpc-4dv,4.3181156390223805
Xpc-5dv,4.8988865690551
Xpc-6dv,6.869232635107178
Zagreb1,162.0
Zagreb2,193.0
fragCpx,159.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,2
n6FRing,0
n6HRing,2
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,2
nBondsA,12
nBondsD,3
nBondsM,15
nBondsO,33
nBondsS,48
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,8
naHRing,0
AATS0are,5.928537704918032
AATS1are,6.170584126984127
AATS2are,6.189875000000001
AATS3are,5.946482068965516
AATS4are,5.840664772727274
AATS5are,5.712426923076924
AATS6are,5.746787755102042
AATS7are,5.816431205673757
AATS8are,5.952334306569341
AATSC0dv,3.3537579503717647
AATSC0pe,0.09251840902983062
AATSC0se,0.058712094060736346
AATSC1dv,0.4596690597765579
AATSC1pe,0.003300794717242118
AATSC1se,0.006085411533851126
AATSC2dv,0.38824048834798647
AATSC2pe,0.0052940763331671414
AATSC2se,0.006442779182823283
AATSC3dv,0.25121661152761426
AATSC3pe,-0.0018107210705315896
AATSC3se,-0.002628489764523822
AATSC4dv,-0.22928576954712396
AATSC4pe,-0.014500338985121297
AATSC4se,-0.009210640633016532
AATSC5dv,0.1875175622152242
AATSC5pe,0.0026219335510855816
AATSC5se,0.0011440196425003572
AATSC6dv,0.024778163527347727
AATSC6pe,0.009086152138899038
AATSC6se,0.006674719254753816
AATSC7dv,-0.02933830924476307
AATSC7pe,0.005714784784841991
AATSC7se,0.000971449713243433
AATSC8dv,-0.5793173616437514
AATSC8pe,-0.010395003501530999
AATSC8se,-0.0072617708586303654
ATSC0are,5.367744262295079
ATSC1are,0.02549690943295623
ATSC2are,0.785410534802488
ATSC3are,-0.059338000537483254
ATSC4are,-2.5741703305562993
ATSC5are,0.23489008331092942
ATSC6are,0.998967105616763
ATSC7are,0.6252239183015296
ATSC8are,-1.2591862940069802
BalabanJ,2.7224956390572786e-06
Diameter,100000000
GATS1are,0.7328608315865534
GATS2are,1.0693388543711617
GATS3are,0.851634950793107
GATS4are,1.307723018136374
GATS5are,0.6961776984054864
GATS6are,0.6364319749041079
GATS7are,0.822473942778041
GATS8are,1.1785483205372744
HybRatio,0.391304347826087
Lipinski,True
MATS1are,0.004599228750535949
MATS2are,0.07969236550811873
MATS3are,-0.0046505350785957505
MATS4are,-0.16621209793644
MATS5are,0.01711110680931566
MATS6are,0.07722748143383666
MATS7are,0.050391175540658896
MATS8are,-0.10444975829055457
MAXddssS,-3.4700664306249176
MAXssCH2,1.1157076037274312
MINddssS,-3.4700664306249176
MINssCH2,0.9465741528092718
NsssssAs,0
RotRatio,0.15151515151515152
SMR_VSA1,8.417796984328938
SMR_VSA2,0.0
SMR_VSA3,14.105035452997189
SMR_VSA4,0.0
SMR_VSA5,21.107272049479334
SMR_VSA6,53.86679797759444
SMR_VSA7,59.66749256945914
SMR_VSA8,0.0
SMR_VSA9,0.0
SsssssAs,0
VMcGowan,358.87000000000126
mZagreb2,6.444444444444443
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,2
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,54
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.08799580757860785
AATSC1are,0.0004047128481421624
AATSC2are,0.0070125940607365005
AATSC3are,-0.0004092275899136776
AATSC4are,-0.0146259677872517
AATSC5are,0.0015057056622495475
AATSC6are,0.006795694596032402
AATSC7are,0.0044342121865356705
AATSC8are,-0.00919114083216774
LabuteASA,196.1180754256209
PEOE_VSA1,9.799819461700956
PEOE_VSA2,0.0
PEOE_VSA3,12.72301297562517
PEOE_VSA4,0.0
PEOE_VSA5,12.407033161179976
PEOE_VSA6,36.037006261609825
PEOE_VSA7,54.43396939291289
PEOE_VSA8,56.61009294595279
PEOE_VSA9,4.895483475517775
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,76.38963041492057
SlogP_VSA3,10.023291153407584
SlogP_VSA4,0.0
SlogP_VSA5,17.54772460632
SlogP_VSA6,63.22704001261848
SlogP_VSA7,0.0
SlogP_VSA8,5.573104530069267
SlogP_VSA9,0.0
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,1
nG12FHRing,1
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
EState_VSA1,10.023291153407584
EState_VSA2,12.407033161179976
EState_VSA3,4.895483475517775
EState_VSA4,55.176643149772914
EState_VSA5,14.764150958511003
EState_VSA6,31.923595983207107
EState_VSA7,12.13273413692322
EState_VSA8,47.18897982505847
EState_VSA9,0.0
GhoseFilter,False
SlogP_VSA10,0.0
SlogP_VSA11,0.0
TopoPSA(NO),43.86000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,26.685388737726086
VSA_EState9,38.82413866240805
nBridgehead,0
nG12FAHRing,1
nG12FaHRing,0
EState_VSA10,8.417796984328938
FilterItLogS,-5.74882834000694
PetitjeanIndex,0.0
TopoShapeIndex,0.0
CDK Descriptors
FMFDescriptor,0.7419354838709677
MDEDescriptor,"0.4099138248797977,5.685075228984029,2.7056101071613625,0.0,20.408444704248854,22.704506000379087,0.0,7.274116621114382,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4367902323681495"
APolDescriptor,73.36779
BCUTDescriptor,"11.994278174150928,34.96885460105399,-0.3325456122479103,0.24295650560963694,2.729995220487041,13.150642603352345"
BPolDescriptor,47.91220999999999
TPSADescriptor,77.54
ALOGPDescriptor,"3.134299999999999,9.823836489999994,125.501"
XLogPDescriptor,3.806999999999999
VAdjMaDescriptor,6.044394119358453
WeightDescriptor,479.14679712
ChiPathDescriptor,"21.302754140504845,14.358210476585922,13.574727468644225,11.54684924227726,8.719547550161003,7.595737808712078,5.475435981179601,4.232308558585644,20.08106001220918,11.489205153033486,9.71573437063589,7.410349333279442,5.2224806381186255,4.135159851531603,2.7212077242736084,1.8526932323460121"
ChiChainDescriptor,"0.0,0.0,0.0,0.28006896957329525,0.5310889841088329,0.0,0.0,0.0,0.14010731622499933,0.29996345931602575"
AtomCountDescriptor,61
BondCountDescriptor,33
SmallRingDescriptor,"4,3,2,1,0,0,0,4,0,0,0"
ChiClusterDescriptor,"2.578077208039119,0.16666666666666666,1.180206576491285,0.25,1.5358168465412907,0.02280752297933222,0.35532162542446444,0.030410030639109627"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,11,3,5,1,0,0"
ZagrebIndexDescriptor,162.0
LargestChainDescriptor,15
MannholdLogPDescriptor,3.11
WeightedPathDescriptor,"62.47432909519673,2.0153009385547334,22.086001874095096,4.898846464156386,9.58572087669296"
FractionalPSADescriptor,0.16182931925261412
WienerNumbersDescriptor,"3.0000002461E10,52.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.477743798760361,8.208827903519719,11.881601290952908,3.215037471679754,3.9464051087881824,5.196788858602746"
FractionalCSP3Descriptor,0.391304347826087
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,6,0,1,7,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,2
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,18
PetitjeanNumberDescriptor,0.999000000999
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"25.619834710743802,10.950520833333334,5.7421875"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,3039.08
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.391304347826087
AutocorrelationDescriptorMass,"53.59733495966013,46.56506525342914,64.90094941944581,67.20375834974918,54.50820359719737"
PetitjeanShapeIndexDescriptor,"999.000999000999,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.41191613198285487,-0.2814865712818525,0.06261600876547181,0.05384234739772129,-0.04025170618634594"
EccentricConnectivityIndexDescriptor,1575490494
AutocorrelationDescriptorPolarizability,"2883.969351102698,3430.0769141802657,4978.839750218429,5324.164715960474,4589.658904545997"
