DLiP-ID,C003DU
AATSC4s,0.03223033652429952
AATSC4v,-9.701109765201542
AATSC5Z,-1.960721862776582
AATSC5c,0.0010681824330253918
AATSC5d,-0.057156243912967954
AATSC5i,-0.20005316014569408
AATSC5m,-8.685649943280707
AATSC5p,-0.05753763124219797
AATSC5s,-0.007828403902988428
AATSC5v,-6.841128127273524
AATSC6Z,-0.5302033579180214
AATSC6c,-0.001122258285427398
AATSC6d,-0.12612118306833078
AATSC6i,0.18065093914449473
AATSC6m,-2.4680859941839985
AATSC6p,0.034157432804345376
AATSC6s,-0.1129116875227829
AATSC6v,0.6077399939542528
AATSC7Z,-3.393393656658004
AATSC7c,-0.0007168967218399795
AATSC7d,-0.06286358370644042
AATSC7i,-0.41868051898161013
AATSC7m,-15.80702701807822
AATSC7p,-0.0909317581781626
AATSC7s,-0.20032068589596647
AATSC7v,-18.88874715967127
AATSC8Z,-1.021825811534319
AATSC8c,0.0006395488489399402
AATSC8d,0.22338698007942498
AATSC8i,0.08460372723154311
AATSC8m,-3.892500564593146
AATSC8p,-0.014810478885703682
AATSC8s,0.045139593953130885
AATSC8v,4.837869298958698
ATS0are,248.62699999999998
ATS1are,270.85
ATS2are,459.6812
ATS3are,536.2539999999999
ATS4are,600.299
ATS5are,667.6519000000002
ATS6are,624.0808000000001
ATS7are,551.3247999999999
ATS8are,415.246
ATSC0dv,159.72357723577232
ATSC0pe,3.9758243902439006
ATSC0se,2.563069804878048
ATSC1dv,69.31971709961003
ATSC1pe,0.25885734681736866
ATSC1se,-0.025546088042832225
ATSC2dv,18.23061669641086
ATSC2pe,0.5352486615110027
ATSC2se,0.22797852290303255
ATSC3dv,-55.88360103113226
ATSC3pe,-1.059658477096967
ATSC3se,-0.3700711516954202
ATSC4dv,-29.79331085993788
ATSC4pe,0.006217965496728435
ATSC4se,0.10327189530041679
ATSC5dv,-29.609425606451175
ATSC5pe,0.0130961927424154
ATSC5se,-0.2756912671029145
ATSC6dv,-124.19988102320046
ATSC6pe,-2.1105002974419977
ATSC6se,-1.1074998512790006
ATSC7dv,-77.60612069535327
ATSC7pe,-2.0457467578822097
ATSC7se,-0.8599675478881603
ATSC8dv,115.52058959613986
ATSC8pe,1.1151803688280795
ATSC8se,0.3738902058298645
AXp-0dv,0.6504947140448716
AXp-1dv,0.34714612369603626
AXp-2dv,0.19575863959661682
AXp-3dv,0.10554699046616817
AXp-4dv,0.06176857387390001
AXp-5dv,0.03314868971351259
AXp-6dv,0.018876497412158095
AXp-7dv,0.010261182926150829
BertzCT,722.6527339824185
ECIndex,423
ETA_eta,23.60727353180655
GATS1dv,0.4960119700086888
GATS1pe,0.7047945934834964
GATS1se,0.7690754070516477
GATS2dv,1.0103792074676736
GATS2pe,0.9046500490704733
GATS2se,0.9116357039901696
GATS3dv,1.2476335005567543
GATS3pe,1.1750437100100062
GATS3se,1.1101967863105104
GATS4dv,0.9750067951923972
GATS4pe,0.7211655851319888
GATS4se,0.6638646680282179
GATS5dv,1.0379288629989758
GATS5pe,0.9179551107789695
GATS5se,0.9629191611759877
GATS6dv,1.3677891560886595
GATS6pe,1.4318481251330857
GATS6se,1.4562551836148607
GATS7dv,1.101171436174678
GATS7pe,1.1223412155469035
GATS7se,1.0200089362714604
GATS8dv,0.4948489159015476
GATS8pe,0.7413590803321909
GATS8se,0.7441467245137123
LogEE_A,4.0717567037820235
LogEE_D,106.87956478143413
MATS1dv,0.41381207054792324
MATS1pe,0.06207957042239252
MATS1se,-0.009503407927067404
MATS2dv,0.06323892354127515
MATS2pe,0.07458998731555763
MATS2se,0.0492816951810215
MATS3dv,-0.16680181065321306
MATS3pe,-0.12706446979663719
MATS3se,-0.06883514044703236
MATS4dv,-0.07572028199460488
MATS4pe,0.0006348682335609861
MATS4se,0.016356267179343034
MATS5dv,-0.06726147200733214
MATS5pe,0.0011951523720333107
MATS5se,-0.039027253412753815
MATS6dv,-0.30952717468117724
MATS6pe,-0.21130260738082496
MATS6se,-0.17200056530823263
MATS7dv,-0.20969457645947298
MATS7pe,-0.22206746216348905
MATS7se,-0.14480444051200303
MATS8dv,0.4007213718859856
MATS8pe,0.1554068147141652
MATS8se,0.0808231535157107
MAXaaCH,1.9612410649649106
MAXaasC,0.9078369341563788
MAXdsCH,2.0419907407407405
MAXdssC,1.0792328042328045
MAXsCH3,2.0428349395313683
MAXsssN,2.1707053099017384
MDEC-11,0.516459056608978
MDEC-12,4.420800780417223
MDEC-13,5.67092389155292
MDEC-22,5.436093121386137
MDEC-23,13.27559660474444
MDEC-33,7.0002999783690605
MDEN-33,0.19999999999999996
MDEO-12,0.1111111111111111
MINaaCH,1.6798305232459272
MINaasC,0.9078369341563788
MINdsCH,2.0419907407407405
MINdssC,0.02725424120265396
MINsCH3,2.0051593652459454
MINsssN,1.9101346371882086
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.0357142857142856
SM1_Dzi,0.6229665521323136
SM1_Dzm,2.0342489200276392
SM1_Dzp,-2.3526763029729745
SM1_Dzv,-1.121480462259973
SddssSe,0
SpAD_Dt,354.89529571276967
SpAbs_A,29.09550370248236
SpAbs_D,213.75912956286834
SpMAD_A,1.2650219001079288
SpMAD_D,9.293875198385578
SpMax_A,2.47923361724149
SpMax_D,106.87956478143413
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,94.08
TpiPC10,8.107023283071952
VAdjMat,5.643856189774724
VE1_DzZ,4.723685614832081
VE1_Dzi,4.720503189007269
VE1_Dzm,4.7236799502815225
VE1_Dzp,4.709549965118631
VE1_Dzv,4.715021140419161
VE2_DzZ,0.20537763542748178
VE2_Dzi,0.20523926908727258
VE2_Dzm,0.2053773891426749
VE2_Dzp,0.20476304196167963
VE2_Dzv,0.20500091914865917
VE3_DzZ,2.3854984684273646
VE3_Dzi,2.3848245246908792
VE3_Dzm,2.3854972692463825
VE3_Dzp,2.382501477591268
VE3_Dzv,2.3836625226624695
VR1_DzZ,129.48412612082777
VR1_Dzi,130.19259862047207
VR1_Dzm,129.48432261185786
VR1_Dzp,130.54463192294546
VR1_Dzv,130.2263949978301
VR2_DzZ,5.6297446139490335
VR2_Dzi,5.660547766107482
VR2_Dzm,5.629753157037299
VR2_Dzp,5.675853561867194
VR2_Dzv,5.6620171738187
VR3_DzZ,5.696467418343826
VR3_Dzi,5.701924004860831
VR3_Dzm,5.696468935833939
VR3_Dzp,5.7046242982991435
VR3_Dzv,5.702183558721156
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.10774902975406508
Xch-6dv,0.24086002813693114
Xch-7dv,0.35352171560288365
Xpc-4dv,2.354025073094251
Xpc-5dv,3.6488358611866074
Xpc-6dv,4.545411321764512
Zagreb1,122.0
Zagreb2,146.0
fragCpx,119.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,0
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,2
nBondsA,5
nBondsD,5
nBondsM,10
nBondsO,25
nBondsS,33
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,1
AATS0are,6.064073170731707
AATS1are,6.298837209302326
AATS2are,6.211908108108108
AATS3are,6.235511627906976
AATS4are,5.943554455445544
AATS5are,5.9084238938053115
AATS6are,6.059036893203884
AATS7are,5.80341894736842
AATS8are,5.611432432432432
AATSC0dv,3.8956970057505447
AATSC0pe,0.09697132659131465
AATSC0se,0.06251389767995238
AATSC1dv,1.6120864441769776
AATSC1pe,0.006019938298078341
AATSC1se,-0.0005940950707635401
AATSC2dv,0.24635968508663322
AATSC2pe,0.007233090020418956
AATSC2se,0.0030807908500409807
AATSC3dv,-0.6498093143154914
AATSC3pe,-0.012321610198801942
AATSC3se,-0.0043031529266909325
AATSC4dv,-0.2949832758409691
AATSC4pe,6.156401481909342e-05
AATSC4se,0.0010224940128754137
AATSC5dv,-0.26203031510133784
AATSC5pe,0.00011589551099482655
AATSC5se,-0.0024397457265744643
AATSC6dv,-1.205824087603888
AATSC6pe,-0.02049029414992231
AATSC6se,-0.010752425740572821
AATSC7dv,-0.8169065336352975
AATSC7pe,-0.021534176398760103
AATSC7se,-0.00905228997777011
AATSC8dv,1.5610890485964846
AATSC8pe,0.015070004984163237
AATSC8se,0.005052570349052223
AETA_eta,1.0264031970350673
ATSC0are,4.138843902439022
ATSC1are,0.1936563950029749
ATSC2are,0.06786222486615137
ATSC3are,-0.9317896490184393
ATSC4are,0.0114040452111838
ATSC5are,0.19456436644854214
ATSC6are,-2.106368828078523
ATSC7are,-1.788467578822129
ATSC8are,1.223891493158832
BCUTZ-1h,16.006543145843583
BCUTZ-1l,5.70020213858331
BCUTc-1h,0.41076505520276885
BCUTc-1l,-0.536009185250043
BCUTd-1h,3.2625335845861017
BCUTd-1l,0.977338313523524
BCUTi-1h,14.54451023566929
BCUTi-1l,10.301917252472142
BCUTm-1h,32.063739207815004
BCUTm-1l,11.71335503473636
BCUTp-1h,2.945413160041097
BCUTp-1l,0.7514976584958534
BCUTs-1h,7.008268799562266
BCUTs-1l,0.6281137344927705
BCUTv-1h,24.444510275521548
BCUTv-1l,14.701725142612045
BalabanJ,1.63431589307306
Diameter,11
ETA_beta,24.25
GATS1are,0.7394717490387338
GATS2are,0.9937361775096598
GATS3are,1.1913954998626932
GATS4are,0.6979133602364943
GATS5are,0.8922033187360896
GATS6are,1.4570693329888615
GATS7are,1.0672036872618644
GATS8are,0.6868676144472496
HybRatio,0.29411764705882354
Lipinski,True
LogEE_Dt,177.44764785638483
MATS1are,0.04461369531428239
MATS2are,0.009084503230977545
MATS3are,-0.10733076875068387
MATS4are,0.0011185164255603332
MATS5are,0.017056490247607418
MATS6are,-0.20258253619517522
MATS7are,-0.18649288865804842
MATS8are,0.16383851613908773
MAXssCH2,0.7006860494937694
MINssCH2,0.679444969345763
NsssssAs,0
RotRatio,0.12
SM1_Dzpe,0.8630660954712366
SM1_Dzse,0.9202277949812889
SMR_VSA1,9.211688121125169
SMR_VSA2,0.0
SMR_VSA3,9.799819461700956
SMR_VSA4,0.0
SMR_VSA5,27.315968004984448
SMR_VSA6,6.544756405912575
SMR_VSA7,58.97240723434125
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,162.030042381756
SpAD_Dzi,162.32013457899706
SpAD_Dzm,162.06157130655407
SpAD_Dzp,215.9124963964049
SpAD_Dzv,204.48935349135235
SpAbs_Dt,354.89529571276967
SpDiam_A,4.885154567052892
SpDiam_D,159.67671959930698
SpMAD_Dt,15.43023024838129
SpMax_Dt,177.44764785638483
SsssssAs,0
VE1_Dzpe,4.722152981777366
VE1_Dzse,4.7224656387637705
VE2_Dzpe,0.2053109992077116
VE2_Dzse,0.20532459298972916
VE3_Dzpe,2.3851739587393177
VE3_Dzse,2.385240167233081
VMcGowan,252.10999999999996
VR1_Dzpe,129.94990728227236
VR1_Dzse,129.8874809755388
VR2_Dzpe,5.6499959687944505
VR2_Dzse,5.647281781545166
VR3_Dzpe,5.700058170534641
VR3_Dzse,5.699577667645097
mZagreb1,8.25
mZagreb2,5.083333333333332
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,36
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.10094741225461029
AATSC1are,0.00450363709309244
AATSC2are,0.0009170570927858294
AATSC3are,-0.010834763360679527
AATSC4are,0.00011291133872459208
AATSC5are,0.0017218085526419658
AATSC6are,-0.020450182796878862
AATSC7are,-0.018825974513917147
AATSC8are,0.01653907423187611
AETA_beta,1.0543478260869565
BCUTdv-1h,6.02234981159378
BCUTdv-1l,0.6506655033501565
BCUTpe-1h,3.4911604594748007
BCUTpe-1l,2.2460545802882868
BCUTse-1h,3.7042395348296373
BCUTse-1l,2.4418899339070017
ETA_alpha,11.633333333333335
ETA_dBeta,-5.25
ETA_eta_B,0.40697450932555235
ETA_eta_F,16.491995883513532
ETA_eta_L,6.249231027434353
ETA_eta_R,40.09926941532008
ETA_psi_1,0.6133567662565909
LabuteASA,145.0525881801391
LogEE_DzZ,80.9364275619721
LogEE_Dzi,81.16675508727383
LogEE_Dzm,80.95093413133009
LogEE_Dzp,107.81694134684432
LogEE_Dzv,102.1959167255779
PEOE_VSA1,14.216970398754302
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.217873443046695
PEOE_VSA7,56.81787089905397
PEOE_VSA8,23.511939562093506
PEOE_VSA9,12.807919401551633
SM1_Dzare,0.8935837484457125
SpAD_Dzpe,165.16855447700448
SpAD_Dzse,166.2823869337883
SpAbs_DzZ,160.5621614116555
SpAbs_Dzi,161.80551003593123
SpAbs_Dzm,160.59458326929214
SpAbs_Dzp,217.98655899666159
SpAbs_Dzv,205.51331391341586
SpDiam_Dt,245.54702417111798
SpMAD_DzZ,7.044784451380695
SpMAD_Dzi,7.057397155608568
SpMAD_Dzm,7.046155274198003
SpMAD_Dzp,9.387499843321951
SpMAD_Dzv,8.890841456145754
SpMax_DzZ,80.9364275619721
SpMax_Dzi,81.16675508727383
SpMax_Dzm,80.95093413133009
SpMax_Dzp,107.81694134684432
SpMax_Dzv,102.1959167255779
VE1_Dzare,4.721993597514205
VE2_Dzare,0.20530406945713933
VE3_Dzare,2.3851402057131783
VR1_Dzare,129.98623343612658
VR2_Dzare,5.651575366788112
VR3_Dzare,5.700337671138061
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,5
nAromBond,5
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5057971014492754
AETA_dBeta,-0.22826086956521738
AETA_eta_B,0.017694543883719667
AETA_eta_F,0.717043299283197
AETA_eta_L,0.27170569684497187
AETA_eta_R,1.7434464963182643
BCUTare-1h,3.5457452129149196
BCUTare-1l,2.1964344132061555
ETA_beta_s,14.75
ETA_dPsi_A,0.10064323374340911
ETA_dPsi_B,0.0
ETA_eta_BR,0.6649745093255524
ETA_eta_FL,4.75800802561319
ETA_eta_RL,11.007239053047543
LogEE_Dzpe,82.62180185134882
LogEE_Dzse,83.18120337102378
PEOE_VSA10,15.777820817489246
PEOE_VSA11,0.0
PEOE_VSA12,5.11527693018572
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,25.780386883358222
SlogP_VSA3,11.339293589984397
SlogP_VSA4,0.0
SlogP_VSA5,26.531459017946315
SlogP_VSA6,57.629310752520155
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,163.46355284345003
SpAbs_Dzpe,164.42778541953197
SpAbs_Dzse,165.47758692640187
SpDiam_DzZ,121.84120834285392
SpDiam_Dzi,120.06202316442256
SpDiam_Dzm,121.86410891317715
SpDiam_Dzp,161.1130435334889
SpDiam_Dzv,152.41613341907404
SpMAD_Dzpe,7.181241499000195
SpMAD_Dzse,7.22966899712123
SpMax_Dzpe,82.62180185134882
SpMax_Dzse,83.18120337102378
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,23
AETA_beta_s,0.6413043478260869
AETA_eta_BR,0.028911935188067495
AETA_eta_FL,0.2068699141570952
AETA_eta_RL,0.4785756110020671
DetourIndex,1989
EState_VSA1,0.0
EState_VSA2,5.11527693018572
EState_VSA3,23.107086210439956
EState_VSA4,34.48931552444649
EState_VSA5,0.0
EState_VSA6,6.263162995639057
EState_VSA7,49.955895680513336
EState_VSA8,4.899909730850478
EState_VSA9,16.63502438010004
ETA_beta_ns,9.5
ETA_shape_p,0.2292263610315186
ETA_shape_x,0.0
ETA_shape_y,0.3696275071633237
GhoseFilter,True
LogEE_Dzare,81.77062788904875
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,162.7110952004312
SpDiam_Dzpe,122.61780713831388
SpDiam_Dzse,123.6135952821792
SpMAD_Dzare,7.10711099319348
SpMax_Dzare,81.77062788904875
TopoPSA(NO),36.690000000000005
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,6.06857611537626
VSA_EState9,38.17101425684037
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.41304347826086957
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.005797101449275419
ETA_dAlpha_B,0.0
FilterItLogS,-3.5460645300323765
SpDiam_Dzare,121.25608890374284
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5943089430894309
ETA_epsilon_2,0.8246376811594199
ETA_epsilon_3,0.44153846153846193
ETA_epsilon_4,0.5366013071895427
ETA_epsilon_5,0.8246376811594199
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.152770481550969
ETA_dEpsilon_B,0.057707635899888254
ETA_dEpsilon_C,-0.09506284565108075
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.7391304347826086
MDEDescriptor,"0.516459056608978,4.420800780417223,5.67092389155292,0.0,5.436093121386137,13.27559660474444,0.0,7.0002999783690605,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996"
APolDescriptor,51.52627399999999
BCUTDescriptor,"11.900000000000007,31.973073178481403,-0.32057897725912227,0.2372265988856505,5.963248979247849,12.907606208214604"
BPolDescriptor,29.931725999999994
TPSADescriptor,94.08000000000001
ALOGPDescriptor,"3.3157000000000023,10.993866490000014,103.0161"
XLogPDescriptor,2.9880000000000004
VAdjMaDescriptor,5.643856189774724
WeightDescriptor,346.08096995999995
ChiPathDescriptor,"16.560113453385565,11.007239053047547,10.075814468594675,8.53277705876063,7.580026050485142,5.100105622166952,3.511063225269761,2.3590956313098648,14.961378423032047,8.678653092400907,7.047311025478205,5.171802532842238,4.076725875677401,2.3867056593729057,1.4534903007361724,0.8619393657966692"
ChiChainDescriptor,"0.0,0.0,0.22290498742924508,0.4156689451534056,0.6735763752196343,0.0,0.0,0.10774902975406508,0.2408600281369311,0.35352171560288365"
AtomCountDescriptor,41
BondCountDescriptor,25
SmallRingDescriptor,"3,2,3,2,0,0,2,1,0,0,0"
ChiClusterDescriptor,"1.6968764915676813,0.0,0.4681590314448585,0.0,1.0992913354847098,0.0,0.27622149008113994,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,8,1,5,0,0,0"
ZagrebIndexDescriptor,122.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"46.47081118409863,2.020470051482549,17.870498836694665,5.56396783755396,6.790937430999773"
FractionalPSADescriptor,0.27184389829603683
WienerNumbersDescriptor,"1186.0,36.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.07441058613448,7.170039908277368,9.464137458755273,2.3540250730942502,3.6488358611866096,4.094017536958521"
FractionalCSP3Descriptor,0.29411764705882354
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,2,0,2,3,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,12
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"17.8112,7.486111111111111,3.665139525197834"
AromaticAtomsCountDescriptor,5
AromaticBondsCountDescriptor,5
FragmentComplexityDescriptor,1343.06
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.29411764705882354
AutocorrelationDescriptorMass,"37.52440475053487,32.00272314413931,53.23867161067332,46.784760903885044,49.39669502598219"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.4062903199484787,-0.20007144994084214,-0.08518999415943401,0.14327194766330925,-0.05526908542683164"
EccentricConnectivityIndexDescriptor,423
AutocorrelationDescriptorPolarizability,"2127.60817518984,2529.337760017556,3638.4102824014008,3547.7771519619323,3209.9478445918844"
