DLiP-ID,C003AU
ATSC0d,24.96666666666666
ATSC0i,100.70879044064134
ATSC0m,1298.034707970246
ATSC0p,6.754647418381368
ATSC0s,192.91782407407402
ATSC0v,1255.3041222294794
ATSC1Z,4.066666666666659
ATSC1c,-0.339320292656512
ATSC1d,3.766666666666666
ATSC1i,-2.150057455586913
ATSC1m,16.34385755178706
ATSC1p,0.18435893800000416
ATSC1s,-13.825231481481483
ATSC1v,-9.20917913566641
ATSC2Z,138.15999999999997
ATSC2c,0.21777902903584245
ATSC2d,-0.5433333333333333
ATSC2i,46.761211486046996
ATSC2m,679.9924380878606
ATSC2p,0.7741024651609472
ATSC2s,134.1001157407407
ATSC2v,135.40528691068153
ATSC3Z,29.61333333333333
ATSC3c,-0.16416222127904723
ATSC3d,0.8366666666666691
ATSC3i,-56.88907885315514
ATSC3m,151.1485238264663
ATSC3p,-3.931896316720565
ATSC3s,-1.8883101851851958
ATSC3v,-315.82808900123104
ATSC4Z,22.048888888888904
ATSC4c,-0.5045770508503286
ATSC4d,-3.9877777777777768
ATSC4i,-15.195864502587575
ATSC4m,133.98840699875456
ATSC4p,0.19353885759263018
ATSC4s,-96.31616512345681
ATSC4v,425.068170119655
ATSC5Z,87.71555555555551
ATSC5c,0.5940886908929832
ATSC5d,-0.07111111111111112
ATSC5i,28.30883971707868
ATSC5m,425.4521939785051
ATSC5p,1.2553406023722138
ATSC5s,103.8985339506173
ATSC5v,95.79356073869602
ATSC6Z,-126.40888888888888
ATSC6c,-0.24958205149349574
ATSC6d,-1.0522222222222215
ATSC6i,-8.828756501742424
ATSC6m,-632.7905150970942
ATSC6p,-2.001552799979691
ATSC6s,-51.984760802469125
ATSC6v,-621.4981622065978
ATSC7Z,164.13333333333335
ATSC7c,-0.11149772361984298
ATSC7d,-8.983333333333334
ATSC7i,-17.953809178410445
ATSC7m,792.1933118837737
ATSC7p,-0.942401102690418
ATSC7s,81.97048611111107
ATSC7v,121.51965910528989
ATSC8Z,38.41777777777778
ATSC8c,0.26508724044797827
ATSC8d,-11.69555555555556
ATSC8i,-58.17383071313163
ATSC8m,169.27261545102644
ATSC8p,-3.3240757775037486
ATSC8s,24.786651234567902
ATSC8v,-270.47385391214306
AXp-0d,0.7785541442044183
AXp-1d,0.4539429591224273
AXp-2d,0.32201682272392335
AXp-3d,0.1878776710748808
AXp-4d,0.11352369878249575
AXp-5d,0.0788586583368043
AXp-6d,0.050122634183810605
AXp-7d,0.0332514079370286
GATS1Z,0.5810104529616725
GATS1c,1.5653462311013675
GATS1d,1.2002670226969296
GATS1i,1.0024062069728357
GATS1m,0.5815848187466631
GATS1p,1.1358711662583083
GATS1s,0.6214745531884261
GATS1v,1.0091400362070861
GATS2Z,0.49885807981729285
GATS2c,0.7308715656000664
GATS2d,1.1159978009895548
GATS2i,0.7847493806097314
GATS2m,0.498563891819628
GATS2p,1.0438329184382713
GATS2s,0.373453765329123
GATS2v,0.9544453775253792
GATS3Z,0.7569804925454504
GATS3c,1.120675412227184
GATS3d,0.9863945578231293
GATS3i,1.0640092376839523
GATS3m,0.7484335350398258
GATS3p,1.2917315506941494
GATS3s,0.6360892963205166
GATS3v,1.146630851702513
GATS4Z,0.9789398411374169
GATS4c,1.3049360123806735
GATS4d,0.965230636153369
GATS4i,0.8951320326571711
GATS4m,0.9641707102592095
GATS4p,0.8544758815011761
GATS4s,1.1382811782412068
GATS4v,0.7989192013781485
GATS5Z,0.8670691708739247
GATS5c,0.6643524274271742
GATS5d,0.89190349036811
GATS5i,0.9473640998338698
GATS5m,0.8683404751308671
GATS5p,0.8514034642380965
GATS5s,0.9664651339984764
GATS5v,0.8572215093179023
GATS6Z,1.2362103094215569
GATS6c,0.9923317394060807
GATS6d,0.8509019778309064
GATS6i,1.1047735862765278
GATS6m,1.2537422883197142
GATS6p,1.2543543178979926
GATS6s,1.01499633822189
GATS6v,1.3629910342637186
GATS7Z,0.6471710635473703
GATS7c,0.8667157735596276
GATS7d,1.2002670226969296
GATS7i,0.8558903567670167
GATS7m,0.6453549652765628
GATS7p,1.047397787094036
GATS7s,0.5527968594700858
GATS7v,1.033959281268389
GATS8Z,0.9425233508037363
GATS8c,0.957147219997907
GATS8d,1.6739967014843322
GATS8i,1.5700855775127496
GATS8m,0.9611591884487339
GATS8p,1.3820884487454517
GATS8s,0.9821045978281165
GATS8v,1.160955048269382
MATS1Z,0.015181682429069164
MATS1c,-0.43172595667432784
MATS1d,0.15086782376502003
MATS1i,-0.02134925309081312
MATS1m,0.01259123307830818
MATS1p,0.027293643410359163
MATS1s,-0.07166383691002576
MATS1v,-0.007336213569752701
MATS2Z,0.30339940854390535
MATS2c,0.16299169023708326
MATS2d,-0.012801382235137047
MATS2i,0.27313003037212513
MATS2m,0.30815474298207857
MATS2p,0.06741349519324918
MATS2s,0.4088913059359248
MATS2v,0.06345089397900382
MATS3Z,0.052644054137334376
MATS3c,-0.0994608697857196
MATS3d,0.01595778498315219
MATS3i,-0.26899377333986163
MATS3m,0.05544958628183489
MATS3p,-0.2771916080024524
MATS3s,-0.004661027723044418
MATS3v,-0.11980708533699137
MATS4Z,0.034780109226789334
MATS4c,-0.2712618552508138
MATS4d,-0.06748904642810132
MATS4i,-0.06375598187507991
MATS4m,0.043615798183977705
MATS4p,0.012106772865576074
MATS4s,-0.21095495646529341
MATS4v,0.143077893144853
MATS5Z,0.17542487378226546
MATS5c,0.4049326918757984
MATS5d,-0.0015258439824527947
MATS5i,0.15058715115214952
MATS5m,0.17558915551585932
MATS5p,0.09956165769628364
MATS5s,0.288516259030295
MATS5v,0.04088091328499378
MATS6Z,-0.3292393531434128
MATS6c,-0.22154628754798808
MATS6d,-0.029403545813022
MATS6i,-0.061162461910270895
MATS6m,-0.34011552388244976
MATS6p,-0.20673650296420254
MATS6s,-0.18799941344579252
MATS6v,-0.3454169880452932
MATS7Z,0.40849510535921696
MATS7c,-0.09457428559101673
MATS7d,-0.23987538940809977
MATS7i,-0.11884966611722989
MATS7m,0.40686806858579655
MATS7p,-0.09301261233619876
MATS7s,0.2832656391550326
MATS7v,0.06453663668873337
MATS8Z,0.12654818024770886
MATS8c,0.2975976445403451
MATS8d,-0.4133354276289957
MATS8i,-0.5096859013462988
MATS8m,0.11506486628342953
MATS8p,-0.4342207457035173
MATS8s,0.11336730923493524
MATS8v,-0.190116001600357
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,21.5664277700706
SpAD_D,154.11500946124536
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,-0.4124734399932817
SsssNH,0
SssssB,0
SssssC,-4.860147156084656
SssssN,0
TMPC10,324
TMWC10,109.88864062750369
TSRW10,52.16520252843082
VE1_Dt,4.325617288704614
VE2_Dt,0.22766406782655865
VE3_Dt,2.1064087420839415
VR1_Dt,88.54398086830943
VR2_Dt,4.660209519384707
VR3_Dt,5.125353273707017
Xc-3dv,0.7479877573156136
Xc-4dv,0.013498731178900972
Xc-5dv,0.12182426221848375
Xc-6dv,0.0038967480399284353
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.06804138174397717
Xch-7d,0.12141692337037671
Xp-0dv,10.137755549723138
Xp-1dv,5.345586781168967
Xp-2dv,4.17577821446418
Xp-3dv,2.3286404735003434
Xp-4dv,1.3145327368594204
Xp-5dv,0.8671281150276944
Xp-6dv,0.40594891781855375
Xp-7dv,0.2221120811713756
Xpc-4d,4.2027139773862645
Xpc-5d,4.986396423303041
Xpc-6d,8.33626537960381
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,30
nFRing,0
nHBAcc,3
nHBDon,1
nHRing,0
nSpiro,0
naRing,1
piPC10,3.446011397451948
AATS0dv,13.933333333333334
AATS0pe,7.542423333333334
AATS0se,8.843573333333334
AATS1dv,10.5
AATS1pe,7.040106666666669
AATS1se,8.250004533333335
AATS2dv,10.92156862745098
AATS2pe,7.211282352941176
AATS2se,8.465227137254907
AATS3dv,7.158730158730159
AATS3pe,6.789999999999999
AATS3se,8.151353396825394
AATS4dv,7.197183098591549
AATS4pe,7.151761971830983
AATS4se,8.600222760563376
AATS5dv,10.625
AATS5pe,7.75316785714286
AATS5se,9.124336928571429
AATS6dv,5.534883720930233
AATS6pe,6.947330232558142
AATS6se,8.348960279069768
AATS7dv,6.511111111111111
AATS7pe,6.691115555555553
AATS7se,8.169686933333333
AATS8dv,4.911764705882353
AATS8pe,7.262505882352942
AATS8se,8.685937176470588
AATSC0Z,8.928888888888887
AATSC0c,0.026198740768361848
AATSC0d,0.8322222222222221
AATSC0i,3.356959681354711
AATSC0m,43.2678235990082
AATSC0p,0.22515491394604562
AATSC0s,6.430594135802467
AATSC0v,41.843470740982646
AATSC1Z,0.13555555555555532
AATSC1c,-0.011310676421883733
AATSC1d,0.12555555555555553
AATSC1i,-0.0716685818528971
AATSC1m,0.5447952517262353
AATSC1p,0.006145297933333472
AATSC1s,-0.4608410493827161
AATSC1v,-0.306972637855547
AATSC2Z,2.709019607843137
AATSC2c,0.004270177039918479
AATSC2d,-0.01065359477124183
AATSC2i,0.9168864997264117
AATSC2m,13.333185060546286
AATSC2p,0.015178479709038179
AATSC2s,2.6294140341321706
AATSC2v,2.655005625699638
AATSC3Z,0.47005291005291
AATSC3c,-0.0026057495441118607
AATSC3d,0.01328042328042332
AATSC3i,-0.9030012516373832
AATSC3m,2.399182917880417
AATSC3p,-0.06241105264635818
AATSC3s,-0.029973177542622156
AATSC3v,-5.01314426986081
AATSC4Z,0.31054773082942116
AATSC4c,-0.007106719026060966
AATSC4d,-0.056165884194053196
AATSC4i,-0.21402626059982502
AATSC4m,1.8871606619542896
AATSC4p,0.002725899402713101
AATSC4s,-1.3565657059641805
AATSC4v,5.986875635488099
AATSC5Z,1.5663492063492055
AATSC5c,0.010608726623088986
AATSC5d,-0.00126984126984127
AATSC5i,0.5055149949478336
