DLiP-ID,C000XZ
AATSC6Z,-1.0555555555555558
AATSC6c,-0.004125963660844283
AATSC6d,-0.09129828753484667
AATSC6i,0.1601079467637098
AATSC6m,-4.8083918212863415
AATSC6p,0.02427834154491466
AATSC6s,-0.2514097692375769
AATSC6v,0.8160592604867657
AATSC7Z,-0.5288888888888889
AATSC7c,0.008651788023718876
AATSC7d,-0.09839506172839509
AATSC7i,-0.21031872668421664
AATSC7m,-2.778888960246913
AATSC7p,-0.0416787010623832
AATSC7s,0.14860168038408778
AATSC7v,-9.806115397538766
AATSC8Z,-0.4875283446712021
AATSC8c,-0.0032542842059084427
AATSC8d,-0.047556059460821344
AATSC8i,-0.2735455897170799
AATSC8m,-2.367733818909044
AATSC8p,-0.044550197474407735
AATSC8s,-0.2912200631281319
AATSC8v,-6.633368999525798
ATS0are,235.26000000000002
ATS1are,249.2
ATS2are,399.94
ATS3are,468.38
ATS4are,521.4599999999999
ATS5are,513.48
ATS6are,400.71
ATS7are,316.30000000000007
ATS8are,301.80999999999995
ATSC0dv,166.00000000000006
ATSC0pe,5.6698749999999976
ATSC0se,4.296470222222222
ATSC1dv,47.88888888888888
ATSC1pe,-0.2666874999999989
ATSC1se,-0.37158034567901227
ATSC2dv,-0.8888888888889008
ATSC2pe,-1.3800937499999988
ATSC2se,-1.3148143209876542
ATSC3dv,-20.777777777777796
ATSC3pe,-1.5324062499999973
ATSC3se,-1.385985382716049
ATSC4dv,34.1111111111111
ATSC4pe,3.580968750000002
ATSC4se,3.200731456790123
ATSC5dv,-28.555555555555554
ATSC5pe,-1.3946875000000014
ATSC5se,-1.4138932839506173
ATSC6dv,-57.77777777777778
ATSC6pe,-1.818837499999998
ATSC6se,-1.1209964938271597
ATSC7dv,-7.777777777777779
ATSC7pe,1.2416374999999997
ATSC7se,1.2230580246913576
ATSC8dv,-25.55555555555555
ATSC8pe,-0.5107187500000012
ATSC8se,-0.5334695802469136
AXp-0dv,0.5509844837128542
AXp-1dv,0.2752935457508721
AXp-2dv,0.13901948436736927
AXp-3dv,0.07376654018362629
AXp-4dv,0.03702434104823473
AXp-5dv,0.019317215882727983
AXp-6dv,0.009833191492621294
AXp-7dv,0.005285667897318803
BertzCT,877.9301527411199
ECIndex,448
ETA_eta,13.732763243786277
GATS1dv,0.4965916296766009
GATS1pe,0.7689334560192894
GATS1se,0.8609124573261827
GATS2dv,0.9384258344854824
GATS2pe,1.072240800983339
GATS2se,1.1548962949444508
GATS3dv,0.9606736806380447
GATS3pe,1.0506926122088915
GATS3se,1.1316894447100658
GATS4dv,0.8206878145493363
GATS4pe,0.7025041574097614
GATS4se,0.6885023861447814
GATS5dv,1.1004995592124591
GATS5pe,1.1235116703114827
GATS5se,1.1406647930957516
GATS6dv,1.2429556937427124
GATS6pe,1.3165314135474055
GATS6se,1.2994338191385828
GATS7dv,0.9045180722891563
GATS7pe,0.7107131991446018
GATS7se,0.6578103545049587
GATS8dv,1.0821858864027534
GATS8pe,1.0032786059153485
GATS8se,0.991862371305579
LogEE_A,4.025256529029675
LogEE_D,100.43242123280089
MATS1dv,0.27330374128091295
MATS1pe,-0.04456029732392209
MATS1se,-0.08193318402612905
MATS2dv,-0.003160181710448392
MATS2pe,-0.14365070788633766
MATS2se,-0.1806031352668575
MATS3dv,-0.06346512811810627
MATS3pe,-0.1370391266667886
MATS3se,-0.16356523272636778
MATS4dv,0.09364038432209845
MATS4pe,0.2878077313449583
MATS4se,0.33947894311913634
MATS5dv,-0.07552159858947984
MATS5pe,-0.10799212139038226
MATS5se,-0.14447525637343123
MATS6dv,-0.20209871745044689
MATS6pe,-0.18626498706733158
MATS6se,-0.15149673017575294
MATS7dv,-0.03373493975903613
MATS7pe,0.15767172997641044
MATS7se,0.20495935785220273
MATS8dv,-0.1131054831571182
MATS8pe,-0.0661781677330649
MATS8se,-0.09122298402999346
MAXaaCH,1.7613997543461828
MAXaaaC,0.27695525741160676
MAXaasC,0.6958430678668777
MAXsCH3,1.5742235540721083
MDEC-11,0.07692307692307693
MDEC-12,2.431185433002311
MDEC-13,2.745463502873887
MDEC-22,5.831778724379539
MDEC-23,18.355370940354536
MDEC-33,10.017026940316
MDEO-11,0.25
MDEO-12,1.1156790757423776
MDEO-22,0.44422638413081267
MINaaCH,1.3803136810279666
MINaaaC,0.13344264403292194
MINaasC,-0.16809103888468946
MINsCH3,1.4766255411142468
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.25
SM1_Dzi,0.865670929391506
SM1_Dzm,1.2463278954934687
SM1_Dzp,-5.41147132169576
SM1_Dzv,-1.9949723902901284
SddssSe,0
SpAD_Dt,407.28761413245434
SpAbs_A,28.573135847683574
SpAbs_D,200.8648424656019
SpMAD_A,1.2987789021674352
SpMAD_D,9.130220112072813
SpMax_A,2.478185035581992
SpMax_D,100.43242123280089
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,68.9
TpiPC10,9.298925753710783
VAdjMat,5.584962500721156
VE1_DzZ,4.599228734444614
VE1_Dzi,4.594166306899984
VE1_Dzm,4.599180393915894
VE1_Dzp,4.521471759085223
VE1_Dzv,4.558991014637877
VE2_DzZ,0.20905585156566425
VE2_Dzi,0.20882574122272654
VE2_Dzm,0.2090536542689043
VE2_Dzp,0.20552144359478286
VE2_Dzv,0.20722686430172169
VE3_DzZ,2.3143459833766493
VE3_Dzi,2.3132446648684053
VE3_Dzm,2.3143354727485512
VE3_Dzp,2.2972949116259276
VE3_Dzv,2.3055586906872665
VR1_DzZ,122.73558253350348
VR1_Dzi,123.17660931456794
VR1_Dzm,122.73983450860774
VR1_Dzp,129.39537045517213
VR1_Dzv,126.24745999659753
VR2_DzZ,5.578890115159249
VR2_Dzi,5.598936787025815
VR2_Dzm,5.579083386754897
VR2_Dzp,5.881607747962369
VR2_Dzv,5.738520908936251
VR3_DzZ,5.5984896662384385
VR3_Dzi,5.602076533978425
VR3_Dzm,5.5985243090157555
VR3_Dzp,5.651329964783114
VR3_Dzv,5.626701309478522
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.06334250238583085
Xch-7dv,0.09122371048523734
Xpc-4dv,1.1546827184467467
Xpc-5dv,1.4793079099366795
Xpc-6dv,1.8259159199447244
Zagreb1,116.0
Zagreb2,139.0
fragCpx,114.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,24
nBondsS,20
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,5
naHRing,1
AATS0are,6.535
AATS1are,6.557894736842105
AATS2are,6.556393442622951
AATS3are,6.596901408450704
AATS4are,6.600759493670885
AATS5are,6.261951219512195
AATS6are,6.463064516129032
AATS7are,6.326000000000001
AATS8are,6.159387755102039
AATSC0dv,4.6111111111111125
AATSC0pe,0.1574965277777777
AATSC0se,0.1193463950617284
AATSC1dv,1.2602339181286546
AATSC1pe,-0.007018092105263129
AATSC1se,-0.009778430149447691
AATSC2dv,-0.014571948998178702
AATSC2pe,-0.02262448770491801
AATSC2se,-0.02155433313094515
AATSC3dv,-0.2926447574334901
AATSC3pe,-0.02158318661971827
AATSC3se,-0.019520920883324636
AATSC4dv,0.43178621659634303
AATSC4pe,0.045328718354430406
AATSC4se,0.04051558806063447
AATSC5dv,-0.3482384823848238
AATSC5pe,-0.017008384146341482
AATSC5se,-0.017242601023788016
AATSC6dv,-0.931899641577061
AATSC6pe,-0.02933608870967739
AATSC6se,-0.01808058861011548
AATSC7dv,-0.15555555555555556
AATSC7pe,0.024832749999999994
AATSC7se,0.024461160493827152
AATSC8dv,-0.5215419501133786
AATSC8pe,-0.010422831632653087
AATSC8se,-0.01088713429075334
AETA_eta,0.6242165110811944
ATSC0are,6.24222222222222
ATSC1are,-0.3879012345679022
ATSC2are,-1.709876543209878
ATSC3are,-1.8182716049382734
ATSC4are,4.292345679012343
ATSC5are,-1.7539506172839494
ATSC6are,-1.8927160493827158
ATSC7are,1.5546913580246917
ATSC8are,-0.632469135802468
BCUTZ-1h,8.024583031301214
BCUTZ-1l,5.667911798855778
BCUTc-1h,0.4855390559736494
BCUTc-1l,-0.533177485965221
BCUTd-1h,3.2990862175779205
BCUTd-1l,0.9778190065617719
BCUTi-1h,13.639194507486105
BCUTi-1l,10.9289399689058
BCUTm-1h,16.01252075079139
BCUTm-1l,11.681392432530577
BCUTp-1h,2.0198603778290356
BCUTp-1l,0.7497794565389077
BCUTs-1h,7.008279373082202
BCUTs-1l,1.3668136216308846
BCUTv-1h,20.920170205009075
BCUTv-1l,14.701726962602493
BalabanJ,1.6257409251399104
Diameter,13
ETA_beta,31.5
GATS1are,0.801207584643346
GATS2are,1.1071482763249278
GATS3are,1.0815148992925157
GATS4are,0.6916455245571423
GATS5are,1.1319940695846975
GATS6are,1.3149266757771678
GATS7are,0.6857333570665717
GATS8are,0.9972410110359557
HybRatio,0.11764705882352941
Lipinski,True
LogEE_Dt,203.6438070662272
MATS1are,-0.05887092241104736
MATS2are,-0.16165836975996378
MATS3are,-0.14769428246230695
MATS4are,0.3133508478624313
MATS5are,-0.12335784803202246
MATS6are,-0.17605852157236535
MATS7are,0.17932360270558928
MATS8are,-0.07444002877049705
NsssssAs,0
RotRatio,0.125
SM1_Dzpe,1.2936046511627908
SM1_Dzse,1.2424740010946906
SMR_VSA1,18.997404239494152
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,14.219595082555067
SMR_VSA7,52.884692982381075
SMR_VSA8,0.0
SMR_VSA9,28.375438483245706
SpAD_DzZ,138.4254860215931
SpAD_Dzi,142.2799483856818
SpAD_Dzm,138.46205185788313
SpAD_Dzp,195.6812346052737
SpAD_Dzv,167.2783626257841
SpAbs_Dt,407.28761413245445
SpDiam_A,4.956370071163985
SpDiam_D,150.27301963685085
SpMAD_Dt,18.513073369657015
SpMax_Dt,203.6438070662272
SsssssAs,0
VE1_Dzpe,4.599802622034534
VE1_Dzse,4.599129658520323
VE2_Dzpe,0.20908193736520608
VE2_Dzse,0.20905134811456014
VE3_Dzpe,2.314470754685372
VE3_Dzse,2.3143244412883632
VMcGowan,212.75999999999982
VR1_Dzpe,122.68503823236802
VR1_Dzse,122.74429621736874
VR2_Dzpe,5.5765926469258185
VR2_Dzse,5.579286191698579
VR3_Dzpe,5.598077766849607
VR3_Dzse,5.598560659298345
mZagreb1,7.388888888888888
mZagreb2,4.972222222222221
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,30
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.173395061728395
AATSC1are,-0.01020792722547111
AATSC2are,-0.028030763003440623
AATSC3are,-0.025609459224482725
AATSC4are,0.05433348960775118
AATSC5are,-0.021389641674194507
AATSC6are,-0.030527678215850253
AATSC7are,0.031093827160493834
AATSC8are,-0.012907533383723836
AETA_beta,1.4318181818181819
BCUTdv-1h,6.022969850038082
BCUTdv-1l,0.9966233664145958
BCUTpe-1h,3.49442290823419
BCUTpe-1l,2.2127205467404436
BCUTse-1h,3.7073103438340187
BCUTse-1l,2.4088839727694773
ETA_alpha,10.166666666666666
ETA_dBeta,3.5
ETA_eta_B,0.2796533093877258
ETA_eta_F,23.285185640235834
ETA_eta_L,4.046961459804197
ETA_eta_R,37.01794888402211
ETA_psi_1,0.5285961871750434
LabuteASA,125.88770922135201
LogEE_DzZ,69.26223476237354
LogEE_Dzi,71.1793228714496
LogEE_Dzm,69.28049736123589
LogEE_Dzp,96.60344918287186
LogEE_Dzv,83.18577849691701
PEOE_VSA1,18.997404239494152
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,17.696185628620217
PEOE_VSA8,12.13273413692322
PEOE_VSA9,19.78304657425206
SM1_Dzare,1.4285714285714284
SpAD_Dzpe,137.99158197340716
SpAD_Dzse,138.50043210147305
SpAbs_DzZ,137.4027587488659
SpAbs_Dzi,141.56461882330098
SpAbs_Dzm,137.4423290342976
SpAbs_Dzp,198.61836968743955
SpAbs_Dzv,168.36652938412425
SpDiam_Dt,277.2081350606032
SpMAD_DzZ,6.29206754643605
SpMAD_Dzi,6.467270381167354
SpMAD_Dzm,6.293729629903779
SpMAD_Dzp,8.894601572966986
SpMAD_Dzv,7.603561937535641
SpMax_DzZ,69.26223476237354
SpMax_Dzi,71.1793228714496
SpMax_Dzm,69.28049736123589
SpMax_Dzp,96.60344918287186
SpMax_Dzv,83.18577849691701
VE1_Dzare,4.601576855934283
VE2_Dzare,0.20916258436064925
VE3_Dzare,2.314856399886939
VR1_Dzare,122.52797397171508
VR2_Dzare,5.569453362350686
VR3_Dzare,5.596796723231892
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4621212121212121
AETA_dBeta,0.1590909090909091
AETA_eta_B,0.012711514063078445
AETA_eta_F,1.058417529101629
AETA_eta_L,0.1839527936274635
AETA_eta_R,1.6826340401828233
BCUTare-1h,3.548293201313151
BCUTare-1l,2.1636463326752096
ETA_beta_s,14.0
ETA_dPsi_A,0.18540381282495655
ETA_dPsi_B,0.0
ETA_eta_BR,0.5376533093877258
ETA_eta_FL,6.587598793181173
ETA_eta_RL,10.63456025298537
LogEE_Dzpe,69.04545737203748
LogEE_Dzse,69.29966522551744
PEOE_VSA10,34.48094285159781
PEOE_VSA11,0.0
PEOE_VSA12,5.428790391900541
PEOE_VSA13,0.0
SlogP_VSA1,14.90251629950064
SlogP_VSA2,19.32612247739577
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,51.873053527533884
SlogP_VSA7,0.0
SlogP_VSA8,22.09614733950103
SlogP_VSA9,0.0
SpAD_Dzare,136.65210685061172
SpAbs_Dzpe,136.9331781679104
SpAbs_Dzse,137.4838624642138
SpDiam_DzZ,103.84929581658
SpDiam_Dzi,106.41873949136001
SpDiam_Dzm,103.87373258534356
SpDiam_Dzp,136.24060348863082
SpDiam_Dzv,120.91890756298514
SpMAD_Dzpe,6.272344635154871
SpMAD_Dzse,6.295474186430593
SpMax_Dzpe,69.04545737203748
SpMax_Dzse,69.29966522551744
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,22
AETA_beta_s,0.6363636363636364
AETA_eta_BR,0.024438786790351174
AETA_eta_FL,0.2994363087809624
AETA_eta_RL,0.4833891024084259
DetourIndex,2216
EState_VSA1,0.0
EState_VSA2,22.147546581291486
EState_VSA3,22.6259266499618
EState_VSA4,0.0
EState_VSA5,19.4393276053782
EState_VSA6,37.441632883585584
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,13.890876844653445
ETA_beta_ns,17.5
ETA_shape_p,0.16393442622950818
ETA_shape_x,0.0
ETA_shape_y,0.3934426229508197
GhoseFilter,True
LogEE_Dzare,68.37546573967427
SlogP_VSA10,0.0
SlogP_VSA11,17.248535499851716
SpAbs_Dzare,135.48327568178055
SpDiam_Dzpe,103.55929096647495
SpDiam_Dzse,103.89938151344353
SpMAD_Dzare,6.211459402300533
SpMax_Dzare,68.37546573967427
TopoPSA(NO),68.9
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.486674225245654
VSA_EState9,49.346659108087685
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7954545454545454
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03787878787878791
FilterItLogS,-4.739299679044391
SpDiam_Dzare,102.66368029995621
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.650925925925926
ETA_epsilon_2,0.8742424242424239
ETA_epsilon_3,0.44193548387096804
ETA_epsilon_4,0.552666666666667
ETA_epsilon_5,0.8492753623188404
AETA_beta_ns_d,0.09090909090909091
ETA_dEpsilon_A,0.20899044205495798
ETA_dEpsilon_B,0.09825925925925905
ETA_dEpsilon_C,-0.11073118279569893
ETA_dEpsilon_D,0.024967061923583556
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.7272727272727273
MDEDescriptor,"0.07692307692307693,2.431185433002311,2.745463502873887,0.0,5.831778724379539,18.355370940354536,0.0,10.017026940316,0.0,0.0,0.25,1.1156790757423776,0.44422638413081267,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,43.265101999999985
BCUTDescriptor,"11.849999999999985,15.998936058601235,-0.3596872977027586,0.2007449813185401,4.7748509435610265,10.31778856719988"
BPolDescriptor,22.010897999999997
TPSADescriptor,68.9
ALOGPDescriptor,"3.7106999999999988,13.769294489999991,75.8734"
XLogPDescriptor,3.9730000000000008
VAdjMaDescriptor,5.584962500721157
WeightDescriptor,298.08412366
ChiPathDescriptor,"15.689869965382487,10.634560252985372,9.349767547927991,8.347468256144014,7.0646805703913715,5.516781935307872,3.9582312155793655,2.888307754251301,12.121658641682794,6.60704509802093,4.726662468490555,3.4670273886304366,2.295509144990552,1.5260600547355097,0.8653208513506743,0.517995453937243"
ChiChainDescriptor,"0.0,0.0,0.0,0.19444444444444442,0.43222537370515446,0.0,0.0,0.0,0.06334250238583085,0.09122371048523731"
AtomCountDescriptor,36
BondCountDescriptor,24
SmallRingDescriptor,"3,3,2,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"1.4169278485216532,0.0,0.3448818074731683,0.0,0.528591204313643,0.0,0.08241423345186719,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,11,3,0,0,0,0"
ZagrebIndexDescriptor,116.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.7800000000000002
WeightedPathDescriptor,"44.885265750408706,2.0402393522913047,13.886488979951855,13.886488979951855,0.0"
FractionalPSADescriptor,0.23114280342749338
WienerNumbersDescriptor,"1058.0,38.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.6919946037324265,6.351146190910277,8.76927456766325,1.1546827184467467,1.479307909936679,1.6510668254503134"
FractionalCSP3Descriptor,0.11764705882352941
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,20
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"16.84375,7.26643598615917,3.440470801267542"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,982.05
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.11764705882352941
AutocorrelationDescriptorMass,"25.87234517770473,26.65673581706051,37.6530117484582,42.98137965698845,41.52535692616293"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.615950910629468,-0.24900058815139312,7.936901709105102E-4,-0.29454453217131404,0.3873615834926991"
EccentricConnectivityIndexDescriptor,448
AutocorrelationDescriptorPolarizability,"1383.6919458363827,1644.0568463673778,2345.89178829252,2476.0674045281926,2056.0379378647312"
