DLiP-ID,T003RL
AATSC4c,-0.004260118312990745
AATSC4d,-0.00938879826570247
AATSC4i,-0.19350235259826798
AATSC4m,-4.101594970812994
AATSC4p,-0.0011290845655976083
AATSC4s,-0.8630197804337255
AATSC4v,0.2043606396114277
AATSC5Z,0.9852160911356357
AATSC5c,-0.0008716188204282973
AATSC5d,-0.07812887148451408
AATSC5i,-0.4276061129531091
AATSC5m,4.610561602200214
AATSC5p,-0.0353849342443663
AATSC5s,0.02999280677774408
AATSC5v,-1.4134388475867121
AATSC6Z,0.47826430916498563
AATSC6c,0.0022717537286895675
AATSC6d,0.014516830821565603
AATSC6i,0.3693532364512152
AATSC6m,2.4609079322272454
AATSC6p,0.004945684006935516
AATSC6s,1.1195898847493075
AATSC6v,-0.5730162801659074
AATSC7Z,-0.15356926606481625
AATSC7c,0.001078788554814206
AATSC7d,-0.014349481063614201
AATSC7i,-0.051742578112598664
AATSC7m,-0.777817684006231
AATSC7p,-0.008495341045024694
AATSC7s,-0.3751953415562231
AATSC7v,-1.1871822244560706
AATSC8Z,0.005604528040603152
AATSC8c,-0.004959883702722794
AATSC8d,-0.023603685401772146
AATSC8i,-0.25946280263592564
AATSC8m,0.0888598866460901
AATSC8p,-0.019755417923670162
AATSC8s,-0.3266604808324351
AATSC8v,-0.11981328483359283
ATS0are,371.13829999999996
ATS1are,361.41580000000005
ATS2are,634.8399999999999
ATS3are,790.779
ATS4are,894.8380000000001
ATS5are,837.5749999999998
ATS6are,860.9069000000001
ATS7are,759.6427000000001
ATS8are,715.909
ATSC0dv,275.71907756813414
ATSC0pe,13.389671698113204
ATSC0se,9.218668830188678
ATSC1dv,19.02626478382976
ATSC1pe,-1.3291202207191142
ATSC1se,-0.6191949590601616
ATSC2dv,123.04319449388872
ATSC2pe,7.740983090067644
ATSC2se,5.406781728729084
ATSC3dv,9.441200901863066
ATSC3pe,0.2840670345318502
ATSC3se,-0.6506031751512863
ATSC4dv,-104.62936592698074
ATSC4pe,-6.983179387682448
ATSC4se,-5.189919004627983
ATSC5dv,11.532573869704521
ATSC5pe,-0.0637974012103959
ATSC5se,0.32079906087575516
ATSC6dv,99.99909022586134
ATSC6pe,6.778157849768603
ATSC6se,4.691256064079739
ATSC7dv,-15.166014002610645
ATSC7pe,-1.6796356354574673
ATSC7se,-1.4406529270202817
ATSC8dv,36.76852181480163
ATSC8pe,-0.3122757564969817
ATSC8se,-0.31196034887859825
AXp-0dv,0.5497024149811979
AXp-1dv,0.3299280704930634
AXp-2dv,0.1808407695657482
AXp-3dv,0.1067278563919323
AXp-4dv,0.06236179998212646
AXp-5dv,0.034923796005744676
AXp-6dv,0.020583820091205463
AXp-7dv,0.01221662035012623
BertzCT,1028.6886939310289
ECIndex,821
ETA_eta,27.137814103905672
GATS1dv,0.5747186837683955
GATS1pe,0.6739000181215428
GATS1se,0.6794540558192204
GATS2dv,0.5973401227274562
GATS2pe,0.4842689440120296
GATS2se,0.5068148406213457
GATS3dv,0.8160545997693017
GATS3pe,0.7033627809290182
GATS3se,0.756599836304793
GATS4dv,1.1507434542187405
GATS4pe,1.1585068861589418
GATS4se,1.1960456589690973
GATS5dv,0.9189321005489746
GATS5pe,0.875968661849474
GATS5se,0.8851459357427629
GATS6dv,0.8370480762244628
GATS6pe,0.7609294288769569
GATS6se,0.7768764654708042
GATS7dv,0.9147797259690689
GATS7pe,0.8542620869860986
GATS7se,0.8795216092254934
GATS8dv,0.8775274909172791
GATS8pe,0.9137749651259134
GATS8se,0.9199348586607028
LogEE_A,4.3315536301879165
LogEE_D,200.7695132258233
MATS1dv,0.06772809016988524
MATS1pe,-0.09742635314069825
MATS1se,-0.0659236595802297
MATS2dv,0.25708623451774176
MATS2pe,0.33305367669856467
MATS2se,0.33787702845782075
MATS3dv,0.014875667458347046
MATS3pe,0.009216519532486827
MATS3se,-0.030659424857683
MATS4dv,-0.15009210475247362
MATS4pe,-0.20627867881590042
MATS4se,-0.22267088625906042
MATS5dv,0.017734758740248484
MATS5pe,-0.0020202211617346526
MATS5se,0.014754711804582342
MATS6dv,0.15255784892260513
MATS6pe,0.21293501091517766
MATS6se,0.21405543018643003
MATS7dv,-0.024916936396733827
MATS7pe,-0.05682443932582131
MATS7se,-0.07079150739531992
MATS8dv,0.06484234690169038
MATS8pe,-0.0113401216158315
MATS8se,-0.0164543433449466
MAXaaCH,1.516520806567704
MAXaasC,0.3914973072562362
MAXdssC,-1.5024122851938955
MAXsNH2,5.8822458270959945
MAXssNH,1.9315894502122857
MDEC-22,10.69162406202099
MDEC-23,17.875141961598427
MDEC-24,1.7176684026844542
MDEC-33,5.369329018234958
MDEC-34,1.3316948593210332
MDEN-11,0.14285714285714285
MDEN-12,0.24618298195866545
MDEO-11,1.628650569956944
MDEO-12,0.47140452079103173
MINaaCH,0.4372092359649249
MINaasC,-1.1664371848868427
MINdssC,-1.5024122851938955
MINsNH2,5.381298593328237
MINssNH,1.9315894502122857
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,3.3035714285714284
SM1_Dzi,2.5156287710442817
SM1_Dzm,3.4025540521253834
SM1_Dzp,-12.536492848797396
SM1_Dzv,-4.435346395751069
SddssSe,0
SpAD_Dt,518.8171587592607
SpAbs_A,37.136329310875496
SpAbs_D,401.5390264516467
SpMAD_A,1.1979461068024353
SpMAD_D,12.952871821020858
SpMax_A,2.4194251354194454
SpMax_D,200.7695132258233
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,153.11999999999998
TpiPC10,7.945400439268468
VAdjMat,6.0
VE1_DzZ,5.448757760038123
VE1_Dzi,5.46638258707397
VE1_Dzm,5.44914251225287
VE1_Dzp,5.4122445274926365
VE1_Dzv,5.448761045362794
VE2_DzZ,0.17576637935606848
VE2_Dzi,0.17633492216367647
VE2_Dzm,0.1757787907178345
VE2_Dzp,0.17458853314492376
VE2_Dzv,0.17576648533428366
VE3_DzZ,2.826789760247406
VE3_Dzi,2.830019190523724
VE3_Dzm,2.826860370586149
VE3_Dzp,2.8200660032424776
VE3_Dzv,2.826790363196523
VR1_DzZ,194.6630517287828
VR1_Dzi,193.05805331046673
VR1_Dzm,194.5866169620496
VR1_Dzp,200.50469477557252
VR1_Dzv,195.82370254512097
VR2_DzZ,6.279453281573638
VR2_Dzi,6.227679139047314
VR2_Dzm,6.276987643937083
VR2_Dzp,6.467893379857178
VR2_Dzv,6.316893630487773
VR3_DzZ,6.402672235592406
VR3_Dzi,6.394393049521184
VR3_Dzm,6.402279506843412
VR3_Dzp,6.432239773303103
VR3_Dzv,6.408616889139004
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.051834038994012184
Xch-7dv,0.08862974160224049
Xpc-4dv,2.1959178721967385
Xpc-5dv,2.69742766338611
Xpc-6dv,3.432654406401276
Zagreb1,156.0
Zagreb2,177.0
fragCpx,94.12
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,3
nBondsM,15
nBondsO,32
nBondsS,39
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,12
naHRing,0
AATS0are,7.002609433962263
AATS1are,6.692885185185186
AATS2are,6.900434782608695
AATS3are,6.481795081967213
AATS4are,6.67789552238806
AATS5are,6.700599999999999
AATS6are,6.832594444444445
AATS7are,6.492672649572651
AATS8are,6.56797247706422
AATSC0dv,5.2022467465685684
AATSC0pe,0.2526353150587397
AATSC0se,0.17393714773940902
AATSC1dv,0.35233823673758813
AATSC1pe,-0.024613337420724336
AATSC1se,-0.01146657331592892
AATSC2dv,1.337426027107486
AATSC2pe,0.08414112054421352
AATSC2se,0.05876936661662047
AATSC3dv,0.07738689263822185
AATSC3pe,0.002328418315834838
AATSC3se,-0.0053328129110761175
AATSC4dv,-0.7808161636341846
AATSC4pe,-0.05211327901255558
AATSC4se,-0.03873073884050734
AATSC5dv,0.09226059095763617
AATSC5pe,-0.0005103792096831671
AATSC5se,0.002566392487006041
AATSC6dv,0.7936435732211218
AATSC6pe,0.05379490356959209
AATSC6se,0.037232190984759835
AATSC7dv,-0.1296240513043645
AATSC7pe,-0.014355860132115105
AATSC7se,-0.012313272880515229
AATSC8dv,0.3373258882091893
AATSC8pe,-0.0028649151972200155
AATSC8se,-0.002862021549344938
AETA_eta,0.8754133581905056
ATSC0are,15.194479245283018
ATSC1are,-1.780335457458169
ATSC2are,9.220773762904951
ATSC3are,0.12022890708435599
ATSC4are,-8.141679601281592
ATSC5are,-0.7558095407618368
ATSC6are,8.093464435742256
ATSC7are,-1.9848088999644118
ATSC8are,-0.6057082591669711
BCUTZ-1h,16.01312373116849
BCUTZ-1l,5.692129580659983
BCUTc-1h,0.503687629721368
BCUTc-1l,-0.5221308863501246
BCUTd-1h,4.043953976427651
BCUTd-1l,0.9706110155459715
BCUTi-1h,17.430703990058106
BCUTi-1l,10.319767791118391
BCUTm-1h,32.06654444731618
BCUTm-1l,11.704038099209747
BCUTp-1h,2.9545840159831394
BCUTp-1l,0.5269476052520359
BCUTs-1h,8.007399076875561
BCUTs-1l,0.2989350083267662
BCUTv-1h,24.441832506866398
BCUTv-1l,13.30277946676812
BalabanJ,1.9192112681917544
Diameter,17
ETA_beta,36.5
GATS1are,0.7040074064563097
GATS2are,0.47946175854575884
GATS3are,0.7019324708983847
GATS4are,1.1623214176424677
GATS5are,0.8921062302420165
GATS6are,0.7484791423293662
GATS7are,0.844224757458387
GATS8are,0.9130559165835703
HybRatio,0.3157894736842105
Lipinski,True
LogEE_Dt,259.40857937963034
MATS1are,-0.11500007694324292
MATS2are,0.3495985224696968
MATS3are,0.0034374715934251308
MATS4are,-0.21193332833144243
MATS5are,-0.02109076856862361
MATS6are,0.2240546527217679
MATS7are,-0.05917290438133073
MATS8are,-0.01938327007263099
MAXddssS,-4.539236908603548
MAXssCH2,0.6107125362272906
MAXsssCH,-1.6361561296414295
MAXssssC,-4.746799321059432
MINddssS,-4.539236908603548
MINssCH2,-0.29086817365835227
MINsssCH,-1.6361561296414295
MINssssC,-4.746799321059432
NsssssAs,0
RotRatio,0.3125
SM1_Dzpe,2.866674636954663
SM1_Dzse,2.675119084590567
SMR_VSA1,36.226969660065976
SMR_VSA2,0.0
SMR_VSA3,4.722094864452088
SMR_VSA4,5.733667477162185
SMR_VSA5,29.95526606796123
SMR_VSA6,18.885305847587677
SMR_VSA7,53.59147246262526
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,293.2144095298918
SpAD_Dzi,328.3453424526625
SpAD_Dzm,292.77637862655627
SpAD_Dzp,437.03796996253914
SpAD_Dzv,389.835403221116
SpAbs_Dt,518.8171587592608
SpDiam_A,4.83885027083889
SpDiam_D,300.2561057306427
SpMAD_Dt,16.73603737933099
SpMax_Dt,259.40857937963034
SsssssAs,0
VE1_Dzpe,5.467257952505017
VE1_Dzse,5.465419134573221
VE2_Dzpe,0.17636315975822636
VE2_Dzse,0.17630384305074906
VE3_Dzpe,2.830179313847652
VE3_Dzse,2.829842924519679
VMcGowan,307.6700000000008
VR1_Dzpe,192.83319139492602
VR1_Dzse,193.0621790773274
VR2_Dzpe,6.2204255288685815
VR2_Dzse,6.227812228300883
VR3_Dzpe,6.393227633388652
VR3_Dzse,6.394414419895045
mZagreb1,13.152777777777777
mZagreb2,6.7638888888888875
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,45
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.2866882876468494
AATSC1are,-0.03296917513811424
AATSC2are,0.10022580177070599
AATSC3are,0.0009854828449537376
AATSC4are,-0.06075880299463874
AATSC5are,-0.006046476326094695
AATSC6are,0.06423384472811314
AATSC7are,-0.01696417863217446
AATSC8are,-0.005556956506119001
AETA_beta,1.1774193548387097
BCUTdv-1h,7.014100937647986
BCUTdv-1l,0.6442335274650555
BCUTpe-1h,4.007188213443273
BCUTpe-1l,2.2380793224093227
BCUTse-1h,4.030657721163852
BCUTse-1l,2.43643578402748
ETA_alpha,14.05714285714286
ETA_dBeta,-1.5
ETA_eta_B,0.9785061616017465
ETA_eta_F,36.07347371140371
ETA_eta_L,6.992181382255163
ETA_eta_R,63.211287815309376
ETA_psi_1,0.4632768361581924
LabuteASA,176.59941888691117
LogEE_DzZ,146.35939635354623
LogEE_Dzi,164.2538205415262
LogEE_Dzm,146.14659691277583
LogEE_Dzp,216.12042701038212
LogEE_Dzv,194.2023231596304
PEOE_VSA1,21.310725302965125
PEOE_VSA2,4.794537184071822
PEOE_VSA3,8.417796984328938
PEOE_VSA4,17.893340007476546
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,55.28168648576964
PEOE_VSA8,0.0
PEOE_VSA9,22.75320320641125
SM1_Dzare,3.131716229283065
SpAD_Dzpe,323.5681319029827
SpAD_Dzse,322.82970138926476
SpAbs_DzZ,290.33710538242633
SpAbs_Dzi,325.9920123120083
SpAbs_Dzm,289.8128638069633
SpAbs_Dzp,444.7773468695615
SpAbs_Dzv,392.83999271501193
SpDiam_Dt,371.75712031751493
SpMAD_DzZ,9.458529339673929
SpMAD_Dzi,10.591785240408468
SpMAD_Dzm,9.444399310534074
SpMAD_Dzp,14.09799903104965
SpMAD_Dzv,12.575335587777936
SpMax_DzZ,146.35939635354623
SpMax_Dzi,164.2538205415262
SpMax_Dzm,146.14659691277583
SpMax_Dzp,216.12042701038212
SpMax_Dzv,194.2023231596304
VE1_Dzare,5.468560396058457
VE2_Dzare,0.17640517406640185
VE3_Dzare,2.8304175115788297
VR1_Dzare,192.6505201079813
VR2_Dzare,6.214532906709074
VR3_Dzare,6.39227988231556
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4534562211981568
AETA_dBeta,-0.04838709677419355
AETA_eta_B,0.03156471489037892
AETA_eta_F,1.1636604423033454
AETA_eta_L,0.22555423813726333
AETA_eta_R,2.039073800493851
BCUTare-1h,4.124561730913536
BCUTare-1l,2.184623902105729
ETA_beta_s,19.0
ETA_dPsi_A,0.2507231638418076
ETA_dPsi_B,0.0
ETA_eta_BR,1.1505061616017465
ETA_eta_FL,7.443526018516186
ETA_eta_RL,14.43570740077135
LogEE_Dzpe,161.87653932687695
LogEE_Dzse,161.5011448586514
PEOE_VSA10,11.791352662431866
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,0.0
SlogP_VSA1,20.92629277257651
SlogP_VSA2,38.68710886669494
SlogP_VSA3,27.41494847784889
SlogP_VSA4,0.0
SlogP_VSA5,17.54772460632
SlogP_VSA6,47.360052954749044
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,322.1738646856069
SpAbs_Dzpe,320.88640401679936
SpAbs_Dzse,320.3271706327123
SpDiam_DzZ,219.73426745321146
SpDiam_Dzi,247.51099167807203
SpDiam_Dzm,219.5321981510416
SpDiam_Dzp,315.3881148906022
SpDiam_Dzv,289.4750238761501
SpMAD_Dzpe,10.437681674289765
SpMAD_Dzse,10.413861335137574
SpMax_Dzpe,161.87653932687695
SpMax_Dzse,161.5011448586514
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
AETA_beta_s,0.6129032258064516
AETA_eta_BR,0.03711310198715311
AETA_eta_FL,0.2401137425327802
AETA_eta_RL,0.4656679806700435
DetourIndex,3884
EState_VSA1,38.66967075516564
EState_VSA2,12.10820789760957
EState_VSA3,43.018157455255626
EState_VSA4,12.13273413692322
EState_VSA5,18.19910120538483
EState_VSA6,0.0
EState_VSA7,4.722094864452088
EState_VSA8,0.0
EState_VSA9,16.20419790812442
ETA_beta_ns,17.5
ETA_shape_p,0.21273712737127368
ETA_shape_x,0.09485094850948508
ETA_shape_y,0.24898373983739833
GhoseFilter,True
LogEE_Dzare,161.18795544697383
SlogP_VSA10,18.858631417708022
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,319.24419466466475
SpDiam_Dzpe,244.40531810493786
SpDiam_Dzse,243.56246002808194
SpMAD_Dzare,10.392705312438931
SpMax_Dzare,161.18795544697383
TopoPSA(NO),144.73999999999998
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,63.569989284703155
VSA_EState9,39.4692476239004
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5645161290322581
EState_VSA10,31.49010670626592
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.04654377880184321
FilterItLogS,-4.646004009962629
SpDiam_Dzare,243.57541153895647
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6970350404312657
ETA_epsilon_2,0.9788018433179719
ETA_epsilon_3,0.4362637362637356
ETA_epsilon_4,0.6237362637362623
ETA_epsilon_5,0.8687258687258684
AETA_beta_ns_d,0.03225806451612903
ETA_dEpsilon_A,0.26077130416753014
ETA_dEpsilon_B,0.0732987766950034
ETA_dEpsilon_C,-0.18747252747252674
ETA_dEpsilon_D,0.1100759745921035
PetitjeanIndex,0.47058823529411764
TopoShapeIndex,0.8888888888888888
CDK Descriptors
FMFDescriptor,0.5161290322580645
MDEDescriptor,"0.0,0.0,0.0,0.0,10.69162406202099,17.875141961598427,1.7176684026844542,5.369329018234958,1.3316948593210332,0.0,1.628650569956944,0.47140452079103173,0.0,0.14285714285714285,0.24618298195866545,0.0,0.0,0.0,0.0"
APolDescriptor,59.99044599999998
BCUTDescriptor,"11.993300382305879,31.972072665753643,-0.34400841702474155,0.4167627972603007,3.7523412933349607,11.735599148881445"
BPolDescriptor,36.34955399999999
TPSADescriptor,153.12
ALOGPDescriptor,"1.3539999999999992,1.833315999999998,104.2848"
XLogPDescriptor,-0.3369999999999991
VAdjMaDescriptor,6.0
WeightDescriptor,461.12322664
ChiPathDescriptor,"23.2338400397525,14.435707400771351,14.271205755287399,10.00533414748642,7.417745852703478,6.116504694861849,4.0374447478609925,2.6097320531529054,16.428020054387645,9.44463123841245,7.0323874567327325,4.553871760743085,2.939875336973845,1.9794433993292,1.1090109541884863,0.633173880324623"
ChiChainDescriptor,"0.0,0.0,0.0,0.15137471507731048,0.24759975994224814,0.0,0.0,0.0,0.051834038994012184,0.07160877465697701"
AtomCountDescriptor,53
BondCountDescriptor,32
SmallRingDescriptor,"2,2,2,2,0,0,0,2,0,0,0"
ChiClusterDescriptor,"3.8116704263253154,0.49279927982674443,1.0659922112859819,0.24639963991337221,0.9612690170360799,0.03899831706898867,0.1326304138751277,0.012999439022996221"
RuleOfFiveDescriptor,1
CarbonTypesDescriptor,"0,0,1,10,2,3,3,0,0"
ZagrebIndexDescriptor,156.0
LargestChainDescriptor,18
MannholdLogPDescriptor,2.2299999999999995
WeightedPathDescriptor,"61.074241268213456,1.9701368151036598,31.475717062089174,12.853327220159478,8.004003326127203"
FractionalPSADescriptor,0.3320587451552102
WienerNumbersDescriptor,"2986.0,47.0"
AminoAcidCountDescriptor,"1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0"
ChiPathClusterDescriptor,"6.198682771770909,7.706016253674925,10.898658189346538,1.583820238314803,1.8358571673181254,2.094542176578602"
FractionalCSP3Descriptor,0.3157894736842105
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,4,0,0,7,1,0,0,1,5,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,4
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.47058823529411764
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"27.24609375,11.9234404536862,8.37308650765397"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,1986.12
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.3157894736842105
AutocorrelationDescriptorMass,"46.586171537112136,44.46830842152667,63.23844006958808,63.480339626103536,63.982612063902266"
PetitjeanShapeIndexDescriptor,"0.8888888888888888,NaN"
RotatableBondsCountDescriptor,11
AutocorrelationDescriptorCharge,"0.856085918390926,-0.43971540453623104,0.05030465568572061,0.09141255501368896,-0.1072625807540844"
EccentricConnectivityIndexDescriptor,821
AutocorrelationDescriptorPolarizability,"2007.1103983311775,2309.277709406825,3194.258603426618,3270.711529366794,3042.3166124231225"
