DLiP-ID,C002VF
AATSC5m,2.46299292361111
AATSC5p,-0.01105185540878331
AATSC5s,-0.014778745708232871
AATSC5v,0.5798391573329162
AATSC6Z,0.534244388090542
AATSC6c,-0.0014454109884205362
AATSC6d,-0.06012022165868319
AATSC6i,-0.06900599830518868
AATSC6m,2.701820663492062
AATSC6p,0.01771553513445911
AATSC6s,-0.1924725796520669
AATSC6v,5.8341434510642545
AATSC7Z,-0.9395588201954252
AATSC7c,0.004790316126569712
AATSC7d,-0.11486317984991726
AATSC7i,-0.07810971845808266
AATSC7m,-4.448002170498079
AATSC7p,-0.020977423252322845
AATSC7s,-0.1709833090248653
AATSC7v,-5.413083101633824
AATSC8Z,-2.258429604583451
AATSC8c,-0.0020317457237415465
AATSC8d,-0.014241100779562301
AATSC8i,-0.10010549919112978
AATSC8m,-10.571615740079364
AATSC8p,-0.020344447493853234
AATSC8s,-0.5262332634127507
AATSC8v,-8.458308191755323
ATS0are,248.35980000000004
ATS1are,268.954
ATS2are,436.472
ATS3are,552.1009
ATS4are,560.036
ATS5are,498.673
ATS6are,449.809
ATS7are,388.922
ATS8are,362.40700000000004
ATSC0dv,153.43589743589746
ATSC0pe,4.5314358974358955
ATSC0se,3.1518676923076914
ATSC1dv,33.83826429980275
ATSC1pe,-0.092777120315582
ATSC1se,-0.1493012071005919
ATSC2dv,12.804076265614729
ATSC2pe,0.9390681788297179
ATSC2se,0.8932024852071
ATSC3dv,-7.445101906640372
ATSC3pe,-0.004845101906640836
ATSC3se,-0.2709397159763314
ATSC4dv,-14.741617357001969
ATSC4pe,0.8569276134122301
ATSC4se,1.1955163786982235
ATSC5dv,31.310979618671926
ATSC5pe,0.3355648257725173
ATSC5se,-0.10598142011834338
ATSC6dv,-11.397764628533858
ATSC6pe,-1.1084490466798165
ATSC6se,-1.2124595502958588
ATSC7dv,-58.85338593030901
ATSC7pe,-0.8678713346482567
ATSC7se,-0.5796845680473387
ATSC8dv,-77.01051939513478
ATSC8pe,-2.514164365548979
ATSC8se,-1.5339896094674557
AXp-0dv,0.5291967283665593
AXp-1dv,0.28069529732530135
AXp-2dv,0.1448665240564416
AXp-3dv,0.0762786135591204
AXp-4dv,0.039979861008732055
AXp-5dv,0.021067114768249254
AXp-6dv,0.010759761596528122
AXp-7dv,0.005654145059330282
BertzCT,1133.9216972321317
ECIndex,561
ETA_eta,15.234216726133678
GATS1dv,0.46878580977845674
GATS1pe,0.6416083574088056
GATS1se,0.6848267277725955
GATS2dv,0.7520864462094997
GATS2pe,0.6474564397129221
GATS2se,0.6221030765411576
GATS3dv,0.961091319275644
GATS3pe,0.8909502820493564
GATS3se,0.9255759133867305
GATS4dv,1.0703485155817811
GATS4pe,1.0780412264924428
GATS4se,1.0545517485771478
GATS5dv,0.9349181149732618
GATS5pe,1.0212880320382964
GATS5se,1.0837338789113562
GATS6dv,1.2099980901451488
GATS6pe,1.4721921343936784
GATS6se,1.6454873266142287
GATS7dv,1.3642673566291719
GATS7pe,1.5388853561347844
GATS7se,1.6761028255471149
GATS8dv,1.4107799369747895
GATS8pe,1.6818896200898568
GATS8se,1.7392240205319047
LogEE_A,4.164118151811008
LogEE_D,128.49056529918303
MATS1dv,0.20478418640183338
MATS1pe,-0.019011674246331323
MATS1se,-0.043985613832454404
MATS2dv,0.04786047106008178
MATS2pe,0.11885486905285764
MATS2se,0.1625315355647206
MATS3dv,-0.021504314535731657
MATS3pe,-0.0004738588652387875
MATS3se,-0.03809663592069776
MATS4dv,-0.043068873317352006
MATS4pe,0.08477223849738967
MATS4se,0.17003287815236004
MATS5dv,0.09948195187165773
MATS5pe,0.03610066571981479
MATS5se,-0.016392167232712848
MATS6dv,-0.04138655462184873
MATS6pe,-0.13628449852152094
MATS6se,-0.21432155279569826
MATS7dv,-0.25791766549880135
MATS7pe,-0.1287822820988812
MATS7se,-0.12366886470378946
MATS8dv,-0.3495422316653934
MATS8pe,-0.3863975872254223
MATS8se,-0.33894639515325237
MAXaaCH,1.9729142818360892
MAXaaaC,1.0173080546497757
MAXaasC,0.7143302970611775
MAXdssC,-0.47755810657596354
MAXssNH,2.7073956758629376
MDEC-22,13.339492327592236
MDEC-23,23.054417190301525
MDEC-33,9.735394939959647
MDEN-22,0.33333333333333337
MDEO-11,0.25
MDEO-12,0.7071067811865476
MINaaCH,1.594499244142101
MINaaaC,0.46294077829070646
MINaasC,-0.014088718820861601
MINdssC,-0.47755810657596354
MINssNH,2.7073956758629376
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.0357142857142858
SM1_Dzi,0.9699017285501993
SM1_Dzm,1.0327970942604563
SM1_Dzp,-4.283246429381093
SM1_Dzv,-1.8356326906609346
SddssSe,0
SpAD_Dt,618.3774389794971
SpAbs_A,33.540582703070925
SpAbs_D,256.98113059836635
SpMAD_A,1.3416233081228368
SpMAD_D,10.279245223934653
SpMax_A,2.481323197042592
SpMax_D,128.49056529918303
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,72.2
TpiPC10,9.616680487778433
VAdjMat,5.807354922057604
VE1_DzZ,4.926330434302832
VE1_Dzi,4.928896533548345
VE1_Dzm,4.926340747702156
VE1_Dzp,4.931165576958499
VE1_Dzv,4.929784360168867
VE2_DzZ,0.1970532173721133
VE2_Dzi,0.1971558613419338
VE2_Dzm,0.19705362990808623
VE2_Dzp,0.19724662307833996
VE2_Dzv,0.1971913744067547
VE3_DzZ,2.5108851089619897
VE3_Dzi,2.5114058680093208
VE3_Dzm,2.5108872024854887
VE3_Dzp,2.5118661173312375
VE3_Dzv,2.511585978641259
VR1_DzZ,148.36158670629172
VR1_Dzi,148.25032282128006
VR1_Dzm,148.36130022789646
VR1_Dzp,148.79791310866383
VR1_Dzv,148.48985308895215
VR2_DzZ,5.934463468251669
VR2_Dzi,5.930012912851202
VR2_Dzm,5.934452009115859
VR2_Dzp,5.9519165243465535
VR2_Dzv,5.939594123558086
VR3_DzZ,5.915943179412011
VR3_Dzi,5.915192947296196
VR3_Dzm,5.915941248462914
VR3_Dzp,5.918879829367431
VR3_Dzv,5.916807358415026
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.08818770213582851
Xch-7dv,0.12133479942866043
Xpc-4dv,1.1690826923348383
Xpc-5dv,1.5641104270312154
Xpc-6dv,2.0397584109493265
Zagreb1,134.0
Zagreb2,159.0
fragCpx,184.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,2
n6aRing,4
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,22
nBondsD,2
nBondsM,24
nBondsO,28
nBondsS,18
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,5
naHRing,2
AATS0are,6.368200000000001
AATS1are,6.403666666666667
AATS2are,6.418705882352941
AATS3are,6.273873863636364
AATS4are,6.43719540229885
AATS5are,6.2334125
AATS6are,6.425842857142857
AATS7are,6.705551724137932
AATS8are,6.471553571428572
AATSC0dv,3.934253780407627
AATSC0pe,0.11619066403681784
AATSC0se,0.08081712031558183
AATSC1dv,0.8056729595191131
AATSC1pe,-0.0022089790551329046
AATSC1se,-0.003554790645252188
AATSC2dv,0.1882952392002166
AATSC2pe,0.013809826159260559
AATSC2se,0.013135330664810294
AATSC3dv,-0.08460343075727696
AATSC3pe,-5.505797621182769e-05
AATSC3se,-0.0030788604088219473
AATSC4dv,-0.1694438776666893
AATSC4pe,0.009849742682899197
AATSC4se,0.013741567571243948
AATSC5dv,0.3913872452333991
AATSC5pe,0.004194560322156466
AATSC5se,-0.0013247677514792923
AATSC6dv,-0.1628252089790551
AATSC6pe,-0.015834986381140236
AATSC6se,-0.01732085071851227
AATSC7dv,-1.014713550522569
AATSC7pe,-0.014963298873245805
AATSC7se,-0.009994561518057565
AATSC8dv,-1.3751878463416924
AATSC8pe,-0.04489579224194606
AATSC8se,-0.027392671597633138
AETA_eta,0.6093686690453471
ATSC0are,4.909707692307691
ATSC1are,-0.16682366863905376
ATSC2are,1.1535147928994078
ATSC3are,-0.1475071005917165
ATSC4are,1.2954366863905311
ATSC5are,0.19725088757396403
ATSC6are,-1.4823420118343211
ATSC7are,-0.8860473372781086
ATSC8are,-2.6336059171597634
BCUTZ-1h,8.038932916200782
BCUTZ-1l,5.644591263160943
BCUTc-1h,0.5188418976476039
BCUTc-1l,-0.4991975740805239
BCUTd-1h,3.2727734968378748
BCUTd-1l,0.9772110913761534
BCUTi-1h,14.548073580988618
BCUTi-1l,10.90505646271867
BCUTm-1h,16.01935286359667
BCUTm-1l,11.656125400661075
BCUTp-1h,2.037949390794571
BCUTp-1l,0.7204424939504137
BCUTs-1h,7.009369543089139
BCUTs-1l,1.3734794210811463
BCUTv-1h,20.944477077665812
BCUTv-1l,14.69790635187514
BalabanJ,1.341774478821879
Diameter,13
ETA_beta,37.5
GATS1are,0.6658504247621254
GATS2are,0.6447966831618288
GATS3are,0.9053418074823075
GATS4are,1.06697599087061
GATS5are,1.038014189314106
GATS6are,1.5314458415420087
GATS7are,1.5873263968239613
GATS8are,1.70381324597109
HybRatio,0.05
Lipinski,True
LogEE_Dt,308.0980466293818
MATS1are,-0.03155130651675968
MATS2are,0.13474827873561787
MATS3are,-0.013314940345101991
MATS4are,0.11827852771302749
MATS5are,0.019585648213429556
MATS6are,-0.16821291928034948
MATS7are,-0.12134947501290982
MATS8are,-0.3735697767643114
MAXssCH2,0.24274589002267577
MINssCH2,0.24274589002267577
NsssssAs,0
RotRatio,0.10714285714285714
SM1_Dzpe,1.098531211750306
SM1_Dzse,1.0260103868809844
SMR_VSA1,9.211688121125169
SMR_VSA2,0.0
SMR_VSA3,10.30076712495354
SMR_VSA4,0.0
SMR_VSA5,6.544756405912575
SMR_VSA6,0.0
SMR_VSA7,88.53801724592445
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,187.03642878228544
SpAD_Dzi,183.55038076943853
SpAD_Dzm,187.06834741141654
SpAD_Dzp,235.26745878453193
SpAD_Dzv,219.25328137994012
SpAbs_Dt,618.3774389794974
SpDiam_A,4.962646394085183
SpDiam_D,193.19218990883184
SpMAD_Dt,24.735097559179884
SpMax_Dt,308.0980466293818
SsssssAs,0
VE1_Dzpe,4.926390637095511
VE1_Dzse,4.926326961600454
VE2_Dzpe,0.19705562548382044
VE2_Dzse,0.19705307846401815
VE3_Dzpe,2.5108973295033494
VE3_Dzse,2.510884404034935
VMcGowan,239.4899999999999
VR1_Dzpe,148.3547878525955
VR1_Dzse,148.36236751712403
VR2_Dzpe,5.93419151410382
VR2_Dzse,5.9344947006849615
VR3_Dzpe,5.915897352121842
VR3_Dzse,5.91594844228898
mZagreb1,6.638888888888889
mZagreb2,5.4722222222222205
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,2
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,31
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.12588994082840235
AATSC1are,-0.003971992110453661
AATSC2are,0.016963452836755998
AATSC3are,-0.0016762170521785968
AATSC4are,0.014890076855063576
AATSC5are,0.0024656360946745505
AATSC6are,-0.021176314454776017
AATSC7are,-0.015276678228932906
AATSC8are,-0.047028677092138635
AETA_beta,1.5
BCUTdv-1h,6.038903281584321
BCUTdv-1l,1.9899771242296633
BCUTpe-1h,3.522575475163678
BCUTpe-1l,2.193386275287334
BCUTse-1h,3.7351048922608667
BCUTse-1l,2.389424706013105
ETA_alpha,11.8
ETA_dBeta,5.5
ETA_eta_B,0.19386687176081985
ETA_eta_F,27.21586615394528
ETA_eta_L,4.575364814267579
ETA_eta_R,42.45008288007896
ETA_psi_1,0.5728155339805828
LabuteASA,142.47908180647576
LogEE_DzZ,93.5368568916989
LogEE_Dzi,91.80122686102123
LogEE_Dzm,93.55289511660402
LogEE_Dzp,116.77708010638977
LogEE_Dzv,109.25951415183786
PEOE_VSA1,9.733939541059678
PEOE_VSA2,9.77851570501903
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,36.39820241076966
PEOE_VSA7,35.03791670277603
PEOE_VSA8,11.583067786077873
PEOE_VSA9,12.238684400761036
SM1_Dzare,1.2284783620288504
SpAD_Dzpe,185.84809670367014
SpAD_Dzse,187.20892600383752
SpAbs_DzZ,186.2183978299542
SpAbs_Dzi,182.80758459495837
SpAbs_Dzm,186.25258191077006
SpAbs_Dzp,237.8374066421606
SpAbs_Dzv,220.3546609943367
SpDiam_Dt,424.23854671873266
SpMAD_DzZ,7.481457151291417
SpMAD_Dzi,7.342015230777541
SpMAD_Dzm,7.482733896456661
SpMAD_Dzp,9.410698351381278
SpMAD_Dzv,8.770131255197605
SpMax_DzZ,93.5368568916989
SpMax_Dzi,91.80122686102123
SpMax_Dzm,93.55289511660402
SpMax_Dzp,116.77708010638977
SpMax_Dzv,109.25951415183786
VE1_Dzare,4.9261348984703055
VE2_Dzare,0.1970453959388122
VE3_Dzare,2.510845416189481
VR1_Dzare,148.35840806745924
VR2_Dzare,5.934336322698369
VR3_Dzare,5.915921754237512
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,20
nAromBond,22
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47200000000000003
AETA_dBeta,0.22
AETA_eta_B,0.007754674870432794
AETA_eta_F,1.0886346461578114
AETA_eta_L,0.18301459257070316
AETA_eta_R,1.6980033152031584
BCUTare-1h,3.5743577410263816
BCUTare-1l,2.1436124658743108
ETA_beta_s,16.0
ETA_dPsi_A,0.14118446601941714
ETA_dPsi_B,0.0
ETA_eta_BR,0.5378668717608198
ETA_eta_FL,7.644981876344697
ETA_eta_RL,12.220346690612276
LogEE_Dzpe,92.94394187090953
LogEE_Dzse,93.62296826894672
PEOE_VSA10,11.146471633339239
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,10.94237492308432
SlogP_VSA2,10.891158250298714
SlogP_VSA3,6.544756405912575
SlogP_VSA4,0.0
SlogP_VSA5,16.051916670617278
SlogP_VSA6,76.07220237735436
SlogP_VSA7,0.0
SlogP_VSA8,21.74169278503663
SlogP_VSA9,0.0
SpAD_Dzare,184.02614731485397
SpAbs_Dzpe,184.98720546794365
SpAbs_Dzse,186.3977088453006
SpDiam_DzZ,144.682136547035
SpDiam_Dzi,141.3532865643342
SpDiam_Dzm,144.70742766044012
SpDiam_Dzp,182.21542192404857
SpDiam_Dzv,170.63223551866827
SpMAD_Dzpe,7.433923868146805
SpMAD_Dzse,7.488357040153501
SpMax_Dzpe,92.94394187090953
SpMax_Dzse,93.62296826894672
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,1
nG12FaRing,1
nG12aHRing,0
nHeavyAtom,25
AETA_beta_s,0.64
AETA_eta_BR,0.021514674870432793
AETA_eta_FL,0.3057992750537879
AETA_eta_RL,0.488813867624491
DetourIndex,3782
EState_VSA1,11.532766048429494
EState_VSA2,12.10820789760957
EState_VSA3,11.276948136490702
EState_VSA4,16.158672643394386
EState_VSA5,0.0
EState_VSA6,30.462311845459517
EState_VSA7,36.39820241076966
EState_VSA8,10.30076712495354
EState_VSA9,4.417150937053347
ETA_beta_ns,21.5
ETA_shape_p,0.05649717514124293
ETA_shape_x,0.0
ETA_shape_y,0.3389830508474576
GhoseFilter,True
LogEE_Dzare,92.03088539166224
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,183.07061681557758
SpDiam_Dzpe,143.67523046291106
SpDiam_Dzse,144.82752116941992
SpMAD_Dzare,7.361045892594159
SpMax_Dzare,92.03088539166224
TopoPSA(NO),72.2
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.342054988662131
VSA_EState9,54.4912783446712
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,1
AETA_beta_ns,0.86
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.027999999999999973
FilterItLogS,-6.144721049910112
SpDiam_Dzare,142.1791804748358
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.635897435897436
ETA_epsilon_2,0.8239999999999996
ETA_epsilon_3,0.4449275362318844
ETA_epsilon_4,0.5381818181818184
ETA_epsilon_5,0.8038461538461535
AETA_beta_ns_d,0.02
ETA_dEpsilon_A,0.19096989966555156
ETA_dEpsilon_B,0.09771561771561754
ETA_dEpsilon_C,-0.09325428194993401
ETA_dEpsilon_D,0.020153846153846078
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.92
MDEDescriptor,"0.0,0.0,0.0,0.0,13.339492327592236,23.054417190301525,0.0,9.735394939959647,0.0,0.0,0.25,0.7071067811865476,0.0,0.0,0.0,0.0,0.33333333333333337,0.0,0.0"
APolDescriptor,49.14110199999998
BCUTDescriptor,"11.988415942334562,16.006148317202925,-0.32915043054378357,0.3730493738600512,4.9449794156272455,10.723215369604015"
BPolDescriptor,21.116897999999996
TPSADescriptor,72.2
ALOGPDescriptor,"3.1507999999999994,9.927540639999997,89.46079999999999"
XLogPDescriptor,4.297000000000001
VAdjMaDescriptor,5.807354922057604
WeightDescriptor,330.1004424199999
ChiPathDescriptor,"17.225403871315226,12.220346690612278,10.880888865020184,9.46723244986536,7.99066424737803,6.731159828275875,4.585623183266488,3.4642809810947126,13.229918209163982,7.859468325108438,5.649794438201223,4.042766518633381,2.7985902706112427,1.9592416734471805,1.0759761596528121,0.6558808268823129"
ChiChainDescriptor,"0.0,0.0,0.0,0.2965065170604102,0.49533100697516147,0.0,0.0,0.0,0.08818770213582851,0.1213347994286604"
AtomCountDescriptor,39
BondCountDescriptor,28
SmallRingDescriptor,"4,4,2,2,0,0,0,4,0,0,0"
ChiClusterDescriptor,"1.4171102898201597,0.0,0.3840884087733851,0.0,0.5427500452704991,0.0,0.08865946186839897,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,12,4,1,0,0,0"
ZagrebIndexDescriptor,134.0
LargestChainDescriptor,14
MannholdLogPDescriptor,3.1100000000000003
WeightedPathDescriptor,"51.955957073101075,2.078238282924043,14.329811552526087,8.257676970939432,6.072134581586658"
FractionalPSADescriptor,0.2187213063717651
WienerNumbersDescriptor,"1552.0,41.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.671652389227386,6.0189527254518245,8.698240184989398,1.1690826923348387,1.5641104270312152,1.8593821723552273"
FractionalCSP3Descriptor,0.05
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,1,2,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,18
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"18.367346938775512,8.347140039447732,4.135279458882165"
AromaticAtomsCountDescriptor,20
AromaticBondsCountDescriptor,22
FragmentComplexityDescriptor,1164.05
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.05
AutocorrelationDescriptorMass,"28.043367709175797,29.993095641252037,42.81930018417261,45.3456278053239,40.31314086073229"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.5192175120102916,-0.2763483325190911,0.09962323198237033,-0.2216278375020171,0.19525257438123692"
EccentricConnectivityIndexDescriptor,561
AutocorrelationDescriptorPolarizability,"1667.6982499566657,1975.4720231989688,2776.6352090391406,2858.3653275296583,2341.0213775629045"
