DLiP-ID,C000MD
SLogP,3.9417000000000018
SRW02,3.6635616461296463
SRW03,0.0
SRW04,4.9344739331306915
SRW05,0.0
SRW06,6.401917196727186
SRW07,0.0
SRW08,7.949797216161852
SRW09,0.0
SRW10,9.533075832485352
SaaCH,13.420236547140709
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.0660075142443484
SaasN,0
SdCH2,0
SddsN,0
SdsCH,3.143966364323507
SdssC,-0.1297039556563364
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.035878786187207
VE1_D,4.187009128896554
VE2_A,0.2242154881215115
VE2_D,0.23261161827203075
VE3_A,1.9830107337876723
VE3_D,2.0197733322320803
VR1_A,84.43381373138162
VR1_D,85.72843701584931
VR2_A,4.690767429521201
VR2_D,4.7626909453249615
VR3_A,5.02375462289835
VR3_D,5.038971255953934
WPath,680
Xc-3d,1.093412988719178
Xc-4d,0.0
Xc-5d,0.23570226039551584
Xc-6d,0.0
Xp-0d,12.957819157813608
Xp-1d,8.664703797946448
Xp-2d,7.5964066526247045
Xp-3d,6.147169408483435
Xp-4d,4.389483348109156
Xp-5d,3.4137697786840357
Xp-6d,2.1041767089685233
Xp-7d,1.0966325156562706
ZMIC0,57.21508905749299
ZMIC1,48.980813303373864
ZMIC2,29.616629284290774
ZMIC3,23.038528941995175
ZMIC4,22.44722252921016
ZMIC5,22.44722252921016
nAcid,0
nAtom,29
nBase,0
nRing,2
piPC1,3.332204510175204
piPC2,3.8918202981106265
piPC3,4.430816798843313
piPC4,4.8846940707384086
piPC5,5.385068292956691
piPC6,5.405488741609826
piPC7,5.543344711362251
piPC8,5.725013819411452
piPC9,6.090036447169141
AATS0Z,33.37931034482759
AATS0d,3.413793103448276
AATS0i,154.31281079443585
AATS0m,135.9923110689655
AATS0p,1.8194155156323797
AATS0s,5.23102554803988
AATS0v,263.1526630111028
AATS1Z,28.066666666666666
AATS1d,4.0
AATS1i,139.92751707280502
AATS1m,108.51805786666662
AATS1p,2.087063036199999
AATS1s,3.537722908093279
AATS1v,302.4368378110296
AATS2Z,26.217391304347824
AATS2d,3.6739130434782608
AATS2i,141.95822585910653
AATS2m,100.33702180434776
AATS2p,1.9350454458695638
AATS2s,3.4840758633029183
AATS2v,273.72173697913206
AATS3Z,22.083333333333332
AATS3d,2.966666666666667
AATS3i,150.93448519919056
AATS3m,82.52351631666667
AATS3p,1.6153107031182332
AATS3s,3.4218106995884776
AATS3v,220.2793693349755
AATS4Z,18.464285714285715
AATS4d,2.5714285714285716
AATS4i,155.79383685336362
AATS4m,65.94034833928569
AATS4p,1.4319371414989825
AATS4s,3.299162257495592
AATS4v,188.40021861555428
AATS5Z,18.0
AATS5d,2.6444444444444444
AATS5i,156.6560282331193
AATS5m,65.43738551111106
AATS5p,1.402812254677555
AATS5s,3.1639689071787838
AATS5v,188.20123842795348
AATS6Z,24.2972972972973
AATS6d,2.918918918918919
AATS6i,154.2226765105835
AATS6m,93.20776383783783
AATS6p,1.515197793241703
AATS6s,4.486375264153043
AATS6v,214.67984659960112
AATS7Z,22.735294117647058
AATS7d,2.9411764705882355
AATS7i,151.5515355597955
AATS7m,85.3969821176471
AATS7p,1.6411137261337356
AATS7s,3.5733478576615822
AATS7v,225.80887076396965
AATS8Z,20.264705882352942
AATS8d,2.588235294117647
AATS8i,152.57348273484197
AATS8m,73.48057767647063
AATS8p,1.589971797839618
AATS8s,2.799564270152505
AATS8v,204.65420930513477
AMID_C,1.7119718940325335
AMID_N,0.0
AMID_O,0.19639232186648478
AMID_X,0.09827467059308018
AMID_h,0.2946669924595649
ATS0dv,231.60493827160494
ATS0pe,184.43030000000002
ATS0se,225.78990100000007
ATS1dv,229.11111111111111
ATS1pe,193.31000000000006
ATS1se,230.90586200000004
ATS2dv,290.44444444444446
ATS2pe,292.56150000000014
ATS2se,351.96031200000016
ATS3dv,267.0
ATS3pe,376.63
ATS3se,462.23464600000005
ATS4dv,207.66666666666669
ATS4pe,349.94749999999993
ATS4se,434.395768
ATS5dv,204.11111111111111
ATS5pe,275.37100000000004
ATS5se,343.106534
ATS6dv,202.77777777777777
ATS6pe,236.48099999999997
ATS6se,290.12816
ATS7dv,143.66666666666666
ATS7pe,216.40700000000004
ATS7se,265.126908
ATS8dv,106.66666666666667
ATS8pe,210.228
ATS8se,260.436952
ATSC0Z,348.82758620689674
ATSC0c,0.5460780391924809
ATSC0d,16.206896551724135
ATSC0i,38.543672647031755
ATSC0m,1635.9767657931038
ATSC0p,7.653514661934551
ATSC0s,52.33986618944759
ATSC0v,1493.7795686975264
ATSC1Z,-5.3388822829964235
ATSC1c,-0.28577756368609003
ATSC1d,2.8894173602853725
ATSC1i,4.127982937786292
ATSC1m,-22.00613895838287
ATSC1p,0.6825530565311904
ATSC1s,-6.438136859230699
ATSC1v,89.04316280322914
ATSC2Z,-15.933412604042802
ATSC2c,0.0187746904925529
ATSC2d,-7.190249702734842
ATSC2i,-12.150007544140095
ATSC2m,-80.59535353388821
ATSC2p,-1.720986439362561
ATSC2s,0.6890315544181458
ATSC2v,-346.0589174192079
ATSC3Z,-27.74673008323423
ATSC3c,0.058725054882988334
ATSC3d,-5.531510107015458
ATSC3i,-10.278977258571055
ATSC3m,-129.92761898573127
ATSC3p,-1.023098438698106
ATSC3s,-2.600705969642618
ATSC3v,-269.36951485725854
ATSC4Z,-150.01189060642096
ATSC4c,-0.07384831560643891
ATSC4d,1.4280618311533888
ATSC4i,-5.587995774379356
ATSC4m,-701.8716167728896
ATSC4p,-1.861423966434411
ATSC4s,-15.288918719613122
ATSC4v,-455.8617584422395
ATSC5Z,-8.180737217598118
ATSC5c,-0.15208034341386395
ATSC5d,2.47205707491082
ATSC5i,3.9428146533939996
ATSC5m,-32.00641512722966
ATSC5p,0.305421398201729
ATSC5s,-3.9899079361506518
ATSC5v,209.8464721489214
ATSC6Z,117.94411414982166
ATSC6c,0.27070586407215985
ATSC6d,-0.9536266349583833
ATSC6i,4.179242059066277
ATSC6m,545.3733005743163
ATSC6p,0.82656426651102
ATSC6s,21.8566140750636
ATSC6v,274.2558046535631
ATSC7Z,-12.039239001189046
ATSC7c,-0.07374459607929702
ATSC7d,-2.3115338882283
ATSC7i,1.1507804693986383
ATSC7m,-50.87141172294885
ATSC7p,1.0539735205799052
ATSC7s,-12.563046583231257
ATSC7v,-6.777625443493093
ATSC8Z,-100.65992865636146
ATSC8c,-0.058842557764078804
ATSC8d,-0.7942925089179549
ATSC8i,-5.61024290317365
ATSC8m,-473.0231422057075
ATSC8p,-1.4511038989379221
ATSC8s,-6.833384893728498
ATSC8v,-381.7543857115072
AXp-0d,0.719878842100756
AXp-1d,0.4560370419971815
AXp-2d,0.30385626610498817
AXp-3d,0.20490564694944785
AXp-4d,0.13301464691239867
AXp-5d,0.0875325584277958
AXp-6d,0.061887550263780094
AXp-7d,0.03781491433297485
GATS1Z,0.5725846843284563
GATS1c,1.2961106400898728
GATS1d,0.8638297872340427
GATS1i,0.8318134852965858
GATS1m,0.575236215866292
GATS1p,0.7225116488586518
GATS1s,0.7419443363865569
GATS1v,0.7519986603031438
GATS2Z,0.683157976172056
GATS2c,0.6264608667454898
GATS2d,1.389639222941721
GATS2i,1.1281357737112037
GATS2m,0.6892155245203077
GATS2p,0.9809738145628403
GATS2s,0.6020169427296707
GATS2v,0.992732389245915
GATS3Z,0.9605509424014758
GATS3c,0.8358997158201741
GATS3d,1.180567375886525
GATS3i,1.0840954680870425
GATS3m,0.9607078383565709
GATS3p,1.0078751947226139
GATS3s,0.9508682666017579
GATS3v,1.0264305510435718
GATS4Z,1.3409203242388288
GATS4c,1.0213991047381856
GATS4d,0.848404255319149
GATS4i,1.0408160568611866
GATS4m,1.3371795544354677
GATS4p,1.1317960213592224
GATS4s,1.3241090111173652
GATS4v,1.1412792384984312
GATS5Z,1.0229822942752949
GATS5c,0.9486434614657017
GATS5d,0.8638297872340427
GATS5i,0.9154717361609452
GATS5m,1.0215889805139653
GATS5p,0.9752914159449754
GATS5s,1.1208364771651531
GATS5v,0.9329897113007167
GATS6Z,0.6378121894136125
GATS6c,0.5666208668392639
GATS6d,1.1439907993099485
GATS6i,0.8941721927809394
GATS6m,0.6415937699750316
GATS6p,0.8662147753922276
GATS6s,1.0487800644327818
GATS6v,0.8047018332514345
GATS7Z,0.9101074593538478
GATS7c,1.050995986581592
GATS7d,1.1178973717146437
GATS7i,0.9403164950595165
GATS7m,0.9069423062867892
GATS7p,0.8168935275899192
GATS7s,1.4455476790809865
GATS7v,0.9196704576643419
GATS8Z,1.4826134487009504
GATS8c,0.8339799413194426
GATS8d,0.8130162703379226
GATS8i,1.0646335953573112
GATS8m,1.4783712163564675
GATS8p,1.1832161524778562
GATS8s,0.7498753404650395
GATS8v,1.2073153850435823
MATS1Z,-0.014795044154474725
MATS1c,-0.5058830882579787
MATS1d,0.1723404255319148
MATS1i,0.10352888638997011
MATS1m,-0.013002997009429236
MATS1p,0.08620892715626877
MATS1s,-0.11890615605951031
MATS1v,0.057622328742591114
MATS2Z,-0.028796396582254517
MATS2c,0.021674956818847863
MATS2d,-0.279694727104533
MATS2i,-0.19873008560780864
MATS2m,-0.03105796808781425
MATS2p,-0.14176097645285043
MATS2s,0.008299399479697447
MATS2v,-0.14605071788684731
MATS3Z,-0.03844569658626594
MATS3c,0.051977509604214316
MATS3d,-0.1649645390070922
MATS3i,-0.1288972223051836
MATS3m,-0.03838584415714048
MATS3p,-0.06461052216487062
MATS3s,-0.02401626096592304
MATS3v,-0.08715828509280187
MATS4Z,-0.22270236683048064
MATS4c,-0.07003189101197899
MATS4d,0.045630699088145904
MATS4i,-0.07507804335404272
MATS4m,-0.2221726113196517
MATS4p,-0.12594889269603618
MATS4s,-0.15127046249709758
MATS4v,-0.15803621411863944
MATS5Z,-0.01511357145995346
MATS5c,-0.17947495666955834
MATS5d,0.09829787234042554
MATS5i,0.06592327156061988
MATS5m,-0.012607976376318735
MATS5p,0.02571722038562181
MATS5s,-0.04912649172602374
MATS5v,0.09053169289264906
MATS6Z,0.2650096715933014
MATS6c,0.38854312242384276
MATS6d,-0.04611845888441636
MATS6i,0.084984692154279
MATS6m,0.261284119699318
MATS6p,0.08464708006226267
MATS6s,0.3273004103306069
MATS6v,0.14390158815966667
MATS7Z,-0.029437931756332376
MATS7c,-0.1151846403331614
MATS7d,-0.12165206508135172
MATS7i,0.02546586715845407
MATS7m,-0.026522578236406986
MATS7p,0.11745942280393318
MATS7s,-0.204729979514477
MATS7v,-0.003869992561546785
MATS8Z,-0.24613018398343897
MATS8c,-0.09190854940815754
MATS8d,-0.041802252816020034
MATS8i,-0.1241502652313339
MATS8m,-0.24661775389894183
MATS8p,-0.16171737056923838
MATS8s,-0.11135823942378034
MATS8v,-0.2179799762260056
MAXsCl,5.978880438700664
MAXsOH,9.135985823673414
MINsCl,5.978880438700664
MINsOH,9.135985823673414
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,22.880794463570798
SpAD_D,155.67953096306107
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,313
TMWC10,106.94484323312386
TSRW10,50.48282582463473
VE1_Dt,4.179373259408786
VE2_Dt,0.23218740330048812
VE3_Dt,2.0179479622564855
VR1_Dt,86.25561751444272
VR2_Dt,4.7919787508023735
VR3_Dt,5.045101849294917
Xc-3dv,0.46379124869253285
Xc-4dv,0.0
Xc-5dv,0.07419632759195775
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.16666666666666666
Xch-7d,0.27370475419801443
Xp-0dv,10.262857996887762
Xp-1dv,5.804078729254254
Xp-2dv,4.173171199249317
Xp-3dv,2.815517585664269
Xp-4dv,1.696376689975601
Xp-5dv,1.0654236249725444
Xp-6dv,0.493703686284656
Xp-7dv,0.23801871706414832
Xpc-4d,2.448688404983744
Xpc-5d,2.962453710360644
Xpc-6d,3.819686962918168
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,30
nFRing,0
nHBAcc,2
nHBDon,1
nHRing,0
nSpiro,0
naRing,2
piPC10,6.41928213345274
AATS0dv,7.98637718177948
AATS0pe,6.35966551724138
AATS0se,7.785858655172416
AATS1dv,7.637037037037037
AATS1pe,6.443666666666669
AATS1se,7.696862066666668
AATS2dv,6.314009661835749
AATS2pe,6.360032608695655
AATS2se,7.651311130434786
AATS3dv,4.45
AATS3pe,6.277166666666667
AATS3se,7.7039107666666675
AATS4dv,3.7083333333333335
AATS4pe,6.249062499999999
AATS4se,7.757067285714285
AATS5dv,4.5358024691358025
AATS5pe,6.119355555555557
AATS5se,7.624589644444445
AATS6dv,5.48048048048048
AATS6pe,6.391378378378377
AATS6se,7.841301621621621
AATS7dv,4.2254901960784315
AATS7pe,6.364911764705884
AATS7se,7.797850235294118
AATS8dv,3.1372549019607843
AATS8pe,6.1831764705882355
AATS8se,7.659910352941177
AATSC0Z,12.028537455410232
AATSC0c,0.018830277213533822
AATSC0d,0.5588585017835909
AATSC0i,1.3290921602424743
AATSC0m,56.41299192390013
AATSC0p,0.2639142986873983
AATSC0s,1.804822972049917
AATSC0v,51.50964029991471
AATSC1Z,-0.17796274276654744
AATSC1c,-0.009525918789536335
AATSC1d,0.09631391200951242
AATSC1i,0.13759943125954308
AATSC1m,-0.733537965279429
AATSC1p,0.022751768551039678
AATSC1s,-0.21460456197435665
AATSC1v,2.968105426774305
AATSC2Z,-0.3463785348704957
AATSC2c,0.00040814544549028046
AATSC2d,-0.15630977614640962
AATSC2i,-0.26413059878565426
AATSC2m,-1.7520729029106135
AATSC2p,-0.037412748681794804
AATSC2s,0.014978946835177082
AATSC2v,-7.523019943895823
AATSC3Z,-0.46244550138723717
AATSC3c,0.0009787509147164723
AATSC3d,-0.09219183511692429
AATSC3i,-0.17131628764285092
AATSC3m,-2.1654603164288546
AATSC3p,-0.017051640644968433
AATSC3s,-0.04334509949404363
AATSC3v,-4.489491914287642
AATSC4Z,-2.6787837608289458
AATSC4c,-0.001318719921543552
AATSC4d,0.025501104127739087
AATSC4i,-0.09978563882820278
AATSC4m,-12.533421728087315
AATSC4p,-0.03323971368632877
AATSC4s,-0.2730164057073772
AATSC4v,-8.140388543611419
AATSC5Z,-0.1817941603910693
AATSC5c,-0.0033795631869747546
AATSC5d,0.05493460166468489
AATSC5i,0.08761810340875555
