DLiP-ID,T001CV
AATSC4v,0.13810801389481348
AATSC5Z,0.4261554858649819
AATSC5c,-0.003642342797638358
AATSC5d,-0.021525672202042784
AATSC5i,-0.026546732492306345
AATSC5m,2.0791357703007884
AATSC5p,0.0012210054087473078
AATSC5s,-0.17676364802139977
AATSC5v,2.7238280171475746
AATSC6Z,-0.26890890520643757
AATSC6c,-0.0013543612178286025
AATSC6d,-0.01252817859449585
AATSC6i,-0.09334073253307405
AATSC6m,-1.2780753100324898
AATSC6p,-0.008126644118821255
AATSC6s,0.1294085752594392
AATSC6v,-1.776856643885439
AATSC7Z,-0.13215118437662435
AATSC7c,0.004788228039108342
AATSC7d,0.04012177916388207
AATSC7i,0.026135095150759846
AATSC7m,-0.6194706583738023
AATSC7p,0.0037765781476562068
AATSC7s,-0.09866405947047513
AATSC7v,-0.3184543102213964
AATSC8Z,-0.2091235743352283
AATSC8c,-0.0013897539645287029
AATSC8d,0.06344941578991223
AATSC8i,0.10435783707905016
AATSC8m,-0.8272019204314542
AATSC8p,0.022879737034493627
AATSC8s,-0.3385098263949706
AATSC8v,3.6816477535779715
ATS0are,422.3296000000001
ATS1are,443.366
ATS2are,766.4549
ATS3are,1048.765
ATS4are,1070.7779000000003
ATS5are,1032.9839000000002
ATS6are,1012.401
ATS7are,944.7279
ATS8are,817.825
ATSC0dv,268.5074626865671
ATSC0pe,9.40598507462686
ATSC0se,6.428730746268656
ATSC1dv,64.6415682780129
ATSC1pe,-0.65893239028736
ATSC1se,-0.5997587685453334
ATSC2dv,40.53865003341501
ATSC2pe,3.4473092670973564
ATSC2se,2.781533327689908
ATSC3dv,-15.317665404321682
ATSC3pe,-1.0707392960570303
ATSC3se,-0.6327130202717748
ATSC4dv,58.51035865448875
ATSC4pe,2.001116596123854
ATSC4se,1.2284407672087327
ATSC5dv,10.556025840944528
ATSC5pe,-1.0535613054132318
ATSC5se,-1.532824934729339
ATSC6dv,-16.75651592782357
ATSC6pe,-0.7058332368010565
ATSC6se,-0.37318305457785883
ATSC7dv,-13.13611049231455
ATSC7pe,0.03534237023836831
ATSC7se,0.17170394118957338
ATSC8dv,-36.41011361104924
ATSC8pe,-2.5676439518823737
ATSC8se,-1.9662484143461798
AXp-0dv,0.5585305286058523
AXp-1dv,0.3211956531479349
AXp-2dv,0.17985486753731103
AXp-3dv,0.10642525973526722
AXp-4dv,0.061429833977064294
AXp-5dv,0.037277433435707025
AXp-6dv,0.019147968106640358
AXp-7dv,0.011337056954567677
BertzCT,1000.3957918840046
ECIndex,1205
ETA_eta,33.68673675267089
GATS1dv,0.5254489208980836
GATS1pe,0.7694591987663288
GATS1se,0.7881831178602776
GATS2dv,0.7404318428270716
GATS2pe,0.5436128925923476
GATS2se,0.48257001435706787
GATS3dv,0.9574893028426646
GATS3pe,0.9553772904790843
GATS3se,0.9257479380377568
GATS4dv,0.8869984912252841
GATS4pe,0.876052603625102
GATS4se,0.8542505626527225
GATS5dv,1.0288410394330851
GATS5pe,1.1080276583555935
GATS5se,1.167126808718027
GATS6dv,1.151719508741754
GATS6pe,1.27002476268952
GATS6se,1.3320397397509574
GATS7dv,1.1306948304613675
GATS7pe,1.2053778429421724
GATS7se,1.2435861191791624
GATS8dv,1.1567762412536227
GATS8pe,1.29281758415354
GATS8se,1.3333527186989138
LogEE_A,4.452867238891086
LogEE_D,289.6213517768763
MATS1dv,0.23376594082058466
MATS1pe,-0.06802401828595243
MATS1se,-0.09058933705562403
MATS2dv,0.08291400504834198
MATS2pe,0.20127550900296998
MATS2se,0.23761508222529115
MATS3dv,-0.02222197086236541
MATS3pe,-0.04434307559238309
MATS3se,-0.03833786209250343
MATS4dv,0.08342825379178909
MATS4pe,0.08145258326878464
MATS4se,0.07315865928523327
MATS5dv,0.01577256825981167
MATS5pe,-0.04493801222073744
MATS5se,-0.09565895923287471
MATS6dv,-0.026296929461161172
MATS6pe,-0.03162099255963593
MATS6se,-0.024461008407603273
MATS7dv,-0.02185214007782102
MATS7pe,0.0016783206204585037
MATS7se,0.011929948553093605
MATS8dv,-0.06935362733325133
MATS8pe,-0.1396156243910595
MATS8se,-0.1564287791299297
MAXaaCH,1.8880095114224758
MAXaasC,0.9437226509407931
MAXdssC,-0.3064710976536824
MAXssNH,2.8320662955239726
MDEC-22,16.85389999473824
MDEC-23,22.96881477399947
MDEC-33,6.5560929363340685
MDEN-22,1.0906507760654187
MDEO-11,1.2959382279366591
MDEO-12,0.7898726441496735
MINaaCH,1.4247822486538284
MINaasC,-0.004882511034206338
MINdssC,-0.9396698194839772
MINssNH,2.5212164363801963
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.0714285714285716
SM1_Dzi,1.9398034571003986
SM1_Dzm,2.0655941885209126
SM1_Dzp,-8.566492858762185
SM1_Dzv,-3.671265381321869
SddssSe,0
SpAD_Dt,733.0294958565828
SpAbs_A,44.43126328348683
SpAbs_D,579.2427035537526
SpMAD_A,1.2694646652424808
SpMAD_D,16.549791530107218
SpMax_A,2.325360317766385
SpMax_D,289.6213517768763
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,149.76999999999998
TpiPC10,7.512856456602472
VAdjMat,6.20945336562895
VE1_DzZ,5.826892651604733
VE1_Dzi,5.8256007804824455
VE1_Dzm,5.826905543395017
VE1_Dzp,5.838610725733529
VE1_Dzv,5.83623963737172
VE2_DzZ,0.16648264718870665
VE2_Dzi,0.16644573658521272
VE2_Dzm,0.1664830155255719
VE2_Dzp,0.16681744930667228
VE2_Dzv,0.1667497039249063
VE3_DzZ,3.015246833902899
VE3_Dzi,3.0150251009089937
VE3_Dzm,3.0152490463644623
VE3_Dzp,3.017255847606135
VE3_Dzv,3.0168496602340205
VR1_DzZ,231.3950284724124
VR1_Dzi,231.67898818545876
VR1_Dzm,231.39397862725747
VR1_Dzp,230.63603432242644
VR1_Dzv,230.5028332483321
VR2_DzZ,6.611286527783212
VR2_Dzi,6.619399662441679
VR2_Dzm,6.611256532207356
VR2_Dzp,6.589600980640755
VR2_Dzv,6.585795235666632
VR3_DzZ,6.696889298462404
VR3_Dzi,6.6981157103897555
VR3_Dzm,6.696884761426567
VR3_Dzp,6.693603827446104
VR3_Dzv,6.6930261226063426
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.034020690871988585
Xch-6dv,0.16815777844293356
Xch-7dv,0.11406598827864056
Xpc-4dv,1.4043075428209477
Xpc-5dv,1.847483131826533
Xpc-6dv,2.2036786528527523
Zagreb1,170.0
Zagreb2,189.0
fragCpx,179.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,4
nBondsM,15
nBondsO,37
nBondsS,54
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,10
naHRing,1
AATS0are,6.303426865671643
AATS1are,6.425594202898551
AATS2are,6.282417213114754
AATS3are,6.097470930232559
AATS4are,6.118730857142859
AATS5are,6.185532335329342
AATS6are,6.367301886792452
AATS7are,6.298186
AATS8are,6.242938931297711
AATSC0dv,4.007574069948763
AATSC0pe,0.14038783693472925
AATSC0se,0.09595120516818889
AATSC1dv,0.9368343228697521
AATSC1pe,-0.009549744786773333
AATSC1se,-0.008692156065874397
AATSC2dv,0.33228401666733615
AATSC2pe,0.02825663333686358
AATSC2se,0.022799453505654984
AATSC3dv,-0.08905619421117257
AATSC3pe,-0.006225228465447851
AATSC3se,-0.0036785640713475278
AATSC4dv,0.33434490659707855
AATSC4pe,0.011434951977850594
AATSC4se,0.007019661526907044
AATSC5dv,0.06320973557451813
AATSC5pe,-0.006308750331815759
AATSC5se,-0.009178592423528977
AATSC6dv,-0.10538689262782121
AATSC6pe,-0.004439202747176456
AATSC6se,-0.002347063236338735
AATSC7dv,-0.08757406994876367
AATSC7pe,0.00023561580158912206
AATSC7se,0.0011446929412638226
AATSC8dv,-0.2779397985576278
AATSC8pe,-0.019600335510552472
AATSC8se,-0.01500952988050519
AETA_eta,0.9624781929334539
ATSC0are,10.153594029850742
ATSC1are,-0.8539819113388228
ATSC2are,4.1758750501225235
ATSC3are,-1.1420264646914697
ATSC4are,2.171643951882376
ATSC5are,-1.62338661171753
ATSC6are,-0.7824306081532535
ATSC7are,0.19246858988639476
ATSC8are,-2.932800267320111
BCUTZ-1h,8.031139191353162
BCUTZ-1l,5.694859402142077
BCUTc-1h,0.45197419457724664
BCUTc-1l,-0.504149423974624
BCUTd-1h,3.1404266360028292
BCUTd-1l,0.972450808500782
BCUTi-1h,14.54574399621412
BCUTi-1l,10.955270117482844
BCUTm-1h,16.016841727365506
BCUTm-1l,11.705935739848197
BCUTp-1h,1.982312746887014
BCUTp-1l,0.741374070661894
BCUTs-1h,7.011552259762638
BCUTs-1l,1.177672408371973
BCUTv-1h,20.89068433403647
BCUTv-1l,14.700264737723485
BalabanJ,1.2886521651106015
Diameter,21
ETA_beta,38.75
GATS1are,0.7888181373893788
GATS2are,0.516371223340005
GATS3are,0.9495658746059361
GATS4are,0.8713280639901136
GATS5are,1.131495161338348
GATS6are,1.291165079004893
GATS7are,1.2136321349634596
GATS8are,1.3117697855003965
HybRatio,0.44
Lipinski,True
LogEE_Dt,366.51474792829134
MATS1are,-0.08166850181537408
MATS2are,0.22586174141131773
MATS3are,-0.04381297349706586
MATS4are,0.08188523160137644
MATS5are,-0.06414465836974981
MATS6are,-0.032471601961207505
MATS7are,0.00846688406389372
MATS8are,-0.14772915006257498
MAXssCH2,1.1375426645379
MAXsssCH,0.16418889117735436
MINssCH2,-0.10727780354015559
MINsssCH,-0.400235988220498
NsssssAs,0
RotRatio,0.2972972972972973
SM1_Dzpe,2.197062423500612
SM1_Dzse,2.052020773761969
SMR_VSA1,28.701827068181338
SMR_VSA2,0.0
SMR_VSA3,15.950365812018994
SMR_VSA4,5.917906046161393
SMR_VSA5,57.532348595542615
SMR_VSA6,11.861545009918906
SMR_VSA7,53.7882683898027
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,488.1962959771344
SpAD_Dzi,472.20301487112704
SpAD_Dzm,488.320131148958
SpAD_Dzp,697.491637667599
SpAD_Dzv,634.5047221476931
SpAbs_Dt,733.0294958565828
SpDiam_A,4.61280146472965
SpDiam_D,450.2005596359336
SpMAD_Dt,20.943699881616652
SpMax_Dt,366.51474792829134
SsssssAs,0
VE1_Dzpe,5.826432709746789
VE1_Dzse,5.826958565596729
VE2_Dzpe,0.1664695059927654
VE2_Dzse,0.16648453044562084
VE3_Dzpe,3.01516789645905
VE3_Dzse,3.015258145870208
VMcGowan,366.9700000000015
VR1_Dzpe,231.45305531386313
VR1_Dzse,231.38697771931004
VR2_Dzpe,6.612944437538947
VR2_Dzse,6.611056506266001
VR3_Dzpe,6.697140036636709
VR3_Dzse,6.696854505609633
mZagreb1,11.25
mZagreb2,7.88888888888889
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,60
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.15154617955001107
AATSC1are,-0.012376549439693085
AATSC2are,0.03422848401739773
AATSC3are,-0.0066396887482062196
AATSC4are,0.012409394010756435
AATSC5are,-0.009720877914476227
AATSC6are,-0.004920947221089645
AATSC7are,0.001283123932575965
AATSC8are,-0.02238778830015352
AETA_beta,1.1071428571428572
BCUTdv-1h,6.027486657143859
BCUTdv-1l,1.8245251281280348
BCUTpe-1h,3.5038589910730016
BCUTpe-1l,2.244737893983831
BCUTse-1h,3.7166254352487513
BCUTse-1l,2.4407198237012944
ETA_alpha,16.1
ETA_dBeta,-5.75
ETA_eta_B,0.5123263214087643
ETA_eta_F,32.55893883794541
ETA_eta_L,9.294527020573288
ETA_eta_R,66.2456755906163
ETA_psi_1,0.5244299674267104
LabuteASA,203.39089803886097
LogEE_DzZ,244.1573316620366
LogEE_Dzi,236.1569303914807
LogEE_Dzm,244.21908255129387
LogEE_Dzp,347.5220341396907
LogEE_Dzv,316.7278945908006
PEOE_VSA1,25.474044143913044
PEOE_VSA2,19.700400156221797
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,49.59430021108608
PEOE_VSA7,30.38936785217202
PEOE_VSA8,31.618542332360732
PEOE_VSA9,6.4208216229260096
SM1_Dzare,2.456956724057701
SpAD_Dzpe,483.3188495116516
SpAD_Dzse,488.90060857069494
SpAbs_DzZ,486.24323475264464
SpAbs_Dzi,470.37405732586126
SpAbs_Dzm,486.37257091406684
SpAbs_Dzp,703.6105611381433
SpAbs_Dzv,637.1270545629231
SpDiam_Dt,547.8608732475514
SpMAD_DzZ,13.948465599346697
SpMAD_Dzi,13.49151471060363
SpMAD_Dzm,13.952003747113086
SpMAD_Dzp,19.928332504788543
SpMAD_Dzv,18.128706347076946
SpMax_DzZ,244.1573316620366
SpMax_Dzi,236.1569303914807
SpMax_Dzm,244.21908255129387
SpMax_Dzp,347.5220341396907
SpMax_Dzv,316.7278945908006
VE1_Dzare,5.825676154598137
VE2_Dzare,0.16644789013137534
VE3_Dzare,3.0150380392531964
VR1_Dzare,231.53205748132942
VR2_Dzare,6.615201642323697
VR3_Dzare,6.697481309675732
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46
AETA_dBeta,-0.16428571428571428
AETA_eta_B,0.014637894897393266
AETA_eta_F,0.9302553953698689
AETA_eta_L,0.2655579148735225
AETA_eta_R,1.892733588303323
BCUTare-1h,3.557588106160879
BCUTare-1l,2.194767279743443
ETA_beta_s,22.25
ETA_dPsi_A,0.18957003257328953
ETA_dPsi_B,0.0
ETA_eta_BR,0.7703263214087643
ETA_eta_FL,7.607360220391044
ETA_eta_RL,16.90188724096433
LogEE_Dzpe,241.72219796792584
LogEE_Dzse,244.5089334503121
PEOE_VSA10,0.0
PEOE_VSA11,5.760247418874442
PEOE_VSA12,11.791361931212514
PEOE_VSA13,5.907179729351506
SlogP_VSA1,21.267154416025324
SlogP_VSA2,41.50790388889418
SlogP_VSA3,16.133830774056218
SlogP_VSA4,5.917906046161393
SlogP_VSA5,61.06398745512534
SlogP_VSA6,46.88172041628462
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,476.02246062162675
SpAbs_Dzpe,481.247333512351
SpAbs_Dzse,486.9658461268622
SpDiam_DzZ,379.57507492219247
SpDiam_Dzi,366.26187948263754
SpDiam_Dzm,379.67725899503597
SpDiam_Dzp,548.8162735698161
SpDiam_Dzv,500.09198074613914
SpMAD_Dzpe,13.809109986047188
SpMAD_Dzse,13.96858881630557
SpMax_Dzpe,241.72219796792584
SpMax_Dzse,244.5089334503121
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,35
AETA_beta_s,0.6357142857142857
AETA_eta_BR,0.02200932346882184
AETA_eta_FL,0.21735314915402984
AETA_eta_RL,0.48291106402755235
DetourIndex,6138
EState_VSA1,23.949440358789385
EState_VSA2,42.855915048012946
EState_VSA3,6.544756405912575
EState_VSA4,37.667559606327046
EState_VSA5,12.13273413692322
EState_VSA6,0.0
EState_VSA7,30.33183534230805
EState_VSA8,21.267154416025324
EState_VSA9,4.417150937053347
ETA_beta_ns,16.5
ETA_shape_p,0.10351966873706002
ETA_shape_x,0.0
ETA_shape_y,0.2795031055900621
GhoseFilter,False
LogEE_Dzare,238.0814290743579
SlogP_VSA10,10.67871938593283
SlogP_VSA11,0.0
SpAbs_Dzare,473.7059014246583
SpDiam_Dzpe,375.5362976483974
SpDiam_Dzse,380.1581708296401
SpMAD_Dzare,13.600641732046478
SpMax_Dzare,238.0814290743579
TopoPSA(NO),149.76999999999998
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.36350916315809
VSA_EState9,83.96982417017527
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.4714285714285714
EState_VSA10,24.28467613112799
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03999999999999996
FilterItLogS,-5.43855282274003
SpDiam_Dzare,369.5062847330721
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6014925373134314
ETA_epsilon_2,0.8771428571428567
ETA_epsilon_3,0.43861386138613745
ETA_epsilon_4,0.5623376623376607
ETA_epsilon_5,0.8049999999999995
AETA_beta_ns_d,0.014285714285714285
ETA_dEpsilon_A,0.162878675927294
ETA_dEpsilon_B,0.03915487497577075
ETA_dEpsilon_C,-0.12372380095152324
ETA_dEpsilon_D,0.07214285714285718
PetitjeanIndex,0.47619047619047616
TopoShapeIndex,0.9090909090909091
CDK Descriptors
FMFDescriptor,0.8
MDEDescriptor,"0.0,0.0,0.0,0.0,16.85389999473824,22.96881477399947,0.0,6.5560929363340685,0.0,0.0,1.2959382279366591,0.7898726441496735,0.0,0.0,0.0,0.0,1.0906507760654187,0.0,0.0"
APolDescriptor,74.54937599999997
BCUTDescriptor,"11.899999999999999,15.999964612830926,-0.3317768636126619,0.2781043294305836,4.1144829487119505,10.353372123459376"
BPolDescriptor,43.37062399999999
TPSADescriptor,149.76999999999998
ALOGPDescriptor,"-0.15470000000000028,0.023932090000000086,117.23440000000001"
XLogPDescriptor,2.5749999999999997
VAdjMaDescriptor,6.20945336562895
WeightDescriptor,484.23218499999996
ChiPathDescriptor,"25.04539482762412,16.90188724096433,14.898198060764662,11.066846016028094,8.878318919990502,6.639557586523528,4.23992595950649,2.7300618314920175,19.54856850120483,11.884239166473591,8.633033641790927,5.959814545174962,4.177228710440372,2.833084941113735,1.3786537036781075,0.8049310437743055"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.35549886030924205,0.34347329778896585,0.0,0.0,0.034020690871988585,0.16815777844293356,0.11406598827864056"
AtomCountDescriptor,67
BondCountDescriptor,37
SmallRingDescriptor,"3,2,3,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.1295491105128677,0.0,0.20118446353109126,0.0,0.7590006359613998,0.0,0.07095369570699617,0.0"
RuleOfFiveDescriptor,1
CarbonTypesDescriptor,"0,0,4,8,1,2,8,1,0"
ZagrebIndexDescriptor,170.0
LargestChainDescriptor,22
MannholdLogPDescriptor,3.11
WeightedPathDescriptor,"70.42334564578545,2.0120955898795843,27.637599285856304,15.5304216098306,12.107177676025698"
FractionalPSADescriptor,0.3092937740187592
WienerNumbersDescriptor,"4901.0,45.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.688487256621396,5.373762758732477,6.691505161192463,1.404307542820948,1.8474831318265337,2.017823109507141"
FractionalCSP3Descriptor,0.44
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,9,0,0,7,2,0,0,4,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,5
LargestPiSystemDescriptor,12
PetitjeanNumberDescriptor,0.47619047619047616
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"29.554419284149013,16.0703125,11.10204081632653"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,3571.1
HBondAcceptorCountDescriptor,9
HybridizationRatioDescriptor,0.44
AutocorrelationDescriptorMass,"41.086735418351594,40.65409930537152,55.389674694341565,51.31094162496597,53.16485289503351"
PetitjeanShapeIndexDescriptor,"0.9090909090909091,NaN"
RotatableBondsCountDescriptor,15
AutocorrelationDescriptorCharge,"0.8980815845176343,-0.5123621466888837,0.16429230672454279,-0.17254349954806655,0.27140282189269804"
EccentricConnectivityIndexDescriptor,1205
AutocorrelationDescriptorPolarizability,"1997.6226998982022,2237.4191305929508,2850.0367237320484,2683.580378099409,2524.778928745043"
