DLiP-ID,I000F2
AATSC5Z,0.7114795918367345
AATSC5c,0.003569375761205987
AATSC5d,0.015664246467817913
AATSC5i,0.11566807197189029
AATSC5m,3.2264650438971745
AATSC5p,0.0028259867495385965
AATSC5s,0.2011385332514218
AATSC5v,0.351783461985765
AATSC6Z,0.5742772108843537
AATSC6c,-0.0032866988746482017
AATSC6d,0.01065051020408165
AATSC6i,-0.0021370405966615992
AATSC6m,2.665016620408163
AATSC6p,0.009018897686451565
AATSC6s,-0.01770742569147
AATSC6v,2.9192656909995214
AATSC7Z,0.1801303854875283
AATSC7c,0.0029323649293845986
AATSC7d,-0.018483087679516248
AATSC7i,-0.14922701409927755
AATSC7m,0.9384828428287982
AATSC7p,-0.009318477755765671
AATSC7s,0.12357874158894233
AATSC7v,0.17714555904688659
AATSC8Z,-0.6155045351473923
AATSC8c,-0.0030895288022280837
AATSC8d,-0.0035720727685013263
AATSC8i,0.10064112249939156
AATSC8m,-2.956803888953307
AATSC8p,0.015487279436691408
AATSC8s,-0.19336428462781063
AATSC8v,-1.3928292936445608
ATS0are,342.32810000000006
ATS1are,373.5118
ATS2are,629.501
ATS3are,799.1249000000001
ATS4are,783.8247
ATS5are,760.3697000000001
ATS6are,706.9128
ATS7are,644.085
ATS8are,596.736
ATSC0dv,198.81746031746033
ATSC0pe,5.488098214285712
ATSC0se,3.2867638392857126
ATSC1dv,23.432397959183657
ATSC1pe,-0.23781061862244485
ATSC1se,0.1671647586096944
ATSC2dv,19.7704081632653
ATSC2pe,1.6592656887755142
ATSC2se,1.1844510548469402
ATSC3dv,-131.0445011337869
ATSC3pe,-3.3346887117346884
ATSC3se,-1.7781555019132635
ATSC4dv,-70.13321995464854
ATSC4pe,-1.4033600765306122
ATSC4se,-0.5039214783163269
ATSC5dv,47.89597505668935
ATSC5pe,2.51947021683673
ATSC5se,1.6411926409438755
ATSC6dv,20.260204081632658
ATSC6pe,-0.18743545918367663
ATSC6se,-0.26224956632653157
ATSC7dv,15.45918367346939
ATSC7pe,1.2371338010204063
ATSC7se,0.6349990420918359
ATSC8dv,-47.282454648526084
ATSC8pe,-2.100278985969387
ATSC8se,-1.1327430551658157
AXp-0dv,0.5818702781178848
AXp-1dv,0.3502518540441343
AXp-2dv,0.19576094507913594
AXp-3dv,0.09951275703541133
AXp-4dv,0.053320526142898866
AXp-5dv,0.03025144845253174
AXp-6dv,0.017068314818879406
AXp-7dv,0.009741348888490924
BertzCT,1266.631250612313
ECIndex,999
ETA_eta,22.743327296569376
GATS1dv,0.7012271237861203
GATS1pe,0.7853859853508113
GATS1se,0.6844254274902781
GATS2dv,0.9122829427966946
GATS2pe,0.7441252580665627
GATS2se,0.7289257738458816
GATS3dv,1.3012516005809687
GATS3pe,1.3144983694110293
GATS3se,1.3067937381164503
GATS4dv,1.058573842694237
GATS4pe,0.9573595675924252
GATS4se,0.854230195399993
GATS5dv,0.7894756235740626
GATS5pe,0.597859128476194
GATS5se,0.481277241677076
GATS6dv,0.9048291485369845
GATS6pe,0.8998806399779606
GATS6se,0.8645316973704008
GATS7dv,0.9336453634585444
GATS7pe,0.7964596186950729
GATS7se,0.774194071472047
GATS8dv,1.1035931144908828
GATS8pe,1.2119964504719176
GATS8se,1.1648075156669084
LogEE_A,4.363031204679894
LogEE_D,231.60160570688214
MATS1dv,0.1118660305857406
MATS1pe,-0.04112873794445003
MATS1se,0.04827388379203475
MATS2dv,0.055686399744521164
MATS2pe,0.16930979538514396
MATS2se,0.2018071949028242
MATS3dv,-0.2839284782121396
MATS3pe,-0.2617448221807653
MATS3se,-0.23304828554816867
MATS4dv,-0.14965228509597997
MATS4pe,-0.10848291297022078
MATS4se,-0.06504418328857026
MATS5dv,0.10377414689418203
MATS5pe,0.19775707446846424
MATS5se,0.2150976845471067
MATS6dv,0.04755498782483734
MATS6pe,-0.015938104155041405
MATS6se,-0.0372351458567154
MATS7dv,0.040317751786355834
MATS7pe,0.11688507761112914
MATS7se,0.10017718907291266
MATS8dv,-0.1345235517524049
MATS8pe,-0.21647509788210365
MATS8se,-0.19494663373674848
MAXaaCH,2.1422468501159937
MAXaaNH,3.312358123403672
MAXaaaC,1.2706520088607678
MAXaasC,1.305778601924314
MAXsCH3,1.1301482297902874
MAXssNH,3.461855476310986
MDEC-12,1.4564881681115818
MDEC-13,0.7150446669527873
MDEC-22,19.270117201145812
MDEC-23,23.31510655538612
MDEC-33,4.2650944211156645
MDEN-22,1.428054209284711
MDEO-11,0.4999999999999999
MINaaCH,1.6550229538455896
MINaaNH,3.312358123403672
MINaaaC,1.1660152605168015
MINaasC,0.6444376071298974
MINsCH3,1.1301482297902874
MINssNH,2.4477655004067604
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.8392857142857144
SM1_Dzi,1.3856158037750492
SM1_Dzm,1.8363907530412635
SM1_Dzp,-4.3313596885529115
SM1_Dzv,-2.2370332221617275
SddssSe,0
SpAD_Dt,720.4684205485087
SpAbs_A,40.08953359834517
SpAbs_D,463.2032114137643
SpMAD_A,1.293210761236941
SpMAD_D,14.942039077863363
SpMax_A,2.3971605747487867
SpMax_D,231.60160570688214
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,107.29
TpiPC10,8.629268999566397
VAdjMat,6.087462841250339
VE1_DzZ,5.499935831264226
VE1_Dzi,5.485602234250005
VE1_Dzm,5.4999444349073565
VE1_Dzp,5.497906261170334
VE1_Dzv,5.491778960827333
VE2_DzZ,0.17741728487949116
VE2_Dzi,0.17695491078225822
VE2_Dzm,0.17741756241636633
VE2_Dzp,0.17735181487646237
VE2_Dzv,0.17715416002668818
VE3_DzZ,2.8361385366185976
VE3_Dzi,2.833528995772678
VE3_Dzm,2.836140100934376
VE3_Dzp,2.8357694514653695
VE3_Dzv,2.834654351104596
VR1_DzZ,198.2964453587868
VR1_Dzi,200.21321509455
VR1_Dzm,198.29542329462248
VR1_Dzp,198.82959428750115
VR1_Dzv,199.55705470117053
VR2_DzZ,6.3966595277028
VR2_Dzi,6.458490809501614
VR2_Dzm,6.3966265578910475
VR2_Dzp,6.413857880241973
VR2_Dzv,6.437324345199049
VR3_DzZ,6.421165221282745
VR3_Dzi,6.430784985656978
VR3_Dzm,6.421160067046135
VR3_Dzp,6.423850259259592
VR3_Dzv,6.427502295411155
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.03608439182435161
Xch-6dv,0.14425431452181042
Xch-7dv,0.16511772840057545
Xpc-4dv,1.6005583134104349
Xpc-5dv,1.9131293421773374
Xpc-6dv,2.173669480712528
Zagreb1,162.0
Zagreb2,184.0
fragCpx,226.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,22
nBondsD,2
nBondsM,24
nBondsO,34
nBondsS,35
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,8
naHRing,2
AATS0are,6.113001785714287
AATS1are,6.330708474576271
AATS2are,6.2950099999999996
AATS3are,6.147114615384616
AATS4are,5.938065909090909
AATS5are,5.848997692307693
AATS6are,5.89094
AATS7are,5.96375
AATS8are,6.027636363636364
AATSC0dv,3.55031179138322
AATSC0pe,0.09800175382653056
AATSC0se,0.0586922114158163
AATSC1dv,0.3971592874437908
AATSC1pe,-0.004030688451227879
AATSC1se,0.002833300993384651
AATSC2dv,0.19770408163265302
AATSC2pe,0.01659265688775514
AATSC2se,0.011844510548469403
AATSC3dv,-1.008034624106053
AATSC3pe,-0.025651451628728374
AATSC3se,-0.013678119245486642
AATSC4dv,-0.531312272383701
AATSC4pe,-0.010631515731292517
AATSC4se,-0.0038175869569418708
AATSC5dv,0.36843057735914886
AATSC5pe,0.019380540129513308
AATSC5se,0.01262455877649135
AATSC6dv,0.16883503401360547
AATSC6pe,-0.001561962159863972
AATSC6se,-0.0021854130527210964
AATSC7dv,0.143140589569161
AATSC7pe,0.011454942602040798
AATSC7se,0.005879620760109592
AATSC8dv,-0.477600552005314
AATSC8pe,-0.021214939252216028
AATSC8se,-0.011441849042078947
AETA_eta,0.7336557192441734
ATSC0are,5.746955357142854
ATSC1are,-0.5916297512755042
ATSC2are,2.0139029336734766
ATSC3are,-3.313260650510196
ATSC4are,-1.370782270408165
ATSC5are,2.8694982780612155
ATSC6are,-0.44240433673469787
ATSC7are,1.3313950255102014
ATSC8are,-2.2183300063775477
BCUTZ-1h,16.013331961572938
BCUTZ-1l,5.676150339749249
BCUTc-1h,0.4235955479892783
BCUTc-1l,-0.37964486848595136
BCUTd-1h,4.0380081814335576
BCUTd-1l,0.9685740702320813
BCUTi-1h,14.550175191959278
BCUTi-1l,10.318104811443972
BCUTm-1h,32.06664882606935
BCUTm-1l,11.687591589227317
BCUTp-1h,2.955910442197088
BCUTp-1l,0.7610105975698923
BCUTs-1h,7.014210958762583
BCUTs-1l,0.29925404983461135
BCUTv-1h,24.44236420469803
BCUTv-1l,14.702140858696493
BalabanJ,1.0883974842195958
Diameter,19
ETA_beta,43.75
GATS1are,0.8507334431556705
GATS2are,0.7344571582157633
GATS3are,1.3206256968124663
GATS4are,0.9356584775478942
GATS5are,0.5511858345442587
GATS6are,0.9025257162565892
GATS7are,0.7830752688060673
GATS8are,1.2181812626458008
HybRatio,0.17391304347826086
Lipinski,True
LogEE_Dt,360.2342102742543
MATS1are,-0.09771206624541415
MATS2are,0.19624054351760875
MATS3are,-0.24834902188413863
MATS4are,-0.1011916671292212
MATS5are,0.21508633513182449
MATS6are,-0.03592430153233346
MATS7are,0.12012499372079505
MATS8are,-0.21834394995618542
MAXddssS,-3.25113214895952
MAXssCH2,0.9358357854970271
MINddssS,-3.25113214895952
MINssCH2,0.16035753814386045
NsssssAs,0
RotRatio,0.2647058823529412
SM1_Dzpe,1.3349908200734397
SM1_Dzse,1.2696606701579232
SMR_VSA1,8.417796984328938
SMR_VSA2,0.0
SMR_VSA3,14.690051906346504
SMR_VSA4,0.0
SMR_VSA5,12.965578028838586
SMR_VSA6,23.43410279743664
SMR_VSA7,84.31473731438771
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,347.52230792907625
SpAD_Dzi,349.55176344311496
SpAD_Dzm,347.5699139169109
SpAD_Dzp,456.917194675622
SpAD_Dzv,432.8318452988961
SpAbs_Dt,720.4684205485088
SpDiam_A,4.7051614893999725
SpDiam_D,364.5100242969728
SpMAD_Dt,23.240916791887376
SpMax_Dt,360.2342102742543
SsssssAs,0
VE1_Dzpe,5.4884847044158755
VE1_Dzse,5.489818473076396
VE2_Dzpe,0.1770478936908347
VE2_Dzse,0.17709091848633537
VE3_Dzpe,2.8340543187901224
VE3_Dzse,2.8342973014524735
VMcGowan,326.48000000000104
VR1_Dzpe,199.8562382476094
VR1_Dzse,199.69613496356203
VR2_Dzpe,6.446975427342239
VR2_Dzse,6.441810805276194
VR3_Dzpe,6.4290004108103
VR3_Dzse,6.428198997512065
mZagreb1,8.840277777777779
mZagreb2,6.680555555555556
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,12
nBondsKS,47
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.10262420280612239
AATSC1are,-0.010027622902974648
AATSC2are,0.020139029336734768
AATSC3are,-0.02548662038853997
AATSC4are,-0.010384714169758825
AATSC5are,0.022073063677393964
AATSC6are,-0.003686702806122482
AATSC7are,0.01232773171768705
AATSC8are,-0.02240737380179341
AETA_beta,1.4112903225806452
BCUTdv-1h,6.017546088403658
BCUTdv-1l,0.6158907207040665
BCUTpe-1h,3.53693688003644
BCUTpe-1l,2.225393998944024
BCUTse-1h,3.7683291423380694
BCUTse-1l,2.4212745968499445
ETA_alpha,15.000000000000002
ETA_dBeta,4.25
ETA_eta_B,0.4537725672274817
ETA_eta_F,32.060512681922766
ETA_eta_L,6.401618704629898
ETA_eta_R,54.80383997849214
ETA_psi_1,0.5882352941176474
LabuteASA,181.5261953661466
LogEE_DzZ,173.42186889285068
LogEE_Dzi,174.81332854506536
LogEE_Dzm,173.4453241543843
LogEE_Dzp,227.64869040860606
LogEE_Dzv,216.05511083942196
PEOE_VSA1,15.617555728959871
PEOE_VSA2,4.9839785209472085
PEOE_VSA3,13.139891848781026
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,54.44884259385427
PEOE_VSA8,46.90352730527047
PEOE_VSA9,18.494453584272442
SM1_Dzare,1.475177169709129
SpAD_Dzpe,357.286725797511
SpAD_Dzse,359.3385708332062
SpAbs_DzZ,345.97250110671206
SpAbs_Dzi,348.3449367753109
SpAbs_Dzm,346.0224422554419
SpAbs_Dzp,459.62874050576517
SpAbs_Dzv,434.34725490100584
SpDiam_Dt,530.084478692831
SpMAD_DzZ,11.210397029970201
SpMAD_Dzi,11.275863336874677
SpMAD_Dzm,11.211932706997125
SpMAD_Dzp,14.739264344374904
SpMAD_Dzv,13.96231759028697
SpMax_DzZ,173.42186889285068
SpMax_Dzi,174.81332854506536
SpMax_Dzm,173.4453241543843
SpMax_Dzp,227.64869040860606
SpMax_Dzv,216.05511083942196
VE1_Dzare,5.487682196241257
VE2_Dzare,0.17702200633036314
VE3_Dzare,2.8339080913897354
VR1_Dzare,199.94538714571607
VR2_Dzare,6.449851198248905
VR3_Dzare,6.429446376478881
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,21
nAromBond,22
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48387096774193555
AETA_dBeta,0.13709677419354838
AETA_eta_B,0.014637824749273604
AETA_eta_F,1.0342100865136377
AETA_eta_L,0.2065038291816096
AETA_eta_R,1.767865805757811
BCUTare-1h,3.580871750634783
BCUTare-1l,2.1755831622451263
ETA_beta_s,19.75
ETA_dPsi_A,0.12576470588235256
ETA_dPsi_B,0.0
ETA_eta_BR,0.7977725672274817
ETA_eta_FL,8.558822290515717
ETA_eta_RL,14.960440995145614
LogEE_Dzpe,178.68642711875785
LogEE_Dzse,179.7102422124146
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,0.0
SlogP_VSA1,15.355672072464749
SlogP_VSA2,31.186279615647333
SlogP_VSA3,22.98886918224617
SlogP_VSA4,0.0
SlogP_VSA5,11.257379486545457
SlogP_VSA6,73.05735782784225
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,354.0235629151217
SpAbs_Dzpe,356.1000417019735
SpAbs_Dzse,358.2016671368905
SpDiam_DzZ,277.9406572764241
SpDiam_Dzi,276.5317960389253
SpDiam_Dzm,277.98031720923797
SpDiam_Dzp,364.48552227609235
SpDiam_Dzv,343.84779110971743
SpMAD_Dzpe,11.525378251532613
SpMAD_Dzse,11.591566801071167
SpMax_Dzpe,178.68642711875785
SpMax_Dzse,179.7102422124146
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
AETA_beta_s,0.6370967741935484
AETA_eta_BR,0.02573459894282199
AETA_eta_FL,0.2760910416295393
AETA_eta_RL,0.4825948708111488
DetourIndex,5398
EState_VSA1,10.023291153407584
EState_VSA2,6.544756405912575
EState_VSA3,5.693927994848461
EState_VSA4,36.283506036400674
EState_VSA5,16.466376423778055
EState_VSA6,6.196843571613076
EState_VSA7,42.46456947923127
EState_VSA8,49.71957389135707
EState_VSA9,0.0
ETA_beta_ns,24.0
ETA_shape_p,0.07777777777777777
ETA_shape_x,0.05555555555555555
ETA_shape_y,0.2333333333333333
GhoseFilter,True
LogEE_Dzare,177.05936781787406
SlogP_VSA10,17.062158824050687
SlogP_VSA11,0.0
SpAbs_Dzare,352.7203982304685
SpDiam_Dzpe,283.2966071780077
SpDiam_Dzse,285.22211175835434
SpMAD_Dzare,11.420114932745863
SpMax_Dzare,177.05936781787406
TopoPSA(NO),98.91000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,22.50004757278538
VSA_EState9,50.834417909507465
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7741935483870968
EState_VSA10,8.417796984328938
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.01612903225806446
FilterItLogS,-7.7000306116457775
SpDiam_Dzare,280.55113599848016
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.5892857142857142
ETA_epsilon_2,0.8225806451612899
ETA_epsilon_3,0.4425287356321833
ETA_epsilon_4,0.5189189189189182
ETA_epsilon_5,0.7628571428571427
AETA_beta_ns_d,0.03225806451612903
ETA_dEpsilon_A,0.14675697865353088
ETA_dEpsilon_B,0.07036679536679602
ETA_dEpsilon_C,-0.07639018328673486
ETA_dEpsilon_D,0.05972350230414725
PetitjeanIndex,0.47368421052631576
TopoShapeIndex,0.9
CDK Descriptors
FMFDescriptor,0.8064516129032258
MDEDescriptor,"0.0,1.4564881681115818,0.7150446669527873,0.0,19.270117201145812,23.31510655538612,0.0,4.2650944211156645,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,1.428054209284711,0.0,0.0"
APolDescriptor,67.15382499999996
BCUTDescriptor,"11.988256733388022,31.972072558224077,-0.31900916197428625,0.20953422412336814,6.49070604515075,9.727654940479425"
BPolDescriptor,37.76617499999999
TPSADescriptor,107.29
ALOGPDescriptor,"3.920900000000001,15.373456810000008,124.4836"
XLogPDescriptor,2.7990000000000004
VAdjMaDescriptor,6.08746284125034
WeightDescriptor,435.17289624000006
ChiPathDescriptor,"21.683587508058327,14.960440995145614,14.097170541106872,10.495896397279445,8.627693932209183,7.065292139941399,4.562209668492499,3.421817527249131,17.425223811624942,10.489118615120244,7.82515136034067,5.070865005691766,3.4780115000823115,2.340789150484876,1.276297430029711,0.7988460682190242"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.45412414523193145,0.6314154825216765,0.0,0.0,0.036084391824351615,0.14425431452181042,0.16511772840057545"
AtomCountDescriptor,56
BondCountDescriptor,34
SmallRingDescriptor,"4,4,3,3,0,0,1,3,0,0,0"
ChiClusterDescriptor,"2.846572849528835,0.35355339059327373,0.13608276348795434,0.0,0.99052814450338,0.050999171780175385,0.050296115882772816,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,15,2,2,1,0,0"
ZagrebIndexDescriptor,162.0
LargestChainDescriptor,20
MannholdLogPDescriptor,3.11
WeightedPathDescriptor,"63.656436190838335,2.053433425510914,23.300577209049045,4.721108903277555,15.35835940249395"
FractionalPSADescriptor,0.24654568546665423
WienerNumbersDescriptor,"3471.0,42.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.756787154411394,5.538004561657431,6.837587916823745,1.3875643127035107,1.74255711573642,1.7843807198347574"
FractionalCSP3Descriptor,0.17391304347826086
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,3,0,0,12,0,0,0,0,5,2,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,4
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.47368421052631576
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"24.134948096885815,11.421457673155274,7.5"
AromaticAtomsCountDescriptor,21
AromaticBondsCountDescriptor,22
FragmentComplexityDescriptor,2551.08
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.17391304347826086
AutocorrelationDescriptorMass,"40.4765926159143,44.39167677750363,53.70809038619895,46.68813265825993,42.303042129740746"
PetitjeanShapeIndexDescriptor,"0.9,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.4069984398363368,-0.18438902801224186,-0.011969140472376728,-0.005930419301293547,-0.09420988981587629"
EccentricConnectivityIndexDescriptor,999
AutocorrelationDescriptorPolarizability,"2186.124922513284,2486.5098327593328,3351.5404989672297,3012.6354766368668,2569.6596554640646"
