DLiP-ID,T003IC
AATSC3v,-5.5698915155705775
AATSC4Z,-0.3830506504962576
AATSC4c,0.0012120074005546923
AATSC4d,-0.04173819572463117
AATSC4i,0.06705760902944204
AATSC4m,-1.7102558376569028
AATSC4p,-0.001943058358706566
AATSC4s,-0.08754115855358413
AATSC4v,-1.0017157607789269
AATSC5Z,-0.5976860443910443
AATSC5c,-0.0016076238592663838
AATSC5d,0.01151613975991504
AATSC5i,-0.04127966320387584
AATSC5m,-2.777115067173186
AATSC5p,-0.013858570148895105
AATSC5s,-0.17855183037667177
AATSC5v,-3.350071504360224
AATSC6Z,-0.3233706163409624
AATSC6c,7.556850675632071e-06
AATSC6d,-0.0015349957232594783
AATSC6i,0.10184948721369552
AATSC6m,-1.4886687663993359
AATSC6p,0.021506913971144404
AATSC6s,-0.2116696090066399
AATSC6v,1.842299219405247
AATSC7Z,0.7288476785094886
AATSC7c,0.0015104954499781601
AATSC7d,-0.033809647688419785
AATSC7i,-0.14409677175188373
AATSC7m,3.389134842616423
AATSC7p,-0.018839056328336195
AATSC7s,0.3103510882761014
AATSC7v,-0.8321582417235189
AATSC8Z,-0.5740945049709764
AATSC8c,-0.0007683494522767019
AATSC8d,0.019210034727881346
AATSC8i,0.16423849591127826
AATSC8m,-2.95924401193841
AATSC8p,-0.00128361340300432
AATSC8s,0.10558410367101423
AATSC8v,-2.854119855784764
ATS0are,391.0495999999999
ATS1are,401.69100000000003
ATS2are,699.2749
ATS3are,998.3660000000002
ATS4are,1223.6648999999998
ATS5are,1187.8400000000006
ATS6are,1155.3830000000003
ATS7are,993.1447999999998
ATS8are,1015.3300000000002
ATSC0dv,259.8709677419355
ATSC0pe,9.72587741935483
ATSC0se,6.349912774193547
ATSC1dv,85.00208116545261
ATSC1pe,-0.7218012486992617
ATSC1se,-0.5390468511966722
ATSC2dv,67.71904266389178
ATSC2pe,2.778439542143605
ATSC2se,1.8383517502601487
ATSC3dv,-38.8563995837669
ATSC3pe,-1.3397055150884445
ATSC3se,-1.2092406035379801
ATSC4dv,-61.23517169614985
ATSC4pe,-1.1882459937564964
ATSC4se,-0.7758296857440228
ATSC5dv,-69.04786680541105
ATSC5pe,-2.203251925078042
ATSC5se,-1.657915196670136
ATSC6dv,-19.50572320499479
ATSC6pe,-1.95079979188346
ATSC6se,-0.9149803204994762
ATSC7dv,55.188345473465134
ATSC7pe,3.127854734651385
ATSC7se,1.6028822892820138
ATSC8dv,-4.654526534859513
ATSC8pe,-0.035568574401665054
ATSC8se,0.9145825723205001
AXp-0dv,0.5872218979889603
AXp-1dv,0.32589801277707303
AXp-2dv,0.18690703008903617
AXp-3dv,0.10571383244844301
AXp-4dv,0.06120102582327764
AXp-5dv,0.033267767593294056
AXp-6dv,0.017557456163156054
AXp-7dv,0.010400590187255558
BertzCT,863.0669157200997
ECIndex,805
ETA_eta,35.4796054657641
GATS1dv,0.46946375372393245
GATS1pe,0.7187330481770792
GATS1se,0.7219595933782996
GATS2dv,0.7353547292843898
GATS2pe,0.5179058174793812
GATS2se,0.4834957613877366
GATS3dv,0.9780494869248594
GATS3pe,0.8683716195228551
GATS3se,0.8736824998940634
GATS4dv,1.102763208303298
GATS4pe,1.04707763545307
GATS4se,1.0536663349122435
GATS5dv,1.0998519384924088
GATS5pe,1.0701832264074642
GATS5se,1.108739920352575
GATS6dv,1.0409314120528033
GATS6pe,1.0857511364186483
GATS6se,1.0845379136262367
GATS7dv,0.7971103318437603
GATS7pe,0.6794980337899141
GATS7se,0.6519534886430082
GATS8dv,1.0541723747023846
GATS8pe,1.1494705471309359
GATS8se,1.0897787832599517
LogEE_A,4.331821308549895
LogEE_D,198.82070159061743
MATS1dv,0.32190145174256374
MATS1pe,-0.07303650410068777
MATS1se,-0.08354296678330382
MATS2dv,0.1429770368482569
MATS2pe,0.15674200777636538
MATS2se,0.15884520127714813
MATS3dv,-0.05722442899702084
MATS3pe,-0.052717793980267755
MATS3se,-0.07288222736224956
MATS4dv,-0.07415981530303108
MATS4pe,-0.038450591972681886
MATS4se,-0.038452457143216386
MATS5dv,-0.08491461829052305
MATS5pe,-0.07239779283346189
MATS5se,-0.08344196296963695
MATS6dv,-0.024364786806490683
MATS6pe,-0.06510918081707057
MATS6se,-0.046773763555182986
MATS7dv,0.07837400104033668
MATS7pe,0.11868619074437078
MATS7se,0.09315716821767697
MATS8dv,-0.006689618453954834
MATS8pe,-0.0013659074341266628
MATS8se,0.05379461000100452
MAXaaCH,1.4016360875391425
MAXaasC,0.18324060825507327
MAXdssC,-0.12423652886315151
MAXsCH3,1.8415446258086952
MAXsNH2,5.3494031545557075
MAXssNH,2.7785785687476707
MAXsssN,1.7176627007552332
MDEC-11,0.944940787421155
MDEC-12,5.138455405301488
MDEC-13,5.259050393521831
MDEC-14,2.080083823051904
MDEC-22,7.399903756039505
MDEC-23,17.86414311919627
MDEC-24,2.2076468071408253
MDEC-33,7.484930824271933
MDEC-34,2.45959679314957
MDEN-11,0.4999999999999999
MDEN-12,0.2857142857142857
MDEN-13,0.18181818181818182
MDEN-23,0.25
MDEO-11,0.8660254037844388
MINaaCH,1.0374694208724762
MINaasC,-0.7873254364749671
MINdssC,-0.8310800719726583
MINsCH3,1.7523047278165425
MINsNH2,5.3494031545557075
MINssNH,2.7785785687476707
MINsssN,1.7176627007552332
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.9047619047619049
SM1_Dzi,1.9472382788603375
SM1_Dzm,1.9348520032409964
SM1_Dzp,-8.400108997947434
SM1_Dzv,-3.4199360905065253
SddssSe,0
SpAD_Dt,498.90827754844463
SpAbs_A,37.40958982079331
SpAbs_D,397.64140318123475
SpMAD_A,1.2067609619610744
SpMAD_D,12.82714203810435
SpMax_A,2.430933222693438
SpMax_D,198.82070159061743
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,136.57999999999998
TpiPC10,7.483226839991382
VAdjMat,6.0
VE1_DzZ,5.471212548042954
VE1_Dzi,5.468312168717766
VE1_Dzm,5.47119331190716
VE1_Dzp,5.472479010817738
VE1_Dzv,5.477286745031184
VE2_DzZ,0.17649072735622431
VE2_Dzi,0.17639716673283115
VE2_Dzm,0.17649010683571484
VE2_Dzp,0.17653158099412056
VE2_Dzv,0.1766866691945543
VE3_DzZ,2.8309023757620273
VE3_Dzi,2.830372118832546
VE3_Dzm,2.830898859874198
VE3_Dzp,2.83113382650671
VE3_Dzv,2.8320119703190247
VR1_DzZ,192.7354183110611
VR1_Dzi,193.15462596690372
VR1_Dzm,192.7197433716394
VR1_Dzp,193.31683695911738
VR1_Dzv,192.39769088015672
VR2_DzZ,6.217271558421325
VR2_Dzi,6.230794386029152
VR2_Dzm,6.216765915214174
VR2_Dzp,6.236026998681206
VR2_Dzv,6.2063771251663455
VR3_DzZ,6.392720470287199
VR3_Dzi,6.394893150442937
VR3_Dzm,6.392639138184332
VR3_Dzp,6.395732596649449
VR3_Dzv,6.390966647988299
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.08860598365302469
Xch-7dv,0.11106708098655974
Xpc-4dv,3.0453830777618713
Xpc-5dv,3.8465520462734952
Xpc-6dv,4.516538423481223
Zagreb1,156.0
Zagreb2,181.0
fragCpx,94.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,6
nBondsD,4
nBondsM,10
nBondsO,32
nBondsS,53
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,0
AATS0are,6.307251612903224
AATS1are,6.376047619047619
AATS2are,6.188273451327434
AATS3are,6.162753086419754
AATS4are,6.21149695431472
AATS5are,6.122886597938147
AATS6are,6.049125654450263
AATS7are,5.91157619047619
AATS8are,6.116445783132531
AATSC0dv,4.191467221644121
AATSC0pe,0.15686899063475532
AATSC0se,0.10241794797086366
AATSC1dv,1.3492393835786127
AATSC1pe,-0.011457162677766058
AATSC1se,-0.008556299225344002
AATSC2dv,0.5992835633972724
AATSC2pe,0.024587960549943406
AATSC2se,0.016268599559824324
AATSC3dv,-0.2398543184183142
AATSC3pe,-0.008269787130175583
AATSC3se,-0.007464448169987531
AATSC4dv,-0.3108384350058368
AATSC4pe,-0.006031705552063433
AATSC4se,-0.003938221755045801
AATSC5dv,-0.3559168392031497
AATSC5pe,-0.011356968685969289
AATSC5se,-0.00854595462201101
AATSC6dv,-0.10212420526175284
AATSC6pe,-0.010213611475829634
AATSC6se,-0.004790472882196211
AATSC7dv,0.3285020563896734
AATSC7pe,0.018618182944353485
AATSC7se,0.009540966007631034
AATSC8dv,-0.028039316475057308
AATSC8pe,-0.00021426852049195814
AATSC8se,0.0055095335681957834
AETA_eta,1.1445034021214227
ATSC0are,10.617077419354832
ATSC1are,-0.8691883454734551
ATSC2are,3.017333090530698
ATSC3are,-1.688308740894897
ATSC4are,-1.2394782518210095
ATSC5are,-2.338677731529656
ATSC6are,-1.9030288241415272
ATSC7are,3.2282095733610574
ATSC8are,0.43388626430801125
BCUTZ-1h,9.004071796237282
BCUTZ-1l,5.687963124284143
BCUTc-1h,0.43027306974499113
BCUTc-1l,-0.4135316650344337
BCUTd-1h,4.027929661505882
BCUTd-1l,0.9714969813055744
BCUTi-1h,17.424773364398586
BCUTi-1l,10.949274988316233
BCUTm-1h,19.00014299395615
BCUTm-1l,11.699924189400132
BCUTp-1h,1.9913909530440137
BCUTp-1l,0.545849520487991
BCUTs-1h,8.001922416013425
BCUTs-1l,1.1396046252142988
BCUTv-1h,20.89653943841765
BCUTv-1l,13.304118152430195
BalabanJ,1.9388475817985926
Diameter,17
ETA_beta,31.5
GATS1are,0.7246530580084192
GATS2are,0.5087910430000012
GATS3are,0.8721165868215277
GATS4are,1.0468229213190923
GATS5are,1.067398481895621
GATS6are,1.0770843525421026
GATS7are,0.6730225707000117
GATS8are,1.1456950298912356
HybRatio,0.5454545454545454
Lipinski,True
LogEE_Dt,249.45413877422232
MATS1are,-0.08056753014815016
MATS2are,0.15593066010441473
MATS3are,-0.060858824508116534
MATS4are,-0.03674171211983653
MATS5are,-0.07039719513947448
MATS6are,-0.05818334752769031
MATS7are,0.11221195907112674
MATS8are,0.015263513634264633
MAXssCH2,0.6299399686207323
MAXsssCH,0.06230220326041125
MAXssssC,-0.9307083280843198
MINssCH2,0.10421435844991445
MINsssCH,-0.5313641922818513
MINssssC,-0.9307083280843198
NsssssAs,0
RotRatio,0.25
SM1_Dzpe,2.0389170454475565
SM1_Dzse,1.8685311733240932
SMR_VSA1,23.880553994730988
SMR_VSA2,5.409283605791522
SMR_VSA3,10.216698334856808
SMR_VSA4,17.066563992720358
SMR_VSA5,52.496338919923886
SMR_VSA6,13.08951281182515
SMR_VSA7,35.14322502982472
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,346.759602966576
SpAD_Dzi,337.69193865076045
SpAD_Dzm,346.67751072541773
SpAD_Dzp,451.88897391012506
SpAD_Dzv,413.1668477797166
SpAbs_Dt,498.90827754844463
SpDiam_A,4.861866445386877
SpDiam_D,297.709569875527
SpMAD_Dt,16.093815404788536
SpMax_Dt,249.45413877422232
SsssssAs,0
VE1_Dzpe,5.47072982342352
VE1_Dzse,5.47128821377306
VE2_Dzpe,0.1764751555943071
VE2_Dzse,0.17649316818622773
VE3_Dzpe,2.8308141419542885
VE3_Dzse,2.830916205458137
VMcGowan,334.1800000000011
VR1_Dzpe,192.78332500809174
VR1_Dzse,192.73629164363817
VR2_Dzpe,6.218816935744894
VR2_Dzse,6.217299730439941
VR3_Dzpe,6.392969001379954
VR3_Dzse,6.392725001528038
mZagreb1,13.67361111111111
mZagreb2,6.861111111111111
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,56
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.17124318418314244
AATSC1are,-0.013796640404340558
AATSC2are,0.026702062748059273
AATSC3are,-0.010421658894412943
AATSC4are,-0.006291767775741165
AATSC5are,-0.01205503985324565
AATSC6are,-0.009963501697076058
AATSC7are,0.0192155331747682
AATSC8are,0.0026137726765542847
AETA_beta,1.0161290322580645
BCUTdv-1h,7.004064712650859
BCUTdv-1l,0.9877201151037096
BCUTpe-1h,3.9886803854130597
BCUTpe-1l,2.23623932143312
BCUTse-1h,4.009966795587129
BCUTse-1l,2.4320038587363135
ETA_alpha,14.219047619047622
ETA_dBeta,-6.5
ETA_eta_B,0.947743518305991
ETA_eta_F,28.573296908480224
ETA_eta_L,8.592403182105453
ETA_eta_R,64.05290237424433
ETA_psi_1,0.517414659504419
LabuteASA,181.04391880165593
LogEE_DzZ,173.44124541569965
LogEE_Dzi,168.90878346340799
LogEE_Dzm,173.4011699434586
LogEE_Dzp,225.0699269951143
LogEE_Dzv,206.2524623327125
PEOE_VSA1,21.056893206859698
PEOE_VSA2,19.792895158006985
PEOE_VSA3,4.39041504767482
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.990104268152233
PEOE_VSA7,51.16057945124389
PEOE_VSA8,31.115626755596118
PEOE_VSA9,10.978441961093775
SM1_Dzare,2.275772055068154
SpAD_Dzpe,344.37364244563406
SpAD_Dzse,347.162919127017
SpAbs_DzZ,345.00767324467085
SpAbs_Dzi,335.94876835459684
SpAbs_Dzm,344.89727573234455
SpAbs_Dzp,458.5399629881757
SpAbs_Dzv,415.9248607559315
SpDiam_Dt,357.3858174498917
SpMAD_DzZ,11.185793644083097
SpMAD_Dzi,10.893288343572918
SpMAD_Dzm,11.18314550727154
SpMAD_Dzp,14.577063674520163
SpMAD_Dzv,13.327962831603761
SpMax_DzZ,173.44124541569965
SpMax_Dzi,168.90878346340799
SpMax_Dzm,173.4011699434586
SpMax_Dzp,225.0699269951143
SpMax_Dzv,206.2524623327125
VE1_Dzare,5.470159957593934
VE2_Dzare,0.17645677282561076
VE3_Dzare,2.830709970201989
VR1_Dzare,192.83087116266654
VR2_Dzare,6.220350682666663
VR3_Dzare,6.393215600987997
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4586789554531491
AETA_dBeta,-0.20967741935483872
AETA_eta_B,0.030572371558257774
AETA_eta_F,0.9217192551122653
AETA_eta_L,0.2771742961969501
AETA_eta_R,2.066222657233688
BCUTare-1h,4.107726445539637
BCUTare-1l,2.186613907489076
ETA_beta_s,19.0
ETA_dPsi_A,0.19658534049558096
ETA_dPsi_B,0.0
ETA_eta_BR,1.119743518305991
ETA_eta_FL,5.874066861961651
ETA_eta_RL,14.466470044067105
LogEE_Dzpe,172.25259274041213
LogEE_Dzse,173.64173476264799
PEOE_VSA10,11.652840626803165
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,5.907179729351506
SlogP_VSA1,11.050456081168516
SlogP_VSA2,52.75707529907642
SlogP_VSA3,9.589074368143644
SlogP_VSA4,22.559400962395593
SlogP_VSA5,62.37593825824173
SlogP_VSA6,18.19910120538483
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,341.03298483384907
SpAbs_Dzpe,342.5048488730381
SpAbs_Dzse,345.4437557001454
SpDiam_DzZ,262.41246334562265
SpDiam_Dzi,254.63360373227476
SpDiam_Dzm,262.3860605666533
SpDiam_Dzp,341.8797527141181
SpDiam_Dzv,314.41907516975294
SpMAD_Dzpe,11.108827175665615
SpMAD_Dzse,11.198803842807001
SpMax_Dzpe,172.25259274041213
SpMax_Dzse,173.64173476264799
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
AETA_beta_s,0.6129032258064516
AETA_eta_BR,0.03612075865503197
AETA_eta_FL,0.18948602780521456
AETA_eta_RL,0.4666603240021647
DetourIndex,3718
EState_VSA1,29.15053715689399
EState_VSA2,35.208430167590166
EState_VSA3,32.35197768060318
EState_VSA4,6.06636706846161
EState_VSA5,12.13273413692322
EState_VSA6,18.747384130231726
EState_VSA7,6.923737199690624
EState_VSA8,5.316788604006331
EState_VSA9,16.249478477794412
ETA_beta_ns,12.5
ETA_shape_p,0.27561955793703946
ETA_shape_x,0.03516409912926992
ETA_shape_y,0.34460817146684525
GhoseFilter,True
LogEE_Dzare,170.58990441870094
SlogP_VSA10,4.39041504767482
SlogP_VSA11,0.0
SpAbs_Dzare,338.9560421464603
SpDiam_Dzpe,260.48378581722193
SpDiam_Dzse,262.71843322084067
SpMAD_Dzare,11.001064026898357
SpMax_Dzare,170.58990441870094
TopoPSA(NO),136.57999999999998
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,14.358211692808556
VSA_EState9,70.72512164052479
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.4032258064516129
EState_VSA10,18.774026599890284
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.041321044546850906
FilterItLogS,-3.7327130134805793
SpDiam_Dzare,257.82432097770885
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5932411674347151
ETA_epsilon_2,0.8864823348694312
ETA_epsilon_3,0.4362637362637356
ETA_epsilon_4,0.5673669467787106
ETA_epsilon_5,0.8050264550264548
AETA_beta_ns_d,0.016129032258064516
ETA_dEpsilon_A,0.1569774311709795
ETA_dEpsilon_B,0.025874220656004532
ETA_dEpsilon_C,-0.13110321051497498
ETA_dEpsilon_D,0.08145587984297642
PetitjeanIndex,0.47058823529411764
TopoShapeIndex,0.8888888888888888
CDK Descriptors
FMFDescriptor,0.5483870967741935
MDEDescriptor,"0.944940787421155,5.138455405301488,5.259050393521831,2.080083823051904,7.399903756039505,17.86414311919627,2.2076468071408253,7.484930824271933,2.45959679314957,0.0,0.8660254037844388,0.0,0.0,0.4999999999999999,0.2857142857142857,0.18181818181818182,0.0,0.25,0.0"
APolDescriptor,67.55558299999998
BCUTDescriptor,"11.994284161806695,18.998408528843157,-0.33167552421505087,0.2593098818160165,3.9503732984747417,11.651571220152366"
BPolDescriptor,39.946417
TPSADescriptor,136.57999999999998
ALOGPDescriptor,"-0.44050000000000195,0.19404025000000172,105.58160000000002"
XLogPDescriptor,2.2600000000000002
VAdjMaDescriptor,6.0
WeightDescriptor,434.23293393999995
ChiPathDescriptor,"23.34457050376173,14.46647004406711,13.796842523354806,10.728070297400386,8.102046529421091,5.783468888571592,3.594777768099053,2.751135182163179,18.20387883765777,10.428736408866337,8.597723384095666,6.02568844956125,4.039267704336322,2.495082569497053,1.3519241245630154,0.8840501659167227"
ChiChainDescriptor,"0.0,0.0,0.0,0.15137471507731048,0.25364688940716357,0.0,0.0,0.0,0.08860598365302469,0.11106708098655974"
AtomCountDescriptor,62
BondCountDescriptor,32
SmallRingDescriptor,"2,1,2,1,0,0,0,2,0,0,0"
ChiClusterDescriptor,"3.1082142231284795,0.16666666666666666,1.1125710800904902,0.17955837819827097,1.6887895643057877,0.14433756729740646,0.3798302647892222,0.07738335014271938"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,4,2,5,5,1,1"
ZagrebIndexDescriptor,156.0
LargestChainDescriptor,18
MannholdLogPDescriptor,2.8899999999999997
WeightedPathDescriptor,"60.92861684083812,1.9654392529302618,23.686688083230816,9.886438537583508,11.250223524256011"
FractionalPSADescriptor,0.3145316472445913
WienerNumbersDescriptor,"2956.0,51.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.7109679063587935,9.37872179663163,12.419380352227746,3.0453830777618727,3.8465520462734974,4.225087529730771"
FractionalCSP3Descriptor,0.5454545454545454
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,6,0,0,3,2,0,0,4,3,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,2
HBondDonorCountDescriptor,4
LargestPiSystemDescriptor,12
PetitjeanNumberDescriptor,0.47058823529411764
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"27.24609375,11.9234404536862,7.239150507848569"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,3039.09
HBondAcceptorCountDescriptor,8
HybridizationRatioDescriptor,0.5454545454545454
AutocorrelationDescriptorMass,"37.039841486312355,35.07342655231854,52.062766127974776,58.39282217042732,58.01121181114002"
PetitjeanShapeIndexDescriptor,"0.8888888888888888,NaN"
RotatableBondsCountDescriptor,10
AutocorrelationDescriptorCharge,"0.6811407323248031,-0.3477980631504669,0.13731272742920098,-0.17595522566387756,0.17403524101722237"
EccentricConnectivityIndexDescriptor,805
AutocorrelationDescriptorPolarizability,"2022.0787999172405,2338.155583293067,3246.86714776054,3445.0115130888585,3127.335971474934"
