DLiP-ID,C004ZR
AATSC5Z,0.19401927437641708
AATSC5c,0.006373599004242915
AATSC5d,-0.03443877551020407
AATSC5i,0.16250364142262413
AATSC5m,1.2661609374999978
AATSC5p,0.02000329569219699
AATSC5s,0.16060069682594116
AATSC5v,3.5736704046221397
AATSC6Z,-2.7869511440940014
AATSC6c,-0.00425793294466711
AATSC6d,-0.030921459492888038
AATSC6i,-0.07658118537614043
AATSC6m,-12.210759863636364
AATSC6p,-0.0441815801516422
AATSC6s,-0.27857357655775866
AATSC6v,-2.31899792071841
AATSC7Z,-1.1658555729984301
AATSC7c,0.0017351724085367386
AATSC7d,0.06295133437990579
AATSC7i,0.35750090766862297
AATSC7m,-5.529784876923076
AATSC7p,0.04090274463831479
AATSC7s,-0.4627818501371742
AATSC7v,1.6648760933678937
AATSC8Z,0.9677447250086474
AATSC8c,-0.0014263120044422826
AATSC8d,-0.07090971982013143
AATSC8i,-0.15941998210894154
AATSC8m,3.8842949152542405
AATSC8p,-0.02178619919384929
AATSC8s,-0.4678651427832416
AATSC8v,-2.8315526944679217
ATS0are,360.737
ATS1are,378.94960000000003
ATS2are,646.1060000000001
ATS3are,781.8499999999999
ATS4are,877.5340000000001
ATS5are,927.6469
ATS6are,841.4756
ATS7are,830.5596
ATS8are,721.5000000000001
ATSC0dv,242.0
ATSC0pe,7.898485714285711
ATSC0se,5.755220214285712
ATSC1dv,-6.2500000000000195
ATSC1pe,-0.11273316326530207
ATSC1se,0.5343333813775502
ATSC2dv,40.8333333333333
ATSC2pe,2.398235714285722
ATSC2se,1.7584016964285705
ATSC3dv,-46.61111111111114
ATSC3pe,-1.7726438775510158
ATSC3se,-1.8756721096938773
ATSC4dv,-52.777777777777786
ATSC4pe,-3.070379591836727
ATSC4se,-2.436758448979591
ATSC5dv,100.11111111111111
ATSC5pe,3.219036734693879
ATSC5se,1.9338728061224484
ATSC6dv,-27.555555555555557
ATSC6pe,-3.427544897959179
ATSC6se,-2.9570598622448965
ATSC7dv,-79.94444444444447
ATSC7pe,-3.4118132653061166
ATSC7se,-2.0171156403061214
ATSC8dv,-120.38888888888887
ATSC8pe,-1.2716234693877577
ATSC8se,-0.24841445153061215
AXp-0dv,0.5877024486535624
AXp-1dv,0.3528379161075458
AXp-2dv,0.19703769569216675
AXp-3dv,0.11202972623392554
AXp-4dv,0.06277671733577175
AXp-5dv,0.03564222692290456
AXp-6dv,0.02145105429011435
AXp-7dv,0.012196117387263207
BertzCT,1449.7108176463444
ECIndex,928
ETA_eta,24.72939987368398
GATS1dv,0.7554357130628317
GATS1pe,0.6428243547833026
GATS1se,0.5703965867288924
GATS2dv,0.8475056689342404
GATS2pe,0.767824134721768
GATS2se,0.8122307332551032
GATS3dv,1.0096870342771982
GATS3pe,0.9850414809894193
GATS3se,1.0508734772087513
GATS4dv,1.0541072489601901
GATS4pe,1.1679910083817788
GATS4se,1.195415039791741
GATS5dv,0.8892746913580246
GATS5pe,0.9511079429330036
GATS5se,0.9946256450529238
GATS6dv,1.0550581573308846
GATS6pe,1.227344964254752
GATS6se,1.2867294341957847
GATS7dv,1.1658896658896658
GATS7pe,1.2702829252846075
GATS7se,1.2482864589100862
GATS8dv,1.1382896764252697
GATS8pe,0.8903127935823415
GATS8se,0.8198426440599234
LogEE_A,4.456574930764162
LogEE_D,218.98842120969883
MATS1dv,-0.024513237148060026
MATS1pe,-0.01354702311222387
MATS1se,0.08812241209299146
MATS2dv,0.09641873278236907
MATS2pe,0.17350419532754727
MATS2se,0.17458949127500267
MATS3dv,-0.0884101822998992
MATS3pe,-0.10301627792526777
MATS3se,-0.14959709881048483
MATS4dv,-0.0898017609247556
MATS4pe,-0.16006535876784347
MATS4se,-0.17434104842067275
MATS5dv,0.1608764411794715
MATS5pe,0.1584921039717078
MATS5se,0.1306746951156822
MATS6dv,-0.04830675905056071
MATS6pe,-0.18409984005921007
MATS6se,-0.21797780065387867
MATS7dv,-0.14230416048597871
MATS7pe,-0.18607417028886583
MATS7se,-0.15097795052054216
MATS8dv,-0.2360897106659818
MATS8pe,-0.07640481305976284
MATS8se,-0.020484290735494366
MAXaaCH,1.7420808715027691
MAXaaaC,0.5276049540186449
MAXaasC,0.41206485878534327
MAXsCH3,1.456319040829529
MAXssNH,2.5885892507064043
MDEC-11,0.058823529411764705
MDEC-12,3.421766358038101
MDEC-13,2.1987486752678724
MDEC-22,16.66364931964093
MDEC-23,25.181515091484272
MDEC-33,6.69718751095382
MDEN-22,0.19999999999999996
MDEO-11,1.100642416298209
MDEO-12,1.0327955589886446
MDEO-22,0.06666666666666665
MINaaCH,1.417814029412639
MINaaaC,0.5276049540186447
MINaasC,0.04049566730167431
MINsCH3,1.4563190408295288
MINssNH,2.5885892507064043
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,3.0357142857142856
SM1_Dzi,1.3155032956455184
SM1_Dzm,3.0313112364224146
SM1_Dzp,-6.681853360329582
SM1_Dzv,-2.717458374492076
SddssSe,0
SpAD_Dt,787.772268484274
SpAbs_A,43.88819702651756
SpAbs_D,437.9768424193977
SpMAD_A,1.29082932430934
SpMAD_D,12.881671835864639
SpMax_A,2.4774395661293496
SpMax_D,218.98842120969883
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,127.55999999999999
TpiPC10,9.228690888484339
VAdjMat,6.20945336562895
VE1_DzZ,5.724339855151693
VE1_Dzi,5.72933271352865
VE1_Dzm,5.724305254653129
VE1_Dzp,5.688236626072851
VE1_Dzv,5.721418187403336
VE2_DzZ,0.16836293691622628
VE2_Dzi,0.1685097856920191
VE2_Dzm,0.1683619192545038
VE2_Dzp,0.1673010772374368
VE2_Dzv,0.16827700551186284
VE3_DzZ,2.9685026652699995
VE3_Dzi,2.969374500685806
VE3_Dzm,2.9684966207995434
VE3_Dzp,2.962175724184774
VE3_Dzv,2.9679921411437773
VR1_DzZ,232.47633858651625
VR1_Dzi,232.68129728149924
VR1_Dzm,232.48023808813656
VR1_Dzp,236.882986591139
VR1_Dzv,233.6016699514858
VR2_DzZ,6.837539370191655
VR2_Dzi,6.843567567102919
VR2_Dzm,6.8376540614157815
VR2_Dzp,6.967146664445265
VR2_Dzv,6.870637351514288
VR3_DzZ,6.672563881950298
VR3_Dzi,6.673445126038077
VR3_Dzm,6.672580655566657
VR3_Dzp,6.6913417233701615
VR3_Dzv,6.677392831315558
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.10416666666666666
Xch-7dv,0.16338921465264844
Xpc-4dv,3.2350397646670035
Xpc-5dv,4.205016959898853
Xpc-6dv,5.635959285458332
Zagreb1,182.0
Zagreb2,215.0
fragCpx,247.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,4
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,23
nBondsD,4
nBondsM,27
nBondsO,37
nBondsS,32
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,1
nHetero,10
naHRing,0
AATS0are,6.441732142857143
AATS1are,6.422874576271187
AATS2are,6.59291836734694
AATS3are,6.408606557377048
AATS4are,6.452455882352942
AATS5are,6.441992361111111
AATS6are,6.374815151515151
AATS7are,6.388920000000001
AATS8are,6.114406779661018
AATSC0dv,4.321428571428571
AATSC0pe,0.14104438775510197
AATSC0se,0.1027717895408163
AATSC1dv,-0.10593220338983084
AATSC1pe,-0.0019107315807678318
AATSC1se,0.009056497989450003
AATSC2dv,0.41666666666666635
AATSC2pe,0.024471793002915528
AATSC2se,0.01794287445335276
AATSC3dv,-0.382058287795993
AATSC3pe,-0.014529867848778818
AATSC3se,-0.015374361554867847
AATSC4dv,-0.38807189542483667
AATSC4pe,-0.02257632052821123
AATSC4se,-0.01791734153661464
AATSC5dv,0.6952160493827161
AATSC5pe,0.022354421768707493
AATSC5se,0.013429672264739225
AATSC6dv,-0.20875420875420878
AATSC6pe,-0.02596624922696348
AATSC6se,-0.02240196865337043
AATSC7dv,-0.6149572649572652
AATSC7pe,-0.026244717425431666
AATSC7se,-0.015516274156200934
AATSC8dv,-1.0202448210922785
AATSC8pe,-0.010776470079557269
AATSC8se,-0.00210520721636112
AETA_eta,0.72733529040247
ATSC0are,8.633849999999997
ATSC1are,-0.6796312499999995
ATSC2are,2.9698624999999996
ATSC3are,-2.0070374999999974
ATSC4are,-3.601499999999997
ATSC5are,3.7334500000000013
ATSC6are,-3.7274249999999975
ATSC7are,-3.196687499999997
ATSC8are,-1.750762500000001
BCUTZ-1h,16.014278246009756
BCUTZ-1l,5.654541408930685
BCUTc-1h,0.47081059692309624
BCUTc-1l,-0.5297557951142778
BCUTd-1h,4.045535457437389
BCUTd-1l,0.970019145391739
BCUTi-1h,14.5408230333197
BCUTi-1l,10.319194704827844
BCUTm-1h,32.06762027804743
BCUTm-1l,11.666120657000135
BCUTp-1h,2.9564248730292464
BCUTp-1l,0.7593663607709012
BCUTs-1h,7.016352019581104
BCUTs-1l,0.2982596473343192
BCUTv-1h,24.443011958674195
BCUTv-1l,14.700234629666625
BalabanJ,1.395365375791704
Diameter,17
ETA_beta,51.0
GATS1are,0.7157921869017132
GATS2are,0.7691717212258867
GATS3are,1.0004987042518596
GATS4are,1.1951432443232164
GATS5are,0.953002008245324
GATS6are,1.2375755504979433
GATS7are,1.2544835822863587
GATS8are,0.8961897411479433
HybRatio,0.08333333333333333
Lipinski,True
LogEE_Dt,393.88613424213696
MATS1are,-0.07471449339675337
MATS2are,0.19655938957872632
MATS3are,-0.10670362755365188
MATS4are,-0.17176237579240933
MATS5are,0.16816335959302317
MATS6are,-0.18315488665911703
MATS7are,-0.15949253408208558
MATS8are,-0.09623404842371036
MAXddssS,-3.9185967089935327
MINddssS,-3.9185967089935336
NsssssAs,0
RotRatio,0.21621621621621623
SM1_Dzpe,1.8979498164014692
SM1_Dzse,1.9142069958570413
SMR_VSA1,26.309319876257973
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,9.79096695103555
SMR_VSA6,23.663784811459244
SMR_VSA7,84.92913895846256
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
SpAD_DzZ,264.3734208585986
SpAD_Dzi,332.62345744124957
SpAD_Dzm,264.3898510404575
SpAD_Dzp,399.35731188453985
SpAD_Dzv,390.4115695614927
SpAbs_Dt,787.7722684842743
SpDiam_A,4.954879132258697
SpDiam_D,326.47229266610674
SpMAD_Dt,23.16977260247865
SpMax_Dt,393.88613424213696
SsssssAs,0
VE1_Dzpe,5.733680986841652
VE1_Dzse,5.733424434937465
VE2_Dzpe,0.168637676083578
VE2_Dzse,0.1686301304393372
VE3_Dzpe,2.970133162174873
VE3_Dzse,2.970088416461846
VMcGowan,346.1600000000011
VR1_Dzpe,231.9086461577037
VR1_Dzse,231.90307992500826
VR2_Dzpe,6.820842534050109
VR2_Dzse,6.820678821323773
VR3_Dzpe,6.670118959180394
VR3_Dzse,6.670094957058918
mZagreb1,11.51388888888889
mZagreb2,7.416666666666667
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,15
nBondsKS,44
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1541758928571428
AATSC1are,-0.01151917372881355
AATSC2are,0.0303047193877551
AATSC3are,-0.016451127049180305
AATSC4are,-0.0264816176470588
AATSC5are,0.02592673611111112
AATSC6are,-0.028238068181818163
AATSC7are,-0.02458990384615382
AATSC8are,-0.01483697033898306
AETA_beta,1.5
BCUTdv-1h,6.020609486115598
BCUTdv-1l,0.6434932545918508
BCUTpe-1h,3.5403219290564225
BCUTpe-1l,2.2035819072684615
BCUTse-1h,3.7717156389578577
BCUTse-1l,2.399505262312171
ETA_alpha,16.46666666666667
ETA_dBeta,9.0
ETA_eta_B,0.6835703022020176
ETA_eta_F,45.30483157922601
ETA_eta_L,6.152149072705743
ETA_eta_R,70.03423145290999
ETA_psi_1,0.5538116591928254
LabuteASA,197.80550690321343
LogEE_DzZ,131.5330556767779
LogEE_Dzi,166.3504199940261
LogEE_Dzm,131.54053138923834
LogEE_Dzp,197.5744868892393
LogEE_Dzv,194.486457563969
PEOE_VSA1,9.473725907600098
PEOE_VSA2,9.444189728904176
PEOE_VSA3,16.835593968657875
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,36.39820241076966
PEOE_VSA7,36.39820241076966
PEOE_VSA8,22.90518256585281
PEOE_VSA9,35.38533458295774
SM1_Dzare,2.0364408913028553
SpAD_Dzpe,326.9502461771346
SpAD_Dzse,323.33924528011283
SpAbs_DzZ,261.8734208585986
SpAbs_Dzi,331.3853366924067
SpAbs_Dzm,261.8934770810508
SpAbs_Dzp,401.83082713880816
SpAbs_Dzv,391.6903735024302
SpDiam_Dt,564.9875115414045
SpMAD_DzZ,7.775688848782312
SpMAD_Dzi,9.783042865919105
SpMAD_Dzm,7.77617208942522
SpMAD_Dzp,11.74580329072176
SpMAD_Dzv,11.482693222396843
SpMax_DzZ,131.5330556767779
SpMax_Dzi,166.3504199940261
SpMax_Dzm,131.54053138923834
SpMax_Dzp,197.5744868892393
SpMax_Dzv,194.486457563969
VE1_Dzare,5.734121680086597
VE2_Dzare,0.16865063764960578
VE3_Dzare,2.9702100196615184
VR1_Dzare,231.84851063510263
VR2_Dzare,6.819073842208901
VR3_Dzare,6.669859618609333
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,22
nAromBond,23
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48431372549019613
AETA_dBeta,0.2647058823529412
AETA_eta_B,0.020105008888294636
AETA_eta_F,1.3324950464478238
AETA_eta_L,0.18094556096193362
AETA_eta_R,2.0598303368502937
BCUTare-1h,3.584119215742281
BCUTare-1l,2.1537450047509803
ETA_beta_s,21.0
ETA_dPsi_A,0.1601883408071746
ETA_dPsi_B,0.0
ETA_eta_BR,1.0275703022020175
ETA_eta_FL,10.078494187465335
ETA_eta_RL,16.230643260171078
LogEE_Dzpe,163.53094514199088
LogEE_Dzse,161.7259228458169
PEOE_VSA10,11.49902366656781
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,20.046582306815168
SlogP_VSA1,18.917915636504276
SlogP_VSA2,31.055189051212942
SlogP_VSA3,20.046582306815168
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,94.72010590949812
SlogP_VSA7,0.0
SlogP_VSA8,10.772448428929591
SlogP_VSA9,0.0
SpAD_Dzare,326.8470961006328
SpAbs_Dzpe,325.16394046758046
SpAbs_Dzse,321.53763869577676
SpDiam_DzZ,196.67972959789984
SpDiam_Dzi,249.6683119194721
SpDiam_Dzm,196.68840221757472
SpDiam_Dzp,293.86633233955433
SpDiam_Dzv,293.4795930189566
SpMAD_Dzpe,9.616183711092194
SpMAD_Dzse,9.50997780235626
SpMax_Dzpe,163.53094514199088
SpMax_Dzse,161.7259228458169
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,34
AETA_beta_s,0.6176470588235294
AETA_eta_BR,0.030222655947118163
AETA_eta_FL,0.2964262996313334
AETA_eta_RL,0.47737186059326703
DetourIndex,6551
EState_VSA1,20.046582306815168
EState_VSA2,9.79096695103555
EState_VSA3,33.646244644864524
EState_VSA4,0.0
EState_VSA5,50.61779749332472
EState_VSA6,48.53093654769288
EState_VSA7,0.0
EState_VSA8,9.444189728904176
EState_VSA9,9.473725907600098
ETA_beta_ns,30.0
ETA_shape_p,0.14170040485829957
ETA_shape_x,0.10121457489878542
ETA_shape_y,0.24291497975708498
GhoseFilter,False
LogEE_Dzare,163.48344337064884
SlogP_VSA10,11.374772549367124
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,324.93044584999484
SpDiam_Dzpe,246.58711746710992
SpDiam_Dzse,243.8496279045098
SpMAD_Dzare,9.61314988531273
SpMax_Dzare,163.48344337064884
TopoPSA(NO),110.8
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,51.930050451110084
VSA_EState9,43.07380963354365
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8823529411764706
EState_VSA10,16.835593968657875
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.015686274509803866
FilterItLogS,-7.020558806687019
SpDiam_Dzare,246.53434874806203
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.6488095238095228
ETA_epsilon_2,0.8745098039215682
ETA_epsilon_3,0.4416666666666657
ETA_epsilon_4,0.5504273504273489
ETA_epsilon_5,0.8425925925925921
AETA_beta_ns_d,0.058823529411764705
ETA_dEpsilon_A,0.20714285714285713
ETA_dEpsilon_B,0.09838217338217392
ETA_dEpsilon_C,-0.10876068376068321
ETA_dEpsilon_D,0.03191721132897607
PetitjeanIndex,0.47058823529411764
TopoShapeIndex,0.8888888888888888
CDK Descriptors
FMFDescriptor,0.7647058823529411
MDEDescriptor,"0.058823529411764705,3.421766358038101,2.1987486752678724,0.0,16.66364931964093,25.181515091484272,0.0,6.69718751095382,0.0,0.0,1.100642416298209,1.0327955589886446,0.06666666666666665,0.0,0.0,0.0,0.19999999999999996,0.0,0.0"
APolDescriptor,69.72144599999997
BCUTDescriptor,"11.849999999999985,31.973074383894875,-0.3496145793099096,0.24640071967033716,4.992959129333494,11.853338584761271"
BPolDescriptor,42.15455399999999
TPSADescriptor,127.55999999999999
ALOGPDescriptor,"4.5622,20.81366884,124.68000000000002"
XLogPDescriptor,4.5040000000000004
VAdjMaDescriptor,6.20945336562895
WeightDescriptor,498.0919285999999
ChiPathDescriptor,"24.346724214874857,16.23064326017108,15.370692612030165,12.501343326014105,10.149943625399054,8.640645017685031,5.6297871526131695,4.159818910504298,18.756373634162152,10.828868861248038,8.114856430296655,5.796036640144621,3.977278019284407,2.8086603287490357,1.5541694356705398,0.9634769800213596"
ChiChainDescriptor,"0.0,0.0,0.0,0.3055555555555555,0.4545443486597061,0.0,0.0,0.0,0.10416666666666666,0.12934728076212149"
AtomCountDescriptor,56
BondCountDescriptor,37
SmallRingDescriptor,"4,4,3,3,0,0,0,4,0,0,0"
ChiClusterDescriptor,"3.4033759166718176,0.4082482904638631,0.8885617441021858,0.20412414523193154,1.0825951686561244,0.050999171780175385,0.17978074663076818,0.016999723926725125"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,20,2,0,0,0,0"
ZagrebIndexDescriptor,182.0
LargestChainDescriptor,18
MannholdLogPDescriptor,2.9999999999999996
WeightedPathDescriptor,"69.13060829109298,2.0332531850321467,28.726575522795063,15.56264121641926,6.164701870633562"
FractionalPSADescriptor,0.2560973038823099
WienerNumbersDescriptor,"3587.0,58.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.693197318706972,10.02937401016421,14.755504766934758,2.074728110316368,2.650050057412418,3.1677802098977574"
FractionalCSP3Descriptor,0.08333333333333333
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,0,0,0,14,0,0,0,0,6,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,32
PetitjeanNumberDescriptor,0.47058823529411764
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"27.04601899196494,11.588477366255145,6.478367346938776"
AromaticAtomsCountDescriptor,22
AromaticBondsCountDescriptor,23
FragmentComplexityDescriptor,2359.1
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.08333333333333333
AutocorrelationDescriptorMass,"51.622280892698654,56.45281053265042,71.43532310280942,78.3335726023493,82.11055545991894"
PetitjeanShapeIndexDescriptor,"0.8888888888888888,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.6523595966054954,-0.3681635129498951,0.128097494671377,-0.0628111130517917,-0.2309789192067946"
EccentricConnectivityIndexDescriptor,928
AutocorrelationDescriptorPolarizability,"2954.161843704775,3503.5873113140215,5101.351304013969,5362.184806019066,5037.440233463765"
