DLiP-ID,C001YA
AATSC5s,0.045251742732569995
AATSC5v,8.061589885972545
AATSC6Z,-10.079570227343504
AATSC6c,-0.0002670014586365446
AATSC6d,-0.03706010588601679
AATSC6i,-0.16359919205169174
AATSC6m,-52.16821749338212
AATSC6p,-0.08711737855199578
AATSC6s,0.00636942534856388
AATSC6v,-9.799642903166127
AATSC7Z,2.4010724852071004
AATSC7c,0.000714591241202618
AATSC7d,-0.09892751479289934
AATSC7i,-0.047968252436471834
AATSC7m,12.31439608385724
AATSC7p,0.027606719871340273
AATSC7s,-0.3804823076212855
AATSC7v,3.1340594627452987
AATSC8Z,-0.6791285637439473
AATSC8c,-0.0007218984096115185
AATSC8d,0.0061861215707370324
AATSC8i,-0.14493295572511383
AATSC8m,-5.6054613144163286
AATSC8p,-0.045433411890324064
AATSC8s,-0.8040218114559283
AATSC8v,-0.10608721212768851
ATS0are,174.00230000000002
ATS1are,186.912
ATS2are,299.41390000000007
ATS3are,355.4220000000001
ATS4are,315.9690000000001
ATS5are,270.0857
ATS6are,253.9649
ATS7are,216.25779999999997
ATS8are,149.68280000000001
ATSC0dv,103.07460166719424
ATSC0pe,3.4241538461538448
ATSC0se,2.442773884615384
ATSC1dv,10.862679686041504
ATSC1pe,-0.6095579881656806
ATSC1se,-0.4381468372781062
ATSC2dv,-6.627641009407407
ATSC2pe,1.2719952662721894
ATSC2se,1.0441428535502957
ATSC3dv,-37.2453389177036
ATSC3pe,-1.2475946745562123
ATSC3se,-0.7220526405325443
ATSC4dv,1.5692080421425212
ATSC4pe,0.048811834319526834
ATSC4se,0.23222564497041334
ATSC5dv,25.71934481051291
ATSC5pe,1.0511994082840226
ATSC5se,0.37650965236686273
ATSC6dv,17.380573209633038
ATSC6pe,-0.49024792899408287
ATSC6se,-0.4645954467455615
ATSC7dv,-21.373235606853843
ATSC7pe,-0.6007201183431953
ATSC7se,-0.5124335502958574
ATSC8dv,-26.518015275850033
ATSC8pe,-0.5919686390532545
ATSC8se,-0.4155672869822478
AXp-0dv,0.5926227188333215
AXp-1dv,0.30164816033088326
AXp-2dv,0.16606410978369274
AXp-3dv,0.08391503288741674
AXp-4dv,0.04378116311280179
AXp-5dv,0.02623682965349916
AXp-6dv,0.014607232609649764
AXp-7dv,0.007225574197761328
BertzCT,702.4104770235978
ECIndex,281
ETA_eta,11.425173307158119
GATS1dv,0.5326981765948616
GATS1pe,0.7721146316728609
GATS1se,0.7826789050459924
GATS2dv,0.7465556099259949
GATS2pe,0.4536400533165595
GATS2se,0.435421435364895
GATS3dv,1.0796223492161816
GATS3pe,1.0475713462975895
GATS3se,1.0262591665555674
GATS4dv,0.9387702976337939
GATS4pe,0.8616070225097722
GATS4se,0.7803860856733159
GATS5dv,0.8235637558049783
GATS5pe,0.6687783618636834
GATS5se,0.6839426119973628
GATS6dv,0.8973916350510526
GATS6pe,1.1542229174499803
GATS6se,1.1756899625174655
GATS7dv,1.3187743579283362
GATS7pe,1.4417795525003372
GATS7se,1.4965693270974212
GATS8dv,1.6041426521081286
GATS8pe,1.6983957039052069
GATS8se,1.7927932928811268
LogEE_A,3.845828264925899
LogEE_D,68.99852674700387
MATS1dv,0.09785896652552124
MATS1pe,-0.16530160655716675
MATS1se,-0.16655271991310125
MATS2dv,-0.037150797891883
MATS2pe,0.21463130201235078
MATS2se,0.24696618111333077
MATS3dv,-0.17081693456568317
MATS3pe,-0.1722387645153516
MATS3se,-0.1397321207968533
MATS4dv,0.007916481545558253
MATS4pe,0.007412679157119143
MATS4se,0.0494345121933495
MATS5dv,0.1508735565731616
MATS5pe,0.18562511297726023
MATS5se,0.09319609994986892
MATS6dv,0.11537246762136179
MATS6pe,-0.09796078347911837
MATS6se,-0.13013119926642353
MATS7dv,-0.16847752646805308
MATS7pe,-0.14254181268814312
MATS7se,-0.17044240657621856
MATS8dv,-0.30404650701363156
MATS8pe,-0.20431304553827814
MATS8se,-0.201052163942633
MAXaaCH,1.9512939342403628
MAXaaNH,3.105552012471655
MAXaaaC,0.9776147959183675
MAXaasC,0.9529250388426976
MAXdsCH,1.6443518518518516
MAXdssC,0.2508106575963718
MAXssNH,2.45713565287226
MDEC-22,3.61939931847957
MDEC-23,12.935621540220069
MDEC-33,7.235214526027271
MDEN-22,0.7663094323935531
MDEO-11,0.25
MINaaCH,1.793514739229025
MINaaNH,3.105552012471655
MINaaaC,0.9673904006046866
MINaasC,0.8459722222222223
MINdsCH,1.6443518518518516
MINdssC,-0.49326682833627244
MINssNH,2.1620102670697907
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.7571428571428571
SM1_Dzi,1.068869114789215
SM1_Dzm,1.7757138121862008
SM1_Dzp,-3.2666749668303154
SM1_Dzv,-1.5319089842139564
SddssSe,0
SpAD_Dt,296.586761083883
SpAbs_A,23.019606735461497
SpAbs_D,137.9970534940078
SpMAD_A,1.2788670408589722
SpMAD_D,7.666502971889319
SpMax_A,2.4415445455070865
SpMax_D,68.99852674700387
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,73.99
TpiPC10,8.58900209416267
VAdjMat,5.321928094887363
VE1_DzZ,4.197463025208294
VE1_Dzi,4.189429006503975
VE1_Dzm,4.197568013793756
VE1_Dzp,4.169664565296388
VE1_Dzv,4.178052410397482
VE2_DzZ,0.23319239028934968
VE2_Dzi,0.2327460559168875
VE2_Dzm,0.23319822298854198
VE2_Dzp,0.23164803140535492
VE2_Dzv,0.23211402279986013
VE3_DzZ,2.022266966067733
VE3_Dzi,2.020351114252463
VE3_Dzm,2.0222919781457063
VE3_Dzp,2.015622257500475
VE3_Dzv,2.0176318723325095
VR1_DzZ,89.79133880418165
VR1_Dzi,90.5973103239061
VR1_Dzm,89.77207554572021
VR1_Dzp,91.98361840084195
VR1_Dzv,91.46392532017454
VR2_DzZ,4.988407711343425
VR2_Dzi,5.033183906883672
VR2_Dzm,4.98733753031779
VR2_Dzp,5.110201022268997
VR2_Dzv,5.081329184454141
VR3_DzZ,5.085275185716613
VR3_Dzi,5.094211190136269
VR3_Dzm,5.085060629108797
VR3_Dzp,5.109397165236029
VR3_Dzv,5.103731300647255
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06733439182435161
Xch-6dv,0.13011397528240165
Xch-7dv,0.16920849867233095
Xpc-4dv,1.1532521652750312
Xpc-5dv,1.476140211862039
Xpc-6dv,1.8419663679853846
Zagreb1,98.0
Zagreb2,116.0
fragCpx,94.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,10
nBondsD,3
nBondsM,13
nBondsO,20
nBondsS,15
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,6
naHRing,1
AATS0are,6.692396153846155
AATS1are,6.675428571428571
AATS2are,6.653642222222223
AATS3are,6.462218181818184
AATS4are,6.319380000000002
AATS5are,6.281062790697674
AATS6are,6.683286842105264
AATS7are,6.758056249999999
AATS8are,6.803763636363637
AATSC0dv,3.964407756430548
AATSC0pe,0.13169822485207094
AATSC0se,0.0939528417159763
AATSC1dv,0.38795284593005375
AATSC1pe,-0.02176992814877431
AATSC1se,-0.015648101331360936
AATSC2dv,-0.1472809113201646
AATSC2pe,0.02826656147271532
AATSC2se,0.023203174523339903
AATSC3dv,-0.6771879803218837
AATSC3pe,-0.022683539537385677
AATSC3se,-0.01312822982786444
AATSC4dv,0.03138416084285042
AATSC4pe,0.0009762366863905366
AATSC4se,0.0046445128994082666
AATSC5dv,0.5981242979189049
AATSC5pe,0.02444649786707029
AATSC5se,0.008756038427136343
AATSC6dv,0.4573835055166589
AATSC6pe,-0.01290126128931797
AATSC6se,-0.012226195966988462
AATSC7dv,-0.6679136127141826
AATSC7pe,-0.018772503698224852
AATSC7se,-0.016013548446745542
AATSC8dv,-1.205364330720456
AATSC8pe,-0.02690766541151157
AATSC8se,-0.018889422135556718
AETA_eta,0.6347318503976732
ATSC0are,3.6598961538461525
ATSC1are,-0.7097766272189341
ATSC2are,1.6351374260355018
ATSC3are,-1.084184171597633
ATSC4are,0.19121893491124167
ATSC5are,0.8486178994082821
ATSC6are,-0.2935097633136092
ATSC7are,-0.8034914201183421
ATSC8are,-0.8954352071005904
BCUTZ-1h,35.000417907146876
BCUTZ-1l,5.6736865812608555
BCUTc-1h,0.44906590091182796
BCUTc-1l,-0.34754320868699284
BCUTd-1h,3.2420310402558368
BCUTd-1l,0.9773099794214576
BCUTi-1h,14.548559708450794
BCUTi-1l,10.933398358901208
BCUTm-1h,79.90417847788441
BCUTm-1l,11.68513605669283
BCUTp-1h,3.0589785248408097
BCUTp-1l,0.7506321704135853
BCUTs-1h,7.009358060529197
BCUTs-1l,1.0438360469694157
BCUTv-1h,26.52389133437388
BCUTv-1l,14.701785853162745
BalabanJ,1.5943323023338298
Diameter,9
ETA_beta,24.5
GATS1are,0.8206346228823219
GATS2are,0.4346055309355024
GATS3are,1.0131559199155693
GATS4are,0.8237187267818653
GATS5are,0.6795449512617284
GATS6are,1.1108490335144239
GATS7are,1.509573654622399
GATS8are,1.7689274878161072
HybRatio,0.0
Lipinski,True
LogEE_Dt,148.2933805419415
MATS1are,-0.18008114684092236
MATS2are,0.25813466520989736
MATS3are,-0.14003769643431555
MATS4are,0.027168488387123095
MATS5are,0.14020009805551073
MATS6are,-0.05487108409471803
MATS7are,-0.17837576570583635
MATS8are,-0.2891452554683854
NsssssAs,0
RotRatio,0.05
SM1_Dzpe,1.1395080055575773
SM1_Dzse,1.0647186232658992
SMR_VSA1,9.589074368143644
SMR_VSA2,0.0
SMR_VSA3,15.617555728959871
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,40.12915509758315
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,97.221863529046
SpAD_Dzi,98.55369093644381
SpAD_Dzm,97.23321161224908
SpAD_Dzp,122.12697450622555
SpAD_Dzv,114.42210345012717
SpAbs_Dt,296.586761083883
SpDiam_A,4.74216254908316
SpDiam_D,103.74225091650474
SpMAD_Dt,16.477042282437946
SpMax_Dt,148.2933805419415
SsssssAs,0
VE1_Dzpe,4.1906382766815415
VE1_Dzse,4.190414122279654
VE2_Dzpe,0.232813237593419
VE2_Dzse,0.23280078457109188
VE3_Dzpe,2.0206397205715043
VE3_Dzse,2.020586229818489
VMcGowan,176.43999999999986
VR1_Dzpe,90.48627258255347
VR1_Dzse,90.50738491970566
VR2_Dzpe,5.027015143475193
VR2_Dzse,5.028188051094759
VR3_Dzpe,5.092984819932112
VR3_Dzse,5.093218113601507
mZagreb1,5.777777777777778
mZagreb2,3.833333333333333
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,7
nBondsKS,21
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.1407652366863905
AATSC1are,-0.025349165257819075
AATSC2are,0.03633638724523337
AATSC3are,-0.019712439483593327
AATSC4are,0.0038243786982248337
AATSC5are,0.01973529998623912
AATSC6are,-0.00772394113983182
AATSC7are,-0.02510910687869819
AATSC8are,-0.04070160032275411
AETA_beta,1.3611111111111112
BCUTdv-1h,6.023242250993684
BCUTdv-1l,0.2560153191011485
BCUTpe-1h,3.492309268116668
BCUTpe-1l,2.221535051407815
BCUTse-1h,3.7049132600216215
BCUTse-1l,2.417551043151022
ETA_alpha,9.200000000000001
ETA_dBeta,0.5
ETA_eta_B,0.2831832692378615
ETA_eta_F,15.626536021174633
ETA_eta_L,3.6771816925049197
ETA_eta_R,27.051709328332752
ETA_psi_1,0.5974025974025976
LabuteASA,110.37687851706438
LogEE_DzZ,48.502952888498285
LogEE_Dzi,49.3362270857102
LogEE_Dzm,48.46664971244241
LogEE_Dzp,60.51904142530772
LogEE_Dzv,56.95573356102792
PEOE_VSA1,10.30076712495354
PEOE_VSA2,10.111325788078153
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,15.929943897949348
PEOE_VSA7,24.27512131221871
PEOE_VSA8,27.135939511223544
PEOE_VSA9,0.0
SM1_Dzare,1.216023069633474
SpAD_Dzpe,99.34819338322973
SpAD_Dzse,99.87383777929963
SpAbs_DzZ,95.85519686237936
SpAbs_Dzi,97.6035850566312
SpAbs_Dzm,95.85210086943758
SpAbs_Dzp,124.30475781744579
SpAbs_Dzv,115.44337610626982
SpDiam_Dt,211.6757766564508
SpMAD_DzZ,5.401214640502555
SpMAD_Dzi,5.4752050520246565
SpMAD_Dzm,5.4018450895693935
SpMAD_Dzp,6.78483191701253
SpMAD_Dzv,6.356783525007065
SpMax_DzZ,48.502952888498285
SpMax_Dzi,49.3362270857102
SpMax_Dzm,48.46664971244241
SpMax_Dzp,60.51904142530772
SpMax_Dzv,56.95573356102792
VE1_Dzare,4.1903512485539895
VE2_Dzare,0.23279729158633275
VE3_Dzare,2.0205712255264263
VR1_Dzare,90.49614711213297
VR2_Dzare,5.027563728451832
VR3_Dzare,5.093093941355132
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,9
nAromBond,10
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5111111111111112
AETA_dBeta,0.027777777777777776
AETA_eta_B,0.015732403846547862
AETA_eta_F,0.8681408900652574
AETA_eta_L,0.20428787180582886
AETA_eta_R,1.5028727404629307
BCUTare-1h,3.546629206757656
BCUTare-1l,2.171236720979736
ETA_beta_s,12.0
ETA_dPsi_A,0.11659740259740237
ETA_dPsi_B,0.0
ETA_eta_BR,0.5411832692378615
ETA_eta_FL,4.953848600630314
ETA_eta_RL,8.631030293135234
LogEE_Dzpe,49.73740269192361
LogEE_Dzse,49.9960699242757
PEOE_VSA10,5.697039313055833
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,10.633577208012662
SlogP_VSA2,16.922272762636787
SlogP_VSA3,4.794537184071822
SlogP_VSA4,0.0
SlogP_VSA5,5.563451491696996
SlogP_VSA6,34.56570360588615
SlogP_VSA7,0.0
SlogP_VSA8,16.97894503891494
SlogP_VSA9,0.0
SpAD_Dzare,98.86396640163093
SpAbs_Dzpe,98.33529737828965
SpAbs_Dzse,98.92742122528546
SpDiam_DzZ,74.41534496622066
SpDiam_Dzi,75.09351252941869
SpDiam_Dzm,74.3781551794882
SpDiam_Dzp,90.34295861453168
SpDiam_Dzv,85.30265393538602
SpMAD_Dzpe,5.519344076846096
SpMAD_Dzse,5.5485465432944245
SpMax_Dzpe,49.73740269192361
SpMax_Dzse,49.9960699242757
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,18
AETA_beta_s,0.6666666666666666
AETA_eta_BR,0.030065737179881195
AETA_eta_FL,0.2752138111461286
AETA_eta_RL,0.47950168295195744
DetourIndex,1312
EState_VSA1,11.938294241689578
EState_VSA2,5.697039313055833
EState_VSA3,0.0
EState_VSA4,20.939095939610468
EState_VSA5,0.0
EState_VSA6,12.272863678446956
EState_VSA7,18.19910120538483
EState_VSA8,31.547499626909218
EState_VSA9,0.0
ETA_beta_ns,12.5
ETA_shape_p,0.21739130434782605
ETA_shape_x,0.0
ETA_shape_y,0.3804347826086956
GhoseFilter,True
LogEE_Dzare,49.49954003801733
SlogP_VSA10,4.794537184071822
SlogP_VSA11,0.0
SpAbs_Dzare,97.78305700640121
SpDiam_Dzpe,75.67796991314947
SpDiam_Dzse,76.01794443716449
SpMAD_Dzare,5.492442577868385
SpMax_Dzare,49.49954003801733
TopoPSA(NO),73.99
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.9529250388426976
VSA_EState9,41.56194657029479
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6944444444444444
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.01111111111111117
ETA_dAlpha_B,0.0
FilterItLogS,-4.2575968616313755
SpDiam_Dzare,75.34790527470051
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6846153846153846
ETA_epsilon_2,0.8555555555555554
ETA_epsilon_3,0.44400000000000034
ETA_epsilon_4,0.577777777777778
ETA_epsilon_5,0.7761904761904761
AETA_beta_ns_d,0.027777777777777776
ETA_dEpsilon_A,0.2406153846153843
ETA_dEpsilon_B,0.10683760683760668
ETA_dEpsilon_C,-0.1337777777777776
ETA_dEpsilon_D,0.0793650793650793
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.8333333333333334
MDEDescriptor,"0.0,0.0,0.0,0.0,3.61939931847957,12.935621540220069,0.0,7.235214526027271,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.7663094323935531,0.0,0.0"
APolDescriptor,34.408344
BCUTDescriptor,"11.994385220254872,78.9183373574298,-0.2735059155557795,0.3029615701025636,4.33070691518196,10.694795190766703"
BPolDescriptor,13.931655999999998
TPSADescriptor,73.99
ALOGPDescriptor,"2.1132999999999997,4.466036889999999,68.7617"
XLogPDescriptor,2.3759999999999994
VAdjMaDescriptor,5.321928094887363
WeightDescriptor,304.97998866000006
ChiPathDescriptor,"12.698306133819765,8.631030293135234,8.229230471877546,6.713546246108514,5.748109892412981,4.354388128857482,2.7485374846471236,1.9738068369410546,10.667208938999787,6.032963206617667,4.815859183727089,3.188771249721836,2.23283931875289,1.5217361199029507,0.8472194913596862,0.4768878970522475"
ChiChainDescriptor,"0.0,0.0,0.19245008972987526,0.5326569984497611,0.6980466425228906,0.0,0.0,0.06733439182435161,0.13011397528240165,0.16920849867233093"
AtomCountDescriptor,26
BondCountDescriptor,20
SmallRingDescriptor,"3,2,2,1,0,0,2,1,0,0,0"
ChiClusterDescriptor,"1.449135293073096,0.0,0.2539338936857123,0.0,0.7292285922493975,0.0,0.05962098582428749,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,7,2,0,0,0,0"
ZagrebIndexDescriptor,98.0
LargestChainDescriptor,10
MannholdLogPDescriptor,2.12
WeightedPathDescriptor,"36.861018003900675,2.0478343335500373,16.69054409931759,5.048125028784006,9.098071933267253"
FractionalPSADescriptor,0.2426060815501113
WienerNumbersDescriptor,"603.0,25.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.99190651382271,4.711802020100197,5.998736924387151,1.1532521652750312,1.4761402118620388,1.7323281630705782"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,3,2,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,17
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"13.005,5.174791914387634,2.6592797783933517"
AromaticAtomsCountDescriptor,9
AromaticBondsCountDescriptor,10
FragmentComplexityDescriptor,478.06
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"63.886969766226734,27.313951014492396,43.65489959098075,39.01809009378828,33.57491357799748"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.39732458482875155,-0.23915131913233625,0.13679730441017796,-0.14522046583352696,0.05550432915741625"
EccentricConnectivityIndexDescriptor,281
AutocorrelationDescriptorPolarizability,"1281.9654183965952,1518.1253065399396,2148.496227722832,1825.384878334045,1461.7259058187947"
