DLiP-ID,C005GX
SsSH,0
SssO,5.087759029843577
SssS,0
StCH,0
StsC,0
TIC0,74.16281684047696
TIC1,141.165389729655
TIC2,189.713471136298
TIC3,237.81918747213217
TIC4,247.32896247645908
TIC5,247.32896247645908
Vabc,333.9144761807013
WPol,47
apol,56.248273999999995
bpol,28.159725999999996
nRot,5
ABCGG,16.608368604879125
ATS0Z,1356.0
ATS0d,168.0
ATS0i,7204.157360644083
ATS0m,5380.239515000003
ATS0p,82.11844428728197
ATS0s,223.0494684499314
ATS0v,11609.457152345083
ATS1Z,1587.0
ATS1d,211.0
ATS1i,6937.258421330595
ATS1m,6142.785383000004
ATS1p,101.89380557000005
ATS1s,147.49845679012347
ATS1v,14525.858277330737
ATS2Z,2134.0
ATS2d,320.0
ATS2i,11813.09744817462
ATS2m,8113.724940999997
ATS2p,148.1897193525471
ATS2s,318.32716049382697
ATS2v,20954.055644347005
ATS3Z,2392.0
ATS3d,369.0
ATS3i,15221.242382703605
ATS3m,8961.082279000002
ATS3p,172.1320915576409
ATS3s,336.07716049382714
ATS3v,23657.52287869326
ATS4Z,2376.0
ATS4d,353.0
ATS4i,16393.142252372985
ATS4m,8744.601504000004
ATS4p,171.07487645479205
ATS4s,372.7283950617283
ATS4v,23285.923361123303
ATS5Z,2299.0
ATS5d,338.0
ATS5i,17462.001025032114
ATS5m,8465.521638000004
ATS5p,167.30317661358401
ATS5s,388.07253086419735
ATS5v,22612.719657025897
ATS6Z,2090.0
ATS6d,311.0
ATS6i,16213.757244482891
ATS6m,7713.936671999998
ATS6p,153.33577355413098
ATS6s,363.29012345678996
ATS6v,20569.38923619334
ATS7Z,1772.0
ATS7d,269.0
ATS7i,14212.064298278157
ATS7m,6403.603595
ATS7p,134.94828099818798
ATS7s,305.14814814814804
ATS7v,18080.448361221323
ATS8Z,1472.0
ATS8d,232.0
ATS8i,13360.20638959665
ATS8m,5225.62392
ATS8p,116.546357226188
ATS8s,281.38888888888886
ATS8v,15450.009632142739
C1SP1,0
C1SP2,1
C1SP3,0
C2SP1,0
C2SP2,17
C2SP3,0
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.045454545454545456
GGI10,0.08662381389654117
JGI10,0.004559148099817956
JGT10,0.42496193784442743
Kier1,21.240374609781476
Kier2,9.427685950413224
Kier3,4.854926745188164
MAXdO,12.820105067891863
MID_C,45.95048884423298
MID_N,4.102374490607654
MID_O,5.389414169618725
MID_X,0.0
MID_h,11.741698243702956
MINdO,12.820105067891863
MPC10,153
MWC01,31.0
MWC02,5.017279836814924
MWC03,5.877735781779639
MWC04,6.769641976852503
MWC05,7.650168700845001
MWC06,8.549660381553739
MWC07,9.438033557988964
MWC08,10.341258495396207
MWC09,11.233833062118206
MWC10,12.139222120436683
NaaCH,14
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.711200000000003
SRW02,4.143134726391533
SRW03,0.0
SRW04,5.476463551931511
SRW05,0.0
SRW06,7.025538314638521
SRW07,0.0
SRW08,8.66681936537205
SRW09,0.0
SRW10,10.355613575443341
SaaCH,25.276408327519196
SaaNH,0
SaaSe,0
SaaaC,1.476454310246699
SaasC,3.231531172377931
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,1.535568759033801
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.662619598765432
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.519317213776374
VE1_D,5.2006374620646945
VE2_A,0.1614041862062991
VE2_D,0.18573705221659623
VE3_A,2.537980340715721
VE3_D,2.678400624113735
VR1_A,272.1921835301663
VR1_D,176.90381913343876
VR2_A,9.721149411791654
VR2_D,6.317993540479955
VR3_A,6.636127791079405
VR3_D,6.205225607336232
WPath,2077
Xc-3d,2.140520151978484
Xc-4d,0.2041241452319315
Xc-5d,0.5956555871284035
Xc-6d,0.10206207261596575
Xp-0d,19.56226716449869
Xp-1d,13.581648125274326
Xp-2d,12.330143901395925
Xp-3d,10.47398345560473
Xp-4d,8.735417085374216
Xp-5d,7.239825002710701
Xp-6d,5.009434896038407
Xp-7d,3.8186536613773097
ZMIC0,87.55279913071104
ZMIC1,65.04729180206276
ZMIC2,36.193091371731825
ZMIC3,26.952473000480385
ZMIC4,26.131746512225966
ZMIC5,26.131746512225966
nAcid,0
nAtom,46
nBase,0
nRing,4
piPC1,3.817712325956905
piPC2,4.4942386252808095
piPC3,5.10138965736472
piPC4,5.723176521762836
piPC5,6.33914604598228
piPC6,6.661175161857927
piPC7,7.1164195090315125
piPC8,7.505616888809952
piPC9,7.9266702864212375
AATS0Z,29.47826086956522
AATS0d,3.652173913043478
AATS0i,156.61211653574094
AATS0m,116.96172858695658
AATS0p,1.7851835714626516
AATS0s,4.848901488041987
AATS0v,252.37950331184965
AATS1Z,32.38775510204081
AATS1d,4.3061224489795915
AATS1i,141.5767024761346
AATS1m,125.36296700000008
AATS1p,2.0794654197959197
AATS1s,3.0101725875535403
AATS1v,296.44608729246403
AATS2Z,26.675
AATS2d,4.0
AATS2i,147.66371810218274
AATS2m,101.42156176249996
AATS2p,1.8523714919068386
AATS2s,3.979089506172837
AATS2v,261.92569555433755
AATS3Z,23.683168316831683
AATS3d,3.6534653465346536
AATS3i,150.70537012577827
AATS3m,88.7235869207921
AATS3p,1.7042781342340683
AATS3s,3.327496638552744
AATS3v,234.2328997890422
AATS4Z,22.205607476635514
AATS4d,3.2990654205607477
AATS4i,153.20693693806527
AATS4m,81.72524770093462
AATS4p,1.598830621072823
AATS4s,3.4834429445021335
AATS4v,217.625451973115
AATS5Z,20.526785714285715
AATS5d,3.017857142857143
AATS5i,155.91072343778674
AATS5m,75.58501462500003
AATS5p,1.493778362621286
AATS5s,3.4649333112874765
AATS5v,201.89928265201692
AATS6Z,20.096153846153847
AATS6d,2.9903846153846154
AATS6i,155.90151196618166
AATS6m,74.17246799999998
AATS6p,1.4743824380204902
AATS6s,3.4931742640075956
AATS6v,197.78258880955133
AATS7Z,19.47252747252747
AATS7d,2.956043956043956
AATS7i,156.1765307503094
AATS7m,70.36927027472527
AATS7p,1.4829481428372306
AATS7s,3.353276353276352
AATS7v,198.68624572770685
AATS8Z,17.523809523809526
AATS8d,2.761904761904762
AATS8i,159.0500760666268
AATS8m,62.209808571428574
AATS8p,1.387456633645095
AATS8s,3.3498677248677247
AATS8v,183.92868609693738
AMID_C,1.641088887294035
AMID_N,0.14651337466455908
AMID_O,0.19247907748638302
AMID_X,0.0
AMID_h,0.4193463658465341
ATS0dv,388.44444444444446
ATS0pe,290.81539999999984
ATS0se,356.0259729999999
ATS1dv,347.33333333333337
ATS1pe,318.08560000000006
ATS1se,380.7242199999998
ATS2dv,592.6666666666666
ATS2pe,522.8238000000001
ATS2se,628.7535459999995
ATS3dv,587.6666666666667
ATS3pe,641.6951000000003
ATS3se,781.5314119999998
ATS4dv,540.6666666666666
ATS4pe,682.5362
ATS4se,834.423552
ATS5dv,547.6666666666666
ATS5pe,702.3153999999998
ATS5se,864.6281879999999
ATS6dv,535.3333333333333
ATS6pe,646.8603
ATS6se,798.2589899999999
ATS7dv,394.0
ATS7pe,570.7810000000001
ATS7se,703.7859279999998
ATS8dv,317.0
ATS8pe,525.894
ATS8se,651.8773319999999
ATSC0Z,451.3043478260871
ATSC0c,0.7160878800885138
ATSC0d,28.869565217391298
ATSC0i,72.02696164598729
ATSC0m,2065.9641052391303
ATSC0p,13.338698026867302
ATSC0s,73.32201086956519
ATSC0v,2343.631428565226
ATSC1Z,107.13232514177687
ATSC1c,-0.3585103334122601
ATSC1d,9.638941398865777
ATSC1i,-6.572333720914008
ATSC1m,462.2267007017963
ATSC1p,-1.1672586923207762
ATSC1s,-19.192263457140182
ATSC1v,73.58424446796269
ATSC2Z,-0.09451795841208543
ATSC2c,0.020558424548791206
ATSC2d,0.2268431001890392
ATSC2i,2.6893892954050482
ATSC2m,2.2749004319476285
ATSC2p,0.8512274416595603
ATSC2s,29.126247274019107
ATSC2v,-24.853407257711694
ATSC3Z,-20.907372400756163
ATSC3c,0.14827465233035805
ATSC3d,-7.257088846880906
ATSC3i,-9.238813508600893
ATSC3m,-85.90181093809028
ATSC3p,-0.6850002138129473
ATSC3s,-0.2018816966427322
ATSC3v,-132.38702274521643
ATSC4Z,-145.07750472589794
ATSC4c,-0.25733261949075215
ATSC4d,-5.109640831758033
ATSC4i,-21.657503185101724
ATSC4m,-668.9013979910203
ATSC4p,-3.6908665919612496
ATSC4s,-14.0652975743632
ATSC4v,-689.3867628525661
ATSC5Z,35.91115311909263
ATSC5c,-0.18989957176553776
ATSC5d,0.2306238185255194
ATSC5i,1.9616355803895473
ATSC5m,150.9852425699433
ATSC5p,0.3046450142838675
ATSC5s,-11.045501758760086
ATSC5v,-43.3899513205875
ATSC6Z,82.00756143667297
ATSC6c,0.52498044681108
ATSC6d,-5.7485822306238195
ATSC6i,-4.045930878960268
ATSC6m,385.96997135066147
ATSC6p,0.3813079235970942
ATSC6s,24.43087572055357
ATSC6v,170.49439710070976
ATSC7Z,-154.62381852551985
ATSC7c,-0.18375222001981292
ATSC7d,-5.328922495274105
ATSC7i,-9.231622039806371
ATSC7m,-688.0139108643668
ATSC7p,-2.6958316280729284
ATSC7s,-9.856636296776013
ATSC7v,-320.873433048549
ATSC8Z,-139.94706994328922
ATSC8c,-0.20997277925603344
ATSC8d,0.8468809073724
ATSC8i,16.926412272940567
ATSC8m,-636.473094393195
ATSC8p,0.761399983429181
ATSC8s,-27.868265271327484
ATSC8v,-137.75634316576964
AXp-0d,0.6986523987320961
AXp-1d,0.4381176814604621
AXp-2d,0.28023054321354374
AXp-3d,0.1775251433153344
AXp-4d,0.11344697513473008
AXp-5d,0.07168143567040297
AXp-6d,0.04554031723671279
AXp-7d,0.03006813906596307
GATS1Z,0.7946354842515038
GATS1c,1.4461149254076655
GATS1d,0.8111783870174578
GATS1i,1.1255188225101078
GATS1m,0.7811683786845867
GATS1p,1.1475389269521987
GATS1s,0.7828611141516776
GATS1v,0.8528103963310985
GATS2Z,0.8924132947976875
GATS2c,1.1420513157142373
GATS2d,1.1203407379518076
GATS2i,0.9960723598906981
GATS2m,0.8846845505247515
GATS2p,0.9085432206235327
GATS2s,0.6258318434559211
GATS2v,0.8811480896798135
GATS3Z,1.027714187603731
GATS3c,0.9297360129736025
GATS3d,1.296373613264941
GATS3i,1.0755299402938687
GATS3m,1.0144331790228132
GATS3p,1.03570624130603
GATS3s,0.8965546296746483
GATS3v,0.9585180032161462
GATS4Z,1.2156352979309595
GATS4c,1.168481200492497
GATS4d,1.1508416844949896
GATS4i,1.1686736648515132
GATS4m,1.2010788904064589
GATS4p,1.1553641848107985
GATS4s,1.2555853418790142
GATS4v,1.0570501142606528
GATS5Z,0.9548216866226257
GATS5c,0.9521783410250685
GATS5d,0.981167975473322
GATS5i,0.9953375270735222
GATS5m,0.9561885879567993
GATS5p,0.9622851150142552
GATS5s,1.3283566341663413
GATS5v,0.9694664298453275
GATS6Z,0.9405430191196085
GATS6c,0.6097808589902968
GATS6d,1.086618107043559
GATS6i,1.0144724126607092
GATS6m,0.9357284678841397
GATS6p,0.9881202765382564
GATS6s,0.9105166273662832
GATS6v,0.9563548419263574
GATS7Z,1.2984342247348022
GATS7c,1.0973629686105104
GATS7d,1.0962531444459158
GATS7i,1.103705074467914
GATS7m,1.2789634341770126
GATS7p,1.1606552005292432
GATS7s,1.2442310529959937
GATS7v,1.038168476147999
GATS8Z,1.220272502064409
GATS8c,1.1409253067118692
GATS8d,0.9185402323580036
GATS8i,0.8830980547058822
GATS8m,1.2155236442237443
GATS8p,0.9638586270023429
GATS8s,1.6454573268660595
GATS8v,1.0025361502258487
MATS1Z,0.22285006488144368
MATS1c,-0.4699991865815806
MATS1d,0.31343742316203577
MATS1i,-0.08566161616545537
MATS1m,0.2100361306766519
MATS1p,-0.08215148676552966
MATS1s,-0.24572739761596737
MATS1v,0.02947523480075698
MATS2Z,-0.00012042389210017624
MATS2c,0.01650788184558265
MATS2d,0.004518072289156693
MATS2i,0.021469722025183532
MATS2m,0.0006331512464581183
MATS2p,0.03669441934800286
MATS2s,0.22841152314212712
MATS2v,-0.006097677731661507
MATS3Z,-0.021099219748564463
MATS3c,0.09430550586315628
MATS3d,-0.11448765358463557
MATS3i,-0.05841946339681835
MATS3m,-0.018937210458641506
MATS3p,-0.023389111498854975
MATS3s,-0.0012540043320223768
MATS3v,-0.02572720220903118
MATS4Z,-0.13819890875695529
MATS4c,-0.15449078203896757
MATS4d,-0.0760894043463574
MATS4i,-0.1292669035470028
MATS4m,-0.13919171502425925
MATS4p,-0.11895671455672092
MATS4s,-0.08246859805769587
MATS4v,-0.1264583994500437
MATS5Z,0.03268132397467657
MATS5c,-0.10891745153610322
MATS5d,0.0032809810671256393
MATS5i,0.011185696825465165
MATS5m,0.030015911650282383
MATS5p,0.009380380242958609
MATS5s,-0.061871535046621094
MATS5v,-0.007603957109724663
MATS6Z,0.08037275826293165
MATS6c,0.32426591259576687
MATS6d,-0.08807344763670069
MATS6i,-0.02484550659105926
MATS6m,0.08263332692724448
MATS6p,0.012644069713937337
MATS6s,0.14737681267685288
MATS6v,0.03217698073761237
MATS7Z,-0.17319020093586562
MATS7c,-0.12971276316106836
MATS7d,-0.0933072951145241
MATS7i,-0.0647887139937976
MATS7m,-0.1683413815195344
MATS7p,-0.10216349998960281
MATS7s,-0.06795333940774573
MATS7v,-0.06920873111199889
MATS8Z,-0.16981374438021832
MATS8c,-0.16057399740922937
MATS8d,0.016064257028112438
MATS8i,0.128691056191893
MATS8m,-0.1687080568838859
MATS8p,0.03125920782843994
MATS8s,-0.20813931186131743
MATS8v,-0.032188507343112696
MAXaaN,4.425594132332048
MAXssO,5.087759029843577
MINaaN,4.425594132332048
MINssO,5.087759029843577
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,-3.752812132569075
SdssSe,0
SdsssP,0
SpAD_A,37.019100207818674
SpAD_D,308.7299931066565
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1019
TMWC10,136.01683391378583
TSRW10,63.667569533776955
VE1_Dt,5.237602629821124
VE2_Dt,0.18705723677932587
VE3_Dt,2.6854832974300087
VR1_Dt,172.42354079651753
VR2_Dt,6.157983599875626
VR3_Dt,6.179573313632589
Xc-3dv,1.082031055924778
Xc-4dv,0.05103103630798288
Xc-5dv,0.1945184799732848
Xc-6dv,0.017010345435994292
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.324284294838188
Xch-7d,0.40566898688209935
Xp-0dv,15.979607106937902
Xp-1dv,10.166999205937838
Xp-2dv,7.889708106164021
Xp-3dv,5.849931066294844
Xp-4dv,4.149480266847681
Xp-5dv,2.9566614421975412
Xp-6dv,1.8733277692298023
Xp-7dv,1.2347547981632359
Xpc-4d,4.750869845644058
Xpc-5d,7.552975400121778
Xpc-6d,11.582212918696513
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,49
nFRing,1
nHBAcc,4
nHBDon,1
nHRing,1
nSpiro,0
naRing,4
piPC10,8.172061854007893
AATS0dv,8.444444444444445
AATS0pe,6.322073913043475
AATS0se,7.739695065217389
AATS1dv,7.088435374149661
AATS1pe,6.491542857142858
AATS1se,7.769882040816322
AATS2dv,7.408333333333333
AATS2pe,6.535297500000001
AATS2se,7.859419324999993
AATS3dv,5.8184818481848195
AATS3pe,6.3534168316831705
AATS3se,7.737934772277226
AATS4dv,5.052959501557632
AATS4pe,6.3788429906542055
AATS4se,7.798350953271028
AATS5dv,4.889880952380952
AATS5pe,6.270673214285713
AATS5se,7.7198945357142845
AATS6dv,5.147435897435897
AATS6pe,6.219810576923077
AATS6se,7.6755672115384606
AATS7dv,4.329670329670329
AATS7pe,6.272318681318682
AATS7se,7.733911296703294
AATS8dv,3.7738095238095237
AATS8pe,6.260642857142857
AATS8se,7.760444428571428
AATSC0Z,9.810964083175806
AATSC0c,0.015567127828011168
AATSC0d,0.6275992438563326
AATSC0i,1.5658035140432018
AATSC0m,44.9122631573724
AATSC0p,0.2899716962362457
AATSC0s,1.593956758034026
AATSC0v,50.94850931663535
AATSC1Z,2.186373982485242
AATSC1c,-0.007316537416576736
AATSC1d,0.19671308977277097
AATSC1i,-0.13412925961048996
AATSC1m,9.433197973506047
AATSC1p,-0.023821605965730127
AATSC1s,-0.3916788460640854
AATSC1v,1.5017192748563815
AATSC2Z,-0.0011814744801510678
AATSC2c,0.00025698030685989006
AATSC2d,0.00283553875236299
AATSC2i,0.0336173661925631
AATSC2m,0.028436255399345356
AATSC2p,0.010640343020744503
AATSC2s,0.36407809092523885
AATSC2v,-0.31066759072139616
AATSC3Z,-0.20700368713619963
AATSC3c,0.0014680658646570104
AATSC3d,-0.07185236482060303
AATSC3i,-0.09147340107525637
AATSC3m,-0.8505129795850522
AATSC3p,-0.006782180334781656
AATSC3s,-0.001998828679631012
AATSC3v,-1.3107626014377864
AATSC4Z,-1.3558645301485788
AATSC4c,-0.00240497775225002
AATSC4d,-0.047753652633252645
AATSC4i,-0.2024065718233806
