DLiP-ID,C002XC
AATSC4v,-8.627075773658632
AATSC5Z,-1.0952069961325344
AATSC5c,-0.0006141784455319514
AATSC5d,-0.0980081022888456
AATSC5i,-0.2010785322153869
AATSC5m,-5.219463764156046
AATSC5p,-0.03172453888707116
AATSC5s,-0.20012613318640682
AATSC5v,-8.721235885077911
AATSC6Z,-0.015505734501234837
AATSC6c,0.00016441407336392712
AATSC6d,-0.07769036481129392
AATSC6i,-0.14935007123432834
AATSC6m,-0.07263639323010998
AATSC6p,-0.033871896401964606
AATSC6s,-0.14234709205135046
AATSC6v,-3.198430619731033
AATSC7Z,-0.28660884750467513
AATSC7c,0.0019154894845310935
AATSC7d,-0.020017332716479784
AATSC7i,-0.0030523314373179814
AATSC7m,-1.0555608431063364
AATSC7p,0.0015271367935840103
AATSC7s,0.522909769554708
AATSC7v,1.7217767180784556
AATSC8Z,-2.5465963852990328
AATSC8c,-0.0018076892868438851
AATSC8d,-0.0015498494547274363
AATSC8i,0.07479184389741961
AATSC8m,-11.341815089423088
AATSC8p,-0.007910558117601671
AATSC8s,-0.34157678003783093
AATSC8v,-0.8642398383018755
ATS0are,272.0082999999999
ATS1are,292.7248
ATS2are,508.9480000000001
ATS3are,633.0959
ATS4are,681.8007999999999
ATS5are,675.4658000000003
ATS6are,600.0369000000002
ATS7are,514.156
ATS8are,415.5530000000001
ATSC0dv,176.7441860465116
ATSC0pe,5.106316279069765
ATSC0se,3.4590360465116268
ATSC1dv,25.010095547142566
ATSC1pe,0.0068849107625758845
ATSC1se,0.30221036884802543
ATSC2dv,75.493239588967
ATSC2pe,2.0307747431043826
ATSC2se,1.5403304959437525
ATSC3dv,0.6112012499248642
ATSC3pe,-0.08791963223364033
ATSC3se,-0.6132721557598703
ATSC4dv,-129.27636560302867
ATSC4pe,-2.9287540832882595
ATSC4se,-2.02078292861006
ATSC5dv,-63.88101676581937
ATSC5pe,-1.6013564088696564
ATSC5se,-1.035019393726339
ATSC6dv,35.509885223243806
ATSC6pe,0.8862935100054075
ATSC6se,0.3844994532179553
ATSC7dv,30.914969052340616
ATSC7pe,1.6060476473769596
ATSC7se,1.1946861195240663
ATSC8dv,-56.18021753500391
ATSC8pe,-2.102785830178474
ATSC8se,-1.3914990957274198
AXp-0dv,0.5751647276485702
AXp-1dv,0.33730018279257296
AXp-2dv,0.18003187978070861
AXp-3dv,0.0980260961277212
AXp-4dv,0.05314333541645742
AXp-5dv,0.029485338830244682
AXp-6dv,0.017119765387049464
AXp-7dv,0.00986085365430815
BertzCT,1111.582443425173
ECIndex,567
ETA_eta,18.781148367291344
GATS1dv,0.5917829900839054
GATS1pe,0.5891680218087919
GATS1se,0.507178092612551
GATS2dv,0.668944592493893
GATS2pe,0.6119271702173745
GATS2se,0.582993167064718
GATS3dv,0.9675186729199238
GATS3pe,0.8984911915514189
GATS3se,0.9631085863332832
GATS4dv,1.3224172459450514
GATS4pe,1.354116508245542
GATS4se,1.447520801965901
GATS5dv,1.1849197285666997
GATS5pe,1.3173595894468535
GATS5se,1.3927699611163347
GATS6dv,0.9321527400976669
GATS6pe,1.0158898030735126
GATS6se,1.0743651596752728
GATS7dv,0.9769298245614036
GATS7pe,0.9717964436202131
GATS7se,0.9839337792015442
GATS8dv,1.2118028279654358
GATS8pe,1.309529175985922
GATS8se,1.3045088195601078
LogEE_A,4.210829410745537
LogEE_D,129.63891377935374
MATS1dv,0.13227593440122026
MATS1pe,0.0012603792032345293
MATS1se,0.08167044030996133
MATS2dv,0.23249000666222522
MATS2pe,0.2164688483957175
MATS2se,0.24238190265291298
MATS3dv,0.0014722656476173451
MATS3pe,-0.007330358816264929
MATS3se,-0.07548232016168742
MATS4dv,-0.296713008937438
MATS4pe,-0.23266860525007899
MATS4se,-0.23698844254781817
MATS5dv,-0.14661866931479647
MATS5pe,-0.12721633553529965
MATS5se,-0.12138247540259378
MATS6dv,0.08906372460360527
MATS6pe,0.07694255071727016
MATS6se,0.04927621711032024
MATS7dv,0.09061791023744105
MATS7pe,0.16294501470300093
MATS7se,0.17893244373375738
MATS8dv,-0.2040008291873964
MATS8pe,-0.26429015382817495
MATS8se,-0.2581793443154639
MAXaaCH,1.8060957653390914
MAXaaaC,0.6945010288065845
MAXaasC,0.7562741116240399
MAXdssC,-0.09343268609096489
MAXsCH3,1.8975031438769263
MAXssNH,2.5906595647518267
MAXsssN,1.6620864564961786
MDEC-12,1.7345576033012007
MDEC-13,1.5236530178054943
MDEC-22,11.648079161653003
MDEC-23,19.43497674887326
MDEC-33,8.258146412646797
MDEN-22,0.33333333333333337
MDEN-23,0.2721655269759087
MDEO-11,0.6506976368304991
MINaaCH,1.558989984882842
MINaaaC,0.5535378348870417
MINaasC,0.16646683673469442
MINdssC,-0.09343268609096489
MINsCH3,1.8975031438769263
MINssNH,2.5906595647518267
MINsssN,1.6620864564961786
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.8035714285714288
SM1_Dzi,1.1082508187380549
SM1_Dzm,1.8006559751755822
SM1_Dzp,-4.377290316528428
SM1_Dzv,-1.9973784437328954
SddssSe,0
SpAD_Dt,583.1282397988138
SpAbs_A,34.103365789365576
SpAbs_D,259.2778275587075
SpMAD_A,1.311667914975599
SpMAD_D,9.972224136873365
SpMax_A,2.586102870607419
SpMax_D,129.63891377935374
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,87.75
TpiPC10,9.26981193957515
VAdjMat,5.857980995127572
VE1_DzZ,4.991019542238213
VE1_Dzi,5.017692294041843
VE1_Dzm,4.990992854642435
VE1_Dzp,4.984163985850728
VE1_Dzv,4.998213103861381
VE2_DzZ,0.19196229008608512
VE2_Dzi,0.1929881651554555
VE2_Dzm,0.19196126364009367
VE2_Dzp,0.19169861484041262
VE2_Dzv,0.19223896553313002
VE3_DzZ,2.5631516510027774
VE3_Dzi,2.5684815706534376
VE3_Dzm,2.5631463038654037
VE3_Dzp,2.5617771284293256
VE3_Dzv,2.5645919143586378
VR1_DzZ,160.85126127303064
VR1_Dzi,158.90287896419352
VR1_Dzm,160.85392496661387
VR1_Dzp,162.4349391027998
VR1_Dzv,160.99030633060303
VR2_DzZ,6.18658697203964
VR2_Dzi,6.11164919093052
VR2_Dzm,6.186689421792841
VR2_Dzp,6.247497657799992
VR2_Dzv,6.191934858869347
VR3_DzZ,6.035991539981267
VR3_Dzi,6.023804636494041
VR3_Dzm,6.036008099823614
VR3_Dzp,6.045788991873857
VR3_Dzv,6.036855599072568
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02795084971874737
Xch-6dv,0.1471602023680776
Xch-7dv,0.24949301626753723
Xpc-4dv,2.442737383115074
Xpc-5dv,3.6439846699013434
Xpc-6dv,5.166659603365899
Zagreb1,144.0
Zagreb2,176.0
fragCpx,191.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,17
nBondsD,3
nBondsM,20
nBondsO,29
nBondsS,26
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,7
naHRing,1
AATS0are,6.325774418604649
AATS1are,6.363582608695652
AATS2are,6.442379746835444
AATS3are,6.268276237623763
AATS4are,6.432083018867924
AATS5are,6.372318867924531
AATS6are,6.185947422680414
AATS7are,6.194650602409638
AATS8are,6.202283582089554
AATSC0dv,4.110329908058409
AATSC0pe,0.11875154137371546
AATSC0se,0.08044269875608434
AATSC1dv,0.5436977292857079
AATSC1pe,0.00014967197309947574
AATSC1se,0.006569790627130988
AATSC2dv,0.9556106277084431
AATSC2pe,0.025706009406384588
AATSC2se,0.01949785437903484
AATSC3dv,0.0060514975240085565
AATSC3pe,-0.0008704914082538647
AATSC3se,-0.006072001542176933
AATSC4dv,-1.2195883547455535
AATSC4pe,-0.027629755502719427
AATSC4se,-0.019063989892547737
AATSC5dv,-0.6026511015643337
AATSC5pe,-0.015107135932732607
AATSC5se,-0.00976433390307867
AATSC6dv,0.36608129096127634
AATSC6pe,0.009137046494901107
AATSC6se,0.0039639118888449
AATSC7dv,0.37246950665470624
AATSC7pe,0.019349971655144092
AATSC7se,0.014393808668964655
AATSC8dv,-0.8385107094776704
AATSC8pe,-0.031384863136992146
AATSC8se,-0.020768643219812238
AETA_eta,0.7223518602804363
ATSC0are,5.503590697674419
ATSC1are,-0.29692958355868015
ATSC2are,2.385547322877231
ATSC3are,-0.3089339643050294
ATSC4are,-3.1680910221741443
ATSC5are,-1.6112654407787979
ATSC6are,0.9175930773391014
ATSC7are,1.9127760951865866
ATSC8are,-2.168952947539209
BCUTZ-1h,16.01312294351751
BCUTZ-1l,5.652509270298801
BCUTc-1h,0.4533410241428932
BCUTc-1l,-0.3931039427113099
BCUTd-1h,4.043936726230541
BCUTd-1l,0.9714702315841982
BCUTi-1h,14.548440793643111
BCUTi-1l,10.319757423452026
BCUTm-1h,32.06654406461651
BCUTm-1l,11.663758911293355
BCUTp-1h,2.9545849475906705
BCUTp-1l,0.7517054093872975
BCUTs-1h,7.014575274757178
BCUTs-1l,0.29892124868662545
BCUTv-1h,24.441832044965274
BCUTv-1l,14.70106409651809
BalabanJ,1.4521075748911734
Diameter,13
ETA_beta,37.25
GATS1are,0.6465107291292792
GATS2are,0.6076946334433647
GATS3are,0.9190412242702878
GATS4are,1.3850633371653678
GATS5are,1.3337710945294379
GATS6are,1.0210631042087521
GATS7are,0.9574395537650262
GATS8are,1.302955872776958
HybRatio,0.15789473684210525
Lipinski,True
LogEE_Dt,291.5641198994069
MATS1are,-0.050433367226088155
MATS2are,0.23593005697738714
MATS3are,-0.023898278135827268
MATS4are,-0.2335146398340027
MATS5are,-0.11876365497296451
MATS6are,0.07390957786596698
MATS7are,0.18005632044841632
MATS8are,-0.25292843431464446
MAXddssS,-3.7523125708616774
MAXssCH2,0.5343617008477148
MINddssS,-3.7523125708616774
MINssCH2,0.10329798122952893
NsssssAs,0
RotRatio,0.1724137931034483
SM1_Dzpe,1.2713433292533662
SM1_Dzse,1.237629484152691
SMR_VSA1,13.212334168400758
SMR_VSA2,0.0
SMR_VSA3,9.706073385399296
SMR_VSA4,0.0
SMR_VSA5,18.363977081120975
SMR_VSA6,11.444666136763054
SMR_VSA7,65.98515960585141
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,171.24997477173656
SpAD_Dzi,197.26848763333106
SpAD_Dzm,171.26018495598083
SpAD_Dzp,230.4965258474505
SpAD_Dzv,229.62551908265175
SpAbs_Dt,583.1282397988139
SpDiam_A,5.066807962020372
SpDiam_D,193.2019781619814
SpMAD_Dt,22.4280092230313
SpMax_Dt,291.5641198994069
SsssssAs,0
VE1_Dzpe,5.012664579496283
VE1_Dzse,5.010417983100187
VE2_Dzpe,0.1927947915190878
VE2_Dzse,0.19270838396539183
VE3_Dzpe,2.5674790709358257
VE3_Dzse,2.5670307864046573
VMcGowan,260.33000000000015
VR1_Dzpe,159.19744945587638
VR1_Dzse,159.38588442937578
VR2_Dzpe,6.122978825226014
VR2_Dzse,6.1302263242067605
VR3_Dzpe,6.02565669730358
VR3_Dzse,6.026839653066995
mZagreb1,8.201388888888888
mZagreb2,5.652777777777777
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,1
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,35
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.12799048134126556
AATSC1are,-0.006454990946927829
AATSC2are,0.03019680155540799
AATSC3are,-0.0030587521218319743
AATSC4are,-0.029887651152586268
AATSC5are,-0.015200617365837716
AATSC6are,0.00945972244679486
AATSC7are,0.02304549512272996
AATSC8are,-0.032372432052824016
AETA_beta,1.4326923076923077
BCUTdv-1h,6.0225693319075635
BCUTdv-1l,0.6442336936031628
BCUTpe-1h,3.5369010837003247
BCUTpe-1l,2.199178739492797
BCUTse-1h,3.7682180141550803
BCUTse-1l,2.3963940864639643
ETA_alpha,12.533333333333333
ETA_dBeta,3.75
ETA_eta_B,0.3882083297645966
ETA_eta_F,28.736005045583738
ETA_eta_L,5.333592276672777
ETA_eta_R,47.51715341287508
ETA_psi_1,0.5705614567526557
LabuteASA,151.07574098857017
LogEE_DzZ,85.30294347600142
LogEE_Dzi,98.66790287899252
LogEE_Dzm,85.30764760663621
LogEE_Dzp,114.26927871569976
LogEE_Dzv,114.42864830214648
PEOE_VSA1,4.899909730850478
PEOE_VSA2,9.77851570501903
PEOE_VSA3,13.139891848781026
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,37.255572541998674
PEOE_VSA8,29.07749989815224
PEOE_VSA9,22.821554150962374
SM1_Dzare,1.3895559505374209
SpAD_Dzpe,197.457204468814
SpAD_Dzse,196.38993662697916
SpAbs_DzZ,169.7758405550775
SpAbs_Dzi,196.3307369405527
SpAbs_Dzm,169.7883326829892
SpAbs_Dzp,232.915847747928
SpAbs_Dzv,230.85467504802583
SpDiam_Dt,404.5624599802769
SpMAD_DzZ,6.586537491220637
SpMAD_Dzi,7.587249524358887
SpMAD_Dzm,6.586930190614647
SpMAD_Dzp,8.865250994132712
SpMAD_Dzv,8.831750733948144
SpMax_DzZ,85.30294347600142
SpMax_Dzi,98.66790287899252
SpMax_Dzm,85.30764760663621
SpMax_Dzp,114.26927871569976
SpMax_Dzv,114.42864830214648
VE1_Dzare,5.014234479744618
VE2_Dzare,0.19285517229786994
VE3_Dzare,2.5677922086769938
VR1_Dzare,159.03933699464022
VR2_Dzare,6.116897576716932
VR3_Dzare,6.024663019130735
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,1
n12FHRing,1
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48205128205128206
AETA_dBeta,0.14423076923076922
AETA_eta_B,0.01493108960633064
AETA_eta_F,1.1052309632916821
AETA_eta_L,0.20513816448741448
AETA_eta_R,1.8275828235721185
BCUTare-1h,3.580890877393773
BCUTare-1l,2.147878301840969
ETA_beta_s,16.75
ETA_dPsi_A,0.14343854324734429
ETA_dPsi_B,0.0
ETA_eta_BR,0.7322083297645966
ETA_eta_FL,7.192412955935723
ETA_eta_RL,12.5260052326085
LogEE_Dzpe,98.77750005476291
LogEE_Dzse,98.24256944749546
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,5.907179729351506
SlogP_VSA1,9.622004595302567
SlogP_VSA2,25.853711640540226
SlogP_VSA3,16.56804755932016
SlogP_VSA4,0.0
SlogP_VSA5,22.9756538703079
SlogP_VSA6,59.623263594823726
SlogP_VSA7,0.0
SlogP_VSA8,10.772448428929591
SlogP_VSA9,0.0
SpAD_Dzare,197.0092350463172
SpAbs_Dzpe,196.3455774362986
SpAbs_Dzse,195.29818006707524
SpDiam_DzZ,125.24140300840212
SpDiam_Dzi,149.70026588270773
SpDiam_Dzm,125.24535182940441
SpDiam_Dzp,169.00655046466082
SpDiam_Dzv,171.73856383104828
SpMAD_Dzpe,7.594507864185155
SpMAD_Dzse,7.55345910103766
SpMax_Dzpe,98.77750005476291
SpMax_Dzse,98.24256944749546
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,1
n12FaHRing,0
nG12AHRing,0
nG12FARing,1
nG12FHRing,1
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,26
AETA_beta_s,0.6442307692307693
AETA_eta_BR,0.02816185883709987
AETA_eta_FL,0.2766312675359893
AETA_eta_RL,0.48176943202340383
DetourIndex,3710
EState_VSA1,10.023291153407584
EState_VSA2,17.347419610781856
EState_VSA3,28.574584321387626
EState_VSA4,5.687386274683562
EState_VSA5,0.0
EState_VSA6,59.62768985015643
EState_VSA7,6.923737199690624
EState_VSA8,9.706073385399296
EState_VSA9,0.0
ETA_beta_ns,20.5
ETA_shape_p,0.11968085106382977
ETA_shape_x,0.06648936170212766
ETA_shape_y,0.31117021276595747
GhoseFilter,True
LogEE_Dzare,98.55806198279467
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,195.80301602458735
SpDiam_Dzpe,149.37411860215616
SpDiam_Dzse,148.16869811114748
SpMAD_Dzare,7.5772782710122
SpMax_Dzare,98.55806198279467
TopoPSA(NO),79.37
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,25.715317617787854
VSA_EState9,42.12032828640715
nBridgehead,0
nG12FAHRing,1
nG12FaHRing,0
AETA_beta_ns,0.7884615384615384
EState_VSA10,13.212334168400758
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.017948717948717954
FilterItLogS,-5.474417999380904
SpDiam_Dzare,149.30164798082242
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6294573643410855
ETA_epsilon_2,0.8448717948717946
ETA_epsilon_3,0.44444444444444475
ETA_epsilon_4,0.5485380116959068
ETA_epsilon_5,0.8246913580246912
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.1850129198966407
ETA_dEpsilon_B,0.08091935264517869
ETA_dEpsilon_C,-0.10409356725146202
ETA_dEpsilon_D,0.020180436847103467
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.8076923076923077
MDEDescriptor,"0.0,1.7345576033012007,1.5236530178054943,0.0,11.648079161653003,19.43497674887326,0.0,8.258146412646797,0.0,0.0,0.6506976368304991,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.2721655269759087,0.0"
APolDescriptor,53.38148099999997
BCUTDescriptor,"11.850000000000001,31.972072308444456,-0.27442546136409596,0.24223054497997726,5.474256619644572,12.947204007952667"
BPolDescriptor,29.978518999999995
TPSADescriptor,87.75
ALOGPDescriptor,"2.162199999999998,4.675108839999992,97.65659999999997"
XLogPDescriptor,2.198
VAdjMaDescriptor,5.857980995127573
WeightDescriptor,367.09906254000003
ChiPathDescriptor,"18.311190308942127,12.526005232608501,11.646172934357109,10.183386936642567,8.877138578124566,7.35529181597015,5.174704936841092,4.025264190211912,14.34152810883334,8.668638283619039,6.439026798600912,4.884355918779824,3.616458389013293,2.545739062625675,1.5608968338522446,1.0260704743092433"
ChiChainDescriptor,"0.0,0.0,0.06415002990995841,0.4629288403504483,0.8262271315417598,0.0,0.0,0.02795084971874737,0.14716020236807756,0.2367272910585897"
AtomCountDescriptor,43
BondCountDescriptor,29
SmallRingDescriptor,"4,4,2,2,0,0,1,3,0,0,0"
ChiClusterDescriptor,"2.2203443458744427,0.20412414523193154,0.6814034786040805,0.08333333333333333,0.8026283190082221,0.025499585890087693,0.18064082205811033,0.007361096388933056"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,11,3,3,0,0,0"
ZagrebIndexDescriptor,144.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.78
WeightedPathDescriptor,"53.56684284141652,2.060263186208328,20.566941780440047,7.596939054616886,9.465525869605123"
FractionalPSADescriptor,0.23903629552428654
WienerNumbersDescriptor,"1623.0,47.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.182453927554828,8.98101079432517,13.31926416027404,1.8214164617516215,2.733998052413841,3.420027815197254"
FractionalCSP3Descriptor,0.15789473684210525
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,2,0,0,9,0,0,0,1,4,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,17
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"19.322235434007133,7.787993510005409,3.5603332437516797"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1466.07
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.15789473684210525
AutocorrelationDescriptorMass,"35.531101048902286,39.225222955094864,52.936122770421406,58.52331442307713,58.10715528026837"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.45687594492352834,-0.2684200957055176,0.10123674224106274,-0.00973816257039986,-0.07625488335665102"
EccentricConnectivityIndexDescriptor,567
AutocorrelationDescriptorPolarizability,"2188.7954936767146,2655.2515214987884,3991.6625525771115,4202.709077210798,3758.268956788296"
