DLiP-ID,J000F6
AATSC4m,-6.818473066409037
AATSC4p,-0.03292744253343787
AATSC4s,-0.13727705112960764
AATSC4v,-8.921053796536103
AATSC5Z,0.6671851839786296
AATSC5c,0.0047314146283100635
AATSC5d,-0.04679686609222548
AATSC5i,-0.05968102430549143
AATSC5m,3.0435721632352224
AATSC5p,-0.003977354021100606
AATSC5s,0.16442790256580103
AATSC5v,0.2677030012493665
AATSC6Z,-0.3609102823368078
AATSC6c,-0.0017719635560139344
AATSC6d,0.010912018191759897
AATSC6i,-0.09197633838140191
AATSC6m,-1.6706609460995343
AATSC6p,-0.005188232068399201
AATSC6s,-0.04691437316831142
AATSC6v,-1.6460432467476294
AATSC7Z,-1.678050982059939
AATSC7c,-0.002198499865140035
AATSC7d,0.057728026246126864
AATSC7i,0.17835525925082657
AATSC7m,-7.862360684080907
AATSC7p,-0.0015743768592637918
AATSC7s,-0.2994803043146604
AATSC7v,-4.596999649761039
AATSC8Z,0.904334666522538
AATSC8c,0.0014057700560986548
AATSC8d,-0.0711094296112132
AATSC8i,0.10470969910047481
AATSC8m,4.3274746520916665
AATSC8p,0.020814413863132854
AATSC8s,0.11132980618711899
AATSC8v,6.002830550791653
ATS0are,351.9547
ATS1are,390.979
ATS2are,690.7209000000004
ATS3are,835.8260000000001
ATS4are,892.3440000000004
ATS5are,874.001
ATS6are,828.5369
ATS7are,838.3889000000001
ATS8are,774.2949999999996
ATSC0dv,226.27586206896555
ATSC0pe,5.917960344827582
ATSC0se,3.7156963448275855
ATSC1dv,93.67063020214036
ATSC1pe,0.24929066587396367
ATSC1se,-0.06268857550535074
ATSC2dv,37.12722948870393
ATSC2pe,0.09091899524376322
ATSC2se,-0.16483383234244914
ATSC3dv,-76.20332936979787
ATSC3pe,-0.8079821938168803
ATSC3se,-0.6548967455410225
ATSC4dv,-79.448275862069
ATSC4pe,-2.12952155172413
ATSC4se,-0.8243492758620682
ATSC5dv,39.99524375743164
ATSC5pe,3.351692925089179
ATSC5se,2.409499890606419
ATSC6dv,-92.44470868014268
ATSC6pe,-1.2854339179548124
ATSC6se,-0.9454713662306777
ATSC7dv,-97.96195005945302
ATSC7pe,-4.0351908145065325
ATSC7se,-2.0945228145065387
ATSC8dv,22.199762187871592
ATSC8pe,0.938154042806179
ATSC8se,0.23419866349583796
AXp-0dv,0.5869728339565042
AXp-1dv,0.3085208843189755
AXp-2dv,0.16320394324076865
AXp-3dv,0.09024585313204884
AXp-4dv,0.049628334217617164
AXp-5dv,0.02579276455625246
AXp-6dv,0.01422583633525877
AXp-7dv,0.007816107845053344
BertzCT,1118.3091789799184
ECIndex,807
ETA_eta,28.39996919480343
GATS1dv,0.4774004286655327
GATS1pe,0.7403823227095491
GATS1se,0.8049055160371952
GATS2dv,0.9486148751616595
GATS2pe,0.9865721049816689
GATS2se,1.0510689568370257
GATS3dv,1.147362496301421
GATS3pe,0.9701333313190478
GATS3se,0.9768492328874665
GATS4dv,1.1743980493751904
GATS4pe,1.2561094412479605
GATS4se,1.2631926290253814
GATS5dv,0.9567210339313522
GATS5pe,0.7652119263648717
GATS5se,0.7450870770484305
GATS6dv,1.1924111840568454
GATS6pe,1.1725325434049816
GATS6se,1.2428169252844643
GATS7dv,1.215395208421858
GATS7pe,1.470197673840648
GATS7se,1.4733110613756206
GATS8dv,0.9370099193704801
GATS8pe,0.8668928483922554
GATS8se,0.8934155786495079
LogEE_A,4.390618660852613
LogEE_D,189.562918340668
MATS1dv,0.3872589985350652
MATS1pe,0.03940671845017169
MATS1se,-0.015782815880752567
MATS2dv,0.08573523233687819
MATS2pe,0.008027634517947836
MATS2se,-0.023179878515241704
MATS3dv,-0.14257492263574617
MATS3pe,-0.057801241371211225
MATS3se,-0.07461738817607375
MATS4dv,-0.14044498628466934
MATS4pe,-0.14393618257921414
MATS4se,-0.08874237282705828
MATS5dv,0.07021748297587188
MATS5pe,0.22499212095206328
MATS5se,0.2576094755460105
MATS6dv,-0.1729622222172784
MATS6pe,-0.09195707124120979
MATS6se,-0.1077247740559708
MATS7dv,-0.18328487175665237
MATS7pe,-0.2886685375408748
MATS7se,-0.23864498175901697
MATS8dv,0.04310862357189698
MATS8pe,0.06965562062058178
MATS8se,0.027694801674921804
MAXaaCH,2.196078567229361
MAXaasC,1.2915439972285212
MAXaasN,2.249982722826511
MAXdssC,-0.12423961103163816
MAXsCH3,1.9165438935891312
MAXssNH,3.2153961955152432
MDEC-11,0.6551853485522243
MDEC-12,3.6620871239813773
MDEC-13,5.832044692135733
MDEC-22,11.64931277614642
MDEC-23,27.268892278214253
MDEC-33,13.62856045036056
MDEN-22,0.16666666666666669
MDEN-23,0.5345224838248487
MDEO-12,0.3999999999999999
MDEO-22,0.25
MINaaCH,1.7699604298768328
MINaasC,0.5365102274202203
MINaasN,2.249982722826511
MINdssC,-0.12423961103163816
MINsCH3,1.601173523218761
MINssNH,3.2153961955152432
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.1785714285714288
SM1_Dzi,1.1951513140078474
SM1_Dzm,1.1752972727426438
SM1_Dzp,-4.80142824756291
SM1_Dzv,-2.1549573189043634
SddssSe,0
SpAD_Dt,718.7027905740074
SpAbs_A,40.8441703955761
SpAbs_D,379.12583668133595
SpMAD_A,1.3175538837282612
SpMAD_D,12.229865699397934
SpMax_A,2.4849944539810185
SpMax_D,189.562918340668
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,65.38
TpiPC10,8.938250687298728
VAdjMat,6.129283016944966
VE1_DzZ,5.492382448266942
VE1_Dzi,5.489883091652998
VE1_Dzm,5.492367801993731
VE1_Dzp,5.45995810475031
VE1_Dzv,5.479054337558804
VE2_DzZ,0.17717362736344974
VE2_Dzi,0.1770930029565483
VE2_Dzm,0.17717315490302357
VE2_Dzp,0.1761276807983971
VE2_Dzv,0.1767436883083485
VE3_DzZ,2.8347642343114683
VE3_Dzi,2.834309072004928
VE3_Dzm,2.834761567655809
VE3_Dzp,2.828843228095822
VE3_Dzv,2.832334631420871
VR1_DzZ,206.91249557584726
VR1_Dzi,207.38627381984907
VR1_Dzm,206.91509080690412
VR1_Dzp,211.1227501730687
VR1_Dzv,208.81654867294984
VR2_DzZ,6.674596631478944
VR2_Dzi,6.689879800640292
VR2_Dzm,6.67468034860981
VR2_Dzp,6.810411295905443
VR2_Dzv,6.736017699127414
VR3_DzZ,6.463698088695628
VR3_Dzi,6.465985222935587
VR3_Dzm,6.463710631267183
VR3_Dzp,6.483841830188425
VR3_Dzv,6.472858220455489
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.18009323861239399
Xch-6dv,0.3005647910014708
Xch-7dv,0.3611346373749597
Xpc-4dv,2.281346428868317
Xpc-5dv,3.1581750810582077
Xpc-6dv,3.7090370849850385
Zagreb1,172.0
Zagreb2,209.0
fragCpx,295.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,2
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,1
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,35
nBondsS,44
nBondsT,0
nFARing,2
nFHRing,1
nFaRing,0
nHetero,6
naHRing,1
AATS0are,6.068184482758621
AATS1are,6.306112903225806
AATS2are,6.222710810810814
AATS3are,6.100919708029198
AATS4are,6.154096551724141
AATS5are,5.986308219178082
AATS6are,6.0477145985401455
AATS7are,6.119627007299271
AATS8are,5.865871212121209
AATSC0dv,3.9013079667063026
AATSC0pe,0.10203379904875141
AATSC0se,0.06406373008323424
AATSC1dv,1.5108166161635541
AATSC1pe,0.004020817191515543
AATSC1se,-0.0010111060565379153
AATSC2dv,0.3344795449432787
AATSC2pe,0.0008190900472411101
AATSC2se,-0.0014849894805626048
AATSC3dv,-0.5562286815313713
AATSC3pe,-0.005897680246838542
AATSC3se,-0.004780268215627902
AATSC4dv,-0.5479191438763379
AATSC4pe,-0.014686355529131931
AATSC4se,-0.005685167419738402
AATSC5dv,0.27394002573583315
AATSC5pe,0.0229568008567752
AATSC5se,0.016503423908263145
AATSC6dv,-0.6747788954754941
AATSC6pe,-0.009382729328137317
AATSC6se,-0.006901250848399107
AATSC7dv,-0.7150507303609709
AATSC7pe,-0.029453947551142574
AATSC7se,-0.01528848769712802
AATSC8dv,0.1681800165747848
AATSC8pe,0.007107227597016507
AATSC8se,0.0017742322992108936
AETA_eta,0.916128038542046
ATSC0are,6.206560344827584
ATSC1are,0.12613894173603707
ATSC2are,-0.01302583234243785
ATSC3are,-0.9851235731272205
ATSC4are,-2.008604310344814
ATSC5are,3.725884304399523
ATSC6are,-1.3890477110582586
ATSC7are,-4.062208055885837
ATSC8are,0.774369560047556
BCUTZ-1h,8.02234581460189
BCUTZ-1l,5.682410875844732
BCUTc-1h,0.4202600883214833
BCUTc-1l,-0.5294807702476796
BCUTd-1h,3.234585745906695
BCUTd-1l,0.9778924829622738
BCUTi-1h,14.55790752909733
BCUTi-1l,10.943221351508324
BCUTm-1h,16.010578196800793
BCUTm-1l,11.693766341522322
BCUTp-1h,2.005930391493981
BCUTp-1l,0.7518300098232354
BCUTs-1h,7.008272290819116
BCUTs-1l,1.2505698596377095
BCUTv-1h,20.911628416195818
BCUTv-1l,14.702365587313476
BalabanJ,1.179048404505596
Diameter,15
ETA_beta,39.0
GATS1are,0.7681237572411516
GATS2are,1.0142175944440233
GATS3are,0.9837793281929289
GATS4are,1.2662634226020575
GATS5are,0.7523727569489921
GATS6are,1.189872535370605
GATS7are,1.4871772707639668
GATS8are,0.8710376483776708
HybRatio,0.36
Lipinski,True
LogEE_Dt,359.35139528700364
MATS1are,0.01901229327341382
MATS2are,-0.0010966284697768714
MATS3are,-0.06719657777083306
MATS4are,-0.12945040078559725
MATS5are,0.23848085530812524
MATS6are,-0.09474877577766572
MATS7are,-0.27708856735822507
MATS8are,0.05482155535950072
MAXssCH2,1.1760798038235443
MAXsssCH,-0.018328871672126157
MINssCH2,0.8932027116402116
MINsssCH,-0.018328871672126157
NsssssAs,0
RotRatio,0.14285714285714285
SM1_Dzpe,1.2597154222766218
SM1_Dzse,1.1662733799930698
SMR_VSA1,14.268263091671919
SMR_VSA2,0.0
SMR_VSA3,14.867866772744893
SMR_VSA4,0.0
SMR_VSA5,45.193620926455196
SMR_VSA6,14.219595082555067
SMR_VSA7,64.60688937870904
SMR_VSA8,0.0
SMR_VSA9,22.756403153113265
SpAD_DzZ,299.10186544533735
SpAD_Dzi,294.04832357333294
SpAD_Dzm,299.15393915827633
SpAD_Dzp,397.6553767563697
SpAD_Dzv,358.75041057840076
SpAbs_Dt,718.7027905740069
SpDiam_A,4.878013210109378
SpDiam_D,286.87356483431404
SpMAD_Dt,23.183960986258302
SpMax_Dt,359.35139528700364
SsssssAs,0
VE1_Dzpe,5.4924671208753555
VE1_Dzse,5.49236407464342
VE2_Dzpe,0.17717635873791468
VE2_Dzse,0.17717303466591677
VE3_Dzpe,2.8347796505641685
VE3_Dzse,2.83476088901379
VMcGowan,317.66000000000105
VR1_Dzpe,206.90328821782452
VR1_Dzse,206.91496668890048
VR2_Dzpe,6.6742996199298235
VR2_Dzse,6.674676344803241
VR3_Dzpe,6.463653588904248
VR3_Dzse,6.463710031417069
mZagreb1,9.083333333333332
mZagreb2,6.777777777777777
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,1
n8FHRing,1
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,53
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.10700966111771697
AATSC1are,0.0020344990602586626
AATSC2are,-0.00011734984092286352
AATSC3are,-0.0071906830155271575
AATSC4are,-0.013852443519619406
AATSC5are,0.025519755509585774
AATSC6are,-0.010139034387286559
AATSC7are,-0.029651153692597354
AATSC8are,0.005866436060966333
AETA_beta,1.2580645161290323
BCUTdv-1h,6.022174037609261
BCUTdv-1l,0.9953933411324495
BCUTpe-1h,3.4893063910980056
BCUTpe-1l,2.2318108995075328
BCUTse-1h,3.7022264583241293
BCUTse-1l,2.427719053082564
ETA_alpha,14.700000000000001
ETA_dBeta,-2.0
ETA_eta_B,0.34700031901015294
ETA_eta_F,29.69231679444695
ETA_eta_L,7.561616999580711
ETA_eta_R,58.09228598925038
ETA_psi_1,0.5833333333333337
LabuteASA,181.7606049997544
LogEE_DzZ,149.58895115584838
LogEE_Dzi,147.0627150548603
LogEE_Dzm,149.6148823943879
LogEE_Dzp,198.05326446728762
LogEE_Dzv,179.0276315280868
PEOE_VSA1,19.357614159397784
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,55.51220625724747
PEOE_VSA8,35.85277607554265
PEOE_VSA9,25.95536390655149
SM1_Dzare,1.4141461144718472
SpAD_Dzpe,297.2451994629473
SpAD_Dzse,299.37233447018275
SpAbs_DzZ,297.99933088312525
SpAbs_Dzi,292.93027879571275
SpAbs_Dzm,298.0544675160331
SpAbs_Dzp,400.90795718213803
SpAbs_Dzv,360.21022037507794
SpDiam_Dt,511.5346648597291
SpMAD_DzZ,9.648447272430237
SpMAD_Dzi,9.485429792688159
SpMAD_Dzm,9.650127069621817
SpMAD_Dzp,12.82759279859257
SpMAD_Dzv,11.57259388962583
SpMax_DzZ,149.58895115584838
SpMax_Dzi,147.0627150548603
SpMax_Dzm,149.6148823943879
SpMax_Dzp,198.05326446728762
SpMax_Dzv,179.0276315280868
VE1_Dzare,5.492925859392956
VE2_Dzare,0.1771911567546115
VE3_Dzare,2.8348631684717556
VR1_Dzare,206.82498532117717
VR2_Dzare,6.671773720037973
VR3_Dzare,6.463275065595156
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,1
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4741935483870968
AETA_dBeta,-0.06451612903225806
AETA_eta_B,0.011193558677746868
AETA_eta_F,0.9578166707886112
AETA_eta_L,0.24392312901873262
AETA_eta_R,1.8739447093306574
BCUTare-1h,3.544073149262753
BCUTare-1l,2.1819598515774605
ETA_beta_s,20.5
ETA_dPsi_A,0.13066666666666626
ETA_dPsi_B,0.0
ETA_eta_BR,0.7770003190101529
ETA_eta_FL,7.5055962437822314
ETA_eta_RL,15.067213243362943
LogEE_Dzpe,148.6632357128374
LogEE_Dzse,149.7237889570266
PEOE_VSA10,17.323428164567737
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,14.790514511606428
SlogP_VSA2,29.677852980645135
SlogP_VSA3,19.386399651764595
SlogP_VSA4,6.923737199690624
SlogP_VSA5,51.75623172385971
SlogP_VSA6,36.52867891392113
SlogP_VSA7,0.0
SlogP_VSA8,11.257379486545457
SlogP_VSA9,0.0
SpAD_Dzare,294.33440631487684
SpAbs_Dzpe,296.06675600339815
SpAbs_Dzse,298.28130453406027
SpDiam_DzZ,229.0009230649054
SpDiam_Dzi,224.15420046897265
SpDiam_Dzm,229.03813034538726
SpDiam_Dzp,298.8625604876591
SpDiam_Dzv,272.87404725139913
SpMAD_Dzpe,9.588554821385397
SpMAD_Dzse,9.657172079683315
SpMax_Dzpe,148.6632357128374
SpMax_Dzse,149.7237889570266
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
AETA_beta_s,0.6612903225806451
AETA_eta_BR,0.02506452641968235
AETA_eta_FL,0.24211600786394294
AETA_eta_RL,0.4860391368826756
DetourIndex,5434
EState_VSA1,0.0
EState_VSA2,11.949020558499466
EState_VSA3,17.062475158264807
EState_VSA4,42.62805225293305
EState_VSA5,23.372129104319928
EState_VSA6,26.352329219478285
EState_VSA7,6.923737199690624
EState_VSA8,34.27983302879559
EState_VSA9,14.457704428547306
ETA_beta_ns,18.5
ETA_shape_p,0.12471655328798184
ETA_shape_x,0.0
ETA_shape_y,0.4013605442176871
GhoseFilter,True
LogEE_Dzare,147.21282077403427
SlogP_VSA10,0.0
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,293.01149543359656
SpDiam_Dzpe,227.5285955340517
SpDiam_Dzse,229.21348692270487
SpMAD_Dzare,9.494658268221833
SpMax_Dzare,147.21282077403427
TopoPSA(NO),65.38
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,2.249982722826511
VSA_EState9,62.750017277173484
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5967741935483871
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02580645161290319
FilterItLogS,-6.514861603882646
SpDiam_Dzare,225.33225409637822
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.5741379310344826
ETA_epsilon_2,0.8129032258064511
ETA_epsilon_3,0.44588235294117595
ETA_epsilon_4,0.5208333333333326
ETA_epsilon_5,0.7968749999999996
AETA_beta_ns_d,0.03225806451612903
ETA_dEpsilon_A,0.12825557809330668
ETA_dEpsilon_B,0.053304597701150036
ETA_dEpsilon_C,-0.07495098039215664
ETA_dEpsilon_D,0.01602822580645158
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.8064516129032258
MDEDescriptor,"0.6551853485522243,3.6620871239813773,5.832044692135733,0.0,11.64931277614642,27.268892278214253,0.0,13.62856045036056,0.0,0.0,0.0,0.3999999999999999,0.25,0.0,0.0,0.0,0.16666666666666669,0.5345224838248487,0.0"
APolDescriptor,67.70941099999997
BCUTDescriptor,"11.889999999999995,15.996938115908783,-0.349271272656996,0.2317989718132512,5.068793640136725,10.686519843961882"
BPolDescriptor,38.266588999999996
TPSADescriptor,65.38
ALOGPDescriptor,"2.8641000000000014,8.203068810000008,117.03249999999998"
XLogPDescriptor,4.222
VAdjMaDescriptor,6.129283016944966
WeightDescriptor,417.20524194
ChiPathDescriptor,"21.534804948073727,15.067213243362945,13.657286491045747,12.52273514118509,10.493675001815578,8.11392203784481,6.096499393860883,4.375536322227183,18.19615785265163,10.798230951164145,8.323401105279203,6.497701425507516,4.764320084891247,3.0177534530815375,1.920487905259935,1.219312823828322"
ChiChainDescriptor,"0.0,0.0,0.31030121992763315,0.6860260682416408,1.0205184605932949,0.0,0.0,0.180093238612394,0.3005647910014708,0.3611346373749598"
AtomCountDescriptor,58
BondCountDescriptor,35
SmallRingDescriptor,"5,3,3,3,0,0,3,2,0,0,0"
ChiClusterDescriptor,"2.064235113613346,0.0,0.6130506500822542,0.0,0.974553805210645,0.0,0.1898034715613794,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,8,5,2,5,0,0"
ZagrebIndexDescriptor,172.0
LargestChainDescriptor,16
MannholdLogPDescriptor,3.55
WeightedPathDescriptor,"64.24974097611357,2.072572289552051,17.876028862584278,8.150283478157966,9.725745384426272"
FractionalPSADescriptor,0.1567094404087151
WienerNumbersDescriptor,"2846.0,51.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.6611679251690425,8.833111067577248,11.644823205881771,2.2813464288683156,3.158175081058207,3.3394548467750353"
FractionalCSP3Descriptor,0.36
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,5,0,0,6,1,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"22.775510204081634,9.700115340253749,4.537037037037037"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,2914.06
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.36
AutocorrelationDescriptorMass,"34.40334801045228,37.82373341792595,55.06953918262991,55.65064712599751,49.760660318045005"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.6172557665372143,-0.35521259855808773,0.09747854988950685,-0.0988539177789663,-0.06289393259858939"
EccentricConnectivityIndexDescriptor,807
AutocorrelationDescriptorPolarizability,"2224.054670385583,2677.817392968334,3900.3741087138856,3725.9553067370107,3250.0236820581717"
