DLiP-ID,P000I4
AATSC6i,0.07841519079749365
AATSC6m,-42.635444536024316
AATSC6p,-0.06004963937753215
AATSC6s,0.6276461074700669
AATSC6v,-20.30654875781014
AATSC7Z,-5.595555555555556
AATSC7c,7.567436579109202e-05
AATSC7d,-0.10305555555555557
AATSC7i,-0.07922673041640978
AATSC7m,-26.45426226159722
AATSC7p,-0.1069791523970764
AATSC7s,0.22249521583769433
AATSC7v,-18.37207123997108
AATSC8Z,2.714285714285715
AATSC8c,0.0005825349167929215
AATSC8d,0.17361111111111102
AATSC8i,-0.21669062131745767
AATSC8m,12.605602083085309
AATSC8p,-0.004366443727258885
AATSC8s,-0.027700965058075108
AATSC8v,2.103414215288236
ATS0are,158.8338
ATS1are,157.6
ATS2are,264.04100000000005
ATS3are,294.6449999999999
ATS4are,297.23909999999995
ATS5are,219.18499999999997
ATS6are,213.51799999999997
ATS7are,144.89000000000001
ATS8are,117.21000000000002
ATSC0dv,118.36213991769547
ATSC0pe,4.210462499999998
ATSC0se,3.2104336249999994
ATSC1dv,47.77777777777779
ATSC1pe,-0.021037500000000015
ATSC1se,-0.17746850000000014
ATSC2dv,39.91906721536351
ATSC2pe,0.7495874999999997
ATSC2se,0.39707137499999984
ATSC3dv,-14.390946502057611
ATSC3pe,-0.9323796875000003
ATSC3se,-1.1841254218749995
ATSC4dv,-81.05212620027434
ATSC4pe,0.36430468750000344
ATSC4se,0.8275036718750013
ATSC5dv,-58.7434842249657
ATSC5pe,-1.0762468749999994
ATSC5se,-0.9469607187499998
ATSC6dv,-30.13305898491084
ATSC6pe,-1.4977749999999976
ATSC6se,-0.5789714999999991
ATSC7dv,3.556927297668033
ATSC7pe,-0.4801609375000009
ATSC7se,-0.21089635937500076
ATSC8dv,19.59670781893003
ATSC8pe,0.5663078124999981
ATSC8se,0.308379703124999
AXp-0dv,0.619118514677502
AXp-1dv,0.31929612484089526
AXp-2dv,0.1637822571047993
AXp-3dv,0.08634479115878675
AXp-4dv,0.04558641302364029
AXp-5dv,0.026417389214122445
AXp-6dv,0.01309914208004522
AXp-7dv,0.006868247229090444
BertzCT,411.00836068185725
ECIndex,164
ETA_eta,8.881416179427733
GATS1dv,0.3861388290104999
GATS1pe,0.6243049308716088
GATS1se,0.6967976626002768
GATS2dv,0.7731972741812113
GATS2pe,0.7804938293596014
GATS2se,0.7942147301051896
GATS3dv,1.028397422525091
GATS3pe,1.050236167641916
GATS3se,1.1584591543213176
GATS4dv,1.4895829122081297
GATS4pe,1.1940126171025651
GATS4se,1.1707807090433007
GATS5dv,1.3274929747992652
GATS5pe,1.1525889027490868
GATS5se,1.1965327489330153
GATS6dv,1.1904281256519016
GATS6pe,1.4579974883994335
GATS6se,1.3835324679076646
GATS7dv,0.6832828036993254
GATS7pe,0.7670777260217849
GATS7se,0.6464375166765829
GATS8dv,0.6986226866798454
GATS8pe,0.6463796181196584
GATS8se,0.5618044524318438
LogEE_A,3.5275631887987435
LogEE_D,44.84145707694445
MATS1dv,0.40365760378276905
MATS1pe,-0.004996481977929983
MATS1se,-0.055278669715527966
MATS2dv,0.20235727696265907
MATS2pe,0.10681783770785278
MATS2se,0.07420892403592363
MATS3dv,-0.06484481839464107
MATS3pe,-0.11810321708521736
MATS3se,-0.19671285318453924
MATS4dv,-0.38220326237946384
MATS4pe,0.04829228352875991
MATS4se,0.14386296945630966
MATS5dv,-0.3503315240288452
MATS5pe,-0.18043235783968817
MATS5se,-0.20820952505882057
MATS6dv,-0.1909376955705445
MATS6pe,-0.26679521548998447
MATS6se,-0.13525544388104252
MATS7dv,0.028849175996105925
MATS7pe,-0.10947835303128836
MATS7se,-0.06306328946451922
MATS8dv,0.18921791649696515
MATS8pe,0.15371445027035074
MATS8se,0.10977767728450401
MAXaaCH,1.36375
MAXaasC,0.20427469135802512
MAXaasN,1.275925925925926
MAXdssC,-0.5202777777777776
MAXsCH3,1.702155297304107
MDEC-11,0.14285714285714285
MDEC-12,1.8731847975721563
MDEC-13,2.1252005594420327
MDEC-22,0.7663094323935531
MDEC-23,5.743997848882473
MDEC-33,3.1473451902649443
MDEO-11,0.16666666666666669
MDEO-12,0.5773502691896258
MINaaCH,1.1883024691358024
MINaasC,0.1171759259259264
MINaasN,1.275925925925926
MINdssC,-0.5202777777777776
MINsCH3,1.5430435878054927
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.5399159663865545
SM1_Dzi,0.8763130556879909
SM1_Dzm,1.5514816830561249
SM1_Dzp,-3.5311196570708336
SM1_Dzv,-1.4330194326798964
SddssSe,0
SpAD_Dt,136.75090659636788
SpAbs_A,16.657968850026062
SpAbs_D,89.68291415388885
SpMAD_A,1.189854917859004
SpMAD_D,6.405922439563493
SpMax_A,2.357976143988723
SpMax_D,44.84145707694445
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,48.3
TpiPC10,6.649389260864409
VAdjMat,4.807354922057604
VE1_DzZ,3.6703663539928035
VE1_Dzi,3.667554933518304
VE1_Dzm,3.6702739950511045
VE1_Dzp,3.6407437666693
VE1_Dzv,3.6539726334470752
VE2_DzZ,0.26216902528520025
VE2_Dzi,0.2619682095370217
VE2_Dzm,0.26216242821793606
VE2_Dzp,0.2600531261906643
VE2_Dzv,0.26099804524621967
VE3_DzZ,1.636763717681851
VE3_Dzi,1.6359974460084685
VE3_Dzm,1.6367385539529904
VE3_Dzp,1.628660228899579
VE3_Dzv,1.632287205070896
VR1_DzZ,57.92617313507902
VR1_Dzi,58.356416463504
VR1_Dzm,57.919528940506254
VR1_Dzp,59.73498714296886
VR1_Dzv,59.18004640335247
VR2_DzZ,4.137583795362787
VR2_Dzi,4.168315461678857
VR2_Dzm,4.137109210036161
VR2_Dzp,4.266784795926347
VR2_Dzv,4.227146171668034
VR3_DzZ,4.395641559390229
VR3_Dzi,4.403041554406672
VR3_Dzm,4.395526851732353
VR3_Dzp,4.426390134655906
VR3_Dzv,4.417056667698283
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.018633899812498248
Xch-7dv,0.05668696383008759
Xpc-4dv,0.8484816366837212
Xpc-5dv,0.9126253399453552
Xpc-6dv,1.1773250193312996
Zagreb1,66.0
Zagreb2,75.0
fragCpx,14.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,6
nBondsD,2
nBondsM,8
nBondsO,14
nBondsS,16
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,5
naHRing,1
AATS0are,6.618075
AATS1are,6.566666666666666
AATS2are,6.601025000000002
AATS3are,6.547666666666665
AATS4are,6.912537209302324
AATS5are,6.446617647058822
AATS6are,6.672437499999999
AATS7are,5.7956
AATS8are,5.581428571428573
AATSC0dv,4.931755829903978
AATSC0pe,0.17543593749999994
AATSC0se,0.1337680677083333
AATSC1dv,1.9907407407407414
AATSC1pe,-0.0008765625000000006
AATSC1se,-0.007394520833333339
AATSC2dv,0.9979766803840878
AATSC2pe,0.018739687499999994
AATSC2se,0.009926784374999996
AATSC3dv,-0.3197988111568358
AATSC3pe,-0.020719548611111117
AATSC3se,-0.026313898263888878
AATSC4dv,-1.8849331674482406
AATSC4pe,0.0084722020348838
AATSC4se,0.01924427143895352
AATSC5dv,-1.727749536028403
AATSC5pe,-0.031654319852941155
AATSC5se,-0.02785178584558823
AATSC6dv,-0.9416580932784637
AATSC6pe,-0.046805468749999926
AATSC6se,-0.01809285937499997
AATSC7dv,0.1422770919067213
AATSC7pe,-0.019206437500000034
AATSC7se,-0.00843585437500003
AATSC8dv,0.933176562806192
AATSC8pe,0.0269670386904761
AATSC8se,0.014684747767857095
AETA_eta,0.6343868699591237
ATSC0are,4.300049999999999
ATSC1are,-0.08025000000000013
ATSC2are,0.7753749999999996
ATSC3are,-1.0815937500000006
ATSC4are,-0.2764312499999999
ATSC5are,-1.2095624999999999
ATSC6are,-0.621624999999999
ATSC7are,-0.15984374999999967
ATSC8are,0.45328124999999986
BCUTZ-1h,17.001102066734852
BCUTZ-1l,5.721714231664798
BCUTc-1h,0.4699900877511838
BCUTc-1l,-0.4920460516530767
BCUTd-1h,3.215294030631866
BCUTd-1l,0.9770983737379717
BCUTi-1h,14.55162777577037
BCUTi-1l,10.98515600830342
BCUTm-1h,35.450516938829566
BCUTm-1l,11.73706096242996
BCUTp-1h,2.2078348009024276
BCUTp-1l,0.7414267811084497
BCUTs-1h,7.009358839008
BCUTs-1l,1.299162924084455
BCUTv-1h,22.4558577919719
BCUTv-1l,14.70068460659443
BalabanJ,2.515413144083072
Diameter,8
ETA_beta,17.0
GATS1are,0.6667693786506359
GATS2are,0.8143576818874199
GATS3are,1.073338682108348
GATS4are,1.3086462217989354
GATS5are,1.1997538332317612
GATS6are,1.25128741235567
GATS7are,0.5831662422529968
GATS8are,0.6609557696172967
HybRatio,0.3333333333333333
Lipinski,True
LogEE_Dt,68.37545329818393
MATS1are,-0.018662573691003628
MATS2are,0.10819060243485537
MATS3are,-0.13414960291159417
MATS4are,-0.03588032913624855
MATS5are,-0.1985578827058783
MATS6are,-0.10842170439878591
MATS7are,-0.03568563156242363
MATS8are,0.12047202108945577
MAXssCH2,0.2757965639959692
MINssCH2,0.2757965639959692
NsssssAs,0
RotRatio,0.14285714285714285
SM1_Dzpe,1.1303849759075346
SM1_Dzse,1.09553156643077
SMR_VSA1,9.53140013787187
SMR_VSA2,0.0
SMR_VSA3,4.567099647791355
SMR_VSA4,7.04767198267719
SMR_VSA5,6.923737199690624
SMR_VSA6,6.606881964512918
SMR_VSA7,33.20309952463683
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,63.19811411449642
SpAD_Dzi,65.72005734928513
SpAD_Dzm,63.16966434255554
SpAD_Dzp,102.41543743336919
SpAD_Dzv,85.14370380932729
SpAbs_Dt,136.75090659636788
SpDiam_A,4.715952287977446
SpDiam_D,64.83715913349029
SpMAD_Dt,9.767921899740562
SpMax_Dt,68.37545329818393
SsssssAs,0
VE1_Dzpe,3.6704800028237887
VE1_Dzse,3.6703280595053456
VE2_Dzpe,0.26217714305884204
VE2_Dzse,0.26216628996466756
VE3_Dzpe,1.6367946810954606
VE3_Dzse,1.636753284203681
VMcGowan,149.43999999999988
VR1_Dzpe,58.19910772007343
VR1_Dzse,58.20532361642889
VR2_Dzpe,4.157079122862387
VR2_Dzse,4.157523115459207
VR3_Dzpe,4.400342259970864
VR3_Dzse,4.400449058248043
mZagreb1,6.555555555555555
mZagreb2,3.2500000000000004
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,4
nBondsKS,20
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.17916874999999996
AATSC1are,-0.003343750000000005
AATSC2are,0.01938437499999999
AATSC3are,-0.02403541666666668
AATSC4are,-0.00642863372093023
AATSC5are,-0.03557536764705882
AATSC6are,-0.019425781249999968
AATSC7are,-0.006393749999999987
AATSC8are,0.021584821428571422
AETA_beta,1.2142857142857142
BCUTdv-1h,6.028560351548975
BCUTdv-1l,0.7740036782405629
BCUTpe-1h,3.5016092447466396
BCUTpe-1l,2.260372037128503
BCUTse-1h,3.714493625278813
BCUTse-1l,2.4560427159311655
ETA_alpha,6.614285714285714
ETA_dBeta,-1.0
ETA_eta_B,0.35646425210873023
ETA_eta_F,11.512643746712813
ETA_eta_L,3.0633705600744787
ETA_eta_R,20.394059926140546
ETA_psi_1,0.5016251354279524
LabuteASA,86.0606467011013
LogEE_DzZ,31.70905105484738
LogEE_Dzi,32.922622464334594
LogEE_Dzm,31.695652291496195
LogEE_Dzp,50.86731086258667
LogEE_Dzv,42.46949337375794
PEOE_VSA1,9.303962601591405
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,11.600939890232516
PEOE_VSA7,6.923737199690624
PEOE_VSA8,19.310882622751876
PEOE_VSA9,17.19296676995124
SM1_Dzare,1.159418383437444
SpAD_Dzpe,64.45068930697761
SpAD_Dzse,64.91319363617544
SpAbs_DzZ,61.94074871409549
SpAbs_Dzi,65.09110047193158
SpAbs_Dzm,61.903848100228444
SpAbs_Dzp,105.26574138224419
SpAbs_Dzv,86.37200618019577
SpDiam_Dt,96.0991647880036
SpMAD_DzZ,4.514151008178316
SpMAD_Dzi,4.694289810663223
SpMAD_Dzm,4.51211888161111
SpMAD_Dzp,7.3153883880978
SpMAD_Dzv,6.081693129237664
SpMax_DzZ,31.70905105484725
SpMax_Dzi,32.92262246433456
SpMax_Dzm,31.695652291496067
SpMax_Dzp,50.86731086258667
SpMax_Dzv,42.46949337375794
VE1_Dzare,3.6706739448670644
VE2_Dzare,0.2621909960619332
VE3_Dzare,1.6368475180321882
VR1_Dzare,58.212111578149866
VR2_Dzare,4.158007969867848
VR3_Dzare,4.40056567242559
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4724489795918367
AETA_dBeta,-0.07142857142857142
AETA_eta_B,0.02546173229348073
AETA_eta_F,0.8223316961937723
AETA_eta_L,0.21881218286246276
AETA_eta_R,1.456718566152896
BCUTare-1h,3.555463815582609
BCUTare-1l,2.2105630201616018
ETA_beta_s,9.0
ETA_dPsi_A,0.21237486457204757
ETA_dPsi_B,0.0
ETA_eta_BR,0.4424642521087302
ETA_eta_FL,3.494378750189886
ETA_eta_RL,6.557749310264365
LogEE_Dzpe,32.30608643748226
LogEE_Dzse,32.53484907283283
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.559266895052008
SlogP_VSA1,5.559266895052008
SlogP_VSA2,17.143286900256122
SlogP_VSA3,11.78453493647724
SlogP_VSA4,0.0
SlogP_VSA5,17.28172587545944
SlogP_VSA6,17.057747824146507
SlogP_VSA7,5.022633313741326
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,63.80259589766813
SpAbs_Dzpe,63.55297286872282
SpAbs_Dzse,64.03167712457478
SpDiam_DzZ,47.034442375036534
SpDiam_Dzi,48.52435626553037
SpDiam_Dzm,47.0268574679619
SpDiam_Dzp,75.9473808447303
SpDiam_Dzv,62.34004931949925
SpMAD_Dzpe,4.603620664784115
SpMAD_Dzse,4.636656688298245
SpMax_Dzpe,32.30608643748219
SpMax_Dzse,32.53484907283278
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,14
AETA_beta_s,0.6428571428571429
AETA_eta_BR,0.03160458943633787
AETA_eta_FL,0.24959848215642041
AETA_eta_RL,0.4684106650188832
DetourIndex,470
EState_VSA1,5.969305287951849
EState_VSA2,22.75223366500325
EState_VSA3,0.0
EState_VSA4,0.0
EState_VSA5,16.83031028786604
EState_VSA6,13.971409182367815
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,16.337802844032566
ETA_beta_ns,8.0
ETA_shape_p,0.35997120230381574
ETA_shape_x,0.0
ETA_shape_y,0.36285097192224625
GhoseFilter,True
LogEE_Dzare,31.984113547651113
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,62.89785920290002
SpDiam_Dzpe,47.52029373577196
SpDiam_Dzse,47.85993664102491
SpMAD_Dzare,4.557328278404866
SpMax_Dzare,31.98411354765102
TopoPSA(NO),48.3
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.275925925925926
VSA_EState9,32.78392227261275
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5714285714285714
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.027551020408163294
FilterItLogS,-2.295790958775115
SpDiam_Dzare,46.9768179368371
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6744047619047621
ETA_epsilon_2,0.9418367346938774
ETA_epsilon_3,0.43333333333333374
ETA_epsilon_4,0.6209183673469391
ETA_epsilon_5,0.9418367346938774
AETA_beta_ns_d,0.07142857142857142
ETA_dEpsilon_A,0.24107142857142833
ETA_dEpsilon_B,0.053486394557823
ETA_dEpsilon_C,-0.18758503401360532
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.42857142857142855
MDEDescriptor,"0.14285714285714285,1.8731847975721563,2.1252005594420327,0.0,0.7663094323935531,5.743997848882473,0.0,3.1473451902649443,0.0,0.0,0.16666666666666669,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,28.193929999999998
BCUTDescriptor,"11.998536938418713,34.96938002796785,-0.3120716770555706,0.2962259524054727,4.938846634255738,10.152199115284953"
BPolDescriptor,17.16407
TPSADescriptor,48.3
ALOGPDescriptor,"2.0450999999999997,4.182434009999999,48.355700000000006"
XLogPDescriptor,2.4989999999999997
VAdjMaDescriptor,4.807354922057604
WeightDescriptor,215.03492094
ChiPathDescriptor,"10.71517847069432,6.5577493102643665,5.8330698026776,4.564745615833667,3.350017911046089,2.334865315424723,1.3408494678803835,0.5502119180675332,8.667659205485029,4.470145747772533,3.1118628849911865,1.9859301966520957,1.1852467386146472,0.766104287209551,0.31437940992108526,0.10302370843635664"
ChiChainDescriptor,"0.0,0.0,0.0,0.05555555555555555,0.19874168162164585,0.0,0.0,0.0,0.018633899812498248,0.05668696383008759"
AtomCountDescriptor,24
BondCountDescriptor,14
SmallRingDescriptor,"1,1,1,1,0,0,0,1,0,0,0"
ChiClusterDescriptor,"1.0788918050700178,0.0,0.35911675639654195,0.0,0.4593029405354177,0.0,0.08970272070677983,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,2,1,2,0,0,0"
ZagrebIndexDescriptor,66.0
LargestChainDescriptor,9
MannholdLogPDescriptor,1.9000000000000001
WeightedPathDescriptor,"27.074671190028944,1.9339050850020674,13.591328199936243,7.863896939312254,3.1968345761836168"
FractionalPSADescriptor,0.2246146802057182
WienerNumbersDescriptor,"302.0,20.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.5283347084017587,3.368447392031337,4.765316540671006,0.8484816366837212,0.9126253399453553,1.132229788611685"
FractionalCSP3Descriptor,0.3333333333333333
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"12.071428571428571,5.185595567867036,2.9943289224952743"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,394.05
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.3333333333333333
AutocorrelationDescriptorMass,"24.3963373157481,17.778684347509696,25.892203686374902,28.84441160173569,29.673682654661526"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.4958455847941137,-0.29673625270143883,0.17058047454869882,-0.2657763465854302,0.30614823510775113"
EccentricConnectivityIndexDescriptor,164
AutocorrelationDescriptorPolarizability,"803.8355491919709,904.4516705158998,1198.0130534572145,1151.333848137726,796.9459925363161"
