DLiP-ID,J000DU
AATSC5m,2.0476171176134934
AATSC5p,0.02209924503890097
AATSC5s,-0.028593988615854472
AATSC5v,4.9813109377045155
AATSC6Z,-0.8671839632037376
AATSC6c,6.53070713865195e-05
AATSC6d,-0.013133114825344516
AATSC6i,0.08936878392400063
AATSC6m,-4.099682698961485
AATSC6p,-0.006248898323585242
AATSC6s,-0.09724724702066566
AATSC6v,-3.4928859020025365
AATSC7Z,-0.15987324868933475
AATSC7c,-0.00039659370911480224
AATSC7d,-0.05498997410872617
AATSC7i,0.044294291388147757
AATSC7m,-0.7915032277830975
AATSC7p,-0.007684236220428127
AATSC7s,0.002328878812903937
AATSC7v,-1.681026759471156
AATSC8Z,-0.357201709432664
AATSC8c,-0.0002571757406731407
AATSC8d,-0.03110117161327708
AATSC8i,-0.25005543150601667
AATSC8m,-1.8230158695471084
AATSC8p,-0.03520043468691021
AATSC8s,0.08244564462874765
AATSC8v,-6.832492886276854
ATS0are,286.5247
ATS1are,319.97900000000004
ATS2are,583.1499
ATS3are,775.387
ATS4are,732.4580000000001
ATS5are,588.7370000000001
ATS6are,544.2179
ATS7are,554.4049
ATS8are,522.629
ATSC0dv,154.1224489795918
ATSC0pe,3.7415918367346905
ATSC0se,1.9673616326530603
ATSC1dv,56.257809246147445
ATSC1pe,0.19901886713869485
ATSC1se,0.00725010412328355
ATSC2dv,34.10453977509372
ATSC2pe,0.6759794252394872
ATSC2se,0.5255878700541459
ATSC3dv,-17.334860474802166
ATSC3pe,-0.2000409412744687
ATSC3se,-0.2017007097042897
ATSC4dv,-31.210329029571014
ATSC4pe,-1.3385016243231969
ATSC4se,-0.8318359200333172
ATSC5dv,-7.0866305705955845
ATSC5pe,-0.4032139525197825
ATSC5se,-0.4403670054144088
ATSC6dv,-38.51561849229488
ATSC6pe,-1.0069989587671773
ATSC6se,-0.4281193919200314
ATSC7dv,-14.711786755518531
ATSC7pe,0.11099983340274844
ATSC7se,0.11640550270720447
ATSC8dv,-3.2094960433152853
ATSC8pe,0.6538398167430232
ATSC8se,0.5219619958350673
AXp-0dv,0.5887807553033527
AXp-1dv,0.3416757563403318
AXp-2dv,0.19168741887450935
AXp-3dv,0.10865347956634258
AXp-4dv,0.062426606058529774
AXp-5dv,0.035674384517943504
AXp-6dv,0.01744775689019639
AXp-7dv,0.009801391341849786
BertzCT,706.7352336734529
ECIndex,580
ETA_eta,21.531700194701827
GATS1dv,0.545021186440678
GATS1pe,0.7547260755040922
GATS1se,0.7415585533130714
GATS2dv,0.8685020968023764
GATS2pe,0.7959057986865115
GATS2se,0.6973159570789192
GATS3dv,1.0470449658487226
GATS3pe,0.9805723479820242
GATS3se,0.9862948097384
GATS4dv,1.21835593220339
GATS4pe,1.4175733301334152
GATS4se,1.5893811143319263
GATS5dv,1.1710169491525424
GATS5pe,1.2839797096073924
GATS5se,1.4755117878787631
GATS6dv,1.1915991156963892
GATS6pe,1.2754929242117317
GATS6se,1.3588559414331636
GATS7dv,0.9969312423554082
GATS7pe,0.8279181946971247
GATS7se,0.7588209466510978
GATS8dv,0.8987771739130436
GATS8pe,0.6997045134503294
GATS8se,0.5923840944070885
LogEE_A,4.127031282899598
LogEE_D,129.91116632768845
MATS1dv,0.3439613551173404
MATS1pe,0.050122252132883474
MATS1se,0.0034725841817850396
MATS2dv,0.1117816813734056
MATS2pe,0.09126440230443676
MATS2se,0.13495391312173421
MATS3dv,-0.04112877087022515
MATS3pe,-0.01955031511002514
MATS3se,-0.03748991971980439
MATS4dv,-0.07938135593220341
MATS4pe,-0.14023246244641038
MATS4se,-0.16574465784072942
MATS5dv,-0.022530455508474576
MATS5pe,-0.05280502132672979
MATS5se,-0.10967980114671301
MATS6dv,-0.13310035924834196
MATS6pe,-0.14334444411770672
MATS6se,-0.11590147288093454
MATS7dv,-0.04821962912807968
MATS7pe,0.014986156491086837
MATS7se,0.029889156493701986
MATS8dv,-0.011091216838614594
MATS8pe,0.0930728917414118
MATS8se,0.14130675985930724
MAXaaCH,2.1548170684200625
MAXaasC,1.1953743759085294
MAXaasN,2.25680392473575
MAXdssC,0.2232140926720656
MAXssNH,3.1217283950617283
MDEC-22,18.15338452163218
MDEC-23,20.7636937162221
MDEC-33,4.200304795974044
MDEN-22,0.16666666666666669
MDEN-23,0.5345224838248487
MINaaCH,2.057431894053918
MINaasC,1.0464417108798425
MINaasN,2.25680392473575
MINdssC,0.2232140926720656
MINssNH,3.1217283950617283
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.6785714285714287
SM1_Dzi,0.8488829422512447
SM1_Dzm,0.6767661145452564
SM1_Dzp,-2.636839718884606
SM1_Dzv,-1.356968362788312
SddssSe,0
SpAD_Dt,469.4780786133748
SpAbs_A,32.166875391265904
SpAbs_D,259.822332655377
SpMAD_A,1.3402864746360794
SpMAD_D,10.825930527307376
SpMax_A,2.4394034637938438
SpMax_D,129.91116632768845
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,46.92
TpiPC10,8.314043731910845
VAdjMat,5.754887502163468
VE1_DzZ,4.820371005565622
VE1_Dzi,4.819895570008331
VE1_Dzm,4.820374930552395
VE1_Dzp,4.824722576761376
VE1_Dzv,4.823810740554395
VE2_DzZ,0.2008487918985676
VE2_Dzi,0.20082898208368047
VE2_Dzm,0.20084895543968315
VE2_Dzp,0.20103010736505733
VE2_Dzv,0.20099211418976645
VE3_DzZ,2.4483196345632585
VE3_Dzi,2.4482209992083233
VE3_Dzm,2.448320448812861
VE3_Dzp,2.4492219734475564
VE3_Dzv,2.4490329631224204
VR1_DzZ,140.08537669613574
VR1_Dzi,140.15400088702955
VR1_Dzm,140.08529048635333
VR1_Dzp,140.0188075357436
VR1_Dzv,139.9611062613428
VR2_DzZ,5.836890695672323
VR2_Dzi,5.839750036959565
VR2_Dzm,5.836887103598055
VR2_Dzp,5.834116980655984
VR2_Dzv,5.831712760889283
VR3_DzZ,5.817720807634119
VR3_Dzi,5.8182105617354685
VR3_Dzm,5.8177201922250665
VR3_Dzp,5.817245490481482
VR3_Dzv,5.8168333089472055
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.10792445496369077
Xch-6dv,0.26609732168796174
Xch-7dv,0.22585398889115194
Xpc-4dv,1.3486964794901632
Xpc-5dv,1.8343818574010278
Xpc-6dv,2.0577585214227443
Zagreb1,128.0
Zagreb2,150.0
fragCpx,177.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,1
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,11
nBondsD,1
nBondsM,12
nBondsO,27
nBondsS,40
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,4
naHRing,1
AATS0are,5.847442857142857
AATS1are,6.153442307692308
AATS2are,6.011854639175258
AATS3are,5.786470149253731
AATS4are,5.859664
AATS5are,5.887370000000001
AATS6are,5.915411956521739
AATS7are,5.715514432989691
AATS8are,5.680750000000001
AATSC0dv,3.1453561016243228
AATSC0pe,0.07635901707621817
AATSC0se,0.04015023740108287
AATSC1dv,1.0818809470412971
AATSC1pe,0.0038272859065133624
AATSC1se,0.00013942507929391444
AATSC2dv,0.3515931935576672
AATSC2pe,0.006968860054015332
AATSC2se,0.005418431650042741
AATSC3dv,-0.1293646304089714
AATSC3pe,-0.001492842845331856
AATSC3se,-0.0015052291768976843
AATSC4dv,-0.24968263223656811
AATSC4pe,-0.010708012994585575
AATSC4se,-0.006654687360266537
AATSC5dv,-0.07086630570595584
AATSC5pe,-0.004032139525197825
AATSC5se,-0.004403670054144088
AATSC6dv,-0.4186480270901617
AATSC6pe,-0.01094564085616497
AATSC6se,-0.004653471651304689
AATSC7dv,-0.15166790469606733
AATSC7pe,0.0011443281794097776
AATSC7se,0.0012000567289402523
AATSC8dv,-0.03488582655777484
AATSC8pe,0.007106954529815469
AATSC8se,0.005673499954728992
AETA_eta,0.8971541747792428
ATSC0are,3.7564530612244877
ATSC1are,0.13627022074135967
ATSC2are,0.8403439400249916
ATSC3are,-0.271894085797584
ATSC4are,-1.4743904623073698
ATSC5are,-0.5949552269887534
ATSC6are,-0.9318690129112849
ATSC7are,0.17758679716784603
ATSC8are,0.829051395251977
BCUTZ-1h,8.022022294824778
BCUTZ-1l,5.687104823883255
BCUTc-1h,0.36874318915133114
BCUTc-1l,-0.4442007310949662
BCUTd-1h,3.189481021719438
BCUTd-1l,0.9780426257373642
BCUTi-1h,14.55789574824581
BCUTi-1l,10.948000834872534
BCUTm-1h,16.01006400016972
BCUTm-1l,11.69851969427174
BCUTp-1h,1.991686024542297
BCUTp-1l,0.7518932712751982
BCUTs-1h,7.008270147946828
BCUTs-1l,1.2233374974256948
BCUTv-1h,20.898397950446157
BCUTv-1l,14.702709591003606
BalabanJ,1.2158067618410655
Diameter,14
ETA_beta,27.0
GATS1are,0.7606848472493548
GATS2are,0.7711990935757793
GATS3are,0.9854945925765805
GATS4are,1.4803070634369593
GATS5are,1.3512427593985208
GATS6are,1.2939819903169998
GATS7are,0.7959449640860384
GATS8are,0.6424700791723656
HybRatio,0.5
Lipinski,True
LogEE_Dt,234.7390393066874
MATS1are,0.03418343717975096
MATS2are,0.11300650717250384
MATS3are,-0.026467509410185094
MATS4are,-0.1538581879780208
MATS5are,-0.07760726847188662
MATS6are,-0.13212504759039176
MATS7are,0.023881249940700882
MATS8are,0.11754705171527831
MAXssCH2,1.278234628161056
MAXsssCH,0.22041469069517383
MINssCH2,0.6078760393046105
MINsssCH,0.22041469069517383
NsssssAs,0
RotRatio,0.14814814814814814
SM1_Dzpe,0.7422735618115056
SM1_Dzse,0.6692837795551935
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
SMR_VSA3,14.867866772744893
SMR_VSA4,5.917906046161393
SMR_VSA5,58.03526417230724
SMR_VSA6,0.0
SMR_VSA7,41.85016783515644
SMR_VSA8,0.0
SMR_VSA9,11.257379486545457
SpAD_DzZ,216.15918294758023
SpAD_Dzi,210.57671856655537
SpAD_Dzm,216.18528922189583
SpAD_Dzp,265.0595300858075
SpAD_Dzv,249.63647931090418
SpAbs_Dt,469.47807861337463
SpDiam_A,4.742188822151646
SpDiam_D,200.4314495556057
SpMAD_Dt,19.561586608890618
SpMax_Dt,234.7390393066874
SsssssAs,0
VE1_Dzpe,4.820222492452478
VE1_Dzse,4.820392167138623
VE2_Dzpe,0.20084260385218658
VE2_Dzse,0.20084967363077597
VE3_Dzpe,2.4482888246109074
VE3_Dzse,2.448324024583555
VMcGowan,259.23000000000025
VR1_Dzpe,140.0952525214253
VR1_Dzse,140.08405345827708
VR2_Dzpe,5.83730218839272
VR2_Dzse,5.836835560761545
VR3_Dzpe,5.817791303765999
VR3_Dzse,5.817711361650966
mZagreb1,5.777777777777779
mZagreb2,5.25
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,1
n8FHRing,1
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,46
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.07666230737192832
AATSC1are,0.0026205811681030704
AATSC2are,0.008663339587886511
AATSC3are,-0.002029060341773015
AATSC4are,-0.011795123698458958
AATSC5are,-0.005949552269887534
AATSC6are,-0.01012901100990527
AATSC7are,0.001830791723379856
AATSC8are,0.00901142820926062
AETA_beta,1.125
BCUTdv-1h,6.021930646629745
BCUTdv-1l,1.8245371872296754
BCUTpe-1h,3.4889790556916904
BCUTpe-1l,2.2364102548296985
BCUTse-1h,3.701906993744312
BCUTse-1l,2.4323025069800996
ETA_alpha,11.533333333333335
ETA_dBeta,-4.0
ETA_eta_B,0.12138722668938762
ETA_eta_F,16.659129304564367
ETA_eta_L,7.194096901028783
ETA_eta_R,38.190829499266194
ETA_psi_1,0.6145648312611016
LabuteASA,142.84136244907316
LogEE_DzZ,108.10786528331393
LogEE_Dzi,105.32372940587149
LogEE_Dzm,108.12084319905395
LogEE_Dzp,131.98042343480282
LogEE_Dzv,124.53553791320451
PEOE_VSA1,9.883888251797686
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,37.46156607416286
PEOE_VSA7,30.892283428936633
PEOE_VSA8,37.188535544222624
PEOE_VSA9,5.693927994848461
SM1_Dzare,0.8427175430432758
SpAD_Dzpe,214.87078192736024
SpAD_Dzse,216.34206573373723
SpAbs_DzZ,215.53715913805644
SpAbs_Dzi,209.79857586949169
SpAbs_Dzm,215.5649202835627
SpAbs_Dzp,266.5976865884902
SpAbs_Dzv,250.4280441891973
SpDiam_Dt,341.2744584409203
SpMAD_DzZ,9.006632622815843
SpMAD_Dzi,8.77402994027314
SpMAD_Dzm,9.00772038424566
SpMAD_Dzp,11.044147086908646
SpMAD_Dzv,10.401519971287675
SpMax_DzZ,108.10786528331393
SpMax_Dzi,105.32372940587149
SpMax_Dzm,108.12084319905395
SpMax_Dzp,131.98042343480282
SpMax_Dzv,124.53553791320451
VE1_Dzare,4.819985827676581
VE2_Dzare,0.20083274281985752
VE3_Dzare,2.448239725096024
VR1_Dzare,140.1061499536047
VR2_Dzare,5.837756248066863
VR3_Dzare,5.817869086618537
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,1
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4805555555555556
AETA_dBeta,-0.16666666666666666
AETA_eta_B,0.005057801112057818
AETA_eta_F,0.694130387690182
AETA_eta_L,0.29975403754286595
AETA_eta_R,1.5912845624694247
BCUTare-1h,3.543770363599795
BCUTare-1l,2.1865821272698387
ETA_beta_s,15.5
ETA_dPsi_A,0.09943516873889835
ETA_dPsi_B,0.0
ETA_eta_BR,0.4653872266893876
ETA_eta_FL,4.598729434654925
ETA_eta_RL,11.792826335683708
LogEE_Dzpe,107.4663190287556
LogEE_Dzse,108.19891969101674
PEOE_VSA10,5.824404497999927
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,15.458257898090068
SlogP_VSA3,24.304871618822983
SlogP_VSA4,5.917906046161393
SlogP_VSA5,49.91278572725298
SlogP_VSA6,30.462311845459517
SlogP_VSA7,0.0
SlogP_VSA8,11.257379486545457
SlogP_VSA9,0.0
SpAD_Dzare,213.12287535253648
SpAbs_Dzpe,214.19036449569978
SpAbs_Dzse,215.72855560247828
SpDiam_DzZ,167.29740880713447
SpDiam_Dzi,162.7553169311481
SpDiam_Dzm,167.31812959411255
SpDiam_Dzp,205.6826709933249
SpDiam_Dzv,193.79430480544124
SpMAD_Dzpe,8.952949246973343
SpMAD_Dzse,9.014252738905718
SpMax_Dzpe,107.4663190287556
SpMax_Dzse,108.19891969101674
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,24
AETA_beta_s,0.6458333333333334
AETA_eta_BR,0.01939113444539115
AETA_eta_FL,0.19161372644395522
AETA_eta_RL,0.4913677639868212
DetourIndex,2723
EState_VSA1,0.0
EState_VSA2,11.8250857755129
EState_VSA3,6.544756405912575
EState_VSA4,42.62805225293306
EState_VSA5,31.507690989703967
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,40.3462000972572
EState_VSA9,4.9839785209472085
ETA_beta_ns,11.5
ETA_shape_p,0.02890173410404624
ETA_shape_x,0.0
ETA_shape_y,0.29479768786127164
GhoseFilter,True
LogEE_Dzare,106.59655090722838
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,212.35038427141353
SpDiam_Dzpe,166.26142233092708
SpDiam_Dzse,167.44436476313138
SpMAD_Dzare,8.880119806355687
SpMax_Dzare,106.59655090722838
TopoPSA(NO),46.92
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,2.25680392473575
VSA_EState9,45.409862741930915
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.4791666666666667
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.019444444444444375
FilterItLogS,-4.8188063468853795
SpDiam_Dzare,164.86409404472954
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5360544217687077
ETA_epsilon_2,0.7819444444444441
ETA_epsilon_3,0.4454545454545458
ETA_epsilon_4,0.5029239766081874
ETA_epsilon_5,0.7626666666666664
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.09059987631416183
ETA_dEpsilon_B,0.03313044516052022
ETA_dEpsilon_C,-0.057469431153641615
ETA_dEpsilon_D,0.019277777777777727
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.9583333333333334
MDEDescriptor,"0.0,0.0,0.0,0.0,18.15338452163218,20.7636937162221,0.0,4.200304795974044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.5345224838248487,0.0"
APolDescriptor,55.97182499999997
BCUTDescriptor,"11.9,15.994921186034478,-0.2803694583904336,0.20352996568118498,5.1460340721274855,10.016748035714086"
BPolDescriptor,32.248174999999996
TPSADescriptor,46.92
ALOGPDescriptor,"0.4183000000000012,0.17497489000000102,88.3784"
XLogPDescriptor,4.055
VAdjMaDescriptor,5.754887502163469
WeightDescriptor,323.19976262
ChiPathDescriptor,"16.355160383312146,11.79282633568371,10.427982375817795,9.00235565130459,7.453507228937893,5.677137176668419,3.7248743319255064,2.804153055529655,14.130738127280466,9.22524542118896,7.092434498356844,5.324020498750787,3.9328761816873747,2.604230069809874,1.3260295236549264,0.8527210467409316"
ChiChainDescriptor,"0.0,0.0,0.21407617506269555,0.5437003916594756,0.622586670155127,0.0,0.0,0.10792445496369077,0.26609732168796174,0.22585398889115194"
AtomCountDescriptor,49
BondCountDescriptor,27
SmallRingDescriptor,"4,2,3,2,0,0,2,2,0,0,0"
ChiClusterDescriptor,"1.2731597389607807,0.0,0.2845177968644246,0.0,0.6309950894003494,0.0,0.07984687015451752,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,5,2,2,7,1,0"
ZagrebIndexDescriptor,128.0
LargestChainDescriptor,15
MannholdLogPDescriptor,3.22
WeightedPathDescriptor,"49.87206427323163,2.078002678051318,12.205225632202033,2.555332800392149,9.649892831809886"
FractionalPSADescriptor,0.14517337395190444
WienerNumbersDescriptor,"1511.0,33.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.2042339785525358,4.819601625993956,5.8352625123050545,1.3486964794901635,1.8343818574010282,1.8645202027660797"
FractionalCSP3Descriptor,0.5
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,9,0,0,5,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"17.415637860082306,8.131482834185537,4.233236151603498"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,2152.04
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.5
AutocorrelationDescriptorMass,"25.854409939370388,28.495365509395686,39.57498934091923,35.4919133300217,29.325731396841263"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.3128715500878131,-0.1825974755137766,0.05965120030418413,-0.03980948981043986,0.01605506212588181"
EccentricConnectivityIndexDescriptor,580
AutocorrelationDescriptorPolarizability,"1607.5817727073334,1873.6867228433557,2555.6505332108004,2249.5145459421187,1850.9594261213972"
