DLiP-ID,T000ZG
GATS7p,1.0132104954121368
GATS7s,1.1397812734222907
GATS7v,1.071344035618388
GATS8Z,0.9112567234007323
GATS8c,0.7710325365360321
GATS8d,0.8235753856055903
GATS8i,0.950995992553018
GATS8m,0.9277815722315577
GATS8p,0.8928663564633919
GATS8s,1.473989559646906
GATS8v,1.011028351162347
MATS1Z,0.07066875727864781
MATS1c,-0.37331492187314036
MATS1d,0.3076308216988168
MATS1i,-0.07410325757391942
MATS1m,0.06971879426618054
MATS1p,0.025460399776806735
MATS1s,-0.022158381176842403
MATS1v,-0.009119147686612943
MATS2Z,0.12067878629149528
MATS2c,-0.018466736407314315
MATS2d,-0.11657853383552423
MATS2i,0.1301936981557469
MATS2m,0.12062864977414982
MATS2p,0.14662096470410968
MATS2s,0.17547002646893017
MATS2v,0.09417119570216641
MATS3Z,-0.03909399059461191
MATS3c,-0.013840540939482126
MATS3d,-0.1760873145824654
MATS3i,0.1254869201074297
MATS3m,-0.040715971938067065
MATS3p,0.03956289597926264
MATS3s,-0.03412869213786499
MATS3v,-0.01836717684290365
MATS4Z,-0.21717045210568428
MATS4c,-0.09060559568416096
MATS4d,0.0023757504707094396
MATS4i,-0.23039650398081069
MATS4m,-0.21912207163876118
MATS4p,-0.2710461805591264
MATS4s,-0.1450777137564146
MATS4v,-0.2199348391122274
MATS5Z,0.10390387441560887
MATS5c,0.17296474964974273
MATS5d,0.1249079854957878
MATS5i,0.011734670406232535
MATS5m,0.10848759614578579
MATS5p,0.08630725429501045
MATS5s,-0.03385098005278427
MATS5v,0.12376984524198897
MATS6Z,0.07278940554185667
MATS6c,-0.17128462011826293
MATS6d,-0.06460620270702333
MATS6i,0.047942143300327776
MATS6m,0.07845063296836986
MATS6p,0.08166256619211404
MATS6s,-0.03368439497096916
MATS6v,0.13687327729877538
MATS7Z,-0.0829318636436749
MATS7c,-0.08694157205872649
MATS7d,-0.12982136431697097
MATS7i,-0.05092924402293451
MATS7m,-0.08619623961602484
MATS7p,-0.13353548029315268
MATS7s,0.0560578692592384
MATS7v,-0.1412426623578446
MATS8Z,0.0028844143396999583
MATS8c,0.2678554360114536
MATS8d,0.06205893846401398
MATS8i,-0.04410199074531902
MATS8m,-0.0045784082729133065
MATS8p,-0.004674751130371219
MATS8s,0.021687499309422674
MATS8v,-0.06394035567525225
MAXssS,1.3543570984996571
MINssS,1.3543570984996571
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,38.20122344972076
SpAD_D,395.8941019611016
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.000225456295081
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,756
TMWC10,137.86399615647832
TSRW10,65.39270765701782
VE1_Dt,5.398930831995683
VE2_Dt,0.17996436106652278
VE3_Dt,2.78481322856005
VR1_Dt,187.6836662050838
VR2_Dt,6.256122206836126
VR3_Dt,6.333370207723295
Xc-3dv,1.0724591422318235
Xc-4dv,0.0
Xc-5dv,0.23622485429713333
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2347080484106438
Xch-7d,0.37399269822800685
Xp-0dv,17.746460954245144
Xp-1dv,10.464291946584476
Xp-2dv,8.145323040840415
Xp-3dv,6.237796164699744
Xp-4dv,4.195690386068642
Xp-5dv,2.9440483056550755
Xp-6dv,1.7534638852120368
Xp-7dv,1.061794195735437
Xpc-4d,4.865268145587915
Xpc-5d,6.25101077910906
Xpc-6d,8.818373013365257
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,55
nFRing,0
nHBAcc,5
nHBDon,0
nHRing,1
nSpiro,0
naRing,2
piPC10,7.1792722409694365
AATS0dv,8.19706498951782
AATS0pe,6.341332075471697
AATS0se,7.795691415094336
AATS1dv,7.096969696969698
AATS1pe,6.517430909090909
AATS1se,7.78217767272727
AATS2dv,5.52482269503546
AATS2pe,6.384630851063829
AATS2se,7.757096085106381
AATS3dv,3.9614325068870517
AATS3pe,6.284870247933884
AATS3se,7.724743438016528
AATS4dv,3.525252525252525
AATS4pe,6.218764393939394
AATS4se,7.724279575757575
AATS5dv,4.038759689922481
AATS5pe,6.103458914728682
AATS5se,7.62849976744186
AATS6dv,4.463636363636364
AATS6pe,6.215645454545455
AATS6se,7.701021000000002
AATS7dv,4.66996699669967
AATS7pe,6.420661386138615
AATS7se,7.865907623762375
AATS8dv,3.7875816993464055
AATS8pe,6.325120588235296
AATS8se,7.8609637647058825
AATSC0Z,9.94873620505518
AATSC0c,0.015319092954363992
AATSC0d,0.6073335706657174
AATSC0i,1.5618026823728823
AATSC0m,45.68666532431472
AATSC0p,0.28052977344315055
AATSC0s,2.5755329845621624
AATSC0v,50.6641524133173
AATSC1Z,0.7030648241043401
AATSC1c,-0.005718845989425769
AATSC1d,0.18683452538917106
AATSC1i,-0.11573466645151594
AATSC1m,3.185219220453742
AATSC1p,0.007142400181159634
AATSC1s,-0.05706964160545896
AATSC1v,-0.46201388827410794
AATSC2Z,1.2006014103603158
AATSC2c,-0.0002828936515873857
AATSC2d,-0.07080205721730308
AATSC2i,0.2033368670076909
AATSC2m,5.511120750755555
AATSC2p,0.04113154601046006
AATSC2s,0.4519288409727254
AATSC2v,4.7711038119988896
AATSC3Z,-0.3889357996287022
AATSC3c,-0.00021202453319060698
AATSC3d,-0.10694373751430616
AATSC3i,0.1959858084264953
AATSC3m,-1.8601769832886597
AATSC3p,0.01109857024581748
AATSC3s,-0.08789957232103864
AATSC3v,-0.9305574469712224
AATSC4Z,-2.160571539532023
AATSC4c,-0.0013879955424711825
AATSC4d,0.0014428730163867226
AATSC4i,-0.35983387792656457
AATSC4m,-10.010956752130596
AATSC4p,-0.076036523624883
AATSC4s,-0.37365243710451357
AATSC4v,-11.142812209780306
AATSC5Z,1.0337122372440746
AATSC5c,0.0026496630777127056
AATSC5d,0.07586081283581844
