DLiP-ID,P0000N
AATSC4s,-0.12681055155875304
AATSC4v,-9.48839318374103
AATSC5Z,-0.9510788174607576
AATSC5c,-0.0012408142232913253
AATSC5d,0.05088246713628044
AATSC5i,-0.13502888762653503
AATSC5m,-4.5337074256342556
AATSC5p,-0.02129480277557878
AATSC5s,-0.10938851603281131
AATSC5v,-6.055511097119287
AATSC6Z,1.25366391184573
AATSC6c,0.001039467728380999
AATSC6d,0.027702479338842966
AATSC6i,0.386178838859277
AATSC6m,6.024525610082643
AATSC6p,0.04726803433561997
AATSC6s,0.0655555555555556
AATSC6v,10.686101338329115
AATSC7Z,-0.3095994914176732
AATSC7c,-0.00176866587825396
AATSC7d,-0.14583598219961857
AATSC7i,-0.2090041188265632
AATSC7m,-1.5462567999872832
AATSC7p,-0.030346430577444582
AATSC7s,0.03670940170940173
AATSC7v,-4.939583396515435
AATSC8Z,-0.4520070838252656
AATSC8c,0.0018864695791158844
AATSC8d,-0.14442739079102712
AATSC8i,-0.07484531915971585
AATSC8m,-2.2560837969303416
AATSC8p,-0.023014729799405713
AATSC8s,0.05178571428571429
AATSC8v,-5.533756172428129
ATS0are,343.4295999999999
ATS1are,377.845
ATS2are,617.0260000000001
ATS3are,761.3348
ATS4are,865.4449999999998
ATS5are,910.8189
ATS6are,888.1348
ATS7are,788.1229999999998
ATS8are,854.328
ATSC0dv,222.18181818181816
ATSC0pe,5.860338181818178
ATSC0se,3.774825745454543
ATSC1dv,91.2231404958678
ATSC1pe,0.373173586776867
ATSC1se,0.18544961851239145
ATSC2dv,50.78512396694216
ATSC2pe,1.3185719669421554
ATSC2se,0.6748151444628055
ATSC3dv,-100.27272727272727
ATSC3pe,-1.3498676363636262
ATSC3se,-0.7957362036363713
ATSC4dv,-150.85950413223145
ATSC4pe,-3.053141950413213
ATSC4se,-1.6286421566942204
ATSC5dv,-15.892561983471076
ATSC5pe,-1.4697525289256184
ATSC5se,-0.6171902558677653
ATSC6dv,66.8677685950413
ATSC6pe,1.6707795041322164
ATSC6se,0.8085263669421685
ATSC7dv,-32.79338842975206
ATSC7pe,-0.12117206611570447
ATSC7se,-0.13144012561982588
ATSC8dv,-27.00826446280992
ATSC8pe,0.9751137190082639
ATSC8se,0.9982421024793428
AXp-0dv,0.5600232663243343
AXp-1dv,0.2870924406984292
AXp-2dv,0.14914852007135077
AXp-3dv,0.07851334144776008
AXp-4dv,0.04124994815429999
AXp-5dv,0.021120862610241823
AXp-6dv,0.010762079741631164
AXp-7dv,0.005566546273416824
BertzCT,1447.7560313614788
ECIndex,749
ETA_eta,27.482551659212735
GATS1dv,0.4201780909317873
GATS1pe,0.6690028679592497
GATS1se,0.7172656065585017
GATS2dv,0.7812134673836802
GATS2pe,0.6554413830898741
GATS2se,0.6654143512490366
GATS3dv,1.15094479988097
GATS3pe,0.980280352759943
GATS3se,0.9627119053975876
GATS4dv,1.2038555734790237
GATS4pe,1.111150916868183
GATS4se,1.0754316116817115
GATS5dv,0.9689144212919738
GATS5pe,0.9536837674851016
GATS5se,0.8613501045050356
GATS6dv,0.8441734860883797
GATS6pe,0.6350653980254318
GATS6se,0.5158308571845167
GATS7dv,0.935720130932897
GATS7pe,0.7126163964188515
GATS7se,0.6529614989224563
GATS8dv,1.0008212532148704
GATS8pe,0.8294978389173232
GATS8se,0.7711038932264482
LogEE_A,4.447242641311796
LogEE_D,195.426163429924
MATS1dv,0.38274293322977077
MATS1pe,0.05936068393934846
MATS1se,0.045797283021128996
MATS2dv,0.1282816727345603
MATS2pe,0.12627511526591134
MATS2se,0.10032854777832755
MATS3dv,-0.2051406040767743
MATS3pe,-0.10469979364855356
MATS3se,-0.09581853541602757
MATS4dv,-0.2686655912585808
MATS4pe,-0.2061447160014738
MATS4se,-0.17071695386860675
MATS5dv,-0.026403519370819105
MATS5pe,-0.09257590337780626
MATS5se,-0.060352959816145565
MATS6dv,0.11035188216039277
MATS6pe,0.10453648450115213
MATS6se,0.07853598758453344
MATS7dv,-0.06244492005539469
MATS7pe,-0.008747806577810954
MATS7se,-0.014731616150240077
MATS8dv,-0.047755436053308405
MATS8pe,0.06536830771966444
MATS8se,0.1038899718038559
MAXaaCH,2.100619855967078
MAXaaaC,0.9471890484588901
MAXaasC,0.9398150772654743
MAXaasN,2.1595091647770217
MAXdssC,-0.9490922548265901
MAXsCH3,2.098868029050208
MDEC-11,0.4724703937105774
MDEC-12,4.8808128831224025
MDEC-13,7.557837340388326
MDEC-22,11.98202995034615
MDEC-23,29.804212722010384
MDEC-33,16.515543791010064
MDEN-22,0.46415888336127803
MDEN-23,0.7937005259840998
MDEO-11,0.4999999999999999
MDEO-12,0.15384615384615385
MINaaCH,1.612352721366069
MINaaaC,0.8299688208616782
MINaasC,0.24814393375450394
MINaasN,2.1595091647770217
MINdssC,-0.9490922548265901
MINsCH3,1.8933788596708316
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.3214285714285716
SM1_Dzi,1.4204008994654949
SM1_Dzm,1.3177974512248314
SM1_Dzp,-5.319610065744729
SM1_Dzv,-2.474281947147792
SddssSe,0
SpAD_Dt,742.1532535787098
SpAbs_A,43.55413403062672
SpAbs_D,390.85232685984795
SpMAD_A,1.3198222433523248
SpMAD_D,11.84400990484388
SpMax_A,2.543286957345148
SpMax_D,195.426163429924
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,94.04
TpiPC10,9.981579500541601
VAdjMat,6.20945336562895
VE1_DzZ,5.633164145908523
VE1_Dzi,5.629997221848934
VE1_Dzm,5.633162073811671
VE1_Dzp,5.626364720893061
VE1_Dzv,5.6332901658088534
VE2_DzZ,0.1707019438154098
VE2_Dzi,0.17060597641966468
VE2_Dzm,0.1707018810245961
VE2_Dzp,0.17049590063312306
VE2_Dzv,0.1707057626002683
VE3_DzZ,2.922593768011669
VE3_Dzi,2.922031417169016
VE3_Dzm,2.92259340017271
VE3_Dzp,2.9213860041838173
VE3_Dzv,2.9226161388298246
VR1_DzZ,232.9542894035145
VR1_Dzi,233.35754191537077
VR1_Dzm,232.95463189152017
VR1_Dzp,233.8837415645907
VR1_Dzv,233.05991608043013
VR2_DzZ,7.059220891015591
VR2_Dzi,7.071440664102145
VR2_Dzm,7.059231269440005
VR2_Dzp,7.0873861080179
VR2_Dzv,7.062421699406974
VR3_DzZ,6.644764719974234
VR3_Dzi,6.646494260531835
VR3_Dzm,6.644766190167185
VR3_Dzp,6.648746629448207
VR3_Dzv,6.645218039540383
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.055096634447777064
Xch-6dv,0.1961502973776632
Xch-7dv,0.2454198617511343
Xpc-4dv,2.3206369521026917
Xpc-5dv,3.238557712933825
Xpc-6dv,4.029224967654442
Zagreb1,182.0
Zagreb2,221.0
fragCpx,313.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,2
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,27
nBondsD,1
nBondsM,28
nBondsO,37
nBondsS,31
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,7
naHRing,4
AATS0are,6.244174545454543
AATS1are,6.404152542372882
AATS2are,6.296183673469389
AATS3are,6.292023140495868
AATS4are,6.226223021582732
AATS5are,6.1128785234899325
AATS6are,5.920898666666667
AATS7are,6.062484615384614
AATS8are,6.102342857142857
AATSC0dv,4.039669421487603
AATSC0pe,0.10655160330578506
AATSC0se,0.06863319537190078
AATSC1dv,1.5461549236587762
AATSC1pe,0.006324976047065543
AATSC1se,0.0031432138730913806
AATSC2dv,0.5182155506830832
AATSC2pe,0.013454815989205667
AATSC2se,0.006885868821049036
AATSC3dv,-0.8287002253944402
AATSC3pe,-0.011155930879038232
AATSC3se,-0.006576332261457614
AATSC4dv,-1.085320173613176
AATSC4pe,-0.021965050002972757
AATSC4se,-0.011716850048159859
AATSC5dv,-0.10666148982195353
AATSC5pe,-0.0098641109323867
AATSC5se,-0.0041422164823339954
AATSC6dv,0.445785123966942
AATSC6pe,0.01113853002754811
AATSC6se,0.005390175779614457
AATSC7dv,-0.25225683407501587
AATSC7pe,-0.0009320928162746498
AATSC7se,-0.001011077889383276
AATSC8dv,-0.19291617473435657
AATSC8pe,0.006965097992916171
AATSC8se,0.0071303007319953055
AETA_eta,0.8328045957337192
ATSC0are,6.247919999999997
ATSC1are,0.38870400000000604
ATSC2are,1.2150880000000055
ATSC3are,-1.4069039999999913
ATSC4are,-3.101135999999992
ATSC5are,-1.3543560000000001
ATSC6are,1.5782399999999859
ATSC7are,-0.1858800000000031
ATSC8are,1.3707599999999978
BCUTZ-1h,8.03393929517325
BCUTZ-1l,5.68018437881504
BCUTc-1h,0.45745306158499477
BCUTc-1l,-0.46599861902250633
BCUTd-1h,3.2861362091984163
BCUTd-1l,0.9728304504747383
BCUTi-1h,14.565324591634731
BCUTi-1l,10.94161714919038
BCUTm-1h,16.01678857638501
BCUTm-1l,11.692111633886968
BCUTp-1h,2.014107615094938
BCUTp-1l,0.7157118108516314
BCUTs-1h,7.0082957081334545
BCUTs-1l,1.2723735544974342
BCUTv-1h,20.912337769818013
BCUTv-1l,14.681717747022685
BalabanJ,1.3208141838510976
Diameter,13
ETA_beta,47.0
GATS1are,0.6858708340847699
GATS2are,0.6775926865195431
GATS3are,0.9886771970604379
GATS4are,1.1090395919733311
GATS5are,0.933729376008819
GATS6are,0.6129988860292704
GATS7are,0.6981516063930691
GATS8are,0.801845940043132
HybRatio,0.15384615384615385
Lipinski,False
LogEE_Dt,371.0766267893549
MATS1are,0.057995490729824295
MATS2are,0.10914626673471271
MATS3are,-0.10235435443824736
MATS4are,-0.1963962729098398
MATS5are,-0.08001543987664603
MATS6are,0.09262090423692926
MATS7are,-0.012586835052551856
MATS8are,0.08619074142160214
MAXsssCH,-0.03938757138657967
MINsssCH,-0.03938757138657967
NsssssAs,0
RotRatio,0.13513513513513514
SM1_Dzpe,1.4208996328029377
SM1_Dzse,1.3065363731051547
SMR_VSA1,14.424159515885876
SMR_VSA2,0.0
SMR_VSA3,19.691719946811215
SMR_VSA4,0.0
SMR_VSA5,26.813052428219834
SMR_VSA6,0.0
SMR_VSA7,89.83302216280048
SMR_VSA8,0.0
SMR_VSA9,22.253805966787983
SpAD_DzZ,287.69746697860387
SpAD_Dzi,282.0921332696299
SpAD_Dzm,287.73347040739554
SpAD_Dzp,344.22926093810264
SpAD_Dzv,324.8791889533962
SpAbs_Dt,742.1532535787098
SpDiam_A,4.944896769105668
SpDiam_D,266.1178650231343
SpMAD_Dt,22.48949253268818
SpMax_Dt,371.0766267893549
SsssssAs,0
VE1_Dzpe,5.6328582577037585
VE1_Dzse,5.633202743513592
VE2_Dzpe,0.17069267447587147
VE2_Dzse,0.17070311343980582
VE3_Dzpe,2.922539465225134
VE3_Dzse,2.9226006198398484
VMcGowan,324.530000000001
VR1_Dzpe,232.99219134103387
VR1_Dzse,232.94952283201079
VR2_Dzpe,7.060369434576784
VR2_Dzse,7.059076449454873
VR3_Dzpe,6.644927407918749
VR3_Dzse,6.6447442583622935
mZagreb1,10.194444444444445
mZagreb2,7.111111111111111
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,2
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,13
nBondsKS,46
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.1135985454545454
AATSC1are,0.006588203389830611
AATSC2are,0.0123988571428572
AATSC3are,-0.011627305785123894
AATSC4are,-0.02231033093525174
AATSC5are,-0.009089637583892618
AATSC6are,0.010521599999999905
AATSC7are,-0.0014298461538461776
AATSC8are,0.00979114285714284
AETA_beta,1.4242424242424243
BCUTdv-1h,6.0334299811047405
BCUTdv-1l,0.9934656145515702
BCUTpe-1h,3.5155565919350296
BCUTpe-1l,2.228273530055505
BCUTse-1h,3.7239001320318423
BCUTse-1l,2.42398786234551
ETA_alpha,15.600000000000001
ETA_dBeta,4.0
ETA_eta_B,0.47865281659755077
ETA_eta_F,38.18668431783023
ETA_eta_L,6.538087993176607
ETA_eta_R,65.66923597704296
ETA_psi_1,0.5777777777777781
LabuteASA,189.88857811394237
LogEE_DzZ,143.88877677934522
LogEE_Dzi,141.07091487155483
LogEE_Dzm,143.9066684597955
LogEE_Dzp,171.6310295539836
LogEE_Dzv,162.2146597542301
PEOE_VSA1,14.19672197960541
PEOE_VSA2,9.967957041894417
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,23.355764462510276
PEOE_VSA7,56.66649843307692
PEOE_VSA8,35.28088518993022
PEOE_VSA9,34.0265497457744
SM1_Dzare,1.5998138669148438
SpAD_Dzpe,286.161583466109
SpAD_Dzse,287.91788868302365
SpAbs_DzZ,286.561571872599
SpAbs_Dzi,280.9299870791582
SpAbs_Dzm,286.60061163287645
SpAbs_Dzp,348.58166917371204
SpAbs_Dzv,326.903601455608
SpDiam_Dt,487.87908507693805
SpMAD_DzZ,8.718105059957693
SpMAD_Dzi,8.548246462716058
SpMAD_Dzm,8.71919607295138
SpMAD_Dzp,10.431189725397049
SpMAD_Dzv,9.844823907678672
SpMax_DzZ,143.88877677934522
SpMax_Dzi,141.07091487155483
SpMax_Dzm,143.9066684597955
SpMax_Dzp,171.6310295539836
SpMax_Dzv,162.2146597542301
VE1_Dzare,5.632648589575259
VE2_Dzare,0.17068632089622
VE3_Dzare,2.922502242198888
VR1_Dzare,233.01524688342013
VR2_Dzare,7.061068087376368
VR3_Dzare,6.645026357165108
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,26
nAromBond,27
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4727272727272728
AETA_dBeta,0.12121212121212122
AETA_eta_B,0.014504630805986386
AETA_eta_F,1.1571722520554615
AETA_eta_L,0.1981238785811093
AETA_eta_R,1.9899768477891806
BCUTare-1h,3.5699179517693946
BCUTare-1l,2.1787660681436742
ETA_beta_s,21.5
ETA_dPsi_A,0.1362222222222219
ETA_dPsi_B,0.0
ETA_eta_BR,0.9086528165975507
ETA_eta_FL,9.397472752598938
ETA_eta_RL,15.935560745775545
LogEE_Dzpe,143.1238492976849
LogEE_Dzse,143.99853635281804
PEOE_VSA10,5.760247418874442
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,30.76755262960377
SlogP_VSA3,0.0
SlogP_VSA4,13.847474399381248
SlogP_VSA5,40.47167011317877
SlogP_VSA6,71.64456219950546
SlogP_VSA7,0.0
SlogP_VSA8,33.287207402020506
SlogP_VSA9,0.0
SpAD_Dzare,283.947017456245
SpAbs_Dzpe,284.9522919395623
SpAbs_Dzse,286.7932735517753
SpDiam_DzZ,195.15673263430944
SpDiam_Dzi,191.48824618399598
SpDiam_Dzm,195.1789754385742
SpDiam_Dzp,227.31705284673018
SpDiam_Dzv,216.13797835466983
SpMAD_Dzpe,8.671563135336637
SpMAD_Dzse,8.724784505546172
SpMax_Dzpe,143.1238492976849
SpMax_Dzse,143.99853635281804
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,33
AETA_beta_s,0.6515151515151515
AETA_eta_BR,0.027534933836289414
AETA_eta_FL,0.2847719015939072
AETA_eta_RL,0.4828957801750165
DetourIndex,6007
EState_VSA1,5.969305287951849
EState_VSA2,11.605292320844956
EState_VSA3,0.0
EState_VSA4,50.435310810591865
EState_VSA5,0.0
EState_VSA6,18.3295777085363
EState_VSA7,50.376153313302375
EState_VSA8,33.89468926562932
EState_VSA9,9.507073457920557
ETA_beta_ns,25.5
ETA_shape_p,0.13888888888888887
ETA_shape_x,0.0
ETA_shape_y,0.41025641025641024
GhoseFilter,False
LogEE_Dzare,142.02198793621082
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,282.5989611146992
SpDiam_Dzpe,194.18525993919712
SpDiam_Dzse,195.29593170793902
SpMAD_Dzare,8.604455074431668
SpMax_Dzare,142.02198793621082
TopoPSA(NO),94.04
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,7.530786245789818
VSA_EState9,67.63588042087687
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7727272727272727
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02727272727272723
FilterItLogS,-6.911337017987503
SpDiam_Dzare,192.79930087442554
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6109090909090906
ETA_epsilon_2,0.8181818181818179
ETA_epsilon_3,0.44505494505494425
ETA_epsilon_4,0.5342465753424649
ETA_epsilon_5,0.8029411764705879
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.16585414585414637
ETA_dEpsilon_B,0.07666251556662573
ETA_dEpsilon_C,-0.08919163028752064
ETA_dEpsilon_D,0.015240641711229963
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.8181818181818182
MDEDescriptor,"0.4724703937105774,4.8808128831224025,7.557837340388326,0.0,11.98202995034615,29.804212722010384,0.0,16.515543791010064,0.0,0.0,0.4999999999999999,0.15384615384615385,0.0,0.0,0.0,0.0,0.46415888336127803,0.7937005259840998,0.0"
APolDescriptor,67.23544599999998
BCUTDescriptor,"11.849999999999996,15.9969404236336,-0.32781198387687466,0.290732946136847,4.168654208360608,11.587926262465327"
BPolDescriptor,31.544553999999998
TPSADescriptor,94.04
ALOGPDescriptor,"4.383299999999999,19.213318889999993,127.33509999999998"
XLogPDescriptor,4.858999999999999
VAdjMaDescriptor,6.20945336562895
WeightDescriptor,438.1691907400001
ChiPathDescriptor,"23.112155217263346,15.935560745775549,14.749604831973885,13.00923014282625,11.096844998057355,8.706329362012458,6.267574954967328,5.202454080777553,18.48076778870303,10.622420305841882,8.054020083852942,5.967013950029764,4.2487446598928935,2.745712139331433,1.6896465194360908,1.1411419860504481"
ChiChainDescriptor,"0.0,0.0,0.17479246499677625,0.7032753864151211,0.9597370423366991,0.0,0.0,0.05509663444777706,0.19615029737766318,0.24541986175113428"
AtomCountDescriptor,55
BondCountDescriptor,37
SmallRingDescriptor,"5,5,4,4,0,0,2,3,0,0,0"
ChiClusterDescriptor,"2.3192967755838354,0.0,0.7888575758933195,0.0,1.042799866846274,0.0,0.23625937235142597,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,13,5,3,1,0,0"
ZagrebIndexDescriptor,182.0
LargestChainDescriptor,14
MannholdLogPDescriptor,3.5500000000000003
WeightedPathDescriptor,"68.15429725895325,2.0652817351197954,20.584085767616735,7.818588047946083,12.765497719670678"
FractionalPSADescriptor,0.21462029277134015
WienerNumbersDescriptor,"3092.0,57.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.116636846898263,10.00871612806455,13.394199463854102,2.3206369521026904,3.238557712933827,3.607410653542164"
FractionalCSP3Descriptor,0.15384615384615385
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,0,0,0,11,1,0,0,1,8,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,23
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"24.68371073776479,10.545953360768175,4.986149584487535"
AromaticAtomsCountDescriptor,26
AromaticBondsCountDescriptor,27
FragmentComplexityDescriptor,2425.07
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.15384615384615385
AutocorrelationDescriptorMass,"36.763328311728756,39.879192993907864,58.761475985729966,61.54051373033322,59.485280860502016"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.5122062746607596,-0.2048916742065889,-0.09877595795459768,0.12598983559311494,-0.12754523750880536"
EccentricConnectivityIndexDescriptor,749
AutocorrelationDescriptorPolarizability,"2456.236289117899,2982.213816326845,4410.7927727846745,4605.963388508554,4449.415222061933"
