DLiP-ID,T000HN
MPC3,66
MPC4,85
MPC5,100
MPC6,103
MPC7,121
MPC8,130
MPC9,141
Mare,1.0096603773584907
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.14727254191377967
RPCG,0.10337143397251697
SIC0,0.28820259545308347
SIC1,0.6288193608636068
SIC2,0.8235603106130042
SIC3,0.9620864905785539
SIC4,0.9777492183072384
SIC5,0.9777492183072384
SaaN,0
SaaO,0
SaaS,0
Sare,53.51200000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.22461204419936
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,87.49248170235774
TIC1,190.8968458037486
TIC2,250.01626128251235
TIC3,292.07000908752264
TIC4,296.8248965896861
TIC5,296.8248965896861
Vabc,395.1984793570387
WPol,50
apol,61.82585999999999
bpol,28.09614
nRot,6
ABCGG,20.530958533042924
ATS0Z,1400.0
ATS0d,194.0
ATS0i,8513.634266897481
ATS0m,5547.284385000002
ATS0p,83.88187809697997
ATS0s,354.5277777777778
ATS0v,12841.29110831104
ATS1Z,1540.0
ATS1d,240.0
ATS1i,8249.53123089305
ATS1m,5922.932856
ATS1p,104.565565856
ATS1s,209.72222222222226
ATS1v,15824.074717161113
ATS2Z,2300.0
ATS2d,368.0
ATS2i,13828.343379504093
ATS2m,8765.683739000002
ATS2p,154.38729474939603
ATS2s,370.0833333333333
ATS2v,22894.111257224075
ATS3Z,2420.0
ATS3d,389.0
ATS3i,18100.249286208145
ATS3m,8918.248750000002
ATS3p,172.89800229909397
ATS3s,444.63888888888874
ATS3v,25060.4205238994
ATS4Z,2348.0
ATS4d,383.0
ATS4i,20090.905257572187
ATS4m,8569.691807000001
ATS4p,167.920951887282
ATS4s,502.9444444444444
ATS4v,24080.269577269628
ATS5Z,2430.0
ATS5d,366.0
ATS5i,18753.84234468928
ATS5m,9064.969409
ATS5p,158.02990673213102
ATS5s,540.4722222222223
ATS5v,23011.005276184285
ATS6Z,2198.0
ATS6d,352.0
ATS6i,17946.440640692934
ATS6m,8085.357709
ATS6p,152.44257499073495
ATS6s,433.27777777777777
ATS6v,22254.98908325903
ATS7Z,2160.0
ATS7d,323.0
ATS7i,16925.622069755136
ATS7m,8004.185916
ATS7p,141.614450108735
ATS7s,455.0555555555556
ATS7v,21071.404445144355
ATS8Z,1923.0
ATS8d,298.0
ATS8i,16287.56038176999
ATS8m,6941.661097
ATS8p,129.65023563564102
ATS8s,445.16666666666663
ATS8v,19042.27474128468
C1SP1,0
C1SP2,4
C1SP3,2
C2SP1,0
C2SP2,15
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.08333333333333333
GGI10,0.22579736761554944
JGI10,0.007526578920518315
JGT10,0.4649131352446045
Kier1,26.074074074074073
Kier2,11.82314494425221
Kier3,6.6115702479338845
MAXdO,12.773310216852785
MID_C,49.81987374782616
MID_N,8.518703797261114
MID_O,8.76330812306511
MID_X,0.0
MID_h,17.282011920326227
MINdO,11.268375319870753
MPC10,154
MWC01,36.0
MWC02,5.1647859739235145
MWC03,6.013715156042802
MWC04,6.894670039433482
MWC05,7.761744984658913
MWC06,8.644530439877432
MWC07,9.519661619531444
MWC08,10.403929451547379
MWC09,11.28395245533246
MWC10,12.169818328270896
NaaCH,11
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,1
NdCH2,0
NddsN,0
NdsCH,1
NdssC,5
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,3.015320000000001
SRW02,4.290459441148391
SRW03,0.0
SRW04,5.6240175061873385
SRW05,3.044522437723423
SRW06,7.130098510125578
SRW07,5.41610040220442
SRW08,8.713582005421628
SRW09,7.496097345175956
SRW10,10.339578854186053
SaaCH,18.626296014295598
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.8536715080335915
SaasN,1.6861464543630293
SdCH2,0
SddsN,0
SdsCH,1.4777293107325573
SdssC,-2.8759083530093417
SdssS,0
SsCH3,1.9226179562340495
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.146285206510363
SssPH,0
SssSe,0
SsssB,0
SsssN,0.8270701895440349
SsssP,0
VE1_A,4.644817408746047
VE1_D,5.652915738163349
VE2_A,0.14075204268927416
VE2_D,0.17130047691404088
VE3_A,2.7296745307613137
VE3_D,2.926093940369613
VR1_A,509.2851396288475
VR1_D,222.0654832621633
VR2_A,15.432883019055986
VR2_D,6.729257068550403
VR3_A,7.4269305239063765
VR3_D,6.596894776499104
WPath,3586
Xc-3d,2.4817922915228574
Xc-4d,0.0
Xc-5d,0.5737669400163349
Xc-6d,0.0
Xp-0d,23.534804948073724
Xp-1d,15.812570843487295
Xp-2d,14.719833413782894
Xp-3d,11.997024527933538
Xp-4d,9.816109968157207
Xp-5d,7.700357114271329
Xp-6d,4.8365280376103055
Xp-7d,3.722556438966434
ZMIC0,105.87141877725813
ZMIC1,65.43502189805471
ZMIC2,32.843855064617614
ZMIC3,25.972435977538986
ZMIC4,25.593136728088254
ZMIC5,25.593136728088254
nAcid,1
nAtom,53
nBase,0
nRing,4
piPC1,3.9219733362813143
piPC2,4.502583597212991
piPC3,5.029620594007336
piPC4,5.56953654109381
piPC5,6.022539190173357
piPC6,6.2422232654551655
piPC7,6.643057042920732
piPC8,6.9523102970915
piPC9,7.2393832116011865
AATS0Z,26.41509433962264
AATS0d,3.660377358490566
AATS0i,160.63460880938644
AATS0m,104.66574311320758
AATS0p,1.5826769452260372
AATS0s,6.689203354297695
AATS0v,242.28851147756677
AATS1Z,27.5
AATS1d,4.285714285714286
AATS1i,147.31305769451873
AATS1m,105.76665814285715
AATS1p,1.8672422474285715
AATS1s,3.7450396825396832
AATS1v,282.57276280644845
AATS2Z,25.274725274725274
AATS2d,4.043956043956044
AATS2i,151.95981735718783
AATS2m,96.32619493406595
AATS2p,1.6965636785647915
AATS2s,4.066849816849817
AATS2v,251.58364018927554
AATS3Z,20.862068965517242
AATS3d,3.353448275862069
AATS3i,156.03663177765642
AATS3m,76.88145474137933
AATS3p,1.4905000198197755
AATS3s,3.8330938697317993
AATS3v,216.03810796465
AATS4Z,18.634920634920636
AATS4d,3.0396825396825395
AATS4i,159.45162902835068
AATS4m,68.01342703968255
AATS4p,1.332705967359381
AATS4s,3.9916225749559078
AATS4v,191.113250613251
AATS5Z,20.76923076923077
AATS5d,3.128205128205128
AATS5i,160.2892508093101
AATS5m,77.478371017094
AATS5p,1.3506829635224873
AATS5s,4.619420702754037
AATS5v,196.67525877080587
AATS6Z,19.625
AATS6d,3.142857142857143
AATS6i,160.23607714904406
AATS6m,72.19069383035715
AATS6p,1.3610944195601336
AATS6s,3.8685515873015874
AATS6v,198.70525967195564
AATS7Z,20.37735849056604
AATS7d,3.047169811320755
AATS7i,159.67567990335033
AATS7m,75.51118788679246
AATS7p,1.3359853783842925
AATS7s,4.2929769392033545
AATS7v,198.7868343881543
AATS8Z,19.03960396039604
AATS8d,2.9504950495049505
AATS8i,161.2629740769306
AATS8m,68.72931779207921
AATS8p,1.2836656993627824
AATS8s,4.407590759075907
AATS8v,188.53737367608593
AMID_C,1.50969314387352
AMID_N,0.2581425393109429
AMID_O,0.26555479160803364
AMID_X,0.0
AMID_h,0.5236973309189765
ATS0dv,524.0
ATS0pe,348.99439999999987
ATS0se,422.90678799999984
ATS1dv,515.0
ATS1pe,374.24649999999997
ATS1se,443.25610399999994
ATS2dv,738.0
ATS2pe,604.1441
ATS2se,720.8882999999998
ATS3dv,705.0
ATS3pe,758.0228000000002
ATS3se,917.1261119999999
ATS4dv,723.0
ATS4pe,809.8726999999999
ATS4se,991.870844
ATS5dv,798.0
ATS5pe,765.4995
ATS5se,931.4036439999999
ATS6dv,670.0
ATS6pe,728.1386
ATS6se,888.171564
ATS7dv,633.0
ATS7pe,693.6569999999999
ATS7se,845.119656
ATS8dv,564.0
ATS8pe,673.0332
ATS8se,820.8114119999998
ATSC0Z,384.4528301886792
ATSC0c,1.4798658349556355
ATSC0d,34.301886792452834
ATSC0i,83.15018100796865
ATSC0m,1820.244086716981
ATSC0p,11.760425932081883
ATSC0s,137.835429769392
ATSC0v,2471.217783900607
ATSC1Z,4.125311498754012
ATSC1c,-1.085256794646946
ATSC1d,9.492346030615874
ATSC1i,-12.287861393458853
ATSC1m,23.96709109149171
ATSC1p,0.04204017250366887
ATSC1s,-12.228630196590325
ATSC1v,66.53417861425177
ATSC2Z,47.14702741189036
ATSC2c,0.6325411053683803
ATSC2d,-7.008899964400147
ATSC2i,-5.604064587503863
ATSC2m,207.4887284670703
ATSC2p,-0.7548518344038411
ATSC2s,29.71757446303549
ATSC2v,-173.25829547435697
ATSC3Z,-132.99110003559983
ATSC3c,-0.11094890267868969
ATSC3d,-9.62299750800997
ATSC3i,-4.0310280623059604
ATSC3m,-635.4839653805624
ATSC3p,-3.4318227509886188
ATSC3s,-23.685930145168303
ATSC3v,-835.9090691197621
ATSC4Z,-26.510501957992158
ATSC4c,-0.7748660043451534
ATSC4d,2.357778568885724
ATSC4i,-13.527282973289374
ATSC4m,-122.24203668565325
ATSC4p,-1.0907542183764474
ATSC4s,-12.452573078596572
ATSC4v,-155.88195431942077
ATSC5Z,141.30224279102885
ATSC5c,0.9484729999349998
ATSC5d,3.3713065147739405
ATSC5i,4.605390564841671
ATSC5m,647.1156982851547
ATSC5p,0.10392618167475927
ATSC5s,56.01581227008427
ATSC5v,141.50325423549262
ATSC6Z,-24.54182983268067
ATSC6c,-0.39579697214010573
ATSC6d,-3.1285154859380566
ATSC6i,-0.7806896461723909
ATSC6m,-104.78787700569602
ATSC6p,0.32978457292799396
ATSC6s,-30.844052846010836
ATSC6v,154.33499235318712
ATSC7Z,28.22641509433963
ATSC7c,0.06362724508246366
ATSC7d,-6.8113207547169825
ATSC7i,-18.667120073716116
ATSC7m,139.49499198113205
ATSC7p,-1.7717822731189616
ATSC7s,-12.366352201257865
ATSC7v,87.26867875781271
ATSC8Z,-173.25916696333212
ATSC8c,0.05101645812834569
ATSC8d,3.4624421502313982
ATSC8i,-9.776670156717396
ATSC8m,-803.6745265927377
ATSC8p,-0.9945692457708977
ATSC8s,-72.01709782049761
ATSC8v,-527.7876309513798
AXp-0d,0.7131759075173856
AXp-1d,0.4392380789857582
AXp-2d,0.2886241845839783
AXp-3d,0.1817730989080839
AXp-4d,0.11548364668420244
AXp-5d,0.07700357114271329
AXp-6d,0.046956582889420444
AXp-7d,0.03076492924765648
GATS1Z,0.695608278647148
GATS1c,1.7082480945532192
GATS1d,0.785046361779035
GATS1i,1.2823604816301841
GATS1m,0.6989269572602158
GATS1p,0.9679750086237918
GATS1s,0.6143598615916955
GATS1v,0.8514394111727461
GATS2Z,0.7171602445454036
GATS2c,0.685845985383423
GATS2d,1.2827282728272826
GATS2i,1.1587989849404263
GATS2m,0.7266525183992768
GATS2p,0.9971144765283522
GATS2s,0.46858272720853067
GATS2v,0.9445055433468426
GATS3Z,1.0464940159484453
GATS3c,1.003535243788269
GATS3d,1.13042942225257
GATS3i,1.074849793315033
GATS3m,1.0496157165142905
GATS3p,1.0959280162003444
GATS3s,0.9123928273134813
GATS3v,1.0890238616711387
GATS4Z,1.019796087522825
GATS4c,1.1410907277108382
GATS4d,0.962508949307629
GATS4i,1.0436846310514463
GATS4m,1.0188784453796587
GATS4p,1.0188867717062584
GATS4s,1.0400473915056223
GATS4v,1.010765237228719
GATS5Z,0.8213693670112988
GATS5c,0.7290306293148767
GATS5d,0.9328932893289328
GATS5i,0.9813017549826494
GATS5m,0.8259298070539961
GATS5p,0.9570457840766493
GATS5s,0.8169968439864638
GATS5v,0.9368323104383913
GATS6Z,1.0095981266475968
GATS6c,1.1678228758605855
GATS6d,1.0625196448216248
GATS6i,1.0183715644568767
GATS6m,1.005782318584852
GATS6p,0.9435691396582131
GATS6s,1.0954805451592406
GATS6v,0.9266277573038745
GATS7Z,0.9538182175107972
GATS7c,1.1329821872513604
GATS7d,1.1155115511551152
GATS7i,1.1026214454881562
GATS7m,0.9499380148318172
GATS7p,1.0373382647244629
GATS7s,1.1527928818586262
GATS7v,0.9347795610114172
GATS8Z,1.2661945523174227
GATS8c,1.1538388733906002
GATS8d,0.953098280125042
GATS8i,1.0294593683388376
GATS8m,1.2546047892570125
GATS8p,0.9945727004508994
GATS8s,1.7032796112038298
GATS8v,1.034231407339121
MATS1Z,0.010155505075999795
MATS1c,-0.6940615922940414
MATS1d,0.2619047619047618
MATS1i,-0.13986239071937848
MATS1m,0.01246159234827159
MATS1p,0.0033832125328656856
MATS1s,-0.08396625618573224
MATS1v,0.025481302387548845
MATS2Z,0.07142425693662445
MATS2c,0.2489435546563865
MATS2d,-0.11900530712411907
MATS2i,-0.03925314063300946
MATS2m,0.06638949385664385
MATS2p,-0.03738291308630652
MATS2s,0.1255703116610376
MATS2v,-0.0408335834426905
MATS3Z,-0.1580510539783112
MATS3c,-0.03425457217409846
MATS3d,-0.12817704184211523
MATS3i,-0.022149835385136714
MATS3m,-0.1595118119471772
MATS3p,-0.13332748236420147
MATS3s,-0.07851406438687193
MATS3v,-0.15454889234121602
MATS4Z,-0.02900549043069655
MATS4c,-0.22024679031136143
MATS4d,0.028912811916112235
MATS4i,-0.06843097069542622
MATS4m,-0.02824855730874059
MATS4p,-0.039012984455552055
MATS4s,-0.03800174670169727
MATS4v,-0.02653323147426941
MATS5Z,0.16649300836579994
MATS5c,0.29033048281474666
MATS5d,0.044521546171711175
MATS5i,0.02508957332709627
MATS5m,0.1610431713850414
MATS5p,0.004003058419191882
MATS5s,0.18409406226813743
MATS5v,0.025938533283771836
MATS6Z,-0.030207982780862647
MATS6c,-0.12656335259254908
MATS6d,-0.04315967311016816
MATS6i,-0.004442966795737966
MATS6m,-0.027242017007841474
MATS6p,0.013269823050540246
MATS6s,-0.10589328491577629
MATS6v,0.029553657165681275
MATS7Z,0.03670985473105615
MATS7c,0.02149763971149828
MATS7d,-0.09928492849284931
MATS7i,-0.11224942536160662
MATS7m,0.03831766107608328
MATS7p,-0.07532815067036067
MATS7s,-0.044859120118635715
MATS7v,0.017657019006246086
MATS8Z,-0.23648720879155052
MATS8c,0.018090161992295514
MATS8d,0.052968663202953944
MATS8i,-0.06169958744797436
MATS8m,-0.23168881591235413
MATS8p,-0.04437787173163657
MATS8s,-0.2741758806474968
MATS8v,-0.1120734350291091
MAXsOH,9.22461204419936
MINsOH,9.22461204419936
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,42.44429776492627
SpAD_D,451.1892166432406
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,-0.4329842891395921
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1020
TMWC10,146.85680844861835
TSRW10,85.0544565021728
VE1_Dt,5.662428181280016
VE2_Dt,0.1715887327660611
VE3_Dt,2.927775275983497
VR1_Dt,220.74003263223912
VR2_Dt,6.68909189794664
VR3_Dt,6.590908154648271
Xc-3dv,0.9072794024480171
Xc-4dv,0.0
Xc-5dv,0.10369868191321154
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.19641855032959654
Xch-6d,0.5862873331187655
Xch-7d,0.8351574153569635
Xp-0dv,17.60994395981739
Xp-1dv,10.037937096577837
Xp-2dv,7.452201329980793
Xp-3dv,5.0431476604228695
Xp-4dv,3.3797387996840094
Xp-5dv,2.140653337912501
Xp-6dv,1.1374975777819387
Xp-7dv,0.686340277544688
Xpc-4d,5.443410650935851
Xpc-5d,8.063944493167927
Xpc-6d,11.697446324867183
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,56
nFRing,0
nHBAcc,5
nHBDon,3
nHRing,2
nSpiro,0
naRing,3
piPC10,7.531573315003828
AATS0dv,9.88679245283019
AATS0pe,6.584799999999998
AATS0se,7.979373358490563
AATS1dv,9.196428571428571
AATS1pe,6.682973214285714
AATS1se,7.91528757142857
AATS2dv,8.10989010989011
AATS2pe,6.638946153846153
AATS2se,7.921849450549449
AATS3dv,6.077586206896552
AATS3pe,6.5346793103448295
AATS3se,7.906259586206896
AATS4dv,5.738095238095238
AATS4pe,6.42756111111111
AATS4se,7.871990825396826
AATS5dv,6.82051282051282
AATS5pe,6.5427307692307695
AATS5se,7.960714905982905
AATS6dv,5.982142857142857
AATS6pe,6.5012375
AATS6se,7.93010325
AATS7dv,5.971698113207547
AATS7pe,6.54393396226415
AATS7se,7.972826943396226
AATS8dv,5.584158415841584
AATS8pe,6.66369504950495
AATS8se,8.126845663366334
AATSC0Z,7.2538269846920596
AATSC0c,0.027921996885955386
AATSC0d,0.6472054111783554
AATSC0i,1.5688713397729934
AATSC0m,34.34422805126379
AATSC0p,0.22189482890720535
AATSC0s,2.600668486214943
AATSC0v,46.626750639634096
AATSC1Z,0.0736662767634645
AATSC1c,-0.019379585618695464
AATSC1d,0.16950617911814062
AATSC1i,-0.2194260963117652
AATSC1m,0.42798376949092337
AATSC1p,0.0007507173661369441
AATSC1s,-0.21836839636768438
AATSC1v,1.188110332397353
AATSC2Z,0.5180992023284655
AATSC2c,0.006951001157894289
AATSC2d,-0.07702087872967195
AATSC2i,-0.06158312733520728
AATSC2m,2.2800959172205526
AATSC2p,-0.008295075103338913
AATSC2s,0.3265667523410493
AATSC2v,-1.9039373129050217
AATSC3Z,-1.146475000306895
AATSC3c,-0.0009564560575749112
AATSC3d,-0.08295687506905146
AATSC3i,-0.034750241916430696
AATSC3m,-5.478310046384158
AATSC3p,-0.02958467888783292
AATSC3s,-0.20418905297558881
AATSC3v,-7.206112664825535
AATSC4Z,-0.21040080919041396
AATSC4c,-0.0061497301932155034
AATSC4d,0.01871252832448987
AATSC4i,-0.1073593886768998
AATSC4m,-0.9701748943305813
AATSC4p,-0.008656779510924185
AATSC4s,-0.09882994506822676
