DLiP-ID,C101GH
AATSC4Z,1.52629721646949
AATSC4c,0.0008508140835837223
AATSC4d,-0.022681015031563775
AATSC4i,-0.35480580659120975
AATSC4m,7.5399587291312695
AATSC4p,-0.02058788673976634
AATSC4s,-0.035715893081869614
AATSC4v,4.540335099206759
AATSC5Z,-2.5712339380854554
AATSC5c,-0.0005359618761763266
AATSC5d,-0.1710920360761918
AATSC5i,-0.15317880033906645
AATSC5m,-11.909157378146354
AATSC5p,-0.04696822418594225
AATSC5s,-0.17036024990908621
AATSC5v,-9.020752850040457
AATSC6Z,-1.191934113236917
AATSC6c,-0.0026346698644221377
AATSC6d,-0.02213433084748994
AATSC6i,-0.3542847450341744
AATSC6m,-5.425436721319987
AATSC6p,-0.07716957708773581
AATSC6s,0.3031739330933719
AATSC6v,-14.103448841871975
AATSC7Z,2.9734260957963055
AATSC7c,0.00442994811752432
AATSC7d,0.13034793865605615
AATSC7i,0.1636021764862559
AATSC7m,14.3885417110412
AATSC7p,0.009005044382614074
AATSC7s,0.549190619806214
AATSC7v,7.717660554279757
AATSC8Z,4.5947331064276895
AATSC8c,-0.0012842922070324054
AATSC8d,0.07927166641517026
AATSC8i,-0.1980727668336751
AATSC8m,21.691564766495343
AATSC8p,0.10140135652730613
AATSC8s,-0.02804541579630936
AATSC8v,21.398126314927133
ATS0are,312.51169999999985
ATS1are,326.0
ATS2are,615.0551
ATS3are,718.6448999999996
ATS4are,776.0034999999998
ATS5are,663.6565999999997
ATS6are,694.02
ATS7are,693.4374000000003
ATS8are,493.83900000000006
ATSC0dv,235.517730496454
ATSC0pe,9.786148936170207
ATSC0se,6.046507957446808
ATSC1dv,69.96458930637299
ATSC1pe,0.014905387052962325
ATSC1se,-0.2379614015391584
ATSC2dv,59.471203661787655
ATSC2pe,6.342765912177449
ATSC2se,4.298688338614756
ATSC3dv,-14.487450329460284
ATSC3pe,-3.279442100497961
ATSC3se,-2.074006237211407
ATSC4dv,-52.68502590412956
ATSC4pe,0.6492869171570914
ATSC4se,0.4921101149841559
ATSC5dv,-70.43166842714149
ATSC5pe,-2.811950837483023
ATSC5se,-1.5370304590312354
ATSC6dv,100.8033298123837
ATSC6pe,2.7055153463105572
ATSC6se,1.748718571299231
ATSC7dv,260.5338262662845
ATSC7pe,8.360438750565876
ATSC7se,4.592841039384337
ATSC8dv,51.57819023187968
ATSC8pe,1.3407965142598486
ATSC8se,-0.12659282028066993
AXp-0dv,0.6191404579558958
AXp-1dv,0.34566724971982915
AXp-2dv,0.2205449408933232
AXp-3dv,0.12216246083078675
AXp-4dv,0.06869881009286866
AXp-5dv,0.03963597499658834
AXp-6dv,0.021224426385958037
AXp-7dv,0.011513198637780367
BertzCT,869.0663008097047
ECIndex,640
ETA_eta,29.856709682055445
GATS1dv,0.4559505741588371
GATS1pe,0.5391262726954512
GATS1se,0.5917570976803723
GATS2dv,0.8223018549747044
GATS2pe,0.5072960806524203
GATS2se,0.48083179092145856
GATS3dv,0.8730134076055791
GATS3pe,0.8503593228280499
GATS3se,0.8469656995651632
GATS4dv,0.9547848730122895
GATS4pe,0.6261464284563013
GATS4se,0.5709767034789737
GATS5dv,1.0086026343667571
GATS5pe,0.9000661841772762
GATS5se,0.8756451480806319
GATS6dv,0.5991735064192237
GATS6pe,0.5028155715052008
GATS6se,0.4586064853752057
GATS7dv,0.4612541401282857
GATS7pe,0.475942197329048
GATS7se,0.4601254888614006
GATS8dv,0.8428793498120831
GATS8pe,0.8603839706436593
GATS8se,0.9166514025957532
LogEE_A,4.250440661795267
LogEE_D,152.70868461981897
MATS1dv,0.27924315426001783
MATS1pe,0.0014317239520031046
MATS1se,-0.036993868034411945
MATS2dv,0.12900102210398054
MATS2pe,0.33111350388847444
MATS2se,0.3631962544345183
MATS3dv,-0.025360707136024417
MATS3pe,-0.13815962738508042
MATS3se,-0.14141596322012523
MATS4dv,-0.08278615784325437
MATS4pe,0.02455381436247247
MATS4se,0.030119780318455216
MATS5dv,-0.13514777100358882
MATS5pe,-0.1298555216071615
MATS5se,-0.11487945426655727
MATS6dv,0.17645918830240298
MATS6pe,0.11398066520952617
MATS6se,0.11923624756968107
MATS7dv,0.4560721118422813
MATS7pe,0.35221695250499424
MATS7se,0.31316252952775103
MATS8dv,0.1270735992021358
MATS8pe,0.07949940719407209
MATS8se,-0.012148349719578419
MAXaaCH,1.5918878600823045
MAXaaaC,0.7119585905349796
MAXaasC,0.7274704874233645
MAXdssC,1.093038197372613
MAXsCH3,2.1916096173295916
MAXsssN,2.2886943966827626
MDEC-11,0.4999999999999999
MDEC-12,2.5841234893697886
MDEC-13,1.3330017290382978
MDEC-14,1.1094003924504583
MDEC-22,6.827600097914865
MDEC-23,11.727101125559583
MDEC-24,3.109546201122102
MDEC-33,3.4629637678567966
MDEC-34,1.9021376791330815
MDEC-44,0.08333333333333334
MDEN-22,0.5984084805885755
MDEN-23,1.5981771308421013
MDEN-33,0.33333333333333337
MINaaCH,1.4418004640127657
MINaaaC,0.6103265259271755
MINaasC,0.2748412503201465
MINdssC,1.093038197372613
MINsCH3,2.1916096173295916
MINsssN,2.13484410430839
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.9642857142857144
SM1_Dzi,2.0135565172982792
SM1_Dzm,3.066585216029228
SM1_Dzp,-7.737247232430788
SM1_Dzv,-2.9214443867763302
SddssSe,0
SpAD_Dt,545.1041238089095
SpAbs_A,33.87221807943483
SpAbs_D,305.41736923963805
SpMAD_A,1.2545265955346234
SpMAD_D,11.311754416282888
SpMax_A,2.476399668753748
SpMax_D,152.70868461981897
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,98.16
TpiPC10,8.572749106663133
VAdjMat,5.906890595608519
VE1_DzZ,5.109658001465039
VE1_Dzi,5.092662740615863
VE1_Dzm,5.110430764383896
VE1_Dzp,5.088121758585453
VE1_Dzv,5.105946160123175
VE2_DzZ,0.1892465926468533
VE2_Dzi,0.18861713854132825
VE2_Dzm,0.18927521349569984
VE2_Dzp,0.18844895402168346
VE2_Dzv,0.18910911704159905
VE3_DzZ,2.62438424767991
VE3_Dzi,2.6210525985386455
VE3_Dzm,2.624535471986867
VE3_Dzp,2.6201605293013674
VE3_Dzv,2.623657547340605
VR1_DzZ,168.1004339286756
VR1_Dzi,169.4591243225206
VR1_Dzm,168.00105433994668
VR1_Dzp,170.85901097060477
VR1_Dzv,168.78810582602222
VR2_DzZ,6.225941997358356
VR2_Dzi,6.27626386379706
VR2_Dzm,6.222261271849877
VR2_Dzp,6.328111517429806
VR2_Dzv,6.251411326889712
VR3_DzZ,6.117813394793774
VR3_Dzi,6.125863516308975
VR3_Dzm,6.117222028226865
VR3_Dzp,6.134090492180216
VR3_Dzv,6.1218958895735165
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.18521293130350386
Xch-6dv,0.4476068388055974
Xch-7dv,0.4996956717861713
Xpc-4dv,3.33526509829641
Xpc-5dv,4.787696719439611
Xpc-6dv,5.682727210405253
Zagreb1,152.0
Zagreb2,178.0
fragCpx,198.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,2
nBondsA,10
nBondsD,1
nBondsM,11
nBondsO,30
nBondsS,39
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,10
naHRing,2
AATS0are,6.649185106382975
AATS1are,6.52
AATS2are,6.685381521739131
AATS3are,6.303902631578944
AATS4are,6.110263779527558
AATS5are,6.381313461538459
AATS6are,6.087894736842105
AATS7are,6.082784210526318
AATS8are,6.0967777777777785
AATSC0dv,5.011015542477745
AATSC0pe,0.20821593481213208
AATSC0se,0.12864910547759167
AATSC1dv,1.3992917861274596
AATSC1pe,0.0002981077410592465
AATSC1se,-0.0047592280307831684
AATSC2dv,0.6464261267585615
AATSC2pe,0.06894310774105923
AATSC2se,0.046724873245812565
AATSC3dv,-0.1270828976268446
AATSC3pe,-0.02876703596928036
AATSC3se,-0.018193037168521116
AATSC4dv,-0.4148427236545635
AATSC4pe,0.00511249541068576
AATSC4se,0.003874882795150834
AATSC5dv,-0.6772275810302066
AATSC5pe,-0.027037988821952144
AATSC5se,-0.014779139029146494
AATSC6dv,0.8842397351963482
AATSC6pe,0.02373259075711015
AATSC6se,0.015339636590344131
AATSC7dv,2.28538444093232
AATSC7pe,0.07333718202250769
AATSC7se,0.04028807929284506
AATSC8dv,0.6367677806404899
AATSC8pe,0.016553043385924057
AATSC8se,-0.0015628743244527152
AETA_eta,1.1058040622983498
ATSC0are,11.061893617021274
ATSC1are,-0.12280172023540173
ATSC2are,7.254727387958347
ATSC3are,-3.003437709370753
ATSC4are,-0.2132763693979113
ATSC5are,-2.8720645993662273
ATSC6are,3.370113354459037
ATSC7are,9.017594205522862
ATSC8are,0.666834404708016
BCUTZ-1h,16.004889925896848
BCUTZ-1l,5.71445547819932
BCUTc-1h,0.4848892533086096
BCUTc-1l,-0.4246495876113725
BCUTd-1h,4.019024470129181
BCUTd-1l,0.9886753154614004
BCUTi-1h,17.43070143842855
BCUTi-1l,10.311253323136324
BCUTm-1h,32.062823908604855
BCUTm-1l,11.72828171225473
BCUTp-1h,2.936714928972045
BCUTp-1l,0.5269967739986183
BCUTs-1h,8.007386787085874
BCUTs-1l,0.604761050026623
BCUTv-1h,24.440920164801312
BCUTv-1l,13.30278763451116
BalabanJ,1.3150978127912851
Diameter,14
ETA_beta,28.25
GATS1are,0.5569455116183791
GATS2are,0.5097296353784987
GATS3are,0.8195589288854289
GATS4are,0.6324023678704642
GATS5are,0.8839501480066698
GATS6are,0.4684241300932114
GATS7are,0.46322610505421424
GATS8are,0.8845652476362846
HybRatio,0.5882352941176471
Lipinski,True
LogEE_Dt,272.5520619044548
MATS1are,-0.010435249245541142
MATS2are,0.33504385006506554
MATS3are,-0.11193918956060217
MATS4are,-0.00713522049883845
MATS5are,-0.11733545049377718
MATS6are,0.12560532101214902
MATS7are,0.33608893702146875
MATS8are,0.034978514402413764
MAXssCH2,0.8299928550827304
MAXssssC,0.14965014969231283
MINssCH2,-0.9225424403469273
MINssssC,-4.214739599306386
NsssssAs,0
RotRatio,0.06666666666666667
SM1_Dzpe,1.907066313821249
SM1_Dzse,1.7845271738796677
SMR_VSA1,13.171245143024459
SMR_VSA2,0.0
SMR_VSA3,14.867866772744893
SMR_VSA4,4.992404732635669
SMR_VSA5,31.191616992968292
SMR_VSA6,37.62369176041335
SMR_VSA7,17.27083433692745
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,229.41637438031916
SpAD_Dzi,244.97481260988047
SpAD_Dzm,228.93495832192764
SpAD_Dzp,350.22629685679055
SpAD_Dzv,312.89264451096665
SpAbs_Dt,545.1041238089097
SpDiam_A,4.862053446766543
SpDiam_D,232.74581439577065
SpMAD_Dt,20.189041622552207
SpMax_Dt,272.5520619044548
SsssssAs,0
VE1_Dzpe,5.098606596872941
VE1_Dzse,5.1001304935444525
VE2_Dzpe,0.18883728136566447
VE2_Dzse,0.18889372198312787
VE3_Dzpe,2.6222190591107672
VE3_Dzse,2.622517899382723
VMcGowan,273.3300000000005
VR1_Dzpe,168.94214114512894
VR1_Dzse,168.86263906043592
VR2_Dzpe,6.257116338708479
VR2_Dzse,6.254171817053183
VR3_Dzpe,6.122808069226768
VR3_Dzse,6.122337370818578
mZagreb1,9.152777777777779
mZagreb2,5.486111111111112
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,5
nBondsKS,45
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.23535943866002712
AATSC1are,-0.0024560344047080346
AATSC2are,0.07885573247780812
AATSC3are,-0.026345944819041695
AATSC4are,-0.0016793414913221362
AATSC5are,-0.0276160057631368
AATSC6are,0.029562397846131905
AATSC7are,0.07910170355721809
AATSC8are,0.008232523514913779
AETA_beta,1.0462962962962963
BCUTdv-1h,7.014080404341376
BCUTdv-1l,0.6530745071296162
BCUTpe-1h,4.007144711865404
BCUTpe-1l,2.2574208783752727
BCUTse-1h,4.030576433435555
BCUTse-1l,2.4536508188392285
ETA_alpha,13.023809523809527
ETA_dBeta,-9.25
ETA_eta_B,0.712992281229722
ETA_eta_F,19.177446412450983
ETA_eta_L,7.777198242662925
ETA_eta_R,49.03415609450643
ETA_psi_1,0.5256582740726508
LabuteASA,163.23013389525173
LogEE_DzZ,114.55730150693981
LogEE_Dzi,122.48415144862163
LogEE_Dzm,114.32716164630786
LogEE_Dzp,173.68107366906688
LogEE_Dzv,156.2136308449469
PEOE_VSA1,9.799819461700956
PEOE_VSA2,4.992404732635669
PEOE_VSA3,9.967957041894417
PEOE_VSA4,13.171245143024459
PEOE_VSA5,11.336785877934737
PEOE_VSA6,11.761884949391115
PEOE_VSA7,19.913841467842857
PEOE_VSA8,35.80319527056916
PEOE_VSA9,18.351802243303382
SM1_Dzare,2.0498901416632043
SpAD_Dzpe,249.16842722366155
SpAD_Dzse,250.28745812144376
SpAbs_DzZ,227.30296911613283
SpAbs_Dzi,243.27304093744874
SpAbs_Dzm,226.74150201966614
SpAbs_Dzp,355.1547460283009
SpAbs_Dzv,315.34870607667006
SpDiam_Dt,391.7008240916506
SpMAD_DzZ,8.496902754826635
SpMAD_Dzi,9.07314120777335
SpMAD_Dzm,8.479072530441764
SpMAD_Dzp,12.97134432802928
SpMAD_Dzv,11.588616463369135
SpMax_DzZ,114.55730150693981
SpMax_Dzi,122.48415144862163
SpMax_Dzm,114.32716164630786
SpMax_Dzp,173.68107366906688
SpMax_Dzv,156.2136308449469
VE1_Dzare,5.096956817762256
VE2_Dzare,0.1887761784356391
VE3_Dzare,2.621895432243278
VR1_Dzare,169.05256792849227
VR2_Dzare,6.261206219573787
VR3_Dzare,6.1234614923977695
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,9
nAromBond,10
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48236331569664914
AETA_dBeta,-0.3425925925925926
AETA_eta_B,0.02640712152702674
AETA_eta_F,0.7102757930537401
AETA_eta_L,0.2880443793578861
AETA_eta_R,1.81607985535209
BCUTare-1h,4.124526278602705
BCUTare-1l,2.2037410554558243
ETA_beta_s,18.75
ETA_dPsi_A,0.1883417259273492
ETA_dPsi_B,0.0
ETA_eta_BR,1.0569922812297219
ETA_eta_FL,4.924023038480449
ETA_eta_RL,12.701221281143374
LogEE_Dzpe,124.61693863737354
LogEE_Dzse,125.18160141474691
PEOE_VSA10,16.975579272220138
PEOE_VSA11,5.167651769578048
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,4.899909730850478
SlogP_VSA2,63.682621542546855
SlogP_VSA3,6.4208216229260096
SlogP_VSA4,0.0
SlogP_VSA5,18.724621593082546
SlogP_VSA6,17.38609187586182
SlogP_VSA7,0.0
SlogP_VSA8,10.216620634085363
SlogP_VSA9,0.0
SpAD_Dzare,247.09256179744938
SpAbs_Dzpe,247.54561083950577
SpAbs_Dzse,248.7684584564783
SpDiam_DzZ,177.82122916361183
SpDiam_Dzi,186.37279839782462
SpDiam_Dzm,177.58774198383608
SpDiam_Dzp,265.6049105416356
SpDiam_Dzv,240.87113256572147
SpMAD_Dzpe,9.22846026754302
SpMAD_Dzse,9.26990585634977
SpMax_Dzpe,124.61693863737354
SpMax_Dzse,125.18160141474691
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,27
AETA_beta_s,0.6944444444444444
AETA_eta_BR,0.03914786226776748
AETA_eta_FL,0.18237122364742403
AETA_eta_RL,0.47041560300531016
DetourIndex,3626
EState_VSA1,12.597120140369483
EState_VSA2,9.624169646918858
EState_VSA3,10.216620634085363
EState_VSA4,55.04608245491069
EState_VSA5,6.3273200747645415
EState_VSA6,6.06636706846161
EState_VSA7,11.761884949391115
EState_VSA8,38.607655635612296
EState_VSA9,0.0
ETA_beta_ns,9.5
ETA_shape_p,0.14259597806215715
ETA_shape_x,0.07678244972577694
ETA_shape_y,0.2533820840950639
GhoseFilter,True
LogEE_Dzare,123.57287867527612
SlogP_VSA10,18.98910792085949
SlogP_VSA11,0.0
SpAbs_Dzare,245.35170799448133
SpDiam_Dzpe,190.5594600505882
SpDiam_Dzse,191.66425934257444
SpMAD_Dzare,9.151576362868495
SpMax_Dzare,123.57287867527612
TopoPSA(NO),44.620000000000005
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,38.13619200426706
VSA_EState9,27.461991310861507
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.35185185185185186
EState_VSA10,13.171245143024459
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.01763668430335084
FilterItLogS,-5.013223430441429
SpDiam_Dzare,188.72373104030558
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6548125633232017
ETA_epsilon_2,0.9176366843033505
ETA_epsilon_3,0.4440000000000002
ETA_epsilon_4,0.6269841269841271
ETA_epsilon_5,0.9176366843033505
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.21081256332320153
ETA_dEpsilon_B,0.027828436339074614
ETA_dEpsilon_C,-0.18298412698412692
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7407407407407407
MDEDescriptor,"0.4999999999999999,2.5841234893697886,1.3330017290382978,1.1094003924504583,6.827600097914865,11.727101125559583,3.109546201122102,3.4629637678567966,1.9021376791330815,0.08333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.5984084805885755,1.5981771308421013,0.33333333333333337"
APolDescriptor,56.22685999999999
BCUTDescriptor,"11.998537112687332,31.973359667422454,-0.26559103820196206,0.3938291125427413,3.611588745117181,11.420759640586496"
BPolDescriptor,37.95313999999999
TPSADescriptor,98.16
ALOGPDescriptor,"3.1229000000000022,9.752504410000014,103.3022"
XLogPDescriptor,4.132
VAdjMaDescriptor,5.906890595608519
WeightDescriptor,415.11122246
ChiPathDescriptor,"19.233840039752497,12.701221281143376,13.46285912453441,9.505785532499235,8.517557545574665,6.65703249094472,4.774741756210961,3.7485260504064284,16.716792364809187,10.370017491594872,10.14506728109287,6.841097806524057,5.358507187243756,3.7654176246758935,2.29223804968347,1.4967158229114494"
ChiChainDescriptor,"0.0,0.0,0.19828711748090339,0.6060627444516309,0.8151522168325149,0.0,0.0,0.18521293130350386,0.4476068388055974,0.4996956717861712"
AtomCountDescriptor,47
BondCountDescriptor,30
SmallRingDescriptor,"4,2,3,1,0,0,2,2,0,0,0"
ChiClusterDescriptor,"3.9107232918408754,0.6035533905932737,0.2749716523768432,0.0,2.8656522820282726,0.45210279060024966,0.14019947105142486,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,2,1,8,1,1,0"
ZagrebIndexDescriptor,152.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.23
WeightedPathDescriptor,"55.2293917982802,2.045533029565933,29.60521344255717,0.0,16.326683302468084"
FractionalPSADescriptor,0.23646674599229525
WienerNumbersDescriptor,"1986.0,40.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.741989043878615,8.079911179775223,10.179821502826277,3.3352650982964116,4.7876967194396105,5.3032929207787465"
FractionalCSP3Descriptor,0.5882352941176471
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,6,0,0,2,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,2
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"20.28,7.6795841209829865,4.775510204081633"
AromaticAtomsCountDescriptor,9
AromaticBondsCountDescriptor,10
FragmentComplexityDescriptor,1798.1
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.5882352941176471
AutocorrelationDescriptorMass,"45.561540000410375,40.418679350952736,71.01996116136075,53.11317258950395,60.168897314583226"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.6950812715409244,-0.4893358735627277,0.23382882777299668,-0.17865369183019852,0.10591392558826417"
EccentricConnectivityIndexDescriptor,640
AutocorrelationDescriptorPolarizability,"2209.918088395855,2664.164401719464,3878.7420596652005,3456.3710565282263,3138.275041930109"
