DLiP-ID,C001JB
AATSC4m,-14.784157913290633
AATSC4p,-0.029053061259383568
AATSC4s,-0.10579072566059558
AATSC4v,-2.279106704831511
AATSC5Z,0.822354139445879
AATSC5c,0.0006880214914359961
AATSC5d,0.03505180094445416
AATSC5i,0.2493903647500489
AATSC5m,4.945705197018481
AATSC5p,0.021358989140648165
AATSC5s,-0.4438803149890998
AATSC5v,5.537194291051133
AATSC6Z,-2.26034319654169
AATSC6c,-0.0037226914876597604
AATSC6d,-0.026871355183273663
AATSC6i,0.129367796232599
AATSC6m,-11.297362491156642
AATSC6p,0.012353420909171978
AATSC6s,-0.18729352475598726
AATSC6v,-3.51576119533547
AATSC7Z,1.9006817628439243
AATSC7c,0.005832843072368089
AATSC7d,-0.021901631361090808
AATSC7i,-0.12584831133052019
AATSC7m,9.5773886773192
AATSC7p,-0.0008350294640065731
AATSC7s,0.19132259136012889
AATSC7v,-1.5255574506740623
AATSC8Z,-1.9398587776966154
AATSC8c,-0.006057891831672098
AATSC8d,0.01028055082109139
AATSC8i,-0.17495137201661612
AATSC8m,-10.876406378987099
AATSC8p,-0.00503842039035942
AATSC8s,-0.15718599953529327
AATSC8v,0.9462013938821143
ATS0are,242.81590000000003
ATS1are,261.9038
ATS2are,435.0979
ATS3are,517.9639999999999
ATS4are,511.40189999999984
ATS5are,464.1093
ATS6are,396.1408
ATS7are,370.77299999999997
ATS8are,333.61800000000005
ATSC0dv,148.95295295295296
ATSC0pe,4.731697297297296
ATSC0se,3.400421243243242
ATSC1dv,-2.3210658105552984
ATSC1pe,-0.3098105916727535
ATSC1se,0.0614429802775746
ATSC2dv,19.92782872963054
ATSC2pe,2.185445288531774
ATSC2se,1.615967005113221
ATSC3dv,-15.118756394031667
ATSC3pe,-0.6859455076698319
ATSC3se,-0.6648627421475525
ATSC4dv,2.2832902973043074
ATSC4pe,-1.9430564645726813
ATSC4se,-1.8817078641344036
ATSC5dv,-57.67526385244102
ATSC5pe,-1.820600219138057
ATSC5se,-1.373331628926223
ATSC6dv,-43.121709296884475
ATSC6pe,-1.2999550036522995
ATSC6se,-0.6096470226442655
ATSC7dv,32.21602483364245
ATSC7pe,2.0280881665449226
ATSC7se,1.3460017136596052
ATSC8dv,-5.954619283948624
ATSC8pe,-0.5605365960555151
ATSC8se,-0.42832224689554427
AXp-0dv,0.6053666816921331
AXp-1dv,0.34362815500628147
AXp-2dv,0.19033238912445227
AXp-3dv,0.10224105939065023
AXp-4dv,0.05454852275873534
AXp-5dv,0.03050931895580248
AXp-6dv,0.01616913082797571
AXp-7dv,0.008823411853360098
BertzCT,1150.3311120569488
ECIndex,590
ETA_eta,16.10338365548659
GATS1dv,0.7042284929616588
GATS1pe,0.6924185538815854
GATS1se,0.6498323860288662
GATS2dv,0.7509257746724483
GATS2pe,0.5738093832086731
GATS2se,0.6170601465740624
GATS3dv,1.003361804790194
GATS3pe,1.0185895667402363
GATS3se,1.0307985317892172
GATS4dv,1.0377641259069177
GATS4pe,1.3141665814274013
GATS4se,1.3776327343834074
GATS5dv,1.3041663779798942
GATS5pe,1.3771492789381914
GATS5se,1.4104783886956942
GATS6dv,1.13568293819001
GATS6pe,1.1778652118189559
GATS6se,1.162161057367061
GATS7dv,0.7483816892616387
GATS7pe,0.5139508821473123
GATS7se,0.4792781492111796
GATS8dv,1.039541035170633
GATS8pe,0.9997328730295815
GATS8se,0.9327109123030274
LogEE_A,4.17336835877525
LogEE_D,132.85390855428452
MATS1dv,-0.014413852375533501
MATS1pe,-0.06056490499952015
MATS1se,0.01671403414200202
MATS2dv,0.07615514195579251
MATS2pe,0.2629125712275122
MATS2se,0.27051299694116776
MATS3dv,-0.04694384833342791
MATS3pe,-0.0670477795522777
MATS3se,-0.09042968392644132
MATS4dv,0.007271418405079674
MATS4pe,-0.19479400598655003
MATS4se,-0.26249836376820956
MATS5dv,-0.20178266237900025
MATS5pe,-0.20051229714595675
MATS5se,-0.21046800139354327
MATS6dv,-0.1755976660177852
MATS6pe,-0.16664153426460296
MATS6se,-0.10874708529589552
MATS7dv,0.13337465457088138
MATS7pe,0.26431411199607624
MATS7se,0.24409751931158463
MATS8dv,-0.027391312732606872
MATS8pe,-0.08116989469946645
MATS8se,-0.08630697112636071
MAXaaCH,1.792480447425884
MAXaaNH,3.1440107429947797
MAXaaaC,0.7825754808096079
MAXaasC,0.610431768559405
MAXssNH,2.567229282144957
MDEC-22,9.805044235480564
MDEC-23,15.886900340983166
MDEC-33,6.0437932645216605
MDEN-22,0.8772053214638599
MDEO-11,0.4999999999999999
MDEO-12,0.2222222222222222
MINaaCH,1.5439290624008684
MINaaNH,3.1440107429947797
MINaaaC,0.6349853027630807
MINaasC,0.2067125354503605
MINssNH,2.567229282144957
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.632142857142857
SM1_Dzi,1.155102805397724
SM1_Dzm,2.650338093717833
SM1_Dzp,-3.9248313001349846
SM1_Dzv,-1.773324587100514
SddssSe,0
SpAD_Dt,478.4559860999067
SpAbs_A,32.574913979254475
SpAbs_D,265.7078171085691
SpMAD_A,1.302996559170179
SpMAD_D,10.628312684342763
SpMax_A,2.460235436190627
SpMax_D,132.85390855428452
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,96.36999999999999
TpiPC10,9.20907120755263
VAdjMat,5.807354922057604
VE1_DzZ,4.926469699912307
VE1_Dzi,4.92084155258974
VE1_Dzm,4.926643436930844
VE1_Dzp,4.929868342568562
VE1_Dzv,4.92839266801652
VE2_DzZ,0.19705878799649226
VE2_Dzi,0.19683366210358963
VE2_Dzm,0.19706573747723374
VE2_Dzp,0.1971947337027425
VE2_Dzv,0.1971357067206608
VE3_DzZ,2.5109133782067907
VE3_Dzi,2.5097702950257923
VE3_Dzm,2.5109486436129913
VE3_Dzp,2.511603014210813
VE3_Dzv,2.5113036359408567
VR1_DzZ,148.19304155938488
VR1_Dzi,149.4588808637518
VR1_Dzm,148.16878451188353
VR1_Dzp,148.41241611545104
VR1_Dzv,148.63244495780413
VR2_DzZ,5.927721662375395
VR2_Dzi,5.978355234550072
VR2_Dzm,5.926751380475341
VR2_Dzp,5.936496644618042
VR2_Dzv,5.945297798312165
VR3_DzZ,5.914806490593225
VR3_Dzi,5.923312042483631
VR3_Dzm,5.914642791726356
VR3_Dzp,5.916285725653751
VR3_Dzv,5.917767177861337
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06197154059073595
Xch-6dv,0.18620721816308283
Xch-7dv,0.18023254839336844
Xpc-4dv,2.0442695692687227
Xpc-5dv,2.561552223592317
Xpc-6dv,2.8499658045997225
Zagreb1,138.0
Zagreb2,163.0
fragCpx,184.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,21
nBondsD,2
nBondsM,23
nBondsO,28
nBondsS,17
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,8
naHRing,2
AATS0are,6.562591891891893
AATS1are,6.547594999999999
AATS2are,6.693813846153846
AATS3are,6.474549999999999
AATS4are,6.556434615384613
AATS5are,6.536750704225352
AATS6are,6.494111475409836
AATS7are,6.17955
AATS8are,6.178111111111112
AATSC0dv,4.025755485214945
AATSC0pe,0.12788371073776475
AATSC0se,0.09190327684441195
AATSC1dv,-0.05802664526388246
AATSC1pe,-0.007745264791818837
AATSC1se,0.0015360745069393652
AATSC2dv,0.3065819804558545
AATSC2pe,0.03362223520818114
AATSC2se,0.024861030847895704
AATSC3dv,-0.18898445492539584
AATSC3pe,-0.008574318845872899
AATSC3se,-0.008310784276844407
AATSC4dv,0.029272952529542404
AATSC4pe,-0.024910980315034376
AATSC4se,-0.02412445979659492
AATSC5dv,-0.8123276598935355
AATSC5pe,-0.025642256607578268
AATSC5se,-0.019342698998960888
AATSC6dv,-0.7069132671620406
AATSC6pe,-0.021310737764791796
AATSC6se,-0.009994213485971565
AATSC7dv,0.5369337472273742
AATSC7pe,0.033801469442415376
AATSC7se,0.022433361894326754
AATSC8dv,-0.11027072748053007
AATSC8pe,-0.010380307334361391
AATSC8se,-0.007931893461028598
AETA_eta,0.6441353462194636
ATSC0are,5.070924324324324
ATSC1are,-0.6205073776479183
ATSC2are,2.437573484295105
ATSC3are,-0.5700120525931334
ATSC4are,-2.087045872899926
ATSC5are,-2.241435865595324
ATSC6are,-1.1567914536157773
ATSC7are,2.3098389335281215
ATSC8are,-0.6984760409057711
BCUTZ-1h,35.00041817922056
BCUTZ-1l,5.693809155636112
BCUTc-1h,0.4605829886305053
BCUTc-1l,-0.5166873940172225
BCUTd-1h,4.043819437471124
BCUTd-1l,0.9716731421748812
BCUTi-1h,14.556246877648679
BCUTi-1l,10.319768419334642
BCUTm-1h,79.90417858966839
BCUTm-1l,11.707982901771022
BCUTp-1h,3.0589557401805596
BCUTp-1l,0.7514151520375144
BCUTs-1h,7.014207114743586
BCUTs-1l,0.2989396940474558
BCUTv-1h,26.52389179227818
BCUTv-1l,14.701028128677018
BalabanJ,1.2996933234239605
Diameter,14
ETA_beta,38.25
GATS1are,0.7759177121074998
GATS2are,0.6043959558111782
GATS3are,1.0182921632710489
GATS4are,1.3488528583281816
GATS5are,1.4395925322165184
GATS6are,1.1660072302533029
GATS7are,0.47155308323766326
GATS8are,0.9686399728819626
HybRatio,0.0
Lipinski,True
LogEE_Dt,239.22799304995334
MATS1are,-0.11318830406738581
MATS2are,0.2736270038316362
MATS3are,-0.05198866270982099
MATS4are,-0.1952324421328952
MATS5are,-0.2303470012449668
MATS6are,-0.13836932776384656
MATS7are,0.2808956680428216
MATS8are,-0.09437834304482644
MAXddssS,-3.636701246926941
MINddssS,-3.636701246926941
NsssssAs,0
RotRatio,0.14285714285714285
SM1_Dzpe,1.4098568427668798
SM1_Dzse,1.3845695276444585
SMR_VSA1,12.834947921382284
SMR_VSA2,0.0
SMR_VSA3,9.967957041894417
SMR_VSA4,0.0
SMR_VSA5,4.895483475517775
SMR_VSA6,4.722094864452088
SMR_VSA7,65.33318612762596
SMR_VSA8,0.0
SMR_VSA9,11.58465191687437
SpAD_DzZ,162.1417403991843
SpAD_Dzi,189.38405032245007
SpAD_Dzm,162.14385755537214
SpAD_Dzp,230.79907904274523
SpAD_Dzv,227.874033740277
SpAbs_Dt,478.45598609990645
SpDiam_A,4.836729865665286
SpDiam_D,203.52584387170066
SpMAD_Dt,19.138239443996266
SpMax_Dt,239.22799304995334
SsssssAs,0
VE1_Dzpe,4.923946549322553
VE1_Dzse,4.924216918758179
VE2_Dzpe,0.1969578619729021
VE2_Dzse,0.19696867675032717
VE3_Dzpe,2.5104010850039256
VE3_Dzse,2.510455992588791
VMcGowan,249.64999999999998
VR1_Dzpe,149.01719444314398
VR1_Dzse,148.95743570593442
VR2_Dzpe,5.960687777725759
VR2_Dzse,5.958297428237376
VR3_Dzpe,5.920352430108943
VR3_Dzse,5.91995133060607
mZagreb1,7.340277777777779
mZagreb2,5.263888888888889
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,11
nBondsKS,29
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.13705200876552226
AATSC1are,-0.015512684441197957
AATSC2are,0.037501130527617
AATSC3are,-0.007125150657414167
AATSC4are,-0.026756998370511872
AATSC5are,-0.03156951923373696
AATSC6are,-0.01896379432157012
AATSC7are,0.03849731555880202
AATSC8are,-0.01293474149825502
AETA_beta,1.53
BCUTdv-1h,6.02297585273147
BCUTdv-1l,0.2560139371902487
BCUTpe-1h,3.5369308442116854
BCUTpe-1l,2.2387394729700056
BCUTse-1h,3.768239211304042
BCUTse-1l,2.4341985201241134
ETA_alpha,12.866666666666667
ETA_dBeta,5.75
ETA_eta_B,0.4042437443707705
ETA_eta_F,26.748168567351655
ETA_eta_L,4.652908421040537
ETA_eta_R,42.851552222838244
ETA_psi_1,0.6031250000000002
LabuteASA,151.62857941106233
LogEE_DzZ,80.64187176046089
LogEE_Dzi,94.73822927344094
LogEE_Dzm,80.60235847069295
LogEE_Dzp,114.48933844340823
LogEE_Dzv,113.58235195271838
PEOE_VSA1,9.401129458000556
PEOE_VSA2,4.722094864452088
PEOE_VSA3,13.401775505276145
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,58.394513377180616
PEOE_VSA8,0.0
PEOE_VSA9,21.616271185433863
SM1_Dzare,1.4771471914133336
SpAD_Dzpe,188.42001780895345
SpAD_Dzse,187.6185851677247
SpAbs_DzZ,160.14131182775571
SpAbs_Dzi,188.32135574148418
SpAbs_Dzm,160.12960060414667
SpAbs_Dzp,232.90350818695146
SpAbs_Dzv,228.93802849253726
SpDiam_Dt,334.7858878056437
SpMAD_DzZ,6.485669615967372
SpMAD_Dzi,7.575362012898003
SpMAD_Dzm,6.485754302214885
SpMAD_Dzp,9.231963161709809
SpMAD_Dzv,9.11496134961108
SpMax_DzZ,80.64187176046089
SpMax_Dzi,94.73822927344094
SpMax_Dzm,80.60235847069295
SpMax_Dzp,114.48933844340823
SpMax_Dzv,113.58235195271838
VE1_Dzare,4.923046918877526
VE2_Dzare,0.19692187675510106
VE3_Dzare,2.5102183631507153
VR1_Dzare,149.11310762239896
VR2_Dzare,5.964524304895958
VR3_Dzare,5.920995861399889
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,20
nAromBond,21
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5146666666666667
AETA_dBeta,0.23
AETA_eta_B,0.016169749774830818
AETA_eta_F,1.0699267426940662
AETA_eta_L,0.18611633684162146
AETA_eta_R,1.7140620889135298
BCUTare-1h,3.580917355308604
BCUTare-1l,2.188510206056594
ETA_beta_s,16.25
ETA_dPsi_A,0.11087499999999972
ETA_dPsi_B,0.0
ETA_eta_BR,0.7482437443707705
ETA_eta_FL,7.357061396961789
ETA_eta_RL,12.009969818002325
LogEE_Dzpe,94.26640317818739
LogEE_Dzse,93.86467536496812
PEOE_VSA10,0.0
PEOE_VSA11,16.254167359884228
PEOE_VSA12,0.0
PEOE_VSA13,10.023291153407584
SlogP_VSA1,4.722094864452088
SlogP_VSA2,18.385754026223353
SlogP_VSA3,10.023291153407584
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,74.6458205401971
SlogP_VSA7,0.0
SlogP_VSA8,22.61805335210689
SlogP_VSA9,0.0
SpAD_Dzare,187.86313657854942
SpAbs_Dzpe,187.12294951360798
SpAbs_Dzse,186.34478120229184
SpDiam_DzZ,124.99223165712837
SpDiam_Dzi,145.68185037440023
SpDiam_Dzm,124.95225455587325
SpDiam_Dzp,179.06877558548223
SpDiam_Dzv,177.12618773456083
SpMAD_Dzpe,7.536800712358138
SpMAD_Dzse,7.504743406708988
SpMax_Dzpe,94.26640317818739
SpMax_Dzse,93.86467536496812
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,25
AETA_beta_s,0.65
AETA_eta_BR,0.02992974977483082
AETA_eta_FL,0.29428245587847157
AETA_eta_RL,0.480398792720093
DetourIndex,2922
EState_VSA1,10.023291153407584
EState_VSA2,4.895483475517775
EState_VSA3,27.458254352184056
EState_VSA4,5.516700717616262
EState_VSA5,0.0
EState_VSA6,60.6636706846161
EState_VSA7,0.0
EState_VSA8,30.61999580429585
EState_VSA9,4.417150937053347
ETA_beta_ns,22.0
ETA_shape_p,0.15544041450777202
ETA_shape_x,0.06476683937823834
ETA_shape_y,0.272020725388601
GhoseFilter,True
LogEE_Dzare,93.99065417693123
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,186.50416116244918
SpDiam_Dzpe,145.5560924752961
SpDiam_Dzse,144.9719474032264
SpMAD_Dzare,7.514525463141976
SpMax_Dzare,93.99065417693123
TopoPSA(NO),87.99
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,30.90472815197459
VSA_EState9,30.310258476630207
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.88
EState_VSA10,8.417796984328938
ETA_dAlpha_A,0.014666666666666685
ETA_dAlpha_B,0.0
FilterItLogS,-6.379886689623944
SpDiam_Dzare,145.02615963612413
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6738738738738739
ETA_epsilon_2,0.853333333333333
ETA_epsilon_3,0.4449275362318844
ETA_epsilon_4,0.5610062893081763
ETA_epsilon_5,0.8123456790123454
AETA_beta_ns_d,0.04
ETA_dEpsilon_A,0.22894633764198946
ETA_dEpsilon_B,0.11286758456569757
ETA_dEpsilon_C,-0.1160787530762919
ETA_dEpsilon_D,0.04098765432098761
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.88
MDEDescriptor,"0.0,0.0,0.0,0.0,9.805044235480564,15.886900340983166,0.0,6.0437932645216605,0.0,0.0,0.4999999999999999,0.2222222222222222,0.0,0.0,0.0,0.0,0.8772053214638599,0.0,0.0"
APolDescriptor,49.57751599999998
BCUTDescriptor,"11.850000000000003,78.91833746943037,-0.29254907215622283,0.24510822189183581,6.892191149279118,11.444136848678133"
BPolDescriptor,25.440483999999998
TPSADescriptor,96.37
ALOGPDescriptor,"4.027300000000001,16.21914529000001,94.461"
XLogPDescriptor,3.471000000000001
VAdjMaDescriptor,5.807354922057604
WeightDescriptor,416.97827444
ChiPathDescriptor,"17.440946820939047,12.009969818002327,11.636664527679834,9.386612688379227,7.941189412447597,6.07638479594949,4.058449519463959,3.084017265765785,14.521412232273844,8.508521322810303,6.541038385562365,4.370222599171482,3.0149758962870457,1.9628925607642702,1.0348275146846206,0.6503682031980093"
ChiChainDescriptor,"0.0,0.0,0.21407617506269555,0.547634285345188,0.6522786254088384,0.0,0.0,0.06197154059073595,0.1862072181630828,0.16057842869793731"
AtomCountDescriptor,37
BondCountDescriptor,28
SmallRingDescriptor,"4,4,3,3,0,0,2,2,0,0,0"
ChiClusterDescriptor,"2.3542803294427674,0.20412414523193154,0.5151283791960046,0.10206207261596577,0.8952527641850169,0.025499585890087693,0.09045043004525058,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,15,0,0,0,0,0"
ZagrebIndexDescriptor,138.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.45
WeightedPathDescriptor,"51.49636086934437,2.059854434773775,23.43352646640716,8.018032606112488,9.413003014635912"
FractionalPSADescriptor,0.23111515852816192
WienerNumbersDescriptor,"1604.0,37.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.511189470900579,6.951531589973168,8.942861690205104,1.4493731523218316,1.822827639030863,1.872223373683939"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,24
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"18.367346938775512,7.552647233789411,4.135279458882165"
AromaticAtomsCountDescriptor,20
AromaticBondsCountDescriptor,21
FragmentComplexityDescriptor,1000.08
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"77.78919184021768,44.04380846019157,64.9214764982984,59.74578612923416,49.838568546029656"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.4283447479592343,-0.24850525808364915,0.01815184943477073,0.10111425606252647,-0.1007719720254536"
EccentricConnectivityIndexDescriptor,590
AutocorrelationDescriptorPolarizability,"1986.8388625342532,2340.576375360459,3350.847404085221,3017.689508331459,2725.2127432051866"
