DLiP-ID,T002WA
AATSC4m,-2.362139593976178
AATSC4p,-0.023453210109863693
AATSC4s,-0.09387381677129794
AATSC4v,-4.203831759741373
AATSC5Z,-0.9324046051734214
AATSC5c,0.0013484869443578609
AATSC5d,-0.07438643016393552
AATSC5i,0.19232898287876765
AATSC5m,-4.3205230795514185
AATSC5p,0.01640220045157904
AATSC5s,-0.07732758752132206
AATSC5v,-0.20754181079496162
AATSC6Z,-0.6912712335653454
AATSC6c,-0.0002423089378595
AATSC6d,-0.05912516075274462
AATSC6i,-0.17761678062155833
AATSC6m,-3.33050010269066
AATSC6p,-0.033197728130603364
AATSC6s,-0.04181089102594637
AATSC6v,-6.300349285887542
AATSC7Z,-0.6621514637295163
AATSC7c,-0.000909729331503021
AATSC7d,0.053492228530101306
AATSC7i,-0.09749390849386341
AATSC7m,-3.104954378207508
AATSC7p,-0.013500874124218378
AATSC7s,-0.2927608194802054
AATSC7v,-3.3724895565256987
AATSC8Z,0.6538552958894487
AATSC8c,0.0002458836857681572
AATSC8d,0.06308202337476121
AATSC8i,0.15422475386205564
AATSC8m,3.1853966537927434
AATSC8p,0.03476569641394563
AATSC8s,-0.09672372691700905
AATSC8v,6.750270897489449
ATS0are,449.6047000000001
ATS1are,473.35400000000004
ATS2are,848.4649000000002
ATS3are,1130.7040000000004
ATS4are,1335.089
ATS5are,1416.729
ATS6are,1300.1439999999998
ATS7are,1374.3769999999995
ATS8are,1133.0359999999996
ATSC0dv,296.1095890410959
ATSC0pe,9.488967123287665
ATSC0se,6.409992986301368
ATSC1dv,113.94220303996997
ATSC1pe,-0.07185389378869914
ATSC1se,-0.27587312291236527
ATSC2dv,97.01351097766936
ATSC2pe,2.8224877275286206
ATSC2se,2.0317249435166076
ATSC3dv,5.3113154437980805
ATSC3pe,0.5746613998874106
ATSC3se,-0.06982874610621115
ATSC4dv,-113.2527678738975
ATSC4pe,-2.0883241696378216
ATSC4se,-1.612040480390313
ATSC5dv,-147.68324263464066
ATSC5pe,-4.152573109401377
ATSC5se,-1.8687602724713774
ATSC6dv,-76.13548508162884
ATSC6pe,-1.8664374366672927
ATSC6se,-1.327698835804092
ATSC7dv,-54.06211296678548
ATSC7pe,-3.366018352411337
ATSC7se,-2.383527641208482
ATSC8dv,54.789453931319215
ATSC8pe,0.7359494651904586
ATSC8se,0.42487572152373515
AXp-0dv,0.6009331837623957
AXp-1dv,0.3328763793740939
AXp-2dv,0.17652266229924293
AXp-3dv,0.10044445318124462
AXp-4dv,0.05676119847206795
AXp-5dv,0.030002216767327703
AXp-6dv,0.016910072080966558
AXp-7dv,0.009030040324646538
BertzCT,1205.7403998280247
ECIndex,1004
ETA_eta,42.285622047165376
GATS1dv,0.4603700962250185
GATS1pe,0.7079986591493568
GATS1se,0.7261552781644742
GATS2dv,0.8040029823812586
GATS2pe,0.6675926769687052
GATS2se,0.625526111178329
GATS3dv,0.9857562966371258
GATS3pe,0.8287002249054791
GATS3se,0.8275063740927264
GATS4dv,1.2220153641816032
GATS4pe,1.1748918649969118
GATS4se,1.2214165084218003
GATS5dv,1.2955674863129614
GATS5pe,1.3412016647174574
GATS5se,1.3405493607190662
GATS6dv,0.9787474789316782
GATS6pe,0.9284685282371431
GATS6se,0.9275211339557657
GATS7dv,0.9934844003646958
GATS7pe,1.1051311121063578
GATS7se,1.1271291195658226
GATS8dv,0.8672464840858625
GATS8pe,0.912134291882077
GATS8se,0.8993598128153478
LogEE_A,4.492724971572338
LogEE_D,251.1645081588904
MATS1dv,0.37453614606464347
MATS1pe,-0.0073704323184652695
MATS1se,-0.04189029642859339
MATS2dv,0.1745749971634961
MATS2pe,0.15849494419445906
MATS2se,0.16889222264631681
MATS3dv,0.007077840238461993
MATS3pe,0.023897045818741282
MATS3se,-0.004298607786266586
MATS4dv,-0.13046843113789017
MATS4pe,-0.07507374134812754
MATS4se,-0.08578818422637052
MATS5dv,-0.16038943252999088
MATS5pe,-0.14073280644324224
MATS5se,-0.09375469850808903
MATS6dv,-0.08609957625679927
MATS6pe,-0.06586593503534721
MATS6se,-0.069359888551445
MATS7dv,-0.05720150865834555
MATS7pe,-0.11113848611574202
MATS7se,-0.11650097968782863
MATS8dv,0.069268016094441
MATS8pe,0.029034697179273122
MATS8se,0.024813761837114222
MAXaaCH,1.7681035052910052
MAXaasC,0.7232376175778956
MAXaasN,1.575966722872768
MAXdssC,-0.22348703558993188
MAXsCH3,1.8582040573807386
MAXssNH,2.7720941977061204
MDEC-11,0.6490218500610803
MDEC-12,6.763915118323316
MDEC-13,5.848012481938049
MDEC-14,0.4307498610761068
MDEC-22,15.07825245432384
MDEC-23,23.500411430143373
MDEC-24,3.822997734659062
MDEC-33,9.209749933723817
MDEC-34,1.6149854774362227
MDEN-23,0.2222222222222222
MDEN-33,0.4999999999999999
MDEO-11,1.3757108024130422
MDEO-12,0.534429478137457
MINaaCH,1.7652021578259403
MINaasC,0.45301448960994306
MINaasN,1.2204111673172124
MINdssC,-1.093505860805193
MINsCH3,1.5973302149496897
MINssNH,2.7720941977061204
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.9285714285714288
SM1_Dzi,1.7145538716427509
SM1_Dzm,1.923094010038725
SM1_Dzp,-8.048311040580366
SM1_Dzv,-3.3519407530784404
SddssSe,0
SpAD_Dt,667.986780694041
SpAbs_A,44.9985196696322
SpAbs_D,502.3290163177809
SpMAD_A,1.2499588797120056
SpMAD_D,13.953583786605025
SpMax_A,2.4890504188461375
SpMax_D,251.1645081588904
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,119.63
TpiPC10,8.804429461387857
VAdjMat,6.247927513443585
VE1_DzZ,5.911425476830607
VE1_Dzi,5.910492905702039
VE1_Dzm,5.911410916982852
VE1_Dzp,5.883255039860915
VE1_Dzv,5.897400622899657
VE2_DzZ,0.16420626324529464
VE2_Dzi,0.1641803584917233
VE2_Dzm,0.16420585880507924
VE2_Dzp,0.16342375110724763
VE2_Dzv,0.16381668396943494
VE3_DzZ,3.0578208452299136
VE3_Dzi,3.05766307538236
VE3_Dzm,3.0578183822257294
VE3_Dzp,3.053044032412347
VE3_Dzv,3.055445526903319
VR1_DzZ,244.87913713336545
VR1_Dzi,245.10532583534808
VR1_Dzm,244.88204692841796
VR1_Dzp,249.5412881932814
VR1_Dzv,247.3357179946716
VR2_DzZ,6.802198253704596
VR2_Dzi,6.808481273204113
VR2_Dzm,6.802279081344944
VR2_Dzp,6.931702449813372
VR2_Dzv,6.8704366109631
VR3_DzZ,6.781698616462522
VR3_Dzi,6.782621864994441
VR3_Dzm,6.781710498968312
VR3_Dzp,6.800558230703321
VR3_Dzv,6.791680441402747
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.125
Xch-6dv,0.19116612542609623
Xch-7dv,0.24362431269125945
Xpc-4dv,3.1662251811871345
Xpc-5dv,4.519359620217365
Xpc-6dv,5.419383189353682
Zagreb1,184.0
Zagreb2,220.0
fragCpx,184.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,4
nBondsM,16
nBondsO,38
nBondsS,59
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,1
AATS0are,6.158968493150686
AATS1are,6.311386666666667
AATS2are,6.193174452554746
AATS3are,6.111913513513516
AATS4are,6.2387336448598125
AATS5are,6.2410969162995595
AATS6are,5.963963302752292
AATS7are,5.898613733905577
AATS8are,5.8104410256410235
AATSC0dv,4.056295740288984
AATSC0pe,0.1299858510039406
AATSC0se,0.08780812310001873
AATSC1dv,1.5192293738662663
AATSC1pe,-0.0009580519171826551
AATSC1se,-0.0036783083054982035
AATSC2dv,0.7081278173552508
AATSC2pe,0.020602100200938837
AATSC2se,0.014830109076763558
AATSC3dv,0.028709813209719354
AATSC3pe,0.0031062778372292466
AATSC3se,-0.0003774526816551954
AATSC4dv,-0.5292185414668107
AATSC4pe,-0.009758524157186083
AATSC4se,-0.007532899441076229
AATSC5dv,-0.6505869719587695
AATSC5pe,-0.018293273609697697
AATSC5se,-0.008232424107803425
AATSC6dv,-0.34924534441114147
AATSC6pe,-0.008561639617739874
AATSC6se,-0.006090361632128862
AATSC7dv,-0.23202623590895055
AATSC7pe,-0.014446430697044365
AATSC7se,-0.01022973236570164
AATSC8dv,0.28097155862214984
AATSC8pe,0.0037740998214895313
AATSC8se,0.0021788498539678726
AETA_eta,1.1746006124212605
ATSC0are,10.147273972602736
ATSC1are,-0.21499106774253668
ATSC2are,3.232407750046915
ATSC3are,0.34546185025333337
ATSC4are,-2.3911456183148707
ATSC5are,-4.132245092887957
ATSC6are,-2.0189743291424285
ATSC7are,-3.6416977481703907
ATSC8are,0.6793215800337686
BCUTZ-1h,8.030601410087144
BCUTZ-1l,5.682573646914114
BCUTc-1h,0.48658480355875283
BCUTc-1l,-0.44300408759117854
BCUTd-1h,4.024930603500886
BCUTd-1l,0.9723869160956656
BCUTi-1h,14.559332991036621
BCUTi-1l,10.94354692853415
BCUTm-1h,16.01637233225502
BCUTm-1l,11.694200446045558
BCUTp-1h,1.9998647482341918
BCUTp-1l,0.7409770299933844
BCUTs-1h,7.011562694371545
BCUTs-1l,1.1416608162402069
BCUTv-1h,20.904940203008426
BCUTv-1l,14.700309146391506
BalabanJ,1.583977587824374
Diameter,17
ETA_beta,37.75
GATS1are,0.7188263586549325
GATS2are,0.6539592473359571
GATS3are,0.8354416327009545
GATS4are,1.1964474800435227
GATS5are,1.3536029255510227
GATS6are,0.9209668308479249
GATS7are,1.1027780060095953
GATS8are,0.9043526242546155
HybRatio,0.5555555555555556
Lipinski,True
LogEE_Dt,333.99339034702047
MATS1are,-0.020622087584086568
MATS2are,0.16973798646465407
MATS3are,0.013433891616276894
MATS4are,-0.08038328038315518
MATS5are,-0.13095849915430172
MATS6are,-0.06662661928554311
MATS7are,-0.1124401588196803
MATS8are,0.02506191620015262
MAXssCH2,0.9452770414107775
MAXsssCH,-1.0653505572977078
MAXssssC,-0.5767354299368461
MINssCH2,0.11938812253296405
MINsssCH,-1.0653505572977078
MINssssC,-0.5767354299368461
NsssssAs,0
RotRatio,0.2894736842105263
SM1_Dzpe,2.0358782129742963
SM1_Dzse,1.911757780649884
SMR_VSA1,19.432464716784395
SMR_VSA2,0.0
SMR_VSA3,14.450987899589041
SMR_VSA4,5.41499046939678
SMR_VSA5,78.42749497760106
SMR_VSA6,13.716679505790452
SMR_VSA7,56.36093242179102
SMR_VSA8,0.0
SMR_VSA9,11.126902983393991
SpAD_DzZ,413.7647344175858
SpAD_Dzi,407.0266053858204
SpAD_Dzm,413.82248369704735
SpAD_Dzp,521.5894421412738
SpAD_Dzv,480.7044399264503
SpAbs_Dt,667.986780694041
SpDiam_A,4.977859053448312
SpDiam_D,383.02715296160846
SpMAD_Dt,18.55518835261225
SpMax_Dt,333.99339034702047
SsssssAs,0
VE1_Dzpe,5.911685031607397
VE1_Dzse,5.91138406370937
VE2_Dzpe,0.16421347310020548
VE2_Dzse,0.16420511288081585
VE3_Dzpe,3.05786475157362
VE3_Dzse,3.057813839598791
VMcGowan,389.4700000000017
VR1_Dzpe,244.8337847914389
VR1_Dzse,244.8865244003884
VR2_Dzpe,6.800938466428858
VR2_Dzse,6.802403455566345
VR3_Dzpe,6.781513396346713
VR3_Dzse,6.781728782999721
mZagreb1,14.034722222222221
mZagreb2,8.263888888888886
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,67
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.13900375304935256
AATSC1are,-0.002866547569900489
AATSC2are,0.02359421715362712
AATSC3are,0.001867361352720721
AATSC4are,-0.011173577655676966
AATSC5are,-0.0182037228761584
AATSC6are,-0.009261350133680865
AATSC7are,-0.01562960406940082
AATSC8are,0.003483700410429583
AETA_beta,1.0486111111111112
BCUTdv-1h,6.026368857668757
BCUTdv-1l,0.9872287383129211
BCUTpe-1h,3.503876026265896
BCUTpe-1l,2.2310259746228818
BCUTse-1h,3.71638382444844
BCUTse-1l,2.426847995911499
ETA_alpha,16.7
ETA_dBeta,-7.75
ETA_eta_B,0.7303067259957672
ETA_eta_F,34.83062970271732
ETA_eta_L,10.158924158713237
ETA_eta_R,77.1162517498827
ETA_psi_1,0.538709677419355
LabuteASA,210.64965061734378
LogEE_DzZ,206.93593863736436
LogEE_Dzi,203.56092918934473
LogEE_Dzm,206.9646611265803
LogEE_Dzp,260.0445191943309
LogEE_Dzv,240.07289156713526
PEOE_VSA1,15.160178952647085
PEOE_VSA2,18.723273663726353
PEOE_VSA3,9.589074368143644
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,37.107111519698464
PEOE_VSA7,51.16057945124389
PEOE_VSA8,38.92094193539007
PEOE_VSA9,10.978441961093775
SM1_Dzare,2.2712889716147044
SpAD_Dzpe,411.57286261449946
SpAD_Dzse,414.0822661355347
SpAbs_DzZ,411.94330584615716
SpAbs_Dzi,405.4499712886187
SpAbs_Dzm,412.0062282431219
SpAbs_Dzp,528.1373494292422
SpAbs_Dzv,483.49772388734914
SpDiam_Dt,483.43018827911357
SpMAD_DzZ,11.493464844932939
SpMAD_Dzi,11.306294594050566
SpMAD_Dzm,11.495068991584649
SpMAD_Dzp,14.488595615035385
SpMAD_Dzv,13.352901109068064
SpMax_DzZ,206.93593863736436
SpMax_Dzi,203.56092918934473
SpMax_Dzm,206.9646611265803
SpMax_Dzp,260.0445191943309
SpMax_Dzv,240.07289156713526
VE1_Dzare,5.912288298731827
VE2_Dzare,0.16423023052032854
VE3_Dzare,3.057966792927757
VR1_Dzare,244.71737810117207
VR2_Dzare,6.79770494725478
VR3_Dzare,6.7810378313750235
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46388888888888885
AETA_dBeta,-0.2152777777777778
AETA_eta_B,0.020286297944326865
AETA_eta_F,0.9675174917421477
AETA_eta_L,0.28219233774203434
AETA_eta_R,2.142118104163408
BCUTare-1h,3.557381948213645
BCUTare-1l,2.1814332104881684
ETA_beta_s,22.75
ETA_dPsi_A,0.17529032258064492
ETA_dPsi_B,0.0
ETA_eta_BR,0.9883067259957672
ETA_eta_FL,7.024982677664092
ETA_eta_RL,17.18390683637733
LogEE_Dzpe,205.84298347983233
LogEE_Dzse,207.0942374505632
PEOE_VSA10,6.041840829147961
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,5.559266895052007
SlogP_VSA1,16.565798897261814
SlogP_VSA2,45.87573204266518
SlogP_VSA3,33.83627175669485
SlogP_VSA4,12.338727669087405
SlogP_VSA5,57.20896200055675
SlogP_VSA6,33.854542641990086
SlogP_VSA7,0.0
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,408.23729588525214
SpAbs_Dzpe,409.65008874669024
SpAbs_Dzse,412.27671712047663
SpDiam_DzZ,317.0729386665133
SpDiam_Dzi,311.8422635470349
SpDiam_Dzm,317.1110131388024
SpDiam_Dzp,388.93705625333206
SpDiam_Dzv,362.73365578114056
SpMAD_Dzpe,11.43257951706943
SpMAD_Dzse,11.50228517043152
SpMax_Dzpe,205.84298347983233
SpMax_Dzse,207.0942374505632
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,36
AETA_beta_s,0.6319444444444444
AETA_eta_BR,0.027452964610993533
AETA_eta_FL,0.19513840771289143
AETA_eta_RL,0.4773307454549258
DetourIndex,5858
EState_VSA1,17.42613658649659
EState_VSA2,30.12176805144557
EState_VSA3,36.393290971593956
EState_VSA4,31.246737983401033
EState_VSA5,4.567099647791355
EState_VSA6,49.789839862296574
EState_VSA7,6.923737199690624
EState_VSA8,5.316788604006331
EState_VSA9,4.736862953800049
ETA_beta_ns,15.0
ETA_shape_p,0.219560878243513
ETA_shape_x,0.029940119760479042
ETA_shape_y,0.3173652694610779
GhoseFilter,False
LogEE_Dzare,204.18173930294873
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,406.10274558941535
SpDiam_Dzpe,315.5344634952638
SpDiam_Dzse,317.29472614657055
SpMAD_Dzare,11.339924885701448
SpMax_Dzare,204.18173930294873
TopoPSA(NO),119.63
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,2.7963778901899805
VSA_EState9,86.62028877647668
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.4166666666666667
EState_VSA10,24.28467613112799
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03611111111111113
FilterItLogS,-5.662859824735352
SpDiam_Dzare,313.26228336909367
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.5767123287671219
ETA_epsilon_2,0.8611111111111107
ETA_epsilon_3,0.43846153846153724
ETA_epsilon_4,0.5493827160493812
ETA_epsilon_5,0.8315789473684208
AETA_beta_ns_d,0.027777777777777776
ETA_dEpsilon_A,0.13825079030558463
ETA_dEpsilon_B,0.027329612717740703
ETA_dEpsilon_C,-0.11092117758784392
ETA_dEpsilon_D,0.029532163742689965
PetitjeanIndex,0.47058823529411764
TopoShapeIndex,0.8888888888888888
CDK Descriptors
FMFDescriptor,0.5833333333333334
MDEDescriptor,"0.6490218500610803,6.763915118323316,5.848012481938049,0.4307498610761068,15.07825245432384,23.500411430143373,3.822997734659062,9.209749933723817,1.6149854774362227,0.0,1.3757108024130422,0.534429478137457,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.4999999999999999"
APolDescriptor,80.30334099999999
BCUTDescriptor,"11.988355634631768,16.00666061073967,-0.38393671880904745,0.35975382767992004,4.542597581689828,11.559045919425724"
BPolDescriptor,50.816658999999994
TPSADescriptor,119.63
ALOGPDescriptor,"1.7241000000000064,2.972520810000022,124.3963"
XLogPDescriptor,4.527000000000001
VAdjMaDescriptor,6.247927513443585
WeightDescriptor,499.26823619999993
ChiPathDescriptor,"26.457454678884098,17.183906836377332,15.129293227697724,13.202317449415059,10.849416443230208,7.700621482533946,5.423618886952438,3.2699655941857033,21.633594615446246,12.64930241621557,9.532223764159118,7.432889535412102,5.278791457902317,3.240239410871393,1.9446582893111535,1.0294245970097056"
ChiChainDescriptor,"0.0,0.0,0.125,0.280927501667392,0.5286416782983399,0.0,0.0,0.125,0.19116612542609623,0.24362431269125945"
AtomCountDescriptor,73
BondCountDescriptor,38
SmallRingDescriptor,"3,2,3,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.6453312615960316,0.10206207261596577,0.9709781804173908,0.07216878364870323,1.3776445528097083,0.08838834764831843,0.23990893876202785,0.018042195912175808"
RuleOfFiveDescriptor,1
CarbonTypesDescriptor,"0,0,3,5,3,6,7,0,1"
ZagrebIndexDescriptor,184.0
LargestChainDescriptor,18
MannholdLogPDescriptor,3.4399999999999995
WeightedPathDescriptor,"71.83125447117393,1.995312624199276,24.931993572421703,15.246886516289633,9.685107056132056"
FractionalPSADescriptor,0.2396106768388083
WienerNumbersDescriptor,"4384.0,63.0"
AminoAcidCountDescriptor,"1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"7.180945072899696,11.640913969052853,15.76662804404483,3.1662251811871354,4.519359620217364,4.86208297163375"
FractionalCSP3Descriptor,0.5555555555555556
KierHallSmartsDescriptor,"0,0,0,0,0,0,4,0,9,0,0,4,1,0,0,2,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.47058823529411764
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"30.54016620498615,13.87517146776406,6.966398831263696"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,4365.09
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.5555555555555556
AutocorrelationDescriptorMass,"41.726755117075115,41.65409930537149,60.33821107619026,70.75012218292612,73.96395337342415"
PetitjeanShapeIndexDescriptor,"0.8888888888888888,NaN"
RotatableBondsCountDescriptor,12
AutocorrelationDescriptorCharge,"0.9252364836790409,-0.5693629870147571,0.2837371172605624,-0.16469871100627995,-0.20363332061215275"
EccentricConnectivityIndexDescriptor,1004
AutocorrelationDescriptorPolarizability,"2551.8824115150655,3008.8980787155715,4281.61010838953,4638.743787976596,4338.110588151241"
