DLiP-ID,C002KP
AATSC4p,-0.06233611672321749
AATSC4s,0.5608854283205807
AATSC4v,-6.926218655354615
AATSC5Z,-1.718362493630032
AATSC5c,-0.007045127743358052
AATSC5d,-0.03601155087480891
AATSC5i,-0.12987617759225184
AATSC5m,-7.896666166213684
AATSC5p,-0.018454060913692092
AATSC5s,-0.3318021818319086
AATSC5v,-5.223767555185113
AATSC6Z,0.9779429250891795
AATSC6c,0.0035610530531424546
AATSC6d,0.014357907253269922
AATSC6i,-0.14720313690864062
AATSC6m,4.583941469500594
AATSC6p,-0.014075302428294485
AATSC6s,-0.085223005958352
AATSC6v,3.517839908186848
AATSC7Z,-1.3686087990487517
AATSC7c,-0.0001253785063686108
AATSC7d,-0.005086537191174533
AATSC7i,0.26331751555673827
AATSC7m,-6.361741571112432
AATSC7p,0.049137330684739564
AATSC7s,-0.5798002229511361
AATSC7v,-0.1577963153340994
AATSC8Z,-4.45021799445105
AATSC8c,0.0005248035150186334
AATSC8d,-0.20087197780420135
AATSC8i,-0.3772059778173562
AATSC8m,-19.806589680499403
AATSC8p,-0.11645130786498581
AATSC8s,0.15584825367931912
AATSC8v,-11.73387888929018
ATS0are,191.20340000000002
ATS1are,205.674
ATS2are,317.78989999999993
ATS3are,369.1158
ATS4are,358.81400000000014
ATS5are,286.1798
ATS6are,263.35099999999994
ATS7are,239.68199999999993
ATS8are,185.932
ATSC0dv,124.24521072796938
ATSC0pe,4.08128275862069
ATSC0se,2.975491999999999
ATSC1dv,33.22829964328182
ATSC1pe,-0.0671815695600483
ATSC1se,-0.05586699999999976
ATSC2dv,15.470735896419626
ATSC2pe,1.0326774078477998
ATSC2se,0.4355529999999995
ATSC3dv,-48.20147971991016
ATSC3pe,-1.239428775267539
ATSC3se,-0.595243999999999
ATSC4dv,18.69969612894702
ATSC4pe,1.2096913198573116
ATSC4se,0.6899490000000005
ATSC5dv,-23.608006341656747
ATSC5pe,-1.2429750297265174
ATSC5se,-0.7405849999999982
ATSC6dv,-5.17347073589642
ATSC6pe,-0.10492104637336602
ATSC6se,-0.27408899999999947
ATSC7dv,-41.74501255119566
ATSC7pe,-1.244361355529132
ATSC7se,-0.604210999999999
ATSC8dv,-17.64447086801427
ATSC8pe,-0.3043718192627819
ATSC8se,-0.3277710000000004
AXp-0dv,0.5696010520667033
AXp-1dv,0.3055943562652247
AXp-2dv,0.1701692664618339
AXp-3dv,0.09509624217216599
AXp-4dv,0.05237212307865035
AXp-5dv,0.030083229800676868
AXp-6dv,0.01665865771605199
AXp-7dv,0.009127599573695005
BertzCT,760.1825202705821
ECIndex,326
ETA_eta,12.283716319569848
GATS1dv,0.4915127110382504
GATS1pe,0.7172191604135888
GATS1se,0.7674058392641859
GATS2dv,0.7284621755449434
GATS2pe,0.5486090290360751
GATS2se,0.6259459420012363
GATS3dv,1.1422304798322434
GATS3pe,1.1519172471129762
GATS3se,1.1356436179294045
GATS4dv,0.9287596577592877
GATS4pe,0.8661118285080324
GATS4se,0.9017387009977144
GATS5dv,1.1500555075860364
GATS5pe,1.4446193387474522
GATS5se,1.4711878461332333
GATS6dv,1.0591957567534227
GATS6pe,1.1332662482721794
GATS6se,1.193425104150843
GATS7dv,1.3462525526636786
GATS7pe,1.4697666611466527
GATS7se,1.439076648687194
GATS8dv,1.0566917478722089
GATS8pe,0.853399990311813
GATS8se,0.8413176487563513
LogEE_A,3.8935935255916716
LogEE_D,77.8943228847473
MATS1dv,0.25018701480600203
MATS1pe,-0.015398902371312901
MATS1se,-0.01756438176253024
MATS2dv,0.07369418718517388
MATS2pe,0.14975106141857536
MATS2se,0.08663315690518482
MATS3dv,-0.20090497189377785
MATS3pe,-0.1572660073549754
MATS3se,-0.1035967689185038
MATS4dv,0.07935790618657275
MATS4pe,0.15628352140807641
MATS4se,0.12226256730284984
MATS5dv,-0.1311983471074379
MATS5pe,-0.21028796928361998
MATS5se,-0.17185605255326125
MATS6dv,-0.030188417417046996
MATS6pe,-0.01863819860557719
MATS6se,-0.06678375374559893
MATS7dv,-0.2706577306305934
MATS7pe,-0.24560959442170724
MATS7se,-0.16357816716622903
MATS8dv,-0.13727951153324286
MATS8pe,-0.0720915725166416
MATS8se,-0.10648501155439184
MAXaaCH,1.862052941546989
MAXaaaC,0.8624845941463006
MAXaasC,0.6072802238179225
MAXdssC,-0.39629629629629615
MAXsCH3,1.7356814006466785
MAXssNH,2.5874452003023434
MDEC-12,0.719559980627759
MDEC-13,1.5387445816369196
MDEC-22,3.4869383579680346
MDEC-23,9.980707678448814
MDEC-33,7.822008646274977
MDEN-22,0.4999999999999999
MDEO-11,0.25
MDEO-12,0.33806170189140655
MINaaCH,1.613361678004535
MINaaaC,0.6749845941463006
MINaasC,-0.0015584845049128049
MINdssC,-0.39629629629629615
MINsCH3,1.7356814006466785
MINssNH,2.5874452003023434
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.6607142857142856
SM1_Dzi,0.883001233280407
SM1_Dzm,1.6581557966933946
SM1_Dzp,-3.8591084983466093
SM1_Dzv,-1.6780538154894666
SddssSe,0
SpAD_Dt,314.0229941145776
SpAbs_A,24.677238878944785
SpAbs_D,155.78864576949462
SpMAD_A,1.2988020462602519
SpMAD_D,8.19940240892077
SpMax_A,2.462222156556523
SpMax_D,77.8943228847473
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,103.6
TpiPC10,8.384592615447447
VAdjMat,5.392317422778761
VE1_DzZ,4.29139335019658
VE1_Dzi,4.299635477656364
VE1_Dzm,4.291392015608442
VE1_Dzp,4.288411169527207
VE1_Dzv,4.298699593495209
VE2_DzZ,0.22586280790508317
VE2_Dzi,0.22629660408717703
VE2_Dzm,0.2258627376636022
VE2_Dzp,0.22570585102774776
VE2_Dzv,0.2262473470260636
VE3_DzZ,2.0984653566349962
VE3_Dzi,2.1003841326404533
VE3_Dzm,2.098465045643149
VE3_Dzp,2.0977701937597555
VE3_Dzv,2.1001664430163327
VR1_DzZ,98.12966699618316
VR1_Dzi,97.55924011959459
VR1_Dzm,98.13073640280615
VR1_Dzp,98.8858361036956
VR1_Dzv,97.9431767784337
VR2_DzZ,5.164719315588587
VR2_Dzi,5.134696848399716
VR2_Dzm,5.164775600147692
VR2_Dzp,5.204517689668189
VR2_Dzv,5.1549040409701945
VR3_DzZ,5.228143622888485
VR3_Dzi,5.222313670637737
VR3_Dzm,5.228154520722225
VR3_Dzp,5.235819900224341
VR3_Dzv,5.226241367885752
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.10289886829671081
Xch-6dv,0.228200533253261
Xch-7dv,0.2798209827126982
Xpc-4dv,1.4542919033189332
Xpc-5dv,2.0124224864795974
Xpc-6dv,2.315143558136088
Zagreb1,102.0
Zagreb2,121.0
fragCpx,99.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,15
nBondsD,1
nBondsM,16
nBondsO,21
nBondsS,15
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,6
naHRing,2
AATS0are,6.593220689655173
AATS1are,6.634645161290323
AATS2are,6.485508163265305
AATS3are,6.591353571428571
AATS4are,6.523890909090912
AATS5are,6.813804761904762
AATS6are,6.583774999999998
AATS7are,6.657833333333332
AATS8are,6.197733333333333
AATSC0dv,4.284317611309289
AATSC0pe,0.14073388822829963
AATSC0se,0.10260317241379308
AATSC1dv,1.0718806336542523
AATSC1pe,-0.002167147405162848
AATSC1se,-0.0018021612903225729
AATSC2dv,0.3157293040085638
AATSC2pe,0.021075049139751018
AATSC2se,0.008888836734693867
AATSC3dv,-0.8607407092841101
AATSC3pe,-0.022132656701206056
AATSC3se,-0.010629357142857124
AATSC4dv,0.339994475071764
AATSC4pe,0.0219943876337693
AATSC4se,0.012544527272727281
AATSC5dv,-0.5620953890870654
AATSC5pe,-0.029594643564917082
AATSC5se,-0.017632976190476147
AATSC6dv,-0.1293367683974105
AATSC6pe,-0.0026230261593341506
AATSC6se,-0.006852224999999987
AATSC7dv,-1.159583681977657
AATSC7pe,-0.034565593209142556
AATSC7se,-0.016783638888888862
AATSC8dv,-0.588149028933809
AATSC8pe,-0.010145727308759397
AATSC8se,-0.010925700000000014
AETA_eta,0.6465113852405183
ATSC0are,4.513179310344827
ATSC1are,-0.03415719381688445
ATSC2are,1.0783073721759804
ATSC3are,-1.5357945303210454
ATSC4are,1.5152944114149813
ATSC5are,-1.3298941736028524
ATSC6are,-0.3199990487514862
ATSC7are,-1.2273191438763367
ATSC8are,-0.25777170035671837
BCUTZ-1h,16.004503747073073
BCUTZ-1l,5.679349281615822
BCUTc-1h,0.4460386014446023
BCUTc-1l,-0.46146105224650436
BCUTd-1h,3.2739805996854265
BCUTd-1l,0.9779654431700522
BCUTi-1h,14.566161859539958
BCUTi-1l,10.310812150646283
BCUTm-1h,32.0622458797271
BCUTm-1l,11.69068455528388
BCUTp-1h,2.936689168226464
BCUTp-1l,0.7156585774480991
BCUTs-1h,7.008270467919738
BCUTs-1l,0.6046203629654764
BCUTv-1h,24.44072938257748
BCUTv-1l,14.68172809830143
BalabanJ,1.558938691805914
Diameter,10
ETA_beta,26.75
GATS1are,0.7338493156687905
GATS2are,0.5658918586986726
GATS3are,1.1878599610947858
GATS4are,0.8509534389077977
GATS5are,1.469799050851325
GATS6are,1.1751327911664073
GATS7are,1.4617522474408282
GATS8are,0.8195966551091998
HybRatio,0.07692307692307693
Lipinski,True
LogEE_Dt,157.01149705728878
MATS1are,-0.00708004306852437
MATS2are,0.1414040680108072
MATS3are,-0.176222151347875
MATS4are,0.17703117070853852
MATS5are,-0.203461949898822
MATS6are,-0.05140485107982597
MATS7are,-0.21906369918055218
MATS8are,-0.055211480247123024
NsssssAs,0
RotRatio,0.09523809523809523
SM1_Dzpe,1.1101591187270503
SM1_Dzse,1.0973664910406058
SMR_VSA1,14.424159515885876
SMR_VSA2,0.0
SMR_VSA3,5.156663257125445
SMR_VSA4,0.0
SMR_VSA5,6.923737199690624
SMR_VSA6,5.316788604006331
SMR_VSA7,40.96922995488379
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,108.46917850069805
SpAD_Dzi,114.11903404502732
SpAD_Dzm,108.48395980861537
SpAD_Dzp,153.17751205198127
SpAD_Dzv,140.1845069651696
SpAbs_Dt,314.0229941145775
SpDiam_A,4.715498545893381
SpDiam_D,117.98729760798909
SpMAD_Dt,16.5275260060304
SpMax_Dt,157.01149705728878
SsssssAs,0
VE1_Dzpe,4.300119104328719
VE1_Dzse,4.29996877111793
VE2_Dzpe,0.22632205812256415
VE2_Dzse,0.2263141458483121
VE3_Dzpe,2.100496607169408
VE3_Dzse,2.1004616463148253
VMcGowan,185.26999999999978
VR1_Dzpe,97.42277660028051
VR1_Dzse,97.44905723515012
VR2_Dzpe,5.1275145579095005
VR2_Dzse,5.128897749218427
VR3_Dzpe,5.220913915481944
VR3_Dzse,5.22118363773489
mZagreb1,6.027777777777779
mZagreb2,4.111111111111111
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,7
nBondsKS,24
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.1556268727705113
AATSC1are,-0.0011018449618349824
AATSC2are,0.02200627290155062
AATSC3are,-0.027424902327161525
AATSC4are,0.027550807480272388
AATSC5are,-0.03166414699054411
AATSC6are,-0.007999976218787156
AATSC7are,-0.03409219844100935
AATSC8are,-0.008592390011890612
AETA_beta,1.4078947368421053
BCUTdv-1h,6.033381744774159
BCUTdv-1l,0.6531823134659673
BCUTpe-1h,3.5153163178022
BCUTpe-1l,2.2228337882056612
BCUTse-1h,3.7235110343223545
BCUTse-1l,2.421908407628663
ETA_alpha,9.133333333333335
ETA_dBeta,2.25
ETA_eta_B,0.26634651683225385
ETA_eta_F,16.96498081832794
ETA_eta_L,3.8311743106225973
ETA_eta_R,29.24869713789779
ETA_psi_1,0.5480000000000003
LabuteASA,112.01136094314141
LogEE_DzZ,54.13104688703331
LogEE_Dzi,57.10599077163367
LogEE_Dzm,54.137710060099394
LogEE_Dzp,75.60764359754288
LogEE_Dzv,69.8272976169812
PEOE_VSA1,14.946410935820385
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,11.336785877934737
PEOE_VSA6,17.289397394048667
PEOE_VSA7,19.056471336613843
PEOE_VSA8,16.15251119939551
PEOE_VSA9,0.0
SM1_Dzare,1.2038881980944245
SpAD_Dzpe,114.92071512718869
SpAD_Dzse,115.21583790321435
SpAbs_DzZ,107.15808827513413
SpAbs_Dzi,113.32898030998699
SpAbs_Dzm,107.17488944280484
SpAbs_Dzp,155.13329622172253
SpAbs_Dzv,141.33264904945193
SpDiam_Dt,223.8062276397953
SpMAD_DzZ,5.708904131615687
SpMAD_Dzi,6.00626494973828
SpMAD_Dzm,5.709682095190282
SpMAD_Dzp,8.06197431852533
SpMAD_Dzv,7.378131945535242
SpMax_DzZ,54.13104688703331
SpMax_Dzi,57.10599077163367
SpMax_Dzm,54.137710060099394
SpMax_Dzp,75.60764359754288
SpMax_Dzv,69.8272976169812
VE1_Dzare,4.299935381013025
VE2_Dzare,0.22631238847436974
VE3_Dzare,2.1004538810876054
VR1_Dzare,97.40069567590145
VR2_Dzare,5.1263524039948125
VR3_Dzare,5.220687239258431
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,14
nAromBond,15
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48070175438596496
AETA_dBeta,0.11842105263157894
AETA_eta_B,0.01401823772801336
AETA_eta_F,0.8928937272804179
AETA_eta_L,0.20164075319066302
AETA_eta_R,1.5394051125209363
BCUTare-1h,3.5697122955447735
BCUTare-1l,2.167574263468264
ETA_beta_s,12.25
ETA_dPsi_A,0.1659999999999997
ETA_dPsi_B,0.0
ETA_eta_BR,0.5243465168322539
ETA_eta_FL,5.316692734918245
ETA_eta_RL,9.147867045540842
LogEE_Dzpe,57.51878699089576
LogEE_Dzse,57.66567508271457
PEOE_VSA10,16.386906445859648
PEOE_VSA11,5.817862777835028
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,16.170370381317657
SlogP_VSA3,0.0
SlogP_VSA4,6.923737199690624
SlogP_VSA5,15.431931796647563
SlogP_VSA6,34.8549302792814
SlogP_VSA7,0.0
SlogP_VSA8,10.086144130933896
SlogP_VSA9,0.0
SpAD_Dzare,114.09340915872141
SpAbs_Dzpe,113.92741486306451
SpAbs_Dzse,114.2339836743886
SpDiam_DzZ,83.69048005237165
SpDiam_Dzi,88.11181730431313
SpDiam_Dzm,83.70076316159845
SpDiam_Dzp,117.63304249515431
SpDiam_Dzv,109.01755710148228
SpMAD_Dzpe,6.048458690904668
SpMAD_Dzse,6.0639914685902285
SpMax_Dzpe,57.51878699089576
SpMax_Dzse,57.66567508271457
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,19
AETA_beta_s,0.6447368421052632
AETA_eta_BR,0.027597185096434412
AETA_eta_FL,0.2798259334167497
AETA_eta_RL,0.4814666866074127
DetourIndex,1457
EState_VSA1,5.907179729351506
EState_VSA2,10.626659026985205
EState_VSA3,16.964334411174267
EState_VSA4,4.699919916469101
EState_VSA5,11.336785877934737
EState_VSA6,19.056471336613843
EState_VSA7,18.19910120538483
EState_VSA8,10.473451861131776
EState_VSA9,4.523094936973348
ETA_beta_ns,14.5
ETA_shape_p,0.12773722627737222
ETA_shape_x,0.0
ETA_shape_y,0.3832116788321167
GhoseFilter,True
LogEE_Dzare,57.11006711610251
SlogP_VSA10,5.817862777835028
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,113.01624603411067
SpDiam_Dzpe,89.17756304755375
SpDiam_Dzse,89.43976071018561
SpMAD_Dzare,6.004916271511654
SpMax_Dzare,57.11006711610251
TopoPSA(NO),75.36
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,4.8666021825396815
VSA_EState9,41.395780895691615
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7631578947368421
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.01929824561403502
FilterItLogS,-3.7560673986907887
SpDiam_Dzare,88.52345862022612
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.67816091954023
ETA_epsilon_2,0.8771929824561401
ETA_epsilon_3,0.4433962264150947
ETA_epsilon_4,0.5811965811965815
ETA_epsilon_5,0.822222222222222
AETA_beta_ns_d,0.05263157894736842
ETA_dEpsilon_A,0.23476469312513526
ETA_dEpsilon_B,0.09696433834364848
ETA_dEpsilon_C,-0.13780035478148678
ETA_dEpsilon_D,0.054970760233918115
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8421052631578947
MDEDescriptor,"0.0,0.719559980627759,1.5387445816369196,0.0,3.4869383579680346,9.980707678448814,0.0,7.822008646274977,0.0,0.0,0.25,0.33806170189140655,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0"
APolDescriptor,37.05393
BCUTDescriptor,"11.99373259489136,31.97207195177596,-0.35848512275537614,0.24588160088349997,5.492992626747986,11.611586838681776"
BPolDescriptor,16.74607
TPSADescriptor,103.60000000000001
ALOGPDescriptor,"2.822,7.963684000000001,72.7209"
XLogPDescriptor,3.0239999999999996
VAdjMaDescriptor,5.392317422778761
WeightDescriptor,274.04121326
ChiPathDescriptor,"13.405412915006313,9.14786704554084,8.464300737076236,7.132915337434086,6.093054397882006,4.311620154128467,2.7912854744592543,1.9430567874633695,10.822419989267363,6.417481481569718,5.105077993855018,3.8038496868866387,2.7757225231684677,1.744827328439259,0.9828608052470674,0.5750387731427851"
ChiChainDescriptor,"0.0,0.0,0.19641855032959654,0.5195572492700258,0.6543930717962595,0.0,0.0,0.1028988682967108,0.228200533253261,0.2798209827126981"
AtomCountDescriptor,29
BondCountDescriptor,21
SmallRingDescriptor,"3,3,2,2,0,0,2,1,0,0,0"
ChiClusterDescriptor,"1.359783823594711,0.0,0.321401266872592,0.0,0.6913721762493147,0.0,0.13265112676125335,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,9,1,1,0,0,0"
ZagrebIndexDescriptor,102.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.2299999999999995
WeightedPathDescriptor,"38.80753561436502,2.0425018744402643,17.310446444110955,8.121428064244704,6.055832730558397"
FractionalPSADescriptor,0.3780453267140816
WienerNumbersDescriptor,"717.0,27.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.1410536628767467,5.232177795605574,6.463093481568091,1.4542919033189332,2.012422486479597,2.116600076512781"
FractionalCSP3Descriptor,0.07692307692307693
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,1,4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,18
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"13.959183673469388,5.78,2.88"
AromaticAtomsCountDescriptor,14
AromaticBondsCountDescriptor,15
FragmentComplexityDescriptor,619.06
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.07692307692307693
AutocorrelationDescriptorMass,"28.171120747625807,26.38785373711161,40.24986231207218,40.44447379888382,30.878242234297304"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.33717282621636124,-0.10236163900837404,-0.03277693013173469,-0.07326153972900917,0.03333623563782824"
EccentricConnectivityIndexDescriptor,326
AutocorrelationDescriptorPolarizability,"1347.8674529273208,1605.5342195839278,2282.1409600371744,1970.2479377799723,1565.222638238705"
