DLiP-ID,C002HY
MATS1s,-0.06382978723404263
MATS1v,0.003089006766046864
MATS2Z,0.14370967741935484
MATS2c,0.08673807144800467
MATS2d,0.12577405857740587
MATS2i,-0.042430500320995046
MATS2m,0.1410494532968833
MATS2p,0.02117572525727954
MATS2s,0.17256944444444441
MATS2v,0.06424620356807755
MATS3Z,0.09793548387096775
MATS3c,-0.18295063845047382
MATS3d,-0.08023430962343096
MATS3i,0.048398645373869426
MATS3m,0.09956695919058041
MATS3p,0.07762369812151361
MATS3s,0.056111111111111105
MATS3v,0.11770211513604836
MATS4Z,-0.1240212965862825
MATS4c,0.2709381290341571
MATS4d,-0.01872689604744689
MATS4i,-0.009088232571914052
MATS4m,-0.12854843172353903
MATS4p,-0.13676590794212812
MATS4s,0.08872707659115425
MATS4v,-0.17386053336522822
MATS5Z,0.10193548387096774
MATS5c,-0.1751363914059215
MATS5d,0.1086192468619247
MATS5i,-0.11449426132582319
MATS5m,0.1006945370987857
MATS5p,-0.038067611596056185
MATS5s,-0.021212121212121196
MATS5v,0.028653390232227897
MATS6Z,0.1897453310696095
MATS6c,0.09235156594086984
MATS6d,0.0065448139176393005
MATS6i,0.03603117220724463
MATS6m,0.19040535662219463
MATS6p,0.11449465989556455
MATS6s,0.10175438596491228
MATS6v,0.1641283538449211
MATS7Z,-0.2304147465437788
MATS7c,-0.10570937075005442
MATS7d,-0.21243275552898985
MATS7i,0.026709687049512935
MATS7m,-0.22430764220880078
MATS7p,0.010151627382276084
MATS7s,-0.23232323232323246
MATS7v,-0.07222800099319816
MATS8Z,-0.26203473945409433
MATS8c,0.19362787631541395
MATS8d,-0.16333440617959444
MATS8i,0.044954668720897144
MATS8m,-0.259830442819653
MATS8p,-0.07749378217735856
MATS8s,-0.2760683760683761
MATS8v,-0.17928734136100966
MAXaaN,4.499135375607237
MAXaaO,5.580805461073318
MINaaN,4.499135375607237
MINaaO,5.580805461073318
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,32.99880280303405
SpAD_D,257.0012801215404
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.8121169649459412
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1082
TMWC10,129.42391693381154
TSRW10,74.12051140262501
VE1_Dt,4.9666932196204145
VE2_Dt,0.1986677287848166
VE3_Dt,2.519045002375466
VR1_Dt,145.25411409090793
VR2_Dt,5.8101645636363175
VR3_Dt,5.894775451410959
Xc-3dv,0.6350535523955528
Xc-4dv,0.0
Xc-5dv,0.10370911568776918
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.39856858967637593
Xch-7d,0.7138215882211316
Xp-0dv,14.243939487817746
Xp-1dv,8.47259633344434
Xp-2dv,5.944510632349963
Xp-3dv,4.492640329996011
Xp-4dv,3.13080189738318
Xp-5dv,1.9574156388457418
Xp-6dv,1.1466353659683182
Xp-7dv,0.7327712470414611
Xpc-4d,4.1449854623368365
Xpc-5d,6.748129553756769
Xpc-6d,10.082088400682986
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,47
nFRing,2
nHBAcc,4
nHBDon,1
nHRing,2
nSpiro,0
naRing,4
piPC10,8.717554819235541
AATS0dv,7.909090909090909
AATS0pe,6.213681818181815
AATS0se,7.6311244545454535
AATS1dv,8.170212765957446
AATS1pe,6.495595744680853
AATS1se,7.736643234042548
AATS2dv,7.1125
AATS2pe,6.40369
AATS2se,7.731566399999996
AATS3dv,5.54
AATS3pe,6.283625000000003
AATS3se,7.680202080000003
AATS4dv,5.029126213592233
AATS4pe,6.312368932038836
AATS4se,7.714974330097087
AATS5dv,4.0
AATS5pe,6.004645454545455
AATS5se,7.497809454545455
AATS6dv,4.0
AATS6pe,6.092822105263157
AATS6se,7.594415747368422
AATS7dv,3.844155844155844
AATS7pe,6.371012987012987
AATS7se,7.847036935064936
AATS8dv,2.9384615384615387
AATS8pe,6.1574800000000005
AATS8se,7.63387556923077
AATSC0Z,7.045454545454546
AATSC0c,0.018709581058949314
AATSC0d,0.6172520661157024
AATSC0i,1.5484517478660502
AATSC0m,33.6133056089876
AATSC0p,0.2293371803033444
AATSC0s,1.0
AATSC0v,50.26717490218475
AATSC1Z,0.44680851063829785
AATSC1c,-0.009899305588453013
AATSC1d,0.2937730789519957
AATSC1i,-0.256443088949168
AATSC1m,2.1053282072599817
AATSC1p,-0.01159672383832123
AATSC1s,-0.06382978723404263
AATSC1v,0.15527564338290978
AATSC2Z,1.0125
AATSC2c,0.0016228329786533804
AATSC2d,0.07763429752066116
AATSC2i,-0.06570158238487579
AATSC2m,4.741138379648762
AATSC2p,0.004856381121382802
AATSC2s,0.17256944444444441
AATSC2v,3.2294751515579194
AATSC3Z,0.69
AATSC3c,-0.0034229297998756686
AATSC3d,-0.049524793388429744
AATSC3i,0.07494296702351724
AATSC3m,3.3467746278305763
AATSC3p,0.017802000051905943
AATSC3s,0.056111111111111105
AATSC3v,5.916552807900829
AATSC4Z,-0.8737864077669902
AATSC4c,0.005069138887124631
AATSC4d,-0.011559215277220574
AATSC4i,-0.014072689610993486
AATSC4m,-4.320937721079394
AATSC4p,-0.03136550768907444
AATSC4s,0.08872707659115425
AATSC4v,-8.739477839257054
AATSC5Z,0.7181818181818181
AATSC5c,-0.0032767285113809615
AATSC5d,0.06704545454545455
AATSC5i,-0.17728883907060325
AATSC5m,3.3846762486570237
AATSC5p,-0.008730318704322422
AATSC5s,-0.021212121212121196
AATSC5v,1.4403249783439518
