DLiP-ID,C001NS
AATSC6d,-0.14024505853912875
AATSC6i,-0.11655859270251674
AATSC6m,-8.230634635054747
AATSC6p,-0.015461126524034684
AATSC6s,-0.22309155330141725
AATSC6v,-7.511254314188109
AATSC7Z,-0.9259259259259259
AATSC7c,0.0018589910799495031
AATSC7d,-0.06609637318979875
AATSC7i,0.019133585889565177
AATSC7m,-4.492933930187107
AATSC7p,-0.019977106675698984
AATSC7s,0.04823732325174079
AATSC7v,-6.334926424657902
AATSC8Z,-0.10256410256410256
AATSC8c,0.00030955392167186097
AATSC8d,0.22014461893354634
AATSC8i,-0.1357795310244792
AATSC8m,-0.5132394835640158
AATSC8p,-0.01465807582708679
AATSC8s,-0.23078340184741564
AATSC8v,-2.357361982823541
ATS0are,212.5249
ATS1are,236.775
ATS2are,432.086
ATS3are,547.8660000000001
ATS4are,564.022
ATS5are,570.0100000000001
ATS6are,449.45500000000004
ATS7are,318.57599999999996
ATS8are,215.99
ATSC0dv,148.0
ATSC0pe,4.325426470588233
ATSC0se,3.0079817647058813
ATSC1dv,66.0
ATSC1pe,0.18099472318338936
ATSC1se,-0.06682886159169513
ATSC2dv,53.0
ATSC2pe,0.6376764705882328
ATSC2se,0.3260655294117654
ATSC3dv,1.0
ATSC3pe,-0.37493321799308094
ATSC3se,-0.39046103806228316
ATSC4dv,-54.0
ATSC4pe,0.07121660899653964
ATSC4se,-0.0015451280276818913
ATSC5dv,-108.0
ATSC5pe,-1.38363633217993
ATSC5se,-0.671370657439445
ATSC6dv,-88.0
ATSC6pe,-2.0964980103806212
ATSC6se,-1.1994150830449815
ATSC7dv,-16.0
ATSC7pe,0.046416782006922175
ATSC7se,0.36056660899653903
ATSC8dv,24.0
ATSC8pe,-0.0268833044982677
ATSC8se,-0.059071200692043
AXp-0dv,0.5716943637475547
AXp-1dv,0.3054312715581236
AXp-2dv,0.15957754556067763
AXp-3dv,0.0846883584699351
AXp-4dv,0.04527382956154323
AXp-5dv,0.024388557790431253
AXp-6dv,0.013411773385064558
AXp-7dv,0.007559566869289823
BertzCT,730.2285983583807
ECIndex,263
ETA_eta,15.643849481063736
GATS1dv,0.38869612856099345
GATS1pe,0.6720284067305273
GATS1se,0.7531568624152297
GATS2dv,0.7869634340222577
GATS2pe,0.8400762930550884
GATS2se,0.8693887087472566
GATS3dv,0.9742398648648649
GATS3pe,0.9330727333924913
GATS3se,0.9495645995976588
GATS4dv,1.0603334312573442
GATS4pe,0.8424660608100529
GATS4se,0.8435287390997491
GATS5dv,1.3087544065804937
GATS5pe,1.2610412733720657
GATS5se,1.2835443647896494
GATS6dv,1.3424194742687896
GATS6pe,1.4419857711300568
GATS6se,1.4508546130115267
GATS7dv,0.9992492492492494
GATS7pe,0.9534512634478977
GATS7se,0.8308463488677542
GATS8dv,0.7546777546777548
GATS8pe,0.8947316941258375
GATS8se,0.8105359079554205
LogEE_A,3.925374087408311
LogEE_D,64.56678460982765
MATS1dv,0.4097881665449233
MATS1pe,0.03845157847177337
MATS1se,-0.020415783754735364
MATS2dv,0.17905405405405406
MATS2pe,0.07371255469538852
MATS2se,0.05420005088422601
MATS3dv,0.0026105651105651105
MATS3pe,-0.03349046908607524
MATS3se,-0.05015321179608778
MATS4dv,-0.1348413631022327
MATS4pe,0.006084759910876127
MATS4se,-0.00018983678097645983
MATS5dv,-0.2696827262044654
MATS5pe,-0.11821813764945197
MATS5se,-0.08248562071685696
MATS6dv,-0.27693446871529065
MATS6pe,-0.22574678699593972
MATS6se,-0.18571644584711228
MATS7dv,-0.06806806806806806
MATS7pe,0.006756647341561024
MATS7se,0.07547366913692063
MATS8dv,0.14137214137214138
MATS8pe,-0.005418362133272498
MATS8se,-0.017120439504766816
MAXaaCH,2.017777777777778
MAXaaaC,0.9973148148148151
MAXaasC,1.1381944444444445
MAXsCH3,1.9462183484504911
MAXsssN,2.346662887377173
MDEC-12,1.4801141358114507
MDEC-13,2.476871056846167
MDEC-22,6.38078170495976
MDEC-23,16.064747422588134
MDEC-33,9.883989415152922
MDEO-12,0.5345224838248487
MDEO-22,0.19999999999999996
MINaaCH,1.546496126228269
MINaaaC,0.749027777777778
MINaasC,0.9355546107331822
MINsCH3,1.9462183484504911
MINsssN,2.346662887377173
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.8928571428571429
SM1_Dzi,0.7446521430925515
SM1_Dzm,0.8902969157782687
SM1_Dzp,-3.765064611199274
SM1_Dzv,-1.5163080624175058
SddssSe,0
SpAD_Dt,504.739628695218
SpAbs_A,25.47805036634267
SpAbs_D,129.13356921965544
SpMAD_A,1.3409500192811932
SpMAD_D,6.7965036431397605
SpMax_A,2.54277935725093
SpMax_D,64.56678460982765
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,42.68
TpiPC10,9.086131018811715
VAdjMat,5.459431618637297
VE1_DzZ,4.299745257652627
VE1_Dzi,4.3004954127487
VE1_Dzm,4.299743911230308
VE1_Dzp,4.274353155865693
VE1_Dzv,4.288340401216849
VE2_DzZ,0.2263023819817172
VE2_Dzi,0.22634186382887894
VE2_Dzm,0.22630231111738466
VE2_Dzp,0.2249659555718786
VE2_Dzv,0.22570212637983414
VE3_DzZ,2.100409664710645
VE3_Dzi,2.100584114502628
VE3_Dzm,2.1004093515705753
VE3_Dzp,2.0944866685433934
VE3_Dzv,2.0977536914022425
VR1_DzZ,103.16334470249377
VR1_Dzi,103.18680854238572
VR1_Dzm,103.16413817143668
VR1_Dzp,105.13570383250129
VR1_Dzv,104.13250113641428
VR2_DzZ,5.429649721183883
VR2_Dzi,5.430884660125564
VR2_Dzm,5.429691482707193
VR2_Dzp,5.533458096447436
VR2_Dzv,5.4806579545481195
VR3_DzZ,5.2781674891346775
VR3_Dzi,5.278394906847959
VR3_Dzm,5.2781751804895265
VR3_Dzp,5.297105819329772
VR3_Dzv,5.287518023790132
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.09512383116838222
Xch-7dv,0.1893990831586464
Xpc-4dv,1.458340102543791
Xpc-5dv,2.302921574846332
Xpc-6dv,3.43657161918881
Zagreb1,110.0
Zagreb2,136.0
fragCpx,142.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,2
n6FRing,0
n6HRing,3
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,2
nBondsA,11
nBondsD,1
nBondsM,12
nBondsO,22
nBondsS,25
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,4
naHRing,1
AATS0are,6.250732352941177
AATS1are,6.399324324324325
AATS2are,6.354205882352941
AATS3are,6.2257500000000014
AATS4are,6.130673913043479
AATS5are,6.195760869565219
AATS6are,6.156917808219179
AATS7are,5.899555555555555
AATS8are,5.538205128205129
AATSC0dv,4.352941176470588
AATSC0pe,0.12721842560553626
AATSC0se,0.08847005190311416
AATSC1dv,1.7837837837837838
AATSC1pe,0.00489174927522674
AATSC1se,-0.0018061854484241926
AATSC2dv,0.7794117647058824
AATSC2pe,0.009377595155709307
AATSC2se,0.004795081314878903
AATSC3dv,0.011363636363636364
AATSC3pe,-0.004260604749921374
AATSC3se,-0.004437057250707763
AATSC4dv,-0.5869565217391305
AATSC4pe,0.000774093576049344
AATSC4se,-1.6794869866107515e-05
AATSC5dv,-1.173913043478261
AATSC5pe,-0.015039525349781849
AATSC5se,-0.007297507146080924
AATSC6dv,-1.2054794520547945
AATSC6pe,-0.028719150827131796
AATSC6se,-0.01643034360335591
AATSC7dv,-0.2962962962962963
AATSC7pe,0.0008595700371652255
AATSC7se,0.006677159425861834
AATSC8dv,0.6153846153846154
AATSC8pe,-0.0006893154999555821
AATSC8se,-0.001514646171590846
AETA_eta,0.8233604990033545
ATSC0are,4.6494617647058805
ATSC1are,0.08813278546712805
ATSC2are,0.5596352941176472
ATSC3are,-0.4856657439446365
ATSC4are,0.09411228373702424
ATSC5are,-1.3111024221453278
ATSC6are,-2.067079671280276
ATSC7are,0.2052371972318341
ATSC8are,-0.037173788927336304
BCUTZ-1h,8.038819487456461
BCUTZ-1l,5.667427542575452
BCUTc-1h,0.4947723870942484
BCUTc-1l,-0.5203586394420606
BCUTd-1h,3.298780512292801
BCUTd-1l,0.977718196840882
BCUTi-1h,14.543282433508137
BCUTi-1l,10.928566501398356
BCUTm-1h,16.0192355231337
BCUTm-1l,11.680072938503326
BCUTp-1h,2.0151267285429446
BCUTp-1l,0.720454536233994
BCUTs-1h,7.008282624757694
BCUTs-1l,1.3278026887086196
BCUTv-1h,20.91774588789899
BCUTv-1l,14.69806689555556
BalabanJ,1.63543382751374
Diameter,8
ETA_beta,23.0
GATS1are,0.7025372904592322
GATS2are,0.8661780585608582
GATS3are,0.9447545161773945
GATS4are,0.8378441750167106
GATS5are,1.261744223013356
GATS6are,1.438706962701903
GATS7are,0.9166150583316516
GATS8are,0.8535313847693458
HybRatio,0.4
Lipinski,True
LogEE_Dt,252.369814347609
MATS1are,0.017418550370182355
MATS2are,0.06018280420820377
MATS3are,-0.04035813011994316
MATS4are,0.007480570517320011
MATS5are,-0.1042137512218159
MATS6are,-0.2070668573397035
MATS7are,0.027793199948484244
MATS8are,-0.006970251653222675
MAXssCH2,1.1004024943310657
MINssCH2,0.7299367756361803
NsssssAs,0
RotRatio,0.0
SM1_Dzpe,0.9373470012239903
SM1_Dzse,0.8857473937688994
SMR_VSA1,9.154013890853395
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,19.765380445542643
SMR_VSA6,24.596304507188545
SMR_VSA7,33.67976062346702
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,91.54062313728463
SpAD_Dzi,91.79728519481233
SpAD_Dzm,91.56397537165145
SpAD_Dzp,129.0988731188989
SpAD_Dzv,113.31887825129353
SpAbs_Dt,504.739628695218
SpDiam_A,5.085558714501859
SpDiam_D,91.390748784938
SpMAD_Dt,26.565243615537792
SpMax_Dt,252.369814347609
SsssssAs,0
VE1_Dzpe,4.2999381446614615
VE1_Dzse,4.299717612129846
VE2_Dzpe,0.2263125339295506
VE2_Dzse,0.2263009269542024
VE3_Dzpe,2.1004545238059964
VE3_Dzse,2.1004032351177275
VMcGowan,184.85999999999976
VR1_Dzpe,103.14365456613979
VR1_Dzse,103.16637658489307
VR2_Dzpe,5.428613398217884
VR2_Dzse,5.429809293941741
VR3_Dzpe,5.277976607230684
VR3_Dzse,5.278196877846887
mZagreb1,5.138888888888889
mZagreb2,4.0
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,2
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,5
nBondsKS,32
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.1367488754325259
AATSC1are,0.0023819671747872446
AATSC2are,0.008229930795847754
AATSC3are,-0.005518928908461778
AATSC4are,0.00102295960583722
AATSC5are,-0.014251113284188346
AATSC6are,-0.028316159880551726
AATSC7are,0.003800688837626557
AATSC8are,-0.0009531740750599052
AETA_beta,1.2105263157894737
BCUTdv-1h,6.038731994489395
BCUTdv-1l,0.9959480067379571
BCUTpe-1h,3.522292582504313
BCUTpe-1l,2.2140455523862634
BCUTse-1h,3.7348371344560194
BCUTse-1l,2.410071161170025
ETA_alpha,8.9
ETA_dBeta,-3.0
ETA_eta_B,0.17703011935521396
ETA_eta_F,14.235652542469474
ETA_eta_L,4.934115859317417
ETA_eta_R,29.87950202353321
ETA_psi_1,0.5562500000000002
LabuteASA,110.13077585431644
LogEE_DzZ,45.8005916250702
LogEE_Dzi,45.93783481546367
LogEE_Dzm,45.812309605825696
LogEE_Dzp,63.9549526734706
LogEE_Dzv,56.420022063159784
PEOE_VSA1,14.053923621703873
PEOE_VSA2,0.0
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,31.395199005701247
PEOE_VSA8,23.560799180535977
PEOE_VSA9,12.232142680596137
SM1_Dzare,1.0428106095858538
SpAD_Dzpe,91.01273310015547
SpAD_Dzse,91.62172744668312
SpAbs_DzZ,90.85970436211204
SpAbs_Dzi,91.25352086908836
SpAbs_Dzm,90.88420149802204
SpAbs_Dzp,131.67496995814045
SpAbs_Dzv,114.35635218873708
SpDiam_Dt,284.1679412493787
SpMAD_DzZ,4.8179275335412965
SpMAD_Dzi,4.831436062884859
SpMAD_Dzm,4.819156598507971
SpMAD_Dzp,6.794677532573626
SpMAD_Dzv,5.964151486910185
SpMax_DzZ,45.8005916250702
SpMax_Dzi,45.93783481546367
SpMax_Dzm,45.812309605825696
SpMax_Dzp,63.9549526734706
SpMax_Dzv,56.420022063159784
VE1_Dzare,4.300086014105159
VE2_Dzare,0.22632031653185047
VE3_Dzare,2.100488911952118
VR1_Dzare,103.10838113890152
VR2_Dzare,5.426756902047448
VR3_Dzare,5.277634565248295
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,10
nAromBond,11
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46842105263157896
AETA_dBeta,-0.15789473684210525
AETA_eta_B,0.009317374702905997
AETA_eta_F,0.7492448706562881
AETA_eta_L,0.2596903083851272
AETA_eta_R,1.5726053696596427
BCUTare-1h,3.574126440389804
BCUTare-1l,2.164689842739187
ETA_beta_s,13.0
ETA_dPsi_A,0.15774999999999972
ETA_dPsi_B,0.0
ETA_eta_BR,0.5210301193552139
ETA_eta_FL,4.303067583700465
ETA_eta_RL,9.237183443017882
LogEE_Dzpe,45.537558101691396
LogEE_Dzse,45.84103305709625
PEOE_VSA10,17.939413939439067
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,15.262359003728514
SlogP_VSA2,19.696394776338067
SlogP_VSA3,6.4208216229260096
SlogP_VSA4,6.923737199690624
SlogP_VSA5,17.547724606320003
SlogP_VSA6,21.34442225804839
SlogP_VSA7,0.0
SlogP_VSA8,10.969244356107037
SlogP_VSA9,0.0
SpAD_Dzare,89.92283260832897
SpAbs_Dzpe,90.31376048717075
SpAbs_Dzse,90.9439055783887
SpDiam_DzZ,63.40518636780294
SpDiam_Dzi,63.72564429864205
SpDiam_Dzm,63.42224099594663
SpDiam_Dzp,89.60618147914111
SpDiam_Dzv,78.61213678581446
SpMAD_Dzpe,4.790143847376604
SpMAD_Dzse,4.822196181404375
SpMax_Dzpe,45.537558101691396
SpMax_Dzse,45.84103305709625
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,1
nG12FHRing,1
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,19
AETA_beta_s,0.6842105263157895
AETA_eta_BR,0.027422637860800732
AETA_eta_FL,0.2264772412473929
AETA_eta_RL,0.4861675496325201
DetourIndex,2392
EState_VSA1,0.0
EState_VSA2,5.625586319077987
EState_VSA3,0.0
EState_VSA4,66.07108346965857
EState_VSA5,0.0
EState_VSA6,6.06636706846161
EState_VSA7,12.990104268152233
EState_VSA8,4.899909730850478
EState_VSA9,9.154013890853395
ETA_beta_ns,10.0
ETA_shape_p,0.09363295880149812
ETA_shape_x,0.0
ETA_shape_y,0.4382022471910112
GhoseFilter,True
LogEE_Dzare,44.99128027823658
SlogP_VSA10,5.687386274683562
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,89.17239845960682
SpDiam_Dzpe,63.029781555464666
SpDiam_Dzse,63.46309481887038
SpMAD_Dzare,4.7327806635962615
SpMax_Dzare,44.99128027823658
TopoPSA(NO),42.68
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.475029289493575
VSA_EState9,35.69163737717309
nBridgehead,0
nG12FAHRing,1
nG12FaHRing,0
AETA_beta_ns,0.5263157894736842
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03157894736842103
FilterItLogS,-4.1574515183442236
SpDiam_Dzare,62.25509074052591
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6029411764705883
ETA_epsilon_2,0.8421052631578945
ETA_epsilon_3,0.4490196078431376
ETA_epsilon_4,0.5452380952380954
ETA_epsilon_5,0.8421052631578945
AETA_beta_ns_d,0.02631578947368421
ETA_dEpsilon_A,0.1539215686274507
ETA_dEpsilon_B,0.0577030812324929
ETA_dEpsilon_C,-0.09621848739495781
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8947368421052632
MDEDescriptor,"0.0,1.4801141358114507,2.476871056846167,0.0,6.38078170495976,16.064747422588134,0.0,9.883989415152922,0.0,0.0,0.0,0.5345224838248487,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,39.907894999999996
BCUTDescriptor,"11.899999999999995,15.996927472637541,-0.34253618168742184,0.29133037119366456,4.563237387396303,10.556977965245398"
BPolDescriptor,23.168104999999997
TPSADescriptor,42.68
ALOGPDescriptor,"2.2481,5.05395361,66.71300000000001"
XLogPDescriptor,3.325
VAdjMaDescriptor,5.459431618637297
WeightDescriptor,257.10519346
ChiPathDescriptor,"12.982763184195939,9.237183443017882,8.740443111991633,7.69964395896028,7.2467518745017765,6.376614507991042,4.728608883532268,3.6746856428656196,10.86219291120354,6.71948797427872,5.266059003502362,4.0650412065568835,3.21444189886957,2.4388557790431253,1.5423539392824261,1.0507797948312854"
ChiChainDescriptor,"0.0,0.0,0.0,0.23699924020616134,0.593261858580004,0.0,0.0,0.0,0.09512383116838222,0.1893990831586464"
AtomCountDescriptor,34
BondCountDescriptor,22
SmallRingDescriptor,"4,2,1,1,0,0,0,4,0,0,0"
ChiClusterDescriptor,"1.377070129898636,0.0,0.3638081882498113,0.0,0.630668920746243,0.0,0.1353314958657302,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,5,3,4,2,0,0"
ZagrebIndexDescriptor,110.0
LargestChainDescriptor,9
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"40.09451644396992,2.1102377075773644,12.32889859545373,8.789266069847475,3.5396325256062577"
FractionalPSADescriptor,0.16600209208391617
WienerNumbersDescriptor,"598.0,36.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.405803666195311,6.395319145146009,10.264324726397579,1.458340102543791,2.3029215748463336,3.128233627970807"
FractionalCSP3Descriptor,0.4
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,5,0,0,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,13
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"12.71900826446281,4.776859504132231,2.0"
AromaticAtomsCountDescriptor,10
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,1027.04
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.4
AutocorrelationDescriptorMass,"21.683387407899318,24.159005685204164,36.76384060819067,39.708743213668455,36.0405633015727"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,0
AutocorrelationDescriptorCharge,"0.4786704538160352,-0.2833994062154435,-0.02716315879250455,0.08195595242505038,0.023568449020077188"
EccentricConnectivityIndexDescriptor,263
AutocorrelationDescriptorPolarizability,"1397.4911024436644,1721.0033577882084,2595.406870596192,2763.8423611870126,2252.2848706335453"
