DLiP-ID,J000EB
AATSC4i,0.18732136540709327
AATSC4m,-1.3235077188737443
AATSC4p,0.022669636429277926
AATSC4s,-0.15173283243645716
AATSC4v,3.4079785047945896
AATSC5Z,-0.302295918367347
AATSC5c,0.003879039566946951
AATSC5d,-0.0693027210884354
AATSC5i,-0.028745240545423753
AATSC5m,-1.564287415958051
AATSC5p,-0.019488108499236795
AATSC5s,0.11684303350970027
AATSC5v,-4.90215772507753
AATSC6Z,-0.3250070861678006
AATSC6c,0.0003163409969582947
AATSC6d,-0.035820578231292526
AATSC6i,-0.012132023587112092
AATSC6m,-1.538178914895125
AATSC6p,-0.006103971326275996
AATSC6s,-0.09614355001259764
AATSC6v,-1.8340672237157873
AATSC7Z,-1.202185603971318
AATSC7c,-0.0021055818636255366
AATSC7d,-0.04026475455046885
AATSC7i,0.04173403966453774
AATSC7m,-5.683518138685877
AATSC7p,-0.012144376482063396
AATSC7s,-0.1322853465710608
AATSC7v,-5.221177718475306
AATSC8Z,0.021827392929002692
AATSC8c,0.0012830081002695541
AATSC8d,0.0019581776372520933
AATSC8i,-0.3330582811829344
AATSC8m,-0.022367640072577688
AATSC8p,-0.0369890518501451
AATSC8s,0.06711299543291492
AATSC8v,-5.528727754234337
ATS0are,338.03960000000006
ATS1are,377.25
ATS2are,654.1218999999999
ATS3are,782.405
ATS4are,815.883
ATS5are,766.4349000000001
ATS6are,851.5349000000001
ATS7are,879.8539
ATS8are,826.2869999999998
ATSC0dv,208.21428571428572
ATSC0pe,5.2165714285714255
ATSC0se,3.0655597142857127
ATSC1dv,74.91326530612245
ATSC1pe,0.4032306122448984
ATSC1se,0.025628877551021494
ATSC2dv,26.848214285714313
ATSC2pe,0.3227285714285733
ATSC2se,0.3268305357142879
ATSC3dv,-11.890306122448973
ATSC3pe,-0.17254081632653073
ATSC3se,-0.3239283367346931
ATSC4dv,-61.155612244897966
ATSC4pe,-2.3095816326530603
ATSC4se,-1.491034173469385
ATSC5dv,-12.446428571428562
ATSC5pe,1.5287571428571445
ATSC5se,1.4499260714285722
ATSC6dv,-79.87244897959185
ATSC6pe,-0.6564408163265302
ATSC6se,-0.38483183673469423
ATSC7dv,-89.99489795918369
ATSC7pe,-2.3981102040816302
ATSC7se,-1.1099529591836725
ATSC8dv,33.56377551020408
ATSC8pe,1.2345795918367333
ATSC8se,0.6315935816326509
AXp-0dv,0.5750416951313342
AXp-1dv,0.3129665993105617
AXp-2dv,0.17199220486327235
AXp-3dv,0.09064084194524463
AXp-4dv,0.04930298719350035
AXp-5dv,0.026577009424947114
AXp-6dv,0.014782807889559478
AXp-7dv,0.008385887234168263
BertzCT,1049.0728185449889
ECIndex,779
ETA_eta,25.630632477591067
GATS1dv,0.5106918238993711
GATS1pe,0.6995758708511338
GATS1se,0.7620621412505516
GATS2dv,0.9660377358490565
GATS2pe,0.9830594807755505
GATS2se,0.9814346961327067
GATS3dv,1.0190130624092888
GATS3pe,0.9360240927054105
GATS3se,0.9376711817436462
GATS4dv,1.2497887918896085
GATS4pe,1.3697232801650638
GATS4se,1.459733479795026
GATS5dv,1.0136268343815513
GATS5pe,0.8440850890325092
GATS5se,0.818488766923539
GATS6dv,1.092374213836478
GATS6pe,0.9471492138910189
GATS6se,0.959342527842685
GATS7dv,1.1244263131055583
GATS7pe,1.1538456485568709
GATS7se,1.142671010416905
GATS8dv,0.8343077331916023
GATS8pe,0.7486502154563924
GATS8se,0.7151400893191013
LogEE_A,4.372295498758332
LogEE_D,178.71475865333412
MATS1dv,0.3358033161806747
MATS1pe,0.07214481323255571
MATS1se,0.007802909727322093
MATS2dv,0.06877072612921677
MATS2pe,0.0329952167086576
MATS2se,0.05686061773167417
MATS3dv,-0.024599551392004208
MATS3pe,-0.014247916614002732
MATS3se,-0.04551806960056985
MATS4dv,-0.12274647346458105
MATS4pe,-0.18502541515230295
MATS4se,-0.20326427052066792
MATS5dv,-0.026567562416619
MATS5pe,0.13024792784897965
MATS5se,0.21021009125954607
MATS6dv,-0.14918048408614448
MATS6pe,-0.048936843514562865
MATS6se,-0.04881876046955299
MATS7dv,-0.16354364656251452
MATS7pe,-0.17394433539684928
MATS7se,-0.13700016959873765
MATS8dv,0.06357113521609933
MATS8pe,0.09333265448755623
MATS8se,0.08125079338464555
MAXaaCH,2.165048973293021
MAXaasC,1.1736806714245251
MAXaasN,2.2517414886556857
MAXdssC,0.022195574153547115
MAXsCH3,1.5653102180201384
MAXsssN,1.9570532564877803
MDEC-12,1.7829617119989607
MDEC-13,1.2096033658929934
MDEC-22,20.297258018716768
MDEC-23,27.91030064073561
MDEC-33,6.486534291999109
MDEN-22,0.09090909090909091
MDEN-23,0.7721947901921795
MDEN-33,0.14285714285714285
MDEO-12,0.19999999999999996
MINaaCH,1.6249354402976475
MINaasC,0.46023148716198725
MINaasN,2.2517414886556857
MINdssC,0.022195574153547115
MINsCH3,1.5653102180201384
MINsssN,1.9570532564877803
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.0714285714285716
SM1_Dzi,1.247266713587194
SM1_Dzm,1.0685318721261376
SM1_Dzp,-4.237315801405576
SM1_Dzv,-2.0752874690897665
SddssSe,0
SpAD_Dt,604.1539104568001
SpAbs_A,40.14469623009763
SpAbs_D,357.4295173066682
SpMAD_A,1.3381565410032543
SpMAD_D,11.914317243555608
SpMax_A,2.4445481859792753
SpMax_D,178.71475865333412
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,60.25
TpiPC10,8.649793682136
VAdjMat,6.087462841250339
VE1_DzZ,5.396543153611857
VE1_Dzi,5.394656183735255
VE1_Dzm,5.396534618794366
VE1_Dzp,5.378329512780604
VE1_Dzv,5.389605777800208
VE2_DzZ,0.1798847717870619
VE2_Dzi,0.17982187279117517
VE2_Dzm,0.17988448729314552
VE2_Dzp,0.17927765042602012
VE2_Dzv,0.17965352592667358
VE3_DzZ,2.7843708805119807
VE3_Dzi,2.784021156660749
VE3_Dzm,2.784369298976543
VE3_Dzp,2.780990115143698
VE3_Dzv,2.7830845313594956
VR1_DzZ,197.35880894445444
VR1_Dzi,197.64457950801665
VR1_Dzm,197.36022260960388
VR1_Dzp,199.59141669801573
VR1_Dzv,198.32962860420443
VR2_DzZ,6.578626964815148
VR2_Dzi,6.588152650267221
VR2_Dzm,6.578674086986796
VR2_Dzp,6.653047223267191
VR2_Dzv,6.610987620140148
VR3_DzZ,6.383635725932079
VR3_Dzi,6.385082653334597
VR3_Dzm,6.38364288882536
VR3_Dzp,6.3948846491058875
VR3_Dzv,6.388542726064637
Xch-3dv,0.28867513459481287
Xch-4dv,0.2041241452319315
Xch-5dv,0.19921154788121845
Xch-6dv,0.29574509211314687
Xch-7dv,0.30037073974621675
Xpc-4dv,1.5833488109484182
Xpc-5dv,2.208850995571412
Xpc-6dv,2.584584925609887
Zagreb1,164.0
Zagreb2,195.0
fragCpx,286.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,1
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,1
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,34
nBondsS,42
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,6
naHRing,2
AATS0are,6.03642142857143
AATS1are,6.2875
AATS2are,6.22973238095238
AATS3are,6.0184999999999995
AATS4are,6.088679104477612
AATS5are,6.082816666666667
AATS6are,5.913436805555556
AATS7are,5.944958783783783
AATS8are,5.818922535211266
AATSC0dv,3.7181122448979593
AATSC0pe,0.09315306122448974
AATSC0se,0.05474213775510201
AATSC1dv,1.2485544217687077
AATSC1pe,0.00672051020408164
AATSC1se,0.0004271479591836916
AATSC2dv,0.2556972789115649
AATSC2pe,0.0030736054421768885
AATSC2se,0.0031126717687075035
AATSC3dv,-0.09146389324960748
AATSC3pe,-0.001327237048665621
AATSC3se,-0.0024917564364207163
AATSC4dv,-0.45638516600670126
AATSC4pe,-0.017235683825769108
AATSC4se,-0.011127120697532725
AATSC5dv,-0.09878117913832192
AATSC5pe,0.012132993197278924
AATSC5se,0.011507349773242637
AATSC6dv,-0.554669784580499
AATSC6pe,-0.004558616780045348
AATSC6se,-0.0026724433106575986
AATSC7dv,-0.6080736348593493
AATSC7pe,-0.01620344732487588
AATSC7se,-0.007499682156646436
AATSC8dv,0.23636461626904282
AATSC8pe,0.008694222477723473
AATSC8se,0.004447842124173598
AETA_eta,0.8543544159197023
ATSC0are,5.418342857142853
ATSC1are,0.29363265306122743
ATSC2are,0.4558142857142903
ATSC3are,-0.3600244897959164
ATSC4are,-2.614020408163261
ATSC5are,1.9763000000000017
ATSC6are,-0.63995306122449
ATSC7are,-2.301291836734692
ATSC8are,1.3002163265306081
BCUTZ-1h,8.022175212213602
BCUTZ-1l,5.68710073966564
BCUTc-1h,0.4175751694313631
BCUTc-1l,-0.5128074988789045
BCUTd-1h,3.190699351598951
BCUTd-1l,0.9780197387903745
BCUTi-1h,14.558282195364836
BCUTi-1l,10.948000363013684
BCUTm-1h,16.010286101796176
BCUTm-1l,11.69851856737462
BCUTp-1h,1.9936747018455927
BCUTp-1l,0.7517860000938165
BCUTs-1h,7.008271512648502
BCUTs-1l,1.2381440373357147
BCUTv-1h,20.899418260500095
BCUTv-1l,14.702490175929835
BalabanJ,1.1762485215683114
Diameter,15
ETA_beta,38.25
GATS1are,0.726536711277038
GATS2are,0.9947159208754746
GATS3are,0.9503675650395526
GATS4are,1.4166066360386513
GATS5are,0.8214699714901413
GATS6are,0.9355531207778637
GATS7are,1.1426538895335367
GATS8are,0.7253679505238264
HybRatio,0.375
Lipinski,True
LogEE_Dt,302.0769552284001
MATS1are,0.050579512977083685
MATS2are,0.04486629192548816
MATS3are,-0.028622676086845284
MATS4are,-0.2016163369566567
MATS5are,0.16210778437500395
MATS6are,-0.045931134570518305
MATS7are,-0.16070579074027677
MATS8are,0.09463435255546716
MAXssCH2,1.1981133320076323
MAXsssCH,0.6083154266068225
MINssCH2,0.5846997826908541
MINsssCH,0.6083154266068225
NsssssAs,0
RotRatio,0.20588235294117646
SM1_Dzpe,1.1621787025703796
SM1_Dzse,1.0580415728862167
SMR_VSA1,9.53140013787187
SMR_VSA2,0.0
SMR_VSA3,19.43496642053625
SMR_VSA4,5.917906046161393
SMR_VSA5,38.7727993035292
SMR_VSA6,13.65455394719011
SMR_VSA7,65.74319703538974
SMR_VSA8,0.0
SMR_VSA9,17.137367822980828
SpAD_DzZ,285.6678987542417
SpAD_Dzi,278.51411632745464
SpAD_Dzm,285.71561303322943
SpAD_Dzp,374.36355898136696
SpAD_Dzv,342.70314150066486
SpAbs_Dt,604.1539104568001
SpDiam_A,4.801508550507142
SpDiam_D,263.7772723750139
SpMAD_Dt,20.138463681893334
SpMax_Dt,302.0769552284001
SsssssAs,0
VE1_Dzpe,5.396547654064074
VE1_Dzse,5.396538274191993
VE2_Dzpe,0.1798849218021358
VE2_Dzse,0.17988460913973311
VE3_Dzpe,2.7843717144625697
VE3_Dzse,2.784369976336487
VMcGowan,307.6800000000009
VR1_Dzpe,197.35658749420088
VR1_Dzse,197.35979682816298
VR2_Dzpe,6.578552916473362
VR2_Dzse,6.578659894272099
VR3_Dzpe,6.383624469972602
VR3_Dzse,6.383640731440784
mZagreb1,7.611111111111111
mZagreb2,6.52777777777778
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,1
n8FHRing,1
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,51
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.0967561224489795
AATSC1are,0.004893877551020457
AATSC2are,0.004341088435374193
AATSC3are,-0.00276941915227628
AATSC4are,-0.01950761498629299
AATSC5are,0.01568492063492065
AATSC6are,-0.0044441184807256255
AATSC7are,-0.015549269167126298
AATSC8are,0.009156453003736678
AETA_beta,1.275
BCUTdv-1h,6.022123737831124
BCUTdv-1l,0.9975683397474006
BCUTpe-1h,3.489219539123956
BCUTpe-1l,2.2363968161931447
BCUTse-1h,3.7021263084259317
BCUTse-1l,2.4322872628804313
ETA_alpha,14.266666666666667
ETA_dBeta,-2.25
ETA_eta_B,0.2232090789224639
ETA_eta_F,27.990278253401232
ETA_eta_L,7.497667917687715
ETA_eta_R,53.6209107309923
ETA_psi_1,0.5911602209944754
LabuteASA,176.0766792377893
LogEE_DzZ,142.86966366283517
LogEE_Dzi,139.28836277158302
LogEE_Dzm,142.8934242456856
LogEE_Dzp,186.75804791054293
LogEE_Dzv,171.14404200342346
PEOE_VSA1,14.203872332441883
PEOE_VSA2,4.794537184071822
PEOE_VSA3,9.967957041894417
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,42.87655654355964
PEOE_VSA8,55.642048035745475
PEOE_VSA9,12.803725536125995
SM1_Dzare,1.3140995812005585
SpAD_Dzpe,283.6679094416613
SpAD_Dzse,285.95521990126883
SpAbs_DzZ,284.7200751208827
SpAbs_Dzi,277.4331518423457
SpAbs_Dzm,284.7703065902085
SpAbs_Dzp,377.7534116224915
SpAbs_Dzv,344.3633714759369
SpDiam_Dt,430.77705197588966
SpMAD_DzZ,9.522263291808057
SpMAD_Dzi,9.283803877581821
SpMAD_Dzm,9.523853767774314
SpMAD_Dzp,12.478785299378899
SpMAD_Dzv,11.423438050022162
SpMax_DzZ,142.86966366283517
SpMax_Dzi,139.28836277158302
SpMax_Dzm,142.8934242456856
SpMax_Dzp,186.75804791054293
SpMax_Dzv,171.14404200342346
VE1_Dzare,5.396778370377937
VE2_Dzare,0.1798926123459312
VE3_Dzare,2.784414466124731
VR1_Dzare,197.31632575546513
VR2_Dzare,6.577210858515504
VR3_Dzare,6.383420444119681
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,1
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47555555555555556
AETA_dBeta,-0.075
AETA_eta_B,0.007440302630748796
AETA_eta_F,0.9330092751133744
AETA_eta_L,0.24992226392292383
AETA_eta_R,1.7873636910330766
BCUTare-1h,3.5439728237470374
BCUTare-1l,2.186571485695312
ETA_beta_s,20.25
ETA_dPsi_A,0.12283977900552456
ETA_dPsi_B,0.0
ETA_eta_BR,0.6532090789224638
ETA_eta_FL,7.193336565762917
ETA_eta_RL,14.691004483450632
LogEE_Dzpe,141.87269401091635
LogEE_Dzse,143.01287800306395
PEOE_VSA10,5.824404497999927
PEOE_VSA11,0.0
PEOE_VSA12,5.879988336435371
PEOE_VSA13,5.907179729351506
SlogP_VSA1,4.736862953800049
SlogP_VSA2,38.99670009707786
SlogP_VSA3,19.51033443475116
SlogP_VSA4,5.917906046161393
SlogP_VSA5,41.008309534243764
SlogP_VSA6,48.791889553995816
SlogP_VSA7,0.0
SlogP_VSA8,11.257379486545457
SlogP_VSA9,0.0
SpAD_Dzare,280.7591846955478
SpAbs_Dzpe,282.6453650826211
SpAbs_Dzse,285.0185440668488
SpDiam_DzZ,212.1236086503351
SpDiam_Dzi,206.57367632202374
SpDiam_Dzm,212.15661451806056
SpDiam_Dzp,273.65783667744205
SpDiam_Dzv,252.40830812252483
SpMAD_Dzpe,9.45559698138871
SpMAD_Dzse,9.531840663375627
SpMax_Dzpe,141.87269401091635
SpMax_Dzse,143.01287800306395
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,30
AETA_beta_s,0.675
AETA_eta_BR,0.021773635964082126
AETA_eta_FL,0.23977788552543056
AETA_eta_RL,0.4897001494483544
DetourIndex,4353
EState_VSA1,0.0
EState_VSA2,5.907179729351506
EState_VSA3,23.906102280206333
EState_VSA4,36.33116541299361
EState_VSA5,25.086869366777957
EState_VSA6,25.43937524981383
EState_VSA7,4.899909730850478
EState_VSA8,40.01339001419809
EState_VSA9,9.720841474747257
ETA_beta_ns,18.0
ETA_shape_p,0.05841121495327102
ETA_shape_x,0.0
ETA_shape_y,0.3364485981308411
GhoseFilter,True
LogEE_Dzare,140.42339566714725
SlogP_VSA10,0.0
SlogP_VSA11,5.879988336435371
SpAbs_Dzare,279.60949699600144
SpDiam_Dzpe,210.6709594578229
SpDiam_Dzse,212.33153914574447
SpMAD_Dzare,9.358639489851592
SpMax_Dzare,140.42339566714725
TopoPSA(NO),60.25
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,2.2517414886556857
VSA_EState9,59.748258511344304
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.024444444444444418
FilterItLogS,-5.432235362163635
SpDiam_Dzare,208.60389652421395
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5702380952380953
ETA_epsilon_2,0.8044444444444441
ETA_epsilon_3,0.4463414634146338
ETA_epsilon_4,0.5225490196078428
ETA_epsilon_5,0.8044444444444441
AETA_beta_ns_d,0.016666666666666666
ETA_dEpsilon_A,0.1238966318234615
ETA_dEpsilon_B,0.047689075630252487
ETA_dEpsilon_C,-0.07620755619320901
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.9
MDEDescriptor,"0.0,1.7829617119989607,1.2096033658929934,0.0,20.297258018716768,27.91030064073561,0.0,6.486534291999109,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.09090909090909091,0.7721947901921795,0.14285714285714285"
APolDescriptor,65.58061799999996
BCUTDescriptor,"11.988248643517133,15.995930851403362,-0.33217428367827206,0.2343643409127734,4.785078495994291,10.745137392985312"
BPolDescriptor,37.89738199999999
TPSADescriptor,60.25
ALOGPDescriptor,"1.9558000000000015,3.825153640000006,114.12619999999998"
XLogPDescriptor,4.13
VAdjMaDescriptor,6.08746284125034
WeightDescriptor,402.20557628
ChiPathDescriptor,"20.501424753254113,14.691004483450632,13.210194001440215,11.085805463004709,9.151230920343961,7.2003554543760355,5.048706106815809,3.706358084947216,17.251250853940025,10.6408643765591,8.25562583343707,5.619732200605163,3.9935419626735293,2.604546923644818,1.5965432520724239,1.0314641298026965"
ChiChainDescriptor,"0.2886751345948129,0.20412414523193154,0.21407617506269555,0.6763463674541537,0.8742493292624298,0.2886751345948129,0.20412414523193154,0.10792445496369077,0.29574509211314687,0.3003707397462167"
AtomCountDescriptor,56
BondCountDescriptor,34
SmallRingDescriptor,"5,3,4,3,1,0,2,2,0,0,0"
ChiClusterDescriptor,"1.80482252542567,0.0,0.3591167563965419,0.0,0.9253410085725552,0.0,0.08842037632071459,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,5,7,3,3,4,1,0"
ZagrebIndexDescriptor,164.0
LargestChainDescriptor,16
MannholdLogPDescriptor,3.4399999999999995
WeightedPathDescriptor,"61.90690708898768,2.063563569632923,18.460553124475574,5.369909460848612,13.09064366362695"
FractionalPSADescriptor,0.149799017102777
WienerNumbersDescriptor,"2594.0,44.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.218332198925397,6.546029910409602,8.65603027676899,1.5833488109484182,2.2088509955714115,2.3935822936746547"
FractionalCSP3Descriptor,0.375
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,6,0,0,8,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"21.825259515570934,9.868055555555555,5.333333333333333"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,2730.06
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.375
AutocorrelationDescriptorMass,"32.98885927618781,36.65809526320215,48.959088714659714,48.15291699414114,45.48818926141939"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.5622147495626665,-0.3836477167609025,0.22030169658620272,-0.09762649063338673,-0.21876026534508008"
EccentricConnectivityIndexDescriptor,779
AutocorrelationDescriptorPolarizability,"2041.0477120799349,2425.1360369990903,3272.0347072763243,3182.145483778507,3020.799965156041"
