DLiP-ID,J000DL
AATSC5s,-0.005432829278983125
AATSC5v,0.6945604579044876
AATSC6Z,-0.9809150762563544
AATSC6c,0.0009074255447206472
AATSC6d,-0.015149410599031393
AATSC6i,-0.2087401252494938
AATSC6m,-4.831708424239056
AATSC6p,-0.04995461459833868
AATSC6s,0.0005231917474604343
AATSC6v,-10.916132031405688
AATSC7Z,0.39401322659241184
AATSC7c,0.0011690781469186882
AATSC7d,0.010693429245465423
AATSC7i,-0.09987541773594057
AATSC7m,1.7756756783462928
AATSC7p,-0.011879626356181368
AATSC7s,-0.0013922728854855648
AATSC7v,-1.262113302724013
AATSC8Z,1.2255766211810166
AATSC8c,0.0004506733413483707
AATSC8d,-0.05251647009888769
AATSC8i,-0.19925094143893785
AATSC8m,5.765002588710438
AATSC8p,-0.005170156943581946
AATSC8s,0.041701887855734004
AATSC8v,3.223536744781995
ATS0are,227.89980000000003
ATS1are,253.375
ATS2are,449.83690000000007
ATS3are,555.193
ATS4are,487.0040000000001
ATS5are,426.00100000000003
ATS6are,403.43800000000005
ATS7are,377.0299999999999
ATS8are,275.649
ATSC0dv,129.69230769230768
ATSC0pe,3.0475076923076907
ATSC0se,1.6584438974358966
ATSC1dv,65.0414201183432
ATSC1pe,0.34503550295857455
ATSC1se,0.07582174884944218
ATSC2dv,44.45562130177514
ATSC2pe,0.681698224852064
ATSC2se,0.20292286127547826
ATSC3dv,-39.95857988165682
ATSC3pe,-1.3526644970414246
ATSC3se,-0.8396403708086762
ATSC4dv,-45.24260355029586
ATSC4pe,-1.4040266272189361
ATSC4se,-0.6993528073635754
ATSC5dv,-12.177514792899409
ATSC5pe,0.05453905325443904
ATSC5se,0.009339889546350295
ATSC6dv,-12.72189349112426
ATSC6pe,0.30582958579881875
ATSC6se,0.4421738277449039
ATSC7dv,19.869822485207102
ATSC7pe,0.9921609467455661
ATSC7se,0.6192428454963822
ATSC8dv,-10.869822485207107
ATSC8pe,0.7490775147929005
ATSC8se,0.24119694937541014
AXp-0dv,0.6102739063867224
AXp-1dv,0.3376845012245441
AXp-2dv,0.17932457779481686
AXp-3dv,0.0979166030708728
AXp-4dv,0.04926269462330298
AXp-5dv,0.026155525486311244
AXp-6dv,0.014070029235236838
AXp-7dv,0.00799940592236978
BertzCT,535.1279519902462
ECIndex,378
ETA_eta,15.015987772809273
GATS1dv,0.4859531869340046
GATS1pe,0.7960067144338904
GATS1se,0.873704592009869
GATS2dv,0.9304767400852811
GATS2pe,1.0161475803273892
GATS2se,1.1537541894259669
GATS3dv,1.3326828148318222
GATS3pe,1.5634573783434143
GATS3se,1.8097950063378496
GATS4dv,1.265553316468722
GATS4pe,1.3491980928033445
GATS4se,1.4177079562768953
GATS5dv,0.9590905496243576
GATS5pe,0.6963885074646955
GATS5se,0.5588980538321126
GATS6dv,0.8851937246253322
GATS6pe,0.658883361556195
GATS6se,0.4695909209754866
GATS7dv,0.7777457958272277
GATS7pe,0.6096891429121218
GATS7se,0.5262459310746207
GATS8dv,1.073341080204324
GATS8pe,0.6947256074191719
GATS8se,0.7219395523412557
LogEE_A,3.8889586296565657
LogEE_D,85.67947075596791
MATS1dv,0.47704192344414553
MATS1pe,0.10769603753345236
MATS1se,0.043488433383761904
MATS2dv,0.18065307300182742
MATS2pe,0.11789088824295284
MATS2se,0.06448564974623562
MATS3dv,-0.1292044541384457
MATS3pe,-0.186134526720611
MATS3se,-0.21231182605513252
MATS4dv,-0.16391544826994817
MATS4pe,-0.21647963567853284
MATS4se,-0.1981445140197762
MATS5dv,-0.04882562277580072
MATS5pe,0.009306065990872948
MATS5se,0.0029284937353691097
MATS6dv,-0.05388201092677059
MATS6pe,0.055124027960827056
MATS6se,0.14645307906747965
MATS7dv,0.08786895541134604
MATS7pe,0.18672093448663424
MATS7se,0.2141489292861475
MATS8dv,-0.06670782191880316
MATS8pe,0.19563676708517136
MATS8se,0.11575494501366392
MAXaaCH,2.159588372385991
MAXaasC,1.2175293868822912
MAXaasN,2.262799377467036
MAXsCH3,2.1306388123409294
MDEC-11,0.33333333333333337
MDEC-12,3.034233040591399
MDEC-13,2.135063976967522
MDEC-22,9.413112079375418
MDEC-23,14.38780430572372
MDEC-33,2.9398657698051562
MDEN-23,0.4999999999999999
MINaaCH,2.033683626228269
MINaasC,0.9350465587469559
MINaasN,2.262799377467036
MINsCH3,2.091124282663785
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.5357142857142858
SM1_Dzi,0.6236333567935969
SM1_Dzm,0.5342659360630688
SM1_Dzp,-2.118657900702788
SM1_Dzv,-1.0376437345448832
SddssSe,0
SpAD_Dt,299.1067294170606
SpAbs_A,24.727386039328035
SpAbs_D,171.35894151193588
SpMAD_A,1.3014413704909493
SpMAD_D,9.018891658522938
SpMax_A,2.4368688118475856
SpMax_D,85.67947075596791
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,27.05
TpiPC10,8.229321517657931
VAdjMat,5.392317422778761
VE1_DzZ,4.269917659142139
VE1_Dzi,4.2689368374757874
VE1_Dzm,4.269911935871125
VE1_Dzp,4.261651093899549
VE1_Dzv,4.265979945382898
VE2_DzZ,0.22473250837590203
VE2_Dzi,0.2246808861829362
VE2_Dzm,0.22473220715111183
VE2_Dzp,0.2242974259947131
VE2_Dzv,0.2245252602833104
VE3_DzZ,2.093448429653728
VE3_Dzi,2.093218698213509
VE3_Dzm,2.093447089282483
VE3_Dzp,2.091510552091259
VE3_Dzv,2.0925258051750837
VR1_DzZ,99.38177018691393
VR1_Dzi,99.45278891094536
VR1_Dzm,99.38222130855166
VR1_Dzp,99.99121470080344
VR1_Dzv,99.6922478064285
VR2_DzZ,5.230619483521785
VR2_Dzi,5.2343573111023876
VR2_Dzm,5.230643226765877
VR2_Dzp,5.262695510568602
VR2_Dzv,5.2469604108646575
VR3_DzZ,5.240822584493365
VR3_Dzi,5.241536934427035
VR3_Dzm,5.240827123762619
VR3_Dzp,5.246936215309221
VR3_Dzv,5.243941804915776
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.10792445496369077
Xch-6dv,0.16403524907199596
Xch-7dv,0.16652132784087226
Xpc-4dv,1.0768824595324746
Xpc-5dv,1.3469995108665072
Xpc-6dv,1.423930927108619
Zagreb1,100.0
Zagreb2,117.0
fragCpx,99.03
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,1
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,11
nBondsD,0
nBondsM,11
nBondsO,21
nBondsS,30
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,3
naHRing,1
AATS0are,5.843584615384616
AATS1are,6.179878048780488
AATS2are,6.078877027027028
AATS3are,5.969817204301075
AATS4are,5.867518072289157
AATS5are,5.680013333333334
AATS6are,5.682225352112677
AATS7are,5.54455882352941
AATS8are,5.625489795918368
AATSC0dv,3.325443786982248
AATSC0pe,0.07814122287968438
AATSC0se,0.042524202498356325
AATSC1dv,1.586376100447395
AATSC1pe,0.008415500072160355
AATSC1se,0.0018493109475473703
AATSC2dv,0.6007516392131775
AATSC2pe,0.00921213817367654
AATSC2se,0.0027422008280470036
AATSC3dv,-0.4296621492651271
AATSC3pe,-0.014544779538079833
AATSC3se,-0.00902839108396426
AATSC4dv,-0.5450916090397092
AATSC4pe,-0.01691598346046911
AATSC4se,-0.008425937438115367
AATSC5dv,-0.16236686390532545
AATSC5pe,0.0007271873767258539
AATSC5se,0.00012453186061800394
AATSC6dv,-0.17918159846653886
AATSC6pe,0.0043074589549129405
AATSC6se,0.006227800390773294
AATSC7dv,0.2922032718412809
AATSC7pe,0.014590602158023032
AATSC7se,0.009106512433770326
AATSC8dv,-0.2218331119430022
AATSC8pe,0.015287296220263275
AATSC8se,0.004922386721947146
AETA_eta,0.7903151459373302
ATSC0are,3.0677589743589717
ATSC1are,0.2878123602892792
ATSC2are,0.6191624589086073
ATSC3are,-1.471866272189353
ATSC4are,-1.4003229454306396
ATSC5are,0.02765325443787124
ATSC6are,0.5286593030900738
ATSC7are,1.1007997370151248
ATSC8are,0.6601489809335973
BCUTZ-1h,8.01008029473705
BCUTZ-1l,5.691480100584761
BCUTc-1h,0.37352878268208695
BCUTc-1l,-0.5237262334942229
BCUTd-1h,3.1890327195894375
BCUTd-1l,0.987663268066934
BCUTi-1h,14.557732393561084
BCUTi-1l,10.952446493728367
BCUTm-1h,16.004032720211242
BCUTm-1l,11.703162198557232
BCUTp-1h,1.9870866155790095
BCUTp-1l,0.7786700256109347
BCUTs-1h,3.510195806251214
BCUTs-1l,1.2665202722504214
BCUTv-1h,20.892781341001744
BCUTv-1l,14.706817429213107
BalabanJ,1.4308312039926847
Diameter,12
ETA_beta,22.75
GATS1are,0.8194231371948316
GATS2are,1.0629376407147038
GATS3are,1.6464444129647857
GATS4are,1.376064342154472
GATS5are,0.6583468095812027
GATS6are,0.5777874633800768
GATS7are,0.5537487336057066
GATS8are,0.6991768715784362
HybRatio,0.4375
Lipinski,True
LogEE_Dt,149.55336470853027
MATS1are,0.08924193042750415
MATS2are,0.10636929194658548
MATS3are,-0.20120037080330125
MATS4are,-0.21448330075605346
MATS5are,0.004687360522088531
MATS6are,0.09465877985944228
MATS7are,0.2057987706719855
MATS8are,0.17127313570004474
MAXssCH2,1.2264854615600398
MAXsssCH,0.2659788190605288
MINssCH2,1.023330892542202
MINsssCH,0.2659788190605288
NsssssAs,0
RotRatio,0.19047619047619047
SM1_Dzpe,0.5810893512851898
SM1_Dzse,0.5290207864431083
SMR_VSA1,4.736862953800049
SMR_VSA2,0.0
SMR_VSA3,9.551078168738563
SMR_VSA4,0.0
SMR_VSA5,45.758662061820154
SMR_VSA6,0.0
SMR_VSA7,36.286716343459446
SMR_VSA8,0.0
SMR_VSA9,17.00689131982936
SpAD_DzZ,131.08471869766169
SpAD_Dzi,131.49716526417737
SpAD_Dzm,131.1148975573024
SpAD_Dzp,186.44333365178255
SpAD_Dzv,161.12292847727747
SpAbs_Dt,299.10672941706065
SpDiam_A,4.725969664542137
SpDiam_D,133.25746778342656
SpMAD_Dt,15.74245944300319
SpMax_Dt,149.55336470853027
SsssssAs,0
VE1_Dzpe,4.269947301781242
VE1_Dzse,4.269910848387819
VE2_Dzpe,0.2247340685148022
VE2_Dzse,0.22473214991514837
VE3_Dzpe,2.093455371833549
VE3_Dzse,2.0934468345972665
VMcGowan,208.04999999999967
VR1_Dzpe,99.3790856089819
VR1_Dzse,99.38234800350621
VR2_Dzpe,5.230478189946416
VR2_Dzse,5.230649894921379
VR3_Dzpe,5.240795571348132
VR3_Dzse,5.240828398586951
mZagreb1,5.416666666666667
mZagreb2,4.222222222222222
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,1
n8FHRing,1
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,5
nBondsKS,36
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.07866048652202491
AATSC1are,0.007019813665592176
AATSC2are,0.008367060255521721
AATSC3are,-0.015826519055799494
AATSC4are,-0.01687136078832096
AATSC5are,0.00036871005917161657
AATSC6are,0.0074459056773249835
AATSC7are,0.01618823142669301
AATSC8are,0.013472428182318313
AETA_beta,1.1973684210526316
BCUTdv-1h,6.008372816893898
BCUTdv-1l,0.9876687701098221
BCUTpe-1h,3.463102134645906
BCUTpe-1l,2.2402314742055265
BCUTse-1h,3.6766207802192277
BCUTse-1l,2.4361408426861666
ETA_alpha,9.133333333333335
ETA_dBeta,-1.75
ETA_eta_B,0.155862069300035
ETA_eta_F,12.930728720180346
ETA_eta_L,5.229497991379117
ETA_eta_R,27.94671649298962
ETA_psi_1,0.6143497757847537
LabuteASA,113.78958609087104
LogEE_DzZ,65.57055483755266
LogEE_Dzi,65.78140544034098
LogEE_Dzm,65.585568038444
LogEE_Dzp,92.88714189420138
LogEE_Dzv,80.39762575423688
PEOE_VSA1,9.303962601591405
PEOE_VSA2,0.0
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,6.923737199690624
PEOE_VSA7,44.030848719389084
PEOE_VSA8,24.725873092148657
PEOE_VSA9,11.797894382596763
SM1_Dzare,0.6570497906002791
SpAD_Dzpe,130.40194945553947
SpAD_Dzse,131.18947615865937
SpAbs_DzZ,130.6053953893911
SpAbs_Dzi,130.93917752388833
SpAbs_Dzm,130.63687014082498
SpAbs_Dzp,187.8929416891055
SpAbs_Dzv,161.83289524301873
SpDiam_Dt,212.71358206753746
SpMAD_DzZ,6.899195720929562
SpMAD_Dzi,6.920903434956704
SpMAD_Dzm,6.900784081963285
SpMAD_Dzp,9.812807034304345
SpMAD_Dzv,8.480154130383024
SpMax_DzZ,65.57055483755266
SpMax_Dzi,65.78140544034098
SpMax_Dzm,65.585568038444
SpMax_Dzp,92.88714189420138
SpMax_Dzv,80.39762575423688
VE1_Dzare,4.270125486075133
VE2_Dzare,0.22474344663553333
VE3_Dzare,2.0934971008207235
VR1_Dzare,99.36468379725787
VR2_Dzare,5.229720199855677
VR3_Dzare,5.240650642912969
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,1
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48070175438596496
AETA_dBeta,-0.09210526315789473
AETA_eta_B,0.008203266805265
AETA_eta_F,0.6805646694831761
AETA_eta_L,0.2752367363883746
AETA_eta_R,1.4708798154205063
BCUTare-1h,3.5204620641922553
BCUTare-1l,2.1905016438373877
ETA_beta_s,12.25
ETA_dPsi_A,0.09965022421524627
ETA_dPsi_B,0.0
ETA_eta_BR,0.413862069300035
ETA_eta_FL,4.028853501693944
ETA_eta_RL,9.25835149307306
LogEE_Dzpe,65.23155837783737
LogEE_Dzse,65.62258127861617
PEOE_VSA10,11.573916331283833
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,4.736862953800049
SlogP_VSA2,15.655044556486864
SlogP_VSA3,12.965578028838586
SlogP_VSA4,0.0
SlogP_VSA5,32.51352214323319
SlogP_VSA6,30.462311845459517
SlogP_VSA7,0.0
SlogP_VSA8,11.257379486545457
SlogP_VSA9,0.0
SpAD_Dzare,129.03145853790312
SpAbs_Dzpe,129.88202740438953
SpAbs_Dzse,130.71614177078922
SpDiam_DzZ,100.61746530633711
SpDiam_Dzi,101.15609741015737
SpDiam_Dzm,100.64043371284512
SpDiam_Dzp,144.06062064273772
SpDiam_Dzv,123.42400236796124
SpMAD_Dzpe,6.863260497659972
SpMAD_Dzse,6.904709271508388
SpMax_Dzpe,65.23155837783737
SpMax_Dzse,65.62258127861617
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,19
AETA_beta_s,0.6447368421052632
AETA_eta_BR,0.021782214173686053
AETA_eta_FL,0.21204492114178652
AETA_eta_RL,0.4872816575301611
DetourIndex,1388
EState_VSA1,0.0
EState_VSA2,6.103966387748303
EState_VSA3,0.0
EState_VSA4,30.82983947989696
EState_VSA5,17.808677612622933
EState_VSA6,0.0
EState_VSA7,12.13273413692322
EState_VSA8,41.72813027665611
EState_VSA9,4.736862953800049
ETA_beta_ns,10.5
ETA_shape_p,0.1094890510948905
ETA_shape_x,0.0
ETA_shape_y,0.3175182481751824
GhoseFilter,True
LogEE_Dzare,64.5503108368779
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,128.4435718831555
SpDiam_Dzpe,100.12063211770652
SpDiam_Dzse,100.6941985686064
SpMAD_Dzare,6.791129396731743
SpMax_Dzare,64.5503108368779
TopoPSA(NO),27.05
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,2.262799377467036
VSA_EState9,34.23720062253296
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5526315789473685
EState_VSA10,0.0
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.01929824561403502
FilterItLogS,-3.97231048390185
SpDiam_Dzare,99.0968297268576
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5350427350427353
ETA_epsilon_2,0.782456140350877
ETA_epsilon_3,0.4433962264150947
ETA_epsilon_4,0.49503546099290807
ETA_epsilon_5,0.782456140350877
AETA_beta_ns_d,0.02631578947368421
ETA_dEpsilon_A,0.09164650862764057
ETA_dEpsilon_B,0.04000727404982718
ETA_dEpsilon_C,-0.05163923457781339
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7368421052631579
MDEDescriptor,"0.33333333333333337,3.034233040591399,2.135063976967522,0.0,9.413112079375418,14.38780430572372,0.0,2.9398657698051562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0"
APolDescriptor,44.49785999999998
BCUTDescriptor,"11.849999999999993,15.994919672459432,-0.34255012205493784,0.18186835618855587,5.349243063651185,9.612228902668534"
BPolDescriptor,27.080139999999997
TPSADescriptor,27.05
ALOGPDescriptor,"1.4677000000000033,2.1541432900000097,74.2239"
XLogPDescriptor,3.9000000000000004
VAdjMaDescriptor,5.392317422778761
WeightDescriptor,256.15756342
ChiPathDescriptor,"13.242276208189782,9.258351493073059,8.212475010662917,7.018198191725327,5.62413903737132,4.184924890578884,2.9707646972388755,2.190721759303163,11.595204221347727,7.091374525715426,5.2004127560496896,3.7208309166931666,2.4138720365418456,1.4647094272334287,0.872341812584684,0.5599584145658845"
ChiChainDescriptor,"0.0,0.0,0.21407617506269555,0.44163831904350986,0.5636611050562481,0.0,0.0,0.10792445496369077,0.16403524907199596,0.16652132784087226"
AtomCountDescriptor,39
BondCountDescriptor,21
SmallRingDescriptor,"3,2,2,2,0,0,2,1,0,0,0"
ChiClusterDescriptor,"1.159465946493411,0.0,0.16666666666666666,0.0,0.5445888752169499,0.0,0.050384087605078044,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,6,1,3,4,0,0"
ZagrebIndexDescriptor,100.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.8899999999999997
WeightedPathDescriptor,"38.99381854921763,2.052306239432507,9.617173399636066,3.0063779302958693,6.610795469340195"
FractionalPSADescriptor,0.10559906816277916
WienerNumbersDescriptor,"783.0,25.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.660981807886895,3.9275542091998967,4.598794115057693,1.0768824595324749,1.3469995108665063,1.2963426268489646"
FractionalCSP3Descriptor,0.4375
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,4,0,0,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,12
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"13.959183673469388,6.185493460166469,3.1911357340720223"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,1339.03
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.4375
AutocorrelationDescriptorMass,"20.49442963809391,22.495093620167363,31.68543980888942,26.827185597299927,20.99681970985435"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.276921855510514,-0.14211918340847784,-0.005115263716042945,0.005184753939303667,0.002773009292592583"
EccentricConnectivityIndexDescriptor,378
AutocorrelationDescriptorPolarizability,"1187.2197752760308,1377.5730466810085,1899.2772972082478,1606.1125246662648,1284.5403600350237"
