DLiP-ID,C000OB
ATS5m,7595.772611999997
ATS5p,161.212088372074
ATS5s,390.51440329218093
ATS5v,21823.90997108791
ATS6Z,2226.0
ATS6d,368.0
ATS6i,18294.344861744947
ATS6m,8213.725736999999
ATS6p,154.19882858303706
ATS6s,320.75205761316886
ATS6v,21677.832908738652
ATS7Z,2352.0
ATS7d,371.0
ATS7i,19509.835101847402
ATS7m,8537.719152999995
ATS7p,166.35713359939598
ATS7s,343.1893004115226
ATS7v,23005.797521112814
ATS8Z,2379.0
ATS8d,354.0
ATS8i,22191.229473095977
ATS8m,8605.74396
ATS8p,179.20399772782895
ATS8s,362.17283950617286
ATS8v,23716.937136879562
C1SP1,0
C1SP2,2
C1SP3,5
C2SP1,0
C2SP2,7
C2SP3,2
C3SP2,0
C3SP3,1
C4SP3,0
FCSP3,0.42105263157894735
GGI10,0.1817161514131211
JGI10,0.010095341745173394
JGT10,0.510850647710024
Kier1,22.68
Kier2,9.871281773931855
Kier3,5.586776859504132
MID_C,38.51529913524528
MID_N,14.36569096759551
MID_O,1.7255973141681098
MID_X,1.7633336096197247
MID_h,17.854621891383342
MPC10,160
MWC01,30.0
MWC02,4.990432586778736
MWC03,5.8377304471659395
MWC04,6.732210706467206
MWC05,7.601402334583733
MWC06,8.502485562543963
MWC07,9.382695764458287
MWC08,10.28823961904675
MWC09,11.175478753702787
MWC10,12.084147919904451
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,5
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,4
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.8152000000000017
SRW02,4.110873864173311
SRW03,0.0
SRW04,5.4510384535657
SRW05,2.3978952727983707
SRW06,6.968850378341948
SRW07,4.727387818712341
SRW08,8.576405051048084
SRW09,6.86171134048073
SRW10,10.233905786321381
SaaCH,6.966851454127038
SaaNH,0
SaaSe,0
SaaaC,1.3410539493575215
SaasC,2.733609597356442
SaasN,1.9752309915735842
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,8.175468824939424
SsNH2,5.89961040392588
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,6.468889107597772
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.180499678300607
VE1_D,5.2060916359625065
VE2_A,0.14930355993930738
VE2_D,0.1859318441415181
VE3_A,2.4600501968367583
VE3_D,2.6794488255891116
VR1_A,318.6550915604605
VR1_D,173.67327421609997
VR2_A,11.380538984302161
VR2_D,6.202616936289284
VR3_A,6.793728717349693
VR3_D,6.186795216852231
WPath,2004
Xc-3d,2.3938468501173515
Xc-4d,0.0
Xc-5d,0.48190192300970924
Xc-6d,0.0
Xp-0d,20.421920772951363
Xp-1d,13.278096000876644
Xp-2d,12.57766563508306
Xp-3d,9.652099465661628
Xp-4d,8.513317836969632
Xp-5d,6.0750170776669306
Xp-6d,4.833886254155482
Xp-7d,3.3595841895124963
ZMIC0,95.03255370549614
ZMIC1,41.95603106989054
ZMIC2,29.775328948446443
ZMIC3,27.701087511137857
ZMIC4,27.701087511137857
ZMIC5,27.701087511137857
nAcid,0
nAtom,54
nBase,0
nRing,3
piPC1,3.6635616461296463
piPC2,4.300680995219929
piPC3,4.89128853646369
piPC4,5.5346239043885275
piPC5,6.051059226951521
piPC6,6.453748022821001
piPC7,6.830680168840387
piPC8,7.322894792915964
piPC9,7.546978240199321
AATS0Z,26.037037037037038
AATS0d,3.185185185185185
AATS0i,167.57857169684954
AATS0m,104.69405198148152
AATS0p,1.452122954186555
AATS0s,3.3766412922601003
AATS0v,208.86221178464234
AATS1Z,25.071428571428573
AATS1d,3.767857142857143
AATS1i,152.8039747370759
AATS1m,94.99708526785717
AATS1p,1.7249219231428576
AATS1s,3.0846928277483836
AATS1v,250.49026150506026
AATS2Z,21.814432989690722
AATS2d,3.556701030927835
AATS2i,159.751268330604
AATS2m,82.22816264948452
AATS2p,1.4996397152565577
AATS2s,2.819810360188368
AATS2v,211.33194914890728
AATS3Z,18.642857142857142
AATS3d,2.9682539682539684
AATS3i,163.68930877120732
AATS3m,67.85943512698411
AATS3p,1.353762765899063
AATS3s,2.7487588999934682
AATS3v,184.54417870126915
AATS4Z,16.856164383561644
AATS4d,2.664383561643836
AATS4i,167.5870643011675
AATS4m,61.794801664383556
AATS4p,1.18837599065726
AATS4s,2.663389988161677
AATS4v,159.3897936448959
AATS5Z,16.111940298507463
AATS5d,2.8208955223880596
AATS5i,171.17621997937795
AATS5m,56.68487023880595
AATS5p,1.203075286358761
AATS5s,2.9142865917326937
AATS5v,162.86499978423814
AATS6Z,20.054054054054053
AATS6d,3.315315315315315
AATS6i,164.8139176733779
AATS6m,73.99752916216215
AATS6p,1.3891786358832168
AATS6s,2.8896581766952147
AATS6v,195.2957919706185
AATS7Z,19.93220338983051
AATS7d,3.1440677966101696
AATS7i,165.33758560887628
AATS7m,72.35355214406775
AATS7p,1.4098062169440337
AATS7s,2.9083839017925643
AATS7v,194.9643857721425
AATS8Z,17.49264705882353
AATS8d,2.6029411764705883
AATS8i,163.17080494923513
AATS8m,63.277529117647056
AATS8p,1.3176764538810952
AATS8s,2.6630355846042124
AATS8v,174.3892436535262
AMID_C,1.3755463976873314
AMID_N,0.5130603916998396
AMID_O,0.06162847550600392
AMID_X,0.06297620034356159
AMID_h,0.6376650675494051
ATS0dv,349.60493827160496
ATS0pe,335.89789999999994
ATS0se,414.7886609999998
ATS1dv,381.1111111111111
ATS1pe,368.523
ATS1se,439.99042599999984
ATS2dv,552.6666666666667
ATS2pe,619.3036
ATS2se,752.0445680000001
ATS3dv,568.2222222222222
ATS3pe,796.7028999999998
ATS3se,976.1705479999998
ATS4dv,518.7777777777778
ATS4pe,897.7079
ATS4se,1115.09679
ATS5dv,481.1111111111111
ATS5pe,852.8353
ATS5se,1053.782614
ATS6dv,471.0
ATS6pe,714.0485000000001
ATS6se,868.8026399999997
ATS7dv,440.1111111111111
ATS7pe,770.9132000000003
ATS7se,934.957006
ATS8dv,320.22222222222223
ATS8pe,843.3531000000003
ATS8se,1041.7614480000002
ATSC0Z,557.9259259259258
ATSC0c,1.1401172642203066
ATSC0d,35.03703703703706
ATSC0i,82.96825213280722
ATSC0m,2632.232006537037
ATSC0p,12.305429287001335
ATSC0s,43.73888987676902
ATSC0v,2657.1299583125783
ATSC1Z,4.780521262002756
ATSC1c,-0.7828781087612303
ATSC1d,15.406035665294924
ATSC1i,-20.95187046063838
ATSC1m,26.88835038751761
ATSC1p,-0.22931829877508147
ATSC1s,-9.300280171165651
ATSC1v,31.33752501379844
ATSC2Z,144.05898491083678
ATSC2c,0.34417513843494474
ATSC2d,4.951989026063105
ATSC2i,3.6431829003774165
ATSC2m,682.4667226464337
ATSC2p,1.90051674805298
ATSC2s,8.447427620271005
ATSC2v,494.702069715965
ATSC3Z,-51.234567901234534
ATSC3c,-0.38136054324637314
ATSC3d,5.58024691358025
ATSC3i,-24.321761104737124
ATSC3m,-242.72879329012295
ATSC3p,-2.068259635092885
ATSC3s,-1.073792998658366
ATSC3v,-366.1090491669821
ATSC4Z,279.7558299039781
ATSC4c,0.6171683679597991
ATSC4d,7.603566529492459
ATSC4i,-10.86238056483928
ATSC4m,1311.7486089739366
ATSC4p,1.1701258868878033
ATSC4s,9.7493683316785
ATSC4v,641.5550087468229
ATSC5Z,-206.74211248285314
ATSC5c,-0.4430905722821764
ATSC5d,4.389574759945131
ATSC5i,24.572462461768318
ATSC5m,-947.4814798141288
ATSC5p,3.284470584236651
ATSC5s,-16.493518853038776
ATSC5v,342.7646624628031
ATSC6Z,6.300411522633741
ATSC6c,0.06069041842840564
ATSC6d,-11.390946502057613
ATSC6i,-14.459428091887208
ATSC6m,33.73431804423913
ATSC6p,0.2270501233531519
ATSC6s,-5.047709160878946
ATSC6v,87.9992253051965
ATSC7Z,-189.72702331961588
ATSC7c,-0.0868533655621549
ATSC7d,-27.266117969821664
ATSC7i,14.41450792612256
ATSC7m,-900.3676203401908
ATSC7p,-1.213005192147429
ATSC7s,-11.657972798903774
ATSC7v,-805.3910038023208
ATSC8Z,9.00137174211249
ATSC8c,0.3714987534925399
ATSC8d,-38.42661179698216
ATSC8i,22.878419413198905
ATSC8m,19.36681681412933
ATSC8p,-1.775429352703873
ATSC8s,9.448487748927496
ATSC8v,-575.1050345618511
AXp-0d,0.7293543133196916
AXp-1d,0.4426032000292215
AXp-2d,0.2925038519786758
AXp-3d,0.17549271755748413
AXp-4d,0.11504483563472476
AXp-5d,0.06825861885019023
AXp-6d,0.045176507048182074
AXp-7d,0.02753757532387292
GATS1Z,0.7268790067142101
GATS1c,1.794193550574402
GATS1d,0.8373791905768645
GATS1i,1.5789164500878974
GATS1m,0.730627242610863
GATS1p,1.056224667434592
GATS1s,1.1521439828056206
GATS1v,0.9970093374136442
GATS2Z,0.6620248451965773
GATS2c,0.8319095542371618
GATS2d,1.247575249013752
GATS2i,1.1551561736287976
GATS2m,0.6654986277923278
GATS2p,0.9064299584025101
GATS2s,0.7213900890120176
GATS2v,0.8854397406563351
GATS3Z,0.9533395607313561
GATS3c,1.2439691183387318
GATS3d,0.9964512231954086
GATS3i,1.235512419076471
GATS3m,0.9545839804808451
GATS3p,1.0383062137758046
GATS3s,0.8308009587510077
GATS3v,1.0233997456182888
GATS4Z,0.680253066368881
GATS4c,0.8943751947746887
GATS4d,0.8910336239103357
GATS4i,1.0392031515011442
GATS4m,0.6840837372206623
GATS4p,0.8872899219854599
GATS4s,0.8611968934158573
GATS4v,0.8659180613009433
GATS5Z,1.164748317625891
GATS5c,1.4518060315534187
GATS5d,0.9595389858319391
GATS5i,0.8931935197402006
GATS5m,1.1568890194783223
GATS5p,0.7832004891195878
GATS5s,1.5024771769507417
GATS5v,0.847318131200815
GATS6Z,0.8036037232133889
GATS6c,1.2509170283654991
GATS6d,1.369593166104793
GATS6i,1.2564089140967394
GATS6m,0.8058695752363516
GATS6p,0.8978474392650378
GATS6s,0.8726007134290945
GATS6v,0.9124215030579386
GATS7Z,1.021192910249602
GATS7c,1.4148886205942854
GATS7d,1.5255043537463708
GATS7i,1.1200511936104105
GATS7m,1.022772896565565
GATS7p,0.9511258448118776
GATS7s,0.9791077913905951
GATS7v,1.0507979988751115
GATS8Z,0.8937184190590738
GATS8c,0.8861523729514603
GATS8d,1.5293690150478785
GATS8i,0.9507340238619072
GATS8m,0.8991280257092423
GATS8p,1.0478832632042867
GATS8s,0.8276631855493701
GATS8v,1.0740903244438575
MATS1Z,0.008262366284803908
MATS1c,-0.6621408165604254
MATS1d,0.4240033222591359
MATS1i,-0.24350988303837673
MATS1m,0.009850215366654902
MATS1p,-0.017969983360653665
MATS1s,-0.20503783550924015
MATS1v,0.011372544123158863
MATS2Z,0.14374271150992884
MATS2c,0.16805521712496446
MATS2d,0.07868180728406098
MATS2i,0.024445057288326234
MATS2m,0.14433755350123798
MATS2p,0.0859799043381879
MATS2s,0.10751739877584025
MATS2v,0.10364609805833741
MATS3Z,-0.03935589105530687
MATS3c,-0.14335387942015446
MATS3d,0.06825732407127756
MATS3i,-0.12563374102837707
MATS3m,-0.039520310306014536
MATS3p,-0.07203299988930187
MATS3s,-0.01052146043764677
MATS3v,-0.05905013329271383
MATS4Z,0.1854571181224948
MATS4c,0.20021427593167984
MATS4d,0.08026586347707722
MATS4i,-0.04842325477969484
MATS4m,0.1843178308466707
MATS4p,0.03517035260104846
MATS4s,0.08244221019262331
MATS4v,0.08930216914916775
MATS5Z,-0.14932804115376383
MATS5c,-0.15661449303612182
MATS5d,0.05048752011612127
MATS5i,0.11935090066825679
MATS5m,-0.1450559426001332
MATS5p,0.10756167807136237
MATS5s,-0.15196183406981412
MATS5v,0.05198430082424141
MATS6Z,0.005493677426762927
MATS6c,0.025896519025892583
MATS6d,-0.15816239072053018
MATS6i,-0.08478322958722072
MATS6m,0.0062347429172667276
MATS6p,0.008976266832322355
MATS6s,-0.05614322405987518
MATS6v,0.016111531842215466
MATS7Z,-0.15561963869411416
MATS7c,-0.034861725783909
MATS7d,-0.3561292865589275
MATS7i,0.07950595028016957
MATS7m,-0.1565335573739062
MATS7p,-0.045110500254476944
MATS7s,-0.12197393478033439
MATS7v,-0.13870934814417987
MATS8Z,0.006406001062134898
MATS8c,0.12937867238179798
MATS8d,-0.4354713344111425
MATS8i,0.10948860633916133
MATS8m,0.0029213859115118333
MATS8p,-0.05728771208240972
MATS8s,0.08577276287283635
MATS8v,-0.08593878809525193
MAXaaN,4.640339646146525
MAXsCl,6.12138431805399
MAXsOH,9.65964192598527
MINaaN,4.490476269211388
MINsCl,6.12138431805399
MINsOH,9.65964192598527
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,3
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,34.421241622975394
SpAD_D,296.77352042723055
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,-0.017762967752145586
SssNH2,0
SsssAs,0
SsssCH,0.22882514916740937
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1019
TMWC10,134.59482369465186
TSRW10,77.32806796544187
VE1_Dt,5.253839668402536
VE2_Dt,0.1876371310143763
VE3_Dt,2.688578591877346
VR1_Dt,166.1873804966939
VR2_Dt,5.935263589167639
VR3_Dt,6.142735367096926
Xc-3dv,1.3642629661061199
Xc-4dv,0.0
Xc-5dv,0.23273373600191655
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.30274943015462097
Xch-7d,0.6737261074688472
Xp-0dv,17.195870331231028
Xp-1dv,9.60979570858624
Xp-2dv,7.8257182262037075
Xp-3dv,4.694761635030948
Xp-4dv,3.0998477172056838
Xp-5dv,1.7440262996389808
Xp-6dv,1.1128118147839172
Xp-7dv,0.61776338878188
Xpc-4d,4.710884614981746
Xpc-5d,7.608754367431654
Xpc-6d,10.480063783999103
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,56
nFRing,1
nHBAcc,8
nHBDon,4
nHRing,2
nSpiro,0
naRing,3
piPC10,7.857882664592815
AATS0dv,6.4741655235482405
AATS0pe,6.22033148148148
AATS0se,7.681271499999997
AATS1dv,6.805555555555555
AATS1pe,6.580767857142858
AATS1se,7.85697189285714
AATS2dv,5.697594501718214
AATS2pe,6.384573195876288
AATS2se,7.753036783505156
AATS3dv,4.5097001763668425
AATS3pe,6.323038888888887
AATS3se,7.7473853015873
AATS4dv,3.5532724505327247
AATS4pe,6.148684246575343
AATS4se,7.637649246575343
AATS5dv,3.5903814262023217
AATS5pe,6.364442537313432
AATS5se,7.864049358208955
AATS6dv,4.243243243243243
AATS6pe,6.43286936936937
AATS6se,7.827050810810808
AATS7dv,3.729755178907721
AATS7pe,6.533162711864409
AATS7se,7.923364457627119
AATS8dv,2.354575163398693
AATS8pe,6.20112573529412
AATS8se,7.660010647058825
AATSC0Z,10.331961591220848
AATSC0c,0.021113282670746417
AATSC0d,0.64883401920439
AATSC0i,1.536449113570504
AATSC0m,48.745037158093275
AATSC0p,0.22787832012965434
AATSC0s,0.8099794421623893
AATSC0v,49.20611033912182
AATSC1Z,0.08536645110719207
AATSC1c,-0.013979966227879113
AATSC1d,0.27510777973740935
AATSC1i,-0.37414054393997104
AATSC1m,0.4801491140628145
AATSC1p,-0.004094969620983597
AATSC1s,-0.16607643162795807
AATSC1v,0.5595986609606864
AATSC2Z,1.4851441743385236
AATSC2c,0.0035481973034530386
AATSC2d,0.051051433258382524
AATSC2i,0.037558586601829036
AATSC2m,7.035739408726121
AATSC2p,0.01959295616549464
AATSC2s,0.08708688268320625
AATSC2v,5.10002133727799
AATSC3Z,-0.40662355477170264
AATSC3c,-0.0030266709781458187
AATSC3d,0.04428767391730357
AATSC3i,-0.19302985003759623
AATSC3m,-1.9264189943660552
AATSC3p,-0.016414759008673688
AATSC3s,-0.008522166656018779
AATSC3v,-2.905627374341128
AATSC4Z,1.916135821260124
AATSC4c,0.0042271806024643775
AATSC4d,0.052079222804742864
