DLiP-ID,C001ZK
AATSC5m,-4.6383718599999995
AATSC5p,-0.005547602757080922
AATSC5s,-0.33689700441580145
AATSC5v,-1.8902540154660288
AATSC6Z,-1.9599399759903964
AATSC6c,0.004780734396658201
AATSC6d,-0.23447779111644657
AATSC6i,0.039326353684639104
AATSC6m,-9.309107986470586
AATSC6p,-0.004269388861657114
AATSC6s,0.02277177537681733
AATSC6v,-8.48516811910197
AATSC7Z,0.1620193340494094
AATSC7c,0.006233250462965246
AATSC7d,-0.3059505907626209
AATSC7i,-0.3143675840920459
AATSC7m,0.47611972421052745
AATSC7p,-0.05430883034506513
AATSC7s,0.5318721406691332
AATSC7v,-8.43096898350697
AATSC8Z,-4.670612244897959
AATSC8c,-0.004757011672628114
AATSC8d,-0.19118367346938775
AATSC8i,-0.22941817009945695
AATSC8m,-21.906262331999997
AATSC8p,-0.04991088098308239
AATSC8s,-0.9929229024943312
AATSC8v,-19.431600665683256
ATS0are,237.83
ATS1are,255.4
ATS2are,414.64
ATS3are,501.98999999999995
ATS4are,574.82
ATS5are,514.1400000000001
ATS6are,464.87
ATS7are,365.73
ATS8are,329.14
ATSC0dv,166.17142857142858
ATSC0pe,6.18546857142857
ATSC0se,4.861090285714283
ATSC1dv,55.95673469387755
ATSC1pe,-0.7647601632653068
ATSC1se,-0.7148966530612241
ATSC2dv,63.35346938775511
ATSC2pe,0.4267928163265287
ATSC2se,-0.12777273469387768
ATSC3dv,46.95673469387755
ATSC3pe,1.5301426938775486
ATSC3se,1.0208627755102047
ATSC4dv,16.13142857142858
ATSC4pe,1.329903999999998
ATSC4se,0.8742080000000003
ATSC5dv,-94.6865306122449
ATSC5pe,-2.793217469387755
ATSC5se,-2.18190987755102
ATSC6dv,-81.90448979591837
ATSC6pe,-0.7805275102040805
ATSC6se,0.25912595918367426
ATSC7dv,-53.27918367346939
ATSC7pe,1.594054040816327
ATSC7se,1.1852921632653053
ATSC8dv,-155.01632653061225
ATSC8pe,-4.320626530612243
ATSC8se,-2.6550781224489786
AXp-0dv,0.5363835404179944
AXp-1dv,0.26521503454837003
AXp-2dv,0.13373879641515185
AXp-3dv,0.06577500672464177
AXp-4dv,0.032814748960259134
AXp-5dv,0.016752753694407794
AXp-6dv,0.008196725153108405
AXp-7dv,0.004147537301147682
BertzCT,1149.084713934387
ECIndex,361
ETA_eta,16.155498855502085
GATS1dv,0.42536921740389483
GATS1pe,0.8266177997686841
GATS1se,0.9123002524289056
GATS2dv,0.6253743843457426
GATS2pe,0.7666509184436948
GATS2se,0.8593044769065636
GATS3dv,0.6866980083284656
GATS3pe,0.767870199557802
GATS3se,0.8474111669735279
GATS4dv,0.9499656121045392
GATS4pe,0.9731741461015695
GATS4se,1.0191600559607952
GATS5dv,1.273415441974951
GATS5pe,1.2830545219664247
GATS5se,1.306780392940346
GATS6dv,1.280304332874828
GATS6pe,1.1877879444633825
GATS6se,1.1237491342330261
GATS7dv,1.1468815608484761
GATS7pe,0.719722807675566
GATS7se,0.7006785193579602
GATS8dv,1.6921079779917467
GATS8pe,1.5993630693875134
GATS8se,1.4885350188341058
LogEE_A,4.103673980437151
LogEE_D,93.27977051262721
MATS1dv,0.3101561934409614
MATS1pe,-0.11387728395483135
MATS1se,-0.13545468298420407
MATS2dv,0.21522385410658035
MATS2pe,0.03895120083291975
MATS2se,-0.014838187596973395
MATS3dv,0.13548359744493227
MATS3pe,0.11860541367830077
MATS3se,0.10068826674954157
MATS4dv,0.040448762035763426
MATS4pe,0.08958523679616513
MATS4se,0.07493243530238412
MATS5dv,-0.2624135777890393
MATS5pe,-0.20796325056403123
MATS5se,-0.20670813711199867
MATS6dv,-0.2536941702403107
MATS6pe,-0.06494933992487344
MATS6se,0.02743698380878509
MATS7dv,-0.19687673447718332
MATS7pe,0.15824267821894283
MATS7se,0.14972175678005634
MATS8dv,-0.6530089408528198
MATS8pe,-0.4889586838091488
MATS8se,-0.38233288757795436
MAXaaCH,1.842437641723356
MAXaaaC,0.6359561602418746
MAXaasC,0.9775597600151172
MAXsCH3,1.9139626900142772
MDEC-11,0.1111111111111111
MDEC-12,1.7273486648483145
MDEC-13,4.809165018364237
MDEC-22,1.8256722996548274
MDEC-23,13.577575142586312
MDEC-33,20.158433686545017
MDEO-11,0.5984084805885755
MDEO-12,2.1018851385075292
MDEO-22,0.7211247851537042
MINaaCH,1.261478647014361
MINaaaC,0.1797278911564626
MINaasC,-0.4408055660535817
MINsCH3,1.3391442796254305
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.5
SM1_Dzi,1.0388051152698072
SM1_Dzm,1.4955934745921624
SM1_Dzp,-6.493765586034913
SM1_Dzv,-2.393966868348154
SddssSe,0
SpAD_Dt,638.2298479492081
SpAbs_A,29.940416602161925
SpAbs_D,186.55954102525433
SpMAD_A,1.3017572435722575
SpMAD_D,8.111284392402366
SpMax_A,2.59026495755536
SpMax_D,93.27977051262721
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,93.03999999999999
TpiPC10,10.336266232114752
VAdjMat,5.700439718141092
VE1_DzZ,4.710904927174606
VE1_Dzi,4.708897748521995
VE1_Dzm,4.710886792901042
VE1_Dzp,4.659437878419445
VE1_Dzv,4.687511120347435
VE2_DzZ,0.20482195335541764
VE2_Dzi,0.2047346847183476
VE2_Dzm,0.20482116490874097
VE2_Dzp,0.20258425558345414
VE2_Dzv,0.20380483131945368
VE3_DzZ,2.3827891414208406
VE3_Dzi,2.3823629799072523
VE3_Dzm,2.3827852919887786
VE3_Dzp,2.371803936848026
VE3_Dzv,2.3778108865696055
VR1_DzZ,136.94964523775934
VR1_Dzi,137.24305618708908
VR1_Dzm,136.95245343355398
VR1_Dzp,142.42798026425965
VR1_Dzv,139.57882510790222
VR2_DzZ,5.95433240164171
VR2_Dzi,5.967089399438656
VR2_Dzm,5.954454497111043
VR2_Dzp,6.192520881054767
VR2_Dzv,6.068644569908792
VR3_DzZ,5.75252242819001
VR3_Dzi,5.754662609601108
VR3_Dzm,5.752542933296092
VR3_Dzp,5.791745593231027
VR3_Dzv,5.771538619150256
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02551551815399144
Xch-6dv,0.10786088471111285
Xch-7dv,0.20167005254000955
Xpc-4dv,1.4962670613401772
Xpc-5dv,2.107250928350014
Xpc-6dv,2.8931297164842027
Zagreb1,132.0
Zagreb2,165.0
fragCpx,170.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,20
nBondsD,1
nBondsM,21
nBondsO,26
nBondsS,17
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,6
naHRing,2
AATS0are,6.795142857142857
AATS1are,6.721052631578948
AATS2are,6.687741935483871
AATS3are,6.8765753424657525
AATS4are,6.843095238095239
AATS5are,6.7650000000000015
AATS6are,6.836323529411764
AATS7are,6.416315789473685
AATS8are,6.5828
AATSC0dv,4.747755102040816
AATSC0pe,0.17672767346938772
AATSC0se,0.13888829387755094
AATSC1dv,1.472545649838883
AATSC1pe,-0.02012526745435018
AATSC1se,-0.018813069817400635
AATSC2dv,1.0218301514154051
AATSC2pe,0.006883755102040786
AATSC2se,-0.0020608505595786724
AATSC3dv,0.6432429410120213
AATSC3pe,0.020960858820240392
AATSC3se,0.01398442158233157
AATSC4dv,0.1920408163265307
AATSC4pe,0.01583219047619045
AATSC4se,0.0104072380952381
AATSC5dv,-1.245875402792696
AATSC5pe,-0.03675286143931257
AATSC5se,-0.028709340494092368
AATSC6dv,-1.2044777911164466
AATSC6pe,-0.0114783457382953
AATSC6se,0.0038106758703481507
AATSC7dv,-0.9347225205871823
AATSC7pe,0.02796586036519872
AATSC7se,0.02079459935553167
AATSC8dv,-3.1003265306122447
AATSC8pe,-0.08641253061224485
AATSC8se,-0.053101562448979574
AETA_eta,0.702412993717482
ATSC0are,6.9154285714285715
ATSC1are,-0.9287510204081639
ATSC2are,0.2046693877551008
ATSC3are,1.6469632653061197
ATSC4are,1.4121142857142828
ATSC5are,-3.1409306122448992
ATSC6are,-0.39368979591836833
ATSC7are,1.7854448979591842
ATSC8are,-4.444040816326529
BCUTZ-1h,8.039349081239825
BCUTZ-1l,5.657117981923955
BCUTc-1h,0.533633452451384
BCUTc-1l,-0.526999177837807
BCUTd-1h,3.3314523611987594
BCUTd-1l,0.9776913079013282
BCUTi-1h,13.651818150365191
BCUTi-1l,10.917816336181524
BCUTm-1h,16.020006345085534
BCUTm-1l,11.669461603974817
BCUTp-1h,2.035812967794677
BCUTp-1l,0.7203737010527714
BCUTs-1h,7.00828503608998
BCUTs-1l,1.346983666456562
BCUTv-1h,20.934292377450912
BCUTv-1l,14.697627115531052
BalabanJ,1.6233590419766915
Diameter,9
ETA_beta,32.75
GATS1are,0.8591011490053839
GATS2are,0.8025066504603342
GATS3are,0.7957390717712229
GATS4are,0.9909174792045389
GATS5are,1.2951208586662488
GATS6are,1.1647868120971736
GATS7are,0.7077233863041338
GATS8are,1.5600190051231195
HybRatio,0.11764705882352941
Lipinski,True
LogEE_Dt,317.30683656204786
MATS1are,-0.12369856222112055
MATS2are,0.016707449048677537
MATS3are,0.11418524731562521
MATS4are,0.08508235553352045
MATS5are,-0.2091672537814542
MATS6are,-0.029301792605986445
MATS7are,0.15853331477760677
MATS8are,-0.44983886960832903
NsssssAs,0
RotRatio,0.038461538461538464
SM1_Dzpe,1.552325581395349
SM1_Dzse,1.4909688013136289
SMR_VSA1,23.784219617588153
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,6.923737199690624
SMR_VSA6,7.109797541277533
SMR_VSA7,40.24904326869324
SMR_VSA8,0.0
SMR_VSA9,17.248535499851716
SpAD_DzZ,121.10937214818127
SpAD_Dzi,124.71324213712475
SpAD_Dzm,121.14345708705514
SpAD_Dzp,175.75798469615052
SpAD_Dzv,150.962107183919
SpAbs_Dt,638.2298479492081
SpDiam_A,5.051111996368574
SpDiam_D,133.3067429121447
SpMAD_Dt,27.749123823878612
SpMax_Dt,317.30683656204786
SsssssAs,0
VE1_Dzpe,4.711118572048173
VE1_Dzse,4.710867737345804
VE2_Dzpe,0.20483124226296406
VE2_Dzse,0.20482033640633932
VE3_Dzpe,2.3828344915250135
VE3_Dzse,2.3827812469767427
VMcGowan,207.76999999999987
VR1_Dzpe,136.91629655253413
VR1_Dzse,136.9554006066308
VR2_Dzpe,5.952882458805832
VR2_Dzse,5.954582635070905
VR3_Dzpe,5.752278887973421
VR3_Dzse,5.752564452745305
mZagreb1,7.972222222222221
mZagreb2,4.916666666666663
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,30
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.19758367346938777
AATSC1are,-0.02444081632653063
AATSC2are,0.0033011191573403356
AATSC3are,0.022561140620631775
AATSC4are,0.01681088435374146
AATSC5are,-0.04132803437164341
AATSC6are,-0.005789555822328946
AATSC7are,0.03132359470103832
AATSC8are,-0.08888081632653058
AETA_beta,1.423913043478261
BCUTdv-1h,6.039069011073151
BCUTdv-1l,0.9955160948482308
BCUTpe-1h,3.5231349894674233
BCUTpe-1l,2.204156649305667
BCUTse-1h,3.7356541275368387
BCUTse-1l,2.4002536389362152
ETA_alpha,10.5
ETA_dBeta,2.25
ETA_eta_B,0.40697450932555235
ETA_eta_F,24.93831224230897
ETA_eta_L,4.383444097939773
ETA_eta_R,41.093811097811056
ETA_psi_1,0.5072463768115945
LabuteASA,128.66896186552435
LogEE_DzZ,60.61773348698506
LogEE_Dzi,62.40178650835671
LogEE_Dzm,60.63472676884432
LogEE_Dzp,86.4091957230481
LogEE_Dzv,74.96062601188387
PEOE_VSA1,23.784219617588153
PEOE_VSA2,0.0
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,11.629818560158606
PEOE_VSA7,25.122838405075456
PEOE_VSA8,5.386224214464796
PEOE_VSA9,12.49602175574233
SM1_Dzare,1.714285714285714
SpAD_Dzpe,120.70494471337506
SpAD_Dzse,121.17923383868583
SpAbs_DzZ,119.87024171339866
SpAbs_Dzi,123.8396688286548
SpAbs_Dzm,119.90796682543555
SpAbs_Dzp,179.31215703213115
SpAbs_Dzv,152.3152188921158
SpDiam_Dt,366.0087886825501
SpMAD_DzZ,5.265624876007881
SpMAD_Dzi,5.422314875527163
SpMAD_Dzm,5.267106829871962
SpMAD_Dzp,7.641651508528283
SpMAD_Dzv,6.5635698775616955
SpMax_DzZ,60.61773348698506
SpMax_Dzi,62.40178650835671
SpMax_Dzm,60.63472676884432
SpMax_Dzp,86.4091957230481
SpMax_Dzv,74.96062601188387
VE1_Dzare,4.7117592557264745
VE2_Dzare,0.2048590980750641
VE3_Dzare,2.3829704762402986
VR1_Dzare,136.8130688279031
VR2_Dzare,5.948394296865352
VR3_Dzare,5.751524655928341
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,20
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.45652173913043476
AETA_dBeta,0.09782608695652174
AETA_eta_B,0.017694543883719667
AETA_eta_F,1.0842744453177813
AETA_eta_L,0.19058452599738143
AETA_eta_R,1.7866874390352634
BCUTare-1h,3.5748330973408144
BCUTare-1l,2.1547025220699787
ETA_beta_s,15.25
ETA_dPsi_A,0.2067536231884055
ETA_dPsi_B,0.0
ETA_eta_BR,0.7509745093255523
ETA_eta_FL,6.623794955107771
ETA_eta_RL,11.007239053047543
LogEE_Dzpe,60.416026061507615
LogEE_Dzse,60.65256244083623
PEOE_VSA10,10.969244356107037
PEOE_VSA11,16.915552116568392
PEOE_VSA12,11.49902366656781
PEOE_VSA13,0.0
SlogP_VSA1,10.362449272878036
SlogP_VSA2,17.322852330958945
SlogP_VSA3,0.0
SlogP_VSA4,6.923737199690624
SlogP_VSA5,5.563451491696996
SlogP_VSA6,37.89430733202496
SlogP_VSA7,0.0
SlogP_VSA8,32.907733068321114
SlogP_VSA9,0.0
SpAD_Dzare,119.45695792665401
SpAbs_Dzpe,119.42258879830942
SpAbs_Dzse,119.9475639593398
SpDiam_DzZ,85.49516689980743
SpDiam_Dzi,87.93097441001268
SpDiam_Dzm,85.51830869881645
SpDiam_Dzp,118.93219342568604
SpDiam_Dzv,105.35692508834164
SpMAD_Dzpe,5.248041074494568
SpMAD_Dzse,5.268662340812427
SpMax_Dzpe,60.416026061507615
SpMax_Dzse,60.65256244083623
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,1
nG12FaRing,1
nG12aHRing,0
nHeavyAtom,23
AETA_beta_s,0.6630434782608695
AETA_eta_BR,0.0326510656228501
AETA_eta_FL,0.2879910850046857
AETA_eta_RL,0.4785756110020671
DetourIndex,3644
EState_VSA1,17.124609985645797
EState_VSA2,16.718756189390945
EState_VSA3,21.938488712214074
EState_VSA4,5.563451491696996
EState_VSA5,13.176164609739143
EState_VSA6,6.06636706846161
EState_VSA7,19.056471336613843
EState_VSA8,0.0
EState_VSA9,13.571164827906742
ETA_beta_ns,17.5
ETA_shape_p,0.19047619047619047
ETA_shape_x,0.0
ETA_shape_y,0.5238095238095238
GhoseFilter,True
LogEE_Dzare,59.79264887866805
SlogP_VSA10,0.0
SlogP_VSA11,17.248535499851716
SpAbs_Dzare,118.04080885833105
SpDiam_Dzpe,85.22056646306093
SpDiam_Dzse,85.5425989308993
SpMAD_Dzare,5.19378077941974
SpMax_Dzare,59.79264887866805
TopoPSA(NO),93.03999999999999
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,11.142760298563871
VSA_EState9,48.69057303476947
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,1
AETA_beta_ns,0.7608695652173914
EState_VSA10,15.007591973753232
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.043478260869565216
FilterItLogS,-4.919503423286066
SpDiam_Dzare,84.37295644392579
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.6942857142857142
ETA_epsilon_2,0.8999999999999995
ETA_epsilon_3,0.4460317460317464
ETA_epsilon_4,0.5816326530612246
ETA_epsilon_5,0.8519999999999996
AETA_beta_ns_d,0.08695652173913043
ETA_dEpsilon_A,0.24825396825396778
ETA_dEpsilon_B,0.11265306122448959
ETA_dEpsilon_C,-0.1356009070294782
ETA_dEpsilon_D,0.04799999999999982
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.7391304347826086
MDEDescriptor,"0.1111111111111111,1.7273486648483145,4.809165018364237,0.0,1.8256722996548274,13.577575142586312,0.0,20.158433686545017,0.0,0.0,0.5984084805885755,2.1018851385075292,0.7211247851537042,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,42.733515999999995
BCUTDescriptor,"11.849999999999998,15.999940339805688,-0.3581356883402442,0.3016981974480141,4.9787522715561705,10.35193441108634"
BPolDescriptor,19.824483999999998
TPSADescriptor,93.03999999999999
ALOGPDescriptor,"3.835400000000001,14.710293160000006,76.4037"
XLogPDescriptor,3.75
VAdjMaDescriptor,5.700439718141093
WeightDescriptor,312.06338819999996
ChiPathDescriptor,"16.30060042939172,11.007239053047547,10.503966818720064,9.51309644314378,8.447238908835175,7.294596017459844,5.59884480221817,4.453015966870954,12.336821429613874,6.8955908982576215,5.349551856606074,3.880725396753864,2.822068410582284,2.010330443328934,1.2213120478131514,0.7672944007123206"
ChiChainDescriptor,"0.0,0.0,0.07856742013183861,0.3504015431127899,0.9051054586603453,0.0,0.0,0.025515518153991442,0.10786088471111284,0.20167005254000955"
AtomCountDescriptor,35
BondCountDescriptor,26
SmallRingDescriptor,"4,4,1,1,0,0,1,3,0,0,0"
ChiClusterDescriptor,"1.9107213403332695,0.0,0.6186474944875783,0.0,0.7476409965278523,0.0,0.12395105965237024,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,10,4,1,0,0,0"
ZagrebIndexDescriptor,132.0
LargestChainDescriptor,10
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"47.56155885553976,2.067893863284337,16.836628870508775,16.836628870508775,0.0"
FractionalPSADescriptor,0.2981445549785901
WienerNumbersDescriptor,"1038.0,45.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.986376586875704,8.658805048910997,13.744143970557925,1.4962670613401776,2.107250928350013,2.663436094680683"
FractionalCSP3Descriptor,0.11764705882352941
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,21
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"16.467455621301774,6.06375,2.528009192760701"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,20
FragmentComplexityDescriptor,938.06
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.11764705882352941
AutocorrelationDescriptorMass,"27.646814213245676,28.988827794193078,45.42375671539684,53.30106269500898,51.07553173054993"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.6639035320341575,-0.29437310191389265,-0.07490128235300306,-0.004895552180021998,0.13450429688075538"
EccentricConnectivityIndexDescriptor,361
AutocorrelationDescriptorPolarizability,"1528.4847054470438,1895.9765013375777,2921.219660645481,3089.6739025760417,2710.7897138693534"
