DLiP-ID,I000L1
AATSC5c,-0.002281406447582951
AATSC5d,0.057245872930026524
AATSC5i,-0.030691159288850044
AATSC5m,3.8530126137114005
AATSC5p,0.0038556552005190006
AATSC5s,-0.05189105508196913
AATSC5v,3.609284983393806
AATSC6Z,-0.20651308633272766
AATSC6c,-0.001595264238634657
AATSC6d,-0.052144797369972226
AATSC6i,0.030851936882357645
AATSC6m,-0.8557258245331528
AATSC6p,0.011911317168448255
AATSC6s,-0.2603573548208062
AATSC6v,1.8134223825713915
AATSC7Z,-0.7843622035076873
AATSC7c,0.0031972483442490734
AATSC7d,-0.15080808861230716
AATSC7i,-0.040299155417924025
AATSC7m,-3.734664435075471
AATSC7p,-0.005443270819420836
AATSC7s,0.028967922288636212
AATSC7v,-3.8701188868467757
AATSC8Z,-1.594538328752306
AATSC8c,-0.0045900438909042066
AATSC8d,-0.14290582840039415
AATSC8i,-0.2572933876916691
AATSC8m,-7.592079148736449
AATSC8p,-0.04520418572716289
AATSC8s,-0.21200607840183464
AATSC8v,-10.649864496593574
ATS0are,283.9548999999999
ATS1are,305.625
ATS2are,506.87600000000003
ATS3are,669.1790000000001
ATS4are,678.2350000000002
ATS5are,650.9739999999999
ATS6are,579.1550000000001
ATS7are,513.434
ATS8are,472.4480000000001
ATSC0dv,189.44186046511626
ATSC0pe,7.074865116279066
ATSC0se,5.300769674418605
ATSC1dv,36.20173066522442
ATSC1pe,-0.9193231476473773
ATSC1se,-0.8164619772850192
ATSC2dv,-7.16333153055707
ATSC2pe,-1.423846836127638
ATSC2se,-1.3542636495402924
ATSC3dv,-20.513250405624674
ATSC3pe,-1.7951195781503515
ATSC3se,-1.2454954137371557
ATSC4dv,54.794483504597075
ATSC4pe,2.655325527312061
ATSC4se,2.188524058409951
ATSC5dv,26.688480259599793
ATSC5pe,0.6082921579232016
ATSC5se,-0.019264460789614662
ATSC6dv,-48.914548404543
ATSC6pe,-1.409348729042726
ATSC6se,-1.1651864424012983
ATSC7dv,-65.0703082747431
ATSC7pe,-0.3442049756625206
ATSC7se,0.13057421092482313
ATSC8dv,-83.42455381287182
ATSC8pe,-1.6139477555435364
ATSC8se,-0.9617407961060033
AXp-0dv,0.5310049228182835
AXp-1dv,0.28229965886898195
AXp-2dv,0.145615408839241
AXp-3dv,0.07773307387371836
AXp-4dv,0.04048703361924704
AXp-5dv,0.021012591880714852
AXp-6dv,0.01018939564320792
AXp-7dv,0.005433698024067342
BertzCT,1036.1141719021743
ECIndex,565
ETA_eta,19.130582001277
GATS1dv,0.5711285346769288
GATS1pe,0.8636910705232912
GATS1se,0.9399003396497804
GATS2dv,0.909849786844631
GATS2pe,0.9190062775309862
GATS2se,0.9699331756383619
GATS3dv,1.006361837639549
GATS3pe,1.049112081799223
GATS3se,1.056129690431823
GATS4dv,0.7968791257660898
GATS4pe,0.7410415296626732
GATS4se,0.7289251802833387
GATS5dv,0.9237662656518538
GATS5pe,0.8439454183036441
GATS5se,0.8493080583611251
GATS6dv,1.1882332819306092
GATS6pe,1.1706862328659178
GATS6se,1.2000997073182944
GATS7dv,1.219371470660447
GATS7pe,1.1305541590346102
GATS7se,1.1347443701398474
GATS8dv,1.2284825899929035
GATS8pe,1.1160758787049079
GATS8se,1.0993224120323106
LogEE_A,4.205474899116983
LogEE_D,131.332128133572
MATS1dv,0.17863395211306685
MATS1pe,-0.12146765713097957
MATS1se,-0.14398181847261848
MATS2dv,-0.021116251781609047
MATS2pe,-0.11238874990275315
MATS2se,-0.14267307380658506
MATS3dv,-0.04564853193916902
MATS3pe,-0.10696544516869008
MATS3se,-0.09905387789241249
MATS4dv,0.11733389231432026
MATS4pe,0.15225171614092373
MATS4se,0.1674846390095398
MATS5dv,0.05769352179860407
MATS5pe,0.03521058249477758
MATS5se,-0.0014883226126685754
MATS6dv,-0.12474999793101739
MATS6pe,-0.09624512762618895
MATS6se,-0.1062025483146574
MATS7dv,-0.1918159179391686
MATS7pe,-0.027169191196313783
MATS7se,0.013756127943652397
MATS8dv,-0.25939615711888175
MATS8pe,-0.13437451301336362
MATS8se,-0.1068721878701382
MAXaaCH,1.7138320420760895
MAXaaaC,0.2514413265306126
MAXaasC,0.7427345783992609
MAXsssN,2.04336557615598
MDEC-22,10.040177981244177
MDEC-23,22.989284334731035
MDEC-33,11.565422955776981
MDEO-11,0.9576701552197605
MDEO-12,1.1718625861715966
MDEO-22,0.14285714285714285
MINaaCH,1.252263951877047
MINaaaC,0.10533307613168708
MINaasC,-0.3100364992951572
MINsssN,2.04336557615598
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.6428571428571428
SM1_Dzi,1.264054700727455
SM1_Dzm,1.63809365307435
SM1_Dzp,-7.0119474042167305
SM1_Dzv,-2.713291496591583
SddssSe,0
SpAD_Dt,535.8031333881719
SpAbs_A,33.99131691422853
SpAbs_D,262.66425626714397
SpMAD_A,1.3073583428549433
SpMAD_D,10.102471394890156
SpMax_A,2.484291310589558
SpMax_D,131.332128133572
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,103.37
TpiPC10,9.508031609023785
VAdjMat,5.857980995127572
VE1_DzZ,5.005741264084667
VE1_Dzi,5.005990869358705
VE1_Dzm,5.0057264272936255
VE1_Dzp,4.968464480726759
VE1_Dzv,4.986269566879578
VE2_DzZ,0.19252851015710257
VE2_Dzi,0.1925381103599502
VE2_Dzm,0.1925279395112933
VE2_Dzp,0.19109478772025995
VE2_Dzv,0.19177959872613762
VE3_DzZ,2.5660969515404215
VE3_Dzi,2.566146814095824
VE3_Dzm,2.56609398758119
VE3_Dzp,2.5586222797984917
VE3_Dzv,2.562199493424592
VR1_DzZ,160.33453734761827
VR1_Dzi,160.3570605201251
VR1_Dzm,160.3363169897322
VR1_Dzp,164.4115572000963
VR1_Dzv,162.42050686286152
VR2_DzZ,6.166712974908394
VR2_Dzi,6.1675792507740415
VR2_Dzm,6.166781422682008
VR2_Dzp,6.323521430772934
VR2_Dzv,6.246942571648519
VR3_DzZ,6.0327739358814965
VR3_Dzi,6.032914402128156
VR3_Dzm,6.03278503537551
VR3_Dzp,6.057884224449297
VR3_Dzv,6.045700138569243
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.10526453228305131
Xch-7dv,0.12317284647703343
Xpc-4dv,1.4581499417307817
Xpc-5dv,1.8882118025590873
Xpc-6dv,2.3616396950900045
Zagreb1,142.0
Zagreb2,170.0
fragCpx,191.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,29
nBondsS,28
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,7
naHRing,1
AATS0are,6.6036023255813925
AATS1are,6.644021739130435
AATS2are,6.5828051948051955
AATS3are,6.56057843137255
AATS4are,6.398443396226417
AATS5are,6.19975238095238
AATS6are,6.507359550561799
AATS7are,6.667974025974026
AATS8are,6.471890410958905
AATSC0dv,4.405624661979448
AATSC0pe,0.16453174689021086
AATSC0se,0.12327371335857222
AATSC1dv,0.786994144896183
AATSC1pe,-0.019985285818421246
AATSC1se,-0.01774917341923955
AATSC2dv,-0.09303027961762428
AATSC2pe,-0.018491517352306988
AATSC2se,-0.017587839604419384
AATSC3dv,-0.20111029809435954
AATSC3pe,-0.017599211550493644
AATSC3se,-0.01221073935036427
AATSC4dv,0.5169290896660101
AATSC4pe,0.02505024082369869
AATSC4se,0.020646453381225952
AATSC5dv,0.254176002472379
AATSC5pe,0.005793258646887634
AATSC5se,-0.00018347105513918726
AATSC6dv,-0.5496016674667753
AATSC6pe,-0.015835378978008158
AATSC6se,-0.013091982498890993
AATSC7dv,-0.8450689386330272
AATSC7pe,-0.004470194489123645
AATSC7se,0.0016957689730496511
AATSC8dv,-1.1428021070256413
AATSC8pe,-0.022108873363610088
AATSC8se,-0.013174531453506895
AETA_eta,0.7357916154337307
ATSC0are,7.804646511627905
ATSC1are,-1.1063962682531094
ATSC2are,-1.8052716603569492
ATSC3are,-1.9824940508382898
ATSC4are,3.162608599242833
ATSC5are,0.39657944835045883
ATSC6are,-1.5979334775554352
ATSC7are,-0.18893445105462345
ATSC8are,-1.6587231476473763
BCUTZ-1h,8.024728753553067
BCUTZ-1l,5.67139744476399
BCUTc-1h,0.47960856135584606
BCUTc-1l,-0.5303600835784505
BCUTd-1h,3.2817819213246198
BCUTd-1l,0.9777410305969935
BCUTi-1h,14.543288048471414
BCUTi-1l,10.932807862054156
BCUTm-1h,16.012791289696285
BCUTm-1l,11.685230367265188
BCUTp-1h,2.0168528768392004
BCUTp-1l,0.749611473851964
BCUTs-1h,7.008282442008461
BCUTs-1l,1.3757091818617653
BCUTv-1h,20.91562020855273
BCUTv-1l,14.70172618498819
BalabanJ,1.4215685873642459
Diameter,13
ETA_beta,34.75
GATS1are,0.8952267409497601
GATS2are,0.9489871296380119
GATS3are,1.059296194981256
GATS4are,0.7276249669881399
GATS5are,0.8442842337808307
GATS6are,1.1795173191536301
GATS7are,1.1331256888277481
GATS8are,1.1117992322999
HybRatio,0.21052631578947367
Lipinski,True
LogEE_Dt,267.90156669408594
MATS1are,-0.1325159298820124
MATS2are,-0.12917160539149586
MATS3are,-0.10708458028130584
MATS4are,0.16438220435667833
MATS5are,0.020809235399112943
MATS6are,-0.09891995422504003
MATS7are,-0.013518722357642956
MATS8are,-0.12518902671803475
MAXssCH2,0.6812540141936786
MINssCH2,0.5928298079580824
NsssssAs,0
RotRatio,0.06896551724137931
SM1_Dzpe,1.7135097919216649
SM1_Dzse,1.6312317944257138
SMR_VSA1,24.47359607537551
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,31.203186471701468
SMR_VSA7,46.62152998674202
SMR_VSA8,0.0
SMR_VSA9,28.57223441042315
SpAD_DzZ,187.75381623652348
SpAD_Dzi,188.4455063272208
SpAD_Dzm,187.80343860704826
SpAD_Dzp,271.588407198317
SpAD_Dzv,235.44586994877025
SpAbs_Dt,535.8031333881718
SpDiam_A,4.968582621179116
SpDiam_D,193.34190694864037
SpMAD_Dt,20.607812822621995
SpMax_Dt,267.90156669408594
SsssssAs,0
VE1_Dzpe,5.006134970491181
VE1_Dzse,5.0056820541707046
VE2_Dzpe,0.19254365271119928
VE2_Dzse,0.19252623285271941
VE3_Dzpe,2.5661755994177007
VE3_Dzse,2.5660851230696675
VMcGowan,245.93000000000006
VR1_Dzpe,160.2949520611038
VR1_Dzse,160.34061477292337
VR2_Dzpe,6.1651904638886075
VR2_Dzse,6.166946722035514
VR3_Dzpe,6.032527013573829
VR3_Dzse,6.032811839818024
mZagreb1,8.11111111111111
mZagreb2,5.583333333333332
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,38
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.1815034072471606
AATSC1are,-0.024052092788111074
AATSC2are,-0.023445086498142198
AATSC3are,-0.019436216184689114
AATSC4are,0.02983593018153616
AATSC5are,0.003776947127147227
AATSC6are,-0.017954308736577926
AATSC7are,-0.002453694169540564
AATSC8are,-0.022722234899279128
AETA_beta,1.3365384615384615
BCUTdv-1h,6.023893342179509
BCUTdv-1l,1.894447326323717
BCUTpe-1h,3.4946568628953174
BCUTpe-1l,2.2156899036081987
BCUTse-1h,3.707533893161075
BCUTse-1l,2.4118072711616327
ETA_alpha,11.9
ETA_dBeta,0.25
ETA_eta_B,0.38933641912051087
ETA_eta_F,27.566853471205064
ETA_eta_L,5.504609000962553
ETA_eta_R,46.69743547248206
ETA_psi_1,0.5129310344827589
LabuteASA,147.8465182417045
LogEE_DzZ,93.90002287491899
LogEE_Dzi,94.20032731183903
LogEE_Dzm,93.92488930518333
LogEE_Dzp,134.40809622146153
LogEE_Dzv,117.17525815398633
PEOE_VSA1,29.373505806225992
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,18.19910120538483
PEOE_VSA8,42.539451783590536
PEOE_VSA9,13.213763929025836
SM1_Dzare,1.8999534667287108
SpAD_Dzpe,186.63847835372144
SpAD_Dzse,187.92516283596848
SpAbs_DzZ,186.4900799727872
SpAbs_Dzi,187.44766375534002
SpAbs_Dzm,186.54336656622192
SpAbs_Dzp,275.8281398471398
SpAbs_Dzv,237.06380780456425
SpDiam_Dt,354.68389797644045
SpMAD_DzZ,7.221300624481672
SpMAD_Dzi,7.247904089508493
SpMAD_Dzm,7.223209177194164
SpMAD_Dzp,10.445707969166039
SpMAD_Dzv,9.05561038264501
SpMax_DzZ,93.90002287491899
SpMax_Dzi,94.20032731183903
SpMax_Dzm,93.92488930518333
SpMax_Dzp,134.40809622146153
SpMax_Dzv,117.17525815398633
VE1_Dzare,5.00685554260916
VE2_Dzare,0.19257136702342922
VE3_Dzare,2.566319526872397
VR1_Dzare,160.21421969669703
VR2_Dzare,6.1620853729498855
VR3_Dzare,6.0320232378742356
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.45769230769230773
AETA_dBeta,0.009615384615384616
AETA_eta_B,0.014974477658481188
AETA_eta_F,1.0602635950463486
AETA_eta_L,0.21171573080625203
AETA_eta_R,1.7960552104800793
BCUTare-1h,3.5484919538106046
BCUTare-1l,2.1667216784733805
ETA_beta_s,17.25
ETA_dPsi_A,0.20106896551724107
ETA_dPsi_B,0.0
ETA_eta_BR,0.7333364191205108
ETA_eta_FL,7.020268142290032
ETA_eta_RL,12.524877143252585
LogEE_Dzpe,93.33546632272802
LogEE_Dzse,93.9866158565024
PEOE_VSA10,22.479003608265387
PEOE_VSA11,16.92781405846835
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,10.32870012275102
SlogP_VSA2,41.6228589253731
SlogP_VSA3,4.736862953800049
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,45.60989053189483
SlogP_VSA7,0.0
SlogP_VSA8,22.292943266678478
SlogP_VSA9,0.0
SpAD_Dzare,184.39388617822868
SpAbs_Dzpe,185.32039389839713
SpAbs_Dzse,186.67036914794863
SpDiam_DzZ,136.60858872010505
SpDiam_Dzi,137.17423445119084
SpDiam_Dzm,136.6455503437314
SpDiam_Dzp,197.12502310864556
SpDiam_Dzv,171.42685964655936
SpMAD_Dzpe,7.178403013604671
SpMAD_Dzse,7.22789087830648
SpMax_Dzpe,93.33546632272802
SpMax_Dzse,93.9866158565024
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,26
AETA_beta_s,0.6634615384615384
AETA_eta_BR,0.028205246889250416
AETA_eta_FL,0.27001031316500124
AETA_eta_RL,0.4817260439712533
DetourIndex,3434
EState_VSA1,0.0
EState_VSA2,39.40681766673374
EState_VSA3,31.866728232547985
EState_VSA4,5.687386274683562
EState_VSA5,24.26546827384644
EState_VSA6,12.13273413692322
EState_VSA7,4.899909730850478
EState_VSA8,0.0
EState_VSA9,9.154013890853395
ETA_beta_ns,17.5
ETA_shape_p,0.11204481792717086
ETA_shape_x,0.0
ETA_shape_y,0.411764705882353
GhoseFilter,True
LogEE_Dzare,92.20519121653669
SlogP_VSA10,5.687386274683562
SlogP_VSA11,17.248535499851716
SpAbs_Dzare,182.93238351151427
SpDiam_Dzpe,135.77425554960348
SpDiam_Dzse,136.73677584937042
SpMAD_Dzare,7.092072545316488
SpMax_Dzare,92.20519121653669
TopoPSA(NO),103.37
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.825195578231293
VSA_EState9,61.1748044217687
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6730769230769231
EState_VSA10,20.11411936859394
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.042307692307692296
FilterItLogS,-3.638271133281485
SpDiam_Dzare,134.0997551477481
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.6581395348837209
ETA_epsilon_2,0.8923076923076919
ETA_epsilon_3,0.44444444444444475
ETA_epsilon_4,0.5701754385964913
ETA_epsilon_5,0.8310344827586204
AETA_beta_ns_d,0.07692307692307693
ETA_dEpsilon_A,0.21369509043927615
ETA_dEpsilon_B,0.08796409628722957
ETA_dEpsilon_C,-0.12573099415204658
ETA_dEpsilon_D,0.06127320954907156
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.8461538461538461
MDEDescriptor,"0.0,0.0,0.0,0.0,10.040177981244177,22.989284334731035,0.0,11.565422955776981,0.0,0.0,0.9576701552197605,1.1718625861715966,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,50.68748099999998
BCUTDescriptor,"11.850000000000001,15.999946399911323,-0.37819750197495355,0.24045873342812857,4.92933709515324,10.06420299439317"
BPolDescriptor,25.354518999999996
TPSADescriptor,103.37
ALOGPDescriptor,"3.3500000000000005,11.222500000000004,89.71580000000002"
XLogPDescriptor,3.758
VAdjMaDescriptor,5.857980995127573
WeightDescriptor,355.10558739999993
ChiPathDescriptor,"18.258784066134833,12.524877143252588,11.680756095026354,10.040430597768061,8.532818000229433,6.927431009308307,4.973497654323167,3.7256576756567124,13.80612799327537,8.186690107200477,6.115847171248124,4.430785210801947,3.077014555062774,2.1012591880714857,1.1615911033257031,0.7335492332490918"
ChiChainDescriptor,"0.0,0.0,0.0,0.28121456547105406,0.5522706297156192,0.0,0.0,0.0,0.10526453228305131,0.12317284647703343"
AtomCountDescriptor,43
BondCountDescriptor,29
SmallRingDescriptor,"4,3,3,2,0,0,0,4,0,0,0"
ChiClusterDescriptor,"1.8872534860265082,0.0,0.5460237291525661,0.0,0.7025981940653234,0.0,0.11917653448325985,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,13,2,4,0,0,0"
ZagrebIndexDescriptor,142.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.78
WeightedPathDescriptor,"53.63132106448274,2.062743117864721,19.883971389302502,16.41377102710349,3.4702003621990243"
FractionalPSADescriptor,0.2910965179592103
WienerNumbersDescriptor,"1648.0,45.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.6228636039160635,7.3808815733726245,10.505955272296765,1.4581499417307817,1.8882118025590873,2.1530819825774854"
FractionalCSP3Descriptor,0.21052631578947367
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,21
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"19.322235434007133,8.16326530612245,4.077562326869806"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1466.07
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.21052631578947367
AutocorrelationDescriptorMass,"31.006794514522156,32.155281616601854,47.31401541257767,51.641674155956906,47.58161595952728"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.6922575970399576,-0.2385307496162374,-0.19424667382214553,-0.091740930439152,0.2968146420816304"
EccentricConnectivityIndexDescriptor,565
AutocorrelationDescriptorPolarizability,"1723.4938950213345,2066.9227236038982,2975.246480994513,3129.7172295430287,2704.5132937852827"
