DLiP-ID,C000UI
AATSC4v,7.626604529009311
AATSC5Z,-1.8245034570837186
AATSC5c,0.0024813052327111442
AATSC5d,-0.23017131281102746
AATSC5i,0.4588979289518274
AATSC5m,-7.998888093319237
AATSC5p,0.02351601130887065
AATSC5s,-0.09165747520313501
AATSC5v,-1.2310318374099367
AATSC6Z,-6.351961950059454
AATSC6c,-0.003008792205262904
AATSC6d,-0.19096313912009508
AATSC6i,-0.29257865146567313
AATSC6m,-28.419162063387738
AATSC6p,-0.10829408350701465
AATSC6s,-0.22019247835736147
AATSC6v,-16.755168429144515
AATSC7Z,-1.4388319765846518
AATSC7c,0.0011304952011094824
AATSC7d,-0.03923900118906058
AATSC7i,-0.41287589866607816
AATSC7m,-6.700732398678321
AATSC7p,-0.07388656712226051
AATSC7s,0.339625053810107
AATSC7v,-11.664485479901659
AATSC8Z,2.3675161487289915
AATSC8c,0.0013864619101539273
AATSC8d,0.1620657518398304
AATSC8i,-0.12485805366388626
AATSC8m,11.209766512838616
AATSC8p,0.033222178653849056
AATSC8s,0.09911369069337982
AATSC8v,10.488492867102417
ATS0are,183.49190000000002
ATS1are,197.45
ATS2are,311.5113
ATS3are,363.0748
ATS4are,363.64039999999994
ATS5are,343.8318
ATS6are,341.11600000000004
ATS7are,306.8088000000001
ATS8are,208.624
ATSC0dv,109.12643678160923
ATSC0pe,2.5983241379310327
ATSC0se,1.6718570344827586
ATSC1dv,26.094728497820036
ATSC1pe,0.03978109393578945
ATSC1se,-0.07448958858501765
ATSC2dv,16.460694939886373
ATSC2pe,0.8534247324613545
ATSC2se,0.666888734839477
ATSC3dv,-0.5320385784119479
ATSC3pe,-0.02638537455410448
ATSC3se,-0.29625596432817985
ATSC4dv,-45.170828378914
ATSC4pe,-0.6868526753864479
ATSC4se,-0.15229992746729795
ATSC5dv,-61.124322896023266
ATSC5pe,-0.8649656361474442
ATSC5se,-0.5294907538644456
ATSC6dv,-42.377724930638124
ATSC6pe,-1.6742906064209262
ATSC6se,-1.026816099881093
ATSC7dv,8.964856652133712
ATSC7pe,0.4575601664684936
ATSC7se,0.47087724851367174
ATSC8dv,41.064737746069504
ATSC8pe,0.8356829964328214
ATSC8se,0.2943758525564773
AXp-0dv,0.5973968742630423
AXp-1dv,0.3513585204153982
AXp-2dv,0.1931257180312446
AXp-3dv,0.10378799705602675
AXp-4dv,0.05814531885466714
AXp-5dv,0.0314820047886664
AXp-6dv,0.01830472779818063
AXp-7dv,0.01086646446904044
BertzCT,846.2217865488026
ECIndex,304
ETA_eta,13.096851052509859
GATS1dv,0.48603645539571105
GATS1pe,0.5803144955159344
GATS1se,0.6537644975915673
GATS2dv,0.7575310722561615
GATS2pe,0.5564905609868279
GATS2se,0.5292778263283865
GATS3dv,0.9965727815782696
GATS3pe,1.0126108554590245
GATS3se,1.1085848641849794
GATS4dv,1.3031311641802474
GATS4pe,1.4717808223144564
GATS4se,1.503942645243582
GATS5dv,1.2794838585513395
GATS5pe,1.2395995689922548
GATS5se,1.3332002978268305
GATS6dv,1.1128968215970532
GATS6pe,1.3033001980779995
GATS6se,1.3879342917672415
GATS7dv,0.8585665440521136
GATS7pe,0.7079740849080236
GATS7se,0.5542483023158753
GATS8dv,0.795176469918412
GATS8pe,0.6372943518185676
GATS8se,0.4912592885380278
LogEE_A,3.933473003616097
LogEE_D,79.05116144452364
MATS1dv,0.22369646024314144
MATS1pe,0.014322528587990766
MATS1se,-0.041680482983322616
MATS2dv,0.08927299590575638
MATS2pe,0.1943899529675734
MATS2se,0.23607835065492708
MATS3dv,-0.0024804832106951097
MATS3pe,-0.005166460079043429
MATS3se,-0.09015526781565777
MATS4dv,-0.21825459141658846
MATS4pe,-0.1393816414583123
MATS4se,-0.04803257483314964
MATS5dv,-0.3008072674879781
MATS5pe,-0.17877622564264112
MATS5se,-0.17008400821894643
MATS6dv,-0.2047589865369515
MATS6pe,-0.3397604484395174
MATS6se,-0.32383876983796755
MATS7dv,0.04581503567705383
MATS7pe,0.0982086035459306
MATS7se,0.1570736097328076
MATS8dv,0.29494113873722044
MATS8pe,0.25208355317417774
MATS8se,0.13800642926545192
MAXaaCH,1.896012560888553
MAXaaaC,0.7107601095993954
MAXaasC,0.7625368480725627
MAXaasN,1.5665277777777777
MDEC-22,9.216378407691046
MDEC-23,12.96609328494593
MDEC-33,4.941453945604406
MDEN-12,0.19999999999999996
MDEN-13,0.19999999999999996
MDEN-23,0.4999999999999999
MINaaCH,1.7852310878054924
MINaaaC,0.6112599206349205
MINaasC,0.5534259259259262
MINaasN,1.5665277777777777
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.9285714285714288
SM1_Dzi,0.6750819517116602
SM1_Dzm,1.927483519411133
SM1_Dzp,-1.7885638568156406
SM1_Dzv,-1.041810612445376
SddssSe,0
SpAD_Dt,355.4928575158577
SpAbs_A,26.48642981697245
SpAbs_D,158.1023228890473
SpMAD_A,1.3243214908486225
SpMAD_D,7.905116144452366
SpMax_A,2.4875133487251655
SpMax_D,79.05116144452364
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,112.22
TpiPC10,9.00369090170605
VAdjMat,5.459431618637297
VE1_DzZ,4.394550141195693
VE1_Dzi,4.374997283331492
VE1_Dzm,4.394573674727897
VE1_Dzp,4.414176772479796
VE1_Dzv,4.404252759908778
VE2_DzZ,0.21972750705978467
VE2_Dzi,0.2187498641665746
VE2_Dzm,0.21972868373639484
VE2_Dzp,0.2207088386239898
VE2_Dzv,0.22021263799543891
VE3_DzZ,2.1735123495061948
VE3_Dzi,2.1690530794165284
VE3_Dzm,2.17351770465483
VE3_Dzp,2.177968535730282
VE3_Dzv,2.175717791031573
VR1_DzZ,106.75439494645293
VR1_Dzi,108.62629716400214
VR1_Dzm,106.75232184405087
VR1_Dzp,105.59280077418877
VR1_Dzv,106.32843017116174
VR2_DzZ,5.337719747322646
VR2_Dzi,5.431314858200107
VR2_Dzm,5.337616092202543
VR2_Dzp,5.279640038709439
VR2_Dzv,5.316421508558087
VR3_DzZ,5.363678002279775
VR3_Dzi,5.381060705745106
VR3_Dzm,5.3636585827277035
VR3_Dzp,5.352737375021272
VR3_Dzv,5.359679882370531
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.10206207261596575
Xch-6dv,0.1412495977217259
Xch-7dv,0.15283163956566861
Xpc-4dv,1.2536335072014353
Xpc-5dv,2.091735770336806
Xpc-6dv,2.8989270894706283
Zagreb1,104.0
Zagreb2,124.0
fragCpx,104.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,1
nBondsM,18
nBondsO,22
nBondsS,13
nBondsT,1
nFARing,0
nFHRing,1
nFaRing,1
nHetero,6
naHRing,2
AATS0are,6.3273068965517245
AATS1are,6.369354838709677
AATS2are,6.357373469387755
AATS3are,6.369733333333333
AATS4are,6.6116436363636355
AATS5are,6.3672555555555554
AATS6are,6.202109090909092
AATS7are,5.900169230769232
AATS8are,5.638486486486486
AATSC0dv,3.7629805786761805
AATSC0pe,0.08959738406658734
AATSC0se,0.05765024256837099
AATSC1dv,0.8417654354135495
AATSC1pe,0.0012832610947028855
AATSC1se,-0.002402889954355408
AATSC2dv,0.33593254979359943
AATSC2pe,0.01741683127472152
AATSC2se,0.013609974180397489
AATSC3dv,-0.009334010147578033
AATSC3pe,-0.00046290130796674525
AATSC3se,-0.00519747305838912
AATSC4dv,-0.8212877887075273
AATSC4pe,-0.01248823046157178
AATSC4se,-0.0027690895903145084
AATSC5dv,-1.1319319054819124
AATSC5pe,-0.016017882150878595
AATSC5se,-0.009805384330823065
AATSC6dv,-0.7705040896479659
AATSC6pe,-0.030441647389471384
AATSC6se,-0.01866938363420169
AATSC7dv,0.17240108946410984
AATSC7pe,0.008799233970547955
AATSC7se,0.009055331702185995
AATSC8dv,1.1098577769207973
AATSC8pe,0.022586026930616794
AATSC8se,0.007956104123148035
AETA_eta,0.654842552625493
ATSC0are,2.7914827586206874
ATSC1are,0.006059809750296156
ATSC2are,0.9435670630202118
ATSC3are,-0.23864542211652992
ATSC4are,-1.0270224732461406
ATSC5are,-0.7067265160523202
ATSC6are,-1.4350293697978587
ATSC7are,0.6309481569560087
ATSC8are,0.7390288941736078
BCUTZ-1h,16.004887911481067
BCUTZ-1l,5.699276901647146
BCUTc-1h,0.4713743880417863
BCUTc-1l,-0.4137091415170693
BCUTd-1h,3.2929752618266357
BCUTd-1l,0.9110315558553033
BCUTi-1h,14.563717093631961
BCUTi-1l,10.311499572343424
BCUTm-1h,32.06282293540811
BCUTm-1l,11.711171897547882
BCUTp-1h,2.936583553404123
BCUTp-1l,0.7487125386916307
BCUTs-1h,7.008279327723159
BCUTs-1l,0.6099694308390795
BCUTv-1h,24.440912204430102
BCUTv-1l,14.702693842726722
BalabanJ,1.7288418533880239
Diameter,9
ETA_beta,30.25
GATS1are,0.6105345873730796
GATS2are,0.5663861394001107
GATS3are,1.072481650062924
GATS4are,1.5972404189636416
GATS5are,1.229127738042788
GATS6are,1.2440934638842072
GATS7are,0.6204835854422652
GATS8are,0.568242032998126
HybRatio,0.07692307692307693
Lipinski,True
LogEE_Dt,177.74642875792884
MATS1are,0.0020307681518105373
MATS2are,0.2000505458319601
MATS3are,-0.04349519680143662
MATS4are,-0.19399042991275636
MATS5are,-0.13596297989093847
MATS6are,-0.27105732506965324
MATS7are,0.12605305642685447
MATS8are,0.20750221766984736
MAXssCH2,0.26007487717309163
MINssCH2,0.26007487717309163
NsssssAs,0
RotRatio,0.13636363636363635
SM1_Dzpe,0.7655293757649942
SM1_Dzse,0.8119959878744359
SMR_VSA1,0.0
SMR_VSA2,5.261891554738487
SMR_VSA3,9.551078168738563
SMR_VSA4,0.0
SMR_VSA5,5.156436481820707
SMR_VSA6,5.752853606746789
SMR_VSA7,52.1320692603594
SMR_VSA8,0.0
SMR_VSA9,11.756607587475836
SpAD_DzZ,94.26350564010983
SpAD_Dzi,112.4519655028067
SpAD_Dzm,94.27199812344506
SpAD_Dzp,131.7875470825145
SpAD_Dzv,129.61729353874657
SpAbs_Dt,355.4928575158576
SpDiam_A,4.932059721406976
SpDiam_D,105.67509492389264
SpMAD_Dt,17.774642875792885
SpMax_Dt,177.74642875792884
SsssssAs,0
VE1_Dzpe,4.380904004826892
VE1_Dzse,4.383654868409764
VE2_Dzpe,0.2190452002413446
VE2_Dzse,0.21918274342048819
VE3_Dzpe,2.1704022774481246
VE3_Dzse,2.171030001835167
VMcGowan,205.34999999999988
VR1_Dzpe,108.09386833216557
VR1_Dzse,107.875318061346
VR2_Dzpe,5.4046934166082785
VR2_Dzse,5.393765903067299
VR3_Dzpe,5.376147181414712
VR3_Dzse,5.374123278384182
mZagreb1,5.666666666666667
mZagreb2,4.555555555555555
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,7
nBondsKS,23
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.09625802615933404
AATSC1are,0.00019547773388052116
AATSC2are,0.01925647067388187
AATSC3are,-0.004186761791518069
AATSC4are,-0.018673135877202558
AATSC5are,-0.013087528075042966
AATSC6are,-0.026091443087233795
AATSC7are,0.012133618403000167
AATSC8are,0.019973753896583995
AETA_beta,1.5125
BCUTdv-1h,6.022243432721123
BCUTdv-1l,0.6502232037260439
BCUTpe-1h,3.4916531810788207
BCUTpe-1l,2.245907392925674
BCUTse-1h,3.7042137323801265
BCUTse-1l,2.4418237808459287
ETA_alpha,10.2
ETA_dBeta,4.75
ETA_eta_B,0.10535181208321376
ETA_eta_F,18.462929275227037
ETA_eta_L,4.25473907616185
ETA_eta_R,31.559780327736895
ETA_psi_1,0.6181818181818184
LabuteASA,122.86688861186698
LogEE_DzZ,46.96462875012296
LogEE_Dzi,56.259736848988936
LogEE_Dzm,46.96772437026457
LogEE_Dzp,65.46421521628443
LogEE_Dzv,64.65237517750647
PEOE_VSA1,0.0
PEOE_VSA2,9.361636831863176
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,5.261891554738487
PEOE_VSA5,11.336785877934737
PEOE_VSA6,29.960986154775945
PEOE_VSA7,23.579163975850744
PEOE_VSA8,0.0
PEOE_VSA9,22.89568540868742
SM1_Dzare,0.7935372151744235
SpAD_Dzpe,112.13096171110364
SpAD_Dzse,111.25081274946993
SpAbs_DzZ,92.91350564010985
SpAbs_Dzi,111.88240533658481
SpAbs_Dzm,92.92275965985729
SpAbs_Dzp,132.77207034893183
SpAbs_Dzv,130.34656096745834
SpDiam_Dt,248.80935295701755
SpMAD_DzZ,4.7131752820054915
SpMAD_Dzi,5.622598275140335
SpMAD_Dzm,4.713599906172253
SpMAD_Dzp,6.589377354125725
SpMAD_Dzv,6.480864676937328
SpMax_DzZ,46.96462875012296
SpMax_Dzi,56.259736848988936
SpMax_Dzm,46.96772437026457
SpMax_Dzp,65.46421521628443
SpMax_Dzv,64.65237517750647
VE1_Dzare,4.378449408413039
VE2_Dzare,0.21892247042065197
VE3_Dzare,2.169841825925666
VR1_Dzare,108.28050418932948
VR2_Dzare,5.414025209466474
VR3_Dzare,5.37787230164291
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.51
AETA_dBeta,0.2375
AETA_eta_B,0.005267590604160688
AETA_eta_F,0.9231464637613518
AETA_eta_L,0.2127369538080925
AETA_eta_R,1.5779890163868449
BCUTare-1h,3.54573032756915
BCUTare-1l,2.195846645296474
ETA_beta_s,12.75
ETA_dPsi_A,0.09581818181818158
ETA_dPsi_B,0.0
ETA_eta_BR,0.36335181208321377
ETA_eta_FL,5.554122674128032
ETA_eta_RL,9.808861750289882
LogEE_Dzpe,56.103757324340066
LogEE_Dzse,55.66600617412869
PEOE_VSA10,4.830396419620566
PEOE_VSA11,5.156436481820707
PEOE_VSA12,0.0
PEOE_VSA13,5.559266895052007
SlogP_VSA1,5.559266895052007
SlogP_VSA2,15.303931775485353
SlogP_VSA3,0.0
SlogP_VSA4,11.33111286753076
SlogP_VSA5,0.0
SlogP_VSA6,51.7292388471281
SlogP_VSA7,0.0
SlogP_VSA8,15.904006908768924
SlogP_VSA9,0.0
SpAD_Dzare,112.1049116226589
SpAbs_Dzpe,111.45390685431141
SpAbs_Dzse,110.52835181937024
SpDiam_DzZ,65.31858045665841
SpDiam_Dzi,76.19965285661618
SpDiam_Dzm,65.32671761073725
SpDiam_Dzp,91.64695802948386
SpDiam_Dzv,88.72467101301399
SpMAD_Dzpe,5.606548085555182
SpMAD_Dzse,5.5625406374734965
SpMax_Dzpe,56.103757324340066
SpMax_Dzse,55.66600617412869
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,20
AETA_beta_s,0.6375
AETA_eta_BR,0.018167590604160688
AETA_eta_FL,0.2777061337064016
AETA_eta_RL,0.4904430875144941
DetourIndex,1752
EState_VSA1,0.0
EState_VSA2,11.312120501798795
EState_VSA3,15.373057115906068
EState_VSA4,5.687386274683562
EState_VSA5,23.098670827325854
EState_VSA6,10.633466716252965
EState_VSA7,35.711898112773966
EState_VSA8,11.053199833739482
EState_VSA9,5.261891554738487
ETA_beta_ns,17.5
ETA_shape_p,0.07189542483660132
ETA_shape_x,0.0
ETA_shape_y,0.28431372549019607
GhoseFilter,True
LogEE_Dzare,56.09213267208817
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,111.4109878077902
SpDiam_Dzpe,75.65431151267722
SpDiam_Dzse,75.0308073212931
SpMAD_Dzare,5.605245581132945
SpMax_Dzare,56.09213267208817
TopoPSA(NO),58.68
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.5665277777777777
VSA_EState9,43.729466674015285
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.875
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.009999999999999964
ETA_dAlpha_B,0.0
FilterItLogS,-3.7279466935993515
SpDiam_Dzare,75.72968387749106
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6620689655172414
ETA_epsilon_2,0.8249999999999996
ETA_epsilon_3,0.44285714285714317
ETA_epsilon_4,0.5692307692307694
ETA_epsilon_5,0.8249999999999996
AETA_beta_ns_d,0.05
ETA_dEpsilon_A,0.2192118226600982
ETA_dEpsilon_B,0.09283819628647194
ETA_dEpsilon_C,-0.12637362637362626
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.75
MDEDescriptor,"0.0,0.0,0.0,0.0,9.216378407691046,12.96609328494593,0.0,4.941453945604406,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.19999999999999996,0.0,0.4999999999999999,0.0"
APolDescriptor,40.543136999999994
BCUTDescriptor,"11.849999999999996,31.973072864092458,-0.2743174519908543,0.2466966079489546,4.4973058251846325,12.644477499837201"
BPolDescriptor,19.316862999999998
TPSADescriptor,112.22
ALOGPDescriptor,"3.4983999999999993,12.238802559999995,77.811"
XLogPDescriptor,2.7310000000000003
VAdjMaDescriptor,5.459431618637297
WeightDescriptor,299.01870398
ChiPathDescriptor,"13.94938298937633,9.808861750289882,8.327405488600558,7.272799152609206,6.420976526151706,4.972481066917734,3.496266896371613,2.618831226652335,11.947937485260846,7.729887449138761,5.793771540937337,4.3590958763531225,3.3724284935706943,2.235222339995313,1.4460734960562693,0.9562488732755587"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.2987977088559277,0.43025080784524833,0.0,0.0,0.10206207261596577,0.14124959772172593,0.15283163956566861"
AtomCountDescriptor,29
BondCountDescriptor,22
SmallRingDescriptor,"3,3,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"0.9396439643289406,0.0,0.3218699428968853,0.0,0.5076547553104053,0.0,0.11336803588145193,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"1,0,3,7,1,1,0,0,0"
ZagrebIndexDescriptor,104.0
LargestChainDescriptor,10
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"41.08069522885503,2.054034761442751,17.874213453975393,2.6074740125073976,9.14259320281916"
FractionalPSADescriptor,0.37529424917682036
WienerNumbersDescriptor,"760.0,31.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.7251032016276704,5.144325345563222,7.384001748343462,1.2536335072014353,2.0917357703368062,2.630576711566777"
FractionalCSP3Descriptor,0.07142857142857142
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,16
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"14.917355371900827,6.84,3.122448979591837"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,581.06
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.07692307692307693
AutocorrelationDescriptorMass,"34.109916016270404,30.00832439442717,43.42616496810326,44.452568534121745,52.07637388716302"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.38649857763370044,-0.21165936165534696,0.14733672620487925,-0.2380640853400549,0.07553334427939062"
EccentricConnectivityIndexDescriptor,304
AutocorrelationDescriptorPolarizability,"1732.2235352547643,2060.366066434013,2911.647551117325,2941.9195433265068,2689.4967830651854"
