DLiP-ID,C001IZ
AATSC6p,0.003538543279764315
AATSC6s,-0.15798709227280658
AATSC6v,-3.1504710209431233
AATSC7Z,-2.4654693877551015
AATSC7c,-0.0008171734440095571
AATSC7d,-0.3840816326530612
AATSC7i,0.4110422331894554
AATSC7m,-11.62743022832653
AATSC7p,-0.003097115257352916
AATSC7s,-0.15007256235827665
AATSC7v,-6.770806758046148
AATSC8Z,-4.426361373817819
AATSC8c,-0.0002485812724117902
AATSC8d,-0.26331508213041316
AATSC8i,-0.5726896208379709
AATSC8m,-21.360216726012936
AATSC8p,-0.14807652372184876
AATSC8s,-0.11943144737569823
AATSC8v,-35.406465922488515
ATS0are,208.8896
ATS1are,238.6499
ATS2are,422.5248000000001
ATS3are,521.7448
ATS4are,515.1628999999999
ATS5are,427.76
ATS6are,392.10800000000006
ATS7are,296.357
ATS8are,233.25800000000004
ATSC0dv,130.9714285714286
ATSC0pe,2.541839999999998
ATSC0se,1.1693695999999993
ATSC1dv,82.11673469387756
ATSC1pe,0.5273479999999987
ATSC1se,0.24481792000000027
ATSC2dv,87.74204081632654
ATSC2pe,1.6434239999999976
ATSC2se,0.6742185600000001
ATSC3dv,18.66938775510205
ATSC3pe,0.20087999999999845
ATSC3se,0.07042240000000072
ATSC4dv,-45.75836734693877
ATSC4pe,-0.43468400000000046
ATSC4se,-0.23136255999999955
ATSC5dv,-89.85632653061225
ATSC5pe,-1.0590639999999998
ATSC5se,-0.47348095999999945
ATSC6dv,-113.60408163265306
ATSC6pe,-1.8768799999999994
ATSC6se,-0.8675975999999989
ATSC7dv,-127.21632653061228
ATSC7pe,-1.7921599999999986
ATSC7se,-0.7280423999999993
ATSC8dv,-57.995102040816334
ATSC8pe,-1.0352239999999977
ATSC8se,-0.20619776000000015
AXp-0dv,0.5932622129013303
AXp-1dv,0.31259340471889335
AXp-2dv,0.16505381763466262
AXp-3dv,0.0840650959946159
AXp-4dv,0.044646772689316085
AXp-5dv,0.02346536646758003
AXp-6dv,0.01183877460141016
AXp-7dv,0.006267838722203509
BertzCT,800.8572404836178
ECIndex,295
ETA_eta,15.341002995105518
GATS1dv,0.3176667125930008
GATS1pe,0.6407697614823576
GATS1se,0.682655896503192
GATS2dv,0.671570301236816
GATS2pe,0.6112603810454325
GATS2se,0.6796434889213888
GATS3dv,0.9925828970331587
GATS3pe,1.0899427186604982
GATS3se,1.1877633897785613
GATS4dv,1.2134725435285523
GATS4pe,1.1405256510756907
GATS4se,1.1987021955904658
GATS5dv,1.3930572966595383
GATS5pe,1.2600886216173448
GATS5se,1.3083956385620445
GATS6dv,1.5595885353738754
GATS6pe,1.647147796024201
GATS6se,1.7586487625469316
GATS7dv,1.7341186736474692
GATS7pe,1.570411985018727
GATS7se,1.5591908666002605
GATS8dv,1.019399395564636
GATS8pe,0.8696446515026943
GATS8se,0.526096262131114
LogEE_A,3.9269410766603405
LogEE_D,69.22085204550375
MATS1dv,0.5774834665197023
MATS1pe,0.1910880555652181
MATS1se,0.1928305554323326
MATS2dv,0.3398209272327187
MATS2pe,0.3279596156977689
MATS2se,0.29246093086320246
MATS3dv,0.05869520583102353
MATS3pe,0.03254150305198065
MATS3se,0.024797513825850888
MATS4dv,-0.14218819757295342
MATS4pe,-0.0695977241170836
MATS4se,-0.08052131797795042
MATS5dv,-0.3382063761276209
MATS5pe,-0.20539207928780007
MATS5se,-0.1995999443138024
MATS6dv,-0.46705933682373474
MATS6pe,-0.39759689528361064
MATS6se,-0.3995040904616796
MATS7dv,-0.6799301919720769
MATS7pe,-0.4935448336638026
MATS7se,-0.4358157420887287
MATS8dv,-0.37800621461712
MATS8pe,-0.3476724754028765
MATS8se,-0.1505276672565977
MAXaaCH,2.255
MAXaaaC,1.0902314814814817
MAXaasC,1.3838973922902498
MAXaasN,1.9128155706727135
MAXsCH3,2.062965010078105
MDEC-11,0.25
MDEC-12,2.092617556406722
MDEC-13,4.015665697392541
MDEC-22,5.019193500812963
MDEC-23,12.80984614043901
MDEC-33,8.047178596950248
MDEN-22,1.040041911525952
MDEN-23,1.6509636244473134
MINaaCH,2.054353898966994
MINaaaC,0.8350462962962965
MINaasC,1.0319636033425716
MINaasN,1.9128155706727135
MINsCH3,2.025464773872512
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.5714285714285716
SM1_Dzi,0.9009983418305914
SM1_Dzm,0.5700007139287502
SM1_Dzp,-2.0727272727272723
SM1_Dzv,-1.277298512973715
SddssSe,0
SpAD_Dt,513.302948026904
SpAbs_A,25.400600569376703
SpAbs_D,138.44170409100758
SpMAD_A,1.3368737141777212
SpMAD_D,7.286405478474083
SpMax_A,2.537821909705753
SpMax_D,69.22085204550375
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,43.08
TpiPC10,9.554560556871294
VAdjMat,5.459431618637297
VE1_DzZ,4.2718629237801
VE1_Dzi,4.267048559422266
VE1_Dzm,4.271882134240375
VE1_Dzp,4.291131895428703
VE1_Dzv,4.2869426491779885
VE2_DzZ,0.2248348907252684
VE2_Dzi,0.22458150312748767
VE2_Dzm,0.224835901802125
VE2_Dzp,0.22584904712782647
VE2_Dzv,0.22562856048305202
VE3_DzZ,2.093903900185359
VE3_Dzi,2.0927762705390167
VE3_Dzm,2.0939083971501318
VE3_Dzp,2.098404429399602
VE3_Dzv,2.097427695853635
VR1_DzZ,104.85570698165623
VR1_Dzi,105.21930072352329
VR1_Dzm,104.8542570144637
VR1_Dzp,103.56514496018369
VR1_Dzv,103.81330462021677
VR2_DzZ,5.51872142008717
VR2_Dzi,5.537857932817015
VR2_Dzm,5.5186451060244055
VR2_Dzp,5.450797103167562
VR2_Dzv,5.463858137906146
VR3_DzZ,5.294439072002407
VR3_Dzi,5.297900636601645
VR3_Dzm,5.294425243692442
VR3_Dzp,5.282054720781346
VR3_Dzv,5.284448024222355
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.025
Xch-6dv,0.14236562384367676
Xch-7dv,0.21910323186694758
Xpc-4dv,1.2977898992175052
Xpc-5dv,1.9126492652663876
Xpc-6dv,2.5866097737742133
Zagreb1,110.0
Zagreb2,135.0
fragCpx,142.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,15
nBondsD,0
nBondsM,15
nBondsO,22
nBondsS,23
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,4
naHRing,3
AATS0are,5.968274285714286
AATS1are,6.280260526315789
AATS2are,6.123547826086957
AATS3are,6.1381741176470594
AATS4are,5.9902662790697665
AATS5are,6.024788732394366
AATS6are,6.03243076923077
AATS7are,5.9271400000000005
AATS8are,5.689219512195123
AATSC0dv,3.742040816326531
AATSC0pe,0.07262399999999994
AATSC0se,0.03341055999999998
AATSC1dv,2.160966702470462
AATSC1pe,0.013877578947368387
AATSC1se,0.00644257684210527
AATSC2dv,1.2716237799467613
AATSC2pe,0.023817739130434747
AATSC2se,0.009771283478260872
AATSC3dv,0.21963985594237706
AATSC3pe,0.0023632941176470407
AATSC3se,0.0008284988235294202
AATSC4dv,-0.5320740389178926
AATSC4pe,-0.005054465116279075
AATSC4se,-0.00269026232558139
AATSC5dv,-1.2655820638114401
AATSC5pe,-0.01491639436619718
AATSC5se,-0.00666874591549295
AATSC6dv,-1.7477551020408164
AATSC6pe,-0.028875076923076913
AATSC6se,-0.013347655384615367
AATSC7dv,-2.5443265306122456
AATSC7pe,-0.03584319999999997
AATSC7se,-0.014560847999999986
AATSC8dv,-1.4145146839223497
AATSC8pe,-0.02524936585365848
AATSC8se,-0.005029213658536589
AETA_eta,0.8074212102687115
ATSC0are,2.558159999999998
ATSC1are,0.5456520000000004
ATSC2are,1.611576
ATSC3are,0.1861200000000009
ATSC4are,-0.47631599999999913
ATSC5are,-1.0539359999999984
ATSC6are,-1.932119999999998
ATSC7are,-1.7528399999999982
ATSC8are,-0.7817759999999995
BCUTZ-1h,7.183983866786376
BCUTZ-1l,5.696718348078643
BCUTc-1h,0.43240062310924093
BCUTc-1l,-0.42815520046929467
BCUTd-1h,3.290982554995244
BCUTd-1l,0.9930274420677105
BCUTi-1h,14.694693938837792
BCUTi-1l,10.963515838979106
BCUTm-1h,14.174276039079558
BCUTm-1l,11.712248791822752
BCUTp-1h,1.9908971009943652
BCUTp-1l,0.8988736986132905
BCUTs-1h,3.0548628774740743
BCUTs-1l,1.3194329014043924
BCUTv-1h,20.88200249005624
BCUTv-1l,15.441902346900651
BalabanJ,1.5359282936962895
Diameter,9
ETA_beta,24.75
GATS1are,0.6495530093175522
GATS2are,0.6321510297482837
GATS3are,1.133056571911061
GATS4are,1.1684933793256926
GATS5are,1.2820944807601589
GATS6are,1.708041958041958
GATS7are,1.5782296650717702
GATS8are,0.712160112031742
HybRatio,0.4
Lipinski,True
LogEE_Dt,254.4232509830624
MATS1are,0.19645925607714781
MATS2are,0.3195523684822381
MATS3are,0.029958113276270428
MATS4are,-0.07577693923903146
MATS5are,-0.2030935967621092
MATS6are,-0.4066877395050768
MATS7are,-0.4796369265409512
MATS8are,-0.2608788176257783
MAXssCH2,1.2687334656084657
MINssCH2,1.0878806846812799
NsssssAs,0
RotRatio,0.0
SM1_Dzpe,0.6447368421052633
SM1_Dzse,0.5610519724483405
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,19.582036743811077
SMR_VSA4,0.0
SMR_VSA5,39.53076089108529
SMR_VSA6,0.0
SMR_VSA7,34.7779696131656
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,97.0451060584077
SpAD_Dzi,93.55960479436283
SpAD_Dzm,97.06055546576167
SpAD_Dzp,121.41706819736856
SpAD_Dzv,115.27270139089671
SpAbs_Dt,513.3029480269039
SpDiam_A,4.940003197617648
SpDiam_D,102.04752781136924
SpMAD_Dt,27.015944632994948
SpMax_Dt,254.4232509830624
SsssssAs,0
VE1_Dzpe,4.2708579302466045
VE1_Dzse,4.272002216235229
VE2_Dzpe,0.22478199632876866
VE2_Dzse,0.22484222190711733
VE3_Dzpe,2.0936686136635814
VE3_Dzse,2.0939365066118087
VMcGowan,192.8899999999997
VR1_Dzpe,104.931565925959
VR1_Dzse,104.84519349986932
VR2_Dzpe,5.522713996103105
VR2_Dzse,5.518168078940491
VR3_Dzpe,5.295162270760441
VR3_Dzse,5.294338800789727
mZagreb1,5.138888888888889
mZagreb2,3.972222222222222
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,2
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,32
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.07309028571428566
AATSC1are,0.014359263157894746
AATSC2are,0.023356173913043475
AATSC3are,0.00218964705882354
AATSC4are,-0.005538558139534874
AATSC5are,-0.014844169014084484
AATSC6are,-0.029724923076923048
AATSC7are,-0.035056799999999964
AATSC8are,-0.01906770731707316
AETA_beta,1.3026315789473684
BCUTdv-1h,5.183719433474408
BCUTdv-1l,0.995037571623946
BCUTpe-1h,3.256324210738021
BCUTpe-1l,2.2392476653404
BCUTse-1h,3.4157526800582105
BCUTse-1l,2.434116835483017
ETA_alpha,9.100000000000001
ETA_dBeta,-0.75
ETA_eta_B,0.19386687176082162
ETA_eta_F,13.967011507453728
ETA_eta_L,4.856052249404804
ETA_eta_R,29.308014502559246
ETA_psi_1,0.6107382550335574
LabuteASA,111.04244709053923
LogEE_DzZ,48.55178946254883
LogEE_Dzi,46.792157623439266
LogEE_Dzm,48.5594999811936
LogEE_Dzp,60.59944318959337
LogEE_Dzv,57.56912445792342
PEOE_VSA1,0.0
PEOE_VSA2,0.0
PEOE_VSA3,14.48335493551004
PEOE_VSA4,0.0
PEOE_VSA5,5.098681808301038
PEOE_VSA6,0.0
PEOE_VSA7,57.22694651970551
PEOE_VSA8,17.081783984545382
PEOE_VSA9,5.386224214464796
SM1_Dzare,0.7426710097719869
SpAD_Dzpe,96.25538997954868
SpAD_Dzse,97.15743723176055
SpAbs_DzZ,96.60290607961974
SpAbs_Dzi,92.91096591712018
SpAbs_Dzm,96.61933520983582
SpAbs_Dzp,123.27161365191397
SpAbs_Dzv,116.41554742882055
SpDiam_Dt,287.7392492727947
SpMAD_DzZ,5.107637160968826
SpMAD_Dzi,4.9241897260190965
SpMAD_Dzm,5.108450287671666
SpMAD_Dzp,6.390372010387819
SpMAD_Dzv,6.066984283731406
SpMax_DzZ,48.55178946254883
SpMax_Dzi,46.792157623439266
SpMax_Dzm,48.5594999811936
SpMax_Dzp,60.59944318959337
SpMax_Dzv,57.56912445792342
VE1_Dzare,4.269457276908866
VE2_Dzare,0.22470827773204557
VE3_Dzare,2.093340603908362
VR1_Dzare,105.03731550071181
VR2_Dzare,5.528279763195359
VR3_Dzare,5.296169558916436
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,13
nAromBond,15
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47894736842105273
AETA_dBeta,-0.039473684210526314
AETA_eta_B,0.010203519566359032
AETA_eta_F,0.7351058688133542
AETA_eta_L,0.25558169733709496
AETA_eta_R,1.5425270790820655
BCUTare-1h,3.2778643311376805
BCUTare-1l,2.191069001319754
ETA_beta_s,12.75
ETA_dPsi_A,0.10326174496644258
ETA_dPsi_B,0.0
ETA_eta_BR,0.5378668717608216
ETA_eta_FL,4.36429444120747
ETA_eta_RL,9.220346690612274
LogEE_Dzpe,48.15692830708022
LogEE_Dzse,48.60784082395442
PEOE_VSA10,0.0
PEOE_VSA11,11.294354441535456
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,19.582036743811077
SlogP_VSA3,12.841643245852019
SlogP_VSA4,13.847474399381248
SlogP_VSA5,35.486878722094396
SlogP_VSA6,12.13273413692322
SlogP_VSA7,0.0
SlogP_VSA8,16.68057865600025
SlogP_VSA9,0.0
SpAD_Dzare,95.21213297636353
SpAbs_Dzpe,95.76409368045432
SpAbs_Dzse,96.72237808099831
SpDiam_DzZ,70.01871307600072
SpDiam_Dzi,67.33236467241163
SpDiam_Dzm,70.03055501013091
SpDiam_Dzp,88.70817958803045
SpDiam_Dzv,84.19444581114217
SpMAD_Dzpe,5.0660731568183515
SpMAD_Dzse,5.113549327987397
SpMax_Dzpe,48.15692830708022
SpMax_Dzse,48.60784082395442
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,1
nG12FHRing,1
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,19
AETA_beta_s,0.6710526315789473
AETA_eta_BR,0.02830878272425377
AETA_eta_FL,0.2296997074319721
AETA_eta_RL,0.48528140476906706
DetourIndex,2415
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,0.0
EState_VSA4,40.91007789154919
EState_VSA5,24.099022732397476
EState_VSA6,0.0
EState_VSA7,11.439135093306247
EState_VSA8,29.139131665862088
EState_VSA9,4.9839785209472085
ETA_beta_ns,12.0
ETA_shape_p,0.10989010989010987
ETA_shape_x,0.0
ETA_shape_y,0.4285714285714285
GhoseFilter,True
LogEE_Dzare,47.632509400358614
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,94.65856510128734
SpDiam_Dzpe,69.4130792933048
SpDiam_Dzse,70.10481113508129
SpMAD_Dzare,5.0111648934928175
SpMax_Dzare,47.632509400358614
TopoPSA(NO),43.08
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.9128155706727135
VSA_EState9,34.75385109599395
nBridgehead,0
nG12FAHRing,1
nG12FaHRing,0
AETA_beta_ns,0.631578947368421
EState_VSA10,0.0
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.021052631578947295
FilterItLogS,-4.602135749918048
SpDiam_Dzare,68.61120614441563
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.562857142857143
ETA_epsilon_2,0.7842105263157891
ETA_epsilon_3,0.4490196078431376
ETA_epsilon_4,0.5243902439024392
ETA_epsilon_5,0.7842105263157891
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.11383753501400534
ETA_dEpsilon_B,0.03846689895470379
ETA_dEpsilon_C,-0.07537063605930155
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.8947368421052632
MDEDescriptor,"0.25,2.092617556406722,4.015665697392541,0.0,5.019193500812963,12.80984614043901,0.0,8.047178596950248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.040041911525952,1.6509636244473134,0.0"
APolDescriptor,41.46868799999999
BCUTDescriptor,"11.899999999999997,14.006104328842692,-0.23789244196668705,0.17828366008499094,6.199001374656877,10.236268536830018"
BPolDescriptor,22.111311999999998
TPSADescriptor,43.08
ALOGPDescriptor,"1.1449000000000016,1.3107960100000036,68.41959999999999"
XLogPDescriptor,2.592
VAdjMaDescriptor,5.459431618637297
WeightDescriptor,252.13749664
ChiPathDescriptor,"12.982763184195939,9.220346690612274,8.81722674978926,7.706801010578403,7.022226769816922,6.035755700369081,4.466334691280226,3.3973960513773718,11.271982045125275,6.877054903815654,5.446775981943864,3.951059511746948,3.035980542873493,2.182279081484943,1.2785876569522974,0.8210868726086594"
ChiChainDescriptor,"0.0,0.0,0.07856742013183861,0.4064720322737626,0.8379842675277687,0.0,0.0,0.025,0.14236562384367676,0.21910323186694755"
AtomCountDescriptor,35
BondCountDescriptor,22
SmallRingDescriptor,"4,3,1,1,0,0,1,3,0,0,0"
ChiClusterDescriptor,"1.432625685454192,0.0,0.3587108710533592,0.0,0.6614866875160397,0.0,0.10119022802485667,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,5,2,2,4,0,0"
ZagrebIndexDescriptor,110.0
LargestChainDescriptor,10
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"40.00451935381864,2.1055010186220335,13.01093040047698,0.0,13.01093040047698"
FractionalPSADescriptor,0.17085915650820194
WienerNumbersDescriptor,"638.0,33.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.4378786811502895,5.99539473880776,9.069854993893422,1.2977898992175048,1.9126492652663878,2.405278292330518"
FractionalCSP3Descriptor,0.4
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,4,0,0,2,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,13
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"12.71900826446281,4.776859504132231,2.0860117700316887"
AromaticAtomsCountDescriptor,13
AromaticBondsCountDescriptor,15
FragmentComplexityDescriptor,1102.04
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.4
AutocorrelationDescriptorMass,"20.43992120510592,23.523253833539606,35.88032573389876,35.88032573389876,29.021799633080942"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,0
AutocorrelationDescriptorCharge,"0.22594515520513092,-0.10310326616307053,-0.013436451151581909,-0.006787776478782281,0.06216928870746854"
EccentricConnectivityIndexDescriptor,295
AutocorrelationDescriptorPolarizability,"1379.1006356485477,1679.518636623398,2513.190959603927,2456.994001915283,1951.3661366209715"
