DLiP-ID,C001JM
AATSC5Z,-3.619047619047619
AATSC5c,-0.0029724300520475797
AATSC5d,-0.10555774192137829
AATSC5i,-0.03682517452747988
AATSC5m,-15.759153652892564
AATSC5p,-0.017313830448213968
AATSC5s,-0.2977047877492654
AATSC5v,1.4611812389646952
AATSC6Z,-0.08119658119658045
AATSC6c,0.00207363027324346
AATSC6d,-0.2061700925337289
AATSC6i,0.3491183362075118
AATSC6m,-0.6106069186268275
AATSC6p,-0.0005397867612714694
AATSC6s,-0.45213443446286267
AATSC6v,-3.411287636067798
AATSC7Z,-3.859259259259259
AATSC7c,-0.0009155568706925953
AATSC7d,-0.2176308539944904
AATSC7i,0.16197016256887212
AATSC7m,-17.4342644892562
AATSC7p,-0.013733178517860415
AATSC7s,-0.4001276453085352
AATSC7v,-8.746487995386953
AATSC8Z,0.6639566395663965
AATSC8c,-4.3064843990267424e-05
AATSC8d,-0.17229949158995717
AATSC8i,0.02430626565286846
AATSC8m,2.3150559258214107
AATSC8p,0.028015444964480544
AATSC8s,-0.3497248393009173
AATSC8v,-7.762571847446561
ATS0are,215.1372
ATS1are,234.425
ATS2are,388.80629999999996
ATS3are,465.502
ATS4are,492.52989999999994
ATS5are,422.755
ATS6are,355.9182
ATS7are,287.5810000000001
ATS8are,251.7652
ATSC0dv,134.07706696595585
ATSC0pe,3.8978909090909077
ATSC0se,2.86556806060606
ATSC1dv,41.7292453151039
ATSC1pe,-0.02889008264462889
ATSC1se,-0.17208418732782366
ATSC2dv,43.28757836501945
ATSC2pe,2.8144132231404955
ATSC2se,2.102889649219467
ATSC3dv,51.889841172669456
ATSC3pe,-0.6249074380165305
ATSC3se,-0.8758054049586775
ATSC4dv,56.66659864639662
ATSC4pe,2.470129752066114
ATSC4se,1.6246970137741035
ATSC5dv,-26.964187327823687
ATSC5pe,-2.6733735537190104
ATSC5se,-2.323565933884297
ATSC6dv,-127.41324581391922
ATSC6pe,-1.0541826446280997
ATSC6se,-0.05488979247015571
ATSC7dv,-103.90606400707412
ATSC7pe,-2.1390148760330567
ATSC7se,-1.279973961432506
ATSC8dv,-79.66851455066943
ATSC8pe,-1.4746735537190063
ATSC8se,-0.6795751359044991
AXp-0dv,0.5894881540075763
AXp-1dv,0.3095459742356781
AXp-2dv,0.16997418580945572
AXp-3dv,0.08761323871402404
AXp-4dv,0.04779594812538161
AXp-5dv,0.02493415387690342
AXp-6dv,0.01368200420174073
AXp-7dv,0.007195129331556425
BertzCT,1189.5837049188406
ECIndex,423
ETA_eta,16.30426860582792
GATS1dv,0.43624972562325376
GATS1pe,0.5819557429658931
GATS1se,0.6377952779775314
GATS2dv,0.6573252774239754
GATS2pe,0.3375732567950301
GATS2se,0.31387511636500753
GATS3dv,0.707309768556239
GATS3pe,0.910640615800516
GATS3se,0.9865974006571188
GATS4dv,0.8767686418072035
GATS4pe,0.8378137671965571
GATS4se,0.8637667090726293
GATS5dv,1.233612732569171
GATS5pe,1.6324530259898575
GATS5se,1.732687946363111
GATS6dv,1.647930347942625
GATS6pe,1.450370148174089
GATS6se,1.388515884138255
GATS7dv,1.5121250339483094
GATS7pe,1.3723296100040634
GATS7se,1.3335827030371663
GATS8dv,1.4006424975574914
GATS8pe,1.2382130810635665
GATS8se,1.1351158098363747
LogEE_A,4.0996152765854115
LogEE_D,98.80022103693315
MATS1dv,0.2852971732684503
MATS1pe,-0.006794078227231076
MATS1se,-0.05504801667508674
MATS2dv,0.18058044467666237
MATS2pe,0.4038500216940046
MATS2se,0.41045701612697477
MATS3dv,0.17738189243687474
MATS3pe,-0.07347971397119209
MATS3se,-0.1400807107408795
MATS4dv,0.18596247642220162
MATS4pe,0.2788320956787819
MATS4se,0.24946770446255365
MATS5dv,-0.10534313170562151
MATS5pe,-0.3592554437253673
MATS5se,-0.4247346214176293
MATS6dv,-0.6030740963167551
MATS6pe,-0.17163141300728543
MATS6se,-0.012156021432113267
MATS7dv,-0.5683132991804042
MATS7pe,-0.40242555414583175
MATS7se,-0.3275607320660357
MATS8dv,-0.47825806449856634
MATS8pe,-0.30450630871615797
MATS8se,-0.19087842194572213
MAXaaCH,1.9745252792475014
MAXaaaC,0.9146704494555027
MAXaasC,1.0853423736089685
MAXaasN,1.4600642479213906
MAXsCH3,1.9773849754675872
MDEC-12,1.3386315208334592
MDEC-13,1.737915557739776
MDEC-22,5.299361816829982
MDEC-23,15.541090645866404
MDEC-33,8.458789522493381
MDEN-23,0.9999999999999998
MDEN-33,0.4999999999999999
MDEO-11,0.25
MINaaCH,1.5666032585873855
MINaaaC,0.3878500566893426
MINaasC,0.4035756277819773
MINaasN,1.0326360544217685
MINsCH3,1.9773849754675872
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.2006302521008405
SM1_Dzi,1.066777545455193
SM1_Dzm,2.212575163354744
SM1_Dzp,-3.061051098060835
SM1_Dzv,-1.5150953359372603
SddssSe,0
SpAD_Dt,528.721564939749
SpAbs_A,29.565398093232155
SpAbs_D,197.60044207386636
SpMAD_A,1.2854520910100937
SpMAD_D,8.59132356842897
SpMax_A,2.5543772347779066
SpMax_D,98.80022103693315
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,84.61
TpiPC10,10.00645371965288
VAdjMat,5.700439718141092
VE1_DzZ,4.705267854926746
VE1_Dzi,4.6987162256347705
VE1_Dzm,4.70543936017338
VE1_Dzp,4.735093561304567
VE1_Dzv,4.729630468867442
VE2_DzZ,0.20457686325768462
VE2_Dzi,0.20429200981020743
VE2_Dzm,0.20458432000753826
VE2_Dzp,0.20587363310019857
VE2_Dzv,0.2056361073420627
VE3_DzZ,2.3815918241982845
VE3_Dzi,2.3801984508586784
VE3_Dzm,2.381628273158545
VE3_Dzp,2.387910608893149
VE3_Dzv,2.38675619741186
VR1_DzZ,135.49519549923465
VR1_Dzi,136.41346509868652
VR1_Dzm,135.4757931860063
VR1_Dzp,133.43933207363477
VR1_Dzv,133.6985209082741
VR2_DzZ,5.891095456488463
VR2_Dzi,5.931020221682022
VR2_Dzm,5.890251877652449
VR2_Dzp,5.801710090158034
VR2_Dzv,5.812979169924961
VR3_DzZ,5.741845305056001
VR3_Dzi,5.7485995812044965
VR3_Dzm,5.741702099221637
VR3_Dzp,5.726556056089629
VR3_Dzv,5.728496544216469
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06846531968814577
Xch-6dv,0.20692260201458323
Xch-7dv,0.34239403243059424
Xpc-4dv,1.863574910033456
Xpc-5dv,2.8892998385127617
Xpc-6dv,3.7846337519952997
Zagreb1,130.0
Zagreb2,159.0
fragCpx,170.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,21
nBondsD,2
nBondsM,23
nBondsO,26
nBondsS,13
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,7
naHRing,2
AATS0are,6.519309090909091
AATS1are,6.511805555555556
AATS2are,6.589937288135593
AATS3are,6.465305555555556
AATS4are,6.567065333333333
AATS5are,6.710396825396825
AATS6are,6.844580769230769
AATS7are,6.39068888888889
AATS8are,6.140614634146341
AATSC0dv,4.062941423210783
AATSC0pe,0.11811790633608811
AATSC0se,0.08683539577594121
AATSC1dv,1.1591457031973307
AATSC1pe,-0.0008025022956841358
AATSC1se,-0.004780116314661768
AATSC2dv,0.7336877688986347
AATSC2pe,0.047701919036279586
AATSC2se,0.03564219744439774
AATSC3dv,0.720692238509298
AATSC3pe,-0.008679269972451812
AATSC3se,-0.01216396395775941
AATSC4dv,0.7555546486186216
AATSC4pe,0.03293506336088152
AATSC4se,0.02166262685032138
AATSC5dv,-0.42800297345751886
AATSC5pe,-0.0424345008526827
AATSC5se,-0.03688199895054439
AATSC6dv,-2.450254727190754
AATSC6pe,-0.020272743165924995
AATSC6se,-0.001055572932118379
AATSC7dv,-2.309023644601647
AATSC7pe,-0.04753366391184571
AATSC7se,-0.028443865809611245
AATSC8dv,-1.9431345012358396
AATSC8pe,-0.03596764765168308
AATSC8se,-0.01657500331474388
AETA_eta,0.7088812437316487
ATSC0are,3.958096969696968
ATSC1are,-0.08020881542699738
ATSC2are,3.3111448117539006
ATSC3are,-0.54867217630854
ATSC4are,2.2930250688705223
ATSC5are,-2.763027548209365
ATSC6are,-1.8714073461891634
ATSC7are,-2.0785019283746546
ATSC8are,-1.4635992653810825
BCUTZ-1h,17.001103921319462
BCUTZ-1l,5.690481459092807
BCUTc-1h,0.523335817594946
BCUTc-1l,-0.41789788862201804
BCUTd-1h,3.322501346364961
BCUTd-1l,0.977215501072882
BCUTi-1h,14.567661029873529
BCUTi-1l,10.311226844942311
BCUTm-1h,35.450517595184444
BCUTm-1l,11.702998449109746
BCUTp-1h,2.936649109938158
BCUTp-1l,0.7423092692240358
BCUTs-1h,7.00937561188142
BCUTs-1l,0.6046756290833732
BCUTv-1h,24.44072299058008
BCUTv-1l,14.701762572456426
BalabanJ,1.526090201655924
Diameter,11
ETA_beta,34.25
GATS1are,0.6305274751972431
GATS2are,0.3143438372925371
GATS3are,0.9113863513636286
GATS4are,0.9190571532692479
GATS5are,1.7323059473097908
GATS6are,1.6491996931020276
GATS7are,1.38963301413086
GATS8are,1.1823173775418065
HybRatio,0.0625
Lipinski,True
LogEE_Dt,264.36078246987444
MATS1are,-0.018575782260427203
MATS2are,0.4679006767193481
MATS3are,-0.06353425633581697
MATS4are,0.25490306024015214
MATS5are,-0.36565555502571456
MATS6are,-0.3000492160415203
MATS7are,-0.38509282595758193
MATS8are,-0.29762255193224085
NsssssAs,0
RotRatio,0.038461538461538464
SM1_Dzpe,1.2056603737043528
SM1_Dzse,1.1989188565956235
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,13.951772775000357
SMR_VSA4,0.0
SMR_VSA5,6.923737199690624
SMR_VSA6,0.0
SMR_VSA7,74.01921544922018
SMR_VSA8,0.0
SMR_VSA9,5.687386274683562
SpAD_DzZ,122.3245351224099
SpAD_Dzi,125.14126351698806
SpAD_Dzm,122.2791273487806
SpAD_Dzp,176.02473301917775
SpAD_Dzv,162.5327618534467
SpAbs_Dt,528.7215649397488
SpDiam_A,5.011869810214852
SpDiam_D,144.52860688102203
SpMAD_Dt,22.987894127815174
SpMax_Dt,264.36078246987444
SsssssAs,0
VE1_Dzpe,4.703155912199325
VE1_Dzse,4.704508427307231
VE2_Dzpe,0.2044850396608402
VE2_Dzse,0.2045438446655318
VE3_Dzpe,2.381142876996252
VE3_Dzse,2.3814304117271723
VMcGowan,224.42999999999986
VR1_Dzpe,135.83181198000796
VR1_Dzse,135.69118334468706
VR2_Dzpe,5.90573095565252
VR2_Dzse,5.899616667160307
VR3_Dzpe,5.7443265667380095
VR3_Dzse,5.743290715997433
mZagreb1,7.36111111111111
mZagreb2,4.861111111111111
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,27
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.11994233241505964
AATSC1are,-0.0022280226507499275
AATSC2are,0.0561210985043034
AATSC3are,-0.007620446893174167
AATSC4are,0.030573667584940296
AATSC5are,-0.04385758013030738
AATSC6are,-0.03598860281133007
AATSC7are,-0.046188931741658994
AATSC8are,-0.03569754305807518
AETA_beta,1.4891304347826086
BCUTdv-1h,6.023931003622798
BCUTdv-1l,0.653173348863273
BCUTpe-1h,3.4986267150288293
BCUTpe-1l,2.2255891562349244
BCUTse-1h,3.71009060416715
BCUTse-1l,2.4270568406321065
ETA_alpha,11.414285714285715
ETA_dBeta,2.75
ETA_eta_B,0.3724996667149032
ETA_eta_F,23.657929950648686
ETA_eta_L,4.584145031644065
ETA_eta_R,39.96219855647661
ETA_psi_1,0.5768953068592059
LabuteASA,138.57969307270645
LogEE_DzZ,61.05780642280555
LogEE_Dzi,62.45257148216816
LogEE_Dzm,61.03569070402681
LogEE_Dzp,87.18323738963376
LogEE_Dzv,80.93701237543264
PEOE_VSA1,0.0
PEOE_VSA2,0.0
PEOE_VSA3,18.55686862219679
PEOE_VSA4,4.9839785209472085
PEOE_VSA5,0.0
PEOE_VSA6,35.07045990509047
PEOE_VSA7,42.81902403369567
PEOE_VSA8,5.022633313741326
PEOE_VSA9,15.904006908768924
SM1_Dzare,1.2204494386747258
SpAD_Dzpe,128.0127818026038
SpAD_Dzse,128.94747338189512
SpAbs_DzZ,120.82580267474009
SpAbs_Dzi,124.35277576599955
SpAbs_Dzm,120.76966875321
SpAbs_Dzp,177.4887139791199
SpAbs_Dzv,163.38912008680265
SpDiam_Dt,352.0890856637182
SpMAD_DzZ,5.31845804880043
SpMAD_Dzi,5.440924500738611
SpMAD_Dzm,5.31648379777307
SpMAD_Dzp,7.6532492617033805
SpMAD_Dzv,7.066641819715073
SpMax_DzZ,61.05780642280555
SpMax_Dzi,62.45257148216816
SpMax_Dzm,61.03569070402681
SpMax_Dzp,87.18323738963376
SpMax_Dzv,80.93701237543264
VE1_Dzare,4.700290856504827
VE2_Dzare,0.20436047202194899
VE3_Dzare,2.380533514099088
VR1_Dzare,136.08328661316114
VR2_Dzare,5.916664635354832
VR3_Dzare,5.7461762227971995
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,19
nAromBond,21
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4962732919254659
AETA_dBeta,0.11956521739130435
AETA_eta_B,0.016195637683256662
AETA_eta_F,1.0286056500282037
AETA_eta_L,0.19931065354974195
AETA_eta_R,1.7374868937598524
BCUTare-1h,3.5513522725444355
BCUTare-1l,2.1678887519742123
ETA_beta_s,15.75
ETA_dPsi_A,0.1371046931407941
ETA_dPsi_B,0.0
ETA_eta_BR,0.7164996667149032
ETA_eta_FL,6.457568864014128
ETA_eta_RL,11.041713895658193
LogEE_Dzpe,63.984647710716196
LogEE_Dzse,64.47636088401649
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,4.960872922772032
PEOE_VSA13,0.0
SlogP_VSA1,11.379486796406947
SlogP_VSA2,13.951772775000357
SlogP_VSA3,0.0
SlogP_VSA4,6.923737199690624
SlogP_VSA5,5.563451491696996
SlogP_VSA6,52.053643847374914
SlogP_VSA7,5.022633313741326
SlogP_VSA8,20.864879831540957
SlogP_VSA9,0.0
SpAD_Dzare,126.95306172192224
SpAbs_Dzpe,127.12164152638758
SpAbs_Dzse,128.06131596615052
SpDiam_DzZ,90.00445939050941
SpDiam_Dzi,90.18192625992175
SpDiam_Dzm,89.98366696274581
SpDiam_Dzp,132.56665982584983
SpDiam_Dzv,121.40269695741924
SpMAD_Dzpe,5.565773121852339
SpMAD_Dzse,5.6064118861693535
SpMax_Dzpe,63.984647710716196
SpMax_Dzse,64.47636088401649
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,1
nG12FaRing,1
nG12aHRing,0
nHeavyAtom,23
AETA_beta_s,0.6847826086956522
AETA_eta_BR,0.031152159422387093
AETA_eta_FL,0.28076386365278816
AETA_eta_RL,0.48007451720253014
DetourIndex,3018
EState_VSA1,11.379486796406947
EState_VSA2,0.0
EState_VSA3,15.670892511196922
EState_VSA4,20.347171773573713
EState_VSA5,15.737480484196531
EState_VSA6,24.26546827384644
EState_VSA7,25.122838405075452
EState_VSA8,4.9839785209472085
EState_VSA9,11.600939890232516
ETA_beta_ns,18.5
ETA_shape_p,0.16478931998331245
ETA_shape_x,0.0
ETA_shape_y,0.4205256570713392
GhoseFilter,True
LogEE_Dzare,63.42565722702713
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,126.05099039768443
SpDiam_Dzpe,93.15240729222467
SpDiam_Dzse,94.12440592417353
SpMAD_Dzare,5.519698335735749
SpMax_Dzare,63.42565722702713
TopoPSA(NO),56.370000000000005
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,2.492700302343159
VSA_EState9,46.49495719986461
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,1
AETA_beta_ns,0.8043478260869565
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0037267080745341484
FilterItLogS,-4.4900598827101685
SpDiam_Dzare,92.05823709338102
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6904761904761906
ETA_epsilon_2,0.8602484472049687
ETA_epsilon_3,0.4460317460317464
ETA_epsilon_4,0.5863492063492066
ETA_epsilon_5,0.8602484472049687
AETA_beta_ns_d,0.06521739130434782
ETA_dEpsilon_A,0.2444444444444442
ETA_dEpsilon_B,0.10412698412698396
ETA_dEpsilon_C,-0.14031746031746023
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.8260869565217391
MDEDescriptor,"0.0,1.3386315208334592,1.737915557739776,0.0,5.299361816829982,15.541090645866404,0.0,8.458789522493381,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.4999999999999999"
APolDescriptor,44.81193
BCUTDescriptor,"11.994332772379488,34.96885396068173,-0.2595464085621338,0.3364276231957636,5.460690372679647,11.671648393370408"
BPolDescriptor,20.82807
TPSADescriptor,84.60999999999999
ALOGPDescriptor,"5.2584,27.650770559999998,80.2419"
XLogPDescriptor,4.949000000000001
VAdjMaDescriptor,5.700439718141093
WeightDescriptor,343.01822532
ChiPathDescriptor,"16.13746372257519,11.041713895658196,10.596601157246615,9.014766918007505,8.402055174136084,6.652924967728867,5.126582634666646,3.601853101318296,13.558227542174254,8.04819533012763,6.628993246568773,4.8187281292713235,3.823675850030528,2.5931520031979582,1.6965685210158508,1.0432937530756816"
ChiChainDescriptor,"0.0,0.0,0.07856742013183861,0.40876322406928006,0.8511185836215132,0.0,0.0,0.06846531968814577,0.20692260201458326,0.34239403243059413"
AtomCountDescriptor,33
BondCountDescriptor,26
SmallRingDescriptor,"4,4,2,2,0,0,1,3,0,0,0"
ChiClusterDescriptor,"1.8638076050251937,0.0,0.4313808939694952,0.0,0.9874384642616213,0.0,0.1416521204500391,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,11,1,1,0,0,0"
ZagrebIndexDescriptor,130.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.4499999999999997
WeightedPathDescriptor,"47.62605201593018,2.070697913736095,21.088293137461918,5.2035464837533185,10.174412265323234"
FractionalPSADescriptor,0.2466632783755666
WienerNumbersDescriptor,"1097.0,41.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.235224986463125,7.953452965793091,11.581409652653234,1.863574910033456,2.8892998385127604,3.4866795861120568"
FractionalCSP3Descriptor,0.0625
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,21
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"16.467455621301774,6.378698224852071,2.909090909090909"
AromaticAtomsCountDescriptor,19
AromaticBondsCountDescriptor,21
FragmentComplexityDescriptor,790.07
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.0625
AutocorrelationDescriptorMass,"39.46958192121012,33.284980468252755,54.42853725484412,55.901509135181385,59.4956602377499"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.4658116660927557,-0.42053965737165705,0.47883398442146047,-0.4550571342832971,0.23744504331321176"
EccentricConnectivityIndexDescriptor,423
AutocorrelationDescriptorPolarizability,"1943.231662233736,2380.150148882238,3555.6702384421606,3576.253866095834,3129.288824021697"
