DLiP-ID,T004DE
ATSC4v,10.973073891098885
ATSC5Z,121.80612244897958
ATSC5c,0.33103567017423163
ATSC5d,-12.125
ATSC5i,6.601401903773556
ATSC5m,588.4692196514828
ATSC5p,0.3597813122250948
ATSC5s,35.47514526643992
ATSC5v,157.1142917962235
ATSC6Z,-30.862244897959194
ATSC6c,0.4156282796437573
ATSC6d,-12.1875
ATSC6i,-15.582809770988826
ATSC6m,-139.70009154624802
ATSC6p,-3.6014307597365174
ATSC6s,11.270133574263042
ATSC6v,-599.342002982342
ATSC7Z,-261.1989795918367
ATSC7c,-0.46217398130586446
ATSC7d,1.5625
ATSC7i,-24.583139095443315
ATSC7m,-1281.8409815579469
ATSC7p,0.23521922605859027
ATSC7s,-111.71541064342402
ATSC7v,-342.3638440790036
ATSC8Z,-48.48469387755102
ATSC8c,0.06874350321198659
ATSC8d,-4.3125
ATSC8i,-24.933054785212413
ATSC8m,-256.48183733771106
ATSC8p,-1.355471959967569
ATSC8s,-40.49876877834466
ATSC8v,-272.3934022857135
AXp-0d,0.7391371366021322
AXp-1d,0.4448598356703407
AXp-2d,0.3042883058259119
AXp-3d,0.1873669542569606
AXp-4d,0.11383549256444166
AXp-5d,0.0756087767258491
AXp-6d,0.05074866690581264
AXp-7d,0.03190604940214235
GATS1Z,0.5904334666522537
GATS1c,1.6883384143127733
GATS1d,1.0515212981744422
GATS1i,1.0789343349240996
GATS1m,0.5826113135460791
GATS1p,1.1148224509126659
GATS1s,0.7039541556816862
GATS1v,0.8996429832505497
GATS2Z,0.5795965653536868
GATS2c,0.9799103267599173
GATS2d,0.9391304347826086
GATS2i,0.786418541977658
GATS2m,0.5645606364306918
GATS2p,0.8060055196896654
GATS2s,0.41868610365597875
GATS2v,0.7340528702722039
GATS3Z,0.7653828929690999
GATS3c,0.85741301869129
GATS3d,0.8557022809123649
GATS3i,0.8138994893410262
GATS3m,0.7546100012785147
GATS3p,1.0362144401631705
GATS3s,0.5643637175425951
GATS3v,1.0156001774543348
GATS4Z,0.9821437183506148
GATS4c,1.225589878118193
GATS4d,0.9529411764705882
GATS4i,1.0963328082450372
GATS4m,0.9769281661439274
GATS4p,1.0178909297568182
GATS4s,0.9923137341407783
GATS4v,0.9549039175539987
GATS5Z,0.6079323974376447
GATS5c,0.8072003149041912
GATS5d,1.3534526854219948
GATS5i,0.8973340915870561
GATS5m,0.6069656697794553
GATS5p,0.9137077372793199
GATS5s,0.7145228804704662
GATS5v,0.8443960238540601
GATS6Z,0.9291765425491245
GATS6c,0.8390816342819023
GATS6d,1.503012912482066
GATS6i,1.1450330902295847
GATS6m,0.9239600017867033
GATS6p,1.3750773151265803
GATS6s,0.8910264721742369
GATS6v,1.2530663950478167
GATS7Z,1.8801253918495298
GATS7c,1.089515051547311
GATS7d,0.748235294117647
GATS7i,1.4224186635644795
GATS7m,1.9004309479377632
GATS7p,0.9822243639983155
GATS7s,2.145466446034866
GATS7v,1.1286206627012068
GATS8Z,1.4123875012640306
GATS8c,0.6008998046429358
GATS8d,1.0861480075901329
GATS8i,1.2402777332046786
GATS8m,1.4390295083510263
GATS8p,1.2311650869477309
GATS8s,1.5676061860920016
GATS8v,1.3501826771687153
MATS1Z,-0.005729110366446894
MATS1c,-0.5463706363755888
MATS1d,0.17322515212981743
MATS1i,-0.16412122873488952
MATS1m,-0.004672912360589642
MATS1p,-0.09448064063800891
MATS1s,-0.16814663997662302
MATS1v,-0.007473957095082569
MATS2Z,0.2402889464358729
MATS2c,0.006371613737379933
MATS2d,0.02506393861892583
MATS2i,0.2193183287608998
MATS2m,0.252606734648063
MATS2p,0.17774722402721324
MATS2s,0.4609397851089898
MATS2v,0.15169308282803437
MATS3Z,-0.028571428571428602
MATS3c,0.15738119554716629
MATS3d,0.06890756302521009
MATS3i,0.04615867612726784
MATS3m,-0.02624055110778537
MATS3p,-0.1234750787018626
MATS3s,0.05466831741174702
MATS3v,-0.14200354414139443
MATS4Z,-0.06013986013986012
MATS4c,-0.33010440353942794
MATS4d,-0.01900452488687783
MATS4i,-0.22011701809621131
MATS4m,-0.058536506570533824
MATS4p,-0.08936338996529457
MATS4s,-0.18398955140490714
MATS4v,0.005242479496631623
MATS5Z,0.3253918495297805
MATS5c,0.19771460848665973
MATS5d,-0.34731457800511506
MATS5i,0.038790020255822344
MATS5m,0.32215107076996075
MATS5p,0.03515645480839138
MATS5s,0.17808435048868015
MATS5v,0.0848534766344444
MATS6Z,-0.09249942656166375
MATS6c,0.2785114348490754
MATS6d,-0.3916786226685796
MATS6i,-0.10273148743633082
MATS6m,-0.08580379433033809
MATS6p,-0.3948348851336276
MATS6s,0.0634752781249297
MATS6v,-0.3631638727692584
MATS7Z,-0.7132706374085682
MATS7c,-0.28217255896399307
MATS7d,0.04575163398692811
MATS7i,-0.14766123236226567
MATS7m,-0.7173238944887722
MATS7p,0.023495495443120403
MATS7s,-0.5732710073496208
MATS7v,-0.18901103523611124
MATS8Z,-0.19219334614217815
MATS8c,0.06092447062691566
MATS8d,-0.1833017077798861
MATS8i,-0.21739795848335788
MATS8m,-0.20834763810915063
MATS8p,-0.1965409941672908
MATS8s,-0.3016751464399699
MATS8v,-0.21829644888753647
MAXaaN,3.8741931216931214
MAXssO,4.73230859473419
MINaaN,3.4331103552532123
MINssO,4.73230859473419
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,23.349385165045344
SpAD_D,150.8525278975368
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,-4.584545501070799
SssssN,0
TMPC10,446
TMWC10,111.3641330224845
TSRW10,52.39534661372411
VE1_Dt,4.320160371862455
VE2_Dt,0.22737686167697133
VE3_Dt,2.105146410855677
VR1_Dt,92.7351784040313
VR2_Dt,4.880798863370068
VR3_Dt,5.171601773316521
Xc-3dv,0.4621694369086502
Xc-4dv,0.013498731178900972
Xc-5dv,0.04057411124598247
Xc-6dv,0.0034853574033876186
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.15137471507731048
Xch-7d,0.25286277913617883
Xp-0dv,9.77053384193955
Xp-1dv,5.120936164608904
Xp-2dv,3.5936850902332442
Xp-3dv,2.2176747054112247
Xp-4dv,1.3268887862648153
Xp-5dv,0.9079296577882221
Xp-6dv,0.46260894762258015
Xp-7dv,0.22745892770406137
Xpc-4d,3.572055806958208
Xpc-5d,4.301230505659031
Xpc-6d,6.711579952289639
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,29
nFRing,0
nHBAcc,5
nHBDon,1
nHRing,2
nSpiro,0
naRing,2
piPC10,6.751448630891297
AATS0dv,14.285714285714286
AATS0pe,7.550310714285715
AATS0se,8.770361142857144
AATS1dv,11.793103448275861
AATS1pe,7.1352068965517255
AATS1se,8.314485655172415
AATS2dv,12.782608695652174
AATS2pe,7.570139130434785
AATS2se,8.773819391304349
AATS3dv,10.36734693877551
AATS3pe,7.2589877551020425
AATS3se,8.489461714285712
AATS4dv,8.73076923076923
AATS4pe,7.092290384615383
AATS4se,8.424845230769229
AATS5dv,11.565217391304348
AATS5pe,7.458300000000001
AATS5se,8.728290434782608
AATS6dv,8.21951219512195
AATS6pe,7.438007317073172
AATS6se,8.673375999999998
AATS7dv,4.622222222222222
AATS7pe,7.536533333333332
AATS7se,8.952143377777777
AATS8dv,4.096774193548387
AATS8pe,6.857325806451615
AATS8se,8.323689548387097
AATSC0Z,8.137755102040817
AATSC0c,0.03639805711659822
AATSC0d,0.7589285714285714
AATSC0i,3.699630371216809
AATSC0m,39.7105901038377
AATSC0p,0.22247217238160585
AATSC0s,4.330525439342403
AATSC0v,40.25207001524484
AATSC1Z,-0.04662209711470815
AATSC1c,-0.019886829629630797
AATSC1d,0.1314655172413793
AATSC1i,-0.6071878823890181
AATSC1m,-0.18556410734253193
AATSC1p,-0.021019313370743673
AATSC1s,-0.7281633019587143
AATSC1v,-0.3008422442821995
AATSC2Z,1.9554125998225373
AATSC2c,0.0002319143607380567
AATSC2d,0.019021739130434784
AATSC2i,0.8113967500483379
AATSC2m,10.031162497078126
AATSC2p,0.03954381106413409
AATSC2s,1.9961114654195011
AATSC2v,6.105960590822375
AATSC3Z,-0.23250728862973788
AATSC3c,0.005728369744604272
AATSC3d,0.05229591836734694
AATSC3i,0.17077004009560035
AATSC3m,-1.042027769140069
AATSC3p,-0.027469768993793126
AATSC3s,0.2367425392776157
AATSC3v,-5.71593660119232
AATSC4Z,-0.4894034536891679
AATSC4c,-0.012015158934468686
AATSC4d,-0.014423076923076924
AATSC4i,-0.8143516053704233
AATSC4m,-2.3245192185330708
AATSC4p,-0.019880867496963682
AATSC4s,-0.7967714329321471
AATSC4v,0.21102065175190163
AATSC5Z,2.647959183673469
AATSC5c,0.007196427612483297
AATSC5d,-0.26358695652173914
AATSC5i,0.14350873703855554
AATSC5m,12.792809122858323
AATSC5p,0.007821332874458582
