DLiP-ID,J1007H
AATSC4v,-4.691303917106721
AATSC5Z,-0.5109621960385768
AATSC5c,0.003290489487826423
AATSC5d,-0.07344830141539894
AATSC5i,0.22494750651991346
AATSC5m,-2.281619212459534
AATSC5p,0.011452135736270047
AATSC5s,-0.10544622177994684
AATSC5v,0.4833379918224606
AATSC6Z,-1.823348560339282
AATSC6c,-0.0001366514708731744
AATSC6d,-0.03143159294833358
AATSC6i,0.16554878090822395
AATSC6m,-8.568760165873007
AATSC6p,-0.006055857719713502
AATSC6s,-0.3394501803134317
AATSC6v,-5.2818809186301365
AATSC7Z,-0.38631383225977833
AATSC7c,-0.0015725910341629803
AATSC7d,-0.02032007437412842
AATSC7i,-0.08356642443931808
AATSC7m,-1.7653061096134746
AATSC7p,-6.85358849221499e-05
AATSC7s,-0.27697199656659116
AATSC7v,0.0843307307076328
AATSC8Z,-0.20953250547845173
AATSC8c,0.0005422582365510789
AATSC8d,0.012685658631604592
AATSC8i,0.014741150300366622
AATSC8m,-0.8552792129599918
AATSC8p,-0.0014225692365088017
AATSC8s,0.4735512539566594
AATSC8v,-1.6017994813156011
ATS0are,243.59470000000002
ATS1are,256.7029
ATS2are,400.923
ATS3are,493.9600000000001
ATS4are,507.9659
ATS5are,454.9338999999998
ATS6are,438.0890000000001
ATS7are,411.95500000000004
ATS8are,371.8949999999999
ATSC0dv,162.70270270270262
ATSC0pe,6.063091891891892
ATSC0se,4.0177809729729725
ATSC1dv,46.340394448502565
ATSC1pe,0.3531301680058435
ATSC1se,0.2848395149744338
ATSC2dv,17.660336011687356
ATSC2pe,0.47379196493790987
ATSC2se,0.1313378290723154
ATSC3dv,-30.308254200146102
ATSC3pe,-0.8577184806428056
ATSC3se,-0.7047867552958361
ATSC4dv,-41.06501095690287
ATSC4pe,-0.6268752373995619
ATSC4se,-0.2077342147552954
ATSC5dv,-56.013148283418566
ATSC5pe,-0.8562713659605552
ATSC5se,-0.5753739225712193
ATSC6dv,-75.13732651570487
ATSC6pe,-2.4048231555880193
ATSC6se,-1.3851257618699773
ATSC7dv,-21.010226442658876
ATSC7pe,-1.2801504017531038
ATSC7se,-0.9435826004382759
ATSC8dv,10.049671292914539
ATSC8pe,0.673750986121257
ATSC8se,0.6098482600438275
AXp-0dv,0.5364272640062411
AXp-1dv,0.27941849272489555
AXp-2dv,0.14482797357468036
AXp-3dv,0.0747808377902619
AXp-4dv,0.03836327960642966
AXp-5dv,0.02057625358287396
AXp-6dv,0.01002867838699984
AXp-7dv,0.005354135025250761
BertzCT,813.6146987696306
ECIndex,495
ETA_eta,14.499568308171506
GATS1dv,0.42550472783030946
GATS1pe,0.5625918614902915
GATS1se,0.579488187894377
GATS2dv,0.7226717393634127
GATS2pe,0.6496701266703462
GATS2se,0.6886610245562867
GATS3dv,1.0349842629830395
GATS3pe,1.0154680855196994
GATS3se,1.042126232249591
GATS4dv,1.1834630180101424
GATS4pe,1.1740791871420517
GATS4se,1.2215656592963087
GATS5dv,1.1880832009244555
GATS5pe,1.027573006694664
GATS5se,1.0716742343075083
GATS6dv,1.2450141319978187
GATS6pe,1.1971947023010314
GATS6se,1.2134137523578634
GATS7dv,1.040939293264875
GATS7pe,0.9931071650179372
GATS7se,0.9995490341369848
GATS8dv,0.9108637873754157
GATS8pe,0.7718487668409301
GATS8se,0.7231075112216035
LogEE_A,4.062450030636207
LogEE_D,115.06393518555736
MATS1dv,0.27021040974529364
MATS1pe,0.05525578938840566
MATS1se,0.06725910699915551
MATS2dv,0.06477601543242954
MATS2pe,0.046634097392394984
MATS2se,0.019508038779184635
MATS3dv,-0.09068893163140417
MATS3pe,-0.0688713742567018
MATS3se,-0.08540034163582642
MATS4dv,-0.12287550271026416
MATS4pe,-0.05033558220040685
MATS4se,-0.025171546962606737
MATS5dv,-0.184606866002215
MATS5pe,-0.0757303395727765
MATS5se,-0.07679210106614878
MATS6dv,-0.2550280160658502
MATS6pe,-0.21903620985643704
MATS6se,-0.19038374714776052
MATS7dv,-0.07239252995066953
MATS7pe,-0.11836536316887965
MATS7se,-0.1316592736255369
MATS8dv,0.038089700996677765
MATS8pe,0.06852605604252704
MATS8se,0.09360218892554933
MAXaaCH,1.8775396736877963
MAXaasC,0.7639186902697005
MAXdssC,-0.3824740173847314
MAXsCH3,1.697169647932635
MAXssNH,2.7301689657344417
MDEC-12,1.3918977451106953
MDEC-13,2.149215694958483
MDEC-22,8.245145489118542
MDEC-23,15.025803280539435
MDEC-33,6.807079414588759
MDEN-22,1.1052094495921163
MDEO-12,0.25
MINaaCH,1.3001425631981187
MINaasC,-0.34433388031290124
MINdssC,-0.3824740173847314
MINsCH3,1.697169647932635
MINssNH,2.560420209750567
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.261904761904762
SM1_Dzi,1.3757203216460874
SM1_Dzm,1.2938206665614214
SM1_Dzp,-5.717338651087313
SM1_Dzv,-2.302622506147045
SddssSe,0
SpAD_Dt,389.73380870619087
SpAbs_A,30.024948457757084
SpAbs_D,230.12787037111474
SpMAD_A,1.3054325416416126
SpMAD_D,10.005559581352815
SpMax_A,2.4343752561955934
SpMax_D,115.06393518555736
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,67.16
TpiPC10,8.192797427271723
VAdjMat,5.643856189774724
VE1_DzZ,4.728983874551842
VE1_Dzi,4.727385173164331
VE1_Dzm,4.729395116111108
VE1_Dzp,4.723317096157803
VE1_Dzv,4.7341207420100355
VE2_DzZ,0.20560799454573225
VE2_Dzi,0.2055384857897535
VE2_Dzm,0.2056258746135264
VE2_Dzp,0.20536161287642624
VE2_Dzv,0.20583133660913197
VE3_DzZ,2.3866194766844617
VE3_Dzi,2.3862813550661794
VE3_Dzm,2.3867064348323495
VE3_Dzp,2.3854204503118335
VE3_Dzv,2.3877051389847086
VR1_DzZ,127.59635775075515
VR1_Dzi,127.82481230985341
VR1_Dzm,127.56263897813133
VR1_Dzp,127.8361347430804
VR1_Dzv,127.13668063645117
VR2_DzZ,5.547667728293702
VR2_Dzi,5.557600535211018
VR2_Dzm,5.546201694701362
VR2_Dzp,5.558092814916539
VR2_Dzv,5.527681766802225
VR3_DzZ,5.6817809491653195
VR3_Dzi,5.6835697955633275
VR3_Dzm,5.68151665299507
VR3_Dzp,5.683658369382402
VR3_Dzv,5.678171856162098
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02282177322938192
Xch-6dv,0.10549633919152082
Xch-7dv,0.09249270122008937
Xpc-4dv,0.9532971711392295
Xpc-5dv,1.2022233212319098
Xpc-6dv,1.3776247495430123
Zagreb1,118.0
Zagreb2,137.0
fragCpx,119.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,25
nBondsS,21
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,1
AATS0are,6.583640540540541
AATS1are,6.582125641025641
AATS2are,6.4665
AATS3are,6.499473684210527
AATS4are,6.6837618421052625
AATS5are,6.5932449275362295
AATS6are,6.538641791044777
AATS7are,6.241742424242425
AATS8are,6.198249999999999
AATSC0dv,4.397370343316287
AATSC0pe,0.1638673484295106
AATSC0se,0.10858867494521547
AATSC1dv,1.1882152422692964
AATSC1pe,0.009054619692457525
AATSC1se,0.007303577307036764
AATSC2dv,0.2848441292207638
AATSC2pe,0.00764180588609532
AATSC2se,0.0021183520818115384
AATSC3dv,-0.39879281842297504
AATSC3pe,-0.01128576948214218
AATSC3se,-0.009273509938103107
AATSC4dv,-0.5403290915381956
AATSC4pe,-0.00824835838683634
AATSC4se,-0.002733344930990729
AATSC5dv,-0.8117847577307039
AATSC5pe,-0.012409729941457321
AATSC5se,-0.008338752501032165
AATSC6dv,-1.1214526345627593
AATSC6pe,-0.03589288291922417
AATSC6se,-0.02067351883388026
AATSC7dv,-0.31833676428271024
AATSC7pe,-0.01939621820838036
AATSC7se,-0.014296706067246605
AATSC8dv,0.16749452154857564
AATSC8pe,0.01122918310202095
AATSC8se,0.010164137667397126
AETA_eta,0.6304160133987612
ATSC0are,6.761399999999998
ATSC1are,0.4391999999999995
ATSC2are,0.39869999999999933
ATSC3are,-1.0851000000000002
ATSC4are,-0.5894000000000011
ATSC5are,-0.870900000000001
ATSC6are,-2.4852
ATSC7are,-1.497599999999999
ATSC8are,0.845200000000001
BCUTZ-1h,9.004066764274382
BCUTZ-1l,5.690183864444647
BCUTc-1h,0.4455995507466369
BCUTc-1l,-0.45958312782983746
BCUTd-1h,3.260287739989154
BCUTd-1l,0.9779626885300935
BCUTi-1h,17.424771552380946
BCUTi-1l,10.950695962003019
BCUTm-1h,19.000141299575507
BCUTm-1l,11.70156385794895
BCUTp-1h,1.993103729561242
BCUTp-1l,0.5458623962962821
BCUTs-1h,8.001918821614586
BCUTs-1l,1.4091515747797463
BCUTv-1h,20.899192823304645
BCUTv-1l,13.30412060783798
BalabanJ,1.501201948780729
Diameter,13
ETA_beta,32.75
GATS1are,0.567479197526229
GATS2are,0.6650230864575668
GATS3are,1.031363404962846
GATS4are,1.1763115860464897
GATS5are,1.019545733389406
GATS6are,1.1838910867615948
GATS7are,0.9845594107729166
GATS8are,0.7462596503682667
HybRatio,0.058823529411764705
Lipinski,True
LogEE_Dt,194.86690435309544
MATS1are,0.06162583534133799
MATS2are,0.0351900303143937
MATS3are,-0.07813061916482576
MATS4are,-0.04243865720739875
MATS5are,-0.06906917913835708
MATS6are,-0.20297924698982686
MATS7are,-0.12417008849700298
MATS8are,0.07708561343311554
NsssssAs,0
RotRatio,0.16
SM1_Dzpe,1.360290974456124
SM1_Dzse,1.2312785797741315
SMR_VSA1,13.70804716871999
SMR_VSA2,0.0
SMR_VSA3,10.58245465423583
SMR_VSA4,0.0
SMR_VSA5,6.923737199690624
SMR_VSA6,5.425791397110385
SMR_VSA7,71.67190394374585
SMR_VSA8,0.0
SMR_VSA9,11.323698910571437
SpAD_DzZ,175.34586086132478
SpAD_Dzi,169.17683721053606
SpAD_Dzm,175.20673955092536
SpAD_Dzp,259.4368069688717
SpAD_Dzv,226.3929444674339
SpAbs_Dt,389.73380870619087
SpDiam_A,4.761168343599246
SpDiam_D,172.98939861360893
SpMAD_Dt,16.944948204616995
SpMax_Dt,194.86690435309544
SsssssAs,0
VE1_Dzpe,4.728655755857752
VE1_Dzse,4.728844912286865
VE2_Dzpe,0.20559372851555444
VE2_Dzse,0.20560195270812456
VE3_Dzpe,2.3865500896688756
VE3_Dzse,2.3865900910256346
VMcGowan,222.54999999999984
VR1_Dzpe,127.6288566003003
VR1_Dzse,127.60705196358484
VR2_Dzpe,5.549080721752187
VR2_Dzse,5.548132694068906
VR3_Dzpe,5.68203561718316
VR3_Dzse,5.68186475849097
mZagreb1,7.027777777777777
mZagreb2,5.111111111111112
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,30
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1827405405405405
AATSC1are,0.011261538461538448
AATSC2are,0.006430645161290311
AATSC3are,-0.01427763157894737
AATSC4are,-0.007755263157894752
AATSC5are,-0.012621739130434797
AATSC6are,-0.03709253731343284
AATSC7are,-0.022690909090909074
AATSC8are,0.014086666666666683
AETA_beta,1.423913043478261
BCUTdv-1h,7.004058039939156
BCUTdv-1l,0.9959538534421686
BCUTpe-1h,3.988666048007545
BCUTpe-1l,2.2394252144860216
BCUTse-1h,4.009944994568848
BCUTse-1l,2.4354253944105
ETA_alpha,10.652380952380954
ETA_dBeta,4.25
ETA_eta_B,0.26634651683225563
ETA_eta_F,23.45108774142257
ETA_eta_L,4.260761004680475
ETA_eta_R,37.95065604959407
ETA_psi_1,0.5340176653139176
LabuteASA,131.63772720163198
LogEE_DzZ,87.72779585509304
LogEE_Dzi,84.64823253229613
LogEE_Dzm,87.6596228479219
LogEE_Dzp,128.47550377767766
LogEE_Dzv,112.69590212368493
PEOE_VSA1,4.523094936973348
PEOE_VSA2,15.646119978292592
PEOE_VSA3,4.39041504767482
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,35.4884985994335
PEOE_VSA7,31.18920547353706
PEOE_VSA8,5.563451491696996
PEOE_VSA9,11.381314269532023
SM1_Dzare,1.518675731196586
SpAD_Dzpe,173.70652382639912
SpAD_Dzse,175.6613473381601
SpAbs_DzZ,174.19368694828134
SpAbs_Dzi,167.92074474294634
SpAbs_Dzm,174.0254250292825
SpAbs_Dzp,262.66834620644283
SpAbs_Dzv,227.69442675351706
SpDiam_Dt,285.4873956667817
SpMAD_DzZ,7.623733080927164
SpMAD_Dzi,7.355514661327655
SpMAD_Dzm,7.617684328301102
SpMAD_Dzp,11.279861172559638
SpMAD_Dzv,9.843171498584082
SpMax_DzZ,87.72779585509304
SpMax_Dzi,84.64823253229613
SpMax_Dzm,87.6596228479219
SpMax_Dzp,128.47550377767766
SpMax_Dzv,112.69590212368493
VE1_Dzare,4.728011598646214
VE2_Dzare,0.20556572168027018
VE3_Dzare,2.3864138562182555
VR1_Dzare,127.67907820688924
VR2_Dzare,5.55126426986475
VR3_Dzare,5.6824290370529695
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4631469979296067
AETA_dBeta,0.18478260869565216
AETA_eta_B,0.011580283340532854
AETA_eta_F,1.0196125104966334
AETA_eta_L,0.18525047846436848
AETA_eta_R,1.6500285238953944
BCUTare-1h,4.1077146774727975
BCUTare-1l,2.1895707213019353
ETA_beta_s,14.25
ETA_dPsi_A,0.17998233468608238
ETA_dPsi_B,0.0
ETA_eta_BR,0.5243465168322556
ETA_eta_FL,6.887106040860365
ETA_eta_RL,11.14786704554084
LogEE_Dzpe,86.91240499904549
LogEE_Dzse,87.88420752037459
PEOE_VSA10,11.38067233274289
PEOE_VSA11,5.760247418874442
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,10.85158279422077
SlogP_VSA2,11.063842986476951
SlogP_VSA3,0.0
SlogP_VSA4,12.740958040736519
SlogP_VSA5,16.051916670617278
SlogP_VSA6,59.120398553127835
SlogP_VSA7,0.0
SlogP_VSA8,11.323698910571437
SlogP_VSA9,0.0
SpAD_Dzare,171.48017446647134
SpAbs_Dzpe,172.46451902363492
SpAbs_Dzse,174.53713646097506
SpDiam_DzZ,134.586443701581
SpDiam_Dzi,128.872665240999
SpDiam_Dzm,134.51471247196054
SpDiam_Dzp,203.17497843602592
SpDiam_Dzv,177.28949796328808
SpMAD_Dzpe,7.552457557669527
SpMAD_Dzse,7.637449884267831
SpMax_Dzpe,86.91240499904549
SpMax_Dzse,87.88420752037459
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,23
AETA_beta_s,0.6195652173913043
AETA_eta_BR,0.02279767464488068
AETA_eta_FL,0.29943939308088546
AETA_eta_RL,0.48468987154525395
DetourIndex,2159
EState_VSA1,0.0
EState_VSA2,11.7244005703974
EState_VSA3,22.70501318010346
EState_VSA4,5.563451491696996
EState_VSA5,24.26546827384644
EState_VSA6,6.923737199690624
EState_VSA7,30.33183534230805
EState_VSA8,16.008246051346216
EState_VSA9,4.523094936973348
ETA_beta_ns,18.5
ETA_shape_p,0.10505140813589628
ETA_shape_x,0.0
ETA_shape_y,0.3285650424675905
GhoseFilter,True
LogEE_Dzare,85.80611661285292
SlogP_VSA10,10.077801322358383
SlogP_VSA11,0.0
SpAbs_Dzare,170.0935574945095
SpDiam_Dzpe,133.17380693828648
SpDiam_Dzse,134.83493234278546
SpMAD_Dzare,7.455659759411797
SpMax_Dzare,85.80611661285292
TopoPSA(NO),67.16
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,18.148767397836107
VSA_EState9,40.01789926883057
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8043478260869565
EState_VSA10,9.184952231746642
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03685300207039332
FilterItLogS,-5.612931827633547
SpDiam_Dzare,131.29375079357695
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6526383526383528
ETA_epsilon_2,0.8672877846790888
ETA_epsilon_3,0.44153846153846193
ETA_epsilon_4,0.5558356676003737
ETA_epsilon_5,0.8219047619047618
AETA_beta_ns_d,0.043478260869565216
ETA_dEpsilon_A,0.21109989109989086
ETA_dEpsilon_B,0.09680268503797906
ETA_dEpsilon_C,-0.1142972060619118
ETA_dEpsilon_D,0.04538302277432704
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.8695652173913043
MDEDescriptor,"0.0,1.3918977451106953,2.149215694958483,0.0,8.245145489118542,15.025803280539435,0.0,6.807079414588759,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.1052094495921163,0.0,0.0"
APolDescriptor,44.716101999999985
BCUTDescriptor,"11.85,18.998406934851467,-0.2734928598976295,0.24931817827920344,3.99328569623236,10.177668128133728"
BPolDescriptor,19.381897999999996
TPSADescriptor,67.16
ALOGPDescriptor,"3.6370999999999993,13.228496409999995,86.3891"
XLogPDescriptor,4.304
VAdjMaDescriptor,5.643856189774724
WeightDescriptor,311.10700502
ChiPathDescriptor,"16.233840039752504,11.147867045540842,9.874460940516732,8.184874970207789,6.666180850077587,5.224846317372426,3.0792997346060598,2.041956822645772,12.337827072143545,6.985462318122389,4.924151101539131,3.290356862771523,2.1483436579600594,1.3374564828868074,0.6017207032199903,0.3319563715655473"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.39273156192534786,0.5177772753504951,0.0,0.0,0.02282177322938192,0.10549633919152082,0.09249270122008937"
AtomCountDescriptor,37
BondCountDescriptor,25
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.3780643418835083,0.0,0.2705371431703058,0.0,0.5060262169924932,0.0,0.0704767133087331,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,13,2,1,0,0,0"
ZagrebIndexDescriptor,118.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"46.8342351055737,2.0362710915466824,17.288275446523322,5.647098161114744,9.122913112769936"
FractionalPSADescriptor,0.21587427771252696
WienerNumbersDescriptor,"1278.0,33.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.136588302485631,5.072728972710752,6.753306689534689,0.9532971711392296,1.2022233212319093,1.2375401688216758"
FractionalCSP3Descriptor,0.058823529411764705
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,1,6,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,21
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"17.8112,8.392733564013842,4.545454545454546"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1015.06
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.058823529411764705
AutocorrelationDescriptorMass,"27.13092311395398,27.65795676367472,38.37485519409074,38.205221081536315,35.979254926762636"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.3285515348326654,-0.06402226379419704,-0.05253136574103802,-0.11818139365524764,0.03221241125033501"
EccentricConnectivityIndexDescriptor,495
AutocorrelationDescriptorPolarizability,"1341.6859536401405,1552.7143868786113,2101.604045277909,1997.5035149928435,1762.2610030127016"
