DLiP-ID,C100JR
AATSC5Z,-3.6562130177514787
AATSC5c,-0.00015665222767120677
AATSC5d,-0.12248520710059167
AATSC5i,0.1758547830140172
AATSC5m,-15.759725582840236
AATSC5p,-0.04620419354357455
AATSC5s,-0.22714919510483772
AATSC5v,-1.7202105701717965
AATSC6Z,2.398113905325443
AATSC6c,0.001877028354128276
AATSC6d,-0.1758505917159763
AATSC6i,-0.14453325647039547
AATSC6m,9.607348087832841
AATSC6p,0.012091733131873533
AATSC6s,0.34808704021048703
AATSC6v,-10.767252842239726
AATSC7Z,2.5306356174842524
AATSC7c,-0.000453462232268344
AATSC7d,-0.05325443786982244
AATSC7i,-0.2793473736262361
AATSC7m,11.3637225275816
AATSC7p,-0.024485307172461106
AATSC7s,-0.11898480384896565
AATSC7v,-4.513032364250747
AATSC8Z,3.687376725838264
AATSC8c,4.0527190378186435e-05
AATSC8d,0.0845660749506904
AATSC8i,-0.0943563717712289
AATSC8m,17.23010125690335
AATSC8p,0.06809860408465246
AATSC8s,-0.06586589567424747
AATSC8v,9.257105242655598
ATS0are,167.8574
ATS1are,180.9658
ATS2are,282.495
ATS3are,351.28800000000007
ATS4are,323.61199999999997
ATS5are,257.16910000000007
ATS6are,205.3842
ATS7are,188.615
ATS8are,143.59
ATSC0dv,96.07597340930674
ATSC0pe,3.176834615384614
ATSC0se,2.465753384615384
ATSC1dv,5.866900431002982
ATSC1pe,-0.3048026627218944
ATSC1se,-0.18662872189349122
ATSC2dv,-7.501789758200034
ATSC2pe,0.4280029585798807
ATSC2se,0.2151382721893487
ATSC3dv,-14.152165972678795
ATSC3pe,-1.0175386094674563
ATSC3se,-0.817143159763313
ATSC4dv,-1.1803637957484057
ATSC4pe,-1.130306360946746
ATSC4se,-0.943663254437869
ATSC5dv,-10.324859376141433
ATSC5pe,-0.2386071005917161
ATSC5se,-0.2533239763313601
ATSC6dv,-29.406896047921695
ATSC6pe,0.011692011834319827
ATSC6se,0.4385005266272189
ATSC7dv,-17.71261596902621
ATSC7pe,0.7346894970414218
ATSC7se,0.6342744260355018
ATSC8dv,2.829205931770045
ATSC8pe,0.1277449704142029
ATSC8se,-0.10503420118343303
AXp-0dv,0.5945980920116907
AXp-1dv,0.3205693658977587
AXp-2dv,0.18178210784049376
AXp-3dv,0.10196112659294988
AXp-4dv,0.05609806920101269
AXp-5dv,0.03043763851167297
AXp-6dv,0.01801727415260382
AXp-7dv,0.00978389864729455
BertzCT,773.7807349646102
ECIndex,296
ETA_eta,11.315788662841486
GATS1dv,0.6657287524570163
GATS1pe,0.7088283243445556
GATS1se,0.7199196024648117
GATS2dv,0.8239641667145918
GATS2pe,0.5438875856877812
GATS2se,0.5858104924677073
GATS3dv,1.0087181717539144
GATS3pe,1.0705911137521222
GATS3se,1.081006691797234
GATS4dv,1.0689993813435543
GATS4pe,1.2006108654167296
GATS4se,1.1776925981009576
GATS5dv,1.209056346868575
GATS5pe,1.1685964015947177
GATS5se,1.1726971127937993
GATS6dv,1.1522255987565238
GATS6pe,0.9576774307880243
GATS6se,0.8552800855037473
GATS7dv,1.0577861863753937
GATS7pe,0.7338787102835441
GATS7se,0.6913144265490543
GATS8dv,1.0130684027228638
GATS8pe,1.0867408132026275
GATS8se,1.099363542158468
LogEE_A,3.8442408442920426
LogEE_D,68.18153939535696
MATS1dv,0.056703418359277794
MATS1pe,-0.08909215562730158
MATS1se,-0.07028200791788858
MATS2dv,-0.04613927508518696
MATS2pe,0.0796109554888551
MATS2se,0.05155712717757875
MATS3dv,-0.06963358877402845
MATS3pe,-0.15141431959309473
MATS3se,-0.15666037802191282
MATS4dv,-0.0062633150682382425
MATS4pe,-0.18138640664328443
MATS4se,-0.19510597886806919
MATS5dv,-0.0698526213822553
MATS5pe,-0.048820487737552064
MATS5se,-0.06677901595624024
MATS6dv,-0.24868967954293855
MATS6pe,0.002990322369751294
MATS6se,0.14449201615521226
MATS7dv,-0.15462494834526266
MATS7pe,0.19396388722376023
MATS7se,0.2157442437571918
MATS8dv,0.0319015564868998
MATS8pe,0.04356235100977449
MATS8se,-0.04614697154711655
MAXaaCH,1.7906453136810279
MAXaaaC,0.7592129629629633
MAXaasC,0.7686016628873777
MAXaasN,1.5837654320987653
MDEC-22,5.958037473435333
MDEC-23,14.62215601389849
MDEC-33,4.913150784333892
MDEO-11,0.16666666666666669
MINaaCH,1.5165226337448559
MINaaaC,0.6043981481481484
MINaasC,0.1592649281934999
MINaasN,1.5837654320987653
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.9149159663865545
SM1_Dzi,0.6162783745398974
SM1_Dzm,1.9275748063903695
SM1_Dzp,-2.024687461697199
SM1_Dzv,-0.8764460794504028
SddssSe,0
SpAD_Dt,299.8606672582864
SpAbs_A,23.28528523037413
SpAbs_D,136.36307879071404
SpMAD_A,1.2936269572430072
SpMAD_D,7.57572659948411
SpMax_A,2.4814818760786617
SpMax_D,68.18153939535696
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,70.47
TpiPC10,8.983631390030334
VAdjMat,5.321928094887363
VE1_DzZ,4.170784740066223
VE1_Dzi,4.166548005576487
VE1_Dzm,4.171027816742787
VE1_Dzp,4.164236489783139
VE1_Dzv,4.17292715461974
VE2_DzZ,0.2317102633370124
VE2_Dzi,0.23147488919869375
VE2_Dzm,0.23172376759682148
VE2_Dzp,0.23134647165461886
VE2_Dzv,0.23182928636776332
VE3_DzZ,2.015890870074105
VE3_Dzi,2.014874541475097
VE3_Dzm,2.015949149177112
VE3_Dzp,2.014319607938176
VE3_Dzv,2.016404410001572
VR1_DzZ,91.98018477390134
VR1_Dzi,91.99090132826025
VR1_Dzm,91.96382731102764
VR1_Dzp,92.52856987098265
VR1_Dzv,91.74209181556566
VR2_DzZ,5.110010265216741
VR2_Dzi,5.110605629347791
VR2_Dzm,5.1091015172793135
VR2_Dzp,5.140476103943481
VR2_Dzv,5.096782878642537
VR3_DzZ,5.109359835860556
VR3_Dzi,5.1094763384545026
VR3_Dzm,5.109181983233212
VR3_Dzp,5.115304125202079
VR3_Dzv,5.106767955376112
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06846531968814577
Xch-6dv,0.19307449006104194
Xch-7dv,0.286883848939584
Xpc-4dv,1.5833388429965927
Xpc-5dv,2.1772705049196186
Xpc-6dv,2.726700393639835
Zagreb1,98.0
Zagreb2,117.0
fragCpx,94.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,1
nBondsM,17
nBondsO,20
nBondsS,11
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,5
naHRing,1
AATS0are,6.456053846153846
AATS1are,6.463064285714286
AATS2are,6.42034090909091
AATS3are,6.387054545454546
AATS4are,6.345333333333333
AATS5are,6.429227500000001
AATS6are,6.41825625
AATS7are,6.084354838709678
AATS8are,5.982916666666667
AATSC0dv,3.6952297465117976
AATSC0pe,0.12218594674556207
AATSC0se,0.09483666863905323
AATSC1dv,0.2095321582501065
AATSC1pe,-0.0108858093829248
AATSC1se,-0.006665311496196115
AATSC2dv,-0.1704952217772735
AATSC2pe,0.009727339967724562
AATSC2se,0.004889506186121561
AATSC3dv,-0.2573121085941599
AATSC3pe,-0.01850070199031739
AATSC3se,-0.014857148359332963
AATSC4dv,-0.023144388151929523
AATSC4pe,-0.022162869822485217
AATSC4se,-0.018503201067409197
AATSC5dv,-0.25812148440353583
AATSC5pe,-0.005965177514792903
AATSC5se,-0.006333099408284003
AATSC6dv,-0.918965501497553
AATSC6pe,0.0003653753698224946
AATSC6se,0.01370314145710059
AATSC7dv,-0.5713747086782648
AATSC7pe,0.023699661194884574
AATSC7se,0.020460465355983927
AATSC8dv,0.11788358049041854
AATSC8pe,0.005322707100591788
AATSC8se,-0.00437642504930971
AETA_eta,0.6286549257134159
ATSC0are,3.1499538461538448
ATSC1are,-0.3688272189349121
ATSC2are,0.5357242603550286
ATSC3are,-0.9534485207100599
ATSC4are,-1.063332544378698
ATSC5are,-0.21919822485207166
ATSC6are,0.18333372781065083
ATSC7are,0.43627810650887733
ATSC8are,-0.01014201183431801
BCUTZ-1h,17.001103420388386
BCUTZ-1l,5.682692277274755
BCUTc-1h,0.4688152085569969
BCUTc-1l,-0.40273264194095554
BCUTd-1h,3.2791719630456826
BCUTd-1l,0.977876417929191
BCUTi-1h,14.549542692872446
BCUTi-1l,10.329223320639077
BCUTm-1h,35.450517367734264
BCUTm-1l,11.695268464783396
BCUTp-1h,2.9310611758184515
BCUTp-1l,0.7489387056159734
BCUTs-1h,7.008278670074134
BCUTs-1l,0.6097179848197012
BCUTv-1h,24.437437603841193
BCUTv-1l,14.70253564783982
BalabanJ,1.636913258737215
Diameter,10
ETA_beta,26.25
GATS1are,0.7765419901495156
GATS2are,0.5471490702272472
GATS3are,1.077259651268062
GATS4are,1.2264574347470627
GATS5are,1.2701971823762988
GATS6are,0.9496542913327182
GATS7are,0.730515055795847
GATS8are,1.0743874350621339
HybRatio,0.0
Lipinski,True
LogEE_Dt,149.9303336291432
MATS1are,-0.10872617006772849
MATS2are,0.10049808699605753
MATS3are,-0.14308816601597465
MATS4are,-0.17209493457109243
MATS5are,-0.04523204247192892
MATS6are,0.04728915441984499
MATS7are,0.11616381948642564
MATS8are,-0.003488044594873479
NsssssAs,0
RotRatio,0.05
SM1_Dzpe,0.8832919526517209
SM1_Dzse,0.9183928703714531
SMR_VSA1,5.106527394840706
SMR_VSA2,0.0
SMR_VSA3,3.9566611082605965
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,57.84100687209642
SMR_VSA8,0.0
SMR_VSA9,11.436898107967467
SpAD_DzZ,82.79125080904922
SpAD_Dzi,91.88195404706045
SpAD_Dzm,82.72921306052189
SpAD_Dzp,115.1030400317999
SpAD_Dzv,108.92354772767919
SpAbs_Dt,299.86066725828647
SpDiam_A,4.781916535762822
SpDiam_D,101.84969893073493
SpMAD_Dt,16.658925958793688
SpMax_Dt,149.9303336291432
SsssssAs,0
VE1_Dzpe,4.170847431886744
VE1_Dzse,4.171381058815759
VE2_Dzpe,0.23171374621593024
VE2_Dzse,0.23174339215643103
VE3_Dzpe,2.0159059011421814
VE3_Dzse,2.016033835046254
VMcGowan,181.65999999999988
VR1_Dzpe,91.67945157164273
VR1_Dzse,91.66772911293532
VR2_Dzpe,5.093302865091263
VR2_Dzse,5.092651617385296
VR3_Dzpe,5.106084935865956
VR3_Dzse,5.105957064156344
mZagreb1,5.777777777777778
mZagreb2,3.8611111111111107
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,7
nBondsKS,21
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.1211520710059171
AATSC1are,-0.013172400676246861
AATSC2are,0.012175551371705196
AATSC3are,-0.017335427649273816
AATSC4are,-0.02084965773291565
AATSC5are,-0.005479955621301791
AATSC6are,0.005729178994082838
AATSC7are,0.014073487306737978
AATSC8are,-0.0004225838264299171
AETA_beta,1.4583333333333333
BCUTdv-1h,6.022237005139247
BCUTdv-1l,0.6547248075871307
BCUTpe-1h,3.491708025666322
BCUTpe-1l,2.2204821244552466
BCUTse-1h,3.7043304779021935
BCUTse-1l,2.420364676449863
ETA_alpha,9.114285714285714
ETA_dBeta,3.75
ETA_eta_B,0.26634651683225563
ETA_eta_F,16.019410837050714
ETA_eta_L,3.670537784949982
ETA_eta_R,27.3351994998922
ETA_psi_1,0.5885608856088562
LabuteASA,111.64025666331639
LogEE_DzZ,41.2957973701568
LogEE_Dzi,45.97521471100467
LogEE_Dzm,41.2658434976355
LogEE_Dzp,56.853654452688744
LogEE_Dzv,54.218316619547814
PEOE_VSA1,5.106527394840706
PEOE_VSA2,4.794537184071822
PEOE_VSA3,3.9566611082605965
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,23.133426501799192
PEOE_VSA7,42.46456947923127
PEOE_VSA8,5.022633313741326
PEOE_VSA9,15.773530405617457
SM1_Dzare,0.8491139337887321
SpAD_Dzpe,91.79051235475573
SpAD_Dzse,91.70568910418942
SpAbs_DzZ,81.30187172408192
SpAbs_Dzi,91.33415104746938
SpAbs_Dzm,81.22998821110714
SpAbs_Dzp,115.77793585236563
SpAbs_Dzv,109.31307931854607
SpDiam_Dt,208.17570641572303
SpMAD_DzZ,4.599513933836068
SpMAD_Dzi,5.10455300261447
SpMAD_Dzm,4.596067392251216
SpMAD_Dzp,6.3946133350999945
SpMAD_Dzv,6.051308207093289
SpMax_DzZ,41.2957973701568
SpMax_Dzi,45.97521471100467
SpMax_Dzm,41.2658434976355
SpMax_Dzp,56.853654452688744
SpMax_Dzv,54.218316619547814
VE1_Dzare,4.168949441258619
VE2_Dzare,0.23160830229214552
VE3_Dzare,2.0154507364206027
VR1_Dzare,91.7715831620018
VR2_Dzare,5.098421286777878
VR3_Dzare,5.107089362995393
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5063492063492063
AETA_dBeta,0.20833333333333334
AETA_eta_B,0.014797028712903091
AETA_eta_F,0.8899672687250396
AETA_eta_L,0.20391876583055454
AETA_eta_R,1.5186221944384557
BCUTare-1h,3.545769370981639
BCUTare-1l,2.1660905534175074
ETA_beta_s,11.25
ETA_dPsi_A,0.12543911439114375
ETA_dPsi_B,0.0
ETA_eta_BR,0.5243465168322556
ETA_eta_FL,4.977329260590858
ETA_eta_RL,8.64786704554084
LogEE_Dzpe,45.944327952525185
LogEE_Dzse,45.90386637822646
PEOE_VSA10,5.749511833283905
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.559266895052007
SlogP_VSA1,5.559266895052007
SlogP_VSA2,9.063188503101301
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,47.25910666330309
SlogP_VSA7,5.022633313741326
SlogP_VSA8,15.773530405617457
SlogP_VSA9,0.0
SpAD_Dzare,91.6961616855647
SpAbs_Dzpe,91.0053639523987
SpAbs_Dzse,90.88933988608147
SpDiam_DzZ,61.31933925625368
SpDiam_Dzi,68.58036142327842
SpDiam_Dzm,61.2823236236246
SpDiam_Dzp,85.75914175940326
SpDiam_Dzv,82.34199553141484
SpMAD_Dzpe,5.099472908597541
SpMAD_Dzse,5.094760505788301
SpMax_Dzpe,45.944327952525185
SpMax_Dzse,45.90386637822646
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,18
AETA_beta_s,0.625
AETA_eta_BR,0.029130362046236424
AETA_eta_FL,0.2765182922550477
AETA_eta_RL,0.4804370580856022
DetourIndex,1333
EState_VSA1,0.0
EState_VSA2,11.308778728335913
EState_VSA3,10.408857528206122
EState_VSA4,10.387306191152664
EState_VSA5,17.598853680028284
EState_VSA6,40.35486351903025
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,11.600939890232516
ETA_beta_ns,15.0
ETA_shape_p,0.15151515151515152
ETA_shape_x,0.0
ETA_shape_y,0.3730407523510972
GhoseFilter,True
LogEE_Dzare,45.89525383910396
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,90.94139374441914
SpDiam_Dzpe,68.81201024053034
SpDiam_Dzse,68.7383987732495
SpMAD_Dzare,5.094231204753594
SpMax_Dzare,45.89525383910396
TopoPSA(NO),42.23
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.5837654320987653
VSA_EState9,36.241221287174874
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8333333333333334
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.006349206349206327
ETA_dAlpha_B,0.0
FilterItLogS,-3.548454259865931
SpDiam_Dzare,68.67353455798772
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6879120879120879
ETA_epsilon_2,0.8603174603174601
ETA_epsilon_3,0.44400000000000034
ETA_epsilon_4,0.5654135338345867
ETA_epsilon_5,0.8308270676691728
AETA_beta_ns_d,0.08333333333333333
ETA_dEpsilon_A,0.24391208791208757
ETA_dEpsilon_B,0.12249855407750121
ETA_dEpsilon_C,-0.12141353383458636
ETA_dEpsilon_D,0.029490392648287345
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8333333333333334
MDEDescriptor,"0.0,0.0,0.0,0.0,5.958037473435333,14.62215601389849,0.0,4.913150784333892,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,35.998343999999996
BCUTDescriptor,"11.849999999999998,34.96885373431464,-0.36041427900300277,0.24931171032777805,5.205038392575653,11.894476287593175"
BPolDescriptor,14.383655999999997
TPSADescriptor,70.47
ALOGPDescriptor,"4.6744,21.850015360000004,68.7933"
XLogPDescriptor,3.5970000000000004
VAdjMaDescriptor,5.321928094887363
WeightDescriptor,276.99642724
ChiPathDescriptor,"12.698306133819765,8.647867045540842,8.120784047615032,6.8950362810254955,5.702859850230397,4.660507503017055,3.286329622962021,2.209958888782449,10.702765656210433,6.411387317955174,5.271681127374319,3.976483937125045,2.9170995984526593,2.008884141770416,1.2792264648348701,0.7435762971943857"
ChiChainDescriptor,"0.0,0.0,0.07856742013183861,0.38641416748291163,0.6822979971886648,0.0,0.0,0.06846531968814577,0.19307449006104194,0.28688384893958396"
AtomCountDescriptor,26
BondCountDescriptor,20
SmallRingDescriptor,"3,3,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.375299219228743,0.0,0.29321760375163153,0.0,0.769573099784995,0.0,0.13780158940286236,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,11,1,0,0,0,0"
ZagrebIndexDescriptor,98.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"36.94005129841506,2.0522250721341697,14.327666268366114,5.13972977438949,3.5048145517425984"
FractionalPSADescriptor,0.25440761349222085
WienerNumbersDescriptor,"592.0,28.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.1187245635074867,4.92714281278795,6.818369694532301,1.5833388429965929,2.177270504919618,2.5052251010644"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,17
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"13.005,5.174791914387634,2.52465483234714"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,478.05
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"33.74962131865716,26.73155893563925,41.7971473582742,43.46426916712497,33.67653138995345"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.24966715725695277,-0.11321986309304663,0.020705277273618206,-0.009368632645232933,-0.028548283900872093"
EccentricConnectivityIndexDescriptor,296
AutocorrelationDescriptorPolarizability,"1437.786488212228,1722.8521864635409,2471.923001253981,2261.9630710790707,1725.2980484563448"
