DLiP-ID,C000ZA
VE2_D,0.18959625611663838
VE3_A,2.5214445131367227
VE3_D,2.626230203438176
VR1_A,191.3814104442683
VR1_D,163.07293626857424
VR2_A,7.088200386824752
VR2_D,6.039738380317565
VR3_A,6.247520123196654
VR3_D,6.0874493355062755
WPath,1800
Xc-3d,1.843189544674502
Xc-4d,0.0
Xc-5d,0.5513434020817412
Xc-6d,0.0
Xp-0d,19.388540578131753
Xp-1d,12.952397498181156
Xp-2d,11.733412971627237
Xp-3d,9.61082262026983
Xp-4d,7.493470224842308
Xp-5d,6.018386354554629
Xp-6d,3.9118609200749375
Xp-7d,2.678650443898144
ZMIC0,89.84279945139203
ZMIC1,63.56915647374729
ZMIC2,42.54763773400517
ZMIC3,33.179263488822464
ZMIC4,32.22605335221526
ZMIC5,32.22605335221525
nAcid,1
nAtom,46
nBase,0
nRing,3
piPC1,3.6888794541139363
piPC2,4.283586561860629
piPC3,4.81014976667463
piPC4,5.296440606535176
piPC5,5.8015517496182065
piPC6,5.826737298714979
piPC7,6.089399121084473
piPC8,6.4592684931986515
piPC9,6.848668536522811
AATS0Z,24.869565217391305
AATS0d,3.4130434782608696
AATS0i,159.01333387333113
AATS0m,98.367126326087
AATS0p,1.5530557650463255
AATS0s,6.233091787439614
AATS0v,234.99378562971893
AATS1Z,25.916666666666668
AATS1d,4.041666666666667
AATS1i,144.9572587736062
AATS1m,98.77489593750005
AATS1p,1.8670174290416675
AATS1s,3.8287037037037037
AATS1v,279.5757783035593
AATS2Z,23.657894736842106
AATS2d,3.8684210526315788
AATS2i,147.95204065175255
AATS2m,89.25111157894735
AATS2p,1.7267851093381315
AATS2s,3.8965643274853776
AATS2v,252.75467559093374
AATS3Z,19.854368932038835
AATS3d,3.3009708737864076
AATS3i,152.15542367797224
AATS3m,72.8799403300971
AATS3p,1.4829762500771158
AATS3s,3.518878101402372
AATS3v,211.93558469045735
AATS4Z,16.69747899159664
AATS4d,2.8151260504201683
AATS4i,159.16859015141662
AATS4m,59.40832249579831
AATS4p,1.275196529576336
AATS4s,3.8151260504201665
AATS4v,176.4804512110975
AATS5Z,15.866666666666667
AATS5d,2.8916666666666666
AATS5i,160.330999900946
AATS5m,57.410866658333326
AATS5p,1.3020260052289165
AATS5s,2.937037037037037
AATS5v,178.28034201095846
AATS6Z,18.17391304347826
AATS6d,3.121739130434783
AATS6i,153.46440519243987
AATS6m,66.40638173913045
AATS6p,1.4668058916833397
AATS6s,3.2618357487922705
AATS6v,205.96286097227767
AATS7Z,17.299212598425196
AATS7d,2.779527559055118
AATS7i,155.222938407131
AATS7m,62.195896346456706
AATS7p,1.3717297847120704
AATS7s,3.672790901137357
AATS7v,193.08025705039856
AATS8Z,17.237704918032787
AATS8d,2.5245901639344264
AATS8i,157.19545961464607
AATS8m,62.96578931967212
AATS8p,1.2543347530731395
AATS8s,3.9262295081967222
AATS8v,177.42184667319913
AMID_C,1.6154818337829135
AMID_N,0.08424638512572233
AMID_O,0.3236458593010758
AMID_X,0.0
AMID_h,0.4078922444267981
ATS0dv,396.0
ATS0pe,296.92209999999983
ATS0se,362.96186799999987
ATS1dv,383.0
ATS1pe,318.0905
ATS1se,379.4815799999998
ATS2dv,530.0
ATS2pe,493.31710000000015
ATS2se,592.3808959999997
ATS3dv,539.0
ATS3pe,656.9135000000001
ATS3se,799.6146559999999
ATS4dv,532.0
ATS4pe,756.9784000000001
ATS4se,932.7022519999998
ATS5dv,503.0
ATS5pe,733.0627999999999
ATS5se,911.8870280000001
ATS6dv,531.0
ATS6pe,715.3939999999998
ATS6se,879.4343839999997
ATS7dv,608.0
ATS7pe,801.751
ATS7se,988.3240319999996
ATS8dv,605.0
ATS8pe,758.7755999999996
ATS8se,940.0045159999995
ATSC0Z,342.608695652174
ATSC0c,1.7956837122985547
ATSC0d,28.108695652173918
ATSC0i,65.45501250413334
ATSC0m,1622.579153934782
ATSC0p,10.722654697120365
ATSC0s,109.32850241545889
ATSC0v,2256.6140496198286
ATSC1Z,-15.069943289224947
ATSC1c,-1.0308417426589331
ATSC1d,8.777882797731568
ATSC1i,4.732217854121584
ATSC1m,-61.29592708412069
ATSC1p,1.622893626478728
ATSC1s,-19.941818945599657
ATSC1v,216.49615742910606
ATSC2Z,-8.396975425330789
ATSC2c,0.1740672690973487
ATSC2d,-8.614366729678645
ATSC2i,-5.04875703156643
ATSC2m,-45.85341941398834
ATSC2p,-1.073446302914387
ATSC2s,21.040590212140305
ATSC2v,-195.2998190008181
ATSC3Z,-75.71077504725898
ATSC3c,-0.300580410618107
ATSC3d,-10.830340264650285
ATSC3i,-43.43140506605497
ATSC3m,-370.4418271365781
ATSC3p,-5.9729462648138
ATSC3s,-6.8720331863054005
ATSC3v,-1010.3488024919644
ATSC4Z,-109.57466918714553
ATSC4c,0.44457114528998354
ATSC4d,2.218809073724007
ATSC4i,-16.963143563893688
ATSC4m,-529.9798862443288
ATSC4p,-2.7288331772110648
ATSC4s,8.267328292375549
ATSC4v,-861.477601860641
ATSC5Z,121.1947069943289
ATSC5c,-0.011317217152268216
ATSC5d,1.9555765595463137
ATSC5i,41.38033275148997
ATSC5m,583.293162322306
ATSC5p,5.256907316833795
ATSC5s,0.9014912833438316
ATSC5v,1095.1376333581757
ATSC6Z,-17.826086956521724
ATSC6c,-0.11950503495352793
ATSC6d,-3.4021739130434807
ATSC6i,8.609564888448642
ATSC6m,-80.63020179347816
ATSC6p,0.031741937688905736
ATSC6s,-14.696859903381643
ATSC6v,38.05988120195205
ATSC7Z,-114.98487712665407
ATSC7c,-0.3934990633201877
ATSC7d,-0.8870510396975426
ATSC7i,-0.30775219535846654
ATSC7m,-531.6149062329869
ATSC7p,-0.31852400953982346
ATSC7s,-56.444391934467546
ATSC7v,-281.644298541177
ATSC8Z,154.68998109640836
ATSC8c,-0.09229033905670704
ATSC8d,-16.375236294896027
ATSC8i,-26.58790671191052
ATSC8m,715.8134205207938
ATSC8p,-3.6809681525302844
ATSC8s,19.962087796681367
ATSC8v,35.77672297693104
AXp-0d,0.7180940954863613
AXp-1d,0.4466343964890054
AXp-2d,0.29333532429068093
AXp-3d,0.188447502358232
AXp-4d,0.12086242298132754
AXp-5d,0.07715879941736703
AXp-6d,0.04951722683639161
AXp-7d,0.030789085562047635
GATS1Z,0.8126982868020303
GATS1c,1.4425160459592004
GATS1d,0.7837877030162411
GATS1i,1.016586482930262
GATS1m,0.8107414263681123
GATS1p,0.8704398202287493
GATS1s,0.9308719234678101
GATS1v,0.8220365915370358
GATS2Z,0.8036251001870155
GATS2c,0.6685273599928145
GATS2d,1.4324093295884721
GATS2i,1.1526947243947012
GATS2m,0.8121290892937668
GATS2p,1.0566460550756962
GATS2s,0.48727481982097237
GATS2v,0.987953114344688
GATS3Z,0.9729744714405398
GATS3c,0.8778510893899462
GATS3d,1.2745252629919128
GATS3i,1.337403761615526
GATS3m,0.9799251553369384
GATS3p,1.2325474434648966
GATS3s,0.7775843814202792
GATS3v,1.1555866233312673
GATS4Z,1.1076040822420337
GATS4c,0.8796517657200913
GATS4d,0.9282692195207548
GATS4i,1.1159989770400482
GATS4m,1.1094869644272376
GATS4p,1.0493742808352127
GATS4s,0.9087176472816165
GATS4v,1.1039684693820053
GATS5Z,0.8417036802030454
GATS5c,0.7878928067684383
GATS5d,1.0339327146171693
GATS5i,0.7743056253069511
GATS5m,0.843883330586371
GATS5p,0.7857462153594507
GATS5s,0.695533781096726
GATS5v,0.8309279116250406
GATS6Z,0.9199873096446698
GATS6c,0.7833756248948394
GATS6d,1.0928074245939672
GATS6i,0.9452250919574038
GATS6m,0.9240236505934519
GATS6p,1.0070406409582482
GATS6s,0.7841345941407807
GATS6v,0.9924446780881446
GATS7Z,1.0807536272432947
GATS7c,0.9609579685786266
GATS7d,0.9454299651058696
GATS7i,0.9505230745339757
GATS7m,1.077859623685353
GATS7p,1.0105449484029192
GATS7s,1.222476955691396
GATS7v,1.0264164917516732
GATS8Z,0.8214456603145542
GATS8c,1.0136422581490496
GATS8d,1.1678901525236771
GATS8i,1.0834440128347549
GATS8m,0.8263601113297545
GATS8p,1.1259395208483327
GATS8s,0.8843103649353747
GATS8v,1.003536355179327
MATS1Z,-0.04215313028764802
MATS1c,-0.5501469978345656
MATS1d,0.2992717195153389
MATS1i,0.06928487119169786
MATS1m,-0.036202813267896455
MATS1p,0.14504552302019566
MATS1s,-0.17480263060993037
MATS1v,0.09194105843568892
MATS2Z,-0.014834357467272198
MATS2c,0.058672083651699014
MATS2d,-0.18549273415557466
MATS2i,-0.046685906968181944
MATS2m,-0.017104487856558482
MATS2p,-0.0605929704429331
MATS2s,0.1164846658868018
MATS2v,-0.052382810079827404
MATS3Z,-0.09869153812034889
MATS3c,-0.07475692635285777
MATS3d,-0.17207667875565968
MATS3i,-0.29633406355396646
MATS3m,-0.10196115172718669
MATS3p,-0.24877509116619567
MATS3s,-0.02807194187198334
MATS3v,-0.19995609666228206
MATS4Z,-0.12362965490764827
MATS4c,0.09570228307771066
MATS4d,0.030513365438983007
MATS4i,-0.10017844768256262
MATS4m,-0.12625958740922472
MATS4p,-0.09837517916047431
MATS4s,0.02923093146940187
MATS4v,-0.14756982864415866
MATS5Z,0.13560067681895088
MATS5c,-0.002415941373931034
MATS5d,0.026669244650683162
MATS5i,0.24234142323430888
MATS5m,0.1378026530670798
MATS5p,0.18793366584186175
MATS5s,0.003160856052906768
MATS5v,0.18603214826420647
MATS6Z,-0.02081218274111673
MATS6c,-0.026620508753305155
MATS6d,-0.04841453982985308
MATS6i,0.052613632228119836
MATS6m,-0.019877046145440377
MATS6p,0.0011841074280767516
MATS6s,-0.053771375546816345
MATS6v,0.006746369625477425
MATS7Z,-0.12156161317398774
MATS7c,-0.07937211815705766
MATS7d,-0.011430415745595605
MATS7i,-0.0017029910291313014
MATS7m,-0.11867120943661126
MATS7p,-0.010759546432484482
MATS7s,-0.18699995859626742
MATS7v,-0.04520617761454851
MATS8Z,0.17024007655820922
MATS8c,-0.01937868927316243
MATS8d,-0.21965691681564026
MATS8i,-0.15315784152858655
MATS8m,0.16633818006385015
MATS8p,-0.12943679190725632
MATS8s,0.06884470815094051
MATS8v,0.005977798496620044
MAXsOH,10.103758293440833
MINsOH,9.281059747998782
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,34.44181285272464
SpAD_D,275.41017300722666
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.5651625094482238
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,762
TMWC10,131.28048600536678
TSRW10,61.977724637377584
VE1_Dt,5.116740833948969
VE2_Dt,0.1895089197758877
VE3_Dt,2.625769453504651
VR1_Dt,163.33221161050167
VR2_Dt,6.049341170759321
VR3_Dt,6.089038007732457
Xc-3dv,0.7019246407747518
Xc-4dv,0.0
Xc-5dv,0.12178248402433597
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2347080484106438
Xch-7d,0.43112659874024034
Xp-0dv,14.409382791422637
Xp-1dv,8.304454857293887
Xp-2dv,6.120091560207565
Xp-3dv,4.281335550199977
Xp-4dv,2.8308124735754943
Xp-5dv,1.965149135305739
Xp-6dv,1.0732124985286065
Xp-7dv,0.6455507204608196
Xpc-4d,4.35572793184516
Xpc-5d,6.063225323055091
Xpc-6d,8.809526871199068
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,48
nFRing,0
nHBAcc,5
nHBDon,4
nHRing,0
nSpiro,0
naRing,3
piPC10,7.163898308559455
AATS0dv,8.608695652173912
AATS0pe,6.4548282608695615
AATS0se,7.890475391304345
AATS1dv,7.979166666666667
AATS1pe,6.626885416666667
AATS1se,7.905866249999995
AATS2dv,6.973684210526316
AATS2pe,6.491014473684213
AATS2se,7.794485473684206
AATS3dv,5.233009708737864
AATS3pe,6.377800970873787
AATS3se,7.7632490873786395
AATS4dv,4.470588235294118
AATS4pe,6.361163025210085
AATS4se,7.837834050420167
AATS5dv,4.191666666666666
AATS5pe,6.108856666666666
AATS5se,7.599058566666668
AATS6dv,4.6173913043478265
AATS6pe,6.220817391304346
AATS6se,7.647255513043476
AATS7dv,4.78740157480315
AATS7pe,6.313
AATS7se,7.782078992125982
AATS8dv,4.959016393442623
AATS8pe,6.219472131147538
AATS8se,7.704955049180324
AATSC0Z,7.448015122873348
AATSC0c,0.03903660244127293
AATSC0d,0.6110586011342156
AATSC0i,1.4229350544376813
AATSC0m,35.273459868147434
AATSC0p,0.23310118906783403
AATSC0s,2.376706574249106
AATSC0v,49.05682716564845
AATSC1Z,-0.31395715185885303
AATSC1c,-0.021475869638727774
AATSC1d,0.18287255828607432
AATSC1i,0.09858787196086632
AATSC1m,-1.276998480919181
AATSC1p,0.0338102838849735
AATSC1s,-0.41545456136665954
AATSC1v,4.510336613106376
AATSC2Z,-0.11048651875435249
AATSC2c,0.002290358803912483
AATSC2d,-0.11334693065366638
AATSC2i,-0.06643101357324249
AATSC2m,-0.6033344659735308
AATSC2p,-0.014124293459399829
AATSC2s,0.2768498712123724
AATSC2v,-2.5697344605370804
AATSC3Z,-0.73505606841999
AATSC3c,-0.0029182564137680287
AATSC3d,-0.1051489346082552
AATSC3i,-0.4216641268549026
AATSC3m,-3.596522593559011
AATSC3p,-0.057989769561299025
AATSC3s,-0.06671876879908156
AATSC3v,-9.809211674679267
AATSC4Z,-0.9207955393877776
AATSC4c,0.0037358919772267525
AATSC4d,0.018645454401042077
AATSC4i,-0.14254742490666963
AATSC4m,-4.453612489448141
AATSC4p,-0.02293137123706777
AATSC4s,0.06947334699475251
AATSC4v,-7.239307578660849
AATSC5Z,1.0099558916194076
AATSC5c,-9.431014293556847e-05
AATSC5d,0.016296471329552614
AATSC5i,0.34483610626241645
