DLiP-ID,C000GK
AATSC5i,0.08558996048625887
AATSC5m,-4.318238702046475
AATSC5p,0.015164592713723462
AATSC5s,-0.4422235711257565
AATSC5v,0.6345075069021657
AATSC6Z,-0.47171774684389306
AATSC6c,0.003387897408897785
AATSC6d,-0.029902028154634504
AATSC6i,-0.061313007787876794
AATSC6m,-2.383418294052967
AATSC6p,-0.02670097752238067
AATSC6s,0.007273171508539506
AATSC6v,-5.245906692902626
AATSC7Z,0.47099375650364167
AATSC7c,0.0020803326826263715
AATSC7d,-0.12812174817898023
AATSC7i,0.19644482091203494
AATSC7m,2.2353296910986864
AATSC7p,0.016041624244425182
AATSC7s,0.07730301190889118
AATSC7v,3.7121892517223802
AATSC8Z,-1.9060223725286158
AATSC8c,-0.014730958860596182
AATSC8d,-0.46884755463059313
AATSC8i,-0.7330834154133132
AATSC8m,-9.174136013202393
AATSC8p,-0.11234416936408542
AATSC8s,-0.5106226153312519
AATSC8v,-18.172665752739317
ATS0are,215.2945
ATS1are,226.10800000000003
ATS2are,367.7655
ATS3are,426.78479999999996
ATS4are,443.52779999999996
ATS5are,393.20989999999995
ATS6are,345.694
ATS7are,315.1919999999999
ATS8are,212.604
ATSC0dv,146.77419354838705
ATSC0pe,5.892638709677417
ATSC0se,4.1265581935483855
ATSC1dv,19.652445369406855
ATSC1pe,-1.604488345473469
ATSC1se,-1.386803683662849
ATSC2dv,11.411030176899047
ATSC2pe,-0.7653939646201902
ATSC2se,-0.7171128407908414
ATSC3dv,23.9032258064516
ATSC3pe,0.44269032258064284
ATSC3se,0.2294895483870973
ATSC4dv,-2.042663891779405
ATSC4pe,1.0755059313215398
ATSC4se,0.8522768199791884
ATSC5dv,-52.917793964620195
ATSC5pe,-1.905313631633713
ATSC5se,-1.2874295359001047
ATSC6dv,-11.001040582726322
ATSC6pe,0.33812414151925274
ATSC6se,0.4581647658688852
ATSC7dv,-17.81165452653486
ATSC7pe,0.3400336108220619
ATSC7se,0.16904937773152892
ATSC8dv,-57.70239334027055
ATSC8pe,-1.153094797086368
ATSC8se,-0.8989898772112385
AXp-0dv,0.5217841450051162
AXp-1dv,0.2715725143319767
AXp-2dv,0.1374963863197747
AXp-3dv,0.06821689520179068
AXp-4dv,0.03230399685052482
AXp-5dv,0.01625161880675849
AXp-6dv,0.008252991451256133
AXp-7dv,0.004288334759933987
BertzCT,538.9826710854521
ECIndex,271
ETA_eta,11.779239578831763
GATS1dv,0.6547046703296705
GATS1pe,1.0632041829937628
GATS1se,1.1844875670581494
GATS2dv,0.9256762468300934
GATS2pe,0.9993286509550927
GATS2se,1.0593508856260891
GATS3dv,0.9049450549450553
GATS3pe,0.9094055568511397
GATS3se,0.9467203880224984
GATS4dv,1.001538461538462
GATS4pe,0.9085181519744491
GATS4se,0.9082843696599766
GATS5dv,1.144615384615385
GATS5pe,1.1193499762962866
GATS5se,1.0894706409396682
GATS6dv,0.9602736885755757
GATS6pe,0.8282927953250399
GATS6se,0.764408333470198
GATS7dv,1.1284340659340664
GATS7pe,0.9574604906175994
GATS7se,0.9463706960695762
GATS8dv,1.2391483516483521
GATS8pe,1.0402306041490805
GATS8se,1.0632547256596814
LogEE_A,3.8065227346254478
LogEE_D,72.77088528282928
MATS1dv,0.1297115384615384
MATS1pe,-0.26377793739920524
MATS1se,-0.3255657634124268
MATS2dv,0.046348267117497836
MATS2pe,-0.07743433431306468
MATS2se,-0.10359955151781336
MATS3dv,0.08142857142857142
MATS3pe,0.03756299549246225
MATS3se,0.027806411254043355
MATS4dv,-0.006637362637362668
MATS4pe,0.08704650383070371
MATS4se,0.09850109081466024
MATS5dv,-0.18627838827838838
MATS5pe,-0.16705793304348737
MATS5se,-0.1611929108189181
MATS6dv,-0.0438399336512544
MATS6pe,0.03356233667610559
MATS6se,0.06494108464558987
MATS7dv,-0.07837454212454216
MATS7pe,0.03726769129115733
MATS7se,0.02645733272075785
MATS8dv,-0.3808516483516484
MATS8pe,-0.189568823020302
MATS8se,-0.21104668895981624
MAXaaCH,1.3931698790627363
MAXaaaC,0.31447184429327324
MAXaasC,-0.0809107562778193
MAXaasN,1.4775925925925926
MAXsNH2,5.416932476694381
MDEC-22,1.9309787692112594
MDEC-23,5.701224454638313
MDEC-33,3.7691691356845607
MDEN-12,1.1052094495921163
MDEN-13,0.25
MDEN-22,1.1447142425533319
MDEN-23,1.1905507889761497
MDEO-11,0.4367902323681495
MDEO-12,0.7937005259840998
MINaaCH,1.3931698790627363
MINaaaC,0.20587679516250978
MINaasC,-0.30822557109263427
MINaasN,1.4775925925925926
MINsNH2,5.416932476694381
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.7142857142857144
SM1_Dzi,1.8187846708014441
SM1_Dzm,1.7095632088057127
SM1_Dzp,-6.920086148265698
SM1_Dzv,-3.1926010534492466
SddssSe,0
SpAD_Dt,272.74408087003945
SpAbs_A,22.531119151455062
SpAbs_D,145.54177056565862
SpMAD_A,1.2517288417475034
SpMAD_D,8.085653920314368
SpMax_A,2.450609054134825
SpMax_D,72.77088528282928
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,139.54000000000002
TpiPC10,7.982412345880843
VAdjMat,5.247927513443585
VE1_DzZ,4.161868352901252
VE1_Dzi,4.155747052674941
VE1_Dzm,4.16186734708428
VE1_Dzp,4.158724830269365
VE1_Dzv,4.164139591822933
VE2_DzZ,0.231214908494514
VE2_Dzi,0.23087483625971894
VE2_Dzm,0.23121485261579336
VE2_Dzp,0.23104026834829805
VE2_Dzv,0.2313410884346074
VE3_DzZ,2.0137507616431822
VE3_Dzi,2.0122788731191386
VE3_Dzm,2.013750519968769
VE3_Dzp,2.0129951609997554
VE3_Dzv,2.014296338585481
VR1_DzZ,88.90854336817594
VR1_Dzi,89.24670241786373
VR1_Dzm,88.90866160855532
VR1_Dzp,89.11666344251344
VR1_Dzv,88.80357060706484
VR2_DzZ,4.939363520454219
VR2_Dzi,4.958150134325763
VR2_Dzm,4.939370089364185
VR2_Dzp,4.950925746806302
VR2_Dzv,4.933531700392491
VR3_DzZ,5.075394903683954
VR3_Dzi,5.0791911371802785
VR3_Dzm,5.075396233593277
VR3_Dzp,5.077733001449734
VR3_Dzv,5.07421352363088
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.028867513459481287
Xch-6dv,0.060256115740291855
Xch-7dv,0.07747552705751753
Xpc-4dv,0.7522576930549746
Xpc-5dv,0.8641270187919674
Xpc-6dv,0.9190547688101246
Zagreb1,90.0
Zagreb2,105.0
fragCpx,55.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,10
nBondsD,0
nBondsM,10
nBondsO,19
nBondsS,22
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,9
naHRing,2
AATS0are,6.944983870967742
AATS1are,7.065875000000001
AATS2are,7.072413461538461
AATS3are,6.8836258064516125
AATS4are,6.823504615384615
AATS5are,6.553498333333333
AATS6are,6.522528301886792
AATS7are,6.566499999999998
AATS8are,6.643875
AATSC0dv,4.734651404786679
AATSC0pe,0.19008511966701344
AATSC0se,0.1331147804370447
AATSC1dv,0.6141389177939642
AATSC1pe,-0.05014026079604591
AATSC1se,-0.04333761511446403
AATSC2dv,0.21944288801728937
AATSC2pe,-0.014719114704234426
AATSC2se,-0.013790631553670026
AATSC3dv,0.3855359001040581
AATSC3pe,0.007140166493236175
AATSC3se,0.0037014443288241497
AATSC4dv,-0.03142559833506777
AATSC4pe,0.01654624509725446
AATSC4se,0.013111951076602898
AATSC5dv,-0.88196323274367
AATSC5pe,-0.031755227193895216
AATSC5se,-0.02145715893166841
AATSC6dv,-0.20756680344766645
AATSC6pe,0.006379700783382127
AATSC6se,0.00864461822394123
AATSC7dv,-0.37107613596947625
AATSC7pe,0.007084033558792956
AATSC7se,0.0035218620360735193
AATSC8dv,-1.8031997918834546
AATSC8pe,-0.036034212408949
AATSC8se,-0.028093433662851202
AETA_eta,0.6544021988239869
ATSC0are,6.5137741935483815
ATSC1are,-1.9932830385015625
ATSC2are,-0.8034921956295558
ATSC3are,0.3997999999999985
ATSC4are,1.3524992715920905
ATSC5are,-2.0859048907388114
ATSC6are,0.41699895941727616
ATSC7are,0.3671238293444341
ATSC8are,-1.3796056191467212
BCUTZ-1h,8.01171564626243
BCUTZ-1l,5.762452397870528
BCUTc-1h,0.4727192196013792
BCUTc-1l,-0.4087668668457052
BCUTd-1h,3.2673817960520606
BCUTd-1l,0.9872569003884857
BCUTi-1h,14.565384928472922
BCUTi-1l,11.039314500199007
BCUTm-1h,16.006062065756943
BCUTm-1l,11.785524920829761
BCUTp-1h,1.9330270436623798
BCUTp-1l,0.7780810943833771
BCUTs-1h,6.004845944637716
BCUTs-1l,1.2487962581511447
BCUTv-1h,20.798872633016217
BCUTv-1l,14.706110390687098
BalabanJ,1.8660883853866523
Diameter,9
ETA_beta,22.25
GATS1are,1.1192243979259837
GATS2are,1.0115502041674624
GATS3are,0.9244083257810995
GATS4are,0.8994182970159441
GATS5are,1.1108498368222184
GATS6are,0.8175114376753567
GATS7are,0.9496510496367504
GATS8are,1.0579264102868862
HybRatio,0.4444444444444444
Lipinski,True
LogEE_Dt,136.37204043501973
MATS1are,-0.2964476333031249
MATS2are,-0.07353723794318698
MATS3are,0.03068881328400849
MATS4are,0.09902678462247021
MATS5are,-0.1654520858197929
MATS6are,0.03744450521115867
MATS7are,0.03639991184933184
MATS8are,-0.20517950175063268
MAXssCH2,0.012083333333333446
MAXsssCH,-0.6849711829176124
MINssCH2,-0.30009652935248154
MINsssCH,-0.6849711829176124
NsssssAs,0
RotRatio,0.2631578947368421
SM1_Dzpe,1.8408047735618118
SM1_Dzse,1.695294166436178
SMR_VSA1,20.056445138322168
SMR_VSA2,0.0
SMR_VSA3,19.51903521063298
SMR_VSA4,0.0
SMR_VSA5,12.834783135247786
SMR_VSA6,18.94743140618802
SMR_VSA7,6.3273200747645415
SMR_VSA8,0.0
SMR_VSA9,5.879988336435371
SpAD_DzZ,105.86981640009381
SpAD_Dzi,105.03203874690135
SpAD_Dzm,105.92248295139575
SpAD_Dzp,201.1886744538039
SpAD_Dzv,159.4616466222965
SpAbs_Dt,272.7440808700395
SpDiam_A,4.787730605002169
SpDiam_D,109.02364481815434
SpMAD_Dt,15.152448937224413
SpMax_Dt,136.37204043501973
SsssssAs,0
VE1_Dzpe,4.161208883900021
VE1_Dzse,4.161952703064933
VE2_Dzpe,0.23117827132777893
VE2_Dzse,0.2312195946147185
VE3_Dzpe,2.0135922940514854
VE3_Dzse,2.0137710288169037
VMcGowan,172.12999999999974
VR1_Dzpe,88.94463736174382
VR1_Dzse,88.90394599258731
VR2_Dzpe,4.941368742319101
VR2_Dzse,4.939108110699295
VR3_Dzpe,5.075800788964332
VR3_Dzse,5.075343193305159
mZagreb1,6.666666666666666
mZagreb2,4.166666666666666
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,4
nBondsKS,28
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.21012174817898005
AATSC1are,-0.06229009495317383
AATSC2are,-0.015451772992876072
AATSC3are,0.006448387096774169
AATSC4are,0.020807681101416776
AATSC5are,-0.03476508151231352
AATSC6are,0.007867904894665588
AATSC7are,0.007648413111342377
AATSC8are,-0.04311267559833504
AETA_beta,1.2361111111111112
BCUTdv-1h,6.005860251333825
BCUTdv-1l,1.977207338647265
BCUTpe-1h,3.4649659558414294
BCUTpe-1l,2.2923827765968214
BCUTse-1h,3.678377581777426
BCUTse-1l,2.4855931135983016
ETA_alpha,7.833333333333333
ETA_dBeta,-4.25
ETA_eta_B,0.26281655698211814
ETA_eta_F,15.75968448106076
ETA_eta_L,3.9523802543765556
ETA_eta_R,27.538924059892523
ETA_psi_1,0.4433962264150943
LabuteASA,101.48704914237541
LogEE_DzZ,53.030146295285
LogEE_Dzi,52.61706296627298
LogEE_Dzm,53.05621720952041
LogEE_Dzp,99.97394473686498
LogEE_Dzv,79.47773898580203
PEOE_VSA1,25.790112615484347
PEOE_VSA2,4.567099647791355
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,9.967957041894417
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,0.0
PEOE_VSA8,0.0
PEOE_VSA9,19.541084003790377
SM1_Dzare,2.0711959050721265
SpAD_Dzpe,104.49401531950394
SpAD_Dzse,106.07703604111873
SpAbs_DzZ,104.3479988350141
SpAbs_Dzi,103.46733460889804
SpAbs_Dzm,104.40476500901879
SpAbs_Dzp,206.8679756219957
SpAbs_Dzv,162.14807902505328
SpDiam_Dt,193.95904901284194
SpMAD_DzZ,5.8816564666718785
SpMAD_Dzi,5.8351132637167415
SpMAD_Dzm,5.884582386188653
SpMAD_Dzp,11.177148580766884
SpMAD_Dzv,8.858980367905362
SpMax_DzZ,53.030146295285
SpMax_Dzi,52.61706296627298
SpMax_Dzm,53.05621720952041
SpMax_Dzp,99.97394473686498
SpMax_Dzv,79.47773898580203
VE1_Dzare,4.160657289013192
VE2_Dzare,0.23114762716739953
VE3_Dzare,2.0134597288608957
VR1_Dzare,88.97308733822418
VR2_Dzare,4.94294929656801
VR3_Dzare,5.076120599447193
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,9
nAromBond,10
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4351851851851852
AETA_dBeta,-0.2361111111111111
AETA_eta_B,0.014600919832339897
AETA_eta_F,0.8755380267255978
AETA_eta_L,0.21957668079869752
AETA_eta_R,1.5299402255495846
BCUTare-1h,3.522229236976347
BCUTare-1l,2.2471597016560736
ETA_beta_s,13.25
ETA_dPsi_A,0.27060377358490567
ETA_dPsi_B,0.0
ETA_eta_BR,0.43481655698211813
ETA_eta_FL,4.6990167510144225
ETA_eta_RL,8.651397005390978
LogEE_Dzpe,52.34927459161652
LogEE_Dzse,53.132701029805816
PEOE_VSA10,12.834783135247786
PEOE_VSA11,11.16387793838399
PEOE_VSA12,11.828327617421866
PEOE_VSA13,0.0
SlogP_VSA1,5.733667477162185
SlogP_VSA2,54.15634771192923
SlogP_VSA3,11.467679701299534
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,6.3273200747645415
SlogP_VSA7,0.0
SlogP_VSA8,11.16387793838399
SlogP_VSA9,0.0
SpAD_Dzare,101.95403812350925
SpAbs_Dzpe,102.86603906324447
SpAbs_Dzse,104.57140664504689
SpDiam_DzZ,79.69021210707533
SpDiam_Dzi,79.35412338408045
SpDiam_Dzm,79.73202354659074
SpDiam_Dzp,155.46227789638493
SpDiam_Dzv,121.87105785973193
SpMAD_Dzpe,5.805223073305775
SpMAD_Dzse,5.8931686689510405
SpMax_Dzpe,52.34927459161652
SpMax_Dzse,53.132701029805816
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,18
AETA_beta_s,0.7361111111111112
AETA_eta_BR,0.024156475387895452
AETA_eta_FL,0.2610564861674679
AETA_eta_RL,0.4806331669661654
DetourIndex,1209
EState_VSA1,6.103966387748303
EState_VSA2,37.28960901156345
EState_VSA3,5.647177220767728
EState_VSA4,0.0
EState_VSA5,10.894419722555895
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,14.951935562841626
EState_VSA9,20.683585220643646
ETA_beta_ns,9.0
ETA_shape_p,0.17872340425531916
ETA_shape_x,0.0
ETA_shape_y,0.3702127659574468
GhoseFilter,False
LogEE_Dzare,51.0920855009253
SlogP_VSA10,5.948339280986494
SlogP_VSA11,5.879988336435371
SpAbs_Dzare,100.13384856184422
SpDiam_Dzpe,78.63332442122483
SpDiam_Dzse,79.85007232741461
SpMAD_Dzare,5.664113229083847
SpMax_Dzare,51.0920855009253
TopoPSA(NO),139.54000000000002
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.4775925925925926
VSA_EState9,49.52240740740741
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5
EState_VSA10,5.106527394840706
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.06481481481481483
FilterItLogS,-0.11400606113025974
SpDiam_Dzare,76.64563791905252
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6956989247311831
ETA_epsilon_2,0.9814814814814815
ETA_epsilon_3,0.4384615384615388
ETA_epsilon_4,0.671717171717172
ETA_epsilon_5,0.8333333333333336
AETA_beta_ns_d,0.05555555555555555
ETA_dEpsilon_A,0.2572373862696443
ETA_dEpsilon_B,0.023981753014011065
ETA_dEpsilon_C,-0.23325563325563325
ETA_dEpsilon_D,0.14814814814814792
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.5
MDEDescriptor,"0.0,0.0,0.0,0.0,1.9309787692112594,5.701224454638313,0.0,3.7691691356845607,0.0,0.0,0.4367902323681495,0.7937005259840998,0.0,0.0,1.1052094495921163,0.25,1.1447142425533319,1.1905507889761497,0.0"
APolDescriptor,33.216309
BCUTDescriptor,"11.988461040280955,15.99793389371245,-0.3939926335869054,0.2515714525372663,4.1839863281250045,9.266544672417709"
BPolDescriptor,21.407691
TPSADescriptor,139.54000000000002
ALOGPDescriptor,"-1.928199999999999,3.717955239999996,60.955200000000005"
XLogPDescriptor,-1.145
VAdjMaDescriptor,5.247927513443585
WeightDescriptor,255.096754
ChiPathDescriptor,"13.120955864630139,8.651397005390978,7.478871520025358,6.3062294696336645,5.133435700957995,3.5315509783541295,2.65616124976451,1.659499133483158,9.39211461009209,5.159877772307557,3.5749060443141425,2.3193744368608837,1.389071864572568,0.7963293215311656,0.43740854691657516,0.22299340751656738"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.24719387459906544,0.49138527681618,0.0,0.0,0.028867513459481284,0.060256115740291855,0.07747552705751752"
AtomCountDescriptor,31
BondCountDescriptor,19
SmallRingDescriptor,"2,2,1,1,0,0,1,1,0,0,0"
ChiClusterDescriptor,"1.1673337338648357,0.0,0.21982198216447035,0.0,0.42277494947174293,0.0,0.042773094298191046,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,1,0,2,1,0,0"
ZagrebIndexDescriptor,90.0
LargestChainDescriptor,10
MannholdLogPDescriptor,1.4600000000000002
WeightedPathDescriptor,"36.01461797644946,2.0008121098027476,25.647888538370484,10.45445425607588,15.193434282294595"
FractionalPSADescriptor,0.5470081363716608
WienerNumbersDescriptor,"632.0,26.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.7236651132684853,4.336869276867753,5.341350933997943,0.7522576930549744,0.8641270187919676,0.8303649403866071"
FractionalCSP3Descriptor,0.4444444444444444
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,4
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"14.409972299168976,6.437869822485207,3.3217993079584773"
AromaticAtomsCountDescriptor,9
AromaticBondsCountDescriptor,10
FragmentComplexityDescriptor,718.09
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.4444444444444444
AutocorrelationDescriptorMass,"22.89777764854619,22.322279217467276,31.398194252080682,32.47673146530131,28.421015197859468"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.7553072925072554,-0.4749941215660746,0.13276732483847256,-0.1217370011367703,0.16278037090872421"
EccentricConnectivityIndexDescriptor,271
AutocorrelationDescriptorPolarizability,"892.8017555324936,1035.1718198826447,1423.3082259492337,1317.816747008194,1062.7461056415598"
