DLiP-ID,C003CW
AATSC5Z,1.1758606472892186
AATSC5c,-0.0005238274548844642
AATSC5d,-0.08460111317254174
AATSC5i,-0.9294947170439318
AATSC5m,5.910115683699923
AATSC5p,-0.031015950481874343
AATSC5s,-0.44074288806431666
AATSC5v,1.9976317097357756
AATSC6Z,0.4037529384842622
AATSC6c,-0.003161066761388502
AATSC6d,-0.2486425762965737
AATSC6i,-1.27980079087577
AATSC6m,2.0240757706300787
AATSC6p,-0.0653993414652629
AATSC6s,-0.2873239509871226
AATSC6v,-6.271453870981425
AATSC7Z,0.002700474129045735
AATSC7c,0.0037211061933595277
AATSC7d,-0.03654916512059373
AATSC7i,1.292588491527757
AATSC7m,0.2144143587323281
AATSC7p,0.01496187326194988
AATSC7s,1.9666254380540094
AATSC7v,-5.5136083948665044
AATSC8Z,-2.7067916597533324
AATSC8c,0.0004793757972479294
AATSC8d,-0.09084121453459434
AATSC8i,-0.2776681699507821
AATSC8m,-13.528171760316113
AATSC8p,-0.017611157699548827
AATSC8s,-1.6351453182899176
AATSC8v,-7.238367941479981
ATS0are,315.64979999999997
ATS1are,298.65400000000005
ATS2are,577.9069999999998
ATS3are,704.67
ATS4are,784.1310000000001
ATS5are,744.477
ATS6are,778.3268999999997
ATS7are,876.2969999999998
ATS8are,584.8059999999999
ATSC0dv,253.90476190476193
ATSC0pe,14.941640476190472
ATSC0se,9.918650285714286
ATSC1dv,54.099773242630384
ATSC1pe,-0.7288543083900232
ATSC1se,-0.5234473469387767
ATSC2dv,185.37188208616772
ATSC2pe,10.810751473922902
ATSC2se,7.48550269387755
ATSC3dv,173.15192743764177
ATSC3pe,5.258330668934234
ATSC3se,2.7142670204081583
ATSC4dv,97.69387755102042
ATSC4pe,-0.02178180272109248
ATSC4se,-0.8829812244897984
ATSC5dv,78.63038548752836
ATSC5pe,-0.9366488662131571
ATSC5se,-1.9745606530612263
ATSC6dv,-0.6575963718820823
ATSC6pe,-0.5210979024943335
ATSC6se,-1.0053261224489805
ATSC7dv,-3.5124716553287776
ATSC7pe,11.316932086167805
ATSC7se,8.871567346938784
ATSC8dv,-228.2426303854875
ATSC8pe,-7.836212358276642
ATSC8se,-4.654529224489795
AXp-0dv,0.5174901064976626
AXp-1dv,0.2886842283178862
AXp-2dv,0.14640042441664128
AXp-3dv,0.08362119481707568
AXp-4dv,0.04589246601942534
AXp-5dv,0.02483090072311061
AXp-6dv,0.011819438566458042
AXp-7dv,0.006340436970356031
BertzCT,796.1652860026105
ECIndex,434
ETA_eta,25.509667691969817
GATS1dv,0.36332520630157533
GATS1pe,0.5606541034636361
GATS1se,0.6052310005333884
GATS2dv,0.39057459677419354
GATS2pe,0.3900128977996774
GATS2se,0.39764902092381454
GATS3dv,0.4785078150271513
GATS3pe,0.4432330205588965
GATS3se,0.45786198406686984
GATS4dv,0.7245801835074153
GATS4pe,0.7632426609427446
GATS4se,0.7912623306402978
GATS5dv,0.7369262770238013
GATS5pe,0.8053916667616735
GATS5se,0.866140046348367
GATS6dv,0.9399789741013234
GATS6pe,0.9677013027564779
GATS6se,1.0073189975026735
GATS7dv,1.2382416626883992
GATS7pe,1.1046982198953306
GATS7se,1.0588734085614853
GATS8dv,1.5901631657914477
GATS8pe,1.4269550946547753
GATS8se,1.3727340522944422
LogEE_A,4.192676997169663
LogEE_D,118.53818055523121
MATS1dv,0.20338607379117504
MATS1pe,-0.046562796649283984
MATS1se,-0.0503752296251369
MATS2dv,0.3832942610652661
MATS2pe,0.37985417550727923
MATS2se,0.3962120652591095
MATS3dv,0.26277211504711045
MATS3pe,0.13560396969598473
MATS3se,0.10544422137696428
MATS4dv,0.13812106872872065
MATS4pe,-0.0005233099191196498
MATS4se,-0.031956728981981014
MATS5dv,0.11824319716292711
MATS5pe,-0.02393509385194031
MATS5se,-0.07601066039473393
MATS6dv,-0.0009979559109960917
MATS6pe,-0.013438284624425279
MATS6se,-0.03905504853226075
MATS7dv,-0.0052820023187614765
MATS7pe,0.2891925046507425
MATS7se,0.34151075163567796
MATS8dv,-0.4604276069017253
MATS8pe,-0.26862309736865553
MATS8se,-0.24035802201805137
MAXaaCH,1.2491144652305366
MAXaaaC,-0.13176067649281986
MAXaasC,-0.20108796296296294
MAXssNH,3.011214923469388
MDEC-22,7.503002621394232
MDEC-23,16.580178231058035
MDEC-24,3.0429247408824267
MDEC-33,9.563073857754226
MDEC-34,4.48672145903185
MDEC-44,0.19999999999999996
MDEN-22,0.16666666666666669
MINaaCH,0.6423015873015872
MINaaaC,-0.8058477418745278
MINaasC,-1.4522597789115645
MINssNH,3.011214923469388
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.535714285714286
SM1_Dzi,2.7458525178928457
SM1_Dzm,2.7409997735678964
SM1_Dzp,-14.107885907884114
SM1_Dzv,-4.317601726349128
SddssSe,0
SpAD_Dt,503.5222757038036
SpAbs_A,32.1069888633474
SpAbs_D,237.07636111046241
SpMAD_A,1.234884187051823
SpMAD_D,9.118321581171632
SpMax_A,2.519807677840352
SpMax_D,118.53818055523121
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,45.150000000000006
TpiPC10,8.868582629144358
VAdjMat,5.807354922057604
VE1_DzZ,5.007046375526182
VE1_Dzi,5.007903122499206
VE1_Dzm,5.007724382707928
VE1_Dzp,4.942050869088309
VE1_Dzv,4.985627332255649
VE2_DzZ,0.192578706751007
VE2_Dzi,0.19261165855766177
VE2_Dzm,0.19260478395030492
VE2_Dzp,0.19007887958031958
VE2_Dzv,0.19175489739444804
VE3_DzZ,2.5663576404705934
VE3_Dzi,2.566528734089245
VE3_Dzm,2.566493041908959
VE3_Dzp,2.5532918457598823
VE3_Dzv,2.5620706845066272
VR1_DzZ,157.38937639929125
VR1_Dzi,157.3713477754131
VR1_Dzm,157.22018104508234
VR1_Dzp,167.4207210103479
VR1_Dzv,161.60872521049004
VR2_DzZ,6.0534375538188945
VR2_Dzi,6.052744145208196
VR2_Dzm,6.046930040195475
VR2_Dzp,6.4392585003979965
VR2_Dzv,6.215720200403463
VR3_DzZ,6.014234284446311
VR3_Dzi,6.014119729976752
VR3_Dzm,6.013158694932152
VR3_Dzp,6.076021376846345
VR3_Dzv,6.040689582296053
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.11236247547413519
Xch-7dv,0.11125254537739529
Xpc-4dv,1.5619628793333382
Xpc-5dv,2.0996558244670114
Xpc-6dv,2.92587840504088
Zagreb1,142.0
Zagreb2,168.0
fragCpx,134.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,11
nBondsD,0
nBondsM,11
nBondsO,28
nBondsS,33
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,9
naHRing,1
AATS0are,7.515471428571428
AATS1are,6.78759090909091
AATS2are,7.2238374999999975
AATS3are,6.4648623853211005
AATS4are,6.7019743589743594
AATS5are,6.767972727272727
AATS6are,7.140613761467887
AATS7are,7.966336363636362
AATS8are,7.131780487804877
AATSC0dv,6.045351473922903
AATSC0pe,0.3557533446712017
AATSC0se,0.2361583401360544
AATSC1dv,1.2295403009688723
AATSC1pe,-0.0165648706452278
AATSC1se,-0.011896530612244926
AATSC2dv,2.3171485260770965
AATSC2pe,0.13513439342403627
AATSC2se,0.09356878367346938
AATSC3dv,1.5885497930058878
AATSC3pe,0.048241565770038845
AATSC3se,0.024901532297322553
AATSC4dv,0.8349904064189779
AATSC4pe,-0.00018616925402643145
AATSC4se,-0.00754684807256238
AATSC5dv,0.7148216862502578
AATSC5pe,-0.008514989692846883
AATSC5se,-0.017950551391465695
AATSC6dv,-0.006032994237450296
AATSC6pe,-0.004780714701782877
AATSC6se,-0.009223175435311747
AATSC7dv,-0.031931560502988884
AATSC7pe,0.10288120078334369
AATSC7se,0.08065061224489804
AATSC8dv,-2.78344671201814
AATSC8pe,-0.09556356534483709
AATSC8se,-0.05676255151816823
AETA_eta,0.9811410650757622
ATSC0are,17.30304761904761
ATSC1are,-0.8641879818594101
ATSC2are,12.927290249433105
ATSC3are,5.553933560090698
ATSC4are,-0.5341326530612263
ATSC5are,-2.0130390022675746
ATSC6are,-1.306009297052154
ATSC7are,14.10897528344671
ATSC8are,-8.690488208616772
BCUTZ-1h,9.017334572864469
BCUTZ-1l,5.66687418338604
BCUTc-1h,0.5240039798992675
BCUTc-1l,-0.3754078103101777
BCUTd-1h,4.023713189824815
BCUTd-1l,0.987146191074516
BCUTi-1h,17.43381582748026
BCUTi-1l,10.930066881779892
BCUTm-1h,19.008708674952167
BCUTm-1l,11.679930367301825
BCUTp-1h,2.0152670262081043
BCUTp-1l,0.5246073215375261
BCUTs-1h,8.010493995637766
BCUTs-1l,1.196388722775057
BCUTv-1h,20.91763544523024
BCUTv-1l,13.299890586187383
BalabanJ,1.8601563787420354
Diameter,10
ETA_beta,26.75
GATS1are,0.575323307782529
GATS2are,0.38808372940082125
GATS3are,0.4437793820415528
GATS4are,0.7651013224289607
GATS5are,0.8204501071302405
GATS6are,0.9853125303926035
GATS7are,1.0926729607976373
GATS8are,1.4135096624872026
HybRatio,0.47058823529411764
Lipinski,True
LogEE_Dt,251.7611378519018
MATS1are,-0.047674070378713664
MATS2are,0.39223306381479744
MATS3are,0.12368039670887802
MATS4are,-0.011081280648436491
MATS5are,-0.04442078116509269
MATS6are,-0.02908348582446051
MATS7are,0.31133609573570614
MATS8are,-0.2572509632885762
MAXssCH2,0.8673967408486709
MAXsssCH,-0.523169879062737
MAXssssC,-4.859084545855379
MINssCH2,0.5191424555933484
MINsssCH,-1.3700151171579746
MINssssC,-4.929202963592844
NsssssAs,0
RotRatio,0.07142857142857142
SM1_Dzpe,2.736868245757552
SM1_Dzse,2.4100207864431082
SMR_VSA1,31.449017680889625
SMR_VSA2,0.0
SMR_VSA3,10.30076712495354
SMR_VSA4,0.0
SMR_VSA5,43.76086912056124
SMR_VSA6,6.544756405912575
SMR_VSA7,41.08629925208889
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,189.77636073022586
SpAD_Dzi,186.8228534184937
SpAD_Dzm,188.9197210769195
SpAD_Dzp,278.7816045332941
SpAD_Dzv,227.56082953134552
SpAbs_Dt,503.52227570380364
SpDiam_A,5.039615355680703
SpDiam_D,162.3496066908692
SpMAD_Dt,19.366241373223215
SpMax_Dt,251.7611378519018
SsssssAs,0
VE1_Dzpe,5.007601631416971
VE1_Dzse,5.006639977839695
VE2_Dzpe,0.19260006274680658
VE2_Dzse,0.1925630760707575
VE3_Dzpe,2.5664685292189495
VE3_Dzse,2.5662764720232567
VMcGowan,232.69999999999993
VR1_Dzpe,157.26507951646332
VR1_Dzse,157.48641841225978
VR2_Dzpe,6.048656904479358
VR2_Dzse,6.057169938933068
VR3_Dzpe,6.0134442311865755
VR3_Dzse,6.0148506672717925
mZagreb1,10.402777777777779
mZagreb2,5.388888888888888
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,5
nBondsKS,39
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.41197732426303835
AATSC1are,-0.01964063595135023
AATSC2are,0.16159112811791382
AATSC3are,0.05095351889991466
AATSC4are,-0.004565236350950652
AATSC5are,-0.01830035456606886
AATSC6are,-0.011981736670203247
AATSC7are,0.12826341166769736
AATSC8are,-0.10598156351971673
AETA_beta,1.0288461538461537
BCUTdv-1h,7.017321863232286
BCUTdv-1l,1.8368454602154922
BCUTpe-1h,4.010657002031211
BCUTpe-1l,2.2135478799779618
BCUTse-1h,4.034171349537531
BCUTse-1l,2.409048672317913
ETA_alpha,11.347619047619046
ETA_dBeta,-6.75
ETA_eta_B,0.8268600336162741
ETA_eta_F,25.854468287276518
ETA_eta_L,6.778927799585698
ETA_eta_R,51.364135979246335
ETA_psi_1,0.42898289828982905
LabuteASA,144.58372974718378
LogEE_DzZ,94.9857078376404
LogEE_Dzi,93.5170364214735
LogEE_Dzm,94.5652836066739
LogEE_Dzp,136.7332917103207
LogEE_Dzv,113.24858317315099
PEOE_VSA1,10.423315998847038
PEOE_VSA2,0.0
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,26.34249028604892
PEOE_VSA5,0.0
PEOE_VSA6,18.553555759849232
PEOE_VSA7,37.08258528038481
PEOE_VSA8,11.428065043612756
PEOE_VSA9,17.18411859706156
SM1_Dzare,2.998513205234425
SpAD_Dzpe,188.47936038092547
SpAD_Dzse,190.3709445203366
SpAbs_DzZ,187.5110967993897
SpAbs_Dzi,184.4516025845444
SpAbs_Dzm,186.46465813286912
SpAbs_Dzp,287.5744693285254
SpAbs_Dzv,230.8147680726511
SpDiam_Dt,346.17639111200094
SpMAD_DzZ,7.29909079731638
SpMAD_Dzi,7.185494362249758
SpMAD_Dzm,7.266143118343058
SpMAD_Dzp,10.722369405126697
SpMAD_Dzv,8.752339597359443
SpMax_DzZ,94.9857078376404
SpMax_Dzi,93.5170364214735
SpMax_Dzm,94.5652836066739
SpMax_Dzp,136.7332917103207
SpMax_Dzv,113.24858317315099
VE1_Dzare,5.0081926799450835
VE2_Dzare,0.1926227953825032
VE3_Dzare,2.566586552515041
VR1_Dzare,157.10907448770675
VR2_Dzare,6.042656711065645
VR3_Dzare,6.012451751114183
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,10
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4364468864468864
AETA_dBeta,-0.25961538461538464
AETA_eta_B,0.031802308985241313
AETA_eta_F,0.9944026264337122
AETA_eta_L,0.2607279922917576
AETA_eta_R,1.9755436915094744
BCUTare-1h,4.127981600109834
BCUTare-1l,2.164342720317097
ETA_beta_s,16.75
ETA_dPsi_A,0.2850171017101709
ETA_dPsi_B,0.0
ETA_eta_BR,1.0848600336162741
ETA_eta_FL,5.308425729171124
ETA_eta_RL,12.087353528756822
LogEE_Dzpe,94.3449443537611
LogEE_Dzse,95.27816536733917
PEOE_VSA10,5.693927994848461
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,22.677103150848453
SlogP_VSA3,12.35259703488695
SlogP_VSA4,0.0
SlogP_VSA5,42.18726223476878
SlogP_VSA6,24.26546827384644
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,186.78799631044916
SpAbs_Dzpe,186.04490356672792
SpAbs_Dzse,188.21950776707902
SpDiam_DzZ,132.5179849048526
SpDiam_Dzi,130.82374818440996
SpDiam_Dzm,132.1081721154637
SpDiam_Dzp,175.93850799120497
SpDiam_Dzv,151.61902345156489
SpMAD_Dzpe,7.249206168497134
SpMAD_Dzse,7.3219594046283305
SpMax_Dzpe,94.3449443537611
SpMax_Dzse,95.27816536733917
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,26
AETA_beta_s,0.6442307692307693
AETA_eta_BR,0.04172538590831824
AETA_eta_FL,0.20417022035273555
AETA_eta_RL,0.46489821264449316
DetourIndex,3227
EState_VSA1,41.27248445594493
EState_VSA2,10.949675706161791
EState_VSA3,25.098312165761808
EState_VSA4,18.90801031431363
EState_VSA5,6.06636706846161
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,10.30076712495354
EState_VSA9,0.0
ETA_beta_ns,10.0
ETA_shape_p,0.18044481745698698
ETA_shape_x,0.08812421317666808
ETA_shape_y,0.30843474611833827
GhoseFilter,True
LogEE_Dzare,93.50932558619513
SlogP_VSA10,26.34249028604892
SlogP_VSA11,0.0
SpAbs_Dzare,184.13673861232206
SpDiam_Dzpe,131.82755356664967
SpDiam_Dzse,132.81337506040504
SpMAD_Dzare,7.184153704248045
SpMax_Dzare,93.50932558619513
TopoPSA(NO),45.150000000000006
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,79.2783187783837
VSA_EState9,7.721681221616286
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.38461538461538464
EState_VSA10,31.449017680889625
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0635531135531136
FilterItLogS,-5.490456484640408
SpDiam_Dzare,130.92378642980077
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.7441043083900227
ETA_epsilon_2,1.0173992673992671
ETA_epsilon_3,0.44054054054054076
ETA_epsilon_4,0.6730476190476189
ETA_epsilon_5,0.9661564625850338
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.30356376784948197
ETA_dEpsilon_B,0.07105668934240383
ETA_dEpsilon_C,-0.23250707850707814
ETA_dEpsilon_D,0.05124280481423327
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.6538461538461539
MDEDescriptor,"0.0,0.0,0.0,0.0,7.503002621394232,16.580178231058035,3.0429247408824267,9.563073857754226,4.48672145903185,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.0,0.0"
APolDescriptor,46.93268799999998
BCUTDescriptor,"11.994322766454685,19.003422270053314,-0.38627517664447875,0.4336643431290888,3.7337148437499974,10.956637722275564"
BPolDescriptor,26.689311999999994
TPSADescriptor,45.150000000000006
ALOGPDescriptor,"2.257500000000001,5.096306250000005,78.46050000000001"
XLogPDescriptor,3.871000000000001
VAdjMaDescriptor,5.807354922057604
WeightDescriptor,378.11668258000003
ChiPathDescriptor,"19.11251969619285,12.087353528756825,12.68654616981016,9.188528214006466,7.495181205596489,6.422214198936175,4.657053226175233,3.6400965313166154,13.454742768939226,8.083158392900815,6.295218249915575,4.515544520122087,3.2583650873791976,2.408597370141729,1.3355965580097586,0.8496185540277085"
ChiChainDescriptor,"0.0,0.0,0.0,0.2256590099154985,0.3115540062229112,0.0,0.0,0.0,0.11236247547413519,0.11125254537739528"
AtomCountDescriptor,42
BondCountDescriptor,28
SmallRingDescriptor,"3,2,2,1,0,0,0,3,0,0,0"
ChiClusterDescriptor,"3.7616045519244463,0.5773502691896258,1.1205821910258493,0.2621886974951644,0.8087896909540939,0.02699746235780194,0.1627936558801743,0.007382105443316054"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,6,3,3,5,0,0"
ZagrebIndexDescriptor,142.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"52.23450400398336,2.0090193847685907,23.14184496091055,2.5977503494704948,6.197335503776365"
FractionalPSADescriptor,0.11940758522456199
WienerNumbersDescriptor,"1491.0,45.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.874457843496709,8.504049073172217,12.542118732777064,1.561962879333338,2.099655824467013,2.68300636157461"
FractionalCSP3Descriptor,0.47058823529411764
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,4,0,0,4,2,0,0,0,3,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"20.727040816326532,7.787993510005409,4.54320987654321"
AromaticAtomsCountDescriptor,10
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,1286.09
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.47058823529411764
AutocorrelationDescriptorMass,"36.50669447234981,32.48753037900529,57.330432989935076,55.316842788976714,56.8405566143898"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.7765208197860648,-0.4201491631335882,-0.07916241275771486,0.12795493515473047,0.18770698585643678"
EccentricConnectivityIndexDescriptor,434
AutocorrelationDescriptorPolarizability,"1508.3799787730711,1822.6994037729864,2655.944061383161,2858.825110767417,2650.0815052209164"
