DLiP-ID,C101MJ
AATSC4m,-3.643705521691473
AATSC4p,0.0028758048824954353
AATSC4s,-0.18747592264348514
AATSC4v,-1.7203239654573774
AATSC5Z,0.7477627471383975
AATSC5c,0.0017293475160124697
AATSC5d,0.0168054110301769
AATSC5i,0.1252395413859974
AATSC5m,3.6344686386101337
AATSC5p,0.026374354629842705
AATSC5s,0.16956403919528273
AATSC5v,5.347578263288023
AATSC6Z,-0.480225238190124
AATSC6c,-0.0028856750620725627
AATSC6d,-0.02596844303732076
AATSC6i,-0.04734483441757203
AATSC6m,-2.394929286314645
AATSC6p,-0.014481271256751308
AATSC6s,-0.19332338619477177
AATSC6v,-3.1286733352444274
AATSC7Z,0.4310408073125266
AATSC7c,0.0036296096394193397
AATSC7d,-0.022587757057621345
AATSC7i,-0.15147268715157466
AATSC7m,2.075451977055319
AATSC7p,-0.006257175306000961
AATSC7s,0.25045924498694494
AATSC7v,-0.40847209420961506
AATSC8Z,-0.2442767950052029
AATSC8c,-0.0022242691022765783
AATSC8d,-0.003251821019771068
AATSC8i,-0.22152309299818934
AATSC8m,-1.2136910548418016
AATSC8p,-0.02215009302802159
AATSC8s,-0.06889976442363283
AATSC8v,-2.8456336603716883
ATS0are,404.0746999999999
ATS1are,425.40400000000005
ATS2are,785.866
ATS3are,1062.6608999999999
ATS4are,1117.7459999999999
ATS5are,944.0840000000001
ATS6are,857.8580000000001
ATS7are,860.2720000000002
ATS8are,763.5460000000003
ATSC0dv,287.41935483870986
ATSC0pe,11.24674838709677
ATSC0se,7.506908193548386
ATSC1dv,71.7793964620188
ATSC1pe,-0.07259989594172328
ATSC1se,-0.2503887866805409
ATSC2dv,-3.0603537981269446
ATSC2pe,2.4440555671175948
ATSC2se,1.6128853642039505
ATSC3dv,-130.05827263267432
ATSC3pe,-4.434736004162323
ATSC3se,-2.6816407117585896
ATSC4dv,-49.08428720083247
ATSC4pe,-2.736739750260143
ATSC4se,-1.3749728106139465
ATSC5dv,41.29032258064515
ATSC5pe,2.203248387096762
ATSC5se,1.5205533225806607
ATSC6dv,-30.324661810613936
ATSC6pe,-1.4403342351717037
ATSC6se,-0.90503018210196
ATSC7dv,46.04370447450573
ATSC7pe,2.2983544224765806
ATSC7se,1.5689539531737862
ATSC8dv,-16.258064516129032
ATSC8pe,-1.4308387096774244
ATSC8se,-1.2197099354838628
AXp-0dv,0.5504603566591361
AXp-1dv,0.30419181665684075
AXp-2dv,0.16525416382258196
AXp-3dv,0.09392118084798837
AXp-4dv,0.050421632576071206
AXp-5dv,0.02834055907120458
AXp-6dv,0.014806743775009231
AXp-7dv,0.007948966834089162
BertzCT,1141.7859471782972
ECIndex,1186
ETA_eta,33.47029446798309
GATS1dv,0.45501564466210903
GATS1pe,0.5695677884471807
GATS1se,0.6064840428201627
GATS2dv,0.889275676878982
GATS2pe,0.6810823276740229
GATS2se,0.679576544129991
GATS3dv,1.1359603396751985
GATS3pe,1.1365584351165197
GATS3se,1.128947750788462
GATS4dv,1.0827502900949222
GATS4pe,1.1040078321063898
GATS4se,1.0965723524467488
GATS5dv,0.8550953984287313
GATS5pe,0.660696338898813
GATS5se,0.6593860930349771
GATS6dv,0.9053788475774285
GATS6pe,0.7990838845814031
GATS6se,0.7818190213202912
GATS7dv,0.8405360560036813
GATS7pe,0.720023713596987
GATS7se,0.7308894556457854
GATS8dv,0.9704545454545448
GATS8pe,0.9821499303598
GATS8se,0.9802394743896842
LogEE_A,4.500308095566216
LogEE_D,262.85348773111014
MATS1dv,0.23460191136958816
MATS1pe,-0.006063966215028893
MATS1se,-0.03133296726634412
MATS2dv,-0.005455844023337121
MATS2pe,0.11135004980686639
MATS2se,0.11009021390136622
MATS3dv,-0.1690073425013183
MATS3pe,-0.14727342741816798
MATS3se,-0.1334206607509191
MATS4dv,-0.05981979239983002
MATS4pe,-0.08523636965292179
MATS4se,-0.06415809034767243
MATS5dv,0.057463524130190756
MATS5pe,0.07836036910453217
MATS5se,0.08102154886548152
MATS6dv,-0.04639300809513571
MATS6pe,-0.056313028105561894
MATS6se,-0.0530120422034633
MATS7dv,0.07145475538760906
MATS7pe,0.09115214875297899
MATS7se,0.09322362412104941
MATS8dv,-0.028282828282828264
MATS8pe,-0.06361121723497454
MATS8se,-0.08123916691375753
MAXaaCH,1.9812515454633406
MAXaasC,1.060229453582004
MAXdssC,-0.23631749424314497
MAXssNH,2.309261096287644
MAXsssN,2.0430889139553288
MDEC-22,22.100383009491114
MDEC-23,27.099672432984892
MDEC-24,2.7279151638220807
MDEC-33,9.035404524353847
MDEC-34,0.7683424646866011
MDEN-23,0.3086066999241838
MDEN-33,0.09090909090909091
MDEO-11,0.5777570356662537
MDEO-12,0.4409111383083693
MINaaCH,1.7238793861292194
MINaasC,0.5089416775181013
MINdssC,-0.44145414701163355
MINssNH,2.309261096287644
MINsssN,1.5045235975174787
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.0952380952380953
SM1_Dzi,2.0756918869192313
SM1_Dzm,2.16014079767628
SM1_Dzp,-9.880131847629173
SM1_Dzv,-3.647271127563804
SddssSe,0
SpAD_Dt,881.2993917889045
SpAbs_A,45.33887205980468
SpAbs_D,525.7069754622203
SpMAD_A,1.295396344565848
SpMAD_D,15.020199298920579
SpMax_A,2.5115139068793715
SpMax_D,262.85348773111014
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,78.95
TpiPC10,8.514909335401388
VAdjMat,6.285402218862249
VE1_DzZ,5.815206089295221
VE1_Dzi,5.819911609380271
VE1_Dzm,5.815628682083742
VE1_Dzp,5.805219437757166
VE1_Dzv,5.810454179271629
VE2_DzZ,0.16614874540843488
VE2_Dzi,0.16628318883943632
VE2_Dzm,0.1661608194881069
VE2_Dzp,0.1658634125073476
VE2_Dzv,0.16601297655061797
VE3_DzZ,3.013239194817381
VE3_Dzi,3.014048042731679
VE3_Dzm,3.013311862480023
VE3_Dzp,3.0115203844393195
VE3_Dzv,3.0124217082955913
VR1_DzZ,246.32219925701344
VR1_Dzi,245.75552064816668
VR1_Dzm,246.26539691370405
VR1_Dzp,247.8272961011228
VR1_Dzv,247.13246404694118
VR2_DzZ,7.037777121628955
VR2_Dzi,7.021586304233334
VR2_Dzm,7.036154197534401
VR2_Dzp,7.080779888603509
VR2_Dzv,7.06092754419832
VR3_DzZ,6.759403400526665
VR3_Dzi,6.7571001917593
VR3_Dzm,6.75917277213081
VR3_Dzp,6.765495085381488
VR3_Dzv,6.762687453058373
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.03952847075210474
Xch-6dv,0.2253653426998723
Xch-7dv,0.328434131598072
Xpc-4dv,2.3623428361658236
Xpc-5dv,3.0675037740743556
Xpc-6dv,3.973795100224514
Zagreb1,192.0
Zagreb2,227.0
fragCpx,331.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,2
n6FRing,0
n6HRing,2
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,3
nBondsA,12
nBondsD,3
nBondsM,15
nBondsO,39
nBondsS,51
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,9
naHRing,0
AATS0are,6.51733387096774
AATS1are,6.445515151515153
AATS2are,6.494760330578512
AATS3are,6.401571686746987
AATS4are,6.314949152542372
AATS5are,6.090864516129033
AATS6are,6.084099290780142
AATS7are,6.189007194244605
AATS8are,6.1576290322580665
AATSC0dv,4.635796045785643
AATSC0pe,0.18139916753381888
AATSC0se,0.12107916441207074
AATSC1dv,1.0875666130608908
AATSC1pe,-0.0010999984233594437
AATSC1se,-0.0037937694951597103
AATSC2dv,-0.02529218014980946
AATSC2pe,0.020198806339814832
AATSC2se,0.013329631109123557
AATSC3dv,-0.7834835700763513
AATSC3pe,-0.02671527713350797
AATSC3se,-0.016154462119027647
AATSC4dv,-0.2773123570668501
AATSC4pe,-0.015461806498644875
AATSC4se,-0.007768207969570319
AATSC5dv,0.26638917793964617
AATSC5pe,0.014214505723204917
AATSC5se,0.009810021436004263
AATSC6dv,-0.21506852347953145
AATSC6pe,-0.010215136419657473
AATSC6se,-0.006418653773772765
AATSC7dv,0.3312496724784585
AATSC7pe,0.016534923902709213
AATSC7se,0.011287438512041626
AATSC8dv,-0.13111342351716962
AATSC8pe,-0.011539021852237295
AATSC8se,-0.009836370447450506
AETA_eta,0.9562941276566597
ATSC0are,12.514117741935479
ATSC1are,-0.22806243496357523
ATSC2are,2.8222540842872075
ATSC3are,-4.791626534859511
ATSC4are,-2.697734521331942
ATSC5are,2.4010298387096585
ATSC6are,-1.554533896982325
ATSC7are,2.527816675338178
ATSC8are,-1.7826677419354926
BCUTZ-1h,9.009103860153925
BCUTZ-1l,5.688060170181587
BCUTc-1h,0.42180633863491673
BCUTc-1l,-0.5195203633056791
BCUTd-1h,4.018023918502812
BCUTd-1l,0.9772220818807515
BCUTi-1h,17.427741720486168
BCUTi-1l,10.94851501235482
BCUTm-1h,19.00287954400058
BCUTm-1l,11.699581572586043
BCUTp-1h,1.9981078734390822
BCUTp-1l,0.5363218581678033
BCUTs-1h,8.004603311116078
BCUTs-1l,1.177731596754856
BCUTv-1h,20.904016197089625
BCUTv-1l,13.303448839811248
BalabanJ,1.0628347881911484
Diameter,20
ETA_beta,40.25
GATS1are,0.5840567792116578
GATS2are,0.6822459540824674
GATS3are,1.140092911216625
GATS4are,1.0924403462204972
GATS5are,0.6398293127774527
GATS6are,0.7848178384935371
GATS7are,0.7073295024703808
GATS8are,0.9836887448279381
HybRatio,0.4230769230769231
Lipinski,True
LogEE_Dt,440.64969589445224
MATS1are,-0.01711990198799838
MATS2are,0.11555857894617635
MATS3are,-0.14300997341208851
MATS4are,-0.07551224735549825
MATS5are,0.07674627610905974
MATS6are,-0.054622621126348414
MATS7are,0.09009946804410561
MATS8are,-0.0712262653547552
MAXssCH2,0.640573347249579
MAXsssCH,-0.6674758987221707
MAXssssC,-2.5428357379332995
MINssCH2,-0.09345692380952197
MINsssCH,-0.6674758987221707
MINssssC,-2.5428357379332995
NsssssAs,0
RotRatio,0.15384615384615385
SM1_Dzpe,2.2370293173333007
SM1_Dzse,2.0417681802120082
SMR_VSA1,27.90130460136515
SMR_VSA2,0.0
SMR_VSA3,15.116608065707286
SMR_VSA4,0.0
SMR_VSA5,57.344051265284634
SMR_VSA6,13.08951281182515
SMR_VSA7,64.71837544601925
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,429.39838530399896
SpAD_Dzi,424.2968251672379
SpAD_Dzm,429.14327559844327
SpAD_Dzp,631.5478490099792
SpAD_Dzv,541.5180324153205
SpAbs_Dt,881.2993917889041
SpDiam_A,4.857537912790148
SpDiam_D,408.6664725975482
SpMAD_Dt,25.179982622540127
SpMax_Dt,440.64969589445224
SsssssAs,0
VE1_Dzpe,5.815877944509474
VE1_Dzse,5.814921910135265
VE2_Dzpe,0.16616794127169926
VE2_Dzse,0.1661406260038647
VE3_Dzpe,3.0133547223491304
VE3_Dzse,3.013190325336318
VMcGowan,341.1400000000013
VR1_Dzpe,246.2335212454005
VR1_Dzse,246.3602446653909
VR2_Dzpe,7.0352434641543
VR2_Dzse,7.038864133296883
VR3_Dzpe,6.7590433275079995
VR3_Dzse,6.759557842435129
mZagreb1,10.784722222222221
mZagreb2,7.416666666666666
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,2
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,1
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,57
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.20184060874089482
AATSC1are,-0.003455491438842049
AATSC2are,0.023324413919728986
AATSC3are,-0.02886522008951513
AATSC4are,-0.015241437973626792
AATSC5are,0.015490515088449409
AATSC6are,-0.011025063099165426
AATSC7are,0.018185731477253077
AATSC8are,-0.014376352757544295
AETA_beta,1.15
BCUTdv-1h,7.009087322973446
BCUTdv-1l,1.892073641143251
BCUTpe-1h,3.998007131290936
BCUTpe-1l,2.236954521277562
BCUTse-1h,4.020406832739771
BCUTse-1l,2.4329888917372484
ETA_alpha,16.104761904761904
ETA_dBeta,-6.25
ETA_eta_B,0.6265867452681348
ETA_eta_F,34.55692708165896
ETA_eta_L,8.839781419570809
ETA_eta_R,68.02722154964205
ETA_psi_1,0.5195882624058997
LabuteASA,201.57890532603122
LogEE_DzZ,214.7590565975777
LogEE_Dzi,212.20771806610233
LogEE_Dzm,214.63335610772668
LogEE_Dzp,314.2305208977539
LogEE_Dzv,270.23797747515124
PEOE_VSA1,9.636772684650527
PEOE_VSA2,24.60030988707227
PEOE_VSA3,8.78083009534964
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,29.680458743243218
PEOE_VSA8,50.023637069909746
PEOE_VSA9,6.544756405912575
SM1_Dzare,2.4803482050641814
SpAD_Dzpe,426.13340292159717
SpAD_Dzse,430.0474907358315
SpAbs_DzZ,427.4748145528418
SpAbs_Dzi,422.47616857296873
SpAbs_Dzm,427.15826248183714
SpAbs_Dzp,638.3411736431367
SpAbs_Dzv,544.123226077866
SpDiam_Dt,640.2564112562441
SpMAD_DzZ,12.26852529439997
SpMAD_Dzi,12.122766433349653
SpMAD_Dzm,12.261236445669807
SpMAD_Dzp,18.044224257427977
SpMAD_Dzv,15.47194378329487
SpMax_DzZ,214.7590565975777
SpMax_Dzi,212.20771806610233
SpMax_Dzm,214.63335610772668
SpMax_Dzp,314.2305208977539
SpMax_Dzv,270.23797747515124
VE1_Dzare,5.816352684460729
VE2_Dzare,0.16618150527030653
VE3_Dzare,3.0134363472698635
VR1_Dzare,246.16355754809408
VR2_Dzare,7.033244501374116
VR3_Dzare,6.7587591515825505
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4601360544217687
AETA_dBeta,-0.17857142857142858
AETA_eta_B,0.017902478436232425
AETA_eta_F,0.9873407737616846
AETA_eta_L,0.2525651834163088
AETA_eta_R,1.9436349014183443
BCUTare-1h,4.116199916601263
BCUTare-1l,2.1871540549726163
ETA_beta_s,23.25
ETA_dPsi_A,0.19441173759410024
ETA_dPsi_B,0.0
ETA_eta_BR,1.0565867452681348
ETA_eta_FL,7.947845397534152
ETA_eta_RL,16.78762681710496
LogEE_Dzpe,213.13061658415097
LogEE_Dzse,215.08208160163613
PEOE_VSA10,18.398234626944785
PEOE_VSA11,0.0
PEOE_VSA12,11.814359458703011
PEOE_VSA13,11.829708897446082
SlogP_VSA1,10.05365155780638
SlogP_VSA2,52.57524145882316
SlogP_VSA3,29.285469144481713
SlogP_VSA4,0.0
SlogP_VSA5,52.73162964256384
SlogP_VSA6,42.46456947923127
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,420.6793598276239
SpAbs_Dzpe,424.09118692859164
SpAbs_Dzse,428.17236553128487
SpDiam_DzZ,332.4093636685863
SpDiam_Dzi,330.0033261261361
SpDiam_Dzm,332.2897362359515
SpDiam_Dzp,488.2686482555482
SpDiam_Dzv,418.3857829845309
SpMAD_Dzpe,12.175240083474204
SpMAD_Dzse,12.287071163880901
SpMax_Dzpe,213.13061658415097
SpMax_Dzse,215.08208160163613
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,35
AETA_beta_s,0.6642857142857143
AETA_eta_BR,0.03018819272194671
AETA_eta_FL,0.22708129707240435
AETA_eta_RL,0.47964648048871317
DetourIndex,7541
EState_VSA1,17.871549726594044
EState_VSA2,37.621580733393614
EState_VSA3,43.97493613015755
EState_VSA4,16.690354475090988
EState_VSA5,4.899909730850478
EState_VSA6,18.19910120538483
EState_VSA7,29.16537800469692
EState_VSA8,5.316788604006331
EState_VSA9,4.736862953800049
ETA_beta_ns,17.0
ETA_shape_p,0.09757539917208752
ETA_shape_x,0.031046717918391486
ETA_shape_y,0.32909520993494973
GhoseFilter,False
LogEE_Dzare,210.4105470053852
SlogP_VSA10,8.78083009534964
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,418.43122270980865
SpDiam_Dzpe,330.0556982361953
SpDiam_Dzse,332.85401528665335
SpMAD_Dzare,12.019410280789254
SpMax_Dzare,210.4105470053852
TopoPSA(NO),78.95
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,26.708340583841863
VSA_EState9,63.70832608282479
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.4857142857142857
EState_VSA10,23.164441647565106
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0398639455782313
FilterItLogS,-6.279516766938529
SpDiam_Dzare,325.93345924222535
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6305683563748067
ETA_epsilon_2,0.8855782312925166
ETA_epsilon_3,0.4443298969072154
ETA_epsilon_4,0.5769626769626754
ETA_epsilon_5,0.8693121693121689
AETA_beta_ns_d,0.014285714285714285
ETA_dEpsilon_A,0.18623845946759127
ETA_dEpsilon_B,0.053605679412131235
ETA_dEpsilon_C,-0.13263278005546003
ETA_dEpsilon_D,0.016266061980347635
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8571428571428571
MDEDescriptor,"0.0,0.0,0.0,0.0,22.100383009491114,27.099672432984892,2.7279151638220807,9.035404524353847,0.7683424646866011,0.0,0.5777570356662537,0.4409111383083693,0.0,0.0,0.0,0.0,0.0,0.3086066999241838,0.09090909090909091"
APolDescriptor,71.38541099999999
BCUTDescriptor,"11.994262489772662,18.999414586303267,-0.3405829411109715,0.25105363802951336,4.026002048492445,10.366306398696358"
BPolDescriptor,41.332589
TPSADescriptor,78.95
ALOGPDescriptor,"1.2381999999999986,1.5331392399999966,119.0199"
XLogPDescriptor,3.143000000000001
VAdjMaDescriptor,6.285402218862249
WeightDescriptor,483.196963
ChiPathDescriptor,"24.578775022443736,16.78762681710496,16.144122014225264,13.24806045696593,10.879747859011617,9.21350741213986,6.288863330996882,4.580324492179383,19.26611248306976,11.86348084961679,9.41948733788717,6.950167382751135,4.8908983598789035,3.599251002042982,2.0137171534012555,1.2400388261179112"
ChiChainDescriptor,"0.0,0.0,0.07856742013183861,0.5164296984826879,1.0224094250974443,0.0,0.0,0.03952847075210474,0.2253653426998723,0.32843413159807205"
AtomCountDescriptor,62
BondCountDescriptor,39
SmallRingDescriptor,"5,2,4,2,0,0,1,4,0,0,0"
ChiClusterDescriptor,"3.24730442222103,0.25,0.4325123779837031,0.0,1.2626084118010712,0.03571428571428571,0.12906766924808466,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,8,4,5,6,0,0"
ZagrebIndexDescriptor,192.0
LargestChainDescriptor,21
MannholdLogPDescriptor,3.33
WeightedPathDescriptor,"72.15105654583265,2.0614587584523614,25.67186987513423,10.821050865459348,9.935165059486426"
FractionalPSADescriptor,0.1633909276039883
WienerNumbersDescriptor,"4435.0,57.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.109774258164436,9.279540003773995,13.077607081892966,2.362342836165824,3.0675037740743556,3.665812633219065"
FractionalCSP3Descriptor,0.4230769230769231
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,9,0,0,7,1,0,0,3,5,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"26.600920447074294,11.39612188365651,6.357925493060629"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,3166.09
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.4230769230769231
AutocorrelationDescriptorMass,"42.18190532407852,43.15348557415669,65.97775863776248,65.72105157943014,57.165606328930345"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.9059836923158228,-0.4691648793627396,0.12344978403108399,-0.15173867333590718,-0.0487569557918897"
EccentricConnectivityIndexDescriptor,1186
AutocorrelationDescriptorPolarizability,"2288.4084261252265,2723.8659533747723,3885.610549278259,3841.513709567481,3313.5453269320274"
