DLiP-ID,C000EQ
AATSC4v,-6.1956926874485045
AATSC5Z,-2.3245161290322573
AATSC5c,-0.0003878848544100363
AATSC5d,-0.07691902567478602
AATSC5i,0.10553260326711154
AATSC5m,-10.205313862909813
AATSC5p,-0.017915916057290763
AATSC5s,-0.025732242983480407
AATSC5v,-3.515862225839711
AATSC6Z,-1.5869230769230762
AATSC6c,-0.0026911075666883628
AATSC6d,-0.05497645211930927
AATSC6i,-0.30570907821016735
AATSC6m,-7.232907369591838
AATSC6p,-0.053838174992892326
AATSC6s,-0.3325354833291341
AATSC6v,-6.267358741046767
AATSC7Z,-0.2773913043478259
AATSC7c,0.004240305334801718
AATSC7d,0.016929902395740902
AATSC7i,0.10635109262167931
AATSC7m,-0.5825064022005333
AATSC7p,0.02533334855745233
AATSC7s,0.6770858817672712
AATSC7v,6.165280628721134
AATSC8Z,-1.9219047619047618
AATSC8c,-0.0032896148951479806
AATSC8d,0.008027210884353748
AATSC8i,0.3647923294790783
AATSC8m,-8.534367974013607
AATSC8p,0.08135018374699236
AATSC8s,-0.6387477487565673
AATSC8v,2.8209485261125447
ATS0are,223.11679999999998
ATS1are,232.7738
ATS2are,368.3189
ATS3are,412.44050000000004
ATS4are,399.9805
ATS5are,401.09689999999995
ATS6are,329.8028000000001
ATS7are,293.483
ATS8are,274.23499999999996
ATSC0dv,147.5047619047619
ATSC0pe,4.2268285714285705
ATSC0se,2.772470685714285
ATSC1dv,47.24589569160997
ATSC1pe,-0.23302653061224554
ATSC1se,-0.20710744816326504
ATSC2dv,41.995283446712
ATSC2pe,2.4995183673469388
ATSC2se,1.713278177959183
ATSC3dv,-11.140589569161007
ATSC3pe,-1.1985102040816331
ATSC3se,-1.052995930612244
ATSC4dv,-39.4306575963719
ATSC4pe,-0.09171632653061239
ATSC4se,0.10322164244898012
ATSC5dv,-11.411609977324268
ATSC5pe,-0.4996163265306127
ATSC5se,-0.45823830040816177
ATSC6dv,-25.18802721088436
ATSC6pe,-1.3607367346938775
ATSC6se,-0.847832447346938
ATSC7dv,14.019138321995461
ATSC7pe,0.9708224489795907
ATSC7se,0.5590673844897963
ATSC8dv,-73.01841269841272
ATSC8pe,-2.6323285714285714
ATSC8se,-1.7097938514285693
AXp-0dv,0.6274724463169463
AXp-1dv,0.36345615921033914
AXp-2dv,0.20738801624140873
AXp-3dv,0.11481724286814075
AXp-4dv,0.06641288361810435
AXp-5dv,0.03966419301114387
AXp-6dv,0.022489832884234888
AXp-7dv,0.01191538280012528
BertzCT,657.125746548733
ECIndex,436
ETA_eta,15.507339599682549
GATS1dv,0.4794990625956535
GATS1pe,0.7105852937885059
GATS1se,0.7243919493154249
GATS2dv,0.7224131993920395
GATS2pe,0.43072768109689175
GATS2se,0.39419822907926916
GATS3dv,1.0248430546726002
GATS3pe,1.17360476537367
GATS3se,1.262175037715913
GATS4dv,1.168202368257354
GATS4pe,1.057319450976852
GATS4se,1.0416628593464963
GATS5dv,1.117393000755354
GATS5pe,1.2335382783095645
GATS5se,1.2812371717051465
GATS6dv,1.1099018760595467
GATS6pe,1.283350804151607
GATS6se,1.295255333378758
GATS7dv,0.9620912684153792
GATS7pe,0.9175591467340973
GATS7se,0.9482433266592463
GATS8dv,1.5418567780073462
GATS8pe,1.7986732144104438
GATS8se,1.8716010246483876
LogEE_A,3.9473393525262668
LogEE_D,106.487353213663
MATS1dv,0.3114035717018671
MATS1pe,-0.05359894956705144
MATS1se,-0.0726263633839603
MATS2dv,0.17180449677020987
MATS2pe,0.3568467525408306
MATS2se,0.37290737387732337
MATS3dv,-0.04066837518542068
MATS3pe,-0.1526798727334084
MATS3se,-0.2045099382701426
MATS4dv,-0.1509052447125212
MATS4pe,-0.012249218237072016
MATS4se,0.02101745649752023
MATS5dv,-0.04367342319825827
MATS5pe,-0.06672649952279817
MATS5se,-0.0933041106092311
MATS6dv,-0.11493513588684048
MATS6pe,-0.216682668584297
MATS6se,-0.205829572116119
MATS7dv,0.07231451745718048
MATS7pe,0.17475732506670622
MATS7se,0.15342898302074687
MATS8dv,-0.4125200872359965
MATS8pe,-0.5189723467104685
MATS8se,-0.5139200269512397
MAXaaCH,1.715563296114793
MAXaasC,0.649423188110057
MAXdssC,-0.05146865571066339
MAXsCH3,2.0074540885278065
MAXssNH,2.6567458742756362
MDEC-11,0.07692307692307693
MDEC-12,1.7967896272234531
MDEC-13,2.2689233908192357
MDEC-22,2.9308332196605975
MDEC-23,8.334495576860322
MDEC-33,4.102824833376417
MDEN-22,2.144261316715227
MDEO-11,0.14285714285714285
MINaaCH,1.6253748845217098
MINaasC,0.4362708385823466
MINdssC,-0.41675878684807244
MINsCH3,1.4795127187675958
MINssNH,2.614498299319728
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.3214285714285716
SM1_Dzi,1.0734657230476092
SM1_Dzm,2.3192492769920143
SM1_Dzp,-3.3890399393366106
SM1_Dzv,-1.7601297187468306
SddssSe,0
SpAD_Dt,304.7562335756443
SpAbs_A,26.027525744146363
SpAbs_D,212.974706427326
SpMAD_A,1.2394059878164934
SpMAD_D,10.141652687015524
SpMax_A,2.3121282761740694
SpMax_D,106.487353213663
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,137.52
TpiPC10,7.451785961929214
VAdjMat,5.459431618637297
VE1_DzZ,4.5155022835053575
VE1_Dzi,4.493049066159856
VE1_Dzm,4.515531798042904
VE1_Dzp,4.532144250945215
VE1_Dzv,4.523199784915481
VE2_DzZ,0.21502391826215989
VE2_Dzi,0.21395471743618363
VE2_Dzm,0.21502532371632876
VE2_Dzp,0.21581639290215307
VE2_Dzv,0.21539046594835623
VE3_DzZ,2.2494537731417323
VE3_Dzi,2.244468895336417
VE3_Dzm,2.2494603093893604
VE3_Dzp,2.253132516811631
VE3_Dzv,2.251157005135159
VR1_DzZ,107.65625173759507
VR1_Dzi,109.47430873515071
VR1_Dzm,107.65419375836255
VR1_Dzp,106.47256861621015
VR1_Dzv,107.07512477539393
VR2_DzZ,5.126488177980717
VR2_Dzi,5.213062320721463
VR2_Dzm,5.126390178969645
VR2_Dzp,5.070122315057627
VR2_Dzv,5.098815465494949
VR3_DzZ,5.420880641517625
VR3_Dzi,5.43762724303427
VR3_Dzm,5.420861525127542
VR3_Dzp,5.409824725022797
VR3_Dzv,5.415468033538505
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06123724356957946
Xch-6dv,0.13339639956256752
Xch-7dv,0.1336200972591637
Xpc-4dv,1.0034689024698944
Xpc-5dv,1.345308486869431
Xpc-6dv,1.3609314771810026
Zagreb1,102.0
Zagreb2,114.0
fragCpx,64.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,2
nBondsM,13
nBondsO,22
nBondsS,23
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,8
naHRing,1
AATS0are,6.374765714285714
AATS1are,6.465938888888889
AATS2are,6.350325862068965
AATS3are,6.345238461538462
AATS4are,6.451298387096775
AATS5are,6.469304838709677
AATS6are,6.342361538461541
AATS7are,6.380065217391304
AATS8are,6.529404761904761
AATSC0dv,4.214421768707482
AATSC0pe,0.12076653061224488
AATSC0se,0.0792134481632653
AATSC1dv,1.3123859914336102
AATSC1pe,-0.006472959183673487
AATSC1se,-0.005752984671201807
AATSC2dv,0.7240566111502069
AATSC2pe,0.04309514426460239
AATSC2se,0.02953927893033074
AATSC3dv,-0.1713936856794001
AATSC3pe,-0.018438618524332817
AATSC3se,-0.016199937394034525
AATSC4dv,-0.635978348328579
AATSC4pe,-0.0014792955892034257
AATSC4se,0.001664865200790002
AATSC5dv,-0.184058225440714
AATSC5pe,-0.008058327847267947
AATSC5se,-0.0073909403291639
AATSC6dv,-0.4843851386708531
AATSC6pe,-0.026168014128728413
AATSC6se,-0.016304470141287268
AATSC7dv,0.3047638765651187
AATSC7pe,0.021104835847382406
AATSC7se,0.012153638793256441
AATSC8dv,-1.7385336356764933
AATSC8pe,-0.06267448979591836
AATSC8se,-0.040709377414965935
AETA_eta,0.7384447428420261
ATSC0are,4.566754285714283
ATSC1are,-0.372427265306123
ATSC2are,2.645427183673467
ATSC3are,-1.2310208163265308
ATSC4are,-0.3135675918367359
ATSC5are,-0.34664187755102116
ATSC6are,-1.5942063673469384
ATSC7are,1.110288653061224
ATSC8are,-2.783305142857143
BCUTZ-1h,16.00512606936797
BCUTZ-1l,5.692342849711383
BCUTc-1h,0.4347012600780585
BCUTc-1l,-0.3855474763297271
BCUTd-1h,3.1376096232009836
BCUTd-1l,0.9727260431737426
BCUTi-1h,14.557326008463376
BCUTi-1l,10.330118985518418
BCUTm-1h,32.06292413507227
BCUTm-1l,11.704124859385104
BCUTp-1h,2.9310847554708905
BCUTp-1l,0.7507383486379218
BCUTs-1h,7.009356153869273
BCUTs-1l,0.6167659018447319
BCUTv-1h,24.437809782019393
BCUTv-1l,14.701777852009874
BalabanJ,1.6820685015497494
Diameter,13
ETA_beta,27.75
GATS1are,0.7523493118936334
GATS2are,0.43993555608885954
GATS3are,1.1798384521249903
GATS4are,1.1030534770189617
GATS5are,1.2338112696038155
GATS6are,1.3149357477636272
GATS7are,0.919252911645636
GATS8are,1.8268622374711478
HybRatio,0.23076923076923078
Lipinski,True
LogEE_Dt,152.37811678782214
MATS1are,-0.07928652185748834
MATS2are,0.3495652213871441
MATS3are,-0.14514846237970644
MATS4are,-0.038761438005845014
MATS5are,-0.04284989264426114
MATS6are,-0.2349641450691025
MATS7are,0.1849858327966433
MATS8are,-0.5078926535716106
MAXssCH2,0.8752066665746389
MINssCH2,0.8752066665746389
NsssssAs,0
RotRatio,0.22727272727272727
SM1_Dzpe,1.1854345165238684
SM1_Dzse,1.2007537812054592
SMR_VSA1,9.589074368143644
SMR_VSA2,0.0
SMR_VSA3,9.357518502363657
SMR_VSA4,0.0
SMR_VSA5,19.003910881201953
SMR_VSA6,16.38643081475945
SMR_VSA7,29.828919765543436
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,149.02488682341368
SpAD_Dzi,160.42509512121302
SpAD_Dzm,149.04932562727367
SpAD_Dzp,227.47623509239554
SpAD_Dzv,211.71984925600725
SpAbs_Dt,304.75623357564416
SpDiam_A,4.598168150877145
SpDiam_D,163.5361928444592
SpMAD_Dt,14.512201598840203
SpMax_Dt,152.37811678782214
SsssssAs,0
VE1_Dzpe,4.4995775161025575
VE1_Dzse,4.502356890556802
VE2_Dzpe,0.21426559600488368
VE2_Dzse,0.21439794716937155
VE3_Dzpe,2.245920851787607
VE3_Dzse,2.2465383578517497
VMcGowan,226.5699999999998
VR1_Dzpe,108.89699757023627
VR1_Dzse,108.68234381176644
VR2_Dzpe,5.185571312868394
VR2_Dzse,5.175349705322212
VR3_Dzpe,5.432339803766972
VR3_Dzse,5.430366695228758
mZagreb1,7.416666666666666
mZagreb2,4.777777777777779
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,29
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.13047869387755093
AATSC1are,-0.010345201814058973
AATSC2are,0.045610813511611496
AATSC3are,-0.018938781789638936
AATSC4are,-0.0050575418038183205
AATSC5are,-0.0055909980250164705
AATSC6are,-0.030657814756671894
AATSC7are,0.024136709849157043
AATSC8are,-0.06626917006802721
AETA_beta,1.3214285714285714
BCUTdv-1h,6.02317194704199
BCUTdv-1l,0.6542203605468474
BCUTpe-1h,3.490874507617275
BCUTpe-1l,2.2409462814038315
BCUTse-1h,3.703713591966541
BCUTse-1l,2.436850111967561
ETA_alpha,10.433333333333334
ETA_dBeta,1.25
ETA_eta_B,0.33449486425411834
ETA_eta_F,17.743453296970248
ETA_eta_L,4.923853912914527
ETA_eta_R,33.2507928966528
ETA_psi_1,0.5680580762250456
LabuteASA,130.07983571146283
LogEE_DzZ,74.36289678983684
LogEE_Dzi,80.26366497598973
LogEE_Dzm,74.37401289333613
LogEE_Dzp,113.07188612681077
LogEE_Dzv,105.60847752532547
PEOE_VSA1,5.316788604006331
PEOE_VSA2,10.111325788078153
PEOE_VSA3,4.794537184071822
PEOE_VSA4,9.357518502363657
PEOE_VSA5,0.0
PEOE_VSA6,30.818356286004956
PEOE_VSA7,24.809324943360632
PEOE_VSA8,22.78332437794723
PEOE_VSA9,0.0
SM1_Dzare,1.2649192533317062
SpAD_Dzpe,163.9515389152283
SpAD_Dzse,164.5096184992362
SpAbs_DzZ,147.40068693438394
SpAbs_Dzi,159.45386422893188
SpAbs_Dzm,147.4258506799327
SpAbs_Dzp,229.53281219295818
SpAbs_Dzv,212.9770847693978
SpDiam_Dt,225.7676005270403
SpMAD_DzZ,7.096423182067318
SpMAD_Dzi,7.639290243867286
SpMAD_Dzm,7.09758693463208
SpMAD_Dzp,10.832201671066453
SpMAD_Dzv,10.081897583619392
SpMax_DzZ,74.36289678983684
SpMax_Dzi,80.26366497598973
SpMax_Dzm,74.37401289333613
SpMax_Dzp,113.07188612681077
SpMax_Dzv,105.60847752532547
VE1_Dzare,4.4970758626981455
VE2_Dzare,0.21414646965229264
VE3_Dzare,2.245364721999439
VR1_Dzare,109.0848044932496
VR2_Dzare,5.194514499678553
VR3_Dzare,5.434062947329467
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.49682539682539684
AETA_dBeta,0.05952380952380952
AETA_eta_B,0.015928326869243732
AETA_eta_F,0.8449263474747737
AETA_eta_L,0.23446923394831082
AETA_eta_R,1.5833710903168
BCUTare-1h,3.545515378489857
BCUTare-1l,2.191247075177947
ETA_beta_s,13.25
ETA_dPsi_A,0.1459419237749544
ETA_dPsi_B,0.0
ETA_eta_BR,0.5064948642541183
ETA_eta_FL,5.15586478520445
ETA_eta_RL,10.079718698118977
LogEE_Dzpe,82.03221872030576
LogEE_Dzse,82.3119880011041
PEOE_VSA10,0.0
PEOE_VSA11,5.783244946364939
PEOE_VSA12,10.28799496166004
PEOE_VSA13,0.0
SlogP_VSA1,10.633577208012662
SlogP_VSA2,26.924731567813456
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,24.205463075150064
SlogP_VSA6,29.421904755667146
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,162.34033263957076
SpAbs_Dzpe,162.87900292408767
SpAbs_Dzse,163.4232222210028
SpDiam_DzZ,116.65934747239893
SpDiam_Dzi,122.43434976701278
SpDiam_Dzm,116.68087972099454
SpDiam_Dzp,182.25792009231628
SpDiam_Dzv,168.13499114826968
SpMAD_Dzpe,7.807216138820396
SpMAD_Dzse,7.833791357106486
SpMax_Dzpe,82.03221872030576
SpMax_Dzse,82.3119880011041
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,21
AETA_beta_s,0.6309523809523809
AETA_eta_BR,0.024118803059719918
AETA_eta_FL,0.24551737072402144
AETA_eta_RL,0.4799866046723323
DetourIndex,1554
EState_VSA1,6.031114512338072
EState_VSA2,5.783244946364939
EState_VSA3,21.538832728040596
EState_VSA4,17.285340218313465
EState_VSA5,18.685622149081738
EState_VSA6,24.26546827384644
EState_VSA7,6.923737199690624
EState_VSA8,19.991095710376317
EState_VSA9,0.0
ETA_beta_ns,14.5
ETA_shape_p,0.1597444089456869
ETA_shape_x,0.0
ETA_shape_y,0.28753993610223644
GhoseFilter,True
LogEE_Dzare,81.23040056994402
SlogP_VSA10,15.613481938594717
SlogP_VSA11,0.0
SpAbs_Dzare,161.19588188655638
SpDiam_Dzpe,126.25488648391337
SpDiam_Dzse,127.10150824213531
SpMAD_Dzare,7.730492030455751
SpMax_Dzare,81.23040056994402
TopoPSA(NO),83.98
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,4.109696302508352
VSA_EState9,45.41720213433552
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6904761904761905
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0031746031746031633
FilterItLogS,-4.102179162763058
SpDiam_Dzare,124.65266867295225
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6447619047619049
ETA_epsilon_2,0.8746031746031743
ETA_epsilon_3,0.4377049180327872
ETA_epsilon_4,0.594308943089431
ETA_epsilon_5,0.82463768115942
AETA_beta_ns_d,0.07142857142857142
ETA_dEpsilon_A,0.20705698672911765
ETA_dEpsilon_B,0.05045296167247382
ETA_dEpsilon_C,-0.15660402505664384
ETA_dEpsilon_D,0.04996549344375423
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.6666666666666666
MDEDescriptor,"0.07692307692307693,1.7967896272234531,2.2689233908192357,0.0,2.9308332196605975,8.334495576860322,0.0,4.102824833376417,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,2.144261316715227,0.0,0.0"
APolDescriptor,44.019102
BCUTDescriptor,"11.988377160043761,31.973073000848444,-0.2941091185460944,0.28214334802468116,4.5981340617771895,10.829457011476446"
BPolDescriptor,25.740897999999998
TPSADescriptor,137.51999999999998
ALOGPDescriptor,"2.405199999999998,5.78498703999999,84.7347"
XLogPDescriptor,1.896
VAdjMaDescriptor,5.459431618637297
WeightDescriptor,322.0558178
ChiPathDescriptor,"15.242276208189782,10.07971869811898,8.947082623267397,6.584337058007112,5.44946530550252,3.7663289572924383,2.429873500959757,1.740888150950847,13.176921372655872,7.9960355026274605,6.014252471000853,3.903786257516786,2.789341111960383,1.7452244924903315,0.9670628140221004,0.5242768432055126"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.25,0.2730017401615745,0.0,0.0,0.061237243569579464,0.13339639956256752,0.1336200972591637"
AtomCountDescriptor,35
BondCountDescriptor,22
SmallRingDescriptor,"2,2,2,2,0,0,1,1,0,0,0"
ChiClusterDescriptor,"1.4010475702906076,0.0,0.16666666666666666,0.0,0.5791649021060659,0.0,0.034020690871988585,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,6,1,3,0,0,0"
ZagrebIndexDescriptor,102.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.01
WeightedPathDescriptor,"41.92143226989545,1.9962586795188308,23.17458041634221,4.968343248267275,12.23006337334005"
FractionalPSADescriptor,0.42700672491934716
WienerNumbersDescriptor,"1079.0,26.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.518753282698809,3.624276942658032,4.120195632655382,1.0034689024698946,1.3453084868694307,1.2466838383587868"
FractionalCSP3Descriptor,0.23076923076923078
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,1,0,0,4,0,0,0,2,4,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,17
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"17.355371900826448,8.585017835909632,5.6055363321799305"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,876.08
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.23076923076923078
AutocorrelationDescriptorMass,"36.24436535308783,30.950268371209344,44.142985344963684,38.48512712280627,36.85817853738599"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.4774843956150284,-0.33280538672090226,0.20952044878307372,-0.17035145595324136,0.06079896288455475"
EccentricConnectivityIndexDescriptor,436
AutocorrelationDescriptorPolarizability,"1476.8415948302513,1655.060484009589,2125.6888850064042,1822.8041105579107,1645.7638013775522"
