DLiP-ID,T006NZ
AATSC5c,0.0005870067119494256
AATSC5d,-0.0009718172983479154
AATSC5i,0.13046424704420725
AATSC5m,-3.774257751624758
AATSC5p,0.013883904029737376
AATSC5s,0.07432815781674695
AATSC5v,-0.2923423154582406
AATSC6Z,-0.823643931256713
AATSC6c,0.00021733246519441618
AATSC6d,-0.041890440386681
AATSC6i,-0.08756815740964413
AATSC6m,-3.6745466993320357
AATSC6p,-0.01753015457672262
AATSC6s,-0.08874631630931014
AATSC6v,-2.298632158316626
AATSC7Z,-1.3359160828510506
AATSC7c,0.00024708447409271404
AATSC7d,-0.012488577520560469
AATSC7i,-0.08501181665814224
AATSC7m,-5.944936688761233
AATSC7p,-0.019924021640786087
AATSC7s,-0.13194237038240914
AATSC7v,-2.3438435342110617
AATSC8Z,-0.6394832126398948
AATSC8c,-0.0009392057064310083
AATSC8d,-0.028308097432521398
AATSC8i,0.16540358622748616
AATSC8m,-2.99857694629485
AATSC8p,0.02881829259179518
AATSC8s,-0.31780313040563696
AATSC8v,0.30677186541992746
ATS0are,334.57340000000005
ATS1are,356.62480000000005
ATS2are,642.855
ATS3are,860.9429
ATS4are,937.6017999999998
ATS5are,914.3640000000001
ATS6are,788.6209999999999
ATS7are,798.865
ATS8are,737.4130000000001
ATSC0dv,192.05555555555557
ATSC0pe,5.618571428571426
ATSC0se,3.579237553571427
ATSC1dv,16.68055555555556
ATSC1pe,0.14452244897959124
ATSC1se,0.4296885695153047
ATSC2dv,57.42361111111112
ATSC2pe,2.432382142857143
ATSC2se,1.970392890624998
ATSC3dv,25.618055555555557
ATSC3pe,1.4652096938775492
ATSC3se,0.45332506664540684
ATSC4dv,-75.15972222222223
ATSC4pe,-2.037079081632654
ATSC4se,-1.5426786552933722
ATSC5dv,-19.840277777777754
ATSC5pe,-0.6191892857142867
ATSC5se,0.06146420758927923
ATSC6dv,-20.49305555555555
ATSC6pe,-1.0688321428571435
ATSC6se,-0.933939386160715
ATSC7dv,-56.652777777777786
ATSC7pe,-1.7526316326530613
ATSC7se,-1.3885290746173484
ATSC8dv,-89.5
ATSC8pe,-3.016458163265305
ATSC8se,-1.726535582908164
AXp-0dv,0.6114269106601868
AXp-1dv,0.3795128993263606
AXp-2dv,0.2205370800666819
AXp-3dv,0.13533314755317835
AXp-4dv,0.08181565851287545
AXp-5dv,0.04999858375327953
AXp-6dv,0.03330209862773692
AXp-7dv,0.020421979691483315
BertzCT,879.7577015448377
ECIndex,704
ETA_eta,25.832023669607114
GATS1dv,0.715390063140255
GATS1pe,0.6293038787623731
GATS1se,0.49044306646473584
GATS2dv,0.8320040773034697
GATS2pe,0.64471989151623
GATS2se,0.5462099969817826
GATS3dv,0.9359320918077264
GATS3pe,0.8357717194034562
GATS3se,0.8714013726552549
GATS4dv,1.3374587131159474
GATS4pe,1.5074686455648454
GATS4se,1.667609557146672
GATS5dv,1.320725571107818
GATS5pe,1.6017976705047645
GATS5se,1.7197593727161185
GATS6dv,1.052555455749585
GATS6pe,1.1370876657700697
GATS6se,1.1916393364005804
GATS7dv,1.2121091102198005
GATS7pe,1.3192968225235382
GATS7se,1.4216440450156889
GATS8dv,1.3208940252129853
GATS8pe,1.4206275169574238
GATS8se,1.4503026254259348
LogEE_A,4.246975536961113
LogEE_D,165.25518704679124
MATS1dv,0.08385783966564593
MATS1pe,0.02483530164742181
MATS1se,0.11591064188423945
MATS2dv,0.15946388969241154
MATS2pe,0.23088973641834068
MATS2se,0.2936033701604268
MATS3dv,0.05151566536662244
MATS3pe,0.10071494077522634
MATS3se,0.04891468210695623
MATS4dv,-0.14323689170972603
MATS4pe,-0.13270233934746892
MATS4se,-0.15775442258869407
MATS5dv,-0.03935424328829009
MATS5pe,-0.04198249246304175
MATS5se,0.006541878227982796
MATS6dv,-0.044927911331699204
MATS6pe,-0.08009768892100588
MATS6se,-0.10986631381474422
MATS7dv,-0.1232757243576736
MATS7pe,-0.13036108549548223
MATS7se,-0.16212413918259153
MATS8dv,-0.2104565771179561
MATS8pe,-0.24245868293923215
MATS8se,-0.2178468837146033
MAXaaCH,2.0173521789368096
MAXaasC,1.1453108531968736
MAXdssC,-0.2042736415553872
MAXsCH3,2.0317009336745158
MAXssNH,2.9276019865909837
MAXsssN,1.3842290249433107
MDEC-12,2.1524253961187365
MDEC-13,0.802998685951919
MDEC-22,22.422554332896663
MDEC-23,18.219566404695154
MDEC-33,2.277684435693613
MDEN-23,0.33333333333333337
MDEO-11,0.814325284978472
MINaaCH,1.64597230095742
MINaasC,0.25804218163390247
MINdssC,-0.2042736415553872
MINsCH3,2.0317009336745158
MINssNH,2.9276019865909837
MINsssN,1.3842290249433107
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.6607142857142858
SM1_Dzi,0.883001233280407
SM1_Dzm,1.6581557966933946
SM1_Dzp,-3.8591084983466093
SM1_Dzv,-1.6780538154894666
SddssSe,0
SpAD_Dt,534.189712091671
SpAbs_A,36.327651536285565
SpAbs_D,330.51037409358247
SpMAD_A,1.297416126295913
SpMAD_D,11.80394193191366
SpMax_A,2.46372612734939
SpMax_D,165.25518704679124
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,74.86
TpiPC10,7.636541043370182
VAdjMat,5.906890595608519
VE1_DzZ,5.184035049148356
VE1_Dzi,5.199545295087995
VE1_Dzm,5.184043701204409
VE1_Dzp,5.2174728740648835
VE1_Dzv,5.216756309486544
VE2_DzZ,0.18514410889815558
VE2_Dzi,0.18569804625314265
VE2_Dzm,0.18514441790015748
VE2_Dzp,0.1863383169308887
VE2_Dzv,0.18631272533880514
VE3_DzZ,2.675203137232265
VE3_Dzi,2.6781905956928473
VE3_Dzm,2.675204806211882
VE3_Dzp,2.681632578107611
VE3_Dzv,2.6814952292787018
VR1_DzZ,171.3205375230588
VR1_Dzi,170.24883414664637
VR1_Dzm,171.31995728421407
VR1_Dzp,168.77579711834923
VR1_Dzv,168.7048274167104
VR2_DzZ,6.118590625823528
VR2_Dzi,6.080315505237371
VR2_Dzm,6.1185699030076455
VR2_Dzp,6.027707039941044
VR2_Dzv,6.025172407739658
VR3_DzZ,6.1731557074616905
VR3_Dzi,6.166880514296857
VR3_Dzm,6.173152320594968
VR3_Dzp,6.158190607062533
VR3_Dzv,6.157770021716143
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.12440251516954727
Xch-7dv,0.1876748092088786
Xpc-4dv,2.903432295022165
Xpc-5dv,4.117945778551214
Xpc-6dv,5.762822453862858
Zagreb1,142.0
Zagreb2,165.0
fragCpx,144.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,3
nBondsM,15
nBondsO,30
nBondsS,43
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,0
AATS0are,5.974525000000001
AATS1are,6.148703448275863
AATS2are,6.122428571428571
AATS3are,5.93753724137931
AATS4are,6.12811633986928
AATS5are,6.220163265306123
AATS6are,5.9294812030075175
AATS7are,5.961679104477612
AATS8are,5.946879032258066
AATSC0dv,3.4295634920634925
AATSC0pe,0.10033163265306118
AATSC0se,0.06391495631377549
AATSC1dv,0.2875957854406131
AATSC1pe,0.00249176636171709
AATSC1se,0.00740842361233284
AATSC2dv,0.5468915343915345
AATSC2pe,0.023165544217687076
AATSC2se,0.01876564657738093
AATSC3dv,0.17667624521072797
AATSC3pe,0.010104894440534822
AATSC3se,0.003126379769968323
AATSC4dv,-0.4912400145243283
AATSC4pe,-0.013314242363612117
AATSC4se,-0.010082867028061257
AATSC5dv,-0.13496787603930444
AATSC5pe,-0.004212172011661814
AATSC5se,0.00041812386115155936
AATSC6dv,-0.15408312447786127
AATSC6pe,-0.00803633190118153
AATSC6se,-0.007022100647824925
AATSC7dv,-0.4227819237147596
AATSC7pe,-0.013079340542187025
AATSC7se,-0.010362157273263794
AATSC8dv,-0.7217741935483871
AATSC8pe,-0.02432627551020407
AATSC8se,-0.013923674055710999
AETA_eta,0.9225722739145398
ATSC0are,5.840142857142855
ATSC1are,-0.1512979591836714
ATSC2are,2.881514285714288
ATSC3are,1.4689408163265307
ATSC4are,-2.3525510204081566
ATSC5are,-0.2645714285714203
ATSC6are,-1.1577428571428556
ATSC7are,-1.8339061224489772
ATSC8are,-3.122902040816323
BCUTZ-1h,16.013123510710223
BCUTZ-1l,5.693925420948432
BCUTc-1h,0.4461042673795502
BCUTc-1l,-0.3754553427649892
BCUTd-1h,4.04853458179786
BCUTd-1l,0.9714983158004501
BCUTi-1h,14.543249026198106
BCUTi-1l,10.319764010035511
BCUTm-1h,32.06654423614938
BCUTm-1l,11.70499160150438
BCUTp-1h,2.9546173371271918
BCUTp-1l,0.7517328115162945
BCUTs-1h,7.0145753458394315
BCUTs-1l,0.29758488243585995
BCUTv-1h,24.441833711620482
BCUTv-1l,14.701063968150482
BalabanJ,1.5264257442722569
Diameter,16
ETA_beta,33.25
GATS1are,0.6603832907792085
GATS2are,0.61496783346787
GATS3are,0.836011375320632
GATS4are,1.574086584480094
GATS5are,1.6537843287311256
GATS6are,1.151121869765777
GATS7are,1.3458913511988015
GATS8are,1.4460614837242005
HybRatio,0.4090909090909091
Lipinski,True
LogEE_Dt,267.09485604583557
MATS1are,-0.02501322172259401
MATS2are,0.26314555253866945
MATS3are,0.09714061586657327
MATS4are,-0.14743893203180308
MATS5are,-0.01725798805126557
MATS6are,-0.08346896447841547
MATS7are,-0.1312311269658896
MATS8are,-0.24149115726131928
MAXddssS,-3.6859020872722614
MAXssCH2,0.8586949150770399
MAXsssCH,-0.6385416404216011
MINddssS,-3.6859020872722614
MINssCH2,0.38356594508786057
MINsssCH,-0.6385416404216011
NsssssAs,0
RotRatio,0.23333333333333334
SM1_Dzpe,1.1101591187270503
SM1_Dzse,1.0973664910406058
SMR_VSA1,13.212334168400758
SMR_VSA2,0.0
SMR_VSA3,9.622004595302565
SMR_VSA4,0.0
SMR_VSA5,49.96516961898641
SMR_VSA6,13.08951281182515
SMR_VSA7,65.72420659954848
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,249.75400756240495
SpAD_Dzi,273.84658934808795
SpAD_Dzm,249.7725688839875
SpAD_Dzp,326.69506277621025
SpAD_Dzv,321.0661482084216
SpAbs_Dt,534.1897120916715
SpDiam_A,4.927452254698782
SpDiam_D,245.36084698074927
SpMAD_Dt,19.078204003273964
SpMax_Dt,267.09485604583557
SsssssAs,0
VE1_Dzpe,5.199599047460477
VE1_Dzse,5.1992847409735194
VE2_Dzpe,0.18569996598073132
VE2_Dzse,0.18568874074905425
VE3_Dzpe,2.678200933538099
VE3_Dzse,2.678140483494912
VMcGowan,312.0800000000008
VR1_Dzpe,170.07675449728671
VR1_Dzse,170.08778153492813
VR2_Dzpe,6.0741698034745255
VR2_Dzse,6.074563626247433
VR3_Dzpe,6.165869249380162
VR3_Dzse,6.165934082932618
mZagreb1,8.979166666666668
mZagreb2,6.305555555555556
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,49
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.10428826530612241
AATSC1are,-0.0026085855031667484
AATSC2are,0.02744299319727893
AATSC3are,0.010130626319493316
AATSC4are,-0.01537615046018403
AATSC5are,-0.001799805636540274
AATSC6are,-0.008704833512352298
AATSC7are,-0.013685866585440128
AATSC8are,-0.02518469387755099
AETA_beta,1.1875
BCUTdv-1h,6.022485893185075
BCUTdv-1l,0.6449106918268867
BCUTpe-1h,3.5369756289637033
BCUTpe-1l,2.2378948268953756
BCUTse-1h,3.7682878807412075
BCUTse-1l,2.4366407439610653
ETA_alpha,13.633333333333335
ETA_dBeta,-0.25
ETA_eta_B,0.39500838103813685
ETA_eta_F,25.68606920573824
ETA_eta_L,7.4518617233533115
ETA_eta_R,51.51809287534535
ETA_psi_1,0.5936139332365751
LabuteASA,167.36408116226806
LogEE_DzZ,124.53299417923219
LogEE_Dzi,136.9484479145836
LogEE_Dzm,124.54190844890898
LogEE_Dzp,162.54078614414794
LogEE_Dzv,160.23342163715913
PEOE_VSA1,5.316788604006331
PEOE_VSA2,4.794537184071822
PEOE_VSA3,8.417796984328938
PEOE_VSA4,4.305215991296234
PEOE_VSA5,0.0
PEOE_VSA6,55.8091283018479
PEOE_VSA7,48.94292361202125
PEOE_VSA8,13.08951281182515
PEOE_VSA9,4.895483475517775
SM1_Dzare,1.2038881980944245
SpAD_Dzpe,275.78269704221793
SpAD_Dzse,275.23527601023494
SpAbs_DzZ,248.37330087173893
SpAbs_Dzi,273.08973114813335
SpAbs_Dzm,248.39383941914704
SpAbs_Dzp,328.9406807866426
SpAbs_Dzv,322.1448970898076
SpDiam_Dt,397.8131267141255
SpMAD_DzZ,8.919785984371606
SpMAD_Dzi,9.780235333860285
SpMAD_Dzm,8.920448888713839
SpMAD_Dzp,11.66768081343608
SpMAD_Dzv,11.466648150300772
SpMax_DzZ,124.53299417923219
SpMax_Dzi,136.9484479145836
SpMax_Dzm,124.54190844890898
SpMax_Dzp,162.54078614414794
SpMax_Dzv,160.23342163715913
VE1_Dzare,5.19904540111374
VE2_Dzare,0.1856801928969193
VE3_Dzare,2.6780944492073773
VR1_Dzare,170.12243830869087
VR2_Dzare,6.075801368167531
VR3_Dzare,6.166137820338852
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48690476190476195
AETA_dBeta,-0.008928571428571428
AETA_eta_B,0.014107442179933458
AETA_eta_F,0.9173596144906514
AETA_eta_L,0.2661379186911897
AETA_eta_R,1.8399318884051912
BCUTare-1h,3.5809417188875594
BCUTare-1l,2.1845184612542856
ETA_beta_s,16.75
ETA_dPsi_A,0.12038606676342489
ETA_dPsi_B,0.0
ETA_eta_BR,0.6530083810381369
ETA_eta_FL,6.067343457981647
ETA_eta_RL,13.519205181334959
LogEE_Dzpe,137.93099706106352
LogEE_Dzse,137.6568296655118
PEOE_VSA10,6.041840829147961
PEOE_VSA11,0.0
PEOE_VSA12,15.930470882759089
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,37.76154634594979
SlogP_VSA3,27.659471583331424
SlogP_VSA4,0.0
SlogP_VSA5,37.31310505186264
SlogP_VSA6,59.49278709167226
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,274.70588641365725
SpAbs_Dzpe,274.7905278918227
SpAbs_Dzse,274.2461698649728
SpDiam_DzZ,188.8982313448226
SpDiam_Dzi,205.5442486336692
SpDiam_Dzm,188.91583522699472
SpDiam_Dzp,251.15379012802757
SpDiam_Dzv,245.75168210998243
SpMAD_Dzpe,9.84938203722207
SpMAD_Dzse,9.82983128607982
SpMax_Dzpe,137.93099706106352
SpMax_Dzse,137.6568296655118
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,28
AETA_beta_s,0.5982142857142857
AETA_eta_BR,0.023321727894219175
AETA_eta_FL,0.21669083778505885
AETA_eta_RL,0.4828287564762485
DetourIndex,3604
EState_VSA1,16.065131982555545
EState_VSA2,10.80266320486928
EState_VSA3,19.51033443475116
EState_VSA4,36.81018947509803
EState_VSA5,4.305215991296234
EState_VSA6,12.13273413692322
EState_VSA7,49.38830667892189
EState_VSA8,5.316788604006331
EState_VSA9,0.0
ETA_beta_ns,16.5
ETA_shape_p,0.11002444987775059
ETA_shape_x,0.061124694376528114
ETA_shape_y,0.21271393643031783
GhoseFilter,True
LogEE_Dzare,137.39593921390343
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,273.6393763579167
SpDiam_Dzpe,207.7918571826317
SpDiam_Dzse,207.6064881776361
SpMAD_Dzare,9.810924514773474
SpMax_Dzare,137.39593921390343
TopoPSA(NO),66.48
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,27.670069375036
VSA_EState9,40.932499378902925
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5892857142857143
EState_VSA10,13.212334168400758
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.013095238095238049
FilterItLogS,-5.494449704863197
SpDiam_Dzare,206.76087887804232
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5601190476190477
ETA_epsilon_2,0.8202380952380948
ETA_epsilon_3,0.43999999999999984
ETA_epsilon_4,0.5142156862745095
ETA_epsilon_5,0.8022988505747123
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.1201190476190479
ETA_dEpsilon_B,0.04590336134453821
ETA_dEpsilon_C,-0.0742156862745097
ETA_dEpsilon_D,0.01793924466338248
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8214285714285714
MDEDescriptor,"0.0,2.1524253961187365,0.802998685951919,0.0,22.422554332896663,18.219566404695154,0.0,2.277684435693613,0.0,0.0,0.814325284978472,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.0"
APolDescriptor,64.89620399999997
BCUTDescriptor,"11.850000000000021,31.972072403254963,-0.27889011869367614,0.2441451490270197,5.623693667317346,12.922459944983244"
BPolDescriptor,40.683795999999994
TPSADescriptor,74.86
ALOGPDescriptor,"1.2728000000000017,1.6200198400000043,104.21859999999998"
XLogPDescriptor,4.018000000000001
VAdjMaDescriptor,5.906890595608519
WeightDescriptor,400.18206398
ChiPathDescriptor,"19.98491689530906,13.51920518133496,11.914292984652844,9.978856745531887,7.800256778758199,6.051636310734425,3.7583131439097244,2.5993839049044096,16.50719868845575,10.304665085686803,7.623218964556141,5.729957544239191,3.993099532459622,2.804268528999909,1.5817108848100283,0.9777461856478377"
ChiChainDescriptor,"0.0,0.0,0.0,0.2687287392826324,0.26254020451338433,0.0,0.0,0.0,0.12440251516954726,0.13110068935440375"
AtomCountDescriptor,56
BondCountDescriptor,30
SmallRingDescriptor,"3,2,3,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"1.952905614365457,0.16666666666666666,0.7092756949471918,0.15137471507731048,0.8079946540957768,0.02280752297933222,0.1766192518890518,0.01691363992580506"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,10,2,3,6,0,0"
ZagrebIndexDescriptor,142.0
LargestChainDescriptor,17
MannholdLogPDescriptor,3.2199999999999998
WeightedPathDescriptor,"56.639504294993635,2.0228394391069155,17.576247571568206,7.583790378300958,6.4718108491585875"
FractionalPSADescriptor,0.18706485556969213
WienerNumbersDescriptor,"2220.0,44.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.681207635356095,7.0390629398803854,9.881458064994394,1.8485811082924872,2.5136050880419694,3.020535165975326"
FractionalCSP3Descriptor,0.4090909090909091
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,7,0,0,9,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"22.68,10.85782272456871,6.016375934496262"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,2608.06
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.4090909090909091
AutocorrelationDescriptorMass,"37.17112074762581,39.892859088733985,52.107362175433074,57.414197358335855,54.489894366766784"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.389269544741163,-0.2328554513915387,0.08449141844313486,0.0682089127448967,-0.24886478034127404"
EccentricConnectivityIndexDescriptor,704
AutocorrelationDescriptorPolarizability,"2202.459664041433,2552.2973076915328,3530.1449774752514,3687.482975071421,3292.105226109261"
