DLiP-ID,C100JI
AATSC5s,0.07478841145833336
AATSC5v,3.512205225199553
AATSC6Z,-0.7829241071428571
AATSC6c,-0.005721892767408068
AATSC6d,0.044642857142857144
AATSC6i,0.04602575185823928
AATSC6m,-3.756701515430236
AATSC6p,-0.0076645697884821385
AATSC6s,0.10369776165674605
AATSC6v,-3.372166761743368
AATSC7Z,2.4324776785714284
AATSC7c,0.006543160755645353
AATSC7d,-0.044642857142857144
AATSC7i,0.0869313585038785
AATSC7m,11.624761419423113
AATSC7p,0.037653672597013084
AATSC7s,0.36789224153202943
AATSC7v,12.147941845654774
AATSC8Z,-1.9673775337837838
AATSC8c,-0.002214825689811286
AATSC8d,-0.20777027027027026
AATSC8i,-0.40461073736530667
AATSC8m,-9.510382448024373
AATSC8p,-0.05964223354256883
AATSC8s,-0.4419715125281532
AATSC8v,-12.6018253298559
ATS0are,214.8149
ATS1are,224.27499999999998
ATS2are,374.983
ATS3are,432.114
ATS4are,458.764
ATS5are,412.608
ATS6are,366.199
ATS7are,312.58200000000005
ATS8are,242.16
ATSC0dv,155.875
ATSC0pe,6.126546874999999
ATSC0se,4.323513874999999
ATSC1dv,43.9453125
ATSC1pe,-0.03334042968750012
ATSC1se,-0.20550486718749994
ATSC2dv,8.21875
ATSC2pe,0.8128460937500007
ATSC2se,0.6393128437499986
ATSC3dv,-54.0546875
ATSC3pe,-1.782224804687499
ATSC3se,-1.2805724921875001
ATSC4dv,-34.66015625
ATSC4pe,-1.5198540039062491
ATSC4se,-1.0764564101562497
ATSC5dv,29.0
ATSC5pe,1.2924374999999988
ATSC5se,0.6549848750000002
ATSC6dv,8.59375
ATSC6pe,-0.6198789062499994
ATSC6se,-0.3068919062500005
ATSC7dv,50.19140625
ATSC7pe,2.0729250976562477
ATSC7se,1.2926787539062503
ATSC8dv,-69.35546875
ATSC8pe,-1.588707324218749
ATSC8se,-1.0632095429687505
AXp-0dv,0.5399240802707352
AXp-1dv,0.2768237698529444
AXp-2dv,0.14250613865033437
AXp-3dv,0.07571394597701112
AXp-4dv,0.03887974301589646
AXp-5dv,0.0209308993152428
AXp-6dv,0.010787428473140064
AXp-7dv,0.005791538143955736
BertzCT,819.3418446326609
ECIndex,341
ETA_eta,12.029670378901443
GATS1dv,0.42992593990282557
GATS1pe,0.6098500633768512
GATS1se,0.6939743985848712
GATS2dv,0.8310230266926338
GATS2pe,0.7356123253128857
GATS2se,0.7654072563505173
GATS3dv,1.0350659765254793
GATS3pe,1.0100611727078512
GATS3se,1.026342217574546
GATS4dv,1.0616126591142687
GATS4pe,1.0173129529769156
GATS4se,1.0199927001620404
GATS5dv,0.8980553327987169
GATS5pe,0.8382829336468596
GATS5se,0.8674637146272604
GATS6dv,0.9766296253866422
GATS6pe,1.1128313439790896
GATS6se,1.1077992088090616
GATS7dv,0.8056560234358379
GATS7pe,0.7250542046050323
GATS7se,0.7385266844661019
GATS8dv,1.410953856823945
GATS8pe,1.3874031675535887
GATS8se,1.3753518885082734
LogEE_A,3.9373412833364787
LogEE_D,83.65090746794651
MATS1dv,0.2653427048445681
MATS1pe,-0.005121845728337236
MATS1se,-0.04473591416154187
MATS2dv,0.030129453545652423
MATS2pe,0.0758148907728479
MATS2se,0.08449646180446208
MATS3dv,-0.1681368618016573
MATS3pe,-0.14104339913536057
MATS3se,-0.14360625420122142
MATS4dv,-0.100217987959836
MATS4pe,-0.11180925168043752
MATS4se,-0.11221507932937737
MATS5dv,0.09302325581395349
MATS5pe,0.10547846334726681
MATS5se,0.07574682236910832
MATS6dv,0.031504181464085235
MATS6pe,-0.057816666563437105
MATS6se,-0.04056117515557387
MATS7dv,0.21028427409456166
MATS7pe,0.22096411407135758
MATS7se,0.19525746749175393
MATS8dv,-0.3848154489694185
MATS8pe,-0.22427268954345014
MATS8se,-0.2126817686465048
MAXaaCH,1.868145313681028
MAXaaaC,0.44242583144368886
MAXaasC,0.8735289115646259
MAXaasN,1.3960185185185185
MAXsCH3,1.5772907951569568
MDEC-12,1.5019072414788257
MDEC-13,1.0873803730028924
MDEC-22,7.832661153972521
MDEC-23,15.738082948618668
MDEC-33,4.700099553234329
MDEO-12,0.5345224838248487
MDEO-22,0.14285714285714285
MINaaCH,1.2650383177962543
MINaaaC,0.37434825627782
MINaasC,-0.4049145985554714
MINaasN,1.3960185185185185
MINsCH3,1.5772907951569568
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.2261904761904763
SM1_Dzi,1.0983553366090928
SM1_Dzm,1.25808588869574
SM1_Dzp,-5.763269279062829
SM1_Dzv,-2.0629677277182132
SddssSe,0
SpAD_Dt,354.7055472634321
SpAbs_A,26.234993828499945
SpAbs_D,167.3018149358931
SpMAD_A,1.3117496914249973
SpMAD_D,8.365090746794653
SpMax_A,2.466328257230534
SpMax_D,83.65090746794651
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,44.370000000000005
TpiPC10,8.746135522263103
VAdjMat,5.459431618637297
VE1_DzZ,4.409746930918733
VE1_Dzi,4.404798327769688
VE1_Dzm,4.410095546626854
VE1_Dzp,4.3628224411159335
VE1_Dzv,4.393569695903182
VE2_DzZ,0.22048734654593666
VE2_Dzi,0.22023991638848442
VE2_Dzm,0.22050477733134272
VE2_Dzp,0.21814112205579667
VE2_Dzv,0.21967848479515908
VE3_DzZ,2.176964483092903
VE3_Dzi,2.1758416563278864
VE3_Dzm,2.1770435356857787
VE3_Dzp,2.1662663773607855
VE3_Dzv,2.1732892198004663
VR1_DzZ,105.39627335235753
VR1_Dzi,105.82255340829504
VR1_Dzm,105.36033644733727
VR1_Dzp,108.91071301491598
VR1_Dzv,106.7196418807471
VR2_DzZ,5.269813667617877
VR2_Dzi,5.291127670414752
VR2_Dzm,5.268016822366864
VR2_Dzp,5.445535650745799
VR2_Dzv,5.335982094037355
VR3_DzZ,5.350874458853869
VR3_Dzi,5.354910847477331
VR3_Dzm,5.35053343130173
VR3_Dzp,5.383675580452994
VR3_Dzv,5.363352407031478
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02282177322938192
Xch-6dv,0.10364073334419538
Xch-7dv,0.12650528659958535
Xpc-4dv,0.9394242293272521
Xpc-5dv,1.2455347063662174
Xpc-6dv,1.5124729922559317
Zagreb1,106.0
Zagreb2,125.0
fragCpx,104.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,1
nBondsM,17
nBondsO,22
nBondsS,17
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,5
naHRing,1
AATS0are,6.712965625
AATS1are,6.596323529411764
AATS2are,6.696125
AATS3are,6.5471818181818175
AATS4are,6.461464788732394
AATS5are,6.447
AATS6are,6.539267857142858
AATS7are,6.379224489795919
AATS8are,6.544864864864865
AATSC0dv,4.87109375
AATSC0pe,0.19145458984374997
AATSC0se,0.13510980859374996
AATSC1dv,1.2925091911764706
AATSC1pe,-0.0009806008731617682
AATSC1se,-0.006044260799632351
AATSC2dv,0.14676339285714285
AATSC2pe,0.014515108816964299
AATSC2se,0.011416300781249975
AATSC3dv,-0.8190104166666666
AATSC3pe,-0.027003406131628774
AATSC3se,-0.019402613517992426
AATSC4dv,-0.4881712147887324
AATSC4pe,-0.021406394421214777
AATSC4se,-0.015161357889524643
AATSC5dv,0.453125
AATSC5pe,0.02019433593749998
AATSC5se,0.010234138671875004
AATSC6dv,0.15345982142857142
AATSC6pe,-0.011069266183035704
AATSC6se,-0.005480212611607152
AATSC7dv,1.0243144132653061
AATSC7pe,0.04230459382971934
AATSC7se,0.02638119905931123
AATSC8dv,-1.8744721283783783
AATSC8pe,-0.04293803578969592
AATSC8se,-0.028735393053209473
AETA_eta,0.6014835189450721
ATSC0are,6.8878718749999965
ATSC1are,-0.14924199218749978
ATSC2are,0.9271960937500008
ATSC3are,-2.021613867187499
ATSC4are,-1.6134157226562498
ATSC5are,1.3422562499999988
ATSC6are,-0.5919757812499993
ATSC7are,2.0910524414062484
ATSC8are,-1.7462487304687488
BCUTZ-1h,9.00406601003225
BCUTZ-1l,5.693871727850724
BCUTc-1h,0.5401879155275157
BCUTc-1l,-0.5293496567172824
BCUTd-1h,3.271408139746453
BCUTd-1l,0.9777559161830239
BCUTi-1h,17.424770720857822
BCUTi-1l,10.954690151571382
BCUTm-1h,19.0001409210766
BCUTm-1l,11.70554114976005
BCUTp-1h,1.9925432051449679
BCUTp-1l,0.5458624200103183
BCUTs-1h,8.001918263901894
BCUTs-1l,1.4082233989670165
BCUTv-1h,20.8940797007028
BCUTv-1l,13.30412095830726
BalabanJ,1.6026865203855087
Diameter,10
ETA_beta,28.25
GATS1are,0.6363608583853818
GATS2are,0.7429431636209944
GATS3are,1.0193493512497613
GATS4are,1.0058763154764099
GATS5are,0.8383753327293126
GATS6are,1.1075572598394188
GATS7are,0.7320789959570222
GATS8are,1.3952059757209117
HybRatio,0.13333333333333333
Lipinski,True
LogEE_Dt,177.35277363171602
MATS1are,-0.020392808405802133
MATS2are,0.07692163107864358
MATS3are,-0.14230468252642192
MATS4are,-0.10557299796618305
MATS5are,0.09743620920649018
MATS6are,-0.04911123219753558
MATS7are,0.1982593887690663
MATS8are,-0.21926499210575068
MAXssCH2,0.2981018518518517
MINssCH2,0.2981018518518517
NsssssAs,0
RotRatio,0.13636363636363635
SM1_Dzpe,1.2966434836360508
SM1_Dzse,1.1992473937688994
SMR_VSA1,13.544428938528215
SMR_VSA2,0.0
SMR_VSA3,4.567099647791355
SMR_VSA4,0.0
SMR_VSA5,6.544756405912575
SMR_VSA6,7.109797541277533
SMR_VSA7,64.39584181827544
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,118.52505372343862
SpAD_Dzi,117.12118608721988
SpAD_Dzm,118.39619756234453
SpAD_Dzp,181.8810783273082
SpAD_Dzv,152.2935405866216
SpAbs_Dt,354.705547263432
SpDiam_A,4.7914057743612535
SpDiam_D,124.22190428670743
SpMAD_Dt,17.735277363171605
SpMax_Dt,177.35277363171602
SsssssAs,0
VE1_Dzpe,4.40968803083613
VE1_Dzse,4.40957376605489
VE2_Dzpe,0.2204844015418065
VE2_Dzse,0.22047868830274447
VE3_Dzpe,2.1769511262094157
VE3_Dzse,2.176925213659391
VMcGowan,188.8799999999998
VR1_Dzpe,105.39595350514033
VR1_Dzse,105.41445291094446
VR2_Dzpe,5.269797675257016
VR2_Dzse,5.270722645547223
VR3_Dzpe,5.350871424138386
VR3_Dzse,5.35104693165878
mZagreb1,6.277777777777778
mZagreb2,4.416666666666666
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,7
nBondsKS,27
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.2152459960937499
AATSC1are,-0.004389470358455876
AATSC2are,0.016557073102678586
AATSC3are,-0.03063051313920453
AATSC4are,-0.022724165107834503
AATSC5are,0.02097275390624998
AATSC6are,-0.010570996093749988
AATSC7are,0.04267453962053568
AATSC8are,-0.04719591163429051
AETA_beta,1.4125
BCUTdv-1h,7.004057763998602
BCUTdv-1l,0.9975746011916033
BCUTpe-1h,3.9886643917825
BCUTpe-1l,2.240585917911419
BCUTse-1h,4.009945324765831
BCUTse-1l,2.4361427103015183
ETA_alpha,9.185714285714285
ETA_dBeta,1.75
ETA_eta_B,0.24517846677707666
ETA_eta_F,19.489576063079582
ETA_eta_L,3.778372131943185
ETA_eta_R,31.519246441981025
ETA_psi_1,0.5156375300721733
LabuteASA,113.56459755018497
LogEE_DzZ,59.323836385528836
LogEE_Dzi,58.6155108104404
LogEE_Dzm,59.26100307560705
LogEE_Dzp,89.4997218438884
LogEE_Dzv,75.63102836138125
PEOE_VSA1,9.154013890853395
PEOE_VSA2,4.567099647791355
PEOE_VSA3,9.184952231746642
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,29.828919765543436
PEOE_VSA8,6.06636706846161
PEOE_VSA9,19.17125466480637
SM1_Dzare,1.433054512024878
SpAD_Dzpe,117.60961311360398
SpAD_Dzse,118.73316880072079
SpAbs_DzZ,117.4214822948672
SpAbs_Dzi,116.13266628427175
SpAbs_Dzm,117.26392026251838
SpAbs_Dzp,184.76271296683962
SpAbs_Dzv,153.32502445048067
SpDiam_Dt,253.54378914324968
SpMAD_DzZ,5.926252686171931
SpMAD_Dzi,5.856059304360994
SpMAD_Dzm,5.919809878117226
SpMAD_Dzp,9.094053916365409
SpMAD_Dzv,7.614677029331079
SpMax_DzZ,59.323836385528836
SpMax_Dzi,58.6155108104404
SpMax_Dzm,59.26100307560705
SpMax_Dzp,89.4997218438884
SpMax_Dzv,75.63102836138125
VE1_Dzare,4.410007657353896
VE2_Dzare,0.2205003828676948
VE3_Dzare,2.17702360637862
VR1_Dzare,105.35852883274396
VR2_Dzare,5.267926441637198
VR3_Dzare,5.350516274654735
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.45928571428571424
AETA_dBeta,0.0875
AETA_eta_B,0.012258923338853834
AETA_eta_F,0.9744788031539791
AETA_eta_L,0.18891860659715926
AETA_eta_R,1.5759623220990513
BCUTare-1h,4.107712999352676
BCUTare-1l,2.1914842080914148
ETA_beta_s,13.25
ETA_dPsi_A,0.1983624699278267
ETA_dPsi_B,0.0
ETA_eta_BR,0.5031784667770767
ETA_eta_FL,5.890662963652835
ETA_eta_RL,9.66903509559602
LogEE_Dzpe,58.869638730983795
LogEE_Dzse,59.426546770048844
PEOE_VSA10,11.5667326743298
PEOE_VSA11,5.583020141642242
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,10.492925776029502
SlogP_VSA2,11.676897189068889
SlogP_VSA3,6.544756405912575
SlogP_VSA4,5.817220841045895
SlogP_VSA5,5.563451491696996
SlogP_VSA6,51.676257600356436
SlogP_VSA7,0.0
SlogP_VSA8,11.099720859258504
SlogP_VSA9,0.0
SpAD_Dzare,116.1058798516533
SpAbs_Dzpe,116.44263397833167
SpAbs_Dzse,117.65384614632876
SpDiam_DzZ,90.40424439830504
SpDiam_Dzi,88.68102073521001
SpDiam_Dzm,90.34430956053406
SpDiam_Dzp,131.39626407296927
SpDiam_Dzv,113.75319988193898
SpMAD_Dzpe,5.880480655680199
SpMAD_Dzse,5.936658440036039
SpMax_Dzpe,58.869638730983795
SpMax_Dzse,59.426546770048844
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,20
AETA_beta_s,0.6625
AETA_eta_BR,0.025158923338853834
AETA_eta_FL,0.29453314818264176
AETA_eta_RL,0.48345175477980096
DetourIndex,1745
EState_VSA1,11.573283663275348
EState_VSA2,0.0
EState_VSA3,23.39398909845498
EState_VSA4,5.563451491696996
EState_VSA5,22.766200853176183
EState_VSA6,7.109797541277533
EState_VSA7,24.26546827384644
EState_VSA8,0.0
EState_VSA9,9.154013890853395
ETA_beta_ns,15.0
ETA_shape_p,0.12182477967858996
ETA_shape_x,0.0
ETA_shape_y,0.370139968895801
GhoseFilter,True
LogEE_Dzare,58.12459265142788
SlogP_VSA10,4.39041504767482
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,114.81613079083098
SpDiam_Dzpe,89.69432289725842
SpDiam_Dzse,90.54471228269497
SpMAD_Dzare,5.805293992582665
SpMax_Dzare,58.12459265142788
TopoPSA(NO),44.370000000000005
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,19.794641392841697
VSA_EState9,31.705358607158303
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.75
EState_VSA10,9.184952231746642
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.040714285714285744
FilterItLogS,-4.265125013450277
SpDiam_Dzare,88.59309744640704
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6691964285714287
ETA_epsilon_2,0.8907142857142855
ETA_epsilon_3,0.44285714285714317
ETA_epsilon_4,0.5685064935064937
ETA_epsilon_5,0.8907142857142855
AETA_beta_ns_d,0.075
ETA_dEpsilon_A,0.22633928571428552
ETA_dEpsilon_B,0.10068993506493495
ETA_dEpsilon_C,-0.12564935064935057
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8
MDEDescriptor,"0.0,1.5019072414788257,1.0873803730028924,0.0,7.832661153972521,15.738082948618668,0.0,4.700099553234329,0.0,0.0,0.0,0.5345224838248487,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,38.464515999999996
BCUTDescriptor,"11.85,18.99840657915163,-0.3487149358804589,0.3500453509096185,4.250822180524348,9.760376110825108"
BPolDescriptor,21.091483999999998
TPSADescriptor,44.370000000000005
ALOGPDescriptor,"3.9198999999999993,15.365616009999995,67.2429"
XLogPDescriptor,2.9190000000000005
VAdjMaDescriptor,5.459431618637297
WeightDescriptor,273.08012156
ChiPathDescriptor,"14.11251969619286,9.669035095596021,8.76160654473024,7.339930279368259,6.158104293896758,5.166579074981269,3.3090256311554556,2.406856852214986,10.798481605414704,6.090122936764777,4.417690298160366,3.104271785057454,2.138385865874305,1.4442320527517531,0.7443325646466645,0.44594843708459186"
ChiChainDescriptor,"0.0,0.0,0.07856742013183861,0.39660880187581576,0.6612402812804257,0.0,0.0,0.02282177322938192,0.10364073334419538,0.12650528659958535"
AtomCountDescriptor,32
BondCountDescriptor,22
SmallRingDescriptor,"3,3,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.371457879096767,0.0,0.21982198216447035,0.0,0.48868661944148156,0.0,0.05121244563300478,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,11,1,1,0,0,0"
ZagrebIndexDescriptor,106.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.5599999999999996
WeightedPathDescriptor,"40.96462147258765,2.0482310736293825,14.507684822490488,8.453737050368169,3.5087867625727123"
FractionalPSADescriptor,0.1624797870549183
WienerNumbersDescriptor,"810.0,30.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.015605694426579,4.8303805412953205,6.868184904022076,0.9394242293272521,1.2455347063662174,1.3870189708668648"
FractionalCSP3Descriptor,0.13333333333333333
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,0,7,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"14.917355371900827,6.40582726326743,3.276621058893516"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,776.05
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.13333333333333333
AutocorrelationDescriptorMass,"24.185431546941967,24.740790796729318,35.87187616079609,34.4850337728326,29.2496239702289"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.5277894532939821,-0.38827212896070773,0.22575904736595365,-0.09413873234427908,-0.009779719891541423"
EccentricConnectivityIndexDescriptor,341
AutocorrelationDescriptorPolarizability,"1153.0475815322602,1360.602409006881,1910.757765986154,1788.9569118748398,1446.8609510530089"
