DLiP-ID,P000E5
MATS5Z,-0.15733131433671435
MATS5c,-0.08455208894355157
MATS5d,-0.13601759673203542
MATS5i,0.01777582600639318
MATS5m,-0.155215691910979
MATS5p,-0.0407386951511933
MATS5s,-0.0896491217551707
MATS5v,-0.08023807310143112
MATS6Z,-0.05320223226149347
MATS6c,-0.007292658065498028
MATS6d,-0.10643451930355793
MATS6i,-0.14363006218975283
MATS6m,-0.055017235581665026
MATS6p,-0.13232934058399165
MATS6s,0.013148324683119742
MATS6v,-0.1043183882863842
MATS7Z,-0.022785840889198754
MATS7c,0.05240623126302186
MATS7d,-0.15308808311746047
MATS7i,-0.028215534510496194
MATS7m,-0.023316346135304464
MATS7p,-0.03569260743739945
MATS7s,-0.06698676182063593
MATS7v,-0.039112687299015104
MATS8Z,-0.07061446245607818
MATS8c,-0.016168402039464843
MATS8d,-0.3016233493144924
MATS8i,-0.16608952158584922
MATS8m,-0.07497280604837965
MATS8p,-0.21336948137210943
MATS8s,0.004284699910163316
MATS8v,-0.1747322319455186
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,32.16151413377239
SpAD_D,243.16310516379264
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.5075519652305367
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,893
TMWC10,127.90455402225201
TSRW10,73.4930906269434
VE1_Dt,4.968944857476922
VE2_Dt,0.1987577942990769
VE3_Dt,2.5194982471248384
VR1_Dt,141.20977181966438
VR2_Dt,5.6483908727865755
VR3_Dt,5.866537260060408
Xc-3dv,0.7796852175491074
Xc-4dv,0.0
Xc-5dv,0.1538346388339512
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.2647770179839391
Xch-7d,0.4980051853106768
Xp-0dv,14.614182975820825
Xp-1dv,8.163973567878251
Xp-2dv,6.116054820675362
Xp-3dv,4.161356851026876
Xp-4dv,2.8610055459102157
Xp-5dv,1.9130666607788516
Xp-6dv,1.1792934251461895
Xp-7dv,0.7363902084052417
Xpc-4d,4.4615842975863185
Xpc-5d,6.675315915664399
Xpc-6d,10.4794478126153
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,48
nFRing,1
nHBAcc,3
nHBDon,1
nHRing,2
nSpiro,0
naRing,3
piPC10,8.140284790780523
AATS0dv,7.3478260869565215
AATS0pe,6.153956521739127
AATS0se,7.591443565217389
AATS1dv,7.25
AATS1pe,6.437302083333333
AATS1se,7.6886212499999935
AATS2dv,6.246913580246914
AATS2pe,6.328403703703706
AATS2se,7.679965135802466
AATS3dv,5.313131313131313
AATS3pe,6.227436363636366
AATS3se,7.595362303030301
AATS4dv,4.359649122807017
AATS4pe,6.26105263157895
AATS4se,7.723610807017546
AATS5dv,3.990566037735849
AATS5pe,6.195537735849057
AATS5se,7.608465094339621
AATS6dv,3.373913043478261
AATS6pe,5.995608695652176
AATS6se,7.447946295652174
AATS7dv,3.1926605504587156
AATS7pe,6.027267889908255
AATS7se,7.524656550458715
AATS8dv,2.922222222222222
AATS8pe,6.08439111111111
AATS8se,7.5585768888888865
AATSC0Z,7.113421550094522
AATSC0c,0.01646983600569096
AATSC0d,0.6242911153119092
AATSC0i,1.522558295498262
AATSC0m,33.946485987240074
AATSC0p,0.22942007846017257
AATSC0s,1.487240075614366
AATSC0v,50.6894752343498
AATSC1Z,0.35125236294896095
AATSC1c,-0.008420844232980776
AATSC1d,0.32498424700693124
AATSC1i,-0.32691889265080987
AATSC1m,1.6480717912925422
AATSC1p,-0.01422341053200987
AATSC1s,-0.07862493873836025
AATSC1v,-0.7688927359311303
AATSC2Z,0.7974748535555094
AATSC2c,-0.0020388208996696055
AATSC2d,0.05391607738803711
AATSC2i,0.38445368559643545
AATSC2m,3.8665125591904195
AATSC2p,0.04714546771850491
AATSC2s,0.03514019515559808
AATSC2v,9.166895374825398
AATSC3Z,0.257680777529549
AATSC3c,0.004117068244726654
AATSC3d,0.004386969887915131
AATSC3i,-0.18163323078205068
AATSC3m,1.0790753010778922
AATSC3p,-0.03286225887448099
AATSC3s,0.12217533452568108
AATSC3v,-4.2091601138829144
AATSC4Z,-0.15232315192518142
AATSC4c,-0.001001988019843764
AATSC4d,0.0025204788909893075
AATSC4i,-0.01653434575124594
AATSC4m,-0.5658705478808068
AATSC4p,0.021117314017642153
AATSC4s,-0.26562171812644403
AATSC4v,3.2390645242603067
AATSC5Z,-1.1191639619074791
AATSC5c,-0.0013925590388388902
AATSC5d,-0.08491457716588789
AATSC5i,0.027064731345367677
