DLiP-ID,T005FX
AATSC4i,-0.08531107949129882
AATSC4m,-2.2732965425537097
AATSC4p,-0.017538757065698875
AATSC4s,-0.23628133880403557
AATSC4v,-3.603386587573787
AATSC5Z,0.05747952173338628
AATSC5c,0.0031828161769439003
AATSC5d,-0.028182388690712115
AATSC5i,-0.08005371286960994
AATSC5m,0.44827534199531033
AATSC5p,-0.005935959146682461
AATSC5s,0.3906967684284465
AATSC5v,0.3011031314550686
AATSC6Z,-1.2585782232036693
AATSC6c,-0.0016625244028938145
AATSC6d,-0.00023356548326821896
AATSC6i,-0.08699395604962644
AATSC6m,-5.475776133531511
AATSC6p,-0.009183007122678279
AATSC6s,-0.24189466825837208
AATSC6v,-0.4643508906788012
AATSC7Z,-0.8410031961275414
AATSC7c,-0.0004087436216159175
AATSC7d,0.01601647818790531
AATSC7i,0.21033243935214288
AATSC7m,-3.76323385578634
AATSC7p,0.021533515401593883
AATSC7s,-0.25784007344467197
AATSC7v,1.045296054016818
AATSC8Z,-0.09808075563966437
AATSC8c,0.0023914195838525593
AATSC8d,-0.02721441610423539
AATSC8i,-0.05973642920449539
AATSC8m,-0.29720019050091256
AATSC8p,-0.0080952180528856
AATSC8s,0.046850740847795024
AATSC8v,0.4199201086019214
ATS0are,369.29830000000004
ATS1are,398.0538
ATS2are,684.3889999999999
ATS3are,849.0977
ATS4are,928.4246999999999
ATS5are,920.1139999999999
ATS6are,893.9820000000001
ATS7are,900.2598999999999
ATS8are,876.5099999999999
ATSC0dv,235.816091954023
ATSC0pe,7.423165517241376
ATSC0se,5.20204498275862
ATSC1dv,11.79046109129341
ATSC1pe,-0.11324244946491688
ATSC1se,0.14107322532699026
ATSC2dv,6.17584885718058
ATSC2pe,1.6340107015457899
ATSC2se,1.5829818587990454
ATSC3dv,-49.93658343242173
ATSC3pe,-0.27422604042806004
ATSC3se,-0.3980675975029724
ATSC4dv,-47.866560972387376
ATSC4pe,-1.9060407847800163
ATSC4se,-1.3414848703923945
ATSC5dv,61.992997753996576
ATSC5pe,1.8219994054696838
ATSC5se,0.8799418359096262
ATSC6dv,-39.64803804994054
ATSC6pe,-2.936368489892977
ATSC6se,-2.5978543721759855
ATSC7dv,-36.40731932884133
ATSC7pe,-2.6409954815695507
ATSC7se,-1.6734015960166506
ATSC8dv,13.729951116395824
ATSC8pe,0.8544740784779988
ATSC8se,0.2896369215219995
AXp-0dv,0.5569935514461399
AXp-1dv,0.32155405657848146
AXp-2dv,0.17786703158879363
AXp-3dv,0.09984400117915734
AXp-4dv,0.05659070108471473
AXp-5dv,0.03221795983847896
AXp-6dv,0.019510596771322764
AXp-7dv,0.011232295261522704
BertzCT,1469.8649567017337
ECIndex,915
ETA_eta,27.674868977972412
GATS1dv,0.6688281058371436
GATS1pe,0.6710409966647115
GATS1se,0.6557541241798193
GATS2dv,0.8937015476886796
GATS2pe,0.7942079600897894
GATS2se,0.7899989137608296
GATS3dv,1.0069432895989356
GATS3pe,0.878405380328223
GATS3se,0.8835582244886833
GATS4dv,1.1086826319317764
GATS4pe,1.2043512446775313
GATS4se,1.2162251780955062
GATS5dv,0.9491369202356968
GATS5pe,1.0608128789589102
GATS5se,1.1114386462431731
GATS6dv,1.132793568782553
GATS6pe,1.3442078688430164
GATS6se,1.4225428069067394
GATS7dv,1.1119024556512889
GATS7pe,1.2897951343964513
GATS7se,1.3059144950349866
GATS8dv,0.925056431393979
GATS8pe,0.854765176061932
GATS8se,0.8701295174969271
LogEE_A,4.495484952331329
LogEE_D,227.78769434221982
MATS1dv,0.04677283085637846
MATS1pe,-0.014271065994319609
MATS1se,0.02536920141140597
MATS2dv,0.014466448176723027
MATS2pe,0.12159184453372632
MATS2se,0.16808947820775896
MATS3dv,-0.09030971522943357
MATS3pe,-0.01575464544056825
MATS3se,-0.03263411274357682
MATS4dv,-0.0806369190857609
MATS4pe,-0.10200423021768418
MATS4se,-0.1024440674597127
MATS5dv,0.10588506350960047
MATS5pe,0.09886090643446027
MATS5se,0.06813109429388851
MATS6dv,-0.06965434643344566
MATS6pe,-0.16387826923916615
MATS6se,-0.20689055126479536
MATS7dv,-0.063507372669293
MATS7pe,-0.14634820322379277
MATS7se,-0.13232288359080502
MATS8dv,0.02378127869053536
MATS8pe,0.047016402677000795
MATS8se,0.022741518952146496
MAXaaCH,1.8652377960958095
MAXaaaC,0.6965222528570642
MAXaasC,0.8282168985082047
MAXdssC,-0.441397444780381
MAXssNH,2.8438227513227514
MDEC-22,22.163896341000093
MDEC-23,29.672766156213154
MDEC-33,7.921126690272007
MDEN-22,0.6850067105944414
MDEO-11,0.814325284978472
MDEO-12,0.6402098486699817
MDEO-22,0.4999999999999999
MINaaCH,1.4878602476770626
MINaaaC,0.348823286646887
MINaasC,0.025215390870153342
MINdssC,-0.441397444780381
MINssNH,2.6034809355841104
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.3035714285714284
SM1_Dzi,1.4545191904946573
SM1_Dzm,2.2991871333729694
SM1_Dzp,-6.541878845206732
SM1_Dzv,-2.7953673998489466
SddssSe,0
SpAD_Dt,817.9317977796177
SpAbs_A,46.216490576856216
SpAbs_D,455.57538868443976
SpMAD_A,1.320471159338749
SpMAD_D,13.016439676698276
SpMax_A,2.4588667076754236
SpMax_D,227.78769434221982
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,114.99999999999999
TpiPC10,8.820208185739029
VAdjMat,6.285402218862249
VE1_DzZ,5.822318968258895
VE1_Dzi,5.836514365926941
VE1_Dzm,5.822307557640675
VE1_Dzp,5.821134748386325
VE1_Dzv,5.837511011597913
VE2_DzZ,0.1663519705216827
VE2_Dzi,0.16675755331219833
VE2_Dzm,0.1663516445040193
VE2_Dzp,0.1663181356681807
VE2_Dzv,0.1667860289027975
VE3_DzZ,3.0144615990337775
VE3_Dzi,3.016896731997067
VE3_Dzm,3.0144596392254153
VE3_Dzp,3.0142581851833046
VE3_Dzv,3.0170674778437077
VR1_DzZ,243.89511271866098
VR1_Dzi,242.55449762799017
VR1_Dzm,243.8965618592165
VR1_Dzp,244.04546523291825
VR1_Dzv,242.3355300285797
VR2_DzZ,6.968431791961742
VR2_Dzi,6.930128503656862
VR2_Dzm,6.968473195977614
VR2_Dzp,6.972727578083378
VR2_Dzv,6.923872286530849
VR3_DzZ,6.749501235462607
VR3_Dzi,6.743989386110901
VR3_Dzm,6.749507177099709
VR3_Dzp,6.750117509352544
VR3_Dzv,6.7430862220868715
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02946278254943948
Xch-6dv,0.13572480240503337
Xch-7dv,0.16477053426016045
Xpc-4dv,2.4920270768033776
Xpc-5dv,3.5641519293710844
Xpc-6dv,4.677344010324126
Zagreb1,188.0
Zagreb2,221.0
fragCpx,331.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,4
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,23
nBondsD,3
nBondsM,26
nBondsO,39
nBondsS,36
nBondsT,0
nFARing,1
nFHRing,2
nFaRing,1
nHetero,9
naHRing,1
AATS0are,6.367212068965518
AATS1are,6.420222580645162
AATS2are,6.517990476190475
AATS3are,6.243365441176471
AATS4are,6.359073287671232
AATS5are,6.389680555555555
AATS6are,6.385585714285715
AATS7are,6.384821985815602
AATS8are,6.172605633802816
AATSC0dv,4.065794688862465
AATSC0pe,0.12798561236623063
AATSC0se,0.0896904307372176
AATSC1dv,0.19016872727892598
AATSC1pe,-0.001826491120401885
AATSC1se,0.00227537460204823
AATSC2dv,0.05881760816362457
AATSC2pe,0.015562006681388475
AATSC2se,0.015076017702848051
AATSC3dv,-0.3671807605325127
AATSC3pe,-0.002016367944323971
AATSC3se,-0.0029269676286983264
AATSC4dv,-0.327853157345119
AATSC4pe,-0.013055073868356276
AATSC4se,-0.009188252536934208
AATSC5dv,0.43050692884719843
AATSC5pe,0.012652773649095027
AATSC5se,0.006110707193816848
AATSC6dv,-0.28320027178528956
AATSC6pe,-0.020974060642092694
AATSC6se,-0.018556102658399895
AATSC7dv,-0.2582079385024208
AATSC7pe,-0.018730464408294685
AATSC7se,-0.011868096425650005
AATSC8dv,0.0966897965943368
AATSC8pe,0.006017423087873231
AATSC8se,0.0020396966304366162
AETA_eta,0.7907105422277833
ATSC0are,8.0472224137931
ATSC1are,-0.4759963733650385
ATSC2are,2.1608214922711135
ATSC3are,-0.32576462544589746
ATSC4are,-2.141380558858496
ATSC5are,1.9979684898929888
ATSC6are,-3.276950653983347
ATSC7are,-2.6999803507728823
ATSC8are,0.8921209869203304
BCUTZ-1h,16.013124077209874
BCUTZ-1l,5.674495692976934
BCUTc-1h,0.49282211279977095
BCUTc-1l,-0.48690668214757876
BCUTd-1h,4.04396363757948
BCUTd-1l,0.9715200183328636
BCUTi-1h,14.54826889648129
BCUTi-1l,10.319762534377855
BCUTm-1h,32.06654458248933
BCUTm-1l,11.687467887546296
BCUTp-1h,2.954599630402143
BCUTp-1l,0.751703875696728
BCUTs-1h,7.014581054266451
BCUTs-1l,0.2989163455338278
BCUTv-1h,24.44183458797444
BCUTv-1l,14.700947047091713
BalabanJ,1.2118298734994513
Diameter,15
ETA_beta,49.0
GATS1are,0.7240847423024571
GATS2are,0.790278180309009
GATS3are,0.8789691104283233
GATS4are,1.2213795653083996
GATS5are,1.0744952281314741
GATS6are,1.3676323161775092
GATS7are,1.2989916185450499
GATS8are,0.8501523180229434
HybRatio,0.15384615384615385
Lipinski,True
LogEE_Dt,408.96589888980884
MATS1are,-0.05533423919772642
MATS2are,0.14832405175978483
MATS3are,-0.017264221652682918
MATS4are,-0.10571168332984553
MATS5are,0.10000187232923805
MATS6are,-0.1687034075307259
MATS7are,-0.13801410699273053
MATS8are,0.045281145049161024
MAXddssS,-4.05204941809266
MAXssCH2,0.20666052705645055
MAXsssCH,-1.0320565371210215
MINddssS,-4.05204941809266
MINssCH2,0.16180596361281152
MINsssCH,-1.0320565371210215
NsssssAs,0
RotRatio,0.20512820512820512
SM1_Dzpe,1.7887851897184825
SM1_Dzse,1.7346190845905671
SMR_VSA1,22.686060076000857
SMR_VSA2,0.0
SMR_VSA3,15.022861989405627
SMR_VSA4,0.0
SMR_VSA5,23.90290233350432
SMR_VSA6,6.792942306099827
SMR_VSA7,96.18651844500802
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
SpAD_DzZ,332.96544242228254
SpAD_Dzi,363.4361729281853
SpAD_Dzm,333.00305406455925
SpAD_Dzp,455.9866324801122
SpAD_Dzv,434.3352732565196
SpAbs_Dt,817.9317977796177
SpDiam_A,4.917520164470894
SpDiam_D,324.24599128637954
SpMAD_Dt,23.369479936560506
SpMax_Dt,408.96589888980884
SsssssAs,0
VE1_Dzpe,5.837595008381981
VE1_Dzse,5.836899702312665
VE2_Dzpe,0.16678842881091374
VE2_Dzse,0.16676856292321898
VE3_Dzpe,3.01708186688376
VE3_Dzse,3.016962751480932
VMcGowan,346.94000000000113
VR1_Dzpe,242.25395518443165
VR1_Dzse,242.31764796190112
VR2_Dzpe,6.921541576698047
VR2_Dzse,6.923361370340032
VR3_Dzpe,6.74274954600368
VR3_Dzse,6.743012428836363
mZagreb1,9.5625
mZagreb2,7.5694444444444455
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,1
n9FaRing,0
n9aHRing,0
nBondsKD,14
nBondsKS,48
nFAHRing,1
nFaHRing,1
nG12Ring,0
AATSC0are,0.13874521403091553
AATSC1are,-0.007677360860726428
AATSC2are,0.020579252307343938
AATSC3are,-0.0023953281282786576
AATSC4are,-0.014666990129167782
AATSC5are,0.013874781179812423
AATSC6are,-0.023406790385595334
AATSC7are,-0.019148796813992074
AATSC8are,0.0062825421614107774
AETA_beta,1.4
BCUTdv-1h,6.022988255791269
BCUTdv-1l,0.644233949712109
BCUTpe-1h,3.537132927937852
BCUTpe-1l,2.2174520491448306
BCUTse-1h,3.7684016353987166
BCUTse-1l,2.414696661653761
ETA_alpha,16.7
ETA_dBeta,4.0
ETA_eta_B,0.4210804967763764
ETA_eta_F,41.939533920408735
ETA_eta_L,7.148614892504918
ETA_eta_R,69.61440289838114
ETA_psi_1,0.5604026845637586
LabuteASA,202.51489628144924
LogEE_DzZ,166.15339585484298
LogEE_Dzi,181.74806438213602
LogEE_Dzm,166.17177576237276
LogEE_Dzp,226.52681730455114
LogEE_Dzv,216.60856314829002
PEOE_VSA1,14.790514511606428
PEOE_VSA2,9.77851570501903
PEOE_VSA3,8.417796984328938
PEOE_VSA4,4.722094864452088
PEOE_VSA5,0.0
PEOE_VSA6,54.59730361615449
PEOE_VSA7,41.81319288016644
PEOE_VSA8,18.12782419199045
PEOE_VSA9,5.516700717616262
SM1_Dzare,1.9609845219659925
SpAD_Dzpe,364.6386743972319
SpAD_Dzse,364.25564147227897
SpAbs_DzZ,330.9786994955257
SpAbs_Dzi,362.14788450231845
SpAbs_Dzm,331.0200036168891
SpAbs_Dzp,459.5955134543093
SpAbs_Dzv,436.01249369642886
SpDiam_Dt,547.2754347269665
SpMAD_DzZ,9.513298354922359
SpMAD_Dzi,10.383890655091008
SpMAD_Dzm,9.51437297327312
SpMAD_Dzp,13.028189499431777
SpMAD_Dzv,12.40957923590056
SpMax_DzZ,166.15339585484298
SpMax_Dzi,181.74806438213602
SpMax_Dzm,166.17177576237276
SpMax_Dzp,226.52681730455114
SpMax_Dzv,216.60856314829002
VE1_Dzare,5.837841738748944
VE2_Dzare,0.16679547824996982
VE3_Dzare,3.01712413174671
VR1_Dzare,242.2209168572915
VR2_Dzare,6.920597624494043
VR3_Dzare,6.742613157806488
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,0
nAromAtom,22
nAromBond,23
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47714285714285715
AETA_dBeta,0.11428571428571428
AETA_eta_B,0.012030871336467897
AETA_eta_F,1.198272397725964
AETA_eta_L,0.20424613978585482
AETA_eta_R,1.9889829399537469
BCUTare-1h,3.581138232817715
BCUTare-1l,2.1661726747244603
ETA_beta_s,22.5
ETA_dPsi_A,0.15359731543624133
ETA_dPsi_B,0.0
ETA_eta_BR,0.8510804967763763
ETA_eta_FL,9.844518173091801
ETA_eta_RL,16.99313306559672
LogEE_Dzpe,182.3704453468936
LogEE_Dzse,182.17738128141352
PEOE_VSA10,10.937324304665736
PEOE_VSA11,11.49902366656781
PEOE_VSA12,22.723413188858917
PEOE_VSA13,0.0
SlogP_VSA1,19.512609376058517
SlogP_VSA2,32.14373836987544
SlogP_VSA3,27.78340636631799
SlogP_VSA4,0.0
SlogP_VSA5,11.126902983393991
SlogP_VSA6,89.9550989371318
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,362.7301456310488
SpAbs_Dzpe,363.01588447214306
SpAbs_Dzse,362.6723301840044
SpDiam_DzZ,241.0591695252474
SpDiam_Dzi,262.09026673748104
SpDiam_Dzm,241.089389300979
SpDiam_Dzp,333.6203806390659
SpDiam_Dzv,318.4767562841911
SpMAD_Dzpe,10.418247839920912
SpMAD_Dzse,10.407304042065114
SpMax_Dzpe,182.3704453468936
SpMax_Dzse,182.17738128141352
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,35
AETA_beta_s,0.6428571428571429
AETA_eta_BR,0.02431658562218218
AETA_eta_FL,0.2812719478026229
AETA_eta_RL,0.4855180875884777
DetourIndex,6806
EState_VSA1,21.97231171190705
EState_VSA2,24.654003810456185
EState_VSA3,22.401948598648865
EState_VSA4,11.126902983393991
EState_VSA5,6.06636706846161
EState_VSA6,42.59504598238274
EState_VSA7,36.39820241076966
EState_VSA8,15.022861989405627
EState_VSA9,9.473725907600098
ETA_beta_ns,26.5
ETA_shape_p,0.059880239520958084
ETA_shape_x,0.04990019960079841
ETA_shape_y,0.2694610778443114
GhoseFilter,False
LogEE_Dzare,181.4211009447234
SlogP_VSA10,0.0
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,360.95996042349714
SpDiam_Dzpe,264.02779468163504
SpDiam_Dzse,263.91712344835844
SpMAD_Dzare,10.363718446601395
SpMax_Dzare,181.4211009447234
TopoPSA(NO),106.61999999999999
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,26.783758722037945
VSA_EState9,61.35162402938805
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7571428571428571
EState_VSA10,13.212334168400758
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.022857142857142878
FilterItLogS,-7.037158828300111
SpDiam_Dzare,262.45341934260017
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6327586206896543
ETA_epsilon_2,0.8514285714285711
ETA_epsilon_3,0.4443298969072154
ETA_epsilon_4,0.547435897435896
ETA_epsilon_5,0.8216216216216213
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.18842872378243886
ETA_dEpsilon_B,0.08532272325375823
ETA_dEpsilon_C,-0.10310600052868063
ETA_dEpsilon_D,0.029806949806949756
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.9142857142857143
MDEDescriptor,"0.0,0.0,0.0,0.0,22.163896341000093,29.672766156213154,0.0,7.921126690272007,0.0,0.0,0.814325284978472,0.6402098486699817,0.4999999999999999,0.0,0.0,0.0,0.6850067105944414,0.0,0.0"
APolDescriptor,71.30623899999998
BCUTDescriptor,"11.850000000000005,31.972072785559895,-0.3165228965563,0.2438691692405289,5.634599808162716,12.714426964315322"
BPolDescriptor,39.049761
TPSADescriptor,114.99999999999999
ALOGPDescriptor,"3.409499999999999,11.624690249999993,126.58089999999999"
XLogPDescriptor,3.3160000000000007
VAdjMaDescriptor,6.285402218862249
WeightDescriptor,489.13584202
ChiPathDescriptor,"24.252501608810675,16.993133065596716,15.623086207041736,12.960906037838752,10.89995671149604,8.91540817813537,5.6493946542071525,4.106446273516849,18.882019490585414,11.427541189195201,8.520097168843474,6.060603403141372,4.28783890794159,2.9098166513255754,1.622549738227345,0.9954051823835147"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.4881448361039201,0.6197538268446103,0.0,0.0,0.029462782549439483,0.13572480240503337,0.15002994448858706"
AtomCountDescriptor,58
BondCountDescriptor,39
SmallRingDescriptor,"5,4,3,3,0,0,1,4,0,0,0"
ChiClusterDescriptor,"2.6150279268637076,0.20412414523193154,0.6018561645719619,0.08333333333333333,0.969029509472471,0.025499585890087693,0.12389206931074526,0.007361096388933056"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,17,3,1,2,0,0"
ZagrebIndexDescriptor,188.0
LargestChainDescriptor,16
MannholdLogPDescriptor,3.33
WeightedPathDescriptor,"72.33028954417249,2.066579701262071,26.439150560982785,13.724146622577246,9.203742304037275"
FractionalPSADescriptor,0.2351085120343682
WienerNumbersDescriptor,"3857.0,55.0"
AminoAcidCountDescriptor,"1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.489769912214889,8.7983694039791,12.652687144812209,1.8525000471833166,2.5060080446666335,2.870758395151469"
FractionalCSP3Descriptor,0.15384615384615385
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,3,0,0,14,1,0,0,1,5,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"26.600920447074294,12.24,6.716049382716049"
AromaticAtomsCountDescriptor,22
AromaticBondsCountDescriptor,23
FragmentComplexityDescriptor,2654.09
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.15384615384615385
AutocorrelationDescriptorMass,"46.08003911998418,50.38740893044467,66.87277778131217,70.1867791117919,70.62873213764335"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.7615119944618106,-0.4555441614534917,0.13461322411271562,-0.05671907723949694,-0.07878248819044874"
EccentricConnectivityIndexDescriptor,915
AutocorrelationDescriptorPolarizability,"2670.990525707031,3146.096715857598,4438.547119623862,4527.50429664017,4275.306693864352"
