DLiP-ID,C000CI
AATSC6c,0.0012632590546883494
AATSC6d,-0.03862543977008076
AATSC6i,0.1988889560081105
AATSC6m,-1.3405466806897584
AATSC6p,0.02983425338862271
AATSC6s,0.09173438712980853
AATSC6v,2.3191373486766573
AATSC7Z,-1.0624349635796044
AATSC7c,0.0004732630181394414
AATSC7d,-0.037434963579604574
AATSC7i,-0.21467925501392263
AATSC7m,-5.117544215712798
AATSC7p,-0.03935344923186894
AATSC7s,-0.13291999075037572
AATSC7v,-8.858729844519246
AATSC8Z,-0.19469302809573386
AATSC8c,-0.0008202005618873999
AATSC8d,-0.007596253902185222
AATSC8i,0.07659548900974769
AATSC8m,-0.8252794382934414
AATSC8p,0.013250738132766452
AATSC8s,-0.16990475777546526
AATSC8v,1.8358038087359567
ATS0are,194.83
ATS1are,209.75
ATS2are,339.73999999999995
ATS3are,412.03999999999996
ATS4are,388.3499999999999
ATS5are,318.81000000000006
ATS6are,263.53999999999996
ATS7are,239.76
ATS8are,240.02000000000007
ATSC0dv,123.9354838709677
ATSC0pe,3.770787096774192
ATSC0se,2.7332299354838687
ATSC1dv,25.746097814776277
ATSC1pe,0.09272341311133933
ATSC1se,-0.04971960874089493
ATSC2dv,-10.147762747138415
ATSC2pe,0.4547575442247618
ATSC2se,0.44174120707596265
ATSC3dv,-27.54006243496358
ATSC3pe,-0.8413822060353816
ATSC3se,-0.663198185223725
ATSC4dv,2.58272632674298
ATSC4pe,-0.0162834547346508
ATSC4se,0.14871619562955257
ATSC5dv,25.529656607700318
ATSC5pe,0.1736510926118643
ATSC5se,-0.2239786638917795
ATSC6dv,-16.94484911550468
ATSC6pe,-0.041608324661811566
ATSC6se,0.18381028095733631
ATSC7dv,-22.949011446409987
ATSC7pe,-0.3341607700312153
ATSC7se,-0.15059862643080127
ATSC8dv,-7.368366285119663
ATSC8pe,-0.48295431841831205
ATSC8se,-0.3606048199791883
AXp-0dv,0.5371239128670735
AXp-1dv,0.28657743727972934
AXp-2dv,0.15101203903542793
AXp-3dv,0.08122512198389227
AXp-4dv,0.04253797251770546
AXp-5dv,0.02243889176607771
AXp-6dv,0.011551866127467303
AXp-7dv,0.006204593228088536
BertzCT,744.5388329818605
ECIndex,362
ETA_eta,10.103222731289714
GATS1dv,0.5207988263688421
GATS1pe,0.6546137523968798
GATS1se,0.7328844866566989
GATS2dv,0.9317081315745537
GATS2pe,0.849247148272771
GATS2se,0.8851944611720644
GATS3dv,1.067270834319247
GATS3pe,1.107159733291524
GATS3se,1.1430997827489529
GATS4dv,1.022037133437446
GATS4pe,1.099189484167721
GATS4se,1.0782547260211974
GATS5dv,0.940842525021363
GATS5pe,0.9838294301813963
GATS5se,1.023571071727029
GATS6dv,1.1353833568825764
GATS6pe,1.127256126653018
GATS6se,1.106533844557798
GATS7dv,0.9742972410203022
GATS7pe,0.7857941655032232
GATS7se,0.713908103620474
GATS8dv,1.0469156689224366
GATS8pe,1.042889030612245
GATS8se,1.01037383066387
LogEE_A,3.880608174340327
LogEE_D,84.46900544662125
MATS1dv,0.1951477292445539
MATS1pe,0.023099636781728595
MATS1se,-0.01708831683491939
MATS2dv,-0.04789172306090588
MATS2pe,0.07053971886769149
MATS2se,0.09453172200637282
MATS3dv,-0.10437272254034362
MATS3pe,-0.10480429215159048
MATS3se,-0.11396852268595085
MATS4dv,0.010254249192302308
MATS4pe,-0.00212488623567333
MATS4se,0.026773382509042463
MATS5dv,0.12048559614194657
MATS5pe,0.026935890145132386
MATS5se,-0.047930979612539414
MATS6dv,-0.10091470216405149
MATS6pe,-0.008144428605973574
MATS6se,0.04963705809242131
MATS7dv,-0.14350598646538262
MATS7pe,-0.06867918822458519
MATS7se,-0.04270183564457738
MATS8dv,-0.04607626236335241
MATS8pe,-0.09926033667994319
MATS8se,-0.1022485272298893
MAXaaCH,2.0011610029814393
MAXaaaC,0.8811676954732512
MAXaasC,1.0945474825732764
MDEC-22,14.034712593347688
MDEC-23,15.699394947450976
MDEC-33,3.1932262875153254
MDEO-12,0.5773502691896258
MDEO-22,0.25
MINaaCH,1.40955622218023
MINaaaC,0.5398719240782734
MINaasC,0.6858361678004535
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.75
SM1_Dzi,0.5194025576349036
SM1_Dzm,0.7477967372960812
SM1_Dzp,-3.246882793017456
SM1_Dzv,-1.196983434174077
SddssSe,0
SpAD_Dt,347.5909649092214
SpAbs_A,25.30974667877856
SpAbs_D,168.93801089324256
SpMAD_A,1.3320919304620293
SpMAD_D,8.891474257539079
SpMax_A,2.372178249420088
SpMax_D,84.46900544662125
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,39.44
TpiPC10,8.561339404594218
VAdjMat,5.392317422778761
VE1_DzZ,4.307330890619032
VE1_Dzi,4.3081889279312975
VE1_Dzm,4.307340096426471
VE1_Dzp,4.311030486246278
VE1_Dzv,4.311399211949188
VE2_DzZ,0.22670162582205433
VE2_Dzi,0.22674678568059461
VE2_Dzm,0.2267021103382353
VE2_Dzp,0.22689634138138304
VE2_Dzv,0.22691574799732567
VE3_DzZ,2.1021723155341623
VE3_Dzi,2.1023714996421843
VE3_Dzm,2.102174452773635
VE3_Dzp,2.103030853646621
VE3_Dzv,2.103116380746531
VR1_DzZ,96.02394690342766
VR1_Dzi,95.98536987025408
VR1_Dzm,96.02353139863563
VR1_Dzp,95.81399829082642
VR1_Dzv,95.81673403574398
VR2_DzZ,5.0538919422856665
VR2_Dzi,5.051861572118636
VR2_Dzm,5.053870073612401
VR2_Dzp,5.042842015306654
VR2_Dzv,5.042986001881262
VR3_DzZ,5.206451493444228
VR3_Dzi,5.206049668841747
VR3_Dzm,5.20644716633933
VR3_Dzp,5.204262680420726
VR3_Dzv,5.204291232677293
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.07314162160720791
Xch-7dv,0.08279750398057836
Xpc-4dv,0.6627714532970632
Xpc-5dv,0.7891605965021704
Xpc-6dv,0.9210395413397323
Zagreb1,98.0
Zagreb2,112.0
fragCpx,99.03
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,21
nBondsS,15
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,3
naHRing,1
AATS0are,6.28483870967742
AATS1are,6.356060606060606
AATS2are,6.410188679245282
AATS3are,6.243030303030302
AATS4are,6.164285714285713
AATS5are,6.015283018867926
AATS6are,6.274761904761904
AATS7are,5.994
AATS8are,6.0005000000000015
AATSC0dv,3.9979188345473453
AATSC0pe,0.12163829344432878
AATSC0se,0.08816870759625382
AATSC1dv,0.7801847822659478
AATSC1pe,0.002809800397313313
AATSC1se,-0.0015066548103301494
AATSC2dv,-0.19146722164412106
AATSC2pe,0.008580331023108713
AATSC2se,0.008334739756150239
AATSC3dv,-0.41727367325702397
AATSC3pe,-0.012748215242960327
AATSC3se,-0.010048457351874622
AATSC4dv,0.0409956559800473
AATSC4pe,-0.00025846753547064766
AATSC4se,0.002360574533802422
AATSC5dv,0.48169163410755317
AATSC5pe,0.0032764357096578167
AATSC5se,-0.004226012526259991
AATSC6dv,-0.4034487884643972
AATSC6pe,-0.000990674396709799
AATSC6se,0.0043764352608889594
AATSC7dv,-0.5737252861602496
AATSC7pe,-0.008354019250780383
AATSC7se,-0.003764965660770032
AATSC8dv,-0.18420915712799157
AATSC8pe,-0.0120738579604578
AATSC8se,-0.009015120499479707
AETA_eta,0.5317485648047218
ATSC0are,4.068387096774192
ATSC1are,0.03945889698230819
ATSC2are,0.5717898022892784
ATSC3are,-0.9314047866805426
ATSC4are,0.08101977107180014
ATSC5are,-0.016919875130071368
ATSC6are,0.0634755463059302
ATSC7are,-0.30243496357960287
ATSC8are,-0.5385639958376675
BCUTZ-1h,8.038819816202798
BCUTZ-1l,5.67591798880174
BCUTc-1h,0.49428240515776284
BCUTc-1l,-0.519632470541949
BCUTd-1h,3.1931285564595004
BCUTd-1l,0.9777466535053332
BCUTi-1h,13.651257995805409
BCUTi-1l,10.936632256439157
BCUTm-1h,16.019235421477248
BCUTm-1l,11.688313737194179
BCUTp-1h,2.006766792659148
BCUTp-1l,0.7204706939432592
BCUTs-1h,7.008282764004292
BCUTs-1l,1.4296178042919951
BCUTv-1h,20.91055933406541
BCUTv-1l,14.698068473738283
BalabanJ,1.4182575678409484
Diameter,11
ETA_beta,28.25
GATS1are,0.6792953320070353
GATS2are,0.8598280164443568
GATS3are,1.1206138453997638
GATS4are,1.0920438584567986
GATS5are,1.0003500709118003
GATS6are,1.1236464138462239
GATS7are,0.7539843006660324
GATS8are,1.032350142721218
HybRatio,0.0625
Lipinski,True
LogEE_Dt,173.7954824546107
MATS1are,0.00911109188939783
MATS2are,0.08220532706197704
MATS3are,-0.1075310670933889
MATS4are,0.00979918344333187
MATS5are,-0.0024325440281490807
MATS6are,0.011515865464485629
MATS7are,-0.057611798287345084
MATS8are,-0.10259276879162675
MAXssCH2,0.489496409674981
MINssCH2,0.489496409674981
NsssssAs,0
RotRatio,0.14285714285714285
SM1_Dzpe,0.7761627906976745
SM1_Dzse,0.7454844006568143
SMR_VSA1,9.154013890853395
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,6.606881964512918
SMR_VSA6,0.0
SMR_VSA7,76.64724567946291
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,116.5371821032711
SpAD_Dzi,120.52034492465631
SpAD_Dzm,116.57510664114614
SpAD_Dzp,182.32915662926194
SpAD_Dzv,149.12118892218447
SpAbs_Dt,347.5909649092214
SpDiam_A,4.744356498840174
SpDiam_D,130.89200315122943
SpMAD_Dt,18.294261311011653
SpMax_Dt,173.7954824546107
SsssssAs,0
VE1_Dzpe,4.307219992835989
VE1_Dzse,4.307349735873952
VE2_Dzpe,0.22669578909663102
VE2_Dzse,0.22670261767757643
VE3_Dzpe,2.1021465689143906
VE3_Dzse,2.1021766906829895
VMcGowan,186.92999999999975
VR1_Dzpe,96.02895458732736
VR1_Dzse,96.0230963535536
VR2_Dzpe,5.054155504596177
VR2_Dzse,5.053847176502821
VR3_Dzpe,5.206503642449653
VR3_Dzse,5.206442635719999
mZagreb1,4.805555555555555
mZagreb2,4.194444444444444
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,25
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.13123829344432877
AATSC1are,0.0011957241509790361
AATSC2are,0.010788486835646764
AATSC3are,-0.014112193737583979
AATSC4are,0.001286028112250796
AATSC5are,-0.00031924292698247864
AATSC6are,0.0015113225310935763
AATSC7are,-0.007560874089490072
AATSC8are,-0.013464099895941686
AETA_beta,1.486842105263158
BCUTdv-1h,6.038715038381625
BCUTdv-1l,1.9924262233623273
BCUTpe-1h,3.522280727929717
BCUTpe-1l,2.2228241653116867
BCUTse-1h,3.7348283557241104
BCUTse-1l,2.4189259335879276
ETA_alpha,9.0
ETA_dBeta,4.75
ETA_eta_B,0.10455047428377995
ETA_eta_F,17.532607502324893
ETA_eta_L,3.484956360724591
ETA_eta_R,27.63583023361461
ETA_psi_1,0.5769230769230771
LabuteASA,109.61498812525251
LogEE_DzZ,58.28415625177702
LogEE_Dzi,60.27930695419011
LogEE_Dzm,58.30319427353692
LogEE_Dzp,90.3101354743632
LogEE_Dzv,74.24559882052012
PEOE_VSA1,9.154013890853395
PEOE_VSA2,0.0
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,23.762552697081826
PEOE_VSA8,17.518958351388015
PEOE_VSA9,0.0
SM1_Dzare,0.8571428571428571
SpAD_Dzpe,116.08705104552314
SpAD_Dzse,116.6149115436635
SpAbs_DzZ,115.94507684011322
SpAbs_Dzi,120.1102902738919
SpAbs_Dzm,115.98474079591242
SpAbs_Dzp,183.86715374174398
SpAbs_Dzv,149.6881810752143
SpDiam_Dt,244.36329789233338
SpMAD_DzZ,6.133535900172164
SpMAD_Dzi,6.3431760486661215
SpMAD_Dzm,6.135531928481376
SpMAD_Dzp,9.596271401540102
SpMAD_Dzv,7.848483627483393
SpMax_DzZ,58.28415625177702
SpMax_Dzi,60.27930695419011
SpMax_Dzm,58.30319427353692
SpMax_Dzp,90.3101354743632
SpMax_Dzv,74.24559882052012
VE1_Dzare,4.306857717336109
VE2_Dzare,0.22667672196505836
VE3_Dzare,2.102062456485345
VR1_Dzare,96.04534103526775
VR2_Dzare,5.055017949224618
VR3_Dzare,5.20667426859124
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47368421052631576
AETA_dBeta,0.25
AETA_eta_B,0.005502656541251576
AETA_eta_F,0.9227688159118365
AETA_eta_L,0.18341875582761005
AETA_eta_R,1.4545173807165583
BCUTare-1h,3.57411922461003
BCUTare-1l,2.1733965179874444
ETA_beta_s,11.75
ETA_dPsi_A,0.13707692307692287
ETA_dPsi_B,0.0
ETA_eta_BR,0.36255047428377996
ETA_eta_FL,5.824706727364725
ETA_eta_RL,9.309663088089316
LogEE_Dzpe,58.05812597254324
LogEE_Dzse,58.323175316835645
PEOE_VSA10,17.939413939439063
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,10.362449272878036
SlogP_VSA2,0.0
SlogP_VSA3,6.606881964512918
SlogP_VSA4,0.0
SlogP_VSA5,5.563451491696996
SlogP_VSA6,69.87535880574127
SlogP_VSA7,0.0
SlogP_VSA8,10.969244356107037
SlogP_VSA9,0.0
SpAD_Dzare,114.69625594643333
SpAbs_Dzpe,115.47429094760393
SpAbs_Dzse,116.0263712273555
SpDiam_DzZ,92.05138309870782
SpDiam_Dzi,95.47223747592113
SpDiam_Dzm,92.08400146818116
SpDiam_Dzp,148.87323153830926
SpDiam_Dzv,120.0732361818438
SpMAD_Dzpe,6.109844791869639
SpMAD_Dzse,6.137626923350711
SpMax_Dzpe,58.05812597254324
SpMax_Dzse,58.323175316835645
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,19
AETA_beta_s,0.618421052631579
AETA_eta_BR,0.019081603909672628
AETA_eta_FL,0.30656351196656445
AETA_eta_RL,0.48998226779417453
DetourIndex,1618
EState_VSA1,0.0
EState_VSA2,5.625586319077987
EState_VSA3,17.939413939439063
EState_VSA4,10.949675706161791
EState_VSA5,6.06636706846161
EState_VSA6,12.13273413692322
EState_VSA7,42.46456947923127
EState_VSA8,0.0
EState_VSA9,9.154013890853395
ETA_beta_ns,16.5
ETA_shape_p,0.037037037037037035
ETA_shape_x,0.0
ETA_shape_y,0.2777777777777778
GhoseFilter,True
LogEE_Dzare,57.35895981837416
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,114.01956421711004
SpDiam_Dzpe,91.66415637860831
SpDiam_Dzse,92.11823606281953
SpMAD_Dzare,6.036645049812281
SpMax_Dzare,57.35895981837416
TopoPSA(NO),39.44
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.118780706727135
VSA_EState9,38.7145526266062
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.868421052631579
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02631578947368421
FilterItLogS,-4.764506020977184
SpDiam_Dzare,90.4668158215355
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6193548387096776
ETA_epsilon_2,0.821052631578947
ETA_epsilon_3,0.4433962264150947
ETA_epsilon_4,0.5200000000000002
ETA_epsilon_5,0.821052631578947
AETA_beta_ns_d,0.05263157894736842
ETA_dEpsilon_A,0.17595861229458287
ETA_dEpsilon_B,0.09935483870967732
ETA_dEpsilon_C,-0.07660377358490555
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.9473684210526315
MDEDescriptor,"0.0,0.0,0.0,0.0,14.034712593347688,15.699394947450976,0.0,3.1932262875153254,0.0,0.0,0.0,0.5773502691896258,0.25,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,38.567516
BCUTDescriptor,"11.99667564789439,15.99830741574314,-0.3407630629556131,0.3082478503346634,4.267238188683736,8.979183204543023"
BPolDescriptor,17.908483999999998
TPSADescriptor,39.44
ALOGPDescriptor,"3.8366999999999996,14.720266889999996,67.4932"
XLogPDescriptor,4.275
VAdjMaDescriptor,5.392317422778761
WeightDescriptor,252.07864434
ChiPathDescriptor,"13.079139501373252,9.309663088089318,8.198847603192464,6.6917384337785455,5.435327954796176,4.625781294493906,2.9042527754529748,1.9053525298618266,10.205354344474397,6.018126182874316,4.228337092991982,2.8428792694362293,1.8716707907790406,1.2790168306664302,0.6122489047557668,0.33504803431678104"
ChiChainDescriptor,"0.0,0.0,0.0,0.23814483610392012,0.38077277755502453,0.0,0.0,0.0,0.07314162160720791,0.08279750398057836"
AtomCountDescriptor,31
BondCountDescriptor,21
SmallRingDescriptor,"3,3,2,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"1.0302567583920093,0.0,0.08333333333333333,0.0,0.37626393280641623,0.0,0.019641855032959652,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,12,2,1,0,0,0"
ZagrebIndexDescriptor,98.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.8899999999999997
WeightedPathDescriptor,"39.29405781493104,2.0681083060490018,8.731102797053044,8.731102797053044,0.0"
FractionalPSADescriptor,0.15645910863755638
WienerNumbersDescriptor,"778.0,26.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.109886649499811,3.113761385835559,4.308299541945068,0.6627714532970631,0.7891605965021703,0.8467250617692068"
FractionalCSP3Descriptor,0.0625
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,12
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"13.959183673469388,6.635204081632653,3.7616326530612243"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,747.03
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.0625
AutocorrelationDescriptorMass,"21.323407106622838,22.660459885662817,31.099112875468894,28.988827794193075,21.76702089833633"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.39717211413438935,-0.2386846067690206,0.05363700137964294,-0.044530288446938855,0.11112186261015239"
EccentricConnectivityIndexDescriptor,362
AutocorrelationDescriptorPolarizability,"1091.7568941428021,1249.0972737200993,1654.1682514137397,1526.5812668030744,1100.9798106021244"
