DLiP-ID,C000JP
AATSC5i,-0.04287588049521887
AATSC5m,-1.0298460762656132
AATSC5p,-0.004794212601770758
AATSC5s,-0.21623020290194694
AATSC5v,0.043012549836342576
AATSC6Z,-0.7863784567081271
AATSC6c,0.004682392337305828
AATSC6d,-0.10548242965825387
AATSC6i,-0.16939176854476606
AATSC6m,-3.8672992280186205
AATSC6p,-0.03300659991885472
AATSC6s,0.30334165224275095
AATSC6v,-8.092098781833611
AATSC7Z,-2.105930023154103
AATSC7c,-0.0028591739752365387
AATSC7d,-0.025726781579624394
AATSC7i,0.10830471811632611
AATSC7m,-9.754241448339195
AATSC7p,0.01245695342839817
AATSC7s,-0.5631056513163533
AATSC7v,-3.8978615409760526
AATSC8Z,-0.3196981390961321
AATSC8c,-0.0001505001614191468
AATSC8d,-0.013463682360003447
AATSC8i,-0.030858549603805647
AATSC8m,-1.5258362211931575
AATSC8p,-0.006432482645082593
AATSC8s,-0.04584131339984186
AATSC8v,-1.9880826442642883
ATS0are,245.19000000000003
ATS1are,258.95
ATS2are,423.61
ATS3are,560.76
ATS4are,618.9099999999999
ATS5are,641.9100000000001
ATS6are,633.3499999999999
ATS7are,569.3999999999999
ATS8are,393.37
ATSC0dv,159.07692307692307
ATSC0pe,5.021692307692302
ATSC0se,3.642331897435896
ATSC1dv,42.893491124260336
ATSC1pe,-0.21292011834319607
ATSC1se,-0.19242502038132778
ATSC2dv,24.840236686390533
ATSC2pe,1.256308284023667
ATSC2se,0.8790323839579216
ATSC3dv,-4.023668639053252
ATSC3pe,-0.7990514792899417
ATSC3se,-0.7529682761341215
ATSC4dv,17.24260355029587
ATSC4pe,1.167668047337276
ATSC4se,0.7740677449046701
ATSC5dv,-47.378698224852066
ATSC5pe,-1.8345313609467477
ATSC5se,-1.666266913872448
ATSC6dv,-67.2189349112426
ATSC6pe,0.5030911242603534
ATSC6se,0.7811791295200577
ATSC7dv,-121.4378698224852
ATSC7pe,-4.2215869822485175
ATSC7se,-2.506358014464165
ATSC8dv,-11.828402366863909
ATSC8pe,-0.19260177514792604
ATSC8se,-0.05944258777120794
AXp-0dv,0.5501116495641024
AXp-1dv,0.29469156802548213
AXp-2dv,0.15763913170468064
AXp-3dv,0.08216710583011998
AXp-4dv,0.04330088971767505
AXp-5dv,0.023431303571317414
AXp-6dv,0.01215712867875709
AXp-7dv,0.006635415722996353
BertzCT,909.5509726944721
ECIndex,379
ETA_eta,16.53578056234149
GATS1dv,0.4748431381799311
GATS1pe,0.676947965337624
GATS1se,0.7132403153727792
GATS2dv,0.74298128342246
GATS2pe,0.5502501139851184
GATS2se,0.5587324109001678
GATS3dv,0.9568396733290351
GATS3pe,0.9779852707399356
GATS3se,1.0165171512928022
GATS4dv,0.9677002328978014
GATS4pe,0.9928243026017743
GATS4se,1.038717868394469
GATS5dv,1.1861127602121917
GATS5pe,1.331177608432086
GATS5se,1.424414512992056
GATS6dv,1.2589853155962578
GATS6pe,1.2491969377438803
GATS6se,1.2839032484640132
GATS7dv,1.3995143385753932
GATS7pe,1.5782896077619115
GATS7se,1.5439294606013043
GATS8dv,0.9278165559386652
GATS8pe,0.7301057974122528
GATS8se,0.6101551579545509
LogEE_A,4.0649957139658115
LogEE_D,98.19973647804987
MATS1dv,0.25648676699532946
MATS1pe,-0.040331776360869105
MATS1se,-0.050253090376008065
MATS2dv,0.08955797019001026
MATS2pe,0.14348345278493124
MATS2se,0.13841432914129068
MATS3dv,-0.010960670535138613
MATS3pe,-0.06895198268026935
MATS3se,-0.08958169166877665
MATS4dv,0.04313543599257888
MATS4pe,0.09253538338223675
MATS4se,0.08457421688756123
MATS5dv,-0.11500564950112033
MATS5pe,-0.14106467569032602
MATS5se,-0.176647821934827
MATS6dv,-0.16816010736983383
MATS6pe,0.039868976603232735
MATS6se,0.0853512028668785
MATS7dv,-0.32361134471448993
MATS7pe,-0.35637105507477274
MATS7se,-0.29170264651213995
MATS8dv,-0.042027583886973356
MATS8pe,-0.021678324007016744
MATS8se,-0.009224306114463088
MAXaaCH,1.858192371084236
MAXaaaC,0.46442885487528374
MAXaasC,0.7922047430083146
MAXdssC,-0.06406326110691185
MAXsCH3,1.4679105253212394
MDEC-12,1.6959415998480156
MDEC-13,2.066741546538064
MDEC-22,11.326220558463957
MDEC-23,21.864617541378593
MDEC-33,11.971347356274473
MDEO-11,0.5723571212766659
MDEO-12,0.8254818122236568
MINaaCH,1.6277089632149155
MINaaaC,0.32720988704123655
MINaasC,-0.11856198034769405
MINdssC,-0.06406326110691185
MINsCH3,1.4679105253212394
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.0
SM1_Dzi,0.6925367435132048
SM1_Dzm,0.9970623163947749
SM1_Dzp,-4.329177057356608
SM1_Dzv,-1.5959779122321027
SddssSe,0
SpAD_Dt,414.05493865644104
SpAbs_A,29.44722843166943
SpAbs_D,196.39947295609988
SpMAD_A,1.2803142796378013
SpMAD_D,8.539107519830429
SpMax_A,2.4820652167914647
SpMax_D,98.19973647804987
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,67.50999999999999
TpiPC10,8.972588438675377
VAdjMat,5.643856189774724
VE1_DzZ,4.7233541248185755
VE1_Dzi,4.724026981785568
VE1_Dzm,4.723361359626374
VE1_Dzp,4.722066337584724
VE1_Dzv,4.726011268040292
VE2_DzZ,0.20536322281819894
VE2_Dzi,0.20539247746893774
VE2_Dzm,0.20536353737505972
VE2_Dzp,0.20530723206890103
VE2_Dzv,0.2054787507843605
VE3_DzZ,2.385428289826919
VE3_Dzi,2.3855707328935294
VE3_Dzm,2.385429821535545
VE3_Dzp,2.385155610119974
VE3_Dzv,2.3859906859628035
VR1_DzZ,129.8427216116763
VR1_Dzi,129.87874451057633
VR1_Dzm,129.8430243958347
VR1_Dzp,131.34825438239545
VR1_Dzv,130.41583774732126
VR2_DzZ,5.645335722246796
VR2_Dzi,5.6469019352424485
VR2_Dzm,5.645348886775422
VR2_Dzp,5.710793668799802
VR2_Dzv,5.670253815100924
VR3_DzZ,5.699233007194678
VR3_Dzi,5.699510403589122
VR3_Dzm,5.699235339122118
VR3_Dzp,5.710761349160265
VR3_Dzv,5.703637220170076
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.0726105518097527
Xch-7dv,0.0767585012508287
Xpc-4dv,1.2902394995421198
Xpc-5dv,1.8792747710823847
Xpc-6dv,2.599662508609244
Zagreb1,120.0
Zagreb2,142.0
fragCpx,119.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,2
nBondsM,19
nBondsO,25
nBondsS,22
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,4
naHRing,1
AATS0are,6.2869230769230775
AATS1are,6.315853658536585
AATS2are,6.229558823529412
AATS3are,6.230666666666666
AATS4are,6.315408163265305
AATS5are,6.355544554455446
AATS6are,6.462755102040815
AATS7are,6.189130434782607
AATS8are,5.7010144927536235
AATSC0dv,4.078895463510848
AATSC0pe,0.12876134122287952
AATSC0se,0.09339312557527937
AATSC1dv,1.0461827103478132
AATSC1pe,-0.0051931736181267335
AATSC1se,-0.004693293180032385
AATSC2dv,0.36529759832927255
AATSC2pe,0.018475121823877456
AATSC2se,0.012926946822910611
AATSC3dv,-0.04470742932281391
AATSC3pe,-0.00887834976988824
AATSC3se,-0.008366314179268017
AATSC4dv,0.17594493418669255
AATSC4pe,0.011914980074870164
AATSC4se,0.007898650458210919
AATSC5dv,-0.4690960220282383
AATSC5pe,-0.01816367684105691
AATSC5se,-0.01649769221655889
AATSC6dv,-0.6859074990943123
AATSC6pe,0.005133582900615851
AATSC6se,0.007971215607347528
AATSC7dv,-1.3199768458965782
AATSC7pe,-0.045886815024440405
AATSC7se,-0.02724302189634962
AATSC8dv,-0.17142612125889722
AATSC8pe,-0.0027913300746076238
AATSC8se,-0.0008614867792928687
AETA_eta,0.7189469809713691
ATSC0are,5.423589743589744
ATSC1are,-0.25813280736357785
ATSC2are,1.366048652202497
ATSC3are,-0.9582840236686403
ATSC4are,1.2443129520052565
ATSC5are,-2.1908349769888273
ATSC6are,0.8073898750821777
ATSC7are,-4.32154503616042
ATSC8are,-0.1627613412228741
BCUTZ-1h,8.039014783507833
BCUTZ-1l,5.6729856578425295
BCUTc-1h,0.5088378198949228
BCUTc-1l,-0.49905366883542923
BCUTd-1h,3.291188710773508
BCUTd-1l,0.9726805973558962
BCUTi-1h,13.651465769363334
BCUTi-1l,10.933756795704863
BCUTm-1h,16.019516335404948
BCUTm-1l,11.685571293879963
BCUTp-1h,2.0132530904047563
BCUTp-1l,0.7204259007788016
BCUTs-1h,7.009365897808879
BCUTs-1l,1.2343260190735186
BCUTv-1h,20.916588796177454
BCUTv-1l,14.697804254608837
BalabanJ,1.7782147277040985
Diameter,10
ETA_beta,31.75
GATS1are,0.6869718829563481
GATS2are,0.5466045485894809
GATS3are,0.9914097957639936
GATS4are,1.0098552942356969
GATS5are,1.370762870538188
GATS6are,1.264374575473154
GATS7are,1.574542750608432
GATS8are,0.6813498980464378
HybRatio,0.15789473684210525
Lipinski,True
LogEE_Dt,207.0274693282205
MATS1are,-0.04527277591232817
MATS2are,0.1444558156091482
MATS3are,-0.07656486384266273
MATS4are,0.09130221680200043
MATS5are,-0.1559789772471955
MATS6are,0.0592427212942662
MATS7are,-0.3377761584884561
MATS8are,-0.016962112740905817
MAXssCH2,0.12566822562358304
MAXsssCH,-0.5328184051398341
MINssCH2,0.12566822562358304
MINsssCH,-0.5328184051398341
NsssssAs,0
RotRatio,0.16
SM1_Dzpe,1.0348837209302326
SM1_Dzse,0.9939792008757524
SMR_VSA1,14.318215515965875
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,19.262464868778025
SMR_VSA6,0.0
SMR_VSA7,76.14433010269829
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,149.0511343325149
SpAD_Dzi,150.6480944988565
SpAD_Dzm,149.0662493298151
SpAD_Dzp,168.79618214931708
SpAD_Dzv,159.54273491532462
SpAbs_Dt,414.05493865644104
SpDiam_A,4.9641304335829295
SpDiam_D,137.18843796014903
SpMAD_Dt,18.002388637236567
SpMax_Dt,207.0274693282205
SsssssAs,0
VE1_Dzpe,4.723266995091509
VE1_Dzse,4.723368935492522
VE2_Dzpe,0.20535943456919606
VE2_Dzse,0.20536386676054444
VE3_Dzpe,2.385409843077343
VE3_Dzse,2.385431425448415
VMcGowan,230.76999999999975
VR1_Dzpe,129.83918925995826
VR1_Dzse,129.8433430535463
VR2_Dzpe,5.645182141737315
VR2_Dzse,5.645362741458535
VR3_Dzpe,5.699205801974982
VR3_Dzse,5.699237793295702
mZagreb1,7.638888888888888
mZagreb2,5.083333333333333
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,32
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.13906640368178833
AATSC1are,-0.006295922130818972
AATSC2are,0.02008895076768378
AATSC3are,-0.010647600262984893
AATSC4are,0.012697070938829148
AATSC5are,-0.021691435415730966
AATSC6are,0.0082386721947161
AATSC7are,-0.046973315610439347
AATSC8are,-0.002358860017722813
AETA_beta,1.3804347826086956
BCUTdv-1h,6.038877637576482
BCUTdv-1l,0.9959494522470607
BCUTpe-1h,3.5225354514463585
BCUTpe-1l,2.2194609026130125
BCUTse-1h,3.735076864005314
BCUTse-1l,2.415576867953149
ETA_alpha,10.833333333333334
ETA_dBeta,4.25
ETA_eta_B,0.33882616190368786
ETA_eta_F,23.91619021820753
ETA_eta_L,4.671240005807682
ETA_eta_R,40.45197078054902
ETA_psi_1,0.5652173913043481
LabuteASA,132.5520250911752
LogEE_DzZ,74.54834489473328
LogEE_Dzi,75.34845290109361
LogEE_Dzm,74.5559616300536
LogEE_Dzp,83.45696562740707
LogEE_Dzv,79.42441573761191
PEOE_VSA1,9.523678331894054
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,42.46456947923127
PEOE_VSA7,24.619922828310838
PEOE_VSA8,12.338727669087403
PEOE_VSA9,10.949675706161791
SM1_Dzare,1.1428571428571428
SpAD_Dzpe,148.8718713524722
SpAD_Dzse,149.0821156982725
SpAbs_DzZ,148.22504737599317
SpAbs_Dzi,150.07599892812823
SpAbs_Dzm,148.24258915540207
SpAbs_Dzp,171.24310831217093
SpAbs_Dzv,160.4448093874559
SpDiam_Dt,284.32698125087234
SpMAD_DzZ,6.480484101413691
SpMAD_Dzi,6.549917152124196
SpMAD_Dzm,6.481141275209352
SpMAD_Dzp,7.338964441274656
SpMAD_Dzv,6.936640648492374
SpMax_DzZ,74.54834489473328
SpMax_Dzi,75.34845290109361
SpMax_Dzm,74.5559616300536
SpMax_Dzp,83.45696562740707
SpMax_Dzv,79.42441573761191
VE1_Dzare,4.722982892975138
VE2_Dzare,0.20534708230326687
VE3_Dzare,2.385349691775012
VR1_Dzare,129.82900364935588
VR2_Dzare,5.6447392891024295
VR3_Dzare,5.699127351006509
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4710144927536232
AETA_dBeta,0.18478260869565216
AETA_eta_B,0.01473157225668208
AETA_eta_F,1.0398343573133708
AETA_eta_L,0.20309739155685574
AETA_eta_R,1.75878133828474
BCUTare-1h,3.5743433190940745
BCUTare-1l,2.1701131783629273
ETA_beta_s,13.75
ETA_dPsi_A,0.14878260869565185
ETA_dPsi_B,0.0
ETA_eta_BR,0.5968261619036879
ETA_eta_FL,6.404147394661726
ETA_eta_RL,11.075387400469408
LogEE_Dzpe,74.457941269758
LogEE_Dzse,74.56395602402645
PEOE_VSA10,17.115776921291086
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.625586319077987
SlogP_VSA2,10.889772341205646
SlogP_VSA3,4.794537184071822
SlogP_VSA4,0.0
SlogP_VSA5,30.389367852172015
SlogP_VSA6,63.80899173727966
SlogP_VSA7,0.0
SlogP_VSA8,10.969244356107037
SlogP_VSA9,0.0
SpAD_Dzare,148.31964481413365
SpAbs_Dzpe,148.016967409095
SpAbs_Dzse,148.2610024453751
SpDiam_DzZ,104.93169275501852
SpDiam_Dzi,106.0145889385822
SpDiam_Dzm,104.9419533944262
SpDiam_Dzp,114.55708974014215
SpDiam_Dzv,110.63628831549136
SpMAD_Dzpe,6.472690058803139
SpMAD_Dzse,6.4818311173161955
SpMax_Dzpe,74.457941269758
SpMax_Dzse,74.56395602402645
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,23
AETA_beta_s,0.5978260869565217
AETA_eta_BR,0.02594896356102991
AETA_eta_FL,0.27844119107224896
AETA_eta_RL,0.4815385826291047
DetourIndex,2328
EState_VSA1,11.54349236523938
EState_VSA2,23.517029894271847
EState_VSA3,10.969244356107037
EState_VSA4,5.563451491696996
EState_VSA5,6.923737199690624
EState_VSA6,24.26546827384644
EState_VSA7,30.33183534230805
EState_VSA8,0.0
EState_VSA9,4.417150937053347
ETA_beta_ns,18.0
ETA_shape_p,0.13846153846153844
ETA_shape_x,0.0
ETA_shape_y,0.3692307692307692
GhoseFilter,True
LogEE_Dzare,74.17861219397464
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,147.3755454352516
SpDiam_Dzpe,104.80997979349559
SpDiam_Dzse,104.9527237884592
SpMAD_Dzare,6.448680209310159
SpMax_Dzare,74.17861219397464
TopoPSA(NO),67.50999999999999
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.330790107709751
VSA_EState9,52.66920989229025
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.782608695652174
EState_VSA10,14.69560176298435
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.028985507246376784
FilterItLogS,-4.965355578539975
SpDiam_Dzare,104.43474632941005
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6145299145299146
ETA_epsilon_2,0.8333333333333329
ETA_epsilon_3,0.44153846153846193
ETA_epsilon_4,0.5314465408805034
ETA_epsilon_5,0.8111111111111108
AETA_beta_ns_d,0.043478260869565216
ETA_dEpsilon_A,0.17299145299145263
ETA_dEpsilon_B,0.08308337364941121
ETA_dEpsilon_C,-0.08990807934204142
ETA_dEpsilon_D,0.022222222222222143
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7391304347826086
MDEDescriptor,"0.0,1.6959415998480156,2.066741546538064,0.0,11.326220558463957,21.864617541378593,0.0,11.971347356274473,0.0,0.0,0.5723571212766659,0.8254818122236568,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,47.31668799999998
BCUTDescriptor,"11.988427014357603,16.006285650790414,-0.3595219269477323,0.36754364411516655,4.662138198457182,11.783305123648477"
BPolDescriptor,21.323311999999998
TPSADescriptor,67.50999999999999
ALOGPDescriptor,"3.170599999999999,10.052704359999993,82.347"
XLogPDescriptor,3.5950000000000006
VAdjMaDescriptor,5.643856189774724
WeightDescriptor,308.10485911999996
ChiPathDescriptor,"16.396976746569035,11.07538740046941,10.049338303846387,8.07522665442059,7.2419056928828835,5.970946001466099,4.015483678397045,2.5809148830190534,12.652567939974356,7.367289200637053,5.517369609663822,3.8618539740156392,2.814557831648877,1.968229499990663,1.0576701950518668,0.6038228307926683"
ChiChainDescriptor,"0.0,0.0,0.0,0.23075632711195054,0.3470246649094343,0.0,0.0,0.0,0.0726105518097527,0.0767585012508287"
AtomCountDescriptor,39
BondCountDescriptor,25
SmallRingDescriptor,"3,3,2,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"1.5530106120096072,0.0,0.4027285548242414,0.0,0.6434561832787568,0.0,0.12084954628848665,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,12,3,1,1,1,0"
ZagrebIndexDescriptor,120.0
LargestChainDescriptor,11
MannholdLogPDescriptor,3.11
WeightedPathDescriptor,"46.81594946311479,2.0354760636136864,10.683998059748752,10.683998059748752,0.0"
FractionalPSADescriptor,0.21911371405442961
WienerNumbersDescriptor,"1092.0,38.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.4304322239100813,6.290758354665809,9.69416467721637,1.2902394995421194,1.8792747710823858,2.3774192457371095"
FractionalCSP3Descriptor,0.15789473684210525
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,0,9,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,12
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"17.8112,7.92,3.9837030330466274"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1175.04
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.15789473684210525
AutocorrelationDescriptorMass,"26.097876142163784,26.660459885662817,38.431204852601454,41.98510372559076,44.866133773805224"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.4309216853642396,-0.1823118353091125,0.0795961617376946,-0.16732023556432077,0.09850911531182859"
EccentricConnectivityIndexDescriptor,379
AutocorrelationDescriptorPolarizability,"1582.570264745653,1877.1655954925764,2657.8738000149942,2879.408445639883,2679.3343394884196"
