DLiP-ID,C002JG
ATS0s,123.05555555555556
ATS0v,5012.955105878751
ATS1Z,610.0
ATS1d,85.0
ATS1i,4254.713391229201
ATS1m,2268.698236999999
ATS1p,42.21217229999998
ATS1s,88.41666666666667
ATS1v,6162.617542054539
ATS2Z,789.0
ATS2d,125.0
ATS2i,7522.630165160445
ATS2m,2821.419603
ATS2p,59.70165251424501
ATS2s,138.00000000000003
ATS2v,8186.842963026389
ATS3Z,662.0
ATS3d,122.0
ATS3i,9725.885589998736
ATS3m,2214.223902999999
ATS3p,58.00236670558401
ATS3s,150.41666666666669
ATS3v,7468.143546885575
ATS4Z,617.0
ATS4d,104.0
ATS4i,8172.0050039684365
ATS4m,2088.4062219999996
ATS4p,49.83204096733898
ATS4s,158.36111111111114
ATS4v,6497.199389666982
ATS5Z,502.0
ATS5d,90.0
ATS5i,7569.771402372388
ATS5m,1658.792904
ATS5p,43.511848932188016
ATS5s,122.5
ATS5v,5581.024216735797
ATS6Z,448.0
ATS6d,78.0
ATS6i,6515.8233854042355
ATS6m,1560.675696
ATS6p,37.571238172735
ATS6s,104.99999999999999
ATS6v,4814.2224883339395
ATS7Z,402.0
ATS7d,62.0
ATS7i,5298.8613677699395
ATS7m,1401.232103
ATS7p,31.24702502448999
ATS7s,98.58333333333333
ATS7v,4115.597703784285
ATS8Z,273.0
ATS8d,48.0
ATS8i,4313.892987939094
ATS8m,880.7267079999998
ATS8p,24.365901391093995
ATS8s,73.58333333333334
ATS8v,3039.875812008802
C1SP1,0
C1SP2,2
C1SP3,2
C2SP1,0
C2SP2,1
C2SP3,2
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.5
GGI10,0.0
JGI10,0.0
JGT10,0.3377073003369772
Kier1,11.076923076923077
Kier2,6.453333333333333
Kier3,4.6875
MAXdO,10.952203561980348
MID_C,16.004939607419058
MID_N,7.668988754635449
MID_O,1.7438003441057097
MID_X,0.0
MID_h,9.412789098741158
MINdO,10.952203561980348
MPC10,4
MWC01,13.0
MWC02,4.04305126783455
MWC03,4.77912349311153
MWC04,5.54907608489522
MWC05,6.300785794663244
MWC06,7.077498053569231
MWC07,7.835579246669965
MWC08,8.614864218589684
MWC09,9.376617231601282
MWC10,10.15716030888516
NaaCH,2
NaaNH,1
NaaSe,0
NaaaC,0
NaasC,1
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,-0.5828
SRW02,3.295836866004329
SRW03,0.0
SRW04,4.465908118654584
SRW05,2.3978952727983707
SRW06,5.7899601708972535
SRW07,4.442651256490317
SRW08,7.1846291527173145
SRW09,6.259581464064923
SRW10,8.617400451833262
SaaCH,3.4366326530612246
SaaNH,2.8492020187704714
SaaSe,0
SaaaC,0
SaasC,0.9518967309145883
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.0018187830687825812
SdssS,0
SsCH3,0
SsNH2,5.217571334089191
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.7490277777777776
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.1213682651569696
VE1_D,3.5550701758901235
VE2_A,0.24010525116592074
VE2_D,0.27346693660693255
VE3_A,1.4006357166801298
VE3_D,1.5307390675813435
VR1_A,80.29735942041167
VR1_D,50.0046605782523
VR2_A,6.176719955416282
VR2_D,3.846512352173254
VR3_A,4.648101000949403
VR3_D,4.174480477116755
WPath,303
Xc-3d,0.4927992798267444
Xc-4d,0.0
Xc-5d,0.0
Xc-6d,0.0
Xp-0d,9.518661569058182
Xp-1d,6.325698502695489
Xp-2d,4.975232964060865
Xp-3d,3.565515146567617
Xp-4d,2.6911629301227182
Xp-5d,1.2266232058069249
Xp-6d,0.8520316993718402
Xp-7d,0.5288387679126026
ZMIC0,44.673321733005096
ZMIC1,23.590311126495784
ZMIC2,19.318742602528523
ZMIC3,18.278809267913132
ZMIC4,18.278809267913132
ZMIC5,18.278809267913132
nAcid,0
nAtom,27
nBase,1
nRing,1
piPC1,2.8622008809294686
piPC2,3.228826155721369
piPC3,3.5373295559867355
piPC4,3.882851628127866
piPC5,3.4136199016607125
piPC6,3.5078071167204135
piPC7,3.5660053559634015
piPC8,3.660351370499398
piPC9,3.7524409356036807
AATS0Z,20.814814814814813
AATS0d,2.5925925925925926
AATS0i,171.6153153371106
AATS0m,81.81815040740739
AATS0p,1.2599623951068892
AATS0s,4.55761316872428
AATS0v,185.66500392143521
AATS1Z,22.59259259259259
AATS1d,3.1481481481481484
AATS1i,157.5819774529334
AATS1m,84.0258606296296
AATS1p,1.5634137888888882
AATS1s,3.2746913580246915
AATS1v,228.24509415016811
AATS2Z,17.152173913043477
AATS2d,2.717391304347826
AATS2i,163.53543837305315
AATS2m,61.33520876086956
AATS2p,1.2978620111792394
AATS2s,3.0000000000000004
AATS2v,177.97484702231282
AATS3Z,11.614035087719298
AATS3d,2.1403508771929824
AATS3i,170.62957175436378
AATS3m,38.846033385964894
AATS3p,1.0175853807997195
AATS3s,2.6388888888888893
AATS3v,131.02006222606272
AATS4Z,12.854166666666666
AATS4d,2.1666666666666665
AATS4i,170.25010424934243
AATS4m,43.508462958333325
AATS4p,1.0381675201528955
AATS4s,3.2991898148148153
AATS4v,135.35832061806212
AATS5Z,11.409090909090908
AATS5d,2.0454545454545454
AATS5i,172.04025914482702
AATS5m,37.69983872727273
AATS5p,0.9889056575497276
AATS5s,2.784090909090909
AATS5v,126.84145947126812
AATS6Z,11.789473684210526
AATS6d,2.0526315789473686
AATS6i,171.4690364580062
AATS6m,41.07041305263158
AATS6p,0.9887167940193421
AATS6s,2.7631578947368416
AATS6v,126.6900654824721
AATS7Z,12.96774193548387
AATS7d,2.0
AATS7i,170.93101186354644
AATS7m,45.20103558064516
AATS7p,1.0079685491770964
AATS7s,3.1801075268817205
AATS7v,132.76121625110596
AATS8Z,10.92
AATS8d,1.92
AATS8i,172.55571951756377
AATS8m,35.22906831999999
AATS8p,0.9746360556437598
AATS8s,2.943333333333334
AATS8v,121.59503248035207
AMID_C,1.2311492005706968
AMID_N,0.5899222118950346
AMID_O,0.13413848800813152
AMID_X,0.0
AMID_h,0.724060699903166
ATS0dv,168.0
ATS0pe,168.58
ATS0se,208.54088400000003
ATS1dv,149.0
ATS1pe,178.40050000000005
ATS1se,213.42324400000004
ATS2dv,170.0
ATS2pe,291.6042
ATS2se,356.5531
ATS3dv,102.0
ATS3pe,344.7080000000001
ATS3se,433.780604
ATS4dv,112.0
ATS4pe,298.2368
ATS4se,372.27215199999995
ATS5dv,102.0
ATS5pe,268.87510000000003
ATS5se,338.15663199999995
ATS6dv,106.0
ATS6pe,224.13310000000004
ATS6se,283.986
ATS7dv,84.0
ATS7pe,188.7006
ATS7se,236.927852
ATS8dv,38.0
ATS8pe,152.6661
ATS8se,191.71079999999998
ATSC0Z,206.2962962962963
ATSC0c,0.670451801192577
ATSC0d,10.740740740740739
ATSC0i,38.96748242188583
ATSC0m,979.2130414074074
ATSC0p,5.194973556833998
ATSC0s,43.54526748971193
ATSC0v,1225.2325736006733
ATSC1Z,-3.4074074074074185
ATSC1c,-0.39167253826084775
ATSC1d,2.0370370370370376
ATSC1i,-10.280849942074186
ATSC1m,-14.32935792592594
ATSC1p,-0.25341629999999965
ATSC1s,-3.677983539094651
ATSC1v,-5.6286157296897095
ATSC2Z,-27.801097393689993
ATSC2c,0.08571256166615562
ATSC2d,-2.18792866941015
ATSC2i,-6.253031851476911
ATSC2m,-137.10448332373107
ATSC2p,-1.4034901761069998
ATSC2s,0.8961286389269927
ATSC2v,-304.221401687139
ATSC3Z,-35.29218106995885
ATSC3c,-0.15213602285361538
ATSC3d,-3.2674897119341564
ATSC3i,-5.290664352552048
ATSC3m,-163.14028511934154
ATSC3p,-0.2687734526000001
ATSC3s,-15.21387745770462
ATSC3v,-72.13187815640643
ATSC4Z,-42.78600823045268
ATSC4c,0.3136107714209461
ATSC4d,-1.020576131687243
ATSC4i,4.482146262033193
ATSC4m,-205.1290466872428
ATSC4p,-0.744381031695
ATSC4s,0.8341335162322796
ATSC4v,-276.92642561719475
ATSC5Z,-43.519890260630994
ATSC5c,-0.23072858370103225
ATSC5d,1.3854595336076814
ATSC5i,0.6499857024057496
ATSC5m,-202.3081948861454
ATSC5p,-0.05321611893200011
ATSC5s,-13.343316567596403
ATSC5v,-110.48228815466004
ATSC6Z,62.990397805212616
ATSC6c,-0.05734127120218077
ATSC6d,1.4019204389574753
ATSC6i,0.25112108994559024
ATSC6m,297.4148899821674
ATSC6p,0.7397307278130001
ATSC6s,10.977442463039173
ATSC6v,287.30386855935024
ATSC7Z,26.400548696844993
ATSC7c,0.1223297242621711
ATSC7d,-1.8134430727023325
ATSC7i,-3.9847773319384867
ATSC7m,123.69659868038408
ATSC7p,0.005415924434000199
ATSC7s,1.3934994665447342
ATSC7v,74.82923839069618
ATSC8Z,-40.08916323731138
ATSC8c,0.006491534564417404
ATSC8d,-2.315500685871057
ATSC8i,-3.033573551723319
ATSC8m,-190.25711648834016
ATSC8p,-0.727811529892
ATSC8s,-4.38039170858101
ATSC8v,-231.1372673793967
AXp-0d,0.7322047360813986
AXp-1d,0.4865921925150376
AXp-2d,0.33168219760405765
AXp-3d,0.22284469666047607
AXp-4d,0.1583037017719246
AXp-5d,0.1022186004839104
AXp-6d,0.07100264161432002
AXp-7d,0.04807625162841842
GATS1Z,0.94524236983842
GATS1c,1.6937154142516126
GATS1d,0.9862068965517242
GATS1i,1.7144454416363064
GATS1m,0.9491570720887075
GATS1p,1.2829660776103236
GATS1s,0.7334498889571421
GATS1v,1.1243925591020913
GATS2Z,1.0109983607837014
GATS2c,0.9322643040864863
GATS2d,1.3155922038980512
GATS2i,1.3105438013722885
GATS2m,1.0178766081672097
GATS2p,1.2635783366008315
GATS2s,0.6607178443099011
GATS2v,1.191293489497626
GATS3Z,1.044741566663517
GATS3c,1.0139883264634524
GATS3d,1.210344827586207
GATS3i,0.9739115146306999
GATS3m,1.041995891449206
GATS3p,0.9734008548426534
GATS3s,1.2110361430202166
GATS3v,0.9819326032176438
GATS4Z,1.1080341113105923
GATS4c,0.7594155181659809
GATS4d,1.0086206896551726
GATS4i,0.8759070056020392
GATS4m,1.1059784149959895
GATS4p,1.0322673141881795
GATS4s,1.3214882696215093
GATS4v,1.0717674230405727
GATS5Z,1.117104618899951
GATS5c,1.1882720491156404
GATS5d,0.7427115987460816
GATS5i,0.8712708852685787
GATS5m,1.1113953546721145
GATS5p,0.9212565065630951
GATS5s,1.428995932008265
GATS5v,0.9820694301939058
GATS6Z,0.726344136823207
GATS6c,0.8975406232825839
GATS6d,0.8918330308529946
GATS6i,0.8568357227849713
GATS6m,0.7292538797545774
GATS6p,0.8442050004395304
GATS6s,0.6219581344799887
GATS6v,0.7994726775758476
GATS7Z,0.8659639775293912
GATS7c,0.7037462778859638
GATS7d,1.132258064516129
GATS7i,0.9820644931779065
GATS7m,0.8659546764541266
GATS7p,0.9399166679627735
GATS7s,1.165001150821656
GATS7v,0.8971206398800674
GATS8Z,1.1821831238779175
GATS8c,0.8857036775080884
GATS8d,1.0166896551724138
GATS8i,0.9893626752429134
GATS8m,1.180455586476481
GATS8p,1.0505008038324044
GATS8s,1.151037187544299
GATS8v,1.122360424805274
MATS1Z,-0.016517055655296282
MATS1c,-0.5841919397697999
MATS1d,0.1896551724137932
MATS1i,-0.263831515486872
MATS1m,-0.014633544816080655
MATS1p,-0.04878105677104555
MATS1s,-0.08446345036147997
MATS1v,-0.004593916168216552
MATS2Z,-0.07909999219420812
MATS2c,0.07503827564551026
MATS2d,-0.11956521739130432
MATS2i,-0.0941877072306192
MATS2m,-0.0821826990078413
MATS2p,-0.15857399523797575
MATS2s,0.012079120861059807
MATS2v,-0.14573946173184554
MATS3Z,-0.08103562316923368
MATS3c,-0.10748637224904543
MATS3d,-0.14410163339382942
MATS3i,-0.0643127041122575
MATS3m,-0.07891743052229408
MATS3p,-0.0245071008182095
MATS3s,-0.16549613650437583
MATS3v,-0.027886731461837302
MATS4Z,-0.1166629263913824
MATS4c,0.2631151987517925
MATS4d,-0.053448275862068996
MATS4i,0.06470028638487693
MATS4m,-0.11783450983836255
MATS4p,-0.08059989637052493
MATS4s,0.01077499645607898
MATS4v,-0.12713595587154283
MATS5Z,-0.12945160763832214
MATS5c,-0.21117617826878224
MATS5d,0.07915360501567398
MATS5i,0.01023558203020777
MATS5m,-0.12677901518278528
MATS5p,-0.006285950323137761
MATS5s,-0.1880329305434442
MATS5v,-0.05533312695908334
MATS6Z,0.21695171501464608
MATS6c,-0.06076869671689926
MATS6d,0.09274047186932846
MATS6i,0.004578898398523798
MATS6m,0.2158070788520469
MATS6p,0.10117436459668049
MATS6s,0.17911847141361417
MATS6v,0.1666107836487136
MATS7Z,0.11146116870330688
MATS7c,0.1589155902373511
MATS7d,-0.14705228031145723
MATS7i,-0.08906432489887821
MATS7m,0.11002278634168004
MATS7p,0.0009080114505239434
MATS7s,0.027871985952354465
MATS7v,0.0531930461172493
MATS8Z,-0.2098743267504488
MATS8c,0.010456914750769734
MATS8d,-0.23282758620689667
MATS8i,-0.08407675405843244
MATS8m,-0.20983961315719155
MATS8p,-0.15130711324782925
MATS8s,-0.10864149695222798
MATS8v,-0.2037394810979838
MAXaaN,4.027525116528093
MINaaN,4.027525116528093
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,15.996464545558037
SpAD_D,96.30169167518572
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.1510929232804235
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,131
TMWC10,89.73375569981985
TSRW10,55.45386275346035
VE1_Dt,3.5445486199248784
VE2_Dt,0.27265758614806757
VE3_Dt,1.5277750876915341
VR1_Dt,50.36750758270036
VR2_Dt,3.87442366020772
VR3_Dt,4.18171054082289
Xc-3dv,0.1634558765662309
Xc-4dv,0.0
Xc-5dv,0.0
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.14433756729740643
Xch-6d,0.10206207261596575
Xch-7d,0.07216878364870322
Xp-0dv,7.41593981827889
Xp-1dv,4.2708636987571955
Xp-2dv,2.6991687619266247
Xp-3dv,1.6295625319748648
Xp-4dv,0.9770991792065186
Xp-5dv,0.44228137842651416
Xp-6dv,0.2471746133327069
Xp-7dv,0.12530151825521968
Xpc-4d,0.8412609923560823
Xpc-5d,1.105171715522539
Xpc-6d,0.7495024565891006
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,0
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,27
nFRing,0
nHBAcc,3
nHBDon,3
nHRing,1
nSpiro,0
naRing,1
piPC10,2.883403088580071
AATS0dv,6.222222222222222
AATS0pe,6.243703703703704
AATS0se,7.723736444444445
AATS1dv,5.518518518518518
AATS1pe,6.607425925925928
AATS1se,7.904564592592594
AATS2dv,3.6956521739130435
AATS2pe,6.339221739130434
AATS2se,7.751154347826087
AATS3dv,1.7894736842105263
AATS3pe,6.047508771929826
AATS3se,7.610186035087719
AATS4dv,2.3333333333333335
AATS4pe,6.213266666666667
AATS4se,7.755669833333332
AATS5dv,2.3181818181818183
AATS5pe,6.110797727272728
AATS5se,7.685377999999999
AATS6dv,2.789473684210526
AATS6pe,5.898239473684211
AATS6se,7.473315789473684
AATS7dv,2.7096774193548385
AATS7pe,6.087116129032259
AATS7se,7.642833935483871
AATS8dv,1.52
AATS8pe,6.106644
AATS8se,7.668431999999999
AATSC0Z,7.640603566529493
AATSC0c,0.024831548192317667
AATSC0d,0.3978052126200274
AATSC0i,1.4432400896994753
AATSC0m,36.26714968175583
AATSC0p,0.1924064280308888
AATSC0s,1.6127876848041456
AATSC0v,45.378984207432346
AATSC1Z,-0.1262002743484229
AATSC1c,-0.014506390305957325
AATSC1d,0.07544581618655695
AATSC1i,-0.3807722200768217
AATSC1m,-0.5307169602194792
AATSC1p,-0.009385788888888877
AATSC1s,-0.13622161255906115
AATSC1v,-0.20846724924776702
AATSC2Z,-0.6043716824715216
AATSC2c,0.001863316557959905
AATSC2d,-0.04756366672630761
AATSC2i,-0.13593547503210676
AATSC2m,-2.980532246168067
AATSC2p,-0.03051065600232608
AATSC2s,0.019481057367978102
AATSC2v,-6.613508732329109
AATSC3Z,-0.6191610714027869
AATSC3c,-0.002669053032519568
AATSC3d,-0.05732438091112555
AATSC3i,-0.09281867285179031
AATSC3m,-2.862110265251606
AATSC3p,-0.004715323729824562
AATSC3s,-0.26691013083692317
AATSC3v,-1.2654715466036215
AATSC4Z,-0.8913751714677641
AATSC4c,0.0065335577379363775
AATSC4d,-0.02126200274348423
AATSC4i,0.09337804712569152
AATSC4m,-4.273521805984225
AATSC4p,-0.0155079381603125
AATSC4s,0.017377781588172492
AATSC4v,-5.769300533691557
AATSC5Z,-0.9890884150143407
AATSC5c,-0.005243831447750733
AATSC5d,0.03148771667290185
AATSC5i,0.0147724023274034
AATSC5m,-4.597913520139668
AATSC5p,-0.0012094572484545479
AATSC5s,-0.3032571947181001
AATSC5v,-2.5109610944240917
