DLiP-ID,T006HJ
MINdS,5.200788926681784
MPC10,43
MWC01,23.0
MWC02,4.709530201312334
MWC03,5.5254529391317835
MWC04,6.385194398997726
MWC05,7.217443431696533
MWC06,8.07558263667172
MWC07,8.91341571815747
MWC08,9.769670404801788
MWC09,10.610315720151938
MWC10,11.46513130462427
NaaCH,6
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,6
NaasN,0
NdCH2,0
NddsN,1
NdsCH,0
NdssC,1
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.673940000000003
SRW02,3.8501476017100584
SRW03,0.0
SRW04,5.1647859739235145
SRW05,0.0
SRW06,6.658011045870748
SRW07,0.0
SRW08,8.23403420769204
SRW09,0.0
SRW10,9.851509813443416
SaaCH,10.356087700223101
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.548770036047274
SaasN,0
SdCH2,0
SddsN,-0.41990543577394224
SdsCH,0
SdssC,0.3315469891660372
SdssS,0
SsCH3,3.598119926746231
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.90754157218443
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.226443864691301
VE1_D,4.6284206244593875
VE2_A,0.1921110847586955
VE2_D,0.21038275565724487
VE3_A,2.2298183059147285
VE3_D,2.3206730524411463
VR1_A,128.14818236218125
VR1_D,115.57458175556515
VR2_A,5.824917380099148
VR2_D,5.253390079798415
VR3_A,5.641644629399795
VR3_D,5.538373411417952
WPath,1177
Xc-3d,1.873446303066511
Xc-4d,0.0
Xc-5d,0.3989744750195586
Xc-6d,0.0
Xp-0d,16.275656403009393
Xp-1d,10.363081100704113
Xp-2d,9.77445530200807
Xp-3d,7.401146256422922
Xp-4d,5.698463211265216
Xp-5d,4.2620319719817505
Xp-6d,2.5975591792612756
Xp-7d,1.806087978141866
ZMIC0,69.50160961317245
ZMIC1,45.089057651669386
ZMIC2,34.07000973271904
ZMIC3,29.528990286511775
ZMIC4,26.27101181280717
ZMIC5,25.918797923758028
nAcid,0
nAtom,36
nBase,0
nRing,2
piPC1,3.4657359027997265
piPC2,4.060443010546419
piPC3,4.52720864451838
piPC4,5.028802598051705
piPC5,5.49870393073963
piPC6,5.50176828451651
piPC7,5.648754143519622
piPC8,5.617566236005733
piPC9,5.668371163176867
AATS0Z,38.166666666666664
AATS0d,3.4444444444444446
AATS0i,160.3020684650413
AATS0m,154.53491555555559
AATS0p,1.8371357963301662
AATS0s,5.478151619841149
AATS0v,251.42772825129083
AATS1Z,30.0
AATS1d,3.972972972972973
AATS1i,148.23496960755134
AATS1m,116.0397254864865
AATS1p,1.9812723329729736
AATS1s,3.3712601490379273
AATS1v,284.01918381648943
AATS2Z,27.916666666666668
AATS2d,3.683333333333333
AATS2i,150.65023308552992
AATS2m,107.74726213333332
AATS2p,1.7763489374848997
AATS2s,3.820353223593964
AATS2v,250.18906853748814
AATS3Z,25.027027027027028
AATS3d,3.1621621621621623
AATS3i,153.21473412258848
AATS3m,93.43859774324324
AATS3p,1.7066706668878104
AATS3s,3.1155600044488936
AATS3v,228.80133646728217
AATS4Z,21.654761904761905
AATS4d,2.5476190476190474
AATS4i,161.08348780693453
AATS4m,79.28407710714286
AATS4p,1.4254301239885354
AATS4s,3.1504997060552618
AATS4v,182.8170751445621
AATS5Z,20.944444444444443
AATS5d,2.4722222222222223
AATS5i,165.38164218784007
AATS5m,75.58438148611113
AATS5p,1.3760069553553336
AATS5s,3.487854366712392
AATS5v,172.25237925385915
AATS6Z,30.583333333333332
AATS6d,2.875
AATS6i,160.3002885290866
AATS6m,116.23239152083333
AATS6p,1.7049130096540832
AATS6s,3.3035741502819698
AATS6v,220.39517117721894
AATS7Z,26.833333333333332
AATS7d,2.9166666666666665
AATS7i,154.70412160601214
AATS7m,101.94273602083331
AATS7p,1.6443829553914995
AATS7s,3.244127229080933
AATS7v,216.0282659226192
AATS8Z,20.541666666666668
AATS8d,2.7291666666666665
AATS8i,155.80973589713076
AATS8m,72.905331875
AATS8p,1.5825733319040836
AATS8s,2.8945473251028813
AATS8v,200.83967482956805
AMID_C,1.3938062455605895
AMID_N,0.27575130011332766
AMID_O,0.15527218202968449
AMID_X,0.07990905981462884
AMID_h,0.591618364588398
ATS0dv,302.04938271604937
ATS0pe,233.3315
ATS0se,285.29404999999997
ATS1dv,291.77777777777777
ATS1pe,246.0432
ATS1se,292.3941479999999
ATS2dv,388.7777777777778
ATS2pe,386.43859999999995
ATS2se,466.8474560000001
ATS3dv,356.55555555555554
ATS3pe,476.32300000000004
ATS3se,578.760282
ATS4dv,305.44444444444446
ATS4pe,531.1475
ATS4se,657.4532880000002
ATS5dv,263.44444444444446
ATS5pe,459.37220000000013
ATS5se,573.3270020000001
ATS6dv,211.62962962962962
ATS6pe,316.663
ATS6se,387.7699590000001
ATS7dv,205.11111111111111
ATS7pe,301.50260000000003
ATS7se,371.60217
ATS8dv,185.66666666666669
ATS8pe,301.40900000000005
ATS8se,373.22246800000005
ATSC0Z,533.0000000000001
ATSC0c,0.5808254365383853
ATSC0d,23.999999999999993
ATSC0i,59.32553081419252
ATSC0m,2430.877247888889
ATSC0p,11.453077215485887
ATSC0s,76.30397635861743
ATSC0v,1830.8974143931755
ATSC1Z,2.3611111111111294
ATSC1c,-0.28156805405195984
ATSC1d,6.444444444444445
ATSC1i,6.2974572002580995
ATSC1m,11.327180447530827
ATSC1p,0.8282687470111145
ATSC1s,-5.0771600234080525
ATSC1v,57.33704922298557
ATSC2Z,128.33333333333334
ATSC2c,0.1939193491487852
ATSC2d,-5.66666666666667
ATSC2i,-14.443318290632643
ATSC2m,584.2259305185186
ATSC2p,-0.21359261002036906
ATSC2s,36.19741090732556
ATSC2v,171.92284762197556
ATSC3Z,-169.94444444444446
ATSC3c,-0.339078843583182
ATSC3d,-10.444444444444445
ATSC3i,-27.973333537453943
ATSC3m,-781.7332703271604
ATSC3p,-4.575178904006881
ATSC3s,-0.8850352155742576
ATSC3v,-874.6229126909724
ATSC4Z,-66.00000000000001
ATSC4c,0.1945645903025191
ATSC4d,-2.666666666666667
ATSC4i,-12.480251433658816
ATSC4m,-324.5354238518518
ATSC4p,-1.938250552807741
ATSC4s,0.16002528973112928
ATSC4v,-468.270013366495
ATSC5Z,-125.66666666666673
ATSC5c,0.01880103184745181
ATSC5d,4.666666666666667
ATSC5i,14.237912233167155
ATSC5m,-530.4114739444447
ATSC5p,3.020624654259888
ATSC5s,-15.445502887432475
ATSC5v,438.6356552151574
ATSC6Z,56.666666666666714
ATSC6c,-0.2266034018234622
ATSC6d,-2.0000000000000004
ATSC6i,21.007202318963028
ATSC6m,241.12043070370373
ATSC6p,2.6239460238085925
ATSC6s,-21.337104212885343
ATSC6v,132.9286161490525
ATSC7Z,128.0
ATSC7c,0.2770967826958936
ATSC7d,-2.220446049250313e-16
ATSC7i,1.1928214459172342
ATSC7m,563.1386757037039
ATSC7p,-0.0635604816716292
ATSC7s,8.050463739154491
ATSC7v,151.74615958572508
ATSC8Z,-280.3333333333333
ATSC8c,-0.1524799034798071
ATSC8d,1.0000000000000002
ATSC8i,-5.530199448412081
ATSC8m,-1241.9257938518522
ATSC8p,-4.657289482400963
ATSC8s,-10.426267450196729
ATSC8v,-545.2571160858399
AXp-0d,0.7398025637731542
AXp-1d,0.4505687435088745
AXp-2d,0.3054517281877522
AXp-3d,0.19476700674797162
AXp-4d,0.1266325158058937
AXp-5d,0.08196215330734136
AXp-6d,0.054115816234609905
AXp-7d,0.03762683287795554
GATS1Z,0.5324273616956543
GATS1c,1.5056108347063797
GATS1d,0.8671171171171175
GATS1i,1.0072977361047961
GATS1m,0.5389450787231247
GATS1p,0.6618824986433199
GATS1s,0.5528143077892854
GATS1v,0.7869730912366489
GATS2Z,0.529706066291432
GATS2c,0.8191488412112854
GATS2d,1.336805555555556
GATS2i,1.1620970456465984
GATS2m,0.536300175879108
GATS2p,0.8301425298689382
GATS2s,0.3333417717684159
GATS2v,0.8496418012302657
GATS3Z,1.0187110187110187
GATS3c,1.3615320271785054
GATS3d,1.20213963963964
GATS3i,1.2778734023178597
GATS3m,1.019643928868772
GATS3p,1.1049835587488743
GATS3s,0.5312691741177403
GATS3v,1.1436143238789658
GATS4Z,1.0905253283302063
GATS4c,0.8551081106408964
GATS4d,0.9201388888888892
GATS4i,1.0492094875855404
GATS4m,1.098949418460628
GATS4p,1.0332062117578658
GATS4s,0.8631486363803323
GATS4v,1.0926748734382927
GATS5Z,1.3260892224306855
GATS5c,1.2403836574554052
GATS5d,0.830439814814815
GATS5i,0.8952554892472936
GATS5m,1.295917198630427
GATS5p,1.064511602293615
GATS5s,1.5118497267944515
GATS5v,0.892146610539601
GATS6Z,1.0780175109443402
GATS6c,1.8448833729033292
GATS6d,1.0329861111111114
GATS6i,0.8818768083008974
GATS6m,1.0544702537586397
GATS6p,1.0097482610503346
GATS6s,1.2789471152314962
GATS6v,0.8715245120266818
GATS7Z,0.8180894308943089
GATS7c,0.6118790760574527
GATS7d,0.9722222222222224
GATS7i,0.9788203419921983
GATS7m,0.8134210411456284
GATS7p,1.0770468674359062
GATS7s,0.683346160679419
GATS7v,0.942980413945455
GATS8Z,1.5499921826141336
GATS8c,1.1539979903716475
GATS8d,0.8506944444444448
GATS8i,1.1252260115708823
GATS8m,1.5121206076704428
GATS8p,1.523282776432418
GATS8s,0.8663896023258231
GATS8v,1.2305653557247764
MATS1Z,0.004310126261345806
MATS1c,-0.4716702978400722
MATS1d,0.26126126126126137
MATS1i,0.10328193562221524
MATS1m,0.004533770861941586
MATS1p,0.07036389347924381
MATS1s,-0.06474026280121857
MATS1v,0.030469975436868423
MATS2Z,0.1444652908067542
MATS2c,0.20032113294263712
MATS2d,-0.1416666666666668
MATS2i,-0.1460752370091969
MATS2m,0.14420125846154344
MATS2p,-0.011189618615243443
MATS2s,0.28463059962067827
MATS2v,0.05634051791338301
MATS3Z,-0.1551138380406673
MATS3c,-0.2840049090132807
MATS3d,-0.2117117117117118
MATS3i,-0.22938941398725676
MATS3m,-0.15644667881988994
MATS3p,-0.19433752765133835
MATS3s,-0.005642663632861978
MATS3v,-0.23239544960340197
MATS4Z,-0.05306888233717502
MATS4c,0.14356262513626097
MATS4d,-0.04761904761904764
MATS4i,-0.09015813449028943
MATS4m,-0.05721663253173844
MATS4p,-0.07252887522865914
MATS4s,0.0008988033166882456
MATS4v,-0.10961135616227607
MATS5Z,-0.11788617886178863
MATS5c,0.016184752478733168
MATS5d,0.09722222222222228
MATS5i,0.11999818659659596
MATS5m,-0.10909877790108158
MATS5p,0.13186956646793813
MATS5s,-0.1012103406960136
MATS5v,0.11978706501165082
MATS6Z,0.07973733583489687
MATS6c,-0.292605214366098
MATS6d,-0.06250000000000004
MATS6i,0.26557540274807095
MATS6m,0.07439302958832238
MATS6p,0.17182801450037682
MATS6s,-0.20972469487635975
MATS6v,0.05445223819098151
MATS7Z,0.18011257035647277
MATS7c,0.3578055883029251
MATS7d,-6.93889390390723e-18
MATS7i,0.015079782214504948
MATS7m,0.17374550983377463
MATS7p,-0.004162231717888538
MATS7s,0.07912887496175657
MATS7v,0.062160566067004014
MATS8Z,-0.39446529080675413
MATS8c,-0.19689207878260268
MATS8d,0.03125000000000002
MATS8i,-0.06991340034191172
MATS8m,-0.3831721022514847
MATS8p,-0.3049806655522959
MATS8s,-0.10248090546285697
MATS8v,-0.22335649930442342
MAXsCl,6.051864422009323
MINsCl,6.051864422009323
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,27.05087016115045
SpAD_D,220.4858144387843
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,435
TMWC10,117.67173675554557
TSRW10,55.758488642639776
VE1_Dt,4.6309157639965015
VE2_Dt,0.21049617109075006
VE3_Dt,2.321211998104816
VR1_Dt,115.32217731790287
VR2_Dt,5.241917150813767
VR3_Dt,5.536187113617896
Xc-3dv,0.8828429490016485
Xc-4dv,0.0
Xc-5dv,0.14729366999865784
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.13608276348795434
Xch-7d,0.33963290016278846
Xp-0dv,13.608952669030117
Xp-1dv,7.298493270371351
Xp-2dv,5.66194100111712
Xp-3dv,3.748222768529208
Xp-4dv,2.291812864006449
Xp-5dv,1.4247257002735152
Xp-6dv,0.7422137795755026
Xp-7dv,0.4169819020081609
Xpc-4d,3.6815094754054805
Xpc-5d,5.0259667804968275
Xpc-6d,6.7763299634527465
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,37
nFRing,0
nHBAcc,3
nHBDon,2
nHRing,0
nSpiro,0
naRing,2
piPC10,5.993805554809955
AATS0dv,8.390260631001372
AATS0pe,6.481430555555556
AATS0se,7.924834722222221
AATS1dv,7.885885885885886
AATS1pe,6.649816216216217
AATS1se,7.902544540540538
AATS2dv,6.47962962962963
AATS2pe,6.440643333333332
AATS2se,7.780790933333335
AATS3dv,4.818318318318318
AATS3pe,6.436797297297298
AATS3se,7.821084891891891
AATS4dv,3.6362433862433865
AATS4pe,6.323184523809524
AATS4se,7.826824857142859
AATS5dv,3.658950617283951
AATS5pe,6.380169444444446
AATS5se,7.96287502777778
AATS6dv,4.40895061728395
AATS6pe,6.597145833333333
AATS6se,8.078540812500002
AATS7dv,4.273148148148148
AATS7pe,6.281304166666668
AATS7se,7.741711875
AATS8dv,3.868055555555556
AATS8pe,6.279354166666668
AATS8se,7.775468083333334
AATSC0Z,14.805555555555559
AATSC0c,0.016134039903844034
AATSC0d,0.6666666666666665
AATSC0i,1.6479314115053478
AATSC0m,67.52436799691358
AATSC0p,0.3181410337634969
AATSC0s,2.119554898850484
AATSC0v,50.858261510921544
AATSC1Z,0.0638138138138143
AATSC1c,-0.007609947406809725
AATSC1d,0.1741741741741742
AATSC1i,0.1702015459529216
AATSC1m,0.30614001209542774
AATSC1p,0.022385641811111204
AATSC1s,-0.1372205411731906
AATSC1v,1.54964997899961
AATSC2Z,2.138888888888889
AATSC2c,0.0032319891524797534
AATSC2d,-0.0944444444444445
AATSC2i,-0.24072197151054406
AATSC2m,9.737098841975309
AATSC2p,-0.0035598768336728174
AATSC2s,0.6032901817887594
AATSC2v,2.8653807936995928
AATSC3Z,-2.296546546546547
AATSC3c,-0.004582146534907865
AATSC3d,-0.14114114114114115
AATSC3i,-0.3780180207764046
AATSC3m,-10.563963112529194
AATSC3p,-0.06182674194603893
AATSC3s,-0.011959935345598076
AATSC3v,-11.819228549878005
AATSC4Z,-0.7857142857142859
AATSC4c,0.002316245122649037
AATSC4d,-0.03174603174603175
AATSC4i,-0.14857442182927164
AATSC4m,-3.8635169506172837
AATSC4p,-0.023074411342949297
AATSC4s,0.0019050629729896343
AATSC4v,-5.574643016267798
AATSC5Z,-1.7453703703703711
AATSC5c,0.0002611254423257196
