DLiP-ID,C001SP
AATSC3s,-0.4475857561024045
AATSC3v,-3.455639489408261
AATSC4Z,-0.0028745504935982183
AATSC4c,0.0009716300202407192
AATSC4d,-0.021255640303259347
AATSC4i,-0.03484431544379602
AATSC4m,-0.012249666975882626
AATSC4p,-0.008658802877888977
AATSC4s,0.4117007418149719
AATSC4v,-1.1166477136653234
AATSC5Z,-0.7467943677595327
AATSC5c,-0.0006719633382591118
AATSC5d,-0.013099845953792903
AATSC5i,-0.006860627357876727
AATSC5m,-3.3769696488152334
AATSC5p,-0.003546143423070024
AATSC5s,-0.2557809372537275
AATSC5v,-1.2296139677838658
AATSC6Z,-0.14628937177029264
AATSC6c,0.0002904764772822738
AATSC6d,-0.03913274900345225
AATSC6i,-0.08859214560305873
AATSC6m,-0.6389674214082999
AATSC6p,-0.014134059671217055
AATSC6s,-0.043616011660660564
AATSC6v,-1.416436180592004
AATSC7Z,-0.4749603545121751
AATSC7c,0.0002563921883931344
AATSC7d,0.03469535962533164
AATSC7i,-0.019649371975784355
AATSC7m,-2.231138803121251
AATSC7p,-0.0011429897062089985
AATSC7s,-0.10095000124726006
AATSC7v,-2.0314250515883576
AATSC8Z,0.28997391655836324
AATSC8c,-5.361568291381962e-05
AATSC8d,0.06869243833957779
AATSC8i,0.17775526916742332
AATSC8m,1.4839312167082617
AATSC8p,0.03381143265183897
AATSC8s,-0.13958866018737826
AATSC8v,5.485759111313426
ATS0are,394.9184999999999
ATS1are,404.49980000000005
ATS2are,714.5169999999999
ATS3are,983.635
ATS4are,929.8790000000001
ATS5are,895.109
ATS6are,905.825
ATS7are,927.1970000000001
ATS8are,827.2110000000001
ATSC0dv,249.00881834215173
ATSC0pe,9.316374603174594
ATSC0se,6.671953428571429
ATSC1dv,15.557179250300955
ATSC1pe,-0.47876785084402707
ATSC1se,-0.020971959183675448
ATSC2dv,4.49903418157389
ATSC2pe,1.9838221466364463
ATSC2se,1.3504813673469371
ATSC3dv,-109.66070378768788
ATSC3pe,-3.794529554043827
ATSC3se,-2.186437653061227
ATSC4dv,16.75269449343523
ATSC4pe,1.7590477954144526
ATSC4se,1.3498890000000032
ATSC5dv,-43.27658800145572
ATSC5pe,-2.5074605694129586
ATSC5se,-1.8952287755101993
ATSC6dv,-4.860642199266548
ATSC6pe,-0.04488992189469574
ATSC6se,-0.3309181224489745
ATSC7dv,-32.458805744520035
ATSC7pe,-1.105692290249438
ATSC7se,-0.5744790408163247
ATSC8dv,-0.735505724923728
ATSC8pe,-0.9533407911312831
ATSC8se,-0.7726587551020353
AXp-0dv,0.5908939906654765
AXp-1dv,0.3773415038635138
AXp-2dv,0.21916197732438894
AXp-3dv,0.11835944814998729
AXp-4dv,0.06986871957406805
AXp-5dv,0.041115360513152045
AXp-6dv,0.02583814079774469
AXp-7dv,0.015506628167883937
BertzCT,911.5324084041802
ECIndex,992
ETA_eta,32.432979010216194
GATS1dv,0.6888212657945433
GATS1pe,0.7224363324448713
GATS1se,0.6898279940460356
GATS2dv,0.8680575954718083
GATS2pe,0.6913791729914124
GATS2se,0.7041010470216514
GATS3dv,1.2067438784952056
GATS3pe,1.206328834923094
GATS3se,1.1878253903267249
GATS4dv,0.9213064077039766
GATS4pe,0.838026642596545
GATS4se,0.8210999660618481
GATS5dv,0.9906569906410662
GATS5pe,1.0268943975960414
GATS5se,1.021545110536527
GATS6dv,0.8890435785492529
GATS6pe,0.9052207383132735
GATS6se,0.9109742913267016
GATS7dv,1.0170140271877797
GATS7pe,1.0699831723051167
GATS7se,1.0589411367077224
GATS8dv,0.9773393116540565
GATS8pe,0.9862778392164054
GATS8se,0.9708347681166495
LogEE_A,4.353394450902167
LogEE_D,250.84379759719093
MATS1dv,0.061500224877468375
MATS1pe,-0.05058696362574301
MATS1se,-0.0030941871136307953
MATS2dv,0.00998482053790174
MATS2pe,0.11767697328023718
MATS2se,0.11185909169868674
MATS3dv,-0.174493689933561
MATS3pe,-0.16138175054231796
MATS3se,-0.12984568348301934
MATS4dv,0.027522619743630013
MATS4pe,0.0772414691778546
MATS4se,0.08276846115517028
MATS5dv,-0.07348396245626515
MATS5pe,-0.11379978736051707
MATS5se,-0.12010550581656018
MATS6dv,-0.00814408931438371
MATS6pe,-0.0020103214617398263
MATS6se,-0.020693366402193134
MATS7dv,-0.053674366593394876
MATS7pe,-0.04886933813672592
MATS7se,-0.035454413135488465
MATS8dv,-0.0013387425878205806
MATS8pe,-0.04637959823352777
MATS8se,-0.05248805417798617
MAXaaCH,1.8671406943982125
MAXaasC,0.6461503068836716
MAXdsCH,1.8422896533881383
MAXdssC,-0.028374503382620153
MAXsCH3,0.9285860309432297
MAXssNH,1.9123604313731584
MDEC-12,1.3682071410821697
MDEC-13,0.6964023170545479
MDEC-22,19.59688706275911
MDEC-23,21.753150303351184
MDEC-33,5.090352016092505
MDEO-11,1.852718585856578
MDEO-12,0.6529376371361197
MINaaCH,1.7880063678735394
MINaasC,0.6461503068836716
MINdsCH,1.5481485272083217
MINdssC,-0.5463001843269455
MINsCH3,0.9285860309432297
MINssNH,1.9123604313731584
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.517857142857143
SM1_Dzi,1.350288391335964
SM1_Dzm,2.5127179346059823
SM1_Dzp,-7.6701037375214
SM1_Dzv,-2.9547070994781404
SddssSe,0
SpAD_Dt,650.7509178846681
SpAbs_A,38.913455336635735
SpAbs_D,501.68759519438186
SpMAD_A,1.2160454792698667
SpMAD_D,15.677737349824433
SpMax_A,2.4054653424979047
SpMax_D,250.84379759719093
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,138.38
TpiPC10,7.255856069700731
VAdjMat,6.044394119358453
VE1_DzZ,5.584433099410763
VE1_Dzi,5.574284530671639
VE1_Dzm,5.584425910295492
VE1_Dzp,5.559020428726951
VE1_Dzv,5.563200158114521
VE2_DzZ,0.17451353435658634
VE2_Dzi,0.1741963915834887
VE2_Dzm,0.17451330969673412
VE2_Dzp,0.17371938839771722
VE2_Dzv,0.17385000494107877
VE3_DzZ,2.8831337330408
VE3_Dzi,2.8813147836106476
VE3_Dzm,2.8831324456908094
VE3_Dzp,2.878572720662679
VE3_Dzv,2.8793243204986463
VR1_DzZ,197.2147912369122
VR1_Dzi,198.5702018644518
VR1_Dzm,197.21620168083197
VR1_Dzp,201.13233637959866
VR1_Dzv,200.22946287611126
VR2_DzZ,6.162962226153506
VR2_Dzi,6.205318808264119
VR2_Dzm,6.163006302525999
VR2_Dzp,6.285385511862458
VR2_Dzv,6.257170714878477
VR3_DzZ,6.44744425543376
VR3_Dzi,6.454293509194989
VR3_Dzm,6.44745140722429
VR3_Dzp,6.467113891169432
VR3_Dzv,6.462614833072112
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06804138174397717
Xch-6dv,0.17767805620365434
Xch-7dv,0.17851733191305688
Xpc-4dv,1.6626937608150505
Xpc-5dv,2.302285453962941
Xpc-6dv,2.3172199102701265
Zagreb1,154.0
Zagreb2,169.0
fragCpx,97.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,6
nBondsD,6
nBondsM,12
nBondsO,33
nBondsS,52
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,0
AATS0are,6.2685476190476175
AATS1are,6.320309375000001
AATS2are,6.26769298245614
AATS3are,6.186383647798742
AATS4are,6.038175324675326
AATS5are,6.007442953020134
AATS6are,5.99884105960265
AATS7are,6.0601111111111114
AATS8are,5.951158273381296
AATSC0dv,3.9525209260659
AATSC0pe,0.1478789619551523
AATSC0se,0.10590402267573697
AATSC1dv,0.24308092578595242
AATSC1pe,-0.007480747669437923
AATSC1se,-0.0003276868622449289
AATSC2dv,0.03946521211906921
AATSC2pe,0.01740194865470567
AATSC2se,0.011846327783745062
AATSC3dv,-0.6896899609288546
AATSC3pe,-0.023864965748703316
AATSC3se,-0.013751180207932246
AATSC4dv,0.10878373047685214
AATSC4pe,0.011422388281912029
AATSC4se,0.008765512987013007
AATSC5dv,-0.290446899338629
AATSC5pe,-0.016828594425590326
AATSC5se,-0.012719656211477848
AATSC6dv,-0.032189683438851306
AATSC6pe,-0.00029728425095824993
AATSC6se,-0.0021915107446951955
AATSC7dv,-0.21214905715372573
AATSC7pe,-0.0072267469950943655
AATSC7se,-0.003754764972655717
AATSC8dv,-0.005291408092976461
AATSC8pe,-0.006858566842671101
AATSC8se,-0.005558696079870758
AETA_eta,1.013530594069256
ATSC0are,10.06764126984127
ATSC1are,-0.8118784328546166
ATSC2are,2.479768178382471
ATSC3are,-4.054832728647006
ATSC4are,2.0313959435626034
ATSC5are,-2.7284341143865007
ATSC6are,-0.13611002771479802
ATSC7are,-1.0499811791383244
ATSC8are,-1.1151989921894783
BCUTZ-1h,16.01333216773444
BCUTZ-1l,5.700267084547154
BCUTc-1h,0.44241099988572397
BCUTc-1l,-0.5214129708290741
BCUTd-1h,4.038024417056365
BCUTd-1l,0.9681256512488671
BCUTi-1h,14.539709008284342
BCUTi-1l,10.318104071601564
BCUTm-1h,32.06664892151321
BCUTm-1l,11.711612581398006
BCUTp-1h,2.955910389434995
BCUTp-1l,0.7515755054594342
BCUTs-1h,7.0150383521535975
BCUTs-1l,0.2992545133763402
BCUTv-1h,24.442364216026427
BCUTv-1l,14.700808747106887
BalabanJ,1.611079615473592
Diameter,20
ETA_beta,33.25
GATS1are,0.7519675025746478
GATS2are,0.6744062131912304
GATS3are,1.212237129467321
GATS4are,0.8263278214772186
GATS5are,1.0212415215259951
GATS6are,0.9007210508190889
GATS7are,1.0636828916279624
GATS8are,0.9809023898058158
HybRatio,0.4782608695652174
Lipinski,True
LogEE_Dt,325.37545894233403
MATS1are,-0.07938233106649653
MATS2are,0.13611909355055424
MATS3are,-0.159583738913289
MATS4are,0.08254422172997358
MATS5are,-0.11458823226109899
MATS6are,-0.005640608950507701
MATS7are,-0.04294404019986648
MATS8are,-0.05020539462892172
MAXddssS,-3.5398466913683717
MAXssCH2,0.5661615088891284
MAXsssCH,-0.38122714033067573
MINddssS,-3.5398466913683717
MINssCH2,0.06423995387794612
MINsssCH,-0.868165056018176
NsssssAs,0
RotRatio,0.36363636363636365
SM1_Dzpe,1.983858629130967
SM1_Dzse,1.951082698804273
SMR_VSA1,32.956789095954036
SMR_VSA2,0.0
SMR_VSA3,4.722094864452088
SMR_VSA4,11.835812092322787
SMR_VSA5,44.31204089012665
SMR_VSA6,12.862651148024323
SMR_VSA7,54.635915769643574
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,417.9345644734358
SpAD_Dzi,434.70858420722743
SpAD_Dzm,417.9787742921033
SpAD_Dzp,521.0580417352329
SpAD_Dzv,482.3615482885283
SpAbs_Dt,650.7509178846684
SpDiam_A,4.633560011032694
SpDiam_D,382.12409883898954
SpMAD_Dt,20.335966183895877
SpMax_Dt,325.37545894233403
SsssssAs,0
VE1_Dzpe,5.575487870197422
VE1_Dzse,5.575992917386384
VE2_Dzpe,0.17423399594366945
VE2_Dzse,0.1742497786683245
VE3_Dzpe,2.88153063367237
VE3_Dzse,2.881621213066968
VMcGowan,350.5300000000014
VR1_Dzpe,198.30892145538695
VR1_Dzse,198.2570232326656
VR2_Dzpe,6.197153795480842
VR2_Dzse,6.1955319760208
VR3_Dzpe,6.4529768340087195
VR3_Dzse,6.452715095835218
mZagreb1,12.090277777777779
mZagreb2,7.125000000000001
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,55
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.15980382968002016
AATSC1are,-0.012685600513353384
AATSC2are,0.0217523524419515
AATSC3are,-0.02550209263300004
AATSC4are,0.013190882750406516
AATSC5are,-0.018311638351587254
AATSC6are,-0.00090139091201853
AATSC7are,-0.006862622085871402
AATSC8are,-0.008023014332298404
AETA_beta,1.0390625
BCUTdv-1h,6.024272033712703
BCUTdv-1l,0.615892267546912
BCUTpe-1h,3.5374609396568824
BCUTpe-1l,2.2495410158850193
BCUTse-1h,3.7687091400635837
BCUTse-1l,2.4455640668627323
ETA_alpha,15.066666666666668
ETA_dBeta,-4.25
ETA_eta_B,0.7605278999188254
ETA_eta_F,27.629551033275455
ETA_eta_L,8.804444666846251
ETA_eta_R,60.06253004349165
ETA_psi_1,0.5298944900351704
LabuteASA,188.5860768563511
LogEE_DzZ,208.66656873715542
LogEE_Dzi,217.396488615843
LogEE_Dzm,208.68819170017602
LogEE_Dzp,259.5975186771274
LogEE_Dzv,240.90377035368806
PEOE_VSA1,14.94991774348146
PEOE_VSA2,14.31116923259573
PEOE_VSA3,8.417796984328938
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,42.503181632720356
PEOE_VSA7,31.395199005701247
PEOE_VSA8,24.677455338174802
PEOE_VSA9,12.359735571259707
SM1_Dzare,2.1610775885085705
SpAD_Dzpe,429.7003549113964
SpAD_Dzse,429.70346640505136
SpAbs_DzZ,415.7314394734358
SpAbs_Dzi,433.44268884035
SpAbs_Dzm,415.78014609932296
SpAbs_Dzp,526.8651410917765
SpAbs_Dzv,484.7622478068545
SpDiam_Dt,495.8652414035022
SpMAD_DzZ,13.060455139794868
SpMAD_Dzi,13.584643256475857
SpMAD_Dzm,13.061836696628228
SpMAD_Dzp,16.28306380422603
SpMAD_Dzv,15.07379838401651
SpMax_DzZ,208.66656873715542
SpMax_Dzi,217.396488615843
SpMax_Dzm,208.68819170017602
SpMax_Dzp,259.5975186771274
SpMax_Dzv,240.90377035368806
VE1_Dzare,5.575631296779514
VE2_Dzare,0.17423847802435982
VE3_Dzare,2.8815563578315238
VR1_Dzare,198.26804038820836
VR2_Dzare,6.195876262131511
VR3_Dzare,6.452770664355629
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4708333333333334
AETA_dBeta,-0.1328125
AETA_eta_B,0.023766496872463294
AETA_eta_F,0.863423469789858
AETA_eta_L,0.27513889583894535
AETA_eta_R,1.876954063859114
BCUTare-1h,3.581456230025408
BCUTare-1l,2.199671370779352
ETA_beta_s,18.75
ETA_dPsi_A,0.18410550996482955
ETA_dPsi_B,0.0
ETA_eta_BR,0.9325278999188253
ETA_eta_FL,6.349240995608019
ETA_eta_RL,15.15368566245427
LogEE_Dzpe,214.91217303785854
LogEE_Dzse,214.91270453686332
PEOE_VSA10,24.243605131910066
PEOE_VSA11,0.0
PEOE_VSA12,15.930470882759089
PEOE_VSA13,0.0
SlogP_VSA1,9.458957818252138
SlogP_VSA2,55.39186037324771
SlogP_VSA3,19.612365521551226
SlogP_VSA4,11.835812092322787
SlogP_VSA5,32.10410811463005
SlogP_VSA6,54.635915769643574
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,427.99072703390823
SpAbs_Dzpe,427.84048744658617
SpAbs_Dzse,427.87432637492236
SpDiam_DzZ,324.0902084370832
SpDiam_Dzi,334.7639891457561
SpDiam_Dzm,324.1186712909563
SpDiam_Dzp,391.86600819800185
SpDiam_Dzv,365.9473992467083
SpMAD_Dzpe,13.428136090981138
SpMAD_Dzse,13.428233325157855
SpMax_Dzpe,214.91217303785854
SpMax_Dzse,214.91270453686332
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,32
AETA_beta_s,0.5859375
AETA_eta_BR,0.029141496872463292
AETA_eta_FL,0.1984137811127506
AETA_eta_RL,0.47355267695169595
DetourIndex,5014
EState_VSA1,28.13840365825569
EState_VSA2,37.06758224905266
EState_VSA3,25.011976702061933
EState_VSA4,6.255769183511404
EState_VSA5,0.0
EState_VSA6,24.284774350590983
EState_VSA7,35.07323628350468
EState_VSA8,0.0
EState_VSA9,4.736862953800049
ETA_beta_ns,14.5
ETA_shape_p,0.165929203539823
ETA_shape_x,0.05530973451327433
ETA_shape_y,0.23230088495575218
GhoseFilter,True
LogEE_Dzare,214.062897191595
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,425.9647167946814
SpDiam_Dzpe,331.75812336129263
SpDiam_Dzse,331.8114445985241
SpMAD_Dzare,13.374710219809632
SpMax_Dzare,214.062897191595
TopoPSA(NO),130.0
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,21.964556547843525
VSA_EState9,67.82529014352485
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.453125
EState_VSA10,28.219926142153987
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02916666666666662
FilterItLogS,-3.240731703386618
SpDiam_Dzare,330.63078669021115
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5989417989417979
ETA_epsilon_2,0.8885416666666661
ETA_epsilon_3,0.43617021276595663
ETA_epsilon_4,0.5579908675799075
ETA_epsilon_5,0.8380952380952377
AETA_beta_ns_d,0.015625
ETA_dEpsilon_A,0.16277158617584125
ETA_dEpsilon_B,0.04095093136189043
ETA_dEpsilon_C,-0.12182065481395082
ETA_dEpsilon_D,0.05044642857142845
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.5
MDEDescriptor,"0.0,1.3682071410821697,0.6964023170545479,0.0,19.59688706275911,21.753150303351184,0.0,5.090352016092505,0.0,0.0,1.852718585856578,0.6529376371361197,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,70.76458299999997
BCUTDescriptor,"11.850000000000007,31.972072648763316,-0.3919821150894506,0.21579538015885472,5.0684529739228905,10.524168517198982"
BPolDescriptor,44.85741699999999
TPSADescriptor,138.38
ALOGPDescriptor,"0.19179999999999836,0.036787239999999374,118.90119999999999"
XLogPDescriptor,1.4129999999999998
VAdjMaDescriptor,6.044394119358453
WeightDescriptor,465.18212357999994
ChiPathDescriptor,"23.562267164498685,15.153685662454272,14.143407212575445,9.485790353105335,7.768360780984604,5.233825889228102,3.2469401014692467,2.1764711333090845,18.295852891265763,11.032825205115632,8.33096678207528,5.232126960596855,3.6654251483158893,2.232512507933207,1.2656079356329204,0.7625034959653096"
ChiChainDescriptor,"0.0,0.0,0.07856742013183861,0.37030802399075413,0.4908095562005219,0.0,0.0,0.06804138174397717,0.17767805620365434,0.1785173319130569"
AtomCountDescriptor,63
BondCountDescriptor,33
SmallRingDescriptor,"2,1,2,1,0,0,1,1,0,0,0"
ChiClusterDescriptor,"3.0857046339683194,0.35355339059327373,0.24800564528543081,0.0,1.0661656623852547,0.050999171780175385,0.1084408193842232,0.0"
RuleOfFiveDescriptor,1
CarbonTypesDescriptor,"0,0,1,11,0,1,7,2,0"
ZagrebIndexDescriptor,154.0
LargestChainDescriptor,21
MannholdLogPDescriptor,3.0
WeightedPathDescriptor,"63.37458101894691,1.980455656842091,23.9358128832464,17.875029979748447,2.8615664002734746"
FractionalPSADescriptor,0.2974748877601743
WienerNumbersDescriptor,"3861.0,40.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.686410164295577,6.0783199320367265,6.712432657376148,1.4678624892484122,1.9971727256483547,1.8979955031299856"
FractionalCSP3Descriptor,0.4782608695652174
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,6,0,4,5,4,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,7
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"28.238751147842056,14.411157024793388,11.328125"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,3104.09
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.4782608695652174
AutocorrelationDescriptorMass,"43.90901658851311,44.054773174855455,52.42210662324543,49.48403132764996,46.14447796994703"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,13
AutocorrelationDescriptorCharge,"0.7705136131099007,-0.24920598893335857,-0.10135064488728174,-0.12725768690542802,0.14378568650826448"
EccentricConnectivityIndexDescriptor,992
AutocorrelationDescriptorPolarizability,"1975.2597875043919,2178.3703132708647,2807.523551714512,2506.855712366136,2305.3347650942364"
