DLiP-ID,C100MJ
AATSC4d,-0.004301649460068835
AATSC4i,-0.17178650145381147
AATSC4m,-6.000735620790319
AATSC4p,-0.02484950010836666
AATSC4s,-0.10867956310982252
AATSC4v,-5.859543721026432
AATSC5Z,1.2904435500902063
AATSC5c,0.00483024890879747
AATSC5d,0.09470165509168472
AATSC5i,-0.06344368325235424
AATSC5m,5.737919737668269
AATSC5p,-0.002371173582567789
AATSC5s,0.291191990517895
AATSC5v,-0.5172096586109162
AATSC6Z,0.7824750719345747
AATSC6c,0.00023596036661232495
AATSC6d,0.023293411413510313
AATSC6i,0.0216859586885507
AATSC6m,3.967705427054584
AATSC6p,0.01680156022835779
AATSC6s,0.0025857957755417763
AATSC6v,6.176476210165397
AATSC7Z,-0.0638845186554736
AATSC7c,-0.002248360672732266
AATSC7d,-0.11593686958585497
AATSC7i,0.18830764408180292
AATSC7m,-0.011323134931113987
AATSC7p,0.020505773657817212
AATSC7s,-0.03623878123629947
AATSC7v,4.45743492452822
AATSC8Z,-2.266530512825317
AATSC8c,0.006824617207828554
AATSC8d,-0.06416593280995299
AATSC8i,-0.09668432737242486
AATSC8m,-10.157101526649301
AATSC8p,-0.03629949701162104
AATSC8s,-0.34533391656340245
AATSC8v,-6.574697636452091
ATS0are,349.68829999999997
ATS1are,367.8040000000001
ATS2are,593.6877999999999
ATS3are,720.6039000000001
ATS4are,770.2758
ATS5are,749.9236999999999
ATS6are,680.7309999999999
ATS7are,611.0049999999999
ATS8are,634.4099
ATSC0dv,232.08385744234806
ATSC0pe,7.800618867924523
ATSC0se,5.730399698113207
ATSC1dv,44.86108144456309
ATSC1pe,-0.4999897472410088
ATSC1se,-0.5537710017799928
ATSC2dv,-22.58474743878805
ATSC2pe,1.158503809184767
ATSC2se,1.1309427390530415
ATSC3dv,-91.61168466437246
ATSC3pe,-2.0011678177287258
ATSC3se,-1.2762385564257752
ATSC4dv,-50.76009651516949
ATSC4pe,-2.4483559273762885
ATSC4se,-1.559111373086507
ATSC5dv,88.26193584114556
ATSC5pe,3.6404221431114236
ATSC5se,2.7791460306158813
ATSC6dv,83.65353427475182
ATSC6pe,1.6174479886080386
ATSC6se,0.44901837557850527
ATSC7dv,-12.88299513468614
ATSC7pe,-1.158184051263793
ATSC7se,-1.1997758665005387
ATSC8dv,-84.17337130651478
ATSC8pe,-2.3127300462798086
ATSC8se,-2.0474897230331175
AXp-0dv,0.5512628565197893
AXp-1dv,0.2939203892882492
AXp-2dv,0.1575539847880376
AXp-3dv,0.08688493651025349
AXp-4dv,0.0479476563755971
AXp-5dv,0.025860505956353422
AXp-6dv,0.013932891205882125
AXp-7dv,0.007492775045323269
BertzCT,1295.0023027452169
ECIndex,1089
ETA_eta,26.256696062967606
GATS1dv,0.520576750356162
GATS1pe,0.7019085948533494
GATS1se,0.7583081485825598
GATS2dv,0.895951165068812
GATS2pe,0.6942486206007631
GATS2se,0.6732424230456465
GATS3dv,1.0837268834089182
GATS3pe,0.9876753895719012
GATS3se,0.9707217528772363
GATS4dv,1.0430058233367054
GATS4pe,1.0803281734460033
GATS4se,1.0637900212569493
GATS5dv,0.7832499124248873
GATS5pe,0.7061388887531461
GATS5se,0.6764575550930348
GATS6dv,0.8256532669646538
GATS6pe,0.7714372635405521
GATS6se,0.7828566489112869
GATS7dv,1.0211053946822446
GATS7pe,1.0701265635077248
GATS7se,1.1128774272443942
GATS8dv,1.2568153292611495
GATS8pe,1.323021344574907
GATS8se,1.424677646933216
LogEE_A,4.453168567892546
LogEE_D,246.59651681736332
MATS1dv,0.18294167329093786
MATS1pe,-0.06066244104759651
MATS1se,-0.09146040864929098
MATS2dv,-0.057306470909412134
MATS2pe,0.08745844817128987
MATS2se,0.1162221918337022
MATS3dv,-0.18847720209007965
MATS3pe,-0.12249189170710624
MATS3se,-0.1063407787736551
MATS4dv,-0.09659888832682947
MATS4pe,-0.13862453986879283
MATS4se,-0.12016745068235614
MATS5dv,0.17081357279512815
MATS5pe,0.20961219725943034
MATS5se,0.21783131562142644
MATS6dv,0.1752623907575338
MATS6pe,0.10082091550185487
MATS6se,0.0381003153939921
MATS7dv,-0.03163478080461005
MATS7pe,-0.08461384724421042
MATS7se,-0.11931859412402739
MATS8dv,-0.20234014270391976
MATS8pe,-0.16540481497712214
MATS8se,-0.1993375332255767
MAXaaCH,1.7673460015446847
MAXaasC,0.6938406812840194
MAXaasN,1.759912516343377
MAXdsCH,1.5668496811029278
MAXdssC,0.18458666407079116
MAXsCH3,1.5346337068001108
MAXssNH,2.6494718055706024
MAXsssN,0.8931455049880372
MDEC-12,1.4183492774426076
MDEC-13,1.0689191452928704
MDEC-22,14.029904062780174
MDEC-23,25.89760745997211
MDEC-33,8.313891613719719
MDEN-23,0.40824829046386313
MDEN-33,0.19999999999999996
MDEO-11,1.307845995812947
MDEO-12,0.4153832270262291
MINaaCH,1.4828873280995103
MINaasC,0.1587890128891034
MINaasN,1.759912516343377
MINdsCH,1.5668496811029278
MINdssC,-1.0240913491044858
MINsCH3,1.5346337068001108
MINssNH,2.6494718055706024
MINsssN,0.8931455049880372
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.5535714285714284
SM1_Dzi,1.6276533763729586
SM1_Dzm,2.548452712471663
SM1_Dzp,-7.6241731095458825
SM1_Dzv,-3.1943618779069727
SddssSe,0
SpAD_Dt,743.6385986324613
SpAbs_A,43.781557533917805
SpAbs_D,493.1930336347268
SpMAD_A,1.2876928686446414
SpMAD_D,14.505677459844904
SpMax_A,2.4502817552126785
SpMax_D,246.59651681736332
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,143.24
TpiPC10,8.816505803666367
VAdjMat,6.20945336562895
VE1_DzZ,5.7252104198460625
VE1_Dzi,5.732180974184339
VE1_Dzm,5.725194341622376
VE1_Dzp,5.712673613162938
VE1_Dzv,5.727799044644624
VE2_DzZ,0.1683885417601783
VE2_Dzi,0.16859355806424525
VE2_Dzm,0.16838806887124635
VE2_Dzp,0.1680198121518511
VE2_Dzv,0.16846467778366542
VE3_DzZ,2.9686547349452512
VE3_Dzi,2.969871513696814
VE3_Dzm,2.968651926621175
VE3_Dzp,2.9664625791815693
VE3_Dzv,2.9691067776770184
VR1_DzZ,231.71823276495388
VR1_Dzi,231.067754528865
VR1_Dzm,231.72104223142088
VR1_Dzp,233.73113756661178
VR1_Dzv,231.7237828758093
VR2_DzZ,6.815242140145703
VR2_Dzi,6.796110427319559
VR2_Dzm,6.815324771512379
VR2_Dzp,6.874445222547405
VR2_Dzv,6.815405378700273
VR3_DzZ,6.669297551224503
VR3_Dzi,6.66648640878581
VR3_Dzm,6.669309675645624
VR3_Dzp,6.6779469016327075
VR3_Dzv,6.669321502919293
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.1114984679793393
Xch-6dv,0.24575979146834215
Xch-7dv,0.2563664570372217
Xpc-4dv,1.9830307240824452
Xpc-5dv,2.6021694783169234
Xpc-6dv,2.941996372949072
Zagreb1,178.0
Zagreb2,209.0
fragCpx,247.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,17
nBondsD,5
nBondsM,22
nBondsO,37
nBondsS,34
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,10
naHRing,1
AATS0are,6.597892452830188
AATS1are,6.567928571428573
AATS2are,6.59653111111111
AATS3are,6.491927027027027
AATS4are,6.418965
AATS5are,6.355285593220338
AATS6are,6.245238532110091
AATS7are,6.569946236559138
AATS8are,6.677998947368421
AATSC0dv,4.378940706459398
AATSC0pe,0.1471814880740476
AATSC0se,0.1081207490210039
AATSC1dv,0.8010907400814837
AATSC1pe,-0.008928388343589442
AATSC1se,-0.009888767888928443
AATSC2dv,-0.2509416382087561
AATSC2pe,0.012872264546497411
AATSC2se,0.012566030433922683
AATSC3dv,-0.825330492471824
AATSC3pe,-0.01802853889845699
AATSC3se,-0.011497644652484462
AATSC4dv,-0.42300080429307907
AATSC4pe,-0.02040296606146907
AATSC4se,-0.012992594775720892
AATSC5dv,0.7479825071283522
AATSC5pe,0.03085103511111376
AATSC5se,0.023552085005219332
AATSC6dv,0.767463617199558
AATSC6pe,0.014838972372550814
AATSC6se,0.004119434638334911
AATSC7dv,-0.13852682940522731
AATSC7pe,-0.012453591949073044
AATSC7se,-0.012900815768822996
AATSC8dv,-0.8860354874369977
AATSC8pe,-0.024344526802945354
AATSC8se,-0.021552523400348605
AETA_eta,0.7722557665578708
ATSC0are,8.616554716981128
ATSC1are,-0.6641464934140232
ATSC2are,1.2486410466358182
ATSC3are,-2.2196900676397253
ATSC4are,-2.595833321466712
ATSC5are,4.0851800640797356
ATSC6are,1.6072497330010578
ATSC7are,-1.4738620505517914
ATSC8are,-2.3623395870416415
BCUTZ-1h,16.002005863056368
BCUTZ-1l,5.6931703180145785
BCUTc-1h,0.45900234109512594
BCUTc-1l,-0.5293500090063774
BCUTd-1h,3.211469576756243
BCUTd-1l,0.9724733112289222
BCUTi-1h,14.55130313638332
BCUTi-1l,10.337557843690405
BCUTm-1h,32.060999733557
BCUTm-1l,11.70506265828143
BCUTp-1h,2.916626957540097
BCUTp-1l,0.7413543732753053
BCUTs-1h,7.011552166087411
BCUTs-1l,0.6284506883490496
BCUTv-1h,24.434240942162866
BCUTv-1l,14.700317802744117
BalabanJ,1.2423469484794145
Diameter,20
ETA_beta,46.25
GATS1are,0.7319087906943254
GATS2are,0.7105116166856031
GATS3are,0.9950725758637428
GATS4are,1.0760971530450163
GATS5are,0.6944706166611714
GATS6are,0.7648315435227253
GATS7are,1.0943924553202522
GATS8are,1.333695837298761
HybRatio,0.08333333333333333
Lipinski,True
LogEE_Dt,371.8192993162306
MATS1are,-0.0729487872620801
MATS2are,0.08533698940312048
MATS3are,-0.12300183183305478
MATS4are,-0.13305701501030412
MATS5are,0.21294694597787958
MATS6are,0.09069828679537217
MATS7are,-0.09748013174788023
MATS8are,-0.15295403621669718
MAXssCH2,-0.4110136245035718
MINssCH2,-0.4110136245035718
NsssssAs,0
RotRatio,0.1891891891891892
SM1_Dzpe,2.047506119951041
SM1_Dzse,1.9831138848095051
SMR_VSA1,29.021539084928037
SMR_VSA2,0.0
SMR_VSA3,9.467009378641833
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,18.97134255119644
SMR_VSA7,83.02303025666471
SMR_VSA8,0.0
SMR_VSA9,11.436898107967467
SpAD_DzZ,371.03918252411984
SpAD_Dzi,372.16765620951037
SpAD_Dzm,371.09929075637547
SpAD_Dzp,529.2926214038417
SpAD_Dzv,477.68735609768123
SpAbs_Dt,743.6385986324615
SpDiam_A,4.780164180232188
SpDiam_D,374.25029573669565
SpMAD_Dt,21.871723489190035
SpMax_Dt,371.8192993162306
SsssssAs,0
VE1_Dzpe,5.734845208650626
VE1_Dzse,5.734326182750083
VE2_Dzpe,0.168671917901489
VE2_Dzse,0.16865665243382597
VE3_Dzpe,2.9703361911941437
VE3_Dzse,2.970245683190874
VMcGowan,331.190000000001
VR1_Dzpe,230.59560066257995
VR1_Dzse,230.6411898943929
VR2_Dzpe,6.7822235488994105
VR2_Dzse,6.783564408658615
VR3_Dzpe,6.664440961489228
VR3_Dzse,6.664638644037085
mZagreb1,11.333333333333334
mZagreb2,7.499999999999998
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,13
nBondsKS,43
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.16257650409398355
AATSC1are,-0.0118597588109647
AATSC2are,0.013873789407064647
AATSC3are,-0.019997207816574103
AATSC4are,-0.021631944345555935
AATSC5are,0.03462017003457403
AATSC6are,0.014745410394505117
AATSC7are,-0.015847979038191306
AATSC8are,-0.024866732495175174
AETA_beta,1.3602941176470589
BCUTdv-1h,6.0261236703986425
BCUTdv-1l,0.6606509932215309
BCUTpe-1h,3.5026634497375606
BCUTpe-1l,2.241402472972527
BCUTse-1h,3.715524679142033
BCUTse-1l,2.4372395799920596
ETA_alpha,16.033333333333335
ETA_dBeta,1.75
ETA_eta_B,0.5636379164250194
ETA_eta_F,39.94913745432831
ETA_eta_L,6.763281819728256
ETA_eta_R,66.20583351729591
ETA_psi_1,0.5368303571428574
LabuteASA,198.17549942974858
LogEE_DzZ,185.4912049371698
LogEE_Dzi,186.13170026288384
LogEE_Dzm,185.5204447618538
LogEE_Dzp,263.35629996887565
LogEE_Dzv,238.3739189491484
PEOE_VSA1,19.72727860043844
PEOE_VSA2,19.28352128306594
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,78.5015757408411
PEOE_VSA8,23.26554411582866
PEOE_VSA9,17.578385546864574
SM1_Dzare,2.2466988076802785
SpAD_Dzpe,379.49646871513886
SpAD_Dzse,382.69900537518527
SpAbs_DzZ,368.78603126361566
SpAbs_Dzi,370.6357471493946
SpAbs_Dzm,368.85065601007716
SpAbs_Dzp,534.3367730472974
SpAbs_Dzv,479.94219977620395
SpDiam_Dt,550.4198261503575
SpMAD_DzZ,10.912917133062349
SpMAD_Dzi,10.946107535573834
SpMAD_Dzm,10.914685022246337
SpMAD_Dzp,15.567430041289462
SpMAD_Dzv,14.049628120520037
SpMax_DzZ,185.4912049371698
SpMax_Dzi,186.13170026288384
SpMax_Dzm,185.5204447618538
SpMax_Dzp,263.35629996887565
SpMax_Dzv,238.3739189491484
VE1_Dzare,5.735382931081857
VE2_Dzare,0.16868773326711345
VE3_Dzare,2.970429950869204
VR1_Dzare,230.5246687464875
VR2_Dzare,6.780137316073161
VR3_Dzare,6.664133311093626
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47156862745098044
AETA_dBeta,0.051470588235294115
AETA_eta_B,0.01657758577720645
AETA_eta_F,1.174974631009656
AETA_eta_L,0.19892005352141928
AETA_eta_R,1.947230397567527
BCUTare-1h,3.5565339265258293
BCUTare-1l,2.1917995074726226
ETA_beta_s,22.25
ETA_dPsi_A,0.17716964285714254
ETA_dPsi_B,0.0
ETA_eta_BR,0.9076379164250193
ETA_eta_FL,9.58729382621982
ETA_eta_RL,16.350575645948076
LogEE_Dzpe,189.80845512580328
LogEE_Dzse,191.4078295665576
PEOE_VSA10,12.29426823919648
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,11.146391442523793
SlogP_VSA1,10.05365155780638
SlogP_VSA2,51.250967180499785
SlogP_VSA3,9.589074368143644
SlogP_VSA4,0.0
SlogP_VSA5,16.051916670617278
SlogP_VSA6,71.76565077011924
SlogP_VSA7,0.0
SlogP_VSA8,11.763406381517443
SlogP_VSA9,0.0
SpAD_Dzare,375.011963699495
SpAbs_Dzpe,377.5694041316554
SpAbs_Dzse,380.83254524830585
SpDiam_DzZ,285.72346430145615
SpDiam_Dzi,285.4873436579006
SpDiam_Dzm,285.7639887806232
SpDiam_Dzp,405.191538173062
SpDiam_Dzv,368.03476401652426
SpMAD_Dzpe,11.161660844562908
SpMAD_Dzse,11.255853099270155
SpMax_Dzpe,189.80845512580328
SpMax_Dzse,191.4078295665576
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,34
AETA_beta_s,0.6544117647058824
AETA_eta_BR,0.02669523283602998
AETA_eta_FL,0.2819792301829359
AETA_eta_RL,0.4808992837043552
DetourIndex,6124
EState_VSA1,29.567632865739718
EState_VSA2,10.468588005587042
EState_VSA3,22.81821237749949
EState_VSA4,16.66179468024159
EState_VSA5,19.242531678200752
EState_VSA6,65.3708998739312
EState_VSA7,0.0
EState_VSA8,5.316788604006331
EState_VSA9,9.843390348640755
ETA_beta_ns,24.0
ETA_shape_p,0.13513513513513511
ETA_shape_x,0.0
ETA_shape_y,0.3617463617463617
GhoseFilter,True
LogEE_Dzare,187.57206122644402
SlogP_VSA10,10.481923458755384
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,372.8974236452077
SpDiam_Dzpe,292.39863669667653
SpDiam_Dzse,295.097811998928
SpMAD_Dzare,11.029763638220443
SpMax_Dzare,187.57206122644402
TopoPSA(NO),117.94
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.759912516343377
VSA_EState9,87.48562221494534
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7058823529411765
EState_VSA10,19.178148736287287
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02843137254901956
FilterItLogS,-3.989705636968405
SpDiam_Dzare,288.8459351186939
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6710691823899362
ETA_epsilon_2,0.8784313725490192
ETA_epsilon_3,0.4416666666666657
ETA_epsilon_4,0.5769953051643179
ETA_epsilon_5,0.8462962962962959
AETA_beta_ns_d,0.029411764705882353
ETA_dEpsilon_A,0.22940251572327047
ETA_dEpsilon_B,0.09407387722561833
ETA_dEpsilon_C,-0.13532863849765214
ETA_dEpsilon_D,0.03213507625272327
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7647058823529411
MDEDescriptor,"0.0,1.4183492774426076,1.0689191452928704,0.0,14.029904062780174,25.89760745997211,0.0,8.313891613719719,0.0,0.0,1.307845995812947,0.4153832270262291,0.0,0.0,0.0,0.0,0.0,0.4082482904638629,0.19999999999999996"
APolDescriptor,65.92106699999997
BCUTDescriptor,"11.849999999999994,31.972072747877704,-0.34881401854628213,0.2908459619468591,4.159132346553105,11.920920424956947"
BPolDescriptor,33.418932999999996
TPSADescriptor,143.24
ALOGPDescriptor,"3.9079000000000006,15.271682410000004,125.77860000000001"
XLogPDescriptor,2.5610000000000004
VAdjMaDescriptor,6.20945336562895
WeightDescriptor,477.09945647999996
ChiPathDescriptor,"24.24191172926027,16.35057564594808,14.877030010709493,12.466440624754824,10.105359111309113,7.62028163686116,5.09995726738191,3.898192514291626,18.74293712167284,10.87505440366522,8.192807208977953,5.9081756826972365,4.123498448301351,2.586050595635342,1.4908193590293854,0.9440896557107314"
ChiChainDescriptor,"0.0,0.0,0.19641855032959654,0.5862873331187656,0.8107496471225092,0.0,0.0,0.1114984679793393,0.2457597914683422,0.2563664570372218"
AtomCountDescriptor,53
BondCountDescriptor,37
SmallRingDescriptor,"4,3,4,3,0,0,2,2,0,0,0"
ChiClusterDescriptor,"2.3972413021599754,0.0,0.5737669400163348,0.0,0.9794218815894867,0.0,0.1461884263571456,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,16,1,1,0,0,0"
ZagrebIndexDescriptor,178.0
LargestChainDescriptor,21
MannholdLogPDescriptor,2.9999999999999996
WeightedPathDescriptor,"69.12243407457467,2.033012766899255,28.350001978447725,15.305027063368877,9.978763684638938"
FractionalPSADescriptor,0.3002309016589807
WienerNumbersDescriptor,"4023.0,52.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.571213810964375,8.2442971060519,10.384672241398288,1.9830307240824443,2.602169478316922,2.6855923178853134"
FractionalCSP3Descriptor,0.08333333333333333
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,1,11,0,0,0,5,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,21
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"27.04601899196494,12.497041420118343,6.865051903114187"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,2014.1
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.08333333333333333
AutocorrelationDescriptorMass,"45.854508155525124,43.99366971447748,66.09865015312097,64.1236990609073,59.70796395065549"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.9012180071715177,-0.5155002386400533,0.196990942377165,-0.04964325465165357,-0.3357037858555117"
EccentricConnectivityIndexDescriptor,1089
AutocorrelationDescriptorPolarizability,"2394.655278770821,2827.533275184461,3954.0073422614273,3772.6147132105857,3463.7917030522362"
