DLiP-ID,J000DQ
AATSC6Z,-1.6437209302325577
AATSC6c,0.0013305985092222953
AATSC6d,-0.12919896640826878
AATSC6i,-0.29942576305078944
AATSC6m,-8.00971298625323
AATSC6p,-0.06650797701427719
AATSC6s,-0.056956646569049675
AATSC6v,-15.560369588529241
AATSC7Z,-0.4755555555555555
AATSC7c,-0.0008680990373895677
AATSC7d,-0.09629629629629627
AATSC7i,-0.11935451947256802
AATSC7m,-2.35312103407407
AATSC7p,-0.03352428898901334
AATSC7s,-0.054279835390946475
AATSC7v,-5.777780230224832
AATSC8Z,-1.3933333333333335
AATSC8c,-0.0021360070664620213
AATSC8d,-0.14814814814814814
AATSC8i,0.13784313054982303
AATSC8m,-6.489383962222216
AATSC8p,0.007134127473293265
AATSC8s,-0.10542181069958845
AATSC8v,-2.7105407765838043
ATS0are,180.1098
ATS1are,201.625
ATS2are,349.87690000000015
ATS3are,397.453
ATS4are,350.9839999999999
ATS5are,300.40200000000004
ATS6are,257.413
ATS7are,257.021
ATS8are,208.80200000000005
ATSC0dv,110.79999999999997
ATSC0pe,2.681269999999998
ATSC0se,1.553765866666666
ATSC1dv,44.280000000000015
ATSC1pe,0.25876199999999816
ATSC1se,0.02669880888889016
ATSC2dv,9.640000000000008
ATSC2pe,-0.21675400000000233
ATSC2se,-0.23152775111110838
ATSC3dv,-41.96000000000001
ATSC3pe,-0.9160440000000006
ATSC3se,-0.5100491733333321
ATSC4dv,-29.64
ATSC4pe,-0.7097709999999997
ATSC4se,-0.3416510044444441
ATSC5dv,-2.7600000000000047
ATSC5pe,0.6068009999999998
ATSC5se,0.3555228266666661
ATSC6dv,-30.480000000000004
ATSC6pe,-0.00988699999999959
ATSC6se,0.224753457777778
ATSC7dv,-29.200000000000014
ATSC7pe,-0.061874999999998806
ATSC7se,-0.026130133333334665
ATSC8dv,-44.960000000000015
ATSC8pe,-0.9678939999999988
ATSC8se,-0.5091310399999999
AXp-0dv,0.581921698185722
AXp-1dv,0.3095119563857631
AXp-2dv,0.16285098347151605
AXp-3dv,0.08894325372380524
AXp-4dv,0.048363628553409053
AXp-5dv,0.02539677919494396
AXp-6dv,0.013868668875485067
AXp-7dv,0.00789759783509793
BertzCT,494.9011877714911
ECIndex,246
ETA_eta,10.000939069834264
GATS1dv,0.5152865523465706
GATS1pe,0.7604331389602691
GATS1se,0.8703620693516759
GATS2dv,1.0235624033006707
GATS2pe,1.1667415467830013
GATS2se,1.2955878499828646
GATS3dv,1.205557378842578
GATS3pe,1.145824327255142
GATS3se,1.1398787519829436
GATS4dv,1.1245640335311757
GATS4pe,1.0653808563902776
GATS4se,1.0114080607300628
GATS5dv,1.0417993912366394
GATS5pe,0.811638719345537
GATS5se,0.7875315536979383
GATS6dv,1.0895390815212833
GATS6pe,0.9207364507326056
GATS6se,0.8375744287210078
GATS7dv,1.0469314079422387
GATS7pe,0.867568975398474
GATS7se,0.7874862713478468
GATS8dv,1.3959085439229848
GATS8pe,1.6185048917532034
GATS8se,1.7510968405020952
LogEE_A,3.73309645846024
LogEE_D,56.674799582189706
MATS1dv,0.37466155234657067
MATS1pe,0.09047554890033398
MATS1se,0.016109334018922887
MATS2dv,0.046609076843733936
MATS2pe,-0.04330716947033146
MATS2se,-0.07982716474240288
MATS3dv,-0.17213652773219568
MATS3pe,-0.15529343794680767
MATS3se,-0.14921201341017115
MATS4dv,-0.13602153827326685
MATS4pe,-0.13460058422858437
MATS4se,-0.1118063238769698
MATS5dv,-0.01465279252495225
MATS5pe,0.1331241406892564
MATS5se,0.13459625996190652
MATS6dv,-0.19192343212156837
MATS6pe,-0.002572626768935581
MATS6se,0.10091915477644874
MATS7dv,-0.17569193742478953
MATS7pe,-0.015384500628433256
MATS7se,-0.011211527594090826
MATS8dv,-0.33814681107099903
MATS8pe,-0.300819512146607
MATS8se,-0.27306293423530825
MAXaaCH,2.1360185185185183
MAXaasC,1.2063147203325777
MAXaasN,2.244850718065004
MAXsCH3,1.6867754787100024
MDEC-12,1.5095906842959943
MDEC-13,0.9778460448698019
MDEC-22,8.470720255027711
MDEC-23,12.039128266383306
MDEC-33,2.525064635825322
MDEN-23,0.4999999999999999
MINaaCH,1.9516561161501638
MINaasC,0.8802402210884355
MINaasN,2.244850718065004
MINsCH3,1.6867754787100024
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.5357142857142858
SM1_Dzi,0.6236333567935969
SM1_Dzm,0.5342659360630688
SM1_Dzp,-2.118657900702788
SM1_Dzv,-1.0376437345448832
SddssSe,0
SpAD_Dt,243.92755674985494
SpAbs_A,21.27783829081533
SpAbs_D,113.34959916437941
SpMAD_A,1.3298648931759578
SpMAD_D,7.084349947773713
SpMax_A,2.4381184092254555
SpMax_D,56.674799582189706
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,27.05
TpiPC10,8.080130986404644
VAdjMat,5.169925001442312
VE1_DzZ,3.9353670398643215
VE1_Dzi,3.9319555341800942
VE1_Dzm,3.935344041894762
VE1_Dzp,3.893292787244209
VE1_Dzv,3.9161389133542372
VE2_DzZ,0.2459604399915201
VE2_Dzi,0.2457472208862559
VE2_Dzm,0.24595900261842263
VE2_Dzp,0.24333079920276307
VE2_Dzv,0.24475868208463983
VE3_DzZ,1.8400077824613374
VE3_Dzi,1.8391405227637856
VE3_Dzm,1.8400019385244122
VE3_Dzp,1.829258903688258
VE3_Dzv,1.835109826562222
VR1_DzZ,77.34013888241711
VR1_Dzi,77.57114251754955
VR1_Dzm,77.34160113828239
VR1_Dzp,79.5337583495725
VR1_Dzv,78.4095439657915
VR2_DzZ,4.833758680151069
VR2_Dzi,4.848196407346847
VR2_Dzm,4.833850071142649
VR2_Dzp,4.970859896848281
VR2_Dzv,4.900596497861969
VR3_DzZ,4.818216711161794
VR3_Dzi,4.821199112498491
VR3_Dzm,4.818235617800226
VR3_Dzp,4.846185194102761
VR3_Dzv,4.831949283450629
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.10792445496369077
Xch-6dv,0.16403524907199596
Xch-7dv,0.16652132784087226
Xpc-4dv,0.8439312562507997
Xpc-5dv,1.1528569502440433
Xpc-6dv,1.2261752083882778
Zagreb1,86.0
Zagreb2,102.0
fragCpx,84.03
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,1
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,11
nBondsD,0
nBondsM,11
nBondsO,18
nBondsS,21
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,3
naHRing,1
AATS0are,6.00366
AATS1are,6.30078125
AATS2are,6.247801785714288
AATS3are,6.022015151515151
AATS4are,5.948881355932202
AATS5are,5.890235294117648
AATS6are,5.986348837209302
AATS7are,5.711577777777778
AATS8are,5.800055555555557
AATSC0dv,3.6933333333333325
AATSC0pe,0.08937566666666659
AATSC0se,0.05179219555555554
AATSC1dv,1.3837500000000005
AATSC1pe,0.008086312499999943
AATSC1se,0.0008343377777778175
AATSC2dv,0.1721428571428573
AATSC2pe,-0.0038706071428571847
AATSC2se,-0.004134424126984078
AATSC3dv,-0.6357575757575759
AATSC3pe,-0.013879454545454556
AATSC3se,-0.007728017777777759
AATSC4dv,-0.5023728813559322
AATSC4pe,-0.012030016949152537
AATSC4se,-0.005790694990583798
AATSC5dv,-0.054117647058823624
AATSC5pe,0.011898058823529407
AATSC5se,0.006971035816993453
AATSC6dv,-0.7088372093023256
AATSC6pe,-0.00022993023255813002
AATSC6se,0.005226824599483209
AATSC7dv,-0.6488888888888892
AATSC7pe,-0.0013749999999999735
AATSC7se,-0.0005806696296296592
AATSC8dv,-1.2488888888888894
AATSC8pe,-0.02688594444444441
AATSC8se,-0.014142528888888886
AETA_eta,0.6250586918646415
ATSC0are,2.768346666666666
ATSC1are,0.19551688888888666
ATSC2are,-0.27238044444444753
ATSC3are,-0.9744560000000005
ATSC4are,-0.7116084444444444
ATSC5are,0.6380506666666668
ATSC6are,0.17144977777777742
ATSC7are,-0.06818666666666509
ATSC8are,-0.9783026666666655
BCUTZ-1h,8.011079371574304
BCUTZ-1l,5.6914489938618935
BCUTc-1h,0.3757913404401025
BCUTc-1l,-0.5292993136116447
BCUTd-1h,3.18920938386152
BCUTd-1l,0.987984180477667
BCUTi-1h,14.557730010403416
BCUTi-1l,10.952421146515299
BCUTm-1h,16.004551002768103
BCUTm-1l,11.703146096942127
BCUTp-1h,1.9868572145701793
BCUTp-1l,0.776654726217086
BCUTs-1h,3.5135473688888945
BCUTs-1l,1.3490058773791789
BCUTv-1h,20.892588659000996
BCUTv-1l,14.706460527732338
BalabanJ,1.5710184003307135
Diameter,9
ETA_beta,21.25
GATS1are,0.7994985198746782
GATS2are,1.2159233386336143
GATS3are,1.1620577822185516
GATS4are,1.061849598536612
GATS5are,0.80418460285774
GATS6are,0.8768414707661961
GATS7are,0.8429921268691457
GATS8are,1.6427288931379818
HybRatio,0.3076923076923077
Lipinski,True
LogEE_Dt,121.96377837492747
MATS1are,0.06621175214086794
MATS2are,-0.0527094734901085
MATS3are,-0.15999966723382877
MATS4are,-0.13070429603947256
MATS5are,0.1355769225320869
MATS6are,0.04320850617131557
MATS7are,-0.016420551054941362
MATS8are,-0.2944906546707378
MAXssCH2,1.2229406021667928
MINssCH2,1.1011592183169565
NsssssAs,0
RotRatio,0.1111111111111111
SM1_Dzpe,0.5810893512851898
SM1_Dzse,0.5290207864431083
SMR_VSA1,4.736862953800049
SMR_VSA2,0.0
SMR_VSA3,9.551078168738563
SMR_VSA4,0.0
SMR_VSA5,19.386399651764595
SMR_VSA6,7.109797541277533
SMR_VSA7,36.286716343459446
SMR_VSA8,0.0
SMR_VSA9,17.00689131982936
SpAD_DzZ,84.14165247314875
SpAD_Dzi,83.38243664095309
SpAD_Dzm,84.15884009597201
SpAD_Dzp,116.83029808023178
SpAD_Dzv,102.7509384475527
SpAbs_Dt,243.92755674985494
SpDiam_A,4.720506278145892
SpDiam_D,85.83052592252862
SpMAD_Dt,15.245472296865934
SpMax_Dt,121.96377837492747
SsssssAs,0
VE1_Dzpe,3.9355492917354598
VE1_Dzse,3.9353318065720675
VE2_Dzpe,0.24597183073346623
VE2_Dzse,0.24595823791075422
VE3_Dzpe,1.8400540926655102
VE3_Dzse,1.8399988294336733
VMcGowan,165.77999999999972
VR1_Dzpe,77.33122153741965
VR1_Dzse,77.34202275925556
VR2_Dzpe,4.833201346088728
VR2_Dzse,4.833876422453472
VR3_Dzpe,4.818101404165294
VR3_Dzse,4.818241069197892
mZagreb1,4.055555555555555
mZagreb2,3.555555555555555
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,1
n8FHRing,1
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,5
nBondsKS,27
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.0922782222222222
AATSC1are,0.006109902777777708
AATSC2are,-0.004863936507936563
AATSC3are,-0.014764484848484857
AATSC4are,-0.012061160075329565
AATSC5are,0.012510797385620918
AATSC6are,0.003987204134366917
AATSC7are,-0.0015152592592592243
AATSC8are,-0.027175074074074042
AETA_beta,1.328125
BCUTdv-1h,6.0074566743000375
BCUTdv-1l,0.9975746980352763
BCUTpe-1h,3.464978708308379
BCUTpe-1l,2.240168164986979
BCUTse-1h,3.6784769096846466
BCUTse-1l,2.4360778348262966
ETA_alpha,7.633333333333334
ETA_dBeta,-0.25
ETA_eta_B,0.04970891941738742
ETA_eta_F,11.831651592159236
ETA_eta_L,3.7250196964558335
ETA_eta_R,21.8325906619935
ETA_psi_1,0.5979112271540472
LabuteASA,94.69475974768122
LogEE_DzZ,42.10430837943151
LogEE_Dzi,41.73019540527614
LogEE_Dzm,42.112811668989956
LogEE_Dzp,58.017900683734105
LogEE_Dzv,51.18091102354919
PEOE_VSA1,9.303962601591405
PEOE_VSA2,0.0
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,18.55355575984923
PEOE_VSA8,24.725873092148657
PEOE_VSA9,12.803725536125995
SM1_Dzare,0.6570497906002791
SpAD_Dzpe,83.63489781610153
SpAD_Dzse,84.21691168395867
SpAbs_DzZ,83.67290247314877
SpAbs_Dzi,82.83675745375871
SpAbs_Dzm,83.69135740191683
SpAbs_Dzp,118.15445926817104
SpAbs_Dzv,103.3994657816433
SpDiam_Dt,173.95954783797364
SpMAD_DzZ,5.258853279571797
SpMAD_Dzi,5.211402290059568
SpMAD_Dzm,5.259927505998251
SpMAD_Dzp,7.3018936300144865
SpMAD_Dzv,6.421933652972044
SpMax_DzZ,42.10430837943151
SpMax_Dzi,41.73019540527614
SpMax_Dzm,42.112811668989956
SpMax_Dzp,58.017900683734105
SpMax_Dzv,51.18091102354919
VE1_Dzare,3.9363169986004656
VE2_Dzare,0.2460198124125291
VE3_Dzare,1.8402491434550243
VR1_Dzare,77.28406253018049
VR2_Dzare,4.830253908136281
VR3_Dzare,4.817491386740613
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,1
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47708333333333336
AETA_dBeta,-0.015625
AETA_eta_B,0.0031068074635867138
AETA_eta_F,0.7394782245099523
AETA_eta_L,0.2328137310284896
AETA_eta_R,1.3645369163745937
BCUTare-1h,3.522213288272939
BCUTare-1l,2.1904444564589336
ETA_beta_s,10.75
ETA_dPsi_A,0.11608877284595276
ETA_dPsi_B,0.0
ETA_eta_BR,0.3077089194173874
ETA_eta_FL,4.1394849464998735
ETA_eta_RL,7.8645046429557075
LogEE_Dzpe,41.85376699250609
LogEE_Dzse,42.141519641132035
PEOE_VSA10,11.573916331283833
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,4.736862953800049
SlogP_VSA2,16.660875710016096
SlogP_VSA3,12.965578028838586
SlogP_VSA4,0.0
SlogP_VSA5,12.245226120925937
SlogP_VSA6,30.462311845459517
SlogP_VSA7,0.0
SlogP_VSA8,11.257379486545457
SlogP_VSA9,0.0
SpAD_Dzare,82.7601038183262
SpAbs_Dzpe,83.126444633727
SpAbs_Dzse,83.75401849582094
SpDiam_DzZ,63.69423886109388
SpDiam_Dzi,62.95512692779945
SpDiam_Dzm,63.705668400461306
SpDiam_Dzp,85.30159668633229
SpDiam_Dzv,76.2110590299825
SpMAD_Dzpe,5.2271811135063455
SpMAD_Dzse,5.263556980247417
SpMax_Dzpe,41.85376699250609
SpMax_Dzse,42.141519641132035
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,16
AETA_beta_s,0.671875
AETA_eta_BR,0.019231807463586714
AETA_eta_FL,0.2587178091562421
AETA_eta_RL,0.4915315401847317
DetourIndex,959
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,0.0
EState_VSA4,29.972469348667946
EState_VSA5,12.245226120925937
EState_VSA6,7.109797541277533
EState_VSA7,18.19910120538483
EState_VSA8,21.81428880881325
EState_VSA9,4.736862953800049
ETA_beta_ns,10.5
ETA_shape_p,0.06550218340611354
ETA_shape_x,0.0
ETA_shape_y,0.31441048034934493
GhoseFilter,True
LogEE_Dzare,41.42111752107562
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,82.18518525155099
SpDiam_Dzpe,63.32822018089695
SpDiam_Dzse,63.748163858997444
SpMAD_Dzare,5.1725064886453875
SpMax_Dzare,41.42111752107562
TopoPSA(NO),27.05
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,2.244850718065004
VSA_EState9,29.42181594860166
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.65625
EState_VSA10,0.0
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02291666666666664
FilterItLogS,-3.1347234386951435
SpDiam_Dzare,62.72377094200762
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5655555555555557
ETA_epsilon_2,0.7979166666666665
ETA_epsilon_3,0.4454545454545458
ETA_epsilon_4,0.5096491228070178
ETA_epsilon_5,0.7979166666666665
AETA_beta_ns_d,0.03125
ETA_dEpsilon_A,0.12010101010100988
ETA_dEpsilon_B,0.055906432748537904
ETA_dEpsilon_C,-0.06419457735247197
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.875
MDEDescriptor,"0.0,1.5095906842959943,0.9778460448698019,0.0,8.470720255027711,12.039128266383306,0.0,2.525064635825322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0"
APolDescriptor,35.217102000000004
BCUTDescriptor,"11.849999999999994,15.994918914660825,-0.34868553161117444,0.1846836239234285,4.856412746923018,9.65138962959037"
BPolDescriptor,20.520897999999995
TPSADescriptor,27.05
ALOGPDescriptor,"1.8057999999999996,3.2609136399999987,61.8137"
XLogPDescriptor,2.6590000000000003
VAdjMaDescriptor,5.169925001442312
WeightDescriptor,214.11061318
ChiPathDescriptor,"10.957819157813608,7.864504642955708,6.883506416544027,6.094881393716783,5.124610725110649,3.7747969327952027,2.619559649989711,1.909138005007064,9.310747170971553,5.571215214943736,4.071274586787901,3.024070626609378,2.1763632849034074,1.2952357389421418,0.7627767881516782,0.4817534679409735"
ChiChainDescriptor,"0.0,0.0,0.21407617506269555,0.44163831904350986,0.563661105056248,0.0,0.0,0.10792445496369077,0.16403524907199596,0.16652132784087226"
AtomCountDescriptor,30
BondCountDescriptor,18
SmallRingDescriptor,"3,2,2,2,0,0,2,1,0,0,0"
ChiClusterDescriptor,"0.8707908118985982,0.0,0.16666666666666666,0.0,0.3779222085502832,0.0,0.050384087605078044,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,6,1,1,2,0,0"
ZagrebIndexDescriptor,86.0
LargestChainDescriptor,10
MannholdLogPDescriptor,2.5599999999999996
WeightedPathDescriptor,"33.15076080131379,2.0719225500821117,9.39729304412289,2.789237242341222,6.608055801781666"
FractionalPSADescriptor,0.12633656780600325
WienerNumbersDescriptor,"439.0,21.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.2438004992271208,3.509729758155006,4.149254774633234,0.8439312562507996,1.1528569502440436,1.0958525545084368"
FractionalCSP3Descriptor,0.3076923076923077
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,3,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,12
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"11.11111111111111,4.704,2.204152249134948"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,784.03
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.3076923076923077
AutocorrelationDescriptorMass,"17.49442963809391,19.495093620167363,27.02125585462429,22.49509362016736,17.328911686986913"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.2893948128613125,-0.16819216475247453,0.0228282500094624,-0.001999554387624893,-0.03869360108478542"
EccentricConnectivityIndexDescriptor,246
AutocorrelationDescriptorPolarizability,"988.3416163289377,1165.2620311385958,1633.1534140810393,1328.9522742463075,999.4093616470948"
