DLiP-ID,T005ST
AATSC4c,-0.004854338861747679
AATSC4d,-0.05222606689734718
AATSC4i,-0.11089050169584572
AATSC4m,13.278419721822383
AATSC4p,0.030840523144680058
AATSC4s,-0.5610633753323511
AATSC4v,3.7319510249454835
AATSC5Z,0.2604520239468335
AATSC5c,0.003221970495654863
AATSC5d,0.0022463887515790644
AATSC5i,0.07252739971347799
AATSC5m,1.2641099938952056
AATSC5p,-0.013142375529513197
AATSC5s,0.24543107963604097
AATSC5v,-0.03899556872522254
AATSC6Z,-0.18499246964007451
AATSC6c,0.001172748112570711
AATSC6d,-0.04037487027834871
AATSC6i,0.0016672176432546582
AATSC6m,-0.7546507745921909
AATSC6p,0.016092977049906674
AATSC6s,-0.31890202822506153
AATSC6v,-0.8647585158868162
AATSC7Z,-1.5940503652441365
AATSC7c,-0.003980908107977389
AATSC7d,-0.05685313341022683
AATSC7i,-0.1447090701332727
AATSC7m,-7.37853201297578
AATSC7p,-0.025758636898237347
AATSC7s,-0.39851554460502886
AATSC7v,-3.665826435648693
AATSC8Z,-0.35338479283115937
AATSC8c,0.0030797473679249586
AATSC8d,0.034966827354370636
AATSC8i,0.07855706947361803
AATSC8m,-1.7311954113802384
AATSC8p,-0.0013887328611972664
AATSC8s,0.5220162655004904
AATSC8v,-1.000736331766346
ATS0are,330.12119999999993
ATS1are,346.6458
ATS2are,628.719
ATS3are,862.0069
ATS4are,962.8221000000001
ATS5are,937.2122
ATS6are,841.698
ATS7are,851.378
ATS8are,744.5132000000001
ATSC0dv,210.41587993221978
ATSC0pe,7.633792156862742
ATSC0se,5.787791686274508
ATSC1dv,3.8310194084896088
ATSC1pe,-0.2248348327566309
ATSC1se,0.09351225374855919
ATSC2dv,26.184321319910197
ATSC2pe,2.3828560938100747
ATSC2se,2.0043224594386775
ATSC3dv,6.630109027392125
ATSC3pe,0.017336755094193912
ATSC3se,-0.4815290984236799
ATSC4dv,-38.524556082418435
ATSC4pe,-3.1804259515570927
ATSC4se,-2.7233621361015046
ATSC5dv,-0.9746014116128183
ATSC5pe,3.0603195693963903
ATSC5se,2.9080759592464283
ATSC6dv,-88.51592217618104
ATSC6pe,-2.474816801230295
ATSC6se,-1.889245377931562
ATSC7dv,-61.711288630678595
ATSC7pe,-3.7402712418300657
ATSC7se,-2.9213744379084967
ATSC8dv,20.737280533128292
ATSC8pe,2.2953944636678205
ATSC8se,2.308860366782003
AXp-0dv,0.6014982497946567
AXp-1dv,0.3508829377741213
AXp-2dv,0.2061231871485985
AXp-3dv,0.11761143796345808
AXp-4dv,0.07126580903782423
AXp-5dv,0.04127576287000971
AXp-6dv,0.02537126914898623
AXp-7dv,0.014499483606585855
BertzCT,1105.594947098663
ECIndex,719
ETA_eta,29.102936302256914
GATS1dv,0.6964673122459112
GATS1pe,0.5990542395687836
GATS1se,0.5751689960141119
GATS2dv,0.802123073637235
GATS2pe,0.5569680524630388
GATS2se,0.5207726667993366
GATS3dv,0.9060336499954538
GATS3pe,0.835967983969674
GATS3se,0.8418137633191316
GATS4dv,1.1862848412614413
GATS4pe,1.2629546541512788
GATS4se,1.2715794265343698
GATS5dv,1.1734655431519203
GATS5pe,1.128775726225109
GATS5se,1.1174479084351352
GATS6dv,1.1588199636901901
GATS6pe,1.1023822721308665
GATS6se,1.0818710334343133
GATS7dv,1.0959401618447637
GATS7pe,1.2035423185454561
GATS7se,1.2124951418194059
GATS8dv,1.0156404038101363
GATS8pe,1.0243449902034514
GATS8se,0.9928918281568421
LogEE_A,4.376191077139472
LogEE_D,175.82828643920664
MATS1dv,0.017195398931261086
MATS1pe,-0.02781632042780987
MATS1se,0.015259209959084407
MATS2dv,0.06542763933337885
MATS2pe,0.16411789029774848
MATS2se,0.1820761841800184
MATS3dv,0.011729831310333975
MATS3pe,0.0008454289042848202
MATS3se,-0.030971287068339286
MATS4dv,-0.06224981247727868
MATS4pe,-0.1416523794870794
MATS4se,-0.15998211001103319
MATS5dv,-0.0016872936181794175
MATS5pe,0.14603891190276727
MATS5se,0.18303535880937963
MATS6dv,-0.1613100481419326
MATS6pe,-0.12431434884829941
MATS6se,-0.12516820145171917
MATS7dv,-0.10998092560294882
MATS7pe,-0.18373590567636067
MATS7se,-0.18928038077349132
MATS8dv,0.04295934040143847
MATS8pe,0.13106940044031426
MATS8se,0.17388779145458605
MAXaaCH,1.828874614826545
MAXaasC,0.7896355478919966
MAXdssC,-0.4837674792139073
MAXsssN,1.3028737997256514
MDEC-22,13.139349327426684
MDEC-23,23.88361517840916
MDEC-33,9.18762332210999
MDEN-33,0.33333333333333337
MDEO-11,1.9905358527674863
MINaaCH,1.294392689174435
MINaasC,-0.08706468827455427
MINdssC,-1.1174012187774804
MINsssN,1.1561693751574702
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,3.454831932773109
SM1_Dzi,1.4925914302278884
SM1_Dzm,3.479056489446494
SM1_Dzp,-5.555807118768033
SM1_Dzv,-2.3094655121302994
SddssSe,0
SpAD_Dt,614.7679707759128
SpAbs_A,38.95118721341924
SpAbs_D,351.6565728784134
SpMAD_A,1.256489910110298
SpMAD_D,11.343760415432687
SpMax_A,2.5732384663122927
SpMax_D,175.82828643920664
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,103.37
TpiPC10,8.10048385322822
VAdjMat,6.087462841250339
VE1_DzZ,5.485499665725669
VE1_Dzi,5.486603873845243
VE1_Dzm,5.485615517710802
VE1_Dzp,5.503399045539836
VE1_Dzv,5.5026921796295865
VE2_DzZ,0.17695160212018288
VE2_Dzi,0.1769872217369433
VE2_Dzm,0.17695533928099363
VE2_Dzp,0.17752900146902698
VE2_Dzv,0.1775061993428899
VE3_DzZ,2.833510297828702
VE3_Dzi,2.833711573385266
VE3_Dzm,2.8335314172834156
VE3_Dzp,2.836768021121022
VE3_Dzv,2.836639571175122
VR1_DzZ,202.5625554671164
VR1_Dzi,203.42719898526224
VR1_Dzm,202.53564484632722
VR1_Dzp,201.90208645570192
VR1_Dzv,201.7635264381963
VR2_DzZ,6.534275982810207
VR2_Dzi,6.562167709202008
VR2_Dzm,6.53340789826862
VR2_Dzp,6.512970530829095
VR2_Dzv,6.508500852845041
VR3_DzZ,6.442450866220001
VR3_Dzi,6.446710307823739
VR3_Dzm,6.44231800647978
VR3_Dzp,6.439184970861013
VR3_Dzv,6.438498461936192
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.127240226919466
Xch-6dv,0.3501744271658648
Xch-7dv,0.6165425729228255
Xpc-4dv,3.8508314158796795
Xpc-5dv,6.238559048612212
Xpc-6dv,8.977889761283995
Zagreb1,170.0
Zagreb2,205.0
fragCpx,226.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,2
n5FRing,0
n5HRing,2
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,1
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,2
nBondsA,12
nBondsD,4
nBondsM,16
nBondsO,34
nBondsS,38
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,10
naHRing,0
AATS0are,6.472964705882352
AATS1are,6.419366666666667
AATS2are,6.481639175257732
AATS3are,6.292021167883211
AATS4are,6.418814
AATS5are,6.694372857142858
AATS6are,6.328556390977443
AATS7are,6.260132352941177
AATS8are,6.363360683760685
AATSC0dv,4.125801567298427
AATSC0pe,0.1496821991541714
AATSC0se,0.11348611149557858
AATSC1dv,0.07094480386091868
AATSC1pe,-0.004163608014011683
AATSC1se,0.0017317084027510961
AATSC2dv,0.2699414569062907
AATSC2pe,0.024565526740310047
AATSC2se,0.020663118138543067
AATSC3dv,0.04839495640432208
AATSC3pe,0.00012654565762185336
AATSC3se,-0.0035148109373991233
AATSC4dv,-0.25683037388278956
AATSC4pe,-0.021202839677047284
AATSC4se,-0.01815574757401003
AATSC5dv,-0.006961438654377274
AATSC5pe,0.021859425495688502
AATSC5se,0.020771971137474487
AATSC6dv,-0.6655332494449702
AATSC6pe,-0.018607645122032293
AATSC6se,-0.014204852465650843
AATSC7dv,-0.4537594752255779
AATSC7pe,-0.027501994425221072
AATSC7se,-0.021480694396386005
AATSC8dv,0.17724171395836147
AATSC8pe,0.019618756099724962
AATSC8se,0.01973384928873507
AETA_eta,0.9388043968469972
ATSC0are,7.6604627450980365
ATSC1are,-0.49854878892733584
ATSC2are,2.9516806612841213
ATSC3are,0.6812883121876199
ATSC4are,-4.367825720876586
ATSC5are,2.522066974240676
ATSC6are,-2.6245950019223367
ATSC7are,-3.6726771241830054
ATSC8are,2.550875663206459
BCUTZ-1h,17.002129250476056
BCUTZ-1l,5.694106355927902
BCUTc-1h,0.4607968921973123
BCUTc-1l,-0.39983152452671955
BCUTd-1h,4.048549790852771
BCUTd-1l,0.970652249279331
BCUTi-1h,14.544379815288702
BCUTi-1l,10.319764354924791
BCUTm-1h,35.45152896193605
BCUTm-1l,11.70512559107833
BCUTp-1h,2.9546251948075115
BCUTp-1l,0.7413884810354332
BCUTs-1h,7.015034875240513
BCUTs-1l,0.29758330587924375
BCUTv-1h,24.441834934932288
BCUTv-1l,14.699968271533432
BalabanJ,1.4737647997159828
Diameter,14
ETA_beta,39.0
GATS1are,0.6581412682794978
GATS2are,0.5512741990188321
GATS3are,0.8093672593334866
GATS4are,1.385255741474687
GATS5are,1.2458381100643665
GATS6are,1.1663810783114945
GATS7are,1.1884937069280617
GATS8are,1.0004054103614464
HybRatio,0.3333333333333333
Lipinski,True
LogEE_Dt,307.3839853879564
MATS1are,-0.061465168574604497
MATS2are,0.20258757546763953
MATS3are,0.03310743557392304
MATS4are,-0.19386044871092625
MATS5are,0.1199343955788557
MATS6are,-0.13137896245206504
MATS7are,-0.17978730102824894
MATS8are,0.14515052130452424
MAXddssS,-4.029550755072715
MAXssCH2,0.4703477733686068
MAXsssCH,-0.2689310384647692
MINddssS,-4.029550755072715
MINssCH2,0.1507980827393698
MINsssCH,-1.0641960611405057
NsssssAs,0
RotRatio,0.17647058823529413
SM1_Dzpe,2.0136769285592555
SM1_Dzse,2.013924436802223
SMR_VSA1,23.113398747313287
SMR_VSA2,0.0
SMR_VSA3,9.205125722146711
SMR_VSA4,5.917906046161393
SMR_VSA5,29.820808379665717
SMR_VSA6,13.08951281182515
SMR_VSA7,64.13965466687253
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,258.5102300553635
SpAD_Dzi,289.50183193565465
SpAD_Dzm,258.4123369747017
SpAD_Dzp,356.33604611277417
SpAD_Dzv,346.23529463020327
SpAbs_Dt,614.7679707759129
SpDiam_A,5.013716063526733
SpDiam_D,259.10225635865334
SpMAD_Dt,19.83122486373912
SpMax_Dt,307.3839853879564
SsssssAs,0
VE1_Dzpe,5.488701207269303
VE1_Dzse,5.489195775876256
VE2_Dzpe,0.17705487765384847
VE2_Dzse,0.17707083147987923
VE3_Dzpe,2.8340937647565467
VE3_Dzse,2.834183867370563
VMcGowan,319.0500000000008
VR1_Dzpe,202.8689206753466
VR1_Dzse,202.78113576515307
VR2_Dzpe,6.544158731462794
VR2_Dzse,6.541326960166228
VR3_Dzpe,6.443962171012898
VR3_Dzse,6.4435293599721
mZagreb1,11.284722222222221
mZagreb2,6.583333333333332
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,2
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,1
n8FHRing,1
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,44
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.15020515186466737
AATSC1are,-0.009232384980135849
AATSC2are,0.03042969753901156
AATSC3are,0.004972907388230802
AATSC4are,-0.02911883813917724
AATSC5are,0.01801476410171911
AATSC6are,-0.019733797006934863
AATSC7are,-0.027004978854286803
AATSC8are,0.0218023560957817
AETA_beta,1.2580645161290323
BCUTdv-1h,6.024112891587788
BCUTdv-1l,0.6449026225700071
BCUTpe-1h,3.5372638721582734
BCUTpe-1l,2.2396912452821995
BCUTse-1h,3.7684971650477257
BCUTse-1l,2.4392234309627425
ETA_alpha,15.22857142857143
ETA_dBeta,-1.0
ETA_eta_B,0.7346358807412585
ETA_eta_F,33.957312607743276
ETA_eta_L,7.347792394980828
ETA_eta_R,63.06024891000019
ETA_psi_1,0.544433094994893
LabuteASA,189.76556768694073
LogEE_DzZ,129.01677632533807
LogEE_Dzi,144.79906407847986
LogEE_Dzm,128.9692117580556
LogEE_Dzp,177.11605667867605
LogEE_Dzv,172.74515287766133
PEOE_VSA1,10.006437125691184
PEOE_VSA2,4.794537184071822
PEOE_VSA3,13.212334168400758
PEOE_VSA4,4.305215991296234
PEOE_VSA5,0.0
PEOE_VSA6,53.53371512277308
PEOE_VSA7,30.183374320007832
PEOE_VSA8,35.473507108395204
PEOE_VSA9,4.895483475517775
SM1_Dzare,2.0085323172261758
SpAD_Dzpe,290.69101767117604
SpAD_Dzse,290.0626207845153
SpAbs_DzZ,255.50118288810953
SpAbs_Dzi,288.105536726732
SpAbs_Dzm,255.38219100002266
SpAbs_Dzp,359.7879204761202
SpAbs_Dzv,347.7997712674529
SpDiam_Dt,435.5261222999823
SpMAD_DzZ,8.339039679205273
SpMAD_Dzi,9.338768772117891
SpMAD_Dzm,8.335881837893604
SpMAD_Dzp,11.4947111649282
SpMAD_Dzv,11.16888047194204
SpMax_DzZ,129.01677632533807
SpMax_Dzi,144.79906407847986
SpMax_Dzm,128.9692117580556
SpMax_Dzp,177.11605667867605
SpMax_Dzv,172.74515287766133
VE1_Dzare,5.486959255455633
VE2_Dzare,0.17699868565985913
VE3_Dzare,2.8337763438898556
VR1_Dzare,203.08361248143495
VR2_Dzare,6.551084273594676
VR3_Dzare,6.445019889876898
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,1
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.49124423963133645
AETA_dBeta,-0.03225806451612903
AETA_eta_B,0.02369793163681479
AETA_eta_F,1.0953971808949443
AETA_eta_L,0.2370255611284138
AETA_eta_R,2.0342015777419418
BCUTare-1h,3.581280945256505
BCUTare-1l,2.1844211601271404
ETA_beta_s,20.0
ETA_dPsi_A,0.16956690500510696
ETA_dPsi_B,0.0
ETA_eta_BR,1.0786358807412584
ETA_eta_FL,7.33178528665101
ETA_eta_RL,14.679577681631837
LogEE_Dzpe,145.41046615586413
LogEE_Dzse,145.09627569667063
PEOE_VSA10,12.083681658295921
PEOE_VSA11,0.0
PEOE_VSA12,15.930470882759089
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,59.77912958874078
SlogP_VSA3,26.033187144477235
SlogP_VSA4,5.917906046161393
SlogP_VSA5,11.984273114623004
SlogP_VSA6,53.42642002321065
SlogP_VSA7,10.045266627482652
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,290.01925625615615
SpAbs_Dzpe,288.80725538316926
SpAbs_Dzse,288.1786269565391
SpDiam_DzZ,194.7204576024014
SpDiam_Dzi,216.13451883894055
SpDiam_Dzm,194.68356157202868
SpDiam_Dzp,271.3468987712848
SpDiam_Dzv,263.6015838121341
SpMAD_Dzpe,9.377129602296002
SpMAD_Dzse,9.356858734984364
SpMax_Dzpe,145.41046615586413
SpMax_Dzse,145.09627569667063
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
AETA_beta_s,0.6451612903225806
AETA_eta_BR,0.034794705830363176
AETA_eta_FL,0.23650920279519386
AETA_eta_RL,0.47353476392360766
DetourIndex,4641
EState_VSA1,33.98345782900686
EState_VSA2,40.368990583912975
EState_VSA3,6.4208216229260096
EState_VSA4,9.86866748299323
EState_VSA5,23.099010936235306
EState_VSA6,24.26546827384644
EState_VSA7,6.06636706846161
EState_VSA8,0.0
EState_VSA9,23.20187978046503
ETA_beta_ns,19.0
ETA_shape_p,0.2032520325203252
ETA_shape_x,0.05472170106316448
ETA_shape_y,0.34803001876172607
GhoseFilter,False
LogEE_Dzare,145.07441949314986
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,288.14030666907365
SpDiam_Dzpe,218.10372633735312
SpDiam_Dzse,217.83857409489173
SpMAD_Dzare,9.355459879230844
SpMax_Dzare,145.07441949314986
TopoPSA(NO),94.99000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,27.656344255358505
VSA_EState9,47.568986173355256
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6129032258064516
EState_VSA10,23.113398747313287
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.008755760368663563
FilterItLogS,-4.288501938654547
SpDiam_Dzare,217.2344702910035
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6661064425770303
ETA_epsilon_2,0.9023041474654373
ETA_epsilon_3,0.4425287356321833
ETA_epsilon_4,0.5963718820861669
ETA_epsilon_5,0.8834821428571424
AETA_beta_ns_d,0.03225806451612903
ETA_dEpsilon_A,0.22357770694484702
ETA_dEpsilon_B,0.06973456049086346
ETA_dEpsilon_C,-0.15384314645398356
ETA_dEpsilon_D,0.018822004608294862
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7419354838709677
MDEDescriptor,"0.0,0.0,0.0,0.0,13.139349327426684,23.88361517840916,0.0,9.18762332210999,0.0,0.0,1.9905358527674863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337"
APolDescriptor,63.765859999999975
BCUTDescriptor,"11.988405604464399,34.969855900206454,-0.3549473353093243,0.2987797882212224,4.713311567556776,13.066254853599169"
BPolDescriptor,35.05613999999999
TPSADescriptor,103.37
ALOGPDescriptor,"2.3851,5.68870201,111.72370000000001"
XLogPDescriptor,3.2939999999999996
VAdjMaDescriptor,6.08746284125034
WeightDescriptor,482.04699825999995
ChiPathDescriptor,"22.336134335324456,14.679577681631843,14.363297387234999,11.637651645589909,10.066469210664062,8.110555519696527,5.245581299838509,3.8025982473402675,18.033690933604873,10.849297990216108,9.093481226400714,6.720383586123553,5.360066218707906,3.6142013779333886,2.3399520268387994,1.4940481199126303"
ChiChainDescriptor,"0.0,0.0,0.17479246499677625,0.5666577321046415,0.9831914283794142,0.0,0.0,0.127240226919466,0.3045023802070016,0.47210108251200644"
AtomCountDescriptor,51
BondCountDescriptor,34
SmallRingDescriptor,"4,2,3,2,0,0,2,2,0,0,0"
ChiClusterDescriptor,"3.030073442256576,0.16666666666666666,0.9941331623565672,0.15137471507731048,1.4470810459815004,0.022807522979332223,0.2720704498075136,0.01691363992580506"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,11,1,2,4,1,0"
ZagrebIndexDescriptor,170.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"62.89360464042659,2.0288259561427933,28.03550815622969,12.495127512702284,6.978781569874601"
FractionalPSADescriptor,0.21443967159452304
WienerNumbersDescriptor,"2629.0,53.0"
AminoAcidCountDescriptor,"2,0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,2,0"
ChiPathClusterDescriptor,"6.577772927858039,10.718304007442942,16.549936949836408,2.836559981558826,4.42087755908793,5.478367904773682"
FractionalCSP3Descriptor,0.3333333333333333
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,4,0,0,8,3,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"24.134948096885815,9.700115340253749,4.940138626339005"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,1986.1
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.3333333333333333
AutocorrelationDescriptorMass,"57.14595863440526,48.62676625505575,71.68546158935243,76.32447904161916,95.02603462105073"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.669884627957304,-0.3521073545319733,0.08748016731596774,0.19311831502340915,-0.5615954315890147"
EccentricConnectivityIndexDescriptor,719
AutocorrelationDescriptorPolarizability,"2682.4514452896133,3252.1955810420673,4844.748831557836,4885.561729346732,4675.1788315261665"
