DLiP-ID,C001IQ
AATSC5p,0.06371924175452534
AATSC5s,-0.5160010377573307
AATSC5v,9.823969675897054
AATSC6Z,-2.5113580246913574
AATSC6c,0.006573900677215525
AATSC6d,-0.07728395061728395
AATSC6i,-0.21355634613180033
AATSC6m,-10.960405294722216
AATSC6p,-0.06122058492875554
AATSC6s,0.030714038870260186
AATSC6v,-5.80901774632929
AATSC7Z,-2.3297418630751965
AATSC7c,-0.0076258647440471845
AATSC7d,-0.008698092031425358
AATSC7i,0.262046473327073
AATSC7m,-10.760720674873735
AATSC7p,0.03233741621938836
AATSC7s,-0.9467256356527477
AATSC7v,-0.8305878981239206
AATSC8Z,-0.9372209088521145
AATSC8c,0.005720009258315773
AATSC8d,-0.12851326503808774
AATSC8i,-0.016767724909468217
AATSC8m,-4.1280271207151324
AATSC8p,-0.027980293449979307
AATSC8s,0.9023814007312895
AATSC8v,-2.4587405920787733
ATS0are,228.96360000000004
ATS1are,240.92
ATS2are,400.32
ATS3are,489.79600000000005
ATS4are,525.3820000000001
ATS5are,440.91800000000006
ATS6are,326.082
ATS7are,356.258
ATS8are,291.01599999999996
ATSC0dv,148.5432098765432
ATSC0pe,4.836630555555551
ATSC0se,3.595346305555554
ATSC1dv,-2.7462277091906713
ATSC1pe,-0.16070447530864246
ATSC1se,0.3245610663580245
ATSC2dv,33.01508916323731
ATSC2pe,2.8681084876543186
ATSC2se,2.314376445987654
ATSC3dv,-13.806584362139914
ATSC3pe,-0.7603217592592603
ATSC3se,-0.7518938842592586
ATSC4dv,13.79423868312757
ATSC4pe,-0.879162962962964
ATSC4se,-1.2322956851851838
ATSC5dv,-5.609053497942387
ATSC5pe,-1.8345530092592615
ATSC5se,-1.7884180578703675
ATSC6dv,-4.9519890260631
ATSC6pe,0.1578297839506145
ATSC6se,-0.1340373688271586
ATSC7dv,-93.66941015089162
ATSC7pe,-3.5630411265432103
ATSC7se,-2.1014259112654288
ATSC8dv,15.179698216735254
ATSC8pe,1.6950934413580252
ATSC8se,1.430571906635802
AXp-0dv,0.5759184559172453
AXp-1dv,0.3369807636311997
AXp-2dv,0.1882882678094977
AXp-3dv,0.10633170160050215
AXp-4dv,0.05678614767072104
AXp-5dv,0.03247144954517006
AXp-6dv,0.01964859025521611
AXp-7dv,0.01012670647292882
BertzCT,928.5350953815598
ECIndex,440
ETA_eta,13.169662973951734
GATS1dv,0.7454463535834268
GATS1pe,0.6602301823562409
GATS1se,0.5875503847846283
GATS2dv,0.7752713194921073
GATS2pe,0.49531116120135854
GATS2se,0.508250706076208
GATS3dv,0.9223480973813423
GATS3pe,0.9329908496109488
GATS3se,0.97696407192795
GATS4dv,1.0076254986702131
GATS4pe,1.1908040319621045
GATS4se,1.27150425480185
GATS5dv,1.2329349994218317
GATS5pe,1.5413570567464716
GATS5se,1.6417392534064155
GATS6dv,1.0516580784574472
GATS6pe,1.1358465230902832
GATS6se,1.256688929524924
GATS7dv,1.552247038201161
GATS7pe,1.8117223793569877
GATS7se,1.7815300040178133
GATS8dv,0.8519701010072434
GATS8pe,0.6116564722067996
GATS8se,0.5615552032949271
LogEE_A,4.028496064827473
LogEE_D,103.21835570979607
MATS1dv,-0.017514697648376258
MATS1pe,-0.031477770170881436
MATS1se,0.08552135979102807
MATS2dv,0.12905370624571041
MATS2pe,0.34432096813747587
MATS2se,0.3737696929752017
MATS3dv,-0.04289842471358428
MATS3pe,-0.07255417402920243
MATS3se,-0.09652142438823384
MATS4dv,0.039798632218844984
MATS4pe,-0.07790219299494311
MATS4se,-0.14689175321057574
MATS5dv,-0.019701086956521743
MATS5pe,-0.1978977060151948
MATS5se,-0.2595265109581613
MATS6dv,-0.024002659574468087
MATS6pe,0.023495167377196886
MATS6se,-0.026842172451213134
MATS7dv,-0.41274782398452614
MATS7pe,-0.48218948024850594
MATS7se,-0.38257198650306007
MATS8dv,0.07827354006337711
MATS8pe,0.268445032038489
MATS8se,0.30477097668994235
MAXaaCH,1.7528960718814615
MAXaaaC,0.8869295034103839
MAXaasC,0.9723429156888754
MAXsCH3,1.882008045073105
MDEC-12,1.8041394724154192
MDEC-13,1.0906507760654187
MDEC-22,10.903643225135072
MDEC-23,18.119115719433044
MDEC-33,3.7273833094108255
MDEO-11,0.5952753944880748
MDEO-12,1.040041911525952
MINaaCH,1.5114503548332914
MINaaaC,0.7051908541194257
MINaasC,0.10565355463172921
MINsCH3,1.882008045073105
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.625
SM1_Dzi,0.6056362482434126
SM1_Dzm,1.6224210188277133
SM1_Dzp,-3.905039126322125
SM1_Dzv,-1.4383990370606348
SddssSe,0
SpAD_Dt,394.6277123741237
SpAbs_A,27.58398812383369
SpAbs_D,206.43671141959229
SpMAD_A,1.2538176419924405
SpMAD_D,9.38348688270874
SpMax_A,2.4128288584461415
SpMax_D,103.21835570979607
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,71.98
TpiPC10,8.71068841773186
VAdjMat,5.584962500721156
VE1_DzZ,4.598948418472314
VE1_Dzi,4.623198097908951
VE1_Dzm,4.598953523386499
VE1_Dzp,4.628119589619228
VE1_Dzv,4.629242589584438
VE2_DzZ,0.20904310993055972
VE2_Dzi,0.21014536808677048
VE2_Dzm,0.2090433419721136
VE2_Dzp,0.21036907225541945
VE2_Dzv,0.21042011770838354
VE3_DzZ,2.314285033045355
VE3_Dzi,2.3195440549625657
VE3_Dzm,2.3142861430624473
VE3_Dzp,2.3206080098154347
VE3_Dzv,2.3208506275177516
VR1_DzZ,121.16972959824112
VR1_Dzi,119.78724799929938
VR1_Dzm,121.16928617929071
VR1_Dzp,119.3390951002275
VR1_Dzv,119.41794591990858
VR2_DzZ,5.507714981738233
VR2_Dzi,5.444874909059063
VR2_Dzm,5.507694826331396
VR2_Dzp,5.424504322737613
VR2_Dzv,5.428088450904935
VR3_DzZ,5.585649647015223
VR3_Dzi,5.574174596300742
VR3_Dzm,5.585645987522351
VR3_Dzp,5.570426339894077
VR3_Dzv,5.5710868508654885
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.07589030021024659
Xch-7dv,0.13793323879460015
Xpc-4dv,1.7843816301168747
Xpc-5dv,2.0749911029319823
Xpc-6dv,2.5510630452017193
Zagreb1,118.0
Zagreb2,137.0
fragCpx,114.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,2
nBondsM,19
nBondsO,24
nBondsS,19
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,1
nHetero,5
naHRing,0
AATS0are,6.360100000000001
AATS1are,6.34
AATS2are,6.456774193548387
AATS3are,6.279435897435898
AATS4are,6.25454761904762
AATS5are,6.390115942028986
AATS6are,6.52164
AATS7are,6.477418181818181
AATS8are,6.191829787234042
AATSC0dv,4.126200274348422
AATSC0pe,0.134350848765432
AATSC0se,0.0998707307098765
AATSC1dv,-0.07226915024185977
AATSC1pe,-0.004229065139701118
AATSC1se,0.008541080693632224
AATSC2dv,0.5325014381167309
AATSC2pe,0.04625981431700514
AATSC2se,0.037328652354639585
AATSC3dv,-0.17700749182230657
AATSC3pe,-0.009747714862298208
AATSC3se,-0.009639665182811008
AATSC4dv,0.16421712718009013
AATSC4pe,-0.010466225749559096
AATSC4se,-0.014670186728395046
AATSC5dv,-0.08129063040496214
AATSC5pe,-0.026587724771873354
AATSC5se,-0.02591910228797634
AATSC6dv,-0.099039780521262
AATSC6pe,0.0031565956790122903
AATSC6se,-0.0026807473765431723
AATSC7dv,-1.7030801845616659
AATSC7pe,-0.06478256593714928
AATSC7se,-0.03820774384118961
AATSC8dv,0.3229723024837288
AATSC8pe,0.03606581790123458
AATSC8se,0.03043770014118728
AETA_eta,0.5986210442705334
ATSC0are,5.26172222222222
ATSC1are,-0.4667512345679017
ATSC2are,3.300822839506172
ATSC3are,-0.7909759259259261
ATSC4are,-1.05942962962963
ATSC5are,-2.194023148148149
ATSC6are,0.2731746913580239
ATSC7are,-3.7420422839506164
ATSC8are,2.05458487654321
BCUTZ-1h,16.01326091513439
BCUTZ-1l,5.655387064618805
BCUTc-1h,0.5134592219910272
BCUTc-1l,-0.425961259094318
BCUTd-1h,4.0438148289119535
BCUTd-1l,0.9716128607827155
BCUTi-1h,13.650496141283678
BCUTi-1l,10.319123842620353
BCUTm-1h,32.06661251050136
BCUTm-1l,11.66661799085785
BCUTp-1h,2.9538372787027125
BCUTp-1l,0.7561977871014265
BCUTs-1h,7.014209398441933
BCUTs-1l,0.3003511669047241
BCUTv-1h,24.44172774990634
BCUTv-1l,14.701317781169358
BalabanJ,1.5341992435560194
Diameter,12
ETA_beta,33.25
GATS1are,0.7207065927427985
GATS2are,0.4919553235121718
GATS3are,0.9359273514651456
GATS4are,1.2060848264721102
GATS5are,1.5847899766474947
GATS6are,1.1539301665065307
GATS7are,1.8313533706845997
GATS8are,0.5742638804677253
HybRatio,0.058823529411764705
Lipinski,True
LogEE_Dt,197.31385618706184
MATS1are,-0.08403814596092612
MATS2are,0.3642546544820049
MATS3are,-0.06938142998579488
MATS4are,-0.08629137964062107
MATS5are,-0.21755381244453964
MATS6are,0.03738049434595761
MATS7are,-0.46550096417714754
MATS8are,0.2990892562974893
MAXddssS,-3.871361725245652
MINddssS,-3.871361725245652
NsssssAs,0
RotRatio,0.125
SM1_Dzpe,1.0465116279069768
SM1_Dzse,1.0653353050353735
SMR_VSA1,17.707409811819353
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,11.819220675208399
SMR_VSA6,0.0
SMR_VSA7,66.2271221763131
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
SpAD_DzZ,125.02319407588799
SpAD_Dzi,155.10692691274156
SpAD_Dzm,125.03619456704473
SpAD_Dzp,188.2425413159338
SpAD_Dzv,173.12045604349484
SpAbs_Dt,394.62771237412363
SpDiam_A,4.825657716892283
SpDiam_D,156.95776976032397
SpMAD_Dt,17.937623289732894
SpMax_Dt,197.31385618706184
SsssssAs,0
VE1_Dzpe,4.618267969940459
VE1_Dzse,4.617104005891343
VE2_Dzpe,0.20992127136092995
VE2_Dzse,0.20986836390415195
VE3_Dzpe,2.318477096884702
VE3_Dzse,2.318225030360836
VMcGowan,223.23999999999984
VR1_Dzpe,120.06477741664926
VR1_Dzse,120.13239284851021
VR2_Dzpe,5.457489882574967
VR2_Dzse,5.460563311295918
VR3_Dzpe,5.576488769305746
VR3_Dzse,5.577051768724701
mZagreb1,7.479166666666666
mZagreb2,4.652777777777777
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,28
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1461589506172839
AATSC1are,-0.012282927225471097
AATSC2are,0.05323907805655116
AATSC3are,-0.010140716999050335
AATSC4are,-0.012612257495590832
AATSC5are,-0.031797436929683315
AATSC6are,0.005463493827160478
AATSC7are,-0.06803713243546575
AATSC8are,0.0437145718413449
AETA_beta,1.5113636363636365
BCUTdv-1h,6.021039189330551
BCUTdv-1l,0.6453413605680902
BCUTpe-1h,3.5462661160760005
BCUTpe-1l,2.2049109060697347
BCUTse-1h,3.778479079581424
BCUTse-1l,2.4009320697870695
ETA_alpha,10.666666666666666
ETA_dBeta,6.75
ETA_eta_B,0.4767233894422045
ETA_eta_F,23.831683762038185
ETA_eta_L,3.9481969550293097
ETA_eta_R,37.00134673598992
ETA_psi_1,0.5693950177935945
LabuteASA,128.27728521124033
LogEE_DzZ,62.193845574665545
LogEE_Dzi,77.58099237674548
LogEE_Dzm,62.199948496637795
LogEE_Dzp,92.76123576481356
LogEE_Dzv,86.10255560086452
PEOE_VSA1,9.289612827490412
PEOE_VSA2,0.0
PEOE_VSA3,0.0
PEOE_VSA4,8.417796984328938
PEOE_VSA5,0.0
PEOE_VSA6,29.828919765543436
PEOE_VSA7,54.09438803938988
PEOE_VSA8,0.0
PEOE_VSA9,0.0
SM1_Dzare,1.1182669789227166
SpAD_Dzpe,146.86244241435628
SpAD_Dzse,145.11307943844457
SpAbs_DzZ,123.69364862134259
SpAbs_Dzi,154.55634850524766
SpAbs_Dzm,123.70875918800392
SpAbs_Dzp,189.42751065594928
SpAbs_Dzv,173.6435102387897
SpDiam_Dt,276.80253011410696
SpMAD_DzZ,5.682872457994908
SpMAD_Dzi,7.05031485967007
SpMAD_Dzm,5.683463389411124
SpMAD_Dzp,8.556479150724265
SpMAD_Dzv,7.869111638340675
SpMax_DzZ,62.193845574665545
SpMax_Dzi,77.58099237674548
SpMax_Dzm,62.199948496637795
SpMax_Dzp,92.76123576481356
SpMax_Dzv,86.10255560086452
VE1_Dzare,4.618251791402317
VE2_Dzare,0.20992053597283258
VE3_Dzare,2.318473593717154
VR1_Dzare,120.0634591939031
VR2_Dzare,5.457429963359232
VR3_Dzare,5.576477789982658
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4848484848484848
AETA_dBeta,0.3068181818181818
AETA_eta_B,0.02166924497464566
AETA_eta_F,1.0832583528199176
AETA_eta_L,0.1794634979558777
AETA_eta_R,1.6818793970904509
BCUTare-1h,3.5894823988862528
BCUTare-1l,2.1549864930105356
ETA_beta_s,13.25
ETA_dPsi_A,0.1446049822064055
ETA_dPsi_B,0.0
ETA_eta_BR,0.7347233894422045
ETA_eta_FL,6.489293217901581
ETA_eta_RL,10.437490172930891
LogEE_Dzpe,73.47878991753754
LogEE_Dzse,72.60496405126935
PEOE_VSA10,16.394507142085583
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,4.183085432649707
SlogP_VSA2,13.524324379169643
SlogP_VSA3,10.118126859033554
SlogP_VSA4,6.923737199690624
SlogP_VSA5,5.563451491696996
SlogP_VSA6,65.55915416013387
SlogP_VSA7,0.0
SlogP_VSA8,10.772448428929591
SlogP_VSA9,0.0
SpAD_Dzare,146.84433170975686
SpAbs_Dzpe,145.91106820716823
SpAbs_Dzse,144.1445927975034
SpDiam_DzZ,93.68621436306972
SpDiam_Dzi,119.88818320353134
SpDiam_Dzm,93.69730889620439
SpDiam_Dzp,147.3640227710346
SpDiam_Dzv,135.06357576648324
SpMAD_Dzpe,6.675565564288922
SpMAD_Dzse,6.596049065383844
SpMax_Dzpe,73.47878991753754
SpMax_Dzse,72.60496405126935
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,22
AETA_beta_s,0.6022727272727273
AETA_eta_BR,0.033396517701918385
AETA_eta_FL,0.294967873540981
AETA_eta_RL,0.4744313714968587
DetourIndex,2113
EState_VSA1,10.118126859033554
EState_VSA2,16.394507142085583
EState_VSA3,5.386224214464796
EState_VSA4,10.949675706161791
EState_VSA5,12.13273413692322
EState_VSA6,48.53093654769288
EState_VSA7,6.923737199690624
EState_VSA8,0.0
EState_VSA9,4.183085432649707
ETA_beta_ns,20.0
ETA_shape_p,0.140625
ETA_shape_x,0.07812500000000001
ETA_shape_y,0.28125
GhoseFilter,True
LogEE_Dzare,73.4729961721022
SlogP_VSA10,0.0
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,145.82772536528174
SpDiam_Dzpe,112.76322200924739
SpDiam_Dzse,111.2600710048682
SpMAD_Dzare,6.674742350443494
SpMax_Dzare,73.4729961721022
TopoPSA(NO),63.60000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,29.6548970143613
VSA_EState9,30.63313137755102
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.9090909090909091
EState_VSA10,13.524324379169643
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.015151515151515178
FilterItLogS,-4.536440309480296
SpDiam_Dzare,112.74773168339925
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6370370370370372
ETA_epsilon_2,0.8515151515151512
ETA_epsilon_3,0.44193548387096804
ETA_epsilon_4,0.5333333333333337
ETA_epsilon_5,0.8275362318840578
AETA_beta_ns_d,0.045454545454545456
ETA_dEpsilon_A,0.19510155316606914
ETA_dEpsilon_B,0.10370370370370352
ETA_dEpsilon_C,-0.09139784946236562
ETA_dEpsilon_D,0.023978919631093443
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8181818181818182
MDEDescriptor,"0.0,1.8041394724154192,1.0906507760654187,0.0,10.903643225135072,18.119115719433044,0.0,3.7273833094108255,0.0,0.0,0.5952753944880748,1.040041911525952,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,45.363101999999984
BCUTDescriptor,"11.849999999999984,31.972072103456654,-0.36044319970257577,0.3021137147676435,5.020960312605511,11.286994121799088"
BPolDescriptor,23.696897999999997
TPSADescriptor,71.98
ALOGPDescriptor,"4.429200000000002,19.617812640000015,82.7164"
XLogPDescriptor,3.4470000000000005
VAdjMaDescriptor,5.584962500721157
WeightDescriptor,314.06128004000004
ChiPathDescriptor,"15.742276208189782,10.437490172930893,10.266962509049455,7.919631903617037,6.363553013816348,5.187828268290772,3.672862381127305,2.1276683221119117,12.057451220149913,7.030692611129914,5.429625606463824,3.6256359627211427,2.3740180495218306,1.6671166913920847,0.917425623068474,0.43736342440155346"
ChiChainDescriptor,"0.0,0.0,0.0,0.21941609682128765,0.4336039939063213,0.0,0.0,0.0,0.07589030021024659,0.12091227184933667"
AtomCountDescriptor,36
BondCountDescriptor,24
SmallRingDescriptor,"3,3,2,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.309622130704247,0.20412414523193154,0.43179504586267137,0.10206207261596577,0.7725468226168394,0.020820324694329484,0.07877694955795314,0.006940108231443161"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,13,3,1,0,0,0"
ZagrebIndexDescriptor,118.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.7800000000000002
WeightedPathDescriptor,"44.72057883675859,2.032753583489027,14.072924348102006,10.587410428709699,0.0"
FractionalPSADescriptor,0.22919094003193377
WienerNumbersDescriptor,"1099.0,34.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.0631330611136605,5.885895664730412,7.871576191765239,1.2508898560985822,1.4382906186290243,1.6172155939836994"
FractionalCSP3Descriptor,0.058823529411764705
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,21
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"16.84375,6.857142857142857,4.11032990805841"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,982.05
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.058823529411764705
AutocorrelationDescriptorMass,"31.225629180613794,34.00316751377486,44.65740656020973,44.664244543802695,37.658643293514835"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.30131690660765986,-0.18707875912558117,0.07939239128842726,-0.031214935111454793,-0.0019470584785593883"
EccentricConnectivityIndexDescriptor,440
AutocorrelationDescriptorPolarizability,"1625.501163631773,1893.9639611540251,2682.393007058301,2575.2932272395046,2083.420801611473"
