DLiP-ID,T007IB
AATSC4d,-0.016354874207870067
AATSC4i,-0.14397518290675843
AATSC4m,-0.46754047920540376
AATSC4p,-0.012940207185938808
AATSC4s,-0.3177237417156338
AATSC4v,-1.1200197007919288
AATSC5Z,-0.3457987072945524
AATSC5c,-0.0034922536314984077
AATSC5d,0.005790243151738995
AATSC5i,-0.07038714722443593
AATSC5m,-1.5676147859726075
AATSC5p,-0.003730814182108174
AATSC5s,-0.10681723293776998
AATSC5v,-0.44735383142206697
AATSC6Z,0.050887452549502284
AATSC6c,0.0051592246002922695
AATSC6d,-0.03404893813481071
AATSC6i,-0.010198559341654857
AATSC6m,0.18271484085487913
AATSC6p,-0.0007698447637337829
AATSC6s,0.24576561306612868
AATSC6v,-0.7826481019250813
AATSC7Z,-0.7343143225738855
AATSC7c,-0.0026180862533293756
AATSC7d,-0.08392762421170506
AATSC7i,-0.07409055132529867
AATSC7m,-3.424114919589006
AATSC7p,-0.00747480868016077
AATSC7s,-0.2948646864974639
AATSC7v,-2.915279957265457
AATSC8Z,-0.2336705608414629
AATSC8c,0.0019579889918330154
AATSC8d,-0.040246497249989986
AATSC8i,-0.09752019843323392
AATSC8m,-1.1918676776265604
AATSC8p,-0.028707717059114967
AATSC8s,0.03188699458621976
AATSC8v,-4.9288257752078595
ATS0are,365.10960000000006
ATS1are,389.19100000000003
ATS2are,651.9558999999999
ATS3are,882.1999000000001
ATS4are,927.15
ATS5are,926.0149999999999
ATS6are,925.3329999999999
ATS7are,881.411
ATS8are,852.5368
ATSC0dv,232.87719298245617
ATSC0pe,7.791424561403506
ATSC0se,5.372416561403507
ATSC1dv,52.69067405355496
ATSC1pe,-0.8119504155124598
ATSC1se,-0.6383923102493071
ATSC2dv,25.447830101569707
ATSC2pe,1.9346262234533755
ATSC2se,1.4422143638042468
ATSC3dv,-45.75100030778701
ATSC3pe,-0.46887962449984255
ATSC3se,-0.021654010464757973
ATSC4dv,-27.492459218220986
ATSC4pe,-1.4229208064019652
ATSC4se,-1.3965199642967052
ATSC5dv,-36.65466297322251
ATSC5pe,-2.2783094182825394
ATSC5se,-1.7701969270544755
ATSC6dv,-6.391505078485694
ATSC6pe,1.3745502308402653
ATSC6se,1.271931002770084
ATSC7dv,-72.25761772853183
ATSC7pe,-2.2493397045244667
ATSC7se,-1.5231080554016616
ATSC8dv,-24.82548476454294
ATSC8pe,0.3468703601108004
ATSC8se,0.030225728531855137
AXp-0dv,0.5389106275114264
AXp-1dv,0.29425220085413994
AXp-2dv,0.15692597021639937
AXp-3dv,0.08584441212937005
AXp-4dv,0.04682153465551886
AXp-5dv,0.02418368956006838
AXp-6dv,0.012632178044496145
AXp-7dv,0.006867595831147794
BertzCT,1220.0774455632375
ECIndex,875
ETA_eta,28.665243108119423
GATS1dv,0.5190146150369142
GATS1pe,0.7858691246696776
GATS1se,0.8147597547529855
GATS2dv,0.7803490237438955
GATS2pe,0.5913776708599637
GATS2se,0.5759014395124019
GATS3dv,1.046044899804128
GATS3pe,0.946532940398711
GATS3se,0.9179325436953225
GATS4dv,1.0730566087582893
GATS4pe,1.1120097047396276
GATS4se,1.1571187517115116
GATS5dv,1.1380581085831951
GATS5pe,1.2725072759555116
GATS5se,1.3406903839080844
GATS6dv,1.0854552759781024
GATS6pe,1.0720939185201064
GATS6se,1.104562938185858
GATS7dv,1.1469229560907739
GATS7pe,1.1406233585431718
GATS7se,1.1707351550802079
GATS8dv,1.016770279919555
GATS8pe,0.9389933245860791
GATS8se,0.9633625517274008
LogEE_A,4.426248371720565
LogEE_D,212.6090186865659
MATS1dv,0.2149465119783035
MATS1pe,-0.0990002391292985
MATS1se,-0.11288638693690664
MATS2dv,0.061065860727295265
MATS2pe,0.13875699440617087
MATS2se,0.1500150466252909
MATS3dv,-0.07998719300888955
MATS3pe,-0.02450142313134942
MATS3se,-0.0016410260798763708
MATS4dv,-0.04609020414818543
MATS4pe,-0.07129939744573885
MATS4se,-0.10148444227254326
MATS5dv,-0.06230381447441108
MATS5pe,-0.11574658835444775
MATS5se,-0.13042602752109428
MATS6dv,-0.010863969665009299
MATS6pe,0.06983226179239231
MATS6se,0.09371438026856257
MATS7dv,-0.12543317764050016
MATS7pe,-0.11670619832878341
MATS7se,-0.11460848688804215
MATS8dv,-0.0440318111247224
MATS8pe,0.018388490951384763
MATS8se,0.002323822046015127
MAXaaCH,1.8127214218315029
MAXaaaC,0.6359706411870569
MAXaasC,0.6830399508032987
MAXdssC,-0.0864947095164268
MAXsNH2,5.530578299384744
MAXssNH,2.8076629089805496
MAXsssN,1.460071491559587
MDEC-22,14.28358381202282
MDEC-23,29.018952338184533
MDEC-33,12.461432138669112
MDEN-11,0.4999999999999999
MDEN-12,0.18181818181818182
MDEN-13,0.24999999999999994
MDEN-23,0.33333333333333337
MDEO-11,1.0814837471201992
MDEO-12,0.6141039135462543
MINaaCH,1.577968558150737
MINaaaC,0.48069286340927975
MINaasC,0.09309942971423868
MINdssC,-1.0317469414714522
MINsNH2,5.530578299384744
MINssNH,2.8076629089805496
MINsssN,1.460071491559587
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.8214285714285716
SM1_Dzi,1.7666692712220975
SM1_Dzm,1.8163286094222189
SM1_Dzp,-7.484198594423033
SM1_Dzv,-3.2722709032638435
SddssSe,0
SpAD_Dt,718.1263787585003
SpAbs_A,42.23108570184939
SpAbs_D,425.21803737313184
SpMAD_A,1.2797298697530117
SpMAD_D,12.885395071913084
SpMax_A,2.471162568412412
SpMax_D,212.6090186865659
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,149.72
TpiPC10,8.762932646567348
VAdjMat,6.169925001442312
VE1_DzZ,5.660781812568083
VE1_Dzi,5.65869344589687
VE1_Dzm,5.660800303936287
VE1_Dzp,5.676691158729347
VE1_Dzv,5.6750773731481035
VE2_DzZ,0.17153884280509343
VE2_Dzi,0.17147555896657182
VE2_Dzm,0.17153940314958446
VE2_Dzp,0.1720209442039196
VE2_Dzv,0.17197204161054858
VE3_DzZ,2.927484480577525
VE3_Dzi,2.927115494092335
VE3_Dzm,2.927487747147164
VE3_Dzp,2.930290988984473
VE3_Dzv,2.9300066657818666
VR1_DzZ,220.9950193959113
VR1_Dzi,221.4203151814075
VR1_Dzm,220.99342658797292
VR1_Dzp,219.75264375665853
VR1_Dzv,219.56413530517628
VR2_DzZ,6.69681876957307
VR2_Dzi,6.709706520648711
VR2_Dzm,6.696770502665846
VR2_Dzp,6.659171022929046
VR2_Dzv,6.653458645611402
VR3_DzZ,6.592062633066148
VR3_Dzi,6.593985242357748
VR3_Dzm,6.592055425602004
VR3_Dzp,6.586425035712376
VR3_Dzv,6.585566846487488
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.12074987546696717
Xch-6dv,0.19617045123544963
Xch-7dv,0.2177491017948405
Xpc-4dv,1.8746250061168954
Xpc-5dv,2.518313627248081
Xpc-6dv,2.97830138104209
Zagreb1,174.0
Zagreb2,205.0
fragCpx,240.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,16
nBondsD,4
nBondsM,20
nBondsO,36
nBondsS,40
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,9
naHRing,1
AATS0are,6.405431578947369
AATS1are,6.486516666666668
AATS2are,6.391724509803921
AATS3are,6.3014278571428575
AATS4are,6.350342465753425
AATS5are,6.430659722222221
AATS6are,6.42592361111111
AATS7are,6.251141843971631
AATS8are,6.177802898550724
AATSC0dv,4.085564789165898
AATSC0pe,0.13669165897199134
AATSC0se,0.09425292212988609
AATSC1dv,0.8781779008925826
AATSC1pe,-0.013532506925207664
AATSC1se,-0.010639871837488452
AATSC2dv,0.24948853040754615
AATSC2pe,0.018966923759346818
AATSC2se,0.014139356507884773
AATSC3dv,-0.3267928593413358
AATSC3pe,-0.003349140174998875
AATSC3se,-0.0001546715033196998
AATSC4dv,-0.18830451519329441
AATSC4pe,-0.009746032920561405
AATSC4se,-0.00956520523490894
AATSC5dv,-0.2545462706473785
AATSC5pe,-0.015821593182517635
AATSC5se,-0.01229303421565608
AATSC6dv,-0.04438545193392843
AATSC6pe,0.009545487714168509
AATSC6se,0.008832854185903362
AATSC7dv,-0.5124653739612186
AATSC7pe,-0.01595276386187565
AATSC7se,-0.010802184790082707
AATSC8dv,-0.1798948171343691
AATSC8pe,0.0025135533341362347
AATSC8se,0.00021902701834677636
AETA_eta,0.8686437305490734
ATSC0are,8.459487719298242
ATSC1are,-0.9924011080332397
ATSC2are,2.2242377654662957
ATSC3are,-0.32904878424130407
ATSC4are,-1.8089474915358554
ATSC5are,-2.675814589104337
ATSC6are,1.6700064635272405
ATSC7are,-2.3651397968605723
ATSC8are,0.4429104339796847
BCUTZ-1h,8.030378088601937
BCUTZ-1l,5.675314828323972
BCUTc-1h,0.45277155864531526
BCUTc-1l,-0.5231051626742794
BCUTd-1h,3.208899727032233
BCUTd-1l,0.971497032112643
BCUTi-1h,14.5525999534194
BCUTi-1l,10.936107321549718
BCUTm-1h,16.0159713128122
BCUTm-1l,11.68687001239284
BCUTp-1h,2.011157796049447
BCUTp-1l,0.7414516073104571
BCUTs-1h,7.010464513240411
BCUTs-1l,1.2476584396461794
BCUTv-1h,20.913981118795352
BCUTv-1l,14.700353176747198
BalabanJ,1.3510853762011383
Diameter,16
ETA_beta,41.25
GATS1are,0.8110286218650377
GATS2are,0.5873924498230114
GATS3are,0.9398417804736217
GATS4are,1.131883688717958
GATS5are,1.2985101367895586
GATS6are,1.078524068342518
GATS7are,1.1401924432879658
GATS8are,0.9312120394268609
HybRatio,0.25
Lipinski,True
LogEE_Dt,359.06318937925016
MATS1are,-0.11144658919249384
MATS2are,0.14693045720881098
MATS3are,-0.015836640066249966
MATS4are,-0.08348412435975293
MATS5are,-0.12520576225566027
MATS6are,0.07814234704049389
MATS7are,-0.11302343299471519
MATS8are,0.021625572644507145
MAXssCH2,0.646303534511958
MAXsssCH,-0.7037456291331934
MINssCH2,-0.2654016072249925
MINsssCH,-0.7236111636012434
NsssssAs,0
RotRatio,0.19444444444444445
SM1_Dzpe,1.938341493268054
SM1_Dzse,1.8035259735430311
SMR_VSA1,23.907289884109517
SMR_VSA2,5.409283605791522
SMR_VSA3,10.216698334856808
SMR_VSA4,5.733667477162185
SMR_VSA5,31.34614652707395
SMR_VSA6,6.544756405912575
SMR_VSA7,71.48445401842294
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,345.5580883405882
SpAD_Dzi,336.2234702894274
SpAD_Dzm,345.6223751751951
SpAD_Dzp,461.18092737797554
SpAD_Dzv,423.3892938197979
SpAbs_Dt,718.1263787585003
SpDiam_A,4.808258905357955
SpDiam_D,317.6579344808864
SpMAD_Dt,21.76140541692425
SpMax_Dt,359.06318937925016
SsssssAs,0
VE1_Dzpe,5.660098080970959
VE1_Dzse,5.660879894626615
VE2_Dzpe,0.17151812366578664
VE2_Dzse,0.17154181498868531
VE3_Dzpe,2.92736368933084
VE3_Dzse,2.9275018070197154
VMcGowan,327.55000000000115
VR1_Dzpe,221.08209125103744
VR1_Dzse,220.98289064801165
VR2_Dzpe,6.699457310637499
VR2_Dzse,6.696451231757929
VR3_Dzpe,6.592456554642973
VR3_Dzse,6.5920077491109685
mZagreb1,11.083333333333334
mZagreb2,7.194444444444445
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,11
nBondsKS,49
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.14841206525084635
AATSC1are,-0.01654001846722066
AATSC2are,0.02180625260261074
AATSC3are,-0.002350348458866458
AATSC4are,-0.012390051311889421
AATSC5are,-0.018582045757669006
AATSC6are,0.011597267107828059
AATSC7are,-0.01677404111248633
AATSC8are,0.0032094958984035123
AETA_beta,1.25
BCUTdv-1h,6.026392989192983
BCUTdv-1l,1.8561940926212748
BCUTpe-1h,3.502952306389942
BCUTpe-1l,2.224241955732656
BCUTse-1h,3.7157903811339086
BCUTse-1l,2.4201820395924543
ETA_alpha,15.266666666666667
ETA_dBeta,-1.25
ETA_eta_B,0.5848059664801966
ETA_eta_F,36.63610990028903
ETA_eta_L,7.441322505906381
ETA_eta_R,65.30135300840846
ETA_psi_1,0.5350467289719629
LabuteASA,189.2218187142261
LogEE_DzZ,172.83423897548892
LogEE_Dzi,168.16527057717497
LogEE_Dzm,172.86622784848913
LogEE_Dzp,229.45649420498427
LogEE_Dzv,211.1988482881923
PEOE_VSA1,25.474044143913048
PEOE_VSA2,19.792895158006985
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,42.67056301139546
PEOE_VSA8,17.494432112074367
PEOE_VSA9,12.462662452073971
SM1_Dzare,2.1712424383434152
SpAD_Dzpe,342.90389981947783
SpAD_Dzse,345.9398792558046
SpAbs_DzZ,343.8470493795493
SpAbs_Dzi,334.56387188312783
SpAbs_Dzm,343.91612708755616
SpAbs_Dzp,466.39718700439147
SpAbs_Dzv,425.66996747964845
SpDiam_Dt,528.4144591328073
SpMAD_DzZ,10.471457222442067
SpMAD_Dzi,10.188590008770527
SpMAD_Dzm,10.473405308339245
SpMAD_Dzp,13.97517961751441
SpMAD_Dzv,12.829978600599937
SpMax_DzZ,172.83423897548892
SpMax_Dzi,168.16527057717497
SpMax_Dzm,172.86622784848913
SpMax_Dzp,229.45649420498427
SpMax_Dzv,211.1988482881923
VE1_Dzare,5.659004188061225
VE2_Dzare,0.1714849753957947
VE3_Dzare,2.927170406703448
VR1_Dzare,221.1999739126819
VR2_Dzare,6.703029512505513
VR3_Dzare,6.592989620185173
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46262626262626266
AETA_dBeta,-0.03787878787878788
AETA_eta_B,0.01772139292364232
AETA_eta_F,1.110185148493607
AETA_eta_L,0.22549462139110246
AETA_eta_R,1.9788288790426805
BCUTare-1h,3.556726457614595
BCUTare-1l,2.17447153924171
ETA_beta_s,21.25
ETA_dPsi_A,0.17895327102803704
ETA_dPsi_B,0.0
ETA_eta_BR,0.9288059664801965
ETA_eta_FL,8.388085089986518
ETA_eta_RL,15.8294075958929
LogEE_Dzpe,171.51068753074705
LogEE_Dzse,173.02459193013087
PEOE_VSA10,17.460480756547472
PEOE_VSA11,5.760247418874442
PEOE_VSA12,5.907179729351506
PEOE_VSA13,5.907179729351506
SlogP_VSA1,11.050456081168516
SlogP_VSA2,46.21231889316385
SlogP_VSA3,9.589074368143644
SlogP_VSA4,5.409283605791522
SlogP_VSA5,46.98599328426624
SlogP_VSA6,59.014454553207834
SlogP_VSA7,0.0
SlogP_VSA8,10.969244356107037
SlogP_VSA9,0.0
SpAD_Dzare,339.01833291855615
SpAbs_Dzpe,341.0830335682259
SpAbs_Dzse,344.2456578867188
SpDiam_DzZ,261.1255583889831
SpDiam_Dzi,252.7799972996398
SpDiam_Dzm,261.1775384666014
SpDiam_Dzp,353.2492708368355
SpDiam_Dzv,324.5644694911971
SpMAD_Dzpe,10.391027267256904
SpMAD_Dzse,10.483026644115292
SpMax_Dzpe,171.51068753074705
SpMax_Dzse,173.02459193013087
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,33
AETA_beta_s,0.6439393939393939
AETA_eta_BR,0.028145635347884744
AETA_eta_FL,0.25418439666625814
AETA_eta_RL,0.4796790180573606
DetourIndex,5736
EState_VSA1,29.86734640495078
EState_VSA2,18.016688827557722
EState_VSA3,41.48254699126563
EState_VSA4,0.0
EState_VSA5,4.899909730850478
EState_VSA6,48.53093654769288
EState_VSA7,6.06636706846161
EState_VSA8,5.316788604006331
EState_VSA9,15.560102020007054
ETA_beta_ns,20.0
ETA_shape_p,0.13973799126637554
ETA_shape_x,0.0
ETA_shape_y,0.3864628820960699
GhoseFilter,True
LogEE_Dzare,169.57496168468242
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,336.9786809310213
SpDiam_Dzpe,258.8845118865088
SpDiam_Dzse,261.4468882391408
SpMAD_Dzare,10.273282815713824
SpMax_Dzare,169.57496168468242
TopoPSA(NO),149.72
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.6961695167940665
VSA_EState9,79.9704971498726
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6060606060606061
EState_VSA10,19.490138947056174
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03737373737373735
FilterItLogS,-4.043846598744086
SpDiam_Dzare,255.66774058124096
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.626900584795321
ETA_epsilon_2,0.8646464646464642
ETA_epsilon_3,0.4419354838709669
ETA_epsilon_4,0.5624413145539895
ETA_epsilon_5,0.7903508771929822
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.18496510092435403
ETA_dEpsilon_B,0.06445927024133147
ETA_dEpsilon_C,-0.12050583068302256
ETA_dEpsilon_D,0.07429558745348197
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7272727272727273
MDEDescriptor,"0.0,0.0,0.0,0.0,14.28358381202282,29.018952338184533,0.0,12.461432138669112,0.0,0.0,1.0814837471201992,0.6141039135462543,0.0,0.4999999999999999,0.18181818181818182,0.24999999999999994,0.0,0.33333333333333337,0.0"
APolDescriptor,66.65303199999998
BCUTDescriptor,"11.849999999999993,15.998955057094596,-0.33165465402831573,0.26130761690088966,4.142624314468003,10.578487946726348"
BPolDescriptor,33.00696799999999
TPSADescriptor,149.72
ALOGPDescriptor,"1.0830999999999977,1.173105609999995,113.0537"
XLogPDescriptor,2.369
VAdjMaDescriptor,6.169925001442312
WeightDescriptor,448.17467006
ChiPathDescriptor,"23.53480494807372,15.8294075958929,14.687227251839346,11.874081880207406,9.941592239055955,7.748682317857751,5.4195419671938,3.7640444994334654,17.78405070787707,10.593079230749039,8.003224481036368,5.751575612667788,4.120295049685658,2.5634710933672493,1.477964831206047,0.9065226497115079"
ChiChainDescriptor,"0.0,0.0,0.21407617506269555,0.49782453689140715,0.7589037716552279,0.0,0.0,0.12074987546696717,0.19617045123544963,0.21774910179484047"
AtomCountDescriptor,57
BondCountDescriptor,36
SmallRingDescriptor,"4,3,3,2,0,0,2,2,0,0,0"
ChiClusterDescriptor,"2.441899500898496,0.0,0.6599063987506029,0.0,0.9066667178235196,0.0,0.15801975503737264,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,11,3,1,5,0,0"
ZagrebIndexDescriptor,174.0
LargestChainDescriptor,17
MannholdLogPDescriptor,3.1099999999999994
WeightedPathDescriptor,"67.0991437548183,2.0333073865096454,24.509141534008968,13.132183028585418,11.37695850542356"
FractionalPSADescriptor,0.3340661800006592
WienerNumbersDescriptor,"3388.0,51.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.4345303542577446,8.228188128941225,11.403431372443649,1.8746250061168956,2.518313627248078,2.6898877876781246"
FractionalCSP3Descriptor,0.25
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,4,0,0,9,2,0,0,4,3,2,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,2
HBondDonorCountDescriptor,4
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"26.074074074074073,11.82314494425221,6.415682780129205"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,2544.09
HBondAcceptorCountDescriptor,8
HybridizationRatioDescriptor,0.25
AutocorrelationDescriptorMass,"38.31226638281065,39.1558253950585,57.39374574663517,57.72583772376771,60.082486049287"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.7641003451410662,-0.3844471855119564,-0.04719851619210764,0.24572644238828534,-0.19596186792898626"
EccentricConnectivityIndexDescriptor,875
AutocorrelationDescriptorPolarizability,"2189.1284026760122,2586.9104906774855,3634.4037896313444,3558.9640136080266,3461.7445652245797"
