DLiP-ID,T006JU
AATSC4v,-6.095753026312006
AATSC5Z,-0.7694098121761658
AATSC5c,-0.0008809655305393429
AATSC5d,-0.05031067843264249
AATSC5i,0.07089474542670123
AATSC5m,-3.4545185650995287
AATSC5p,0.0027895699502151895
AATSC5s,-0.05367471299139288
AATSC5v,-0.3431959531885218
AATSC6Z,-0.976285006830601
AATSC6c,-0.0037099403222307452
AATSC6d,-0.028437713456284153
AATSC6i,-0.14370712922801682
AATSC6m,-4.711886444246552
AATSC6p,-0.030902684380664153
AATSC6s,-0.35190786582600614
AATSC6v,-6.191438103955422
AATSC7Z,0.6628045550847458
AATSC7c,0.004055264571099947
AATSC7d,0.0511619438559322
AATSC7i,0.022332078297832108
AATSC7m,3.017103422637768
AATSC7p,0.008732372060555165
AATSC7s,0.35675021724093836
AATSC7v,0.9277272376825345
AATSC8Z,0.22950556506849315
AATSC8c,-0.0027098841570061456
AATSC8d,0.031905500856164386
AATSC8i,0.0638833442596545
AATSC8m,1.2861785652858782
AATSC8p,0.028067502896609697
AATSC8s,-0.25512296646278443
AATSC8v,5.300522835930139
ATS0are,405.7534000000001
ATS1are,422.18800000000005
ATS2are,743.0040000000001
ATS3are,995.5846
ATS4are,1191.5849
ATS5are,1201.712
ATS6are,1124.531
ATS7are,1078.766
ATS8are,878.76
ATSC0dv,276.41666666666663
ATSC0pe,9.534743749999995
ATSC0se,6.802365609374998
ATSC1dv,54.3550347222222
ATSC1pe,-0.35548574218749956
ATSC1se,-0.11942162841796858
ATSC2dv,52.02994791666664
ATSC2pe,1.1535278320312494
ATSC2se,0.7150945109863287
ATSC3dv,-57.11197916666667
ATSC3pe,-1.0987423828124991
ATSC3se,-0.9513559106445303
ATSC4dv,-41.836371527777786
ATSC4pe,0.4359625976562527
ATSC4se,0.7417333010253935
ATSC5dv,-98.86762152777777
ATSC5pe,-2.851739746093749
ATSC5se,-1.9693219157714827
ATSC6dv,-112.62196180555554
ATSC6pe,-4.437039160156248
ATSC6se,-2.79601150805664
ATSC7dv,64.13932291666667
ATSC7pe,3.3160336914062487
ATSC7se,2.470537267822264
ATSC8dv,-18.96440972222222
ATSC8pe,-1.9854404296875008
ATSC8se,-1.9566045776367194
AXp-0dv,0.5963465961507196
AXp-1dv,0.3545129700059689
AXp-2dv,0.20529726425697417
AXp-3dv,0.1179043030364359
AXp-4dv,0.06470786724957633
AXp-5dv,0.03691910108546886
AXp-6dv,0.02100669796355737
AXp-7dv,0.011346267974604345
BertzCT,1118.1614787337755
ECIndex,859
ETA_eta,33.948513005659194
GATS1dv,0.5907035382464988
GATS1pe,0.7129199556001797
GATS1se,0.7105879183441797
GATS2dv,0.8434869321212404
GATS2pe,0.7848591388972326
GATS2se,0.8024259734923836
GATS3dv,1.057521093866274
GATS3pe,0.945709139146762
GATS3se,0.9672144023358784
GATS4dv,1.113096334199741
GATS4pe,1.0881660941191906
GATS4se,1.094678418455547
GATS5dv,1.1326296781691432
GATS5pe,1.1240323979162017
GATS5se,1.1225928448502662
GATS6dv,1.0948862541206008
GATS6pe,1.1395189631053704
GATS6se,1.1281687157764513
GATS7dv,0.8983612923664944
GATS7pe,0.8866272425330817
GATS7se,0.8766487208436591
GATS8dv,1.0004749298962177
GATS8pe,1.0620331965986654
GATS8se,1.0851768299210018
LogEE_A,4.439243396520662
LogEE_D,222.67125555835008
MATS1dv,0.19068283071900793
MATS1pe,-0.03615340443414609
MATS1se,-0.017023899896468755
MATS2dv,0.10296349548685994
MATS2pe,0.06617792778472241
MATS2se,0.05750393787851095
MATS3dv,-0.08369237109939974
MATS3pe,-0.046677731186661665
MATS3se,-0.056650785673640014
MATS4dv,-0.05235980629408427
MATS4pe,0.015817886374056383
MATS4se,0.03772211656915266
MATS5dv,-0.11860760212085855
MATS5pe,-0.09917986844995343
MATS5se,-0.09600180720342383
MATS6dv,-0.14249110257749312
MATS6pe,-0.16274704815986524
MATS6se,-0.14375000498380458
MATS7dv,0.08390094513965893
MATS7pe,0.12575249669619115
MATS7se,0.13132219910862145
MATS8dv,-0.030074763601923397
MATS8pe,-0.09127985755987032
MATS8se,-0.12608697137450037
MAXaaCH,1.8202159878555617
MAXaasC,0.8178424686117689
MAXdssC,-0.7870570032420676
MAXsCH3,1.5673456174851914
MAXssNH,2.9478312005739786
MDEC-11,0.2842183719925995
MDEC-12,5.119963470373398
MDEC-13,4.011731705451616
MDEC-14,0.454280148208035
MDEC-22,13.000035610673189
MDEC-23,22.203693414625878
MDEC-24,2.6923088335821137
MDEC-33,7.6411419524158335
MDEC-34,1.5799906562831623
MDEN-22,0.25
MDEO-11,2.1955775717433688
MDEO-12,0.8833730020052293
MDEO-22,0.25
MINaaCH,1.7617124511841773
MINaasC,0.6342039028566391
MINdssC,-1.2395888675718212
MINsCH3,1.0140947188287348
MINssNH,2.467190276771355
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.6607142857142856
SM1_Dzi,1.575537976793612
SM1_Dzm,2.6552181130881696
SM1_Dzp,-8.188285555703217
SM1_Dzv,-3.274031727721569
SddssSe,0
SpAD_Dt,631.6446127569995
SpAbs_A,42.610497578063296
SpAbs_D,445.3425111167003
SpMAD_A,1.2532499287665675
SpMAD_D,13.098309150491183
SpMax_A,2.4912813057947756
SpMax_D,222.67125555835008
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,139.40999999999997
TpiPC10,8.452628003256438
VAdjMat,6.169925001442312
VE1_DzZ,5.7609102379492585
VE1_Dzi,5.757113861877784
VE1_Dzm,5.760891190530178
VE1_Dzp,5.728993813058101
VE1_Dzv,5.748114973312601
VE2_DzZ,0.16943853641027232
VE2_Dzi,0.16932687829052306
VE2_Dzm,0.16943797619206408
VE2_Dzp,0.1684998180311206
VE2_Dzv,0.16906220509742945
VE3_DzZ,2.974870921266644
VE3_Dzi,2.9742117151083574
VE3_Dzm,2.9748676149400772
VE3_Dzp,2.9693153471139713
VE3_Dzv,2.9726474019548914
VR1_DzZ,222.25998486947913
VR1_Dzi,223.96365197531549
VR1_Dzm,222.26299276100426
VR1_Dzp,227.91699936208806
VR1_Dzv,225.4451477869798
VR2_DzZ,6.537058378514092
VR2_Dzi,6.587166234568103
VR2_Dzm,6.53714684591189
VR2_Dzp,6.703441157708473
VR2_Dzv,6.630739640793523
VR3_DzZ,6.627623231303843
VR3_Dzi,6.635259202342943
VR3_Dzm,6.627636764424408
VR3_Dzp,6.652756956413101
VR3_Dzv,6.641852313911092
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.11433403899401218
Xch-7dv,0.17299728402489972
Xpc-4dv,5.083794604165793
Xpc-5dv,6.471071647951191
Xpc-6dv,8.020885564677217
Zagreb1,176.0
Zagreb2,209.0
fragCpx,174.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,4
nBondsM,16
nBondsO,36
nBondsS,50
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,10
naHRing,0
AATS0are,6.339896875000002
AATS1are,6.39678787878788
AATS2are,6.3504615384615395
AATS3are,6.30116835443038
AATS4are,6.4409994594594595
AATS5are,6.2264870466321245
AATS6are,6.144978142076503
AATS7are,6.094723163841809
AATS8are,6.018904109589041
AATSC0dv,4.319010416666666
AATSC0pe,0.14898037109374992
AATSC0se,0.10628696264648434
AATSC1dv,0.8235611321548818
AATSC1pe,-0.005386147608901508
AATSC1se,-0.0018094186123934633
AATSC2dv,0.44470040954415935
AATSC2pe,0.009859212239583328
AATSC2se,0.006111918897319049
AATSC3dv,-0.3614682225738397
AATSC3pe,-0.006954065714003159
AATSC3se,-0.006021239940788166
AATSC4dv,-0.22614254879879883
AATSC4pe,0.00235655458192569
AATSC4se,0.004009369194731857
AATSC5dv,-0.5122674690558434
AATSC5pe,-0.014775853606703361
AATSC5se,-0.0102037404962253
AATSC6dv,-0.6154205563145112
AATSC6pe,-0.024246115629269115
AATSC6se,-0.015278751410145574
AATSC7dv,0.3623690560263654
AATSC7pe,0.018734653623764117
AATSC7se,0.013957837671312227
AATSC8dv,-0.12989321727549466
AATSC8pe,-0.013598907052654116
AATSC8se,-0.013401401216689859
AETA_eta,0.9984856766370351
ATSC0are,10.340174999999997
ATSC1are,-0.6882742187499981
ATSC2are,1.3136957031250025
ATSC3are,-1.4026945312499972
ATSC4are,1.1460722656250066
ATSC5are,-3.056455859374997
ATSC6are,-4.913697265624998
ATSC7are,3.7720253906249965
ATSC8are,-2.4158117187500023
BCUTZ-1h,16.013222239208616
BCUTZ-1l,5.675030748893171
BCUTc-1h,0.4600759668210791
BCUTc-1l,-0.5289218388025804
BCUTd-1h,4.125996437233763
BCUTd-1l,0.9677748230388742
BCUTi-1h,14.541418533394841
BCUTi-1l,10.309861681636779
BCUTm-1h,32.06659403823453
BCUTm-1l,11.686344646466667
BCUTp-1h,2.9583980155491227
BCUTp-1l,0.7413566737622356
BCUTs-1h,7.015039953022196
BCUTs-1l,0.2931841112778706
BCUTv-1h,24.44382992889934
BCUTv-1l,14.699966830965723
BalabanJ,1.5925902171722859
Diameter,15
ETA_beta,40.25
GATS1are,0.7471822724997839
GATS2are,0.7875647841847638
GATS3are,0.9594774015436225
GATS4are,1.083271095769917
GATS5are,1.1271948211557885
GATS6are,1.1428915236594872
GATS7are,0.8754992303551233
GATS8are,1.0647459962241304
HybRatio,0.4166666666666667
Lipinski,True
LogEE_Dt,315.8223063784997
MATS1are,-0.06454604726152338
MATS2are,0.06949619109713127
MATS3are,-0.05494878600131413
MATS4are,0.038343553571777704
MATS5are,-0.09801959510737271
MATS6are,-0.16619172332501533
MATS7are,0.1319026212264954
MATS8are,-0.10241470370705631
MAXddssS,-3.7716395681297787
MAXssCH2,0.6073841162464952
MAXsssCH,-1.2780564478877972
MAXssssC,-1.6773574025917863
MINddssS,-3.7716395681297787
MINssCH2,-0.042218090867150115
MINsssCH,-1.2780564478877972
MINssssC,-1.6773574025917863
NsssssAs,0
RotRatio,0.25
SM1_Dzpe,2.1450428396572834
SM1_Dzse,2.0913456919163584
SMR_VSA1,32.58712465491338
SMR_VSA2,0.0
SMR_VSA3,10.633577208012662
SMR_VSA4,0.0
SMR_VSA5,30.05132815114355
SMR_VSA6,33.56487707789162
SMR_VSA7,48.02802097092827
SMR_VSA8,0.0
SMR_VSA9,22.6259266499618
SpAD_DzZ,355.8386542753789
SpAD_Dzi,367.3342550143348
SpAD_Dzm,355.8855928851951
SpAD_Dzp,459.0481117128884
SpAD_Dzv,423.4516909245389
SpAbs_Dt,631.6446127569995
SpDiam_A,4.9825626115895485
SpDiam_D,339.39166759487426
SpMAD_Dt,18.577782728147046
SpMax_Dt,315.8223063784997
SsssssAs,0
VE1_Dzpe,5.760106085650747
VE1_Dzse,5.760367555059324
VE2_Dzpe,0.1694148848720808
VE2_Dzse,0.16942257514880366
VE3_Dzpe,2.974731323808012
VE3_Dzse,2.9747767159362835
VMcGowan,359.44000000000136
VR1_Dzpe,223.22536050629307
VR1_Dzse,223.13712404503187
VR2_Dzpe,6.565451779596855
VR2_Dzse,6.562856589559761
VR3_Dzpe,6.631957278014765
VR3_Dzse,6.631561920136519
mZagreb1,13.01388888888889
mZagreb2,7.590277777777777
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,56
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.16156523437499995
AATSC1are,-0.010428397253787849
AATSC2are,0.0112281684027778
AATSC3are,-0.008877813488924033
AATSC4are,0.006194985219594631
AATSC5are,-0.01583655885686527
AATSC6are,-0.026850804730191247
AATSC7are,0.021310877913135573
AATSC8are,-0.01654665560787673
AETA_beta,1.1838235294117647
BCUTdv-1h,6.02467222003595
BCUTdv-1l,0.615883980218284
BCUTpe-1h,3.5365028544213146
BCUTpe-1l,2.2243698846676665
BCUTse-1h,3.767720510076176
BCUTse-1l,2.4203900200658177
ETA_alpha,15.96666666666667
ETA_dBeta,-2.25
ETA_eta_B,0.7898544577500708
ETA_eta_F,37.77392039429749
ETA_eta_L,8.169803703050283
ETA_eta_R,71.72243339995669
ETA_psi_1,0.5281146637265716
LabuteASA,198.93146270509104
LogEE_DzZ,177.62058355959422
LogEE_Dzi,183.71346685942603
LogEE_Dzm,177.64355802918666
LogEE_Dzp,228.03370894098353
LogEE_Dzv,211.24437020819278
PEOE_VSA1,25.213830510453462
PEOE_VSA2,4.794537184071822
PEOE_VSA3,13.212334168400758
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,42.64603677208181
PEOE_VSA8,19.22134721234999
PEOE_VSA9,19.78304657425206
SM1_Dzare,2.346745340951567
SpAD_Dzpe,366.64808453001297
SpAD_Dzse,367.28676022824754
SpAbs_DzZ,353.5127061616952
SpAbs_Dzi,365.9080577384141
SpAbs_Dzm,353.5643813895625
SpAbs_Dzp,464.31618671835565
SpAbs_Dzv,425.762772144107
SpDiam_Dt,457.5876713668662
SpMAD_DzZ,10.46584277280526
SpMAD_Dzi,10.803948676892201
SpMAD_Dzm,10.467223320152797
SpMAD_Dzp,13.50141505037907
SpMAD_Dzv,12.454461497780557
SpMax_DzZ,177.62058355959422
SpMax_Dzi,183.71346685942603
SpMax_Dzm,177.64355802918666
SpMax_Dzp,228.03370894098353
SpMax_Dzv,211.24437020819278
VE1_Dzare,5.760318703170665
VE2_Dzare,0.16942113832854896
VE3_Dzare,2.9747682352108185
VR1_Dzare,223.187452403887
VR2_Dzare,6.564336835408441
VR3_Dzare,6.631787443720583
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.469607843137255
AETA_dBeta,-0.0661764705882353
AETA_eta_B,0.023231013463237377
AETA_eta_F,1.1109976586558086
AETA_eta_L,0.24028834420736125
AETA_eta_R,2.1094833352928437
BCUTare-1h,3.580800371715472
BCUTare-1l,2.1744890815738267
ETA_beta_s,21.25
ETA_dPsi_A,0.1858853362734284
ETA_dPsi_B,0.0
ETA_eta_BR,1.0478544577500708
ETA_eta_FL,7.954555401572742
ETA_eta_RL,16.124359104623025
LogEE_Dzpe,183.38713176029054
LogEE_Dzse,183.70489028153307
PEOE_VSA10,17.54086449571577
PEOE_VSA11,14.584275589635062
PEOE_VSA12,5.907179729351506
PEOE_VSA13,0.0
SlogP_VSA1,20.10730311561276
SlogP_VSA2,69.75454975673014
SlogP_VSA3,25.847149127487153
SlogP_VSA4,0.0
SlogP_VSA5,18.405094737549014
SlogP_VSA6,42.46456947923127
SlogP_VSA7,0.0
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,364.56875583389456
SpAbs_Dzpe,364.65719151660176
SpAbs_Dzse,365.33936806391193
SpDiam_DzZ,275.3210509822953
SpDiam_Dzi,280.613246663715
SpDiam_Dzm,275.3527467127373
SpDiam_Dzp,343.47131006239454
SpDiam_Dzv,321.42398246991445
SpMAD_Dzpe,10.783767192059205
SpMAD_Dzse,10.802551771419045
SpMax_Dzpe,183.38713176029054
SpMax_Dzse,183.70489028153307
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,34
AETA_beta_s,0.625
AETA_eta_BR,0.030819248757355023
AETA_eta_FL,0.233957511810963
AETA_eta_RL,0.47424585601832425
DetourIndex,5188
EState_VSA1,32.50260143608638
EState_VSA2,19.386399651764595
EState_VSA3,30.028053187103392
EState_VSA4,17.382672166905394
EState_VSA5,0.0
EState_VSA6,26.352329219478285
EState_VSA7,30.33183534230805
EState_VSA8,10.633577208012662
EState_VSA9,9.473725907600098
ETA_beta_ns,19.0
ETA_shape_p,0.1983298538622129
ETA_shape_x,0.0835073068893528
ETA_shape_y,0.2505219206680584
GhoseFilter,False
LogEE_Dzare,182.35339983873996
SlogP_VSA10,0.0
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,362.3976869469729
SpDiam_Dzpe,281.52284599597874
SpDiam_Dzse,282.25254189162155
SpMAD_Dzare,10.72261046570278
SpMax_Dzare,182.35339983873996
TopoPSA(NO),131.02999999999997
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,24.93486351700679
VSA_EState9,67.50344271778965
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5588235294117647
EState_VSA10,23.113398747313283
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03039215686274499
FilterItLogS,-5.510989339511667
SpDiam_Dzare,279.93908254310054
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.613020833333332
ETA_epsilon_2,0.8892156862745093
ETA_epsilon_3,0.4387755102040806
ETA_epsilon_4,0.5635964912280687
ETA_epsilon_5,0.8414414414414411
AETA_beta_ns_d,0.029411764705882353
ETA_dEpsilon_A,0.1742453231292514
ETA_dEpsilon_B,0.049424342105263364
ETA_dEpsilon_C,-0.12482098102398803
ETA_dEpsilon_D,0.04777424483306825
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.6470588235294118
MDEDescriptor,"0.2842183719925995,5.119963470373398,4.011731705451616,0.454280148208035,13.000035610673189,22.203693414625878,2.6923088335821137,7.6411419524158335,1.5799906562831623,0.0,2.1955775717433688,0.8833730020052293,0.25,0.0,0.0,0.0,0.25,0.0,0.0"
APolDescriptor,72.95779
BCUTDescriptor,"11.849999999999993,31.97207275483919,-0.348934470712928,0.276966433105675,4.617468782241628,13.72877564698306"
BPolDescriptor,46.34020999999999
TPSADescriptor,139.41
ALOGPDescriptor,"1.4078999999999984,1.9821824099999954,123.0876"
XLogPDescriptor,3.1749999999999994
VAdjMaDescriptor,6.169925001442312
WeightDescriptor,490.17737253999996
ChiPathDescriptor,"24.93251065250176,16.12435910462302,14.969063520679624,12.140961884398779,9.856343594140961,7.658358778467131,4.776907735237874,3.3732502605940877,19.663029459094986,11.343022497834564,8.930014439788302,6.669430069256198,4.543265458062989,3.077063460594389,1.6327759569114584,0.971411749246615"
ChiChainDescriptor,"0.0,0.0,0.0,0.23976306272562892,0.33777205259434684,0.0,0.0,0.0,0.11433403899401218,0.13470010839805693"
AtomCountDescriptor,64
BondCountDescriptor,36
SmallRingDescriptor,"3,2,3,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"3.2428211141043124,0.3221687836487032,1.5671054089425003,0.5966615324860242,1.4845434185392345,0.12749792945043845,0.5017618197739784,0.15238745663952674"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,9,3,2,4,1,0"
ZagrebIndexDescriptor,176.0
LargestChainDescriptor,16
MannholdLogPDescriptor,2.9999999999999996
WeightedPathDescriptor,"68.03104425251763,2.0009130662505186,27.11968135904639,17.795238694365345,6.05776768700059"
FractionalPSADescriptor,0.28440725298600705
WienerNumbersDescriptor,"3680.0,60.0"
AminoAcidCountDescriptor,"1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"7.366940259796891,11.561400312057893,15.76539466353716,3.2916980482558467,4.213912586985212,4.696635628638785"
FractionalCSP3Descriptor,0.4166666666666667
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,5,0,0,7,1,0,0,2,5,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"28.569444444444443,12.497041420118343,6.6675068262969965"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,3234.1
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.4166666666666667
AutocorrelationDescriptorMass,"46.26899688978959,47.441740885060184,63.595676696167864,76.03649166953855,74.93464710236158"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,10
AutocorrelationDescriptorCharge,"0.9398093479835499,-0.3601573125962023,-0.05542356789853837,-0.25629361026807734,0.3633339707618813"
EccentricConnectivityIndexDescriptor,859
AutocorrelationDescriptorPolarizability,"2566.6369185648277,3018.7976336006855,4333.651394216435,4682.775435083449,4207.135385288231"
